,Ziplock,Rockin Romeo,Canya Clink,Lets All Chant,More Scope,Knighted Shadow,Sizzle And Shine
09-01-2023 17:04:51.242053,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.4, 7.6000000000000005)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:04:52.339274,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.4, 7.6000000000000005)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:04:53.430929,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.4, 7.8)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:04:54.450541,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.8)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:04:55.464775,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.707692307692308)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:04:56.504523,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.707692307692308)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:04:57.600775,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.707692307692308)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:04:58.589563,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.327272727272727)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:04:59.553129,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.327272727272727)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:05:00.551766,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.552941176470588)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:05:01.512926,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.584615384615384)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:05:02.464840,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.584615384615384)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 44.21052631578947)"
09-01-2023 17:05:03.445103,"(3.9, 4.8, 4.371428571428571)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.584615384615384)","(13.0, 25.0, 21.333333333333332)","(26.0, 48.0, 42.5)"
09-01-2023 17:05:04.750065,"(3.9, 4.8, 4.6)","(12.0, 26.0, 24.11764705882353)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5)","(5.5, 8.2, 7.676190476190476)","(13.0, 23.0, 22.818181818181817)","(26.0, 48.0, 42.5)"
09-01-2023 17:05:06.012617,"(3.9, 4.8, 4.585714285714285)","(12.0, 26.0, 24.11764705882353)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.6)","(5.5, 8.2, 7.584615384615384)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:07.148651,"(3.9, 4.8, 4.425)","(12.0, 26.0, 25.0)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.7555555555555555)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:08.326440,"(3.9, 4.8, 4.569230769230769)","(12.0, 26.0, 24.11764705882353)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.584615384615384)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:09.440109,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.584615384615384)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:10.453807,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.676190476190476)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:11.468990,"(3.9, 4.8, 4.569230769230769)","(12.0, 26.0, 23.714285714285715)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.6)","(5.5, 8.2, 7.5125)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:12.436619,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.584615384615384)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:13.398509,"(3.9, 4.8, 4.569230769230769)","(12.0, 26.0, 23.714285714285715)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.584615384615384)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:14.371217,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.707692307692308)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:15.353845,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5714285714285716)","(5.5, 8.2, 7.707692307692308)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:16.407041,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.780952380952381)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:17.467408,"(3.9, 4.8, 4.569230769230769)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.707692307692308)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:18.542794,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.844444444444444)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:19.631262,"(3.9, 4.8, 4.569230769230769)","(12.0, 26.0, 23.714285714285715)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.6)","(5.5, 8.2, 7.311111111111111)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:20.701653,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.65)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:21.727908,"(3.9, 4.8, 4.569230769230769)","(12.0, 26.0, 23.714285714285715)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.780952380952381)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:22.711449,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.0181818181818185)","(2.6, 3.7, 3.5090909090909093)","(5.5, 8.2, 7.844444444444444)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:23.740782,"(3.9, 4.8, 4.425)","(12.0, 26.0, 24.666666666666668)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5)","(5.5, 8.2, 7.707692307692308)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:24.743953,"(3.9, 4.8, 4.6695652173913045)","(12.0, 26.0, 23.714285714285715)","(3.8, 4.2, 4.013333333333334)","(2.6, 3.7, 3.5)","(5.5, 8.2, 7.707692307692308)","(13.0, 25.0, 21.625)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:25.802411,"(3.9, 4.8, 4.6695652173913045)","(12.0, 26.0, 23.41176470588235)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4571428571428573)","(5.5, 8.2, 7.921739130434783)","(13.0, 25.0, 22.818181818181817)","(26.0, 48.0, 41.05263157894737)"
09-01-2023 17:05:26.829185,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.8)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.921739130434783)","(13.0, 25.0, 20.076923076923077)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:28.117382,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.921739130434783)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:29.339997,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.008)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.921739130434783)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:30.511185,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.707692307692308)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:31.770435,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.780952380952381)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:32.948707,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:34.018006,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:35.154888,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.780952380952381)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:36.169688,"(3.9, 4.8, 4.726829268292683)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:37.227269,"(3.9, 4.8, 4.726829268292683)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.780952380952381)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:38.271263,"(3.9, 4.8, 4.726829268292683)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:39.275364,"(3.9, 4.8, 4.726829268292683)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.780952380952381)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:40.327088,"(3.9, 4.8, 4.726829268292683)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:41.426386,"(3.9, 4.8, 4.726829268292683)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:42.554834,"(3.9, 4.8, 4.726829268292683)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4545454545454546)","(5.5, 8.2, 7.780952380952381)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:43.726437,"(3.9, 4.8, 4.726829268292683)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:44.823508,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.707692307692308)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:46.096458,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.780952380952381)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:47.224894,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:48.522020,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.844444444444444)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:49.764243,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.844444444444444)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:51.418902,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:52.906233,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.894736842105264)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.65)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:54.135641,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.707692307692308)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:55.286917,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.707692307692308)","(13.0, 23.0, 20.272727272727273)","(26.0, 48.0, 39.310344827586206)"
09-01-2023 17:05:56.530967,"(3.9, 4.8, 4.725)","(12.0, 26.0, 23.5)","(3.8, 4.2, 4.0095238095238095)","(2.6, 3.7, 3.4857142857142858)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.842105263157894)","(26.0, 48.0, 40.705882352941174)"
09-01-2023 17:05:57.854512,"(3.8, 4.8, 4.725)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.4833333333333334)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.842105263157894)","(26.0, 46.0, 39.333333333333336)"
09-01-2023 17:05:59.136778,"(3.8, 4.8, 4.725)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.4833333333333334)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.842105263157894)","(26.0, 46.0, 39.333333333333336)"
09-01-2023 17:06:00.738788,"(3.8, 4.8, 4.725)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.4833333333333334)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.842105263157894)","(26.0, 46.0, 39.333333333333336)"
09-01-2023 17:06:02.199415,"(3.8, 4.8, 4.725)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.4833333333333334)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.842105263157894)","(26.0, 46.0, 39.333333333333336)"
09-01-2023 17:06:03.592412,"(3.8, 4.8, 4.725)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.429411764705882)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.842105263157894)","(26.0, 46.0, 39.333333333333336)"
09-01-2023 17:06:04.900713,"(3.8, 4.8, 4.725)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.429411764705882)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.842105263157894)","(26.0, 46.0, 39.333333333333336)"
09-01-2023 17:06:06.178631,"(3.8, 4.8, 4.725)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.429411764705882)","(5.5, 8.2, 7.88)","(13.0, 23.0, 20.272727272727273)","(26.0, 46.0, 39.333333333333336)"
09-01-2023 17:06:07.379046,"(3.8, 4.8, 4.725)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.429411764705882)","(5.5, 8.2, 7.88)","(13.0, 23.0, 20.272727272727273)","(26.0, 46.0, 39.333333333333336)"
09-01-2023 17:06:08.526470,"(3.8, 4.8, 4.726829268292683)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.429411764705882)","(5.5, 8.2, 7.88)","(13.0, 23.0, 20.272727272727273)","(26.0, 46.0, 38.96296296296296)"
09-01-2023 17:06:09.735758,"(3.8, 4.8, 4.726829268292683)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.429411764705882)","(5.5, 8.2, 7.88)","(13.0, 23.0, 20.272727272727273)","(26.0, 46.0, 38.96296296296296)"
09-01-2023 17:06:10.922677,"(3.8, 4.8, 4.726829268292683)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.425)","(5.5, 8.2, 7.88)","(13.0, 23.0, 20.272727272727273)","(26.0, 46.0, 38.96296296296296)"
09-01-2023 17:06:12.093650,"(3.8, 4.8, 4.726829268292683)","(12.0, 26.0, 23.714285714285715)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.425)","(5.5, 8.2, 7.88)","(13.0, 23.0, 20.272727272727273)","(26.0, 46.0, 38.96296296296296)"
09-01-2023 17:06:13.352637,"(3.8, 4.8, 4.726829268292683)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.425)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.842105263157894)","(26.0, 46.0, 38.96296296296296)"
09-01-2023 17:06:14.528312,"(3.8, 4.8, 4.726829268292683)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.425)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.666666666666668)","(26.0, 46.0, 38.96296296296296)"
09-01-2023 17:06:15.720156,"(3.8, 4.8, 4.726829268292683)","(12.0, 26.0, 23.333333333333332)","(3.7, 4.2, 4.0095238095238095)","(2.7, 3.65, 3.425)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.545454545454547)","(26.0, 46.0, 38.96296296296296)"
09-01-2023 17:06:17.023275,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 23.161290322580644)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4166666666666665)","(5.5, 8.2, 7.88)","(13.0, 23.0, 19.545454545454547)","(26.0, 46.0, 38.96296296296296)"
09-01-2023 17:06:18.268380,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.986666666666666)","(13.0, 23.0, 19.6)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:19.458544,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.986666666666666)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:20.625430,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.986666666666666)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:21.791352,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.986666666666666)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:22.920221,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 23.161290322580644)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.986666666666666)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:24.180780,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:25.370330,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:26.650607,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.923076923076923)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:27.821342,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:28.900146,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:29.929436,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:30.997173,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:32.167565,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
09-01-2023 17:06:33.500219,"(3.8, 4.8, 4.741176470588235)","(12.0, 26.0, 22.857142857142858)","(3.7, 4.2, 4.006451612903226)","(2.7, 3.65, 3.4185185185185185)","(5.5, 8.2, 7.979310344827586)","(13.0, 22.0, 19.529411764705884)","(26.0, 46.0, 39.095238095238095)"
