,Bonza Guy,Batman Bart,Miss Fernandez,Wonderwoman Jujon,Rock Hammer,Press Statement,Whostolemypigeon,Our Buscemi Nz,My Ultimate Clippa,Some Girls Dont Nz
06-01-2023 15:13:57.457301,"(2.8, 3.4, 3.2666666666666666)","(5.0, 5.7, 5.5)","(13.0, 18.5, 17.625)","(7.0, 8.2, 7.533333333333333)","(13.0, 20.0, 17.81818181818182)","(41.0, 85.0, 58.666666666666664)","(16.0, 25.0, 21.0)","(14.0, 99999, 99990)","(18.0, 22.0, 21.583333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:13:58.733329,"(2.8, 3.4, 3.2818181818181817)","(5.0, 5.7, 5.5)","(13.0, 18.5, 17.3)","(7.0, 8.2, 7.533333333333333)","(13.0, 20.0, 17.81818181818182)","(41.0, 80.0, 58.666666666666664)","(16.0, 24.0, 21.0)","(14.0, 99999, 99990)","(18.0, 22.0, 21.583333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:13:59.990968,"(2.8, 3.4, 3.2818181818181817)","(5.0, 5.7, 5.5)","(13.0, 18.5, 17.3)","(7.0, 8.2, 7.533333333333333)","(13.0, 20.0, 17.81818181818182)","(41.0, 80.0, 58.666666666666664)","(16.0, 24.0, 21.0)","(14.0, 99999, 99990)","(18.0, 22.0, 21.583333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:14:01.187810,"(2.8, 3.4, 3.2666666666666666)","(5.0, 5.7, 5.5)","(13.0, 18.5, 16.625)","(7.0, 8.2, 7.545454545454546)","(13.0, 20.0, 18.055555555555557)","(41.0, 80.0, 64.0)","(16.0, 24.0, 19.6)","(14.0, 99999, 99990)","(18.0, 22.0, 21.923076923076923)","(5.5, 99999, 99990)"
06-01-2023 15:14:02.388183,"(2.8, 3.4, 3.36)","(5.0, 5.7, 5.53)","(13.0, 18.5, 17.346153846153847)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 18.42105263157895)","(41.0, 80.0, 64.0)","(16.0, 26.0, 21.076923076923077)","(14.0, 99999, 99990)","(18.0, 23.0, 21.285714285714285)","(5.5, 99999, 99990)"
06-01-2023 15:14:03.628752,"(2.8, 3.6, 3.4333333333333336)","(5.0, 5.9, 5.739024390243903)","(13.0, 18.5, 17.346153846153847)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 18.235294117647058)","(41.0, 80.0, 58.666666666666664)","(16.0, 26.0, 20.285714285714285)","(14.0, 99999, 99990)","(18.0, 23.0, 21.727272727272727)","(5.5, 99999, 99990)"
06-01-2023 15:14:04.866393,"(2.8, 3.6, 3.5911764705882354)","(5.0, 5.7, 5.690476190476191)","(13.0, 18.5, 17.5)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 18.235294117647058)","(41.0, 80.0, 56.0)","(16.0, 26.0, 21.833333333333332)","(14.0, 99999, 99990)","(18.0, 23.0, 21.727272727272727)","(5.5, 99999, 99990)"
06-01-2023 15:14:06.188937,"(2.8, 3.6, 3.5914285714285716)","(5.0, 5.8, 5.776190476190476)","(13.0, 18.5, 17.0)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 17.916666666666668)","(41.0, 80.0, 56.0)","(16.0, 26.0, 21.0)","(14.0, 99999, 99990)","(18.0, 23.0, 21.0)","(5.5, 99999, 99990)"
06-01-2023 15:14:07.401595,"(2.8, 3.6, 3.5914285714285716)","(5.0, 5.8, 5.776190476190476)","(13.0, 18.5, 17.0)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 18.333333333333332)","(41.0, 80.0, 56.0)","(16.0, 26.0, 21.0)","(14.0, 99999, 99990)","(18.0, 23.0, 21.0)","(5.5, 99999, 99990)"
06-01-2023 15:14:08.657316,"(2.8, 3.6, 3.5914285714285716)","(5.0, 5.8, 5.776190476190476)","(13.0, 18.5, 17.0)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 18.571428571428573)","(41.0, 80.0, 56.0)","(16.0, 26.0, 21.0)","(14.0, 99999, 99990)","(18.0, 23.0, 21.0)","(5.5, 99999, 99990)"
06-01-2023 15:14:09.930272,"(2.8, 3.6, 3.5914285714285716)","(5.0, 5.8, 5.776190476190476)","(13.0, 18.5, 18.416666666666668)","(7.0, 8.2, 7.776470588235294)","(13.0, 20.0, 18.88888888888889)","(41.0, 80.0, 56.0)","(16.0, 26.0, 21.75)","(14.0, 99999, 99990)","(18.0, 23.0, 21.0)","(5.5, 99999, 99990)"
06-01-2023 15:14:11.156454,"(2.8, 3.6, 3.5914285714285716)","(5.0, 5.8, 5.776190476190476)","(13.0, 19.0, 18.416666666666668)","(7.0, 8.2, 7.776470588235294)","(13.0, 20.0, 18.88888888888889)","(41.0, 80.0, 56.0)","(16.0, 25.0, 23.07142857142857)","(14.0, 99999, 99990)","(18.0, 23.0, 21.0)","(5.5, 99999, 99990)"
06-01-2023 15:14:12.379944,"(2.8, 3.6, 3.5942307692307693)","(5.0, 5.8, 5.776190476190476)","(13.0, 19.0, 18.416666666666668)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 19.285714285714285)","(41.0, 80.0, 56.0)","(16.0, 24.0, 20.18181818181818)","(14.0, 99999, 99990)","(18.0, 23.0, 20.46153846153846)","(5.5, 99999, 99990)"
06-01-2023 15:14:13.622582,"(2.8, 3.6, 3.5914285714285716)","(5.0, 5.8, 5.776190476190476)","(13.0, 18.5, 17.0)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 19.09090909090909)","(41.0, 80.0, 56.0)","(16.0, 24.0, 21.7)","(14.0, 99999, 99990)","(18.0, 23.0, 20.46153846153846)","(5.5, 99999, 99990)"
06-01-2023 15:14:14.923085,"(2.7, 3.6, 3.639071038251366)","(5.0, 5.8, 5.776190476190476)","(13.0, 18.5, 17.5)","(7.0, 8.2, 7.572972972972973)","(13.0, 20.0, 19.09090909090909)","(41.0, 80.0, 68.25)","(16.0, 23.0, 21.142857142857142)","(14.0, 99999, 99990)","(18.0, 23.0, 20.46153846153846)","(5.5, 99999, 99990)"
06-01-2023 15:14:16.151493,"(2.7, 3.65, 3.6472677595628413)","(5.0, 5.8, 5.776190476190476)","(13.0, 18.5, 17.5)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 19.09090909090909)","(41.0, 75.0, 56.666666666666664)","(16.0, 23.0, 19.11111111111111)","(14.0, 99999, 99990)","(18.0, 23.0, 20.46153846153846)","(5.5, 99999, 99990)"
06-01-2023 15:14:17.312786,"(2.7, 3.75, 3.7325)","(5.0, 5.8, 5.776190476190476)","(13.0, 18.5, 17.5)","(7.0, 8.2, 7.613333333333333)","(13.0, 20.0, 19.09090909090909)","(41.0, 70.0, 64.5)","(16.0, 23.0, 20.8)","(14.0, 99999, 99990)","(18.0, 23.0, 20.46153846153846)","(5.5, 99999, 99990)"
06-01-2023 15:14:18.834509,"(2.7, 3.75, 3.7362745098039216)","(5.0, 5.9, 5.809090909090909)","(13.0, 18.5, 17.5)","(7.0, 8.2, 7.5777777777777775)","(13.0, 20.0, 19.09090909090909)","(41.0, 70.0, 64.5)","(16.0, 21.0, 20.0)","(14.0, 99999, 99990)","(18.0, 23.0, 20.86111111111111)","(5.5, 99999, 99990)"
06-01-2023 15:14:20.208797,"(2.7, 3.75, 3.7362745098039216)","(5.0, 6.0, 5.854285714285714)","(13.0, 18.5, 17.6875)","(7.0, 8.2, 7.55)","(14.0, 20.0, 19.09090909090909)","(41.0, 70.0, 58.333333333333336)","(15.0, 21.0, 18.285714285714285)","(14.0, 99999, 99990)","(18.0, 23.0, 20.86111111111111)","(5.5, 99999, 99990)"
06-01-2023 15:14:21.524348,"(2.7, 3.75, 3.7362745098039216)","(5.0, 6.0, 5.90752688172043)","(13.0, 19.0, 18.766666666666666)","(7.0, 8.2, 7.457142857142857)","(14.0, 20.0, 19.166666666666668)","(41.0, 75.0, 58.333333333333336)","(15.0, 20.0, 20.0)","(14.0, 99999, 99990)","(18.0, 23.0, 20.86111111111111)","(5.5, 99999, 99990)"
06-01-2023 15:14:22.793874,"(2.7, 3.75, 3.7362745098039216)","(5.0, 6.0, 5.90752688172043)","(13.0, 19.0, 17.710526315789473)","(7.0, 8.2, 7.888888888888889)","(14.0, 20.0, 19.166666666666668)","(41.0, 75.0, 58.333333333333336)","(15.0, 21.0, 20.0)","(14.0, 99999, 99990)","(18.0, 23.0, 20.8125)","(5.5, 99999, 99990)"
06-01-2023 15:14:24.108971,"(2.7, 3.75, 3.7362745098039216)","(5.0, 6.0, 5.915686274509804)","(13.0, 18.5, 17.710526315789473)","(7.0, 8.0, 7.888888888888889)","(14.0, 20.0, 19.09090909090909)","(41.0, 75.0, 58.333333333333336)","(15.0, 21.0, 20.0)","(14.0, 99999, 99990)","(18.0, 21.0, 20.75)","(5.5, 99999, 99990)"
06-01-2023 15:14:25.443398,"(2.7, 3.75, 3.695161290322581)","(5.0, 6.0, 5.915686274509804)","(13.0, 18.5, 17.428571428571427)","(7.0, 8.0, 7.695652173913043)","(14.0, 20.0, 19.09090909090909)","(41.0, 75.0, 58.333333333333336)","(15.0, 21.0, 16.928571428571427)","(14.0, 99999, 99990)","(18.0, 21.0, 20.75)","(5.5, 99999, 99990)"
06-01-2023 15:14:26.628233,"(2.7, 3.75, 3.695161290322581)","(5.0, 6.0, 5.915686274509804)","(13.0, 18.5, 17.428571428571427)","(7.0, 8.0, 7.695652173913043)","(14.0, 20.0, 19.166666666666668)","(41.0, 75.0, 61.5)","(15.0, 19.5, 16.875)","(14.0, 99999, 99990)","(18.0, 21.0, 20.75)","(5.5, 99999, 99990)"
06-01-2023 15:14:27.824404,"(2.7, 3.75, 3.695161290322581)","(5.0, 6.0, 5.915686274509804)","(13.0, 18.5, 17.25)","(7.0, 8.0, 7.711111111111111)","(14.0, 20.0, 19.166666666666668)","(41.0, 75.0, 64.0)","(15.0, 19.5, 16.875)","(14.0, 99999, 99990)","(18.0, 21.0, 20.833333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:14:29.010755,"(2.7, 3.75, 3.7113636363636364)","(5.0, 6.0, 5.915686274509804)","(13.0, 18.5, 17.73076923076923)","(7.0, 7.8, 7.711111111111111)","(14.0, 20.0, 19.166666666666668)","(41.0, 80.0, 64.0)","(15.0, 19.5, 16.875)","(14.0, 99999, 99990)","(18.0, 21.0, 20.833333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:14:30.198570,"(2.7, 3.75, 3.7113636363636364)","(5.0, 6.0, 5.915686274509804)","(13.0, 18.5, 17.73076923076923)","(7.0, 7.8, 7.711111111111111)","(14.0, 20.0, 19.166666666666668)","(41.0, 80.0, 64.0)","(15.0, 19.5, 16.875)","(14.0, 99999, 99990)","(18.0, 21.0, 20.833333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:14:31.497638,"(2.7, 3.75, 3.7113636363636364)","(5.0, 6.0, 5.976119402985074)","(13.0, 18.5, 17.8)","(7.0, 7.8, 7.533333333333333)","(14.0, 20.0, 19.166666666666668)","(41.0, 80.0, 60.333333333333336)","(15.0, 19.5, 18.428571428571427)","(14.0, 99999, 99990)","(18.0, 21.0, 20.833333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:14:32.707792,"(2.7, 3.75, 3.6984848484848483)","(5.0, 6.0, 5.9102803738317755)","(13.0, 19.0, 17.8)","(7.0, 7.6, 7.33)","(14.0, 20.0, 19.285714285714285)","(41.0, 85.0, 63.85714285714286)","(15.0, 19.5, 18.0)","(14.0, 99999, 99990)","(18.0, 21.0, 20.875)","(5.5, 99999, 99990)"
06-01-2023 15:14:33.875189,"(2.7, 3.75, 3.6984848484848483)","(5.0, 6.0, 5.9102803738317755)","(13.0, 19.0, 17.8)","(7.0, 7.6, 7.33)","(14.0, 20.0, 19.285714285714285)","(41.0, 85.0, 57.0)","(15.0, 19.5, 18.833333333333332)","(14.0, 99999, 99990)","(18.0, 21.0, 20.875)","(5.5, 99999, 99990)"
06-01-2023 15:14:35.263144,"(2.7, 3.75, 3.6984848484848483)","(5.0, 6.0, 5.9102803738317755)","(13.0, 19.0, 17.875)","(7.0, 7.6, 7.33)","(14.0, 20.0, 19.285714285714285)","(41.0, 85.0, 57.0)","(15.0, 19.5, 18.666666666666668)","(14.0, 99999, 99990)","(18.0, 21.0, 20.875)","(5.5, 99999, 99990)"
06-01-2023 15:14:36.466248,"(2.7, 3.75, 3.6984848484848483)","(5.0, 6.0, 5.9102803738317755)","(13.0, 18.5, 17.25)","(7.0, 7.6, 7.366666666666666)","(14.0, 20.0, 19.166666666666668)","(41.0, 85.0, 55.4)","(15.0, 19.5, 18.428571428571427)","(14.0, 99999, 99990)","(18.0, 21.0, 20.875)","(5.5, 99999, 99990)"
06-01-2023 15:14:37.688415,"(2.7, 3.85, 3.8462962962962965)","(5.0, 6.0, 5.908571428571428)","(13.0, 18.5, 17.25)","(7.0, 7.6, 7.366666666666666)","(14.0, 20.0, 19.166666666666668)","(41.0, 85.0, 55.4)","(15.0, 19.5, 18.25)","(14.0, 99999, 99990)","(18.0, 21.0, 20.875)","(5.5, 99999, 99990)"
06-01-2023 15:14:38.984324,"(2.7, 3.85, 3.8493630573248407)","(5.0, 6.0, 5.906542056074766)","(13.0, 18.5, 17.44736842105263)","(7.0, 7.6, 7.366666666666666)","(14.0, 20.0, 19.166666666666668)","(41.0, 85.0, 55.833333333333336)","(15.0, 19.5, 18.346153846153847)","(14.0, 99999, 99990)","(18.0, 21.0, 20.875)","(5.5, 99999, 99990)"
06-01-2023 15:14:40.193020,"(2.7, 3.85, 3.8493630573248407)","(5.0, 6.0, 5.906542056074766)","(13.0, 18.5, 17.44736842105263)","(7.0, 7.6, 7.366666666666666)","(14.0, 20.0, 18.8)","(41.0, 85.0, 60.0)","(15.0, 19.5, 18.346153846153847)","(14.0, 99999, 99990)","(18.0, 21.0, 20.875)","(5.5, 99999, 99990)"
06-01-2023 15:14:41.607304,"(2.7, 3.85, 3.8493589743589745)","(5.0, 6.0, 5.996551724137931)","(13.0, 18.5, 17.44736842105263)","(7.0, 7.6, 7.366666666666666)","(14.0, 20.0, 19.0)","(41.0, 85.0, 65.0)","(15.0, 19.5, 18.136363636363637)","(14.0, 99999, 99990)","(18.0, 21.0, 20.875)","(5.5, 99999, 99990)"
06-01-2023 15:14:43.112377,"(2.7, 3.85, 3.8493589743589745)","(5.0, 6.0, 5.998214285714286)","(13.0, 18.5, 17.44736842105263)","(7.0, 7.6, 7.366666666666666)","(14.0, 20.0, 19.0)","(41.0, 80.0, 71.66666666666667)","(15.0, 19.5, 18.44736842105263)","(14.0, 99999, 99990)","(18.0, 21.0, 20.85)","(5.5, 99999, 99990)"
06-01-2023 15:14:44.527028,"(2.7, 3.85, 3.842)","(5.0, 6.0, 5.99811320754717)","(13.0, 18.5, 17.428571428571427)","(7.0, 7.6, 7.3)","(14.0, 20.0, 18.833333333333332)","(41.0, 80.0, 71.66666666666667)","(15.0, 19.5, 18.44736842105263)","(14.0, 99999, 99990)","(18.0, 21.0, 20.85)","(5.5, 99999, 99990)"
06-01-2023 15:14:45.866899,"(2.7, 3.85, 3.835)","(5.0, 6.0, 5.99811320754717)","(13.0, 18.5, 17.428571428571427)","(7.0, 7.6, 7.366666666666666)","(14.0, 20.0, 19.192307692307693)","(41.0, 80.0, 71.66666666666667)","(15.0, 19.5, 18.785714285714285)","(14.0, 99999, 99990)","(18.0, 21.0, 20.85)","(5.5, 99999, 99990)"
06-01-2023 15:14:47.202316,"(2.7, 3.85, 3.835)","(5.0, 6.0, 5.99811320754717)","(13.0, 18.5, 17.25)","(7.0, 7.6, 7.366666666666666)","(14.0, 20.0, 19.38235294117647)","(41.0, 80.0, 80.83333333333334)","(15.0, 19.5, 18.5)","(14.0, 99999, 99990)","(18.0, 21.0, 20.85)","(5.5, 99999, 99990)"
06-01-2023 15:14:48.400189,"(2.7, 3.85, 3.835)","(5.0, 6.0, 5.99811320754717)","(13.0, 18.5, 17.25)","(7.0, 7.6, 7.20625)","(14.0, 20.0, 19.1)","(41.0, 85.0, 80.83333333333334)","(15.0, 19.5, 18.282608695652172)","(14.0, 99999, 99990)","(18.0, 21.0, 20.85)","(5.5, 99999, 99990)"
06-01-2023 15:14:49.568468,"(2.7, 3.85, 3.835)","(5.0, 6.0, 5.99811320754717)","(13.0, 18.5, 17.44736842105263)","(7.0, 7.6, 7.188571428571429)","(14.0, 20.0, 19.1)","(41.0, 85.0, 77.85714285714286)","(15.0, 19.5, 18.282608695652172)","(14.0, 99999, 99990)","(18.0, 21.0, 20.85)","(5.5, 99999, 99990)"
06-01-2023 15:14:50.784967,"(2.7, 3.75, 3.745)","(5.0, 6.0, 5.99811320754717)","(13.0, 18.5, 17.44736842105263)","(7.0, 7.6, 7.188571428571429)","(14.0, 20.0, 19.892857142857142)","(41.0, 85.0, 71.66666666666667)","(15.0, 19.5, 18.282608695652172)","(14.0, 99999, 99990)","(18.0, 21.0, 20.85)","(5.5, 99999, 99990)"
06-01-2023 15:14:52.158206,"(2.7, 3.75, 3.746875)","(5.0, 6.0, 5.99811320754717)","(13.0, 18.5, 17.44736842105263)","(7.0, 7.6, 7.188571428571429)","(14.0, 20.0, 19.892857142857142)","(41.0, 85.0, 71.66666666666667)","(15.0, 19.5, 18.727272727272727)","(14.0, 99999, 99990)","(18.0, 21.0, 20.85)","(5.5, 99999, 99990)"
06-01-2023 15:14:53.430806,"(2.7, 3.75, 3.746875)","(5.0, 6.0, 5.99811320754717)","(13.0, 18.5, 17.44736842105263)","(7.0, 7.6, 7.388235294117647)","(14.0, 20.0, 21.75)","(41.0, 85.0, 61.666666666666664)","(15.0, 19.0, 16.75)","(14.0, 99999, 99990)","(18.0, 21.0, 20.733333333333334)","(5.5, 99999, 99990)"
06-01-2023 15:14:54.685458,"(2.7, 3.7, 3.60625)","(5.0, 6.2, 6.028925619834711)","(13.0, 18.5, 17.25)","(7.0, 7.6, 7.553846153846154)","(14.0, 22.0, 21.75)","(41.0, 65.0, 61.666666666666664)","(15.0, 17.5, 17.2)","(14.0, 99999, 99990)","(18.0, 21.0, 21.72222222222222)","(5.5, 99999, 99990)"
06-01-2023 15:14:55.934957,"(2.7, 3.65, 3.552941176470588)","(5.0, 6.2, 6.028925619834711)","(13.0, 18.5, 17.428571428571427)","(7.0, 7.6, 7.553846153846154)","(14.0, 22.0, 21.75)","(41.0, 65.0, 61.666666666666664)","(15.0, 19.0, 17.666666666666668)","(14.0, 99999, 99990)","(18.0, 22.0, 21.333333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:14:57.325421,"(2.7, 3.65, 3.5446808510638297)","(5.0, 6.2, 6.028925619834711)","(13.0, 19.0, 18.333333333333332)","(7.0, 7.6, 7.553846153846154)","(14.0, 22.0, 21.75)","(41.0, 65.0, 61.666666666666664)","(15.0, 18.5, 17.666666666666668)","(14.0, 99999, 99990)","(18.0, 22.0, 21.333333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:14:58.658262,"(2.8, 3.65, 3.55)","(5.0, 6.0, 5.968253968253968)","(13.0, 19.0, 17.571428571428573)","(6.5, 7.6, 7.566666666666666)","(14.0, 22.0, 21.75)","(41.0, 65.0, 61.42857142857143)","(15.0, 18.5, 18.083333333333332)","(15.0, 99999, 99990)","(17.0, 22.0, 21.75)","(5.5, 99999, 99990)"
06-01-2023 15:15:00.053781,"(2.8, 3.65, 3.5785714285714283)","(5.0, 6.0, 5.979629629629629)","(13.0, 18.5, 18.666666666666668)","(6.5, 7.6, 7.6190476190476195)","(14.0, 22.0, 21.759036144578314)","(41.0, 65.0, 61.42857142857143)","(15.0, 18.5, 16.416666666666668)","(15.0, 99999, 99990)","(17.0, 22.0, 20.666666666666668)","(5.5, 99999, 99990)"
06-01-2023 15:15:01.303460,"(2.8, 3.65, 3.525)","(5.0, 6.0, 5.979629629629629)","(13.0, 19.0, 18.529411764705884)","(6.5, 8.0, 7.8)","(14.0, 22.0, 21.80246913580247)","(41.0, 65.0, 61.53846153846154)","(15.0, 17.0, 17.333333333333332)","(15.0, 99999, 99990)","(17.0, 22.0, 19.708333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:15:02.560110,"(2.8, 3.5, 3.4)","(5.0, 6.2, 6.032)","(13.0, 20.0, 18.333333333333332)","(6.5, 8.2, 8.049999999999999)","(14.0, 22.0, 21.80246913580247)","(41.0, 65.0, 61.53846153846154)","(15.0, 18.0, 16.0)","(15.0, 99999, 99990)","(17.0, 22.0, 19.708333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:15:03.830265,"(2.8, 3.5, 3.38)","(5.0, 6.2, 6.070588235294117)","(13.0, 20.0, 18.333333333333332)","(6.5, 8.2, 8.066666666666666)","(14.0, 22.0, 21.80246913580247)","(41.0, 65.0, 61.53846153846154)","(15.0, 17.5, 15.333333333333334)","(15.0, 99999, 99990)","(17.0, 22.0, 20.705882352941178)","(5.5, 99999, 99990)"
06-01-2023 15:15:05.075846,"(2.8, 3.5, 3.4076923076923076)","(5.0, 6.2, 6.096)","(13.0, 20.0, 18.068181818181817)","(6.5, 8.2, 8.04)","(14.0, 22.0, 21.72093023255814)","(41.0, 65.0, 61.53846153846154)","(15.0, 17.0, 14.857142857142858)","(15.0, 99999, 99990)","(17.0, 22.0, 20.5)","(5.5, 99999, 99990)"
06-01-2023 15:15:06.433504,"(2.8, 3.5, 3.4)","(5.0, 6.4, 6.226865671641791)","(13.0, 20.0, 18.210526315789473)","(6.5, 8.2, 8.04)","(14.0, 22.0, 21.72093023255814)","(41.0, 65.0, 61.53846153846154)","(15.0, 17.0, 14.857142857142858)","(15.0, 99999, 99990)","(17.0, 22.0, 20.5)","(5.5, 99999, 99990)"
06-01-2023 15:15:07.776429,"(2.7, 3.5, 3.3666666666666667)","(5.0, 6.4, 6.310204081632653)","(14.0, 20.0, 18.210526315789473)","(6.5, 8.2, 8.133333333333333)","(14.0, 22.0, 21.72093023255814)","(41.0, 65.0, 61.53846153846154)","(15.0, 17.0, 15.166666666666666)","(15.0, 99999, 99990)","(17.0, 22.0, 20.428571428571427)","(5.5, 99999, 99990)"
06-01-2023 15:15:09.082605,"(2.7, 3.5, 3.485185185185185)","(5.0, 6.4, 6.32280701754386)","(14.0, 20.0, 18.068181818181817)","(6.5, 8.2, 8.133333333333333)","(14.0, 22.0, 21.92207792207792)","(41.0, 65.0, 61.53846153846154)","(15.0, 16.5, 15.166666666666666)","(15.0, 99999, 99990)","(17.0, 22.0, 20.177777777777777)","(5.5, 99999, 99990)"
06-01-2023 15:15:10.347799,"(2.7, 3.5, 3.481176470588235)","(5.0, 6.4, 6.326666666666667)","(14.0, 20.0, 18.068181818181817)","(6.5, 8.2, 8.133333333333333)","(14.0, 22.0, 21.666666666666668)","(41.0, 65.0, 61.53846153846154)","(15.0, 16.5, 15.166666666666666)","(15.0, 99999, 99990)","(17.0, 22.0, 20.177777777777777)","(5.5, 99999, 99990)"
06-01-2023 15:15:11.618286,"(2.7, 3.65, 3.368556701030928)","(5.0, 6.6, 6.496551724137931)","(14.0, 20.0, 17.875)","(6.5, 8.2, 8.133333333333333)","(14.0, 23.0, 21.666666666666668)","(41.0, 65.0, 61.53846153846154)","(15.0, 16.5, 15.166666666666666)","(15.0, 99999, 99990)","(17.0, 22.0, 20.0)","(5.5, 99999, 99990)"
06-01-2023 15:15:12.931428,"(2.7, 3.35, 3.3100877192982456)","(5.0, 6.6, 6.469565217391304)","(14.0, 20.0, 18.210526315789473)","(6.5, 8.2, 8.133333333333333)","(14.0, 23.0, 21.666666666666668)","(41.0, 65.0, 61.53846153846154)","(15.0, 16.5, 15.25)","(15.0, 99999, 99990)","(17.0, 21.0, 20.25)","(5.5, 99999, 99990)"
06-01-2023 15:15:14.191484,"(2.7, 3.35, 3.3100877192982456)","(5.0, 6.6, 6.469565217391304)","(14.0, 20.0, 18.210526315789473)","(6.5, 8.2, 8.08)","(15.0, 23.0, 21.666666666666668)","(41.0, 65.0, 45.10526315789474)","(15.0, 16.0, 15.25)","(15.0, 99999, 99990)","(17.0, 21.0, 20.25)","(5.5, 99999, 99990)"
06-01-2023 15:15:15.519351,"(2.7, 3.35, 3.3100877192982456)","(5.0, 6.6, 6.469565217391304)","(14.0, 20.0, 18.210526315789473)","(6.5, 8.2, 8.08)","(15.0, 23.0, 22.91304347826087)","(41.0, 65.0, 45.05)","(15.0, 16.0, 15.25)","(15.0, 99999, 99990)","(17.0, 21.0, 20.25)","(5.5, 99999, 99990)"
06-01-2023 15:15:16.747122,"(2.7, 3.35, 3.3100877192982456)","(5.0, 6.6, 6.469565217391304)","(14.0, 20.0, 18.52173913043478)","(6.5, 8.2, 8.08)","(15.0, 23.0, 22.923076923076923)","(41.0, 65.0, 47.80952380952381)","(14.0, 16.0, 15.214285714285714)","(15.0, 99999, 99990)","(17.0, 21.0, 20.25)","(5.5, 99999, 99990)"
06-01-2023 15:15:18.041757,"(2.7, 3.35, 3.3136)","(5.0, 6.6, 6.541176470588235)","(14.0, 20.0, 18.657894736842106)","(6.5, 8.2, 7.828571428571428)","(15.0, 23.0, 22.933333333333334)","(41.0, 65.0, 47.80952380952381)","(14.0, 17.0, 15.214285714285714)","(15.0, 99999, 99990)","(17.0, 21.0, 20.25)","(5.5, 99999, 99990)"
06-01-2023 15:15:19.368325,"(2.7, 3.35, 3.30625)","(5.0, 6.6, 6.541176470588235)","(14.0, 20.0, 18.38095238095238)","(6.5, 8.4, 7.828571428571428)","(15.0, 23.0, 22.933333333333334)","(51.0, 65.0, 47.9)","(14.0, 17.0, 15.571428571428571)","(15.0, 99999, 99990)","(17.0, 21.0, 20.25)","(5.5, 99999, 99990)"
06-01-2023 15:15:20.680313,"(2.7, 3.35, 3.2636986301369864)","(5.0, 6.8, 6.623333333333333)","(14.0, 20.0, 18.38095238095238)","(6.5, 8.4, 7.828571428571428)","(15.0, 23.0, 22.933333333333334)","(51.0, 65.0, 45.10526315789474)","(14.0, 17.0, 16.0)","(15.0, 99999, 99990)","(17.0, 21.0, 20.25)","(5.5, 99999, 99990)"
06-01-2023 15:15:21.951236,"(2.7, 3.35, 3.2636986301369864)","(5.0, 6.8, 6.634375)","(14.0, 20.0, 18.38095238095238)","(6.5, 8.4, 8.066666666666666)","(15.0, 23.0, 22.933333333333334)","(51.0, 65.0, 46.1)","(14.0, 16.5, 15.333333333333334)","(15.0, 99999, 99990)","(17.0, 21.0, 20.75)","(5.5, 99999, 99990)"
06-01-2023 15:15:23.225811,"(2.7, 3.25, 3.2395833333333335)","(5.0, 6.8, 6.631746031746032)","(14.0, 20.0, 18.657894736842106)","(6.5, 8.4, 8.066666666666666)","(15.0, 23.0, 23.75)","(51.0, 65.0, 47.80952380952381)","(14.0, 15.5, 15.333333333333334)","(15.0, 99999, 99990)","(17.0, 21.0, 20.75)","(5.5, 99999, 99990)"
06-01-2023 15:15:24.422214,"(2.7, 3.3, 3.2568965517241377)","(5.0, 6.8, 6.631746031746032)","(14.0, 20.0, 18.583333333333332)","(6.5, 8.4, 8.066666666666666)","(15.0, 24.0, 23.75)","(51.0, 65.0, 47.80952380952381)","(14.0, 15.5, 15.333333333333334)","(15.0, 99999, 99990)","(17.0, 21.0, 20.333333333333332)","(5.5, 99999, 99990)"
06-01-2023 15:15:25.711879,"(2.7, 3.5, 3.4886363636363638)","(5.0, 6.8, 6.631746031746032)","(14.0, 20.0, 18.583333333333332)","(6.5, 8.4, 8.266666666666666)","(15.0, 25.0, 23.333333333333332)","(51.0, 65.0, 47.80952380952381)","(14.0, 15.5, 15.333333333333334)","(15.0, 99999, 99990)","(17.0, 21.0, 20.333333333333332)","(5.5, 99999, 99990)"
