,Locked And Ready,Gotham Diva,We Dance,Defined Benefit,Nibiru,Jay Jay Lopez,System Issues
05-01-2023 17:07:31.713825,"(3.3, 3.95, 3.9125)","(4.0, 4.2, 4.0182692307692305)","(2.45, 3.4, 3.2333333333333334)","(20.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.0, 17.5, 16.41304347826087)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:32.686233,"(3.3, 3.95, 3.9125)","(4.0, 4.2, 4.0182692307692305)","(2.45, 3.4, 3.2333333333333334)","(20.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.0, 17.5, 16.41304347826087)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:33.694446,"(3.3, 3.95, 3.89)","(4.0, 4.2, 4.0182692307692305)","(2.45, 3.4, 3.275)","(20.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.0, 17.5, 16.666666666666668)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:34.982661,"(3.3, 3.95, 3.9125)","(4.0, 4.2, 4.0182692307692305)","(2.45, 3.4, 3.2333333333333334)","(20.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.0, 17.5, 16.666666666666668)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:36.074243,"(3.3, 3.95, 3.9125)","(4.0, 4.2, 4.0182692307692305)","(2.45, 3.4, 3.2333333333333334)","(20.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.0, 17.5, 17.1875)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:37.081117,"(3.3, 3.95, 3.89)","(3.8, 4.2, 4.0182692307692305)","(2.45, 3.4, 3.275)","(18.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.5, 17.5, 16.333333333333332)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:38.155583,"(3.3, 4.0, 3.933333333333333)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.3166666666666664)","(18.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.5, 17.5, 16.333333333333332)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:39.232372,"(3.3, 4.0, 3.933333333333333)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.3166666666666664)","(18.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.5, 17.5, 16.333333333333332)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:40.229025,"(3.3, 4.0, 3.9)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.280952380952381)","(18.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.5, 17.5, 16.75)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:41.202062,"(3.3, 4.0, 3.9)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.280952380952381)","(18.0, 23.0, 18.535714285714285)","(20.0, 27.0, 20.875)","(6.5, 17.5, 16.75)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:42.274377,"(3.3, 4.0, 3.95)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.280952380952381)","(18.0, 22.0, 20.0)","(20.0, 26.0, 21.41176470588235)","(6.5, 17.5, 16.333333333333332)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:43.290032,"(3.3, 4.0, 3.95)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.280952380952381)","(18.0, 22.0, 20.0)","(20.0, 26.0, 21.41176470588235)","(6.5, 17.5, 16.333333333333332)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:44.364809,"(3.3, 4.1, 4.08125)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.280952380952381)","(18.0, 22.0, 18.75)","(20.0, 26.0, 21.41176470588235)","(6.5, 17.5, 16.333333333333332)","(21.0, 32.0, 31.076923076923077)"
05-01-2023 17:07:45.466226,"(3.3, 4.0, 3.95)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.280952380952381)","(18.0, 22.0, 18.5)","(20.0, 26.0, 20.88888888888889)","(6.5, 17.5, 16.88235294117647)","(21.0, 32.0, 29.88235294117647)"
05-01-2023 17:07:46.552343,"(3.3, 4.0, 3.92)","(3.8, 4.2, 3.99)","(2.45, 3.4, 3.280952380952381)","(18.0, 22.0, 20.5)","(20.0, 24.0, 20.923076923076923)","(6.5, 17.5, 17.25)","(21.0, 32.0, 28.0)"
05-01-2023 17:07:47.878874,"(3.3, 4.0, 3.9523809523809526)","(3.8, 4.2, 3.9107142857142856)","(2.45, 3.4, 3.280952380952381)","(18.0, 21.0, 20.5)","(20.0, 24.0, 20.545454545454547)","(6.5, 17.5, 16.833333333333332)","(21.0, 32.0, 30.571428571428573)"
05-01-2023 17:07:49.093909,"(3.3, 4.0, 3.923076923076923)","(3.8, 4.2, 3.910344827586207)","(2.45, 3.4, 3.280952380952381)","(18.0, 21.0, 20.5)","(20.0, 24.0, 21.5)","(6.5, 17.5, 16.7)","(21.0, 32.0, 42.3)"
05-01-2023 17:07:50.112528,"(3.3, 4.0, 3.9214285714285713)","(3.8, 4.2, 3.991489361702128)","(2.45, 3.4, 3.280952380952381)","(18.0, 21.0, 19.25)","(20.0, 22.0, 20.75)","(6.5, 17.5, 17.1)","(21.0, 44.0, 37.0)"
05-01-2023 17:07:51.191718,"(3.3, 4.0, 3.9410714285714286)","(3.8, 4.2, 3.991489361702128)","(2.45, 3.4, 3.324242424242424)","(18.0, 20.0, 19.25)","(20.0, 21.0, 21.5)","(6.5, 17.5, 16.9)","(21.0, 44.0, 36.705882352941174)"
05-01-2023 17:07:52.376055,"(3.3, 4.1, 3.94)","(3.8, 4.2, 3.991489361702128)","(2.45, 3.4, 3.324242424242424)","(18.0, 19.5, 19.071428571428573)","(20.0, 22.0, 20.625)","(6.5, 17.5, 17.1)","(21.0, 42.0, 36.705882352941174)"
05-01-2023 17:07:53.576207,"(3.3, 4.1, 3.94)","(3.8, 4.2, 3.991489361702128)","(2.45, 3.4, 3.324242424242424)","(18.0, 19.5, 18.714285714285715)","(20.0, 21.0, 18.794117647058822)","(6.5, 17.5, 17.0)","(21.0, 42.0, 29.076923076923077)"
05-01-2023 17:07:54.714454,"(3.3, 4.1, 3.94)","(3.8, 4.2, 3.991489361702128)","(2.45, 3.4, 3.324242424242424)","(18.0, 19.0, 18.0)","(20.0, 21.0, 18.833333333333332)","(6.5, 17.5, 17.15)","(21.0, 42.0, 33.333333333333336)"
05-01-2023 17:07:55.879206,"(3.3, 4.1, 3.933333333333333)","(3.8, 4.2, 3.991489361702128)","(2.45, 3.4, 3.324242424242424)","(18.0, 18.5, 17.76086956521739)","(18.0, 20.0, 18.8)","(6.5, 17.5, 17.166666666666668)","(21.0, 42.0, 32.18181818181818)"
05-01-2023 17:07:56.956245,"(3.3, 4.2, 3.9692307692307693)","(3.8, 4.2, 3.991489361702128)","(2.45, 3.4, 3.3482758620689657)","(18.0, 19.0, 17.75)","(18.0, 20.0, 18.7)","(6.5, 17.5, 17.833333333333332)","(21.0, 36.0, 32.04347826086956)"
05-01-2023 17:07:57.978801,"(3.3, 4.1, 3.9307692307692306)","(3.8, 4.2, 3.991489361702128)","(2.45, 3.4, 3.3482758620689657)","(18.0, 19.0, 17.75)","(18.0, 20.0, 18.7)","(6.5, 18.5, 17.833333333333332)","(21.0, 36.0, 32.04347826086956)"
05-01-2023 17:07:59.057194,"(3.3, 4.1, 3.9166666666666665)","(3.8, 4.2, 3.991489361702128)","(2.5, 3.4, 3.3482758620689657)","(18.0, 19.0, 17.75)","(18.0, 20.0, 18.7)","(6.5, 18.5, 18.1)","(21.0, 36.0, 32.04347826086956)"
05-01-2023 17:08:00.164121,"(3.3, 4.1, 3.9166666666666665)","(3.8, 4.2, 3.991489361702128)","(2.5, 3.4, 3.3482758620689657)","(18.0, 19.0, 17.75)","(18.0, 19.0, 18.0)","(6.5, 18.5, 17.666666666666668)","(21.0, 36.0, 32.04347826086956)"
05-01-2023 17:08:01.181230,"(3.3, 4.1, 3.9299999999999997)","(3.8, 4.2, 3.991489361702128)","(2.5, 3.4, 3.3482758620689657)","(18.0, 19.0, 17.75)","(18.0, 19.0, 17.444444444444443)","(6.5, 18.5, 17.863636363636363)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:02.216040,"(3.3, 4.1, 4.053125)","(3.8, 4.2, 3.991489361702128)","(2.5, 3.4, 3.3482758620689657)","(18.0, 19.0, 17.75)","(18.0, 19.0, 17.307692307692307)","(6.5, 17.5, 17.416666666666668)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:03.190811,"(3.3, 4.1, 4.0285714285714285)","(3.8, 4.2, 3.912)","(2.5, 3.4, 3.3482758620689657)","(18.0, 19.0, 17.676470588235293)","(18.0, 19.0, 17.772727272727273)","(6.5, 17.5, 17.5)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:04.156584,"(3.3, 4.1, 4.025)","(3.8, 4.2, 3.911111111111111)","(2.5, 3.4, 3.3482758620689657)","(18.0, 19.0, 17.676470588235293)","(18.0, 19.0, 18.0)","(6.5, 18.0, 17.875)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:05.157258,"(3.3, 4.1, 4.025)","(3.8, 4.2, 3.911111111111111)","(2.5, 3.4, 3.3096774193548386)","(18.0, 19.0, 17.181818181818183)","(18.0, 19.0, 18.0)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:06.186842,"(3.3, 4.2, 4.0600000000000005)","(3.8, 4.2, 3.9705882352941178)","(2.5, 3.4, 3.3125)","(18.0, 19.0, 17.181818181818183)","(18.0, 19.0, 18.0)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:07.265502,"(3.3, 4.1, 4.0285714285714285)","(3.8, 4.2, 3.9310344827586206)","(2.5, 3.4, 3.33)","(18.0, 19.0, 17.181818181818183)","(18.0, 19.0, 18.0)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:08.400628,"(3.3, 4.1, 4.041666666666666)","(3.8, 4.2, 3.9310344827586206)","(2.5, 3.4, 3.33)","(18.0, 19.0, 17.181818181818183)","(18.0, 19.0, 17.772727272727273)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:09.558716,"(3.3, 4.1, 4.025)","(3.8, 4.2, 3.9705882352941178)","(2.5, 3.4, 3.33)","(18.0, 19.0, 17.181818181818183)","(18.0, 19.0, 18.0)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:10.650802,"(3.3, 4.1, 4.025)","(3.8, 4.2, 4.0)","(2.5, 3.4, 3.36)","(18.0, 19.0, 17.181818181818183)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:11.749770,"(3.3, 4.2, 4.025)","(3.8, 4.2, 4.0227272727272725)","(2.5, 3.4, 3.36)","(18.0, 18.5, 16.944444444444443)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:12.867583,"(3.3, 4.1, 4.035714285714286)","(3.8, 4.2, 4.0227272727272725)","(2.5, 3.4, 3.360869565217391)","(18.0, 18.5, 17.166666666666668)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:13.914169,"(3.3, 4.1, 4.074999999999999)","(3.8, 4.2, 4.0227272727272725)","(2.5, 3.4, 3.3321428571428573)","(18.0, 18.5, 16.804347826086957)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.75)","(21.0, 36.0, 32.5)"
05-01-2023 17:08:15.051732,"(3.3, 4.1, 4.074999999999999)","(3.8, 4.2, 4.055555555555555)","(2.5, 3.4, 3.3321428571428573)","(18.0, 18.5, 16.804347826086957)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.928571428571427)","(21.0, 36.0, 31.82608695652174)"
05-01-2023 17:08:16.110586,"(3.3, 4.1, 4.0775)","(3.8, 4.2, 4.055555555555555)","(2.5, 3.4, 3.3321428571428573)","(18.0, 18.5, 16.804347826086957)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.928571428571427)","(21.0, 34.0, 31.82608695652174)"
05-01-2023 17:08:17.150648,"(3.3, 4.1, 4.0775)","(3.8, 4.2, 4.055555555555555)","(2.5, 3.4, 3.3321428571428573)","(18.0, 18.5, 16.804347826086957)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.928571428571427)","(21.0, 34.0, 31.82608695652174)"
05-01-2023 17:08:18.134592,"(3.3, 4.3, 4.206666666666667)","(3.8, 4.2, 4.055555555555555)","(2.5, 3.35, 3.329069767441861)","(18.0, 18.0, 17.666666666666668)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.928571428571427)","(21.0, 34.0, 31.708333333333332)"
05-01-2023 17:08:19.113994,"(3.3, 4.3, 4.18974358974359)","(3.8, 4.2, 4.055555555555555)","(2.5, 3.35, 3.3206521739130435)","(18.0, 18.0, 17.4)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.93181818181818)","(21.0, 34.0, 31.6)"
05-01-2023 17:08:20.151156,"(3.3, 4.2, 4.18)","(3.8, 4.2, 4.058181818181819)","(2.5, 3.35, 3.3233333333333333)","(18.0, 18.0, 17.415730337078653)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.0, 17.93181818181818)","(21.0, 34.0, 31.5)"
05-01-2023 17:08:21.273814,"(3.3, 4.2, 4.131578947368421)","(3.8, 4.2, 4.058181818181819)","(2.5, 3.35, 3.3009090909090912)","(18.0, 18.0, 17.428571428571427)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.5, 17.85483870967742)","(21.0, 34.0, 31.5)"
05-01-2023 17:08:22.416675,"(3.3, 4.2, 4.131578947368421)","(3.8, 4.2, 3.9705882352941178)","(2.5, 3.35, 3.3009090909090912)","(18.0, 18.0, 16.75)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.5, 17.785714285714285)","(21.0, 34.0, 31.5)"
05-01-2023 17:08:23.494454,"(3.3, 4.1, 4.0675675675675675)","(3.8, 4.2, 4.008823529411765)","(2.5, 3.35, 3.3009090909090912)","(18.0, 17.5, 16.75)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.5, 18.25)","(21.0, 34.0, 33.0625)"
05-01-2023 17:08:24.617199,"(3.3, 4.1, 4.0675675675675675)","(3.8, 4.2, 3.9833333333333334)","(2.5, 3.35, 3.3009090909090912)","(18.0, 17.0, 16.666666666666668)","(18.0, 19.0, 17.73076923076923)","(6.5, 18.5, 18.153846153846153)","(21.0, 34.0, 30.695652173913043)"
05-01-2023 17:08:25.741593,"(3.3, 4.1, 4.0675675675675675)","(3.8, 4.2, 4.055555555555555)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 16.153846153846153)","(16.0, 19.0, 17.73076923076923)","(8.0, 18.5, 18.055555555555557)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:26.877646,"(3.3, 4.2, 4.135)","(3.8, 4.2, 4.052272727272728)","(2.5, 3.35, 3.2940677966101695)","(15.0, 17.0, 16.214285714285715)","(16.0, 19.0, 17.73076923076923)","(8.0, 18.5, 18.75)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:27.957220,"(3.3, 4.1, 4.053333333333333)","(3.8, 4.2, 4.052272727272728)","(2.5, 3.35, 3.2940677966101695)","(15.0, 17.0, 16.214285714285715)","(16.0, 19.0, 17.73076923076923)","(8.0, 19.5, 19.2)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:28.947910,"(3.3, 4.1, 4.071428571428571)","(3.8, 4.2, 4.047826086956522)","(2.5, 3.35, 3.2940677966101695)","(15.0, 17.0, 16.214285714285715)","(16.0, 19.0, 17.73076923076923)","(8.0, 22.0, 19.791666666666668)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:29.918325,"(3.3, 4.1, 4.088235294117647)","(3.8, 4.2, 4.047826086956522)","(2.5, 3.35, 3.2940677966101695)","(15.0, 17.0, 16.214285714285715)","(16.0, 19.0, 17.73076923076923)","(8.0, 20.0, 19.791666666666668)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:30.873321,"(3.3, 4.2, 4.123529411764706)","(3.8, 4.2, 4.019354838709678)","(2.5, 3.35, 3.2940677966101695)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.73076923076923)","(8.0, 19.5, 19.333333333333332)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:31.812068,"(3.3, 4.2, 4.131578947368421)","(3.8, 4.2, 4.021428571428571)","(2.5, 3.35, 3.2940677966101695)","(15.0, 17.0, 16.153846153846153)","(16.0, 19.0, 17.73076923076923)","(8.0, 19.5, 19.333333333333332)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:32.791217,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.048484848484849)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 18.1)","(8.0, 19.5, 19.404761904761905)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:33.818224,"(3.3, 4.1, 4.0807692307692305)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 16.5, 15.852941176470589)","(16.0, 19.0, 18.166666666666668)","(8.0, 19.5, 19.5)","(21.0, 32.0, 30.636363636363637)"
05-01-2023 17:08:34.917935,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 18.09090909090909)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.714285714285715)"
05-01-2023 17:08:35.949611,"(3.3, 4.1, 4.0807692307692305)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 18.09090909090909)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.714285714285715)"
05-01-2023 17:08:37.033426,"(3.3, 4.1, 4.0807692307692305)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 18.09090909090909)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.714285714285715)"
05-01-2023 17:08:38.047787,"(3.3, 4.1, 4.0807692307692305)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 18.09090909090909)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.714285714285715)"
05-01-2023 17:08:39.058035,"(3.3, 4.1, 4.0807692307692305)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 18.09090909090909)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.714285714285715)"
05-01-2023 17:08:40.062766,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:41.030368,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:41.968010,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:42.948828,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:43.933249,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:44.991389,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:46.013768,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:47.101790,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:48.382548,"(3.3, 4.1, 4.067741935483871)","(3.8, 4.2, 4.083720930232558)","(2.5, 3.35, 3.3009090909090912)","(15.0, 17.0, 15.852941176470589)","(16.0, 19.0, 17.928571428571427)","(8.0, 20.0, 19.224137931034484)","(21.0, 32.0, 30.5)"
05-01-2023 17:08:49.482015,"(3.3, 4.2, 4.121212121212121)","(3.8, 4.2, 4.1056603773584905)","(2.5, 3.35, 3.295689655172414)","(15.0, 16.5, 16.0)","(16.0, 20.0, 19.0)","(8.0, 20.0, 19.285714285714285)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:08:50.595987,"(3.3, 4.2, 4.190476190476191)","(3.8, 4.2, 4.1191489361702125)","(2.5, 3.35, 3.2925)","(15.0, 16.5, 16.25)","(16.0, 20.0, 18.25)","(8.0, 19.5, 19.379310344827587)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:08:51.826086,"(3.3, 4.2, 4.133333333333334)","(3.8, 4.2, 4.1191489361702125)","(2.5, 3.3, 3.2886363636363636)","(15.0, 16.5, 16.25)","(16.0, 20.0, 18.666666666666668)","(8.0, 20.0, 19.6)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:08:53.007037,"(3.3, 4.2, 4.1)","(3.8, 4.2, 4.1191489361702125)","(2.5, 3.3, 3.2818181818181817)","(15.0, 16.5, 16.25)","(16.0, 20.0, 18.444444444444443)","(8.0, 20.0, 19.6)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:08:54.299448,"(3.3, 4.2, 4.1454545454545455)","(3.8, 4.2, 4.1191489361702125)","(2.5, 3.35, 3.2435483870967743)","(15.0, 16.5, 15.576923076923077)","(16.0, 20.0, 18.444444444444443)","(8.0, 20.0, 19.6)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:08:56.095789,"(3.3, 4.2, 4.1454545454545455)","(3.8, 4.2, 4.1191489361702125)","(2.5, 3.3, 3.275)","(15.0, 16.5, 15.576923076923077)","(16.0, 20.0, 18.444444444444443)","(8.0, 20.0, 19.6)","(21.0, 32.0, 30.285714285714285)"
05-01-2023 17:08:57.349023,"(3.3, 4.2, 4.1454545454545455)","(3.8, 4.2, 4.1191489361702125)","(2.5, 3.3, 3.2294117647058824)","(15.0, 16.5, 15.3125)","(16.0, 20.0, 18.571428571428573)","(8.0, 20.0, 19.6)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:08:58.491601,"(3.3, 4.1, 4.023076923076923)","(3.8, 4.2, 4.120833333333334)","(2.5, 3.3, 3.2294117647058824)","(15.0, 16.5, 15.375)","(16.0, 20.0, 18.5)","(8.0, 20.0, 19.6)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:08:59.577887,"(3.3, 4.1, 4.023076923076923)","(3.8, 4.2, 4.120833333333334)","(2.5, 3.3, 3.2294117647058824)","(15.0, 16.5, 15.375)","(16.0, 20.0, 18.5)","(8.0, 20.0, 19.6)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:09:00.610311,"(3.3, 4.1, 4.023076923076923)","(3.8, 4.2, 4.120833333333334)","(2.5, 3.3, 3.2294117647058824)","(15.0, 16.5, 15.375)","(16.0, 20.0, 18.5)","(8.0, 20.0, 19.142857142857142)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:09:01.586548,"(3.3, 4.1, 4.023076923076923)","(3.8, 4.2, 4.120833333333334)","(2.5, 3.3, 3.2263157894736842)","(15.0, 16.5, 15.46875)","(16.0, 20.0, 18.5)","(8.0, 20.0, 19.142857142857142)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:09:02.559546,"(3.3, 4.1, 4.052)","(3.8, 4.2, 4.132)","(2.5, 3.3, 3.216666666666667)","(15.0, 16.5, 15.375)","(16.0, 20.0, 19.0)","(8.0, 20.0, 19.142857142857142)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:09:03.519452,"(3.3, 4.1, 4.052)","(3.8, 4.2, 4.132)","(2.5, 3.3, 3.216666666666667)","(15.0, 16.5, 15.375)","(16.0, 20.0, 19.0)","(8.0, 20.0, 19.142857142857142)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:09:04.680612,"(3.3, 4.1, 4.0775)","(3.8, 4.2, 4.162222222222222)","(2.5, 3.3, 3.216666666666667)","(15.0, 16.5, 15.375)","(16.0, 20.0, 19.0)","(8.0, 20.0, 21.72)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:09:05.772293,"(3.3, 4.1, 4.035714285714286)","(3.8, 4.2, 4.146875)","(2.5, 3.3, 3.216666666666667)","(15.0, 16.5, 15.375)","(16.0, 20.0, 18.8)","(8.0, 21.0, 20.642857142857142)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:09:06.750226,"(3.3, 4.1, 4.035714285714286)","(3.8, 4.2, 4.146875)","(2.5, 3.3, 3.216666666666667)","(15.0, 16.5, 15.375)","(16.0, 20.0, 18.571428571428573)","(8.0, 21.0, 20.86842105263158)","(21.0, 32.0, 30.58823529411765)"
05-01-2023 17:09:07.789855,"(3.3, 4.1, 4.035714285714286)","(3.6, 4.2, 4.154054054054054)","(2.5, 3.3, 3.206122448979592)","(15.0, 16.5, 15.5)","(16.0, 20.0, 19.0)","(10.0, 19.5, 20.0)","(21.0, 32.0, 30.928571428571427)"
05-01-2023 17:09:08.793156,"(3.3, 4.0, 3.966)","(3.6, 4.2, 4.078571428571428)","(2.5, 3.2, 3.178703703703704)","(15.0, 16.5, 15.5)","(16.0, 20.0, 19.0)","(10.0, 24.0, 21.666666666666668)","(21.0, 32.0, 31.0)"
05-01-2023 17:09:09.896297,"(3.3, 4.1, 4.08125)","(3.6, 4.2, 4.025)","(2.5, 3.2, 3.111764705882353)","(15.0, 16.5, 16.166666666666668)","(16.0, 22.0, 19.181818181818183)","(10.0, 22.0, 20.6)","(21.0, 32.0, 31.0)"
