,Debt Collector,Far More Women,White Claw,Shinigami,True Blue,Always Broke,This Time Buddy,Mad Max Blue
10-01-2023 15:24:05.782426,"(4.2, 5.8, 5.5)","(3.8, 5.2, 5.08)","(3.9, 4.4, 4.3882352941176475)","(21.0, 60.0, 51.0)","(9.0, 14.5, 14.25)","(4.4, 5.2, 5.035294117647059)","(8.5, 11.0, 10.290909090909091)","(91.0, 490.0, 405.0)"
10-01-2023 15:24:06.850455,"(4.2, 5.8, 5.571428571428571)","(3.8, 5.2, 5.18)","(3.9, 4.5, 4.302127659574468)","(21.0, 60.0, 51.0)","(9.0, 14.5, 14.25)","(4.4, 5.2, 4.966666666666667)","(8.5, 11.0, 10.290909090909091)","(91.0, 490.0, 405.0)"
10-01-2023 15:24:08.167616,"(4.2, 5.8, 5.425000000000001)","(3.8, 5.2, 5.188000000000001)","(3.9, 4.5, 4.302127659574468)","(21.0, 60.0, 51.0)","(9.0, 14.5, 14.25)","(4.4, 5.2, 5.035294117647059)","(8.5, 11.0, 10.290909090909091)","(91.0, 490.0, 430.0)"
10-01-2023 15:24:09.331022,"(4.2, 5.8, 5.51875)","(3.8, 5.2, 5.188000000000001)","(3.9, 4.5, 4.302127659574468)","(21.0, 60.0, 51.0)","(9.0, 14.5, 14.136363636363637)","(4.4, 5.2, 4.85)","(8.5, 11.0, 10.290909090909091)","(91.0, 540.0, 430.0)"
10-01-2023 15:24:10.493983,"(4.2, 5.8, 5.533333333333333)","(3.8, 5.3, 5.0375)","(3.8, 4.4, 4.292307692307692)","(26.0, 60.0, 49.2)","(9.0, 14.5, 14.25)","(4.4, 5.2, 4.85)","(8.5, 11.0, 10.290909090909091)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:11.557771,"(4.2, 5.8, 5.533333333333333)","(3.8, 5.3, 5.15)","(3.8, 4.4, 4.266666666666667)","(26.0, 60.0, 47.142857142857146)","(9.0, 14.5, 13.375)","(4.4, 5.2, 4.85)","(8.5, 11.0, 10.290909090909091)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:12.623383,"(4.2, 5.8, 5.533333333333333)","(3.8, 5.3, 5.042857142857143)","(3.8, 4.4, 4.266666666666667)","(26.0, 60.0, 47.142857142857146)","(9.0, 14.5, 13.461538461538462)","(4.4, 5.2, 4.844444444444444)","(8.5, 11.0, 10.23076923076923)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:13.654943,"(4.2, 5.8, 5.533333333333333)","(3.8, 5.3, 5.15)","(3.8, 4.4, 4.266666666666667)","(26.0, 60.0, 56.4)","(9.0, 14.5, 13.8)","(4.4, 5.2, 4.844444444444444)","(8.5, 11.0, 10.5)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:14.749068,"(4.2, 5.8, 5.533333333333333)","(3.8, 5.3, 5.2)","(3.8, 4.4, 4.266666666666667)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.8)","(4.4, 5.2, 4.844444444444444)","(8.5, 11.0, 10.6)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:15.742067,"(4.2, 5.8, 5.533333333333333)","(3.8, 5.3, 5.15)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.8)","(4.4, 5.2, 4.986666666666666)","(8.5, 11.0, 10.545454545454545)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:16.757073,"(4.2, 5.8, 5.673684210526316)","(3.8, 5.3, 5.2)","(3.8, 4.4, 4.245161290322581)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.5)","(4.4, 5.2, 5.04)","(8.5, 11.0, 10.45)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:17.900908,"(4.2, 5.8, 5.705882352941177)","(3.8, 5.4, 5.307692307692308)","(3.8, 4.4, 4.245161290322581)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.5)","(4.4, 5.2, 5.04)","(8.5, 11.5, 10.391304347826086)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:18.984358,"(4.2, 5.8, 5.705882352941177)","(3.8, 5.4, 5.307692307692308)","(3.8, 4.4, 4.245161290322581)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.5)","(4.4, 5.2, 5.04)","(8.5, 11.5, 10.3)","(101.0, 540.0, 440.0)"
10-01-2023 15:24:20.062048,"(4.2, 5.8, 5.705882352941177)","(3.8, 5.4, 5.226415094339623)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.75)","(4.4, 5.2, 5.0)","(8.5, 11.5, 10.833333333333334)","(101.0, 540.0, 415.0)"
10-01-2023 15:24:21.186256,"(4.2, 5.8, 5.705882352941177)","(3.8, 5.4, 5.226415094339623)","(3.8, 4.4, 4.245161290322581)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.25)","(4.4, 5.1, 5.0)","(8.5, 11.0, 10.833333333333334)","(101.0, 490.0, 415.0)"
10-01-2023 15:24:22.363802,"(4.2, 5.8, 5.705882352941177)","(3.8, 5.4, 5.226415094339623)","(3.8, 4.4, 4.245161290322581)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.34375)","(4.4, 5.1, 5.0625)","(8.5, 11.0, 10.833333333333334)","(101.0, 490.0, 415.0)"
10-01-2023 15:24:23.567820,"(4.2, 5.8, 5.7407407407407405)","(3.9, 5.4, 5.226415094339623)","(3.8, 4.4, 4.245161290322581)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.142857142857142)","(4.2, 5.1, 5.05)","(8.5, 11.0, 10.416666666666666)","(101.0, 490.0, 410.0)"
10-01-2023 15:24:24.641886,"(4.2, 5.8, 5.756756756756756)","(3.9, 5.4, 5.24)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.142857142857142)","(4.2, 5.1, 5.086363636363636)","(8.5, 11.0, 10.294117647058824)","(101.0, 490.0, 410.0)"
10-01-2023 15:24:25.675119,"(4.2, 5.8, 5.714285714285714)","(3.9, 5.4, 5.24)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.5)","(4.2, 5.1, 5.077272727272727)","(8.5, 11.0, 10.294117647058824)","(101.0, 490.0, 410.0)"
10-01-2023 15:24:26.706486,"(4.2, 5.8, 5.714285714285714)","(3.9, 5.4, 5.24)","(3.8, 4.4, 4.245161290322581)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.673913043478262)","(4.2, 5.1, 5.077272727272727)","(8.5, 11.0, 10.294117647058824)","(101.0, 490.0, 410.0)"
10-01-2023 15:24:27.812614,"(4.2, 5.8, 5.714285714285714)","(3.9, 5.4, 5.24)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 13.5, 13.785714285714285)","(4.2, 5.1, 5.083333333333333)","(8.5, 11.0, 10.294117647058824)","(101.0, 490.0, 410.0)"
10-01-2023 15:24:28.930944,"(4.2, 5.8, 5.714285714285714)","(3.9, 5.4, 5.24)","(3.8, 4.4, 4.245161290322581)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.357142857142858)","(4.2, 5.1, 5.083333333333333)","(8.5, 11.0, 10.294117647058824)","(101.0, 490.0, 410.0)"
10-01-2023 15:24:30.024700,"(4.2, 5.8, 5.714285714285714)","(3.9, 5.4, 5.24)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 13.5, 13.0625)","(4.2, 5.1, 5.083333333333333)","(8.5, 11.0, 10.685714285714285)","(101.0, 490.0, 410.0)"
10-01-2023 15:24:31.050457,"(4.2, 5.8, 5.764705882352941)","(3.9, 5.4, 5.24)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 14.0, 13.357142857142858)","(4.2, 5.1, 5.069230769230769)","(8.5, 11.0, 10.947368421052632)","(101.0, 490.0, 410.0)"
10-01-2023 15:24:32.079270,"(4.2, 5.8, 5.764705882352941)","(3.9, 5.3, 5.290322580645161)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.1, 5.055555555555555)","(8.5, 11.5, 10.878048780487806)","(101.0, 490.0, 415.0)"
10-01-2023 15:24:33.140242,"(4.2, 5.8, 5.764705882352941)","(3.9, 5.3, 5.290322580645161)","(3.8, 4.4, 4.24)","(26.0, 60.0, 56.4)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.0875)","(8.5, 11.5, 10.75)","(101.0, 490.0, 420.0)"
10-01-2023 15:24:34.137274,"(4.2, 5.8, 5.777777777777778)","(3.9, 5.2, 5.120833333333334)","(3.8, 4.4, 4.2153846153846155)","(26.0, 60.0, 56.4)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.102702702702703)","(8.5, 11.5, 10.827586206896552)","(101.0, 490.0, 420.0)"
10-01-2023 15:24:35.339754,"(4.2, 6.2, 6.0095238095238095)","(3.9, 5.2, 5.1192982456140355)","(3.8, 4.4, 4.266666666666667)","(26.0, 60.0, 58.0)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.102702702702703)","(8.5, 11.0, 10.73469387755102)","(101.0, 490.0, 445.0)"
10-01-2023 15:24:36.444694,"(4.2, 6.0, 5.988888888888889)","(3.9, 5.2, 5.1192982456140355)","(3.8, 4.4, 4.266666666666667)","(26.0, 60.0, 55.5)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 445.0)"
10-01-2023 15:24:37.547560,"(4.2, 5.9, 5.892307692307693)","(3.9, 5.2, 5.101492537313433)","(3.8, 4.4, 4.266666666666667)","(26.0, 60.0, 55.5)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 445.0)"
10-01-2023 15:24:38.560661,"(4.2, 5.9, 5.892307692307693)","(3.9, 5.2, 5.101492537313433)","(3.8, 4.4, 4.27027027027027)","(26.0, 60.0, 55.5)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 445.0)"
10-01-2023 15:24:39.612035,"(4.2, 5.9, 5.892307692307693)","(3.9, 5.2, 5.101492537313433)","(3.8, 4.4, 4.27027027027027)","(26.0, 60.0, 58.0)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 445.0)"
10-01-2023 15:24:40.701515,"(4.2, 5.9, 5.892307692307693)","(3.9, 5.2, 5.101492537313433)","(3.8, 4.4, 4.23448275862069)","(26.0, 60.0, 56.8)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 445.0)"
10-01-2023 15:24:41.742813,"(4.2, 5.9, 5.8875)","(3.9, 5.2, 5.101492537313433)","(3.8, 4.4, 4.24)","(26.0, 60.0, 58.666666666666664)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 445.0)"
10-01-2023 15:24:42.759709,"(4.2, 6.0, 5.985714285714286)","(3.9, 5.2, 5.101492537313433)","(3.8, 4.4, 4.24375)","(26.0, 60.0, 58.5)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 450.0)"
10-01-2023 15:24:43.778954,"(4.2, 5.9, 5.892857142857143)","(3.9, 5.2, 5.101492537313433)","(3.8, 4.4, 4.24375)","(26.0, 60.0, 58.5)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 450.0)"
10-01-2023 15:24:44.801833,"(4.2, 5.9, 5.892857142857143)","(3.9, 5.2, 5.101492537313433)","(3.7, 4.4, 4.24375)","(26.0, 60.0, 58.5)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 540.0, 425.0)"
10-01-2023 15:24:45.865804,"(4.2, 6.0, 5.9941176470588236)","(3.9, 5.2, 5.101492537313433)","(3.7, 4.4, 4.24375)","(26.0, 60.0, 58.5)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 490.0, 425.0)"
10-01-2023 15:24:47.192252,"(4.2, 6.0, 5.9941176470588236)","(3.9, 5.2, 5.101492537313433)","(3.7, 4.4, 4.24375)","(26.0, 60.0, 58.5)","(9.0, 13.5, 13.357142857142858)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 490.0, 425.0)"
10-01-2023 15:24:48.204506,"(4.4, 6.0, 5.9941176470588236)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.4, 4.24375)","(26.0, 60.0, 58.5)","(10.0, 13.5, 12.727272727272727)","(4.2, 5.2, 5.094736842105263)","(8.5, 11.5, 10.679245283018869)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:49.291408,"(4.4, 6.0, 5.9941176470588236)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.4, 4.24375)","(26.0, 60.0, 58.5)","(10.0, 13.5, 12.605263157894736)","(4.2, 5.2, 4.927272727272728)","(8.5, 11.5, 10.679245283018869)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:50.439087,"(4.4, 6.2, 5.951724137931034)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.4, 4.197297297297297)","(26.0, 60.0, 58.5)","(10.0, 13.5, 12.653846153846153)","(4.2, 5.2, 5.094117647058824)","(8.5, 11.5, 10.73469387755102)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:51.420162,"(4.4, 6.0, 5.9941176470588236)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.3, 4.19655172413793)","(26.0, 60.0, 58.5)","(10.0, 13.5, 12.653846153846153)","(4.2, 5.2, 5.033333333333333)","(8.5, 11.5, 10.666666666666666)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:52.580397,"(4.4, 5.9, 5.897058823529412)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.3, 4.163157894736842)","(26.0, 60.0, 58.5)","(10.0, 13.5, 12.653846153846153)","(4.2, 5.2, 5.220000000000001)","(8.5, 11.5, 10.666666666666666)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:53.870382,"(4.4, 5.9, 5.897058823529412)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.3, 4.163157894736842)","(26.0, 60.0, 58.5)","(9.0, 13.5, 12.653846153846153)","(4.2, 5.4, 5.220000000000001)","(8.5, 11.5, 10.666666666666666)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:54.929762,"(4.4, 5.9, 5.897058823529412)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.3, 4.163157894736842)","(26.0, 60.0, 58.5)","(9.0, 13.5, 12.653846153846153)","(4.2, 5.4, 5.266666666666667)","(8.5, 11.5, 10.666666666666666)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:56.017477,"(4.4, 5.9, 5.897058823529412)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.3, 4.154545454545454)","(26.0, 60.0, 58.5)","(9.0, 13.5, 12.653846153846153)","(4.2, 5.3, 5.1571428571428575)","(8.5, 11.5, 10.72)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:57.052091,"(4.4, 6.0, 5.9941176470588236)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.2, 4.154545454545454)","(26.0, 60.0, 58.5)","(9.0, 13.5, 12.653846153846153)","(4.2, 5.3, 5.14)","(8.5, 11.5, 10.666666666666666)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:58.061696,"(4.4, 6.0, 5.9941176470588236)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.2, 4.136363636363636)","(26.0, 60.0, 58.5)","(9.0, 13.5, 12.653846153846153)","(4.2, 5.3, 5.14)","(8.5, 11.5, 10.666666666666666)","(101.0, 490.0, 430.0)"
10-01-2023 15:24:59.074332,"(4.4, 6.0, 5.9941176470588236)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.2, 4.136363636363636)","(26.0, 60.0, 58.5)","(9.0, 13.0, 12.538461538461538)","(4.2, 5.4, 5.22608695652174)","(8.5, 11.5, 10.666666666666666)","(101.0, 490.0, 430.0)"
10-01-2023 15:25:00.089376,"(4.4, 6.2, 6.003076923076923)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.2, 4.136363636363636)","(26.0, 60.0, 58.5)","(9.0, 12.5, 12.25)","(4.2, 5.4, 5.24)","(8.5, 11.5, 10.72)","(101.0, 490.0, 430.0)"
10-01-2023 15:25:01.147248,"(4.4, 6.2, 6.0285714285714285)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.2, 4.125)","(26.0, 55.0, 53.0)","(9.0, 12.5, 11.944444444444445)","(4.2, 5.4, 5.31764705882353)","(8.5, 10.5, 10.407407407407407)","(101.0, 490.0, 430.0)"
10-01-2023 15:25:02.193016,"(4.4, 6.2, 6.0390243902439025)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.2, 4.121428571428571)","(26.0, 55.0, 49.15)","(9.0, 12.5, 12.076923076923077)","(4.2, 5.4, 5.278260869565218)","(8.5, 11.5, 10.581632653061224)","(101.0, 540.0, 450.0)"
10-01-2023 15:25:03.414836,"(4.4, 6.2, 6.082142857142857)","(4.0, 5.2, 5.101492537313433)","(3.7, 4.2, 4.133333333333333)","(26.0, 55.0, 49.15)","(9.0, 13.0, 12.38888888888889)","(4.2, 5.4, 5.364705882352942)","(8.5, 11.5, 10.633333333333333)","(101.0, 540.0, 450.0)"
10-01-2023 15:25:04.409674,"(4.4, 6.2, 6.082142857142857)","(4.0, 5.2, 5.1)","(3.7, 4.2, 4.133333333333333)","(26.0, 55.0, 49.15)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.4, 5.3909090909090915)","(8.5, 11.5, 10.633333333333333)","(101.0, 540.0, 450.0)"
10-01-2023 15:25:05.397889,"(4.4, 6.2, 6.082142857142857)","(4.0, 5.2, 5.1)","(3.7, 4.2, 4.13)","(26.0, 55.0, 49.15)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.4, 5.3909090909090915)","(8.5, 11.5, 10.633333333333333)","(101.0, 540.0, 450.0)"
10-01-2023 15:25:06.447800,"(4.4, 6.2, 6.082142857142857)","(4.0, 5.2, 5.143478260869565)","(3.7, 4.2, 4.16)","(26.0, 55.0, 50.41176470588235)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.4, 5.382608695652174)","(8.5, 11.5, 10.6875)","(101.0, 540.0, 450.0)"
10-01-2023 15:25:07.417229,"(4.4, 6.2, 6.086792452830188)","(4.0, 5.1, 5.066)","(3.7, 4.2, 4.16)","(26.0, 70.0, 57.4)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.4, 5.382608695652174)","(8.5, 11.5, 10.634615384615385)","(101.0, 540.0, 450.0)"
10-01-2023 15:25:08.473170,"(4.4, 6.2, 6.082142857142857)","(4.0, 5.1, 4.925806451612903)","(3.7, 4.2, 4.14)","(26.0, 70.0, 55.391304347826086)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.4, 5.383333333333334)","(8.5, 11.5, 10.458333333333334)","(101.0, 540.0, 423.3333333333333)"
10-01-2023 15:25:09.620089,"(4.4, 6.2, 6.10625)","(4.0, 5.1, 4.925806451612903)","(3.7, 4.1, 4.15)","(26.0, 55.0, 49.15)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.4, 5.370588235294117)","(8.5, 10.5, 10.318181818181818)","(101.0, 550.0, 460.0)"
10-01-2023 15:25:10.866426,"(4.4, 6.2, 6.101492537313433)","(4.0, 5.1, 5.184210526315789)","(3.7, 4.2, 4.16)","(26.0, 55.0, 49.15)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.6, 5.42)","(8.5, 10.5, 10.318181818181818)","(101.0, 550.0, 430.0)"
10-01-2023 15:25:12.154882,"(4.4, 5.9, 5.9)","(4.0, 5.2, 4.969230769230769)","(3.7, 4.2, 4.133333333333333)","(26.0, 55.0, 47.2)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.5, 5.345454545454546)","(8.5, 10.5, 10.318181818181818)","(101.0, 550.0, 430.0)"
10-01-2023 15:25:13.250575,"(4.4, 6.0, 5.9)","(4.0, 5.0, 4.969230769230769)","(3.7, 4.2, 4.133333333333333)","(26.0, 55.0, 47.2)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.4, 5.345454545454546)","(8.5, 10.5, 10.318181818181818)","(101.0, 550.0, 440.0)"
10-01-2023 15:25:14.351608,"(4.4, 5.9, 5.875)","(4.0, 5.0, 4.969230769230769)","(3.7, 4.2, 4.12)","(26.0, 55.0, 51.75)","(9.0, 12.5, 12.38888888888889)","(4.2, 5.5, 5.55)","(8.5, 10.5, 10.328125)","(101.0, 510.0, 435.0)"
10-01-2023 15:25:15.576851,"(4.4, 5.9, 5.825)","(4.0, 5.0, 4.969230769230769)","(3.7, 4.2, 4.144444444444444)","(26.0, 55.0, 53.2)","(9.0, 12.5, 13.961290322580645)","(4.2, 5.6, 5.572727272727272)","(8.5, 10.5, 10.328125)","(101.0, 510.0, 375.0)"
10-01-2023 15:25:16.742989,"(4.4, 5.8, 5.7749999999999995)","(4.0, 5.0, 4.969230769230769)","(3.7, 4.2, 4.271428571428571)","(26.0, 70.0, 54.25)","(9.0, 14.0, 14.23469387755102)","(4.2, 5.6, 5.4363636363636365)","(8.5, 10.5, 10.328125)","(101.0, 510.0, 375.0)"
10-01-2023 15:25:17.731712,"(4.4, 5.8, 5.769230769230769)","(4.0, 5.0, 4.969230769230769)","(3.7, 4.3, 4.271428571428571)","(26.0, 70.0, 47.6875)","(9.0, 14.5, 14.23469387755102)","(4.2, 5.6, 5.46)","(8.5, 10.5, 10.3)","(101.0, 510.0, 415.0)"
10-01-2023 15:25:18.769501,"(4.4, 5.8, 5.771428571428571)","(4.0, 5.0, 4.969230769230769)","(3.7, 4.3, 4.2375)","(26.0, 55.0, 47.2)","(9.0, 14.5, 14.23469387755102)","(4.2, 5.5, 5.48)","(8.5, 10.5, 10.3)","(101.0, 510.0, 420.0)"
10-01-2023 15:25:19.774973,"(4.4, 5.9, 5.842857142857143)","(4.0, 5.0, 4.969230769230769)","(3.7, 4.3, 4.2375)","(26.0, 55.0, 47.2)","(9.0, 14.5, 14.23469387755102)","(4.2, 5.5, 5.48)","(8.5, 10.5, 10.3)","(101.0, 510.0, 420.0)"
10-01-2023 15:25:20.838012,"(4.4, 5.9, 5.86842105263158)","(4.0, 5.0, 4.961904761904762)","(3.7, 4.3, 4.233333333333333)","(26.0, 50.0, 44.4)","(9.0, 14.5, 14.236040609137056)","(4.2, 5.6, 5.4125)","(8.5, 10.5, 10.227272727272727)","(101.0, 510.0, 420.0)"
10-01-2023 15:25:21.903636,"(4.4, 5.9, 5.86842105263158)","(4.0, 5.0, 4.961904761904762)","(3.7, 4.3, 4.233333333333333)","(26.0, 50.0, 44.4)","(9.0, 14.5, 14.236040609137056)","(4.2, 5.6, 5.4125)","(8.5, 10.5, 10.227272727272727)","(101.0, 510.0, 420.0)"
10-01-2023 15:25:22.968627,"(4.4, 5.9, 5.86842105263158)","(4.0, 5.0, 4.975757575757576)","(3.7, 4.3, 4.228571428571429)","(26.0, 50.0, 46.30769230769231)","(9.0, 14.5, 14.220812182741117)","(4.2, 5.5, 5.405882352941177)","(8.5, 10.5, 10.125)","(101.0, 510.0, 445.0)"
10-01-2023 15:25:24.030957,"(4.4, 5.9, 5.86842105263158)","(4.0, 5.0, 4.975757575757576)","(3.7, 4.3, 4.228571428571429)","(26.0, 50.0, 46.32)","(9.0, 14.5, 14.220812182741117)","(4.2, 5.5, 5.378260869565217)","(8.5, 10.5, 10.125)","(101.0, 510.0, 445.0)"
10-01-2023 15:25:25.097070,"(4.4, 5.9, 5.871428571428572)","(4.0, 5.2, 5.15)","(3.7, 4.2, 4.192857142857143)","(26.0, 50.0, 46.32)","(9.0, 14.5, 14.208542713567839)","(4.2, 5.5, 5.344444444444444)","(8.5, 10.5, 10.045454545454545)","(101.0, 510.0, 465.0)"
10-01-2023 15:25:26.179208,"(4.4, 5.9, 5.871428571428572)","(4.0, 5.2, 5.15)","(3.7, 4.2, 4.1947368421052635)","(26.0, 50.0, 48.666666666666664)","(9.0, 14.5, 14.208542713567839)","(4.2, 5.5, 5.344444444444444)","(8.5, 10.5, 10.029411764705882)","(101.0, 550.0, 445.0)"
10-01-2023 15:25:27.211704,"(4.4, 5.9, 5.892307692307693)","(4.0, 5.1, 5.072413793103448)","(3.7, 4.2, 4.176923076923077)","(26.0, 48.0, 47.333333333333336)","(9.0, 14.5, 14.205)","(4.2, 5.5, 5.441666666666666)","(8.5, 10.5, 10.022727272727273)","(101.0, 550.0, 380.0)"
10-01-2023 15:25:28.208351,"(4.4, 5.9, 5.892307692307693)","(4.0, 5.0, 4.989285714285714)","(3.7, 4.2, 4.164516129032258)","(26.0, 48.0, 47.333333333333336)","(9.0, 14.5, 14.205)","(4.2, 5.5, 5.441666666666666)","(8.5, 10.5, 10.022727272727273)","(101.0, 510.0, 380.0)"
10-01-2023 15:25:29.538612,"(4.4, 5.9, 5.892307692307693)","(4.0, 5.0, 5.073333333333333)","(3.7, 4.2, 4.166666666666667)","(26.0, 48.0, 42.23076923076923)","(9.0, 14.5, 14.208542713567839)","(4.2, 5.5, 5.441666666666666)","(8.5, 10.5, 10.023809523809524)","(101.0, 510.0, 380.0)"
10-01-2023 15:25:30.747429,"(4.4, 5.9, 5.892307692307693)","(4.0, 5.1, 5.073333333333333)","(3.7, 4.2, 4.166666666666667)","(26.0, 48.0, 42.23076923076923)","(9.0, 14.5, 14.208542713567839)","(4.2, 5.5, 5.344444444444444)","(8.5, 10.5, 9.921052631578947)","(101.0, 510.0, 380.0)"
10-01-2023 15:25:31.894970,"(4.4, 5.9, 5.875)","(3.9, 5.2, 5.090243902439025)","(3.6, 4.2, 4.16)","(21.0, 48.0, 40.61538461538461)","(10.0, 14.5, 14.208542713567839)","(4.2, 5.5, 5.411111111111111)","(8.0, 10.5, 9.882926829268293)","(101.0, 510.0, 480.0)"
10-01-2023 15:25:33.024690,"(4.4, 5.8, 5.74)","(3.9, 5.2, 5.033333333333333)","(3.6, 4.3, 4.225925925925925)","(21.0, 48.0, 41.142857142857146)","(10.0, 14.5, 14.208542713567839)","(4.2, 5.5, 5.405263157894737)","(8.0, 10.5, 9.6375)","(101.0, 510.0, 480.0)"
10-01-2023 15:25:34.193497,"(4.4, 5.7, 5.6)","(3.9, 5.2, 5.0285714285714285)","(3.6, 4.3, 4.225925925925925)","(21.0, 48.0, 43.55555555555556)","(10.0, 14.5, 14.212121212121213)","(4.2, 5.5, 5.3125)","(8.0, 10.5, 9.733333333333333)","(101.0, 510.0, 380.0)"
10-01-2023 15:25:35.328700,"(4.4, 5.8, 5.781818181818181)","(3.9, 5.2, 5.0285714285714285)","(3.6, 4.2, 4.161904761904762)","(21.0, 44.0, 43.0)","(10.0, 14.5, 14.215736040609137)","(4.2, 5.4, 5.242105263157895)","(8.0, 10.0, 9.777777777777779)","(101.0, 510.0, 278.8888888888889)"
