,Boxing On,Make Me Dizzy,Rosebud Smile,Monza,Cant Control Me,Shian Quirky,Remembering,Sugar Pie
06-01-2023 16:37:30.969978,"(8.5, 11.0, 10.290909090909091)","(14.0, 30.0, 28.125)","(7.5, 20.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.05)","(1.35, 1.73, 1.6811111111111112)","(16.0, 32.0, 24.88888888888889)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:32.182034,"(8.5, 11.0, 10.290909090909091)","(14.0, 30.0, 28.125)","(7.5, 20.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 24.88888888888889)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:33.360057,"(8.5, 11.0, 10.1)","(14.0, 30.0, 28.125)","(7.5, 20.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 24.88888888888889)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:34.572248,"(8.5, 11.0, 10.345454545454546)","(14.0, 30.0, 28.125)","(7.5, 20.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 26.833333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:35.775491,"(8.5, 11.0, 10.4)","(14.0, 30.0, 28.38888888888889)","(7.5, 20.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:36.885864,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 20.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:37.963827,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 20.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:39.037933,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 20.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:40.143650,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 21.0, 19.125)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:41.235544,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 21.0, 19.571428571428573)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6985714285714286)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:42.414961,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 21.0, 19.571428571428573)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6811111111111112)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:43.576827,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.0, 10.2)","(1.35, 1.73, 1.6811111111111112)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:44.748471,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.6811111111111112)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:45.994162,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.7175)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:47.183674,"(8.5, 11.0, 10.4)","(14.0, 30.0, 27.666666666666668)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.658)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 139.63636363636363)"
06-01-2023 16:37:48.383846,"(8.5, 11.0, 9.9)","(14.0, 30.0, 27.666666666666668)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.666)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:49.491915,"(8.5, 11.0, 9.9)","(14.0, 30.0, 27.666666666666668)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.666)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:50.598031,"(8.5, 11.0, 9.9)","(14.0, 30.0, 27.666666666666668)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.666)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:51.665348,"(8.5, 11.0, 9.9)","(14.0, 30.0, 27.666666666666668)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.666)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:52.759949,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.7282608695652173)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:53.905566,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.7282608695652173)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:55.018242,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 18.25)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.7282608695652173)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:56.365421,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.7282608695652173)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:57.435449,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.7284466019417475)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:58.552127,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.35, 1.73, 1.7284466019417475)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:37:59.701162,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 20.285714285714285)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.4, 1.73, 1.7284466019417475)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:38:00.895664,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.4, 1.73, 1.7284466019417475)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:38:02.087704,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.4, 1.73, 1.7284466019417475)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:38:03.300657,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.4, 1.73, 1.7284466019417475)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:38:04.485465,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 19.333333333333332)","(31.0, 110.0, 80.54545454545455)","(7.5, 11.5, 10.533333333333333)","(1.4, 1.73, 1.7284541062801932)","(16.0, 32.0, 25.333333333333336)","(31.0, 200.0, 68.8)"
06-01-2023 16:38:05.622333,"(8.5, 11.0, 9.9)","(14.0, 30.0, 28.0)","(7.5, 22.0, 19.333333333333332)","(31.0, 110.0, 62.5)","(7.5, 11.5, 10.775)","(1.4, 1.73, 1.7269668246445498)","(16.0, 32.0, 23.666666666666664)","(31.0, 200.0, 109.0)"
06-01-2023 16:38:06.704468,"(8.5, 10.0, 9.7)","(14.0, 28.0, 26.285714285714285)","(7.5, 22.0, 19.428571428571427)","(31.0, 95.0, 62.5)","(7.5, 11.5, 10.775)","(1.4, 1.73, 1.7269668246445498)","(16.0, 29.0, 23.666666666666664)","(31.0, 180.0, 109.0)"
06-01-2023 16:38:07.735781,"(8.5, 10.0, 9.82857142857143)","(14.0, 28.0, 26.285714285714285)","(7.5, 22.0, 19.428571428571427)","(31.0, 95.0, 62.5)","(7.5, 11.5, 9.566666666666666)","(1.4, 1.73, 1.7284541062801932)","(16.0, 29.0, 23.666666666666664)","(31.0, 180.0, 104.26666666666667)"
06-01-2023 16:38:08.834086,"(8.5, 10.5, 9.208)","(14.0, 28.0, 26.285714285714285)","(7.5, 22.0, 18.275862068965516)","(31.0, 95.0, 62.5)","(7.5, 11.5, 9.566666666666666)","(1.4, 1.73, 1.7287555555555556)","(16.0, 29.0, 22.0)","(31.0, 180.0, 121.9090909090909)"
06-01-2023 16:38:09.937857,"(8.5, 10.5, 9.164285714285715)","(14.0, 28.0, 20.0)","(7.5, 22.0, 18.7)","(31.0, 95.0, 73.33333333333334)","(7.5, 11.5, 8.995454545454546)","(1.4, 1.73, 1.7287555555555556)","(16.0, 28.0, 22.0)","(31.0, 180.0, 121.9090909090909)"
06-01-2023 16:38:11.051711,"(8.5, 10.0, 9.52)","(14.0, 28.0, 20.0)","(7.5, 22.0, 19.25)","(31.0, 95.0, 58.25)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.7287555555555556)","(16.0, 27.0, 22.555555555555557)","(31.0, 180.0, 151.28571428571428)"
06-01-2023 16:38:12.181628,"(8.5, 9.8, 9.600000000000001)","(14.0, 28.0, 20.0)","(7.5, 22.0, 18.7)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.728813559322034)","(16.0, 27.0, 19.77777777777778)","(31.0, 160.0, 129.0)"
06-01-2023 16:38:13.322581,"(8.5, 9.8, 9.175)","(14.0, 26.0, 24.57142857142857)","(7.5, 22.0, 19.0)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.728813559322034)","(16.0, 27.0, 19.5)","(31.0, 150.0, 85.35714285714286)"
06-01-2023 16:38:14.484660,"(8.5, 9.8, 9.133333333333333)","(14.0, 26.0, 24.57142857142857)","(7.5, 22.0, 19.25)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.728813559322034)","(16.0, 27.0, 19.63157894736842)","(31.0, 140.0, 114.14285714285714)"
06-01-2023 16:38:15.553530,"(8.5, 9.6, 9.016666666666666)","(14.0, 26.0, 24.57142857142857)","(7.5, 22.0, 19.25)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.728813559322034)","(16.0, 27.0, 19.63157894736842)","(31.0, 120.0, 84.34782608695652)"
06-01-2023 16:38:16.605359,"(8.5, 9.4, 8.9)","(14.0, 26.0, 19.157894736842106)","(7.5, 22.0, 20.157894736842106)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.682)","(16.0, 27.0, 19.63157894736842)","(31.0, 120.0, 95.57142857142858)"
06-01-2023 16:38:17.619210,"(8.5, 9.4, 8.68)","(14.0, 26.0, 19.0)","(7.5, 22.0, 19.5)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.682)","(16.0, 27.0, 19.63157894736842)","(31.0, 100.0, 78.30000000000001)"
06-01-2023 16:38:18.743661,"(8.5, 9.2, 8.7)","(14.0, 26.0, 17.133333333333333)","(7.5, 22.0, 20.18181818181818)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.682)","(16.0, 27.0, 20.0)","(31.0, 100.0, 78.30000000000001)"
06-01-2023 16:38:19.853884,"(8.5, 9.2, 8.7)","(14.0, 26.0, 17.133333333333333)","(7.5, 22.0, 20.18181818181818)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.682)","(16.0, 27.0, 20.0)","(31.0, 100.0, 78.30000000000001)"
06-01-2023 16:38:21.023383,"(8.5, 9.2, 8.7)","(14.0, 26.0, 17.133333333333333)","(7.5, 22.0, 20.18181818181818)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.682)","(16.0, 27.0, 20.0)","(31.0, 100.0, 86.28571428571428)"
06-01-2023 16:38:22.133905,"(8.5, 9.2, 8.7)","(14.0, 26.0, 17.133333333333333)","(7.5, 22.0, 20.18181818181818)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.73, 1.7383333333333333)","(16.0, 27.0, 20.0)","(31.0, 90.0, 86.28571428571428)"
06-01-2023 16:38:23.222402,"(8.5, 9.2, 8.7)","(14.0, 24.0, 22.857142857142858)","(7.5, 22.0, 20.5)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.74, 1.6885714285714286)","(16.0, 27.0, 20.0)","(31.0, 90.0, 70.19047619047619)"
06-01-2023 16:38:24.265254,"(8.5, 9.2, 8.7)","(14.0, 22.0, 20.0)","(7.5, 22.0, 21.142857142857142)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.74, 1.6987124463519312)","(16.0, 27.0, 20.0)","(31.0, 90.0, 77.0)"
06-01-2023 16:38:25.332725,"(8.5, 9.2, 8.7)","(14.0, 21.0, 18.727272727272727)","(7.5, 22.0, 21.142857142857142)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.7, 1.6987124463519312)","(16.0, 27.0, 19.61111111111111)","(31.0, 80.0, 77.0)"
06-01-2023 16:38:26.391598,"(8.5, 9.2, 8.563636363636363)","(14.0, 21.0, 18.727272727272727)","(7.5, 22.0, 21.142857142857142)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.7, 1.69875)","(16.0, 27.0, 20.36842105263158)","(31.0, 80.0, 64.0)"
06-01-2023 16:38:27.524335,"(8.5, 9.2, 8.533333333333333)","(14.0, 21.0, 17.153846153846153)","(7.5, 22.0, 21.142857142857142)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.7, 1.69875)","(16.0, 27.0, 19.73076923076923)","(31.0, 80.0, 64.0)"
06-01-2023 16:38:28.763599,"(8.5, 9.0, 8.68)","(14.0, 21.0, 17.153846153846153)","(7.5, 22.0, 21.142857142857142)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.7, 1.6992920353982301)","(16.0, 27.0, 19.73076923076923)","(31.0, 80.0, 68.0625)"
06-01-2023 16:38:29.819984,"(8.5, 9.0, 8.68)","(14.0, 21.0, 17.153846153846153)","(7.5, 22.0, 20.666666666666668)","(31.0, 95.0, 66.125)","(7.5, 11.0, 10.04)","(1.4, 1.7, 1.6994170403587443)","(16.0, 27.0, 19.73076923076923)","(31.0, 75.0, 68.0625)"
06-01-2023 16:38:30.916963,"(8.5, 9.2, 8.914285714285713)","(14.0, 21.0, 17.153846153846153)","(7.5, 22.0, 20.5)","(31.0, 95.0, 39.083333333333336)","(7.5, 11.0, 10.04)","(1.4, 1.7, 1.6995454545454545)","(16.0, 27.0, 18.782608695652176)","(31.0, 70.0, 65.73333333333333)"
06-01-2023 16:38:31.943010,"(8.5, 9.2, 8.914285714285713)","(14.0, 21.0, 17.153846153846153)","(7.5, 22.0, 20.5)","(31.0, 95.0, 39.083333333333336)","(7.5, 11.0, 10.04)","(1.4, 1.7, 1.6995454545454545)","(16.0, 27.0, 18.782608695652176)","(31.0, 70.0, 52.85714285714286)"
06-01-2023 16:38:33.014547,"(8.5, 9.2, 8.45)","(14.0, 21.0, 17.153846153846153)","(7.5, 22.0, 21.192307692307693)","(31.0, 90.0, 62.0)","(7.5, 11.0, 10.04)","(1.4, 1.7, 1.738611111111111)","(16.0, 27.0, 18.782608695652176)","(31.0, 70.0, 61.42857142857143)"
06-01-2023 16:38:34.140324,"(8.5, 9.0, 8.28)","(14.0, 21.0, 17.153846153846153)","(7.5, 22.0, 21.192307692307693)","(31.0, 85.0, 67.18181818181819)","(7.5, 11.0, 9.083333333333332)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 47.6)"
06-01-2023 16:38:35.284804,"(8.5, 9.0, 8.44)","(14.0, 21.0, 17.153846153846153)","(7.5, 22.0, 21.25)","(31.0, 85.0, 43.875)","(7.5, 11.5, 8.995454545454546)","(1.4, 1.74, 1.7386175115207374)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 45.5)"
06-01-2023 16:38:36.608797,"(8.5, 8.8, 8.68888888888889)","(14.0, 19.5, 19.0)","(7.5, 22.0, 21.25)","(31.0, 85.0, 43.875)","(7.5, 11.5, 8.995454545454546)","(1.4, 1.74, 1.7386175115207374)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 45.5)"
06-01-2023 16:38:37.875013,"(8.5, 8.8, 8.600000000000001)","(14.0, 19.5, 16.14)","(7.5, 22.0, 20.636363636363637)","(31.0, 85.0, 61.5)","(7.5, 11.5, 8.995454545454546)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 51.8)"
06-01-2023 16:38:39.029739,"(8.5, 9.0, 8.52)","(14.0, 19.5, 16.14)","(7.5, 22.0, 20.636363636363637)","(31.0, 85.0, 61.5)","(7.5, 11.5, 8.995454545454546)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 51.8)"
06-01-2023 16:38:40.123583,"(8.5, 8.8, 8.472727272727273)","(14.0, 19.5, 16.14)","(7.5, 22.0, 21.0625)","(31.0, 85.0, 61.5)","(7.5, 11.5, 8.995454545454546)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 60.900000000000006)"
06-01-2023 16:38:41.135226,"(8.5, 8.6, 8.446153846153846)","(14.0, 19.5, 16.14)","(7.5, 22.0, 21.0625)","(31.0, 85.0, 61.5)","(7.5, 11.5, 8.995454545454546)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 60.900000000000006)"
06-01-2023 16:38:42.176810,"(8.5, 8.6, 8.433333333333334)","(14.0, 19.5, 16.14)","(7.5, 22.0, 21.0625)","(31.0, 85.0, 61.5)","(7.5, 11.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 66.0)"
06-01-2023 16:38:43.301498,"(8.5, 8.6, 8.36923076923077)","(14.0, 19.5, 16.14)","(7.5, 22.0, 21.0625)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 60.0)"
06-01-2023 16:38:44.354753,"(8.5, 8.4, 8.285714285714286)","(14.0, 19.5, 16.0)","(7.5, 22.0, 21.25)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 62.0)"
06-01-2023 16:38:45.681558,"(8.5, 8.4, 8.2)","(14.0, 19.5, 16.0)","(7.5, 22.0, 20.90909090909091)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.0)"
06-01-2023 16:38:46.743614,"(8.5, 8.4, 8.036363636363637)","(14.0, 19.5, 16.0)","(7.5, 22.0, 20.90909090909091)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:47.811628,"(8.5, 8.4, 8.215384615384615)","(14.0, 19.5, 16.0)","(7.5, 22.0, 20.90909090909091)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:48.902118,"(8.5, 8.2, 8.1)","(14.0, 19.5, 16.0)","(7.5, 22.0, 21.25)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:50.165160,"(8.5, 8.2, 8.1)","(14.0, 19.5, 16.0)","(7.5, 22.0, 20.25)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:51.283933,"(8.5, 8.2, 8.1)","(14.0, 19.5, 16.0)","(7.5, 22.0, 20.25)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:52.411828,"(8.5, 8.6, 8.457142857142857)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.5)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:53.470030,"(8.5, 8.6, 8.509090909090908)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.5)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:54.608320,"(8.5, 8.6, 8.36923076923077)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.5)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:55.687595,"(8.5, 8.6, 8.1)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.5)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:56.798890,"(8.5, 8.6, 8.457142857142857)","(14.0, 19.5, 16.0)","(7.5, 23.0, 21.875)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:58.034879,"(8.5, 8.6, 8.457142857142857)","(14.0, 19.5, 16.0)","(7.5, 23.0, 20.1875)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:38:59.204750,"(8.5, 8.6, 8.509090909090908)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.55)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 18.857142857142858)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:39:00.525699,"(8.5, 8.6, 8.1)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.55)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 27.0, 22.666666666666668)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:39:01.813944,"(8.5, 8.6, 8.2)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.55)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 25.0, 18.933333333333334)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:39:02.840652,"(8.5, 8.4, 8.2)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.55)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 25.0, 18.933333333333334)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:39:03.836652,"(8.5, 8.4, 8.0)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.55)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 25.0, 18.875)","(31.0, 70.0, 65.55555555555556)"
06-01-2023 16:39:04.834680,"(8.5, 8.4, 8.08)","(14.0, 19.5, 16.0)","(7.5, 23.0, 22.55)","(31.0, 85.0, 61.5)","(7.5, 10.5, 10.025)","(1.4, 1.74, 1.738611111111111)","(16.0, 25.0, 18.875)","(31.0, 70.0, 65.55555555555556)"
