,Madison Point,Tullaghan,Taliano,Bubbler,Blazing Zone,Fleur De Rose,Jeddalet,Honour The Legend
10-01-2023 12:43:55.085388,"(5.0, 5.7, 5.67906976744186)","(3.5, 4.2, 4.025806451612903)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.482)","(13.0, 18.0, 17.086666666666666)","(10.0, 15.5, 15.00920245398773)","(14.0, 24.0, 22.941176470588236)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:43:56.242463,"(5.0, 5.7, 5.67906976744186)","(3.5, 4.2, 4.025806451612903)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.482)","(13.0, 18.0, 17.086666666666666)","(10.0, 15.5, 15.00920245398773)","(14.0, 24.0, 22.941176470588236)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:43:57.448763,"(5.0, 5.7, 5.67906976744186)","(3.5, 4.2, 4.114285714285715)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.482)","(13.0, 18.0, 17.086666666666666)","(10.0, 15.5, 15.00920245398773)","(14.0, 24.0, 22.941176470588236)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:43:58.892737,"(5.0, 5.7, 5.67906976744186)","(3.5, 4.2, 4.103225806451613)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.482)","(13.0, 18.0, 17.086666666666666)","(10.0, 15.5, 15.00920245398773)","(14.0, 24.0, 22.941176470588236)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:00.224615,"(5.0, 5.7, 5.67906976744186)","(3.5, 4.2, 4.103225806451613)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.482266009852217)","(13.0, 18.0, 17.086666666666666)","(10.0, 15.5, 15.00920245398773)","(14.0, 24.0, 23.027027027027028)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:01.607729,"(5.0, 5.7, 5.67906976744186)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.482266009852217)","(13.0, 18.0, 17.086666666666666)","(10.0, 15.5, 15.00920245398773)","(14.0, 24.0, 23.027027027027028)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:02.804246,"(5.0, 5.7, 5.67906976744186)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.482266009852217)","(13.0, 18.0, 17.086666666666666)","(10.0, 15.5, 15.00920245398773)","(14.0, 24.0, 23.027027027027028)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:04.023309,"(5.0, 5.7, 5.67906976744186)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4772151898734176)","(13.0, 18.0, 17.116129032258065)","(10.0, 15.5, 15.00920245398773)","(14.0, 24.0, 23.027027027027028)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:05.262395,"(5.0, 5.7, 5.659090909090909)","(3.5, 4.2, 4.044444444444444)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4772151898734176)","(13.0, 18.0, 17.116129032258065)","(10.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.695652173913043)","(10.0, 21.0, 19.658653846153847)"
10-01-2023 12:44:06.544867,"(5.0, 5.7, 5.659090909090909)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4653846153846155)","(13.0, 18.0, 17.116129032258065)","(10.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.125)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:07.988449,"(5.0, 5.7, 5.659090909090909)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4653846153846155)","(13.0, 18.0, 17.116129032258065)","(10.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.125)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:09.350469,"(5.0, 5.7, 5.675)","(3.5, 4.2, 4.044444444444444)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4653846153846155)","(13.0, 18.0, 17.116129032258065)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.125)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:10.641292,"(5.0, 5.7, 5.65)","(3.5, 4.2, 4.044444444444444)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4653846153846155)","(13.0, 18.0, 17.116129032258065)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.125)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:11.927411,"(5.0, 5.8, 5.615929203539823)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4653846153846155)","(13.0, 18.0, 17.116129032258065)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.083333333333332)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:13.176721,"(5.0, 5.8, 5.61551724137931)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4653846153846155)","(13.0, 18.0, 17.116129032258065)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:14.379467,"(5.0, 5.8, 5.61551724137931)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4448529411764706)","(13.0, 18.0, 17.714285714285715)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:15.587486,"(5.0, 5.8, 5.615929203539823)","(3.5, 4.2, 4.042666666666666)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.45, 3.4448529411764706)","(13.0, 18.0, 17.714285714285715)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:16.761734,"(5.0, 5.8, 5.624)","(3.5, 4.2, 4.044444444444444)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.45, 3.4448529411764706)","(13.0, 18.0, 17.714285714285715)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:17.907164,"(5.0, 5.8, 5.624)","(3.5, 4.2, 4.044444444444444)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.45, 3.4448529411764706)","(13.0, 18.0, 17.714285714285715)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:19.010716,"(5.0, 5.8, 5.624)","(3.5, 4.2, 4.044444444444444)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.45, 3.4448529411764706)","(13.0, 18.0, 17.75)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:20.128144,"(5.0, 5.8, 5.624)","(3.5, 4.2, 4.036111111111111)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.45, 3.4772151898734176)","(13.0, 18.0, 17.75)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:21.278843,"(5.0, 5.8, 5.624)","(3.5, 4.2, 4.036111111111111)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4772151898734176)","(13.0, 18.0, 17.75)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:22.493631,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.076470588235294)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4772151898734176)","(13.0, 18.0, 17.75)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:23.799180,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.068421052631579)","(12.0, 15.0, 13.568965517241379)","(3.2, 3.5, 3.4772151898734176)","(13.0, 18.0, 17.75)","(10.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:25.371449,"(5.0, 5.8, 5.637037037037037)","(3.5, 4.0, 4.066666666666666)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.4772151898734176)","(13.0, 18.0, 17.75)","(11.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.772727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:26.710342,"(5.0, 5.8, 5.637037037037037)","(3.5, 4.1, 4.066666666666666)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.4772151898734176)","(13.0, 18.0, 20.875)","(11.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.583333333333332)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:27.958853,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.063793103448275)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.4988636363636365)","(13.0, 22.0, 20.333333333333332)","(11.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.583333333333332)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:29.151253,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.063793103448275)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.494565217391304)","(13.0, 22.0, 20.541666666666668)","(11.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.272727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:30.389342,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.0562499999999995)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.494565217391304)","(13.0, 22.0, 20.25)","(11.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.272727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:31.632115,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.0562499999999995)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.494565217391304)","(13.0, 22.0, 20.366666666666667)","(11.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.272727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:33.111024,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.0562499999999995)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.494565217391304)","(13.0, 22.0, 20.366666666666667)","(11.0, 15.5, 14.553254437869823)","(14.0, 23.0, 22.272727272727273)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:34.610390,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.0562499999999995)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.494565217391304)","(13.0, 22.0, 20.366666666666667)","(11.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.5)","(10.0, 21.0, 19.53157894736842)"
10-01-2023 12:44:35.953986,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.0562499999999995)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.494565217391304)","(13.0, 22.0, 20.366666666666667)","(11.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.333333333333332)","(10.0, 21.0, 19.53157894736842)"
10-01-2023 12:44:37.220540,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.0562499999999995)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.494565217391304)","(13.0, 22.0, 20.366666666666667)","(11.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.333333333333332)","(10.0, 21.0, 19.53157894736842)"
10-01-2023 12:44:38.713029,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.058)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 21.045454545454547)","(11.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.333333333333332)","(10.0, 21.0, 19.53157894736842)"
10-01-2023 12:44:40.221177,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.058)","(12.0, 15.0, 13.568965517241379)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.875)","(11.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.333333333333332)","(10.0, 21.0, 19.561855670103093)"
10-01-2023 12:44:41.675975,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.058)","(12.0, 15.0, 14.128378378378379)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.875)","(11.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.36842105263158)","(10.0, 21.0, 19.561855670103093)"
10-01-2023 12:44:43.294771,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.027142857142857)","(12.0, 15.0, 14.128378378378379)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.875)","(11.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.36842105263158)","(10.0, 21.0, 19.561855670103093)"
10-01-2023 12:44:44.815555,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.027142857142857)","(12.0, 15.0, 14.128378378378379)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.875)","(11.0, 15.5, 15.00920245398773)","(14.0, 23.0, 22.36842105263158)","(10.0, 21.0, 19.561855670103093)"
10-01-2023 12:44:46.338984,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.027142857142857)","(12.0, 15.0, 14.128378378378379)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.875)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.36842105263158)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:47.895523,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.027142857142857)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.875)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.36842105263158)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:49.446119,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.027142857142857)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.125)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.625)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:50.880764,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.027142857142857)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.125)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.625)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:52.265879,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.027142857142857)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.125)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.625)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:53.650223,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.034375)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.125)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.625)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:55.047971,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.034375)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.4947916666666665)","(13.0, 22.0, 20.125)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.625)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:56.395761,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.034375)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.4728)","(13.0, 22.0, 20.125)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.625)","(10.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:57.725410,"(5.0, 5.8, 5.624)","(3.5, 4.1, 4.027142857142857)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.4728)","(13.0, 22.0, 20.125)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.625)","(11.0, 21.0, 19.082474226804123)"
10-01-2023 12:44:58.960948,"(5.0, 5.8, 5.624)","(3.5, 4.1, 3.9651515151515153)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.464583333333333)","(13.0, 22.0, 20.5)","(11.0, 15.5, 15.003105590062113)","(14.0, 23.0, 22.625)","(11.0, 21.0, 19.082474226804123)"
10-01-2023 12:45:00.359910,"(5.0, 5.8, 5.624)","(3.5, 4.0, 3.9651515151515153)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.464583333333333)","(13.0, 22.0, 20.5)","(11.0, 15.5, 14.95)","(14.0, 23.0, 23.5)","(11.0, 21.0, 19.082474226804123)"
10-01-2023 12:45:01.786297,"(5.0, 5.8, 5.602816901408451)","(3.5, 4.0, 3.9651515151515153)","(12.0, 15.0, 14.051470588235293)","(3.1, 3.5, 3.464583333333333)","(13.0, 22.0, 20.5)","(11.0, 15.0, 14.95)","(14.0, 28.0, 23.263157894736842)","(11.0, 21.0, 19.082474226804123)"
10-01-2023 12:45:03.148706,"(5.0, 5.8, 5.602816901408451)","(3.5, 4.0, 3.9651515151515153)","(12.0, 15.0, 14.409090909090908)","(3.1, 3.5, 3.4925373134328357)","(13.0, 22.0, 20.6875)","(11.0, 15.0, 14.95)","(14.0, 28.0, 23.263157894736842)","(11.0, 21.0, 19.08)"
10-01-2023 12:45:04.430153,"(5.0, 5.8, 5.55)","(3.5, 4.0, 3.95)","(12.0, 14.5, 14.552083333333334)","(3.1, 3.5, 3.489130434782609)","(13.0, 22.0, 18.071428571428573)","(11.0, 15.0, 14.992307692307692)","(14.0, 28.0, 22.169811320754718)","(11.0, 21.0, 20.027027027027028)"
10-01-2023 12:45:05.683656,"(5.0, 5.7, 5.5181818181818185)","(3.5, 4.0, 3.9754901960784315)","(12.0, 15.0, 14.552083333333334)","(3.1, 3.5, 3.489130434782609)","(13.0, 21.0, 18.071428571428573)","(11.0, 15.0, 14.992307692307692)","(14.0, 25.0, 22.136363636363637)","(11.0, 21.0, 19.62857142857143)"
10-01-2023 12:45:06.953894,"(5.0, 5.7, 5.525435540069687)","(3.5, 4.0, 3.9754901960784315)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.4930555555555554)","(13.0, 21.0, 18.071428571428573)","(11.0, 15.0, 14.992307692307692)","(14.0, 25.0, 22.136363636363637)","(11.0, 21.0, 19.62857142857143)"
10-01-2023 12:45:08.251300,"(5.0, 5.7, 5.525435540069687)","(3.5, 4.0, 3.9754901960784315)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.4930555555555554)","(13.0, 21.0, 18.071428571428573)","(11.0, 15.0, 14.992307692307692)","(14.0, 25.0, 22.136363636363637)","(11.0, 21.0, 19.099009900990097)"
10-01-2023 12:45:09.562716,"(5.0, 5.7, 5.526041666666667)","(3.5, 4.0, 3.9754901960784315)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.46875)","(13.0, 21.0, 18.382978723404257)","(11.0, 15.0, 14.973684210526315)","(14.0, 25.0, 18.888059701492537)","(11.0, 21.0, 19.099009900990097)"
10-01-2023 12:45:10.852272,"(5.0, 5.7, 5.528220858895706)","(3.5, 4.1, 4.006666666666667)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.46875)","(13.0, 21.0, 18.382978723404257)","(11.0, 15.0, 14.987179487179487)","(14.0, 25.0, 21.857142857142858)","(11.0, 21.0, 19.099009900990097)"
10-01-2023 12:45:12.133478,"(5.0, 5.7, 5.528220858895706)","(3.5, 4.1, 4.006666666666667)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.457894736842105)","(13.0, 21.0, 18.54)","(11.0, 15.0, 14.987179487179487)","(14.0, 24.0, 21.857142857142858)","(11.0, 21.0, 19.099009900990097)"
10-01-2023 12:45:13.434606,"(5.0, 5.7, 5.528220858895706)","(3.5, 4.1, 4.006666666666667)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.425581395348837)","(13.0, 21.0, 18.54)","(11.0, 15.0, 14.987179487179487)","(14.0, 24.0, 22.1)","(11.0, 21.0, 19.102040816326532)"
10-01-2023 12:45:14.698131,"(5.0, 5.7, 5.528220858895706)","(3.5, 4.1, 4.053333333333333)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.423404255319149)","(13.0, 21.0, 18.54)","(11.0, 15.0, 14.987179487179487)","(14.0, 23.0, 21.071428571428573)","(11.0, 21.0, 19.102040816326532)"
10-01-2023 12:45:15.999378,"(5.0, 5.7, 5.528220858895706)","(3.5, 4.1, 4.0562499999999995)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.423404255319149)","(13.0, 21.0, 18.54)","(11.0, 15.0, 14.987179487179487)","(14.0, 23.0, 21.285714285714285)","(11.0, 21.0, 19.102040816326532)"
10-01-2023 12:45:17.267755,"(5.0, 5.7, 5.529268292682927)","(3.5, 4.1, 4.013636363636364)","(12.0, 15.0, 14.522222222222222)","(3.1, 3.5, 3.423404255319149)","(13.0, 21.0, 18.54)","(11.0, 15.0, 14.691919191919192)","(14.0, 23.0, 21.285714285714285)","(11.0, 21.0, 19.1)"
10-01-2023 12:45:18.520390,"(5.0, 5.7, 5.534319526627219)","(3.5, 4.1, 4.009677419354839)","(12.0, 15.0, 14.542553191489361)","(3.1, 3.5, 3.423404255319149)","(13.0, 21.0, 18.54)","(11.0, 15.5, 14.691919191919192)","(14.0, 23.0, 21.285714285714285)","(11.0, 21.0, 19.1)"
10-01-2023 12:45:19.856861,"(5.0, 5.7, 5.534319526627219)","(3.5, 4.1, 4.009677419354839)","(12.0, 15.0, 14.542553191489361)","(3.1, 3.5, 3.423404255319149)","(13.0, 21.0, 18.54)","(11.0, 15.5, 14.691919191919192)","(15.0, 23.0, 21.285714285714285)","(12.0, 21.0, 19.1)"
10-01-2023 12:45:21.181177,"(5.0, 5.7, 5.534319526627219)","(3.5, 4.1, 4.009677419354839)","(12.0, 15.0, 14.542553191489361)","(3.1, 3.5, 3.4653846153846155)","(13.0, 21.0, 18.54)","(11.0, 15.5, 14.691919191919192)","(15.0, 23.0, 20.0)","(12.0, 21.0, 19.1)"
10-01-2023 12:45:22.496424,"(5.0, 5.7, 5.534319526627219)","(3.5, 4.1, 3.9923076923076923)","(12.0, 15.0, 14.51865671641791)","(3.1, 3.5, 3.4653846153846155)","(13.0, 21.0, 18.54)","(11.0, 15.5, 14.691919191919192)","(15.0, 23.0, 20.0)","(12.0, 21.0, 19.1)"
10-01-2023 12:45:23.791611,"(5.0, 5.7, 5.534319526627219)","(3.5, 4.1, 4.01063829787234)","(12.0, 15.0, 14.51865671641791)","(3.1, 3.5, 3.4723076923076923)","(13.0, 21.0, 18.551020408163264)","(11.0, 15.5, 14.262886597938145)","(15.0, 23.0, 21.285714285714285)","(12.0, 21.0, 19.1)"
10-01-2023 12:45:25.018404,"(5.0, 5.7, 5.534319526627219)","(3.5, 4.1, 4.018446601941747)","(12.0, 15.0, 14.51865671641791)","(3.1, 3.5, 3.4737704918032786)","(13.0, 21.0, 18.58695652173913)","(11.0, 15.5, 14.26923076923077)","(15.0, 23.0, 19.136363636363637)","(12.0, 21.0, 19.1)"
10-01-2023 12:45:26.248594,"(5.0, 5.7, 5.534319526627219)","(3.5, 4.1, 4.018446601941747)","(12.0, 15.0, 14.51865671641791)","(3.1, 3.5, 3.4737704918032786)","(13.0, 21.0, 18.58695652173913)","(11.0, 15.5, 14.26923076923077)","(15.0, 22.0, 19.136363636363637)","(12.0, 21.0, 19.08080808080808)"
10-01-2023 12:45:27.515163,"(5.0, 5.8, 5.6409638554216865)","(3.5, 4.1, 4.018446601941747)","(12.0, 15.0, 14.764705882352942)","(3.1, 3.5, 3.4625000000000004)","(13.0, 25.0, 22.909090909090907)","(11.0, 15.5, 14.26923076923077)","(15.0, 22.0, 18.236842105263158)","(12.0, 21.0, 19.082474226804123)"
10-01-2023 12:45:28.896476,"(5.0, 5.8, 5.6409638554216865)","(3.5, 4.1, 4.0131578947368425)","(12.0, 15.0, 14.75)","(3.1, 3.5, 3.421186440677966)","(13.0, 24.0, 21.5)","(11.0, 15.5, 14.26923076923077)","(15.0, 21.0, 18.236842105263158)","(12.0, 21.0, 19.082474226804123)"
10-01-2023 12:45:30.150033,"(5.0, 5.8, 5.644705882352941)","(3.5, 4.1, 4.0131578947368425)","(12.0, 15.0, 14.75)","(3.1, 3.5, 3.43)","(13.0, 24.0, 20.4)","(11.0, 15.5, 14.26923076923077)","(15.0, 21.0, 18.236842105263158)","(12.0, 21.0, 19.082474226804123)"
10-01-2023 12:45:31.388887,"(5.0, 5.8, 5.654945054945054)","(3.5, 4.1, 3.9803370786516856)","(12.0, 15.0, 14.741935483870968)","(3.1, 3.45, 3.4394736842105265)","(13.0, 22.0, 19.625)","(11.0, 15.5, 14.62568306010929)","(15.0, 21.0, 18.352941176470587)","(12.0, 21.0, 19.669811320754718)"
10-01-2023 12:45:32.516920,"(5.0, 5.7, 5.686842105263158)","(3.5, 4.1, 4.010989010989011)","(12.0, 15.0, 14.741935483870968)","(3.1, 3.45, 3.4394736842105265)","(13.0, 23.0, 20.25)","(11.0, 15.5, 14.62568306010929)","(15.0, 21.0, 18.352941176470587)","(12.0, 21.0, 19.669811320754718)"
10-01-2023 12:45:33.596622,"(5.0, 5.7, 5.686842105263158)","(3.5, 4.1, 4.010989010989011)","(12.0, 15.0, 14.741935483870968)","(3.1, 3.45, 3.4178571428571427)","(13.0, 22.0, 19.375)","(11.0, 15.5, 14.62568306010929)","(15.0, 21.0, 18.352941176470587)","(12.0, 21.0, 19.669811320754718)"
10-01-2023 12:45:34.847879,"(5.0, 5.7, 5.686842105263158)","(3.5, 4.1, 4.010989010989011)","(12.0, 15.0, 14.741935483870968)","(3.1, 3.45, 3.4186046511627906)","(13.0, 22.0, 19.375)","(11.0, 15.5, 14.62568306010929)","(15.0, 21.0, 18.352941176470587)","(12.0, 21.0, 19.669811320754718)"
10-01-2023 12:45:36.054314,"(5.0, 5.7, 5.686842105263158)","(3.5, 4.1, 4.010989010989011)","(12.0, 15.0, 14.741935483870968)","(3.1, 3.45, 3.4186046511627906)","(13.0, 22.0, 19.666666666666668)","(11.0, 15.5, 14.62087912087912)","(15.0, 21.0, 20.0)","(12.0, 21.0, 19.669811320754718)"
10-01-2023 12:45:37.307272,"(5.0, 5.7, 5.686842105263158)","(3.5, 4.1, 4.010869565217392)","(12.0, 15.0, 14.68)","(3.1, 3.45, 3.4266666666666667)","(13.0, 22.0, 19.666666666666668)","(11.0, 15.5, 14.166666666666666)","(15.0, 21.0, 19.272727272727273)","(12.0, 21.0, 19.669811320754718)"
10-01-2023 12:45:38.518516,"(5.0, 5.7, 5.688888888888889)","(3.5, 4.1, 4.0183333333333335)","(12.0, 15.0, 14.68)","(3.1, 3.45, 3.433720930232558)","(13.0, 22.0, 19.666666666666668)","(11.0, 15.5, 14.448979591836734)","(15.0, 20.0, 17.166666666666668)","(12.0, 21.0, 20.149532710280372)"
