,Toms Mate,Symi Fortuna,Peter Pan,Candy Kaos,Glenreagh Burner,Eyes On Gold,But It Pours,Cash Key
11-01-2023 12:38:32.100253,"(4.8, 7.6, 7.239999999999999)","(19.0, 34.0, 26.0)","(17.0, 34.0, 30.0)","(1.7, 1.82, 1.8004166666666668)","(21.0, 48.0, 40.69565217391305)","(5.0, 9.0, 8.815384615384616)","(21.0, 44.0, 34.35714285714286)","(11.0, 22.0, 20.4)"
11-01-2023 12:38:33.629103,"(4.8, 7.6, 7.239999999999999)","(19.0, 34.0, 23.5)","(17.0, 34.0, 30.0)","(1.7, 1.82, 1.8004166666666668)","(21.0, 48.0, 40.69565217391305)","(5.0, 9.0, 8.815384615384616)","(21.0, 44.0, 34.35714285714286)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:35.172468,"(4.8, 7.6, 7.239999999999999)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.82, 1.8004166666666668)","(21.0, 48.0, 40.69565217391305)","(5.0, 9.0, 8.914285714285715)","(21.0, 44.0, 34.35714285714286)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:36.612961,"(4.8, 7.6, 7.239999999999999)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.82, 1.7811940298507463)","(21.0, 48.0, 40.69565217391305)","(5.0, 9.0, 8.941935483870967)","(21.0, 44.0, 34.35714285714286)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:38.070069,"(4.8, 7.6, 7.3999999999999995)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.82, 1.7806060606060605)","(21.0, 48.0, 40.69565217391305)","(5.0, 9.0, 9.45)","(21.0, 44.0, 34.35714285714286)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:39.575963,"(4.8, 7.6, 7.3999999999999995)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.82, 1.7806060606060605)","(21.0, 48.0, 41.28)","(5.0, 9.6, 9.3)","(21.0, 44.0, 34.35714285714286)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:41.018371,"(4.8, 7.6, 7.3999999999999995)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.82, 1.7605714285714287)","(21.0, 48.0, 41.28)","(5.0, 9.6, 9.333333333333334)","(21.0, 44.0, 34.35714285714286)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:42.454127,"(4.8, 7.6, 7.239999999999999)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.82, 1.7605714285714287)","(21.0, 48.0, 41.28)","(5.0, 9.6, 9.44)","(21.0, 44.0, 34.35714285714286)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:43.793699,"(4.8, 7.6, 7.239999999999999)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.82, 1.7605714285714287)","(21.0, 48.0, 41.5)","(5.0, 9.6, 9.504)","(21.0, 44.0, 34.06896551724138)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:45.063758,"(4.8, 7.6, 7.239999999999999)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.82, 1.802857142857143)","(21.0, 48.0, 41.5)","(5.0, 9.6, 9.504)","(21.0, 44.0, 34.4)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:46.301869,"(4.8, 7.6, 7.523076923076923)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.81, 1.7975)","(21.0, 48.0, 41.5)","(5.0, 9.6, 9.504)","(21.0, 44.0, 34.4)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:47.586742,"(4.8, 7.6, 7.327272727272727)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.81, 1.783076923076923)","(21.0, 48.0, 41.5)","(5.0, 9.6, 9.504)","(21.0, 44.0, 35.73913043478261)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:48.899560,"(4.8, 7.6, 7.544444444444444)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.81, 1.7975)","(21.0, 48.0, 41.5)","(5.0, 9.6, 9.504)","(21.0, 42.0, 35.73913043478261)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:50.196818,"(4.8, 7.6, 7.533333333333333)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.81, 1.8098089171974523)","(21.0, 48.0, 42.6)","(5.0, 9.6, 9.504)","(21.0, 42.0, 35.73913043478261)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:51.465499,"(4.8, 7.6, 7.533333333333333)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.81, 1.8082799325463743)","(21.0, 48.0, 41.5)","(5.0, 9.6, 9.504)","(21.0, 42.0, 35.73913043478261)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:52.840694,"(4.8, 7.6, 7.3)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.64)","(1.7, 1.81, 1.8082828282828283)","(21.0, 48.0, 41.5)","(5.0, 9.6, 9.504)","(21.0, 42.0, 33.225806451612904)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:54.039478,"(4.8, 7.6, 7.544444444444444)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 29.8)","(1.7, 1.81, 1.8082828282828283)","(21.0, 48.0, 42.6)","(5.0, 9.6, 9.504)","(21.0, 42.0, 33.225806451612904)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:55.276720,"(4.8, 7.6, 7.533333333333333)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.7773076923076923)","(21.0, 48.0, 42.6)","(5.0, 9.6, 9.504)","(21.0, 42.0, 33.225806451612904)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:56.656712,"(4.8, 7.6, 7.533333333333333)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.7773076923076923)","(21.0, 48.0, 42.6)","(5.0, 9.6, 9.504)","(21.0, 42.0, 33.225806451612904)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:57.924782,"(4.8, 7.6, 7.544444444444444)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.7773076923076923)","(21.0, 48.0, 42.6)","(5.0, 9.6, 9.504)","(21.0, 42.0, 33.225806451612904)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:38:59.161970,"(4.8, 7.6, 7.544444444444444)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.7773076923076923)","(21.0, 48.0, 42.6)","(5.0, 9.6, 9.504)","(21.0, 42.0, 33.225806451612904)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:00.365347,"(4.8, 7.6, 7.533333333333333)","(19.0, 34.0, 22.666666666666668)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.8081848739495798)","(21.0, 48.0, 42.6)","(5.0, 9.6, 9.504)","(21.0, 42.0, 36.0)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:01.586525,"(4.8, 7.6, 7.533333333333333)","(19.0, 32.0, 24.0)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.8081848739495798)","(21.0, 48.0, 42.285714285714285)","(5.0, 9.6, 9.504)","(21.0, 40.0, 36.0)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:02.782372,"(4.8, 7.6, 7.533333333333333)","(19.0, 32.0, 22.833333333333332)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.8081848739495798)","(21.0, 48.0, 42.285714285714285)","(5.0, 9.6, 9.504)","(21.0, 40.0, 33.77777777777778)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:03.982222,"(4.8, 7.6, 7.544444444444444)","(19.0, 32.0, 22.833333333333332)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.8081848739495798)","(21.0, 48.0, 42.285714285714285)","(5.0, 9.6, 9.504)","(21.0, 40.0, 33.77777777777778)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:05.187471,"(4.8, 7.6, 7.533333333333333)","(19.0, 32.0, 22.833333333333332)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.8081848739495798)","(21.0, 48.0, 42.285714285714285)","(5.0, 9.6, 9.504)","(21.0, 40.0, 31.675675675675677)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:06.526736,"(4.8, 7.6, 7.246153846153846)","(19.0, 32.0, 22.454545454545453)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.7766666666666666)","(21.0, 48.0, 42.285714285714285)","(5.0, 9.6, 9.504)","(21.0, 40.0, 32.17647058823529)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:07.940501,"(4.8, 7.8, 7.303448275862069)","(19.0, 32.0, 22.454545454545453)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.788)","(21.0, 48.0, 42.285714285714285)","(5.0, 9.6, 9.504)","(21.0, 40.0, 32.17647058823529)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:09.252256,"(4.8, 7.8, 7.258064516129032)","(19.0, 32.0, 22.454545454545453)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.788)","(21.0, 48.0, 42.285714285714285)","(5.0, 9.6, 9.504)","(21.0, 40.0, 32.17647058823529)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:10.566341,"(4.8, 7.8, 7.258064516129032)","(19.0, 32.0, 22.454545454545453)","(17.0, 34.0, 30.5)","(1.7, 1.81, 1.7733333333333334)","(21.0, 48.0, 42.285714285714285)","(5.0, 9.6, 9.504)","(21.0, 40.0, 32.17647058823529)","(11.0, 22.0, 18.818181818181817)"
11-01-2023 12:39:11.929116,"(4.8, 7.8, 7.258064516129032)","(19.0, 32.0, 27.2)","(17.0, 34.0, 24.22222222222222)","(1.7, 1.81, 1.7733333333333334)","(21.0, 48.0, 40.125)","(5.0, 9.6, 9.504)","(21.0, 40.0, 31.57142857142857)","(11.0, 22.0, 19.25)"
11-01-2023 12:39:13.312769,"(4.8, 7.8, 7.581818181818182)","(19.0, 30.0, 25.2)","(17.0, 34.0, 24.22222222222222)","(1.7, 1.81, 1.7641666666666667)","(21.0, 42.0, 40.125)","(5.0, 9.6, 9.533333333333333)","(21.0, 32.0, 31.57142857142857)","(11.0, 20.0, 19.25)"
11-01-2023 12:39:14.521108,"(4.8, 7.8, 7.363636363636363)","(19.0, 30.0, 25.2)","(17.0, 34.0, 30.615384615384613)","(1.7, 1.81, 1.7622727272727272)","(21.0, 42.0, 40.125)","(5.0, 10.0, 9.569230769230769)","(21.0, 32.0, 31.57142857142857)","(11.0, 20.0, 19.25)"
11-01-2023 12:39:15.764573,"(4.8, 7.8, 7.4159999999999995)","(19.0, 30.0, 24.6)","(17.0, 34.0, 31.555555555555557)","(1.7, 1.81, 1.7747058823529411)","(21.0, 42.0, 38.53846153846154)","(5.0, 10.0, 9.98)","(21.0, 32.0, 31.57142857142857)","(11.0, 20.0, 19.25)"
11-01-2023 12:39:17.082224,"(4.8, 7.8, 7.4159999999999995)","(19.0, 30.0, 25.37142857142857)","(17.0, 34.0, 31.555555555555557)","(1.7, 1.81, 1.7747058823529411)","(21.0, 42.0, 39.142857142857146)","(5.0, 10.5, 10.066666666666666)","(21.0, 32.0, 34.7027027027027)","(11.0, 20.0, 18.818181818181817)"
11-01-2023 12:39:18.367867,"(4.8, 7.8, 7.363636363636363)","(19.0, 30.0, 24.529411764705884)","(17.0, 34.0, 31.555555555555557)","(1.7, 1.81, 1.7747058823529411)","(21.0, 42.0, 39.142857142857146)","(5.0, 10.5, 9.822222222222223)","(21.0, 40.0, 34.97435897435898)","(11.0, 22.0, 18.571428571428573)"
11-01-2023 12:39:19.727100,"(4.8, 7.8, 7.363636363636363)","(19.0, 30.0, 24.529411764705884)","(17.0, 34.0, 31.555555555555557)","(1.7, 1.81, 1.7747058823529411)","(21.0, 42.0, 39.142857142857146)","(5.0, 10.0, 9.822222222222223)","(21.0, 40.0, 33.95454545454545)","(11.0, 20.0, 18.571428571428573)"
11-01-2023 12:39:20.973358,"(4.8, 7.8, 7.363636363636363)","(19.0, 30.0, 24.529411764705884)","(17.0, 34.0, 31.555555555555557)","(1.7, 1.81, 1.7633333333333334)","(21.0, 42.0, 37.46666666666667)","(5.0, 10.0, 9.822222222222223)","(21.0, 40.0, 31.75)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:22.590084,"(4.8, 8.0, 7.435294117647059)","(19.0, 30.0, 24.095238095238095)","(17.0, 34.0, 31.555555555555557)","(1.7, 1.78, 1.7633333333333334)","(21.0, 38.0, 37.27272727272727)","(5.0, 10.0, 10.1625)","(21.0, 32.0, 31.75)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:24.077759,"(4.8, 8.0, 7.644444444444445)","(19.0, 30.0, 24.095238095238095)","(17.0, 34.0, 31.555555555555557)","(1.7, 1.78, 1.7633333333333334)","(21.0, 38.0, 37.27272727272727)","(5.0, 10.5, 9.64)","(21.0, 32.0, 31.75)","(11.0, 20.0, 18.82051282051282)"
11-01-2023 12:39:25.441170,"(4.8, 8.0, 7.7)","(19.0, 30.0, 24.095238095238095)","(17.0, 34.0, 31.555555555555557)","(1.7, 1.78, 1.7623529411764707)","(21.0, 38.0, 37.27272727272727)","(5.0, 9.8, 9.8)","(21.0, 32.0, 31.75)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:26.787897,"(4.8, 8.0, 7.6)","(18.0, 30.0, 24.095238095238095)","(17.0, 34.0, 31.411764705882355)","(1.7, 1.78, 1.7618181818181817)","(21.0, 38.0, 36.8235294117647)","(5.5, 11.0, 10.36)","(20.0, 32.0, 37.5)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:28.227782,"(4.8, 8.0, 7.621052631578947)","(18.0, 30.0, 24.146341463414636)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.78, 1.7618181818181817)","(21.0, 38.0, 36.8235294117647)","(5.5, 11.0, 10.028571428571428)","(20.0, 38.0, 34.903225806451616)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:29.610463,"(4.8, 8.0, 7.621052631578947)","(18.0, 30.0, 24.146341463414636)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.78, 1.769827882960413)","(21.0, 38.0, 36.142857142857146)","(5.5, 11.0, 10.028571428571428)","(20.0, 38.0, 32.73170731707317)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:31.137426,"(4.8, 8.0, 7.288888888888889)","(18.0, 30.0, 24.146341463414636)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.769827882960413)","(21.0, 38.0, 36.6)","(5.5, 11.0, 10.028571428571428)","(20.0, 38.0, 35.583333333333336)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:32.553698,"(4.8, 8.0, 7.288888888888889)","(18.0, 30.0, 24.146341463414636)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.769827882960413)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.028571428571428)","(20.0, 36.0, 35.583333333333336)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:33.898883,"(4.8, 8.0, 7.288888888888889)","(18.0, 30.0, 24.146341463414636)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.7694256756756757)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.028571428571428)","(20.0, 36.0, 33.666666666666664)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:35.192346,"(4.8, 8.0, 7.266666666666667)","(18.0, 30.0, 24.146341463414636)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.7696245733788396)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.028571428571428)","(20.0, 36.0, 31.75)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:36.535830,"(4.8, 8.0, 7.377777777777777)","(18.0, 30.0, 24.2)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.7355172413793103)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.090196078431372)","(20.0, 36.0, 31.897435897435898)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:37.886146,"(4.8, 7.6, 6.933333333333334)","(18.0, 30.0, 24.2)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.7441176470588236)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 9.76969696969697)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:39.248800,"(4.8, 7.6, 7.3)","(18.0, 30.0, 24.34146341463415)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.75, 1.7447368421052631)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 9.76969696969697)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:40.671055,"(4.8, 7.6, 7.3)","(18.0, 30.0, 24.34146341463415)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.75, 1.7447368421052631)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.256410256410255)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:42.288287,"(4.8, 7.6, 7.3)","(18.0, 30.0, 24.545454545454547)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.75, 1.7447368421052631)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.277777777777779)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:43.584593,"(4.8, 7.6, 7.3)","(18.0, 30.0, 24.545454545454547)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.75, 1.7447368421052631)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:45.076698,"(4.8, 7.6, 7.225)","(18.0, 30.0, 24.545454545454547)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.75, 1.7435593220338983)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:46.517326,"(4.8, 7.6, 7.3)","(18.0, 30.0, 24.545454545454547)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.73475)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:48.004457,"(4.8, 7.6, 7.3)","(18.0, 30.0, 24.545454545454547)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.74, 1.73475)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:49.253479,"(4.8, 7.6, 7.3)","(18.0, 30.0, 24.545454545454547)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.74, 1.73475)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:50.505081,"(4.8, 7.6, 7.3)","(18.0, 29.0, 26.666666666666664)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.74, 1.73475)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:51.700089,"(4.8, 7.6, 6.766666666666667)","(18.0, 29.0, 26.666666666666664)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.74, 1.7435593220338983)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:52.864574,"(4.8, 7.6, 7.1)","(18.0, 29.0, 24.8)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.7435593220338983)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:54.092649,"(4.8, 7.6, 7.1)","(18.0, 29.0, 24.625)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.77, 1.7435593220338983)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:55.314711,"(4.8, 7.6, 7.3)","(18.0, 29.0, 24.441176470588236)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.74, 1.73475)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:56.694533,"(4.8, 7.6, 7.3)","(18.0, 28.0, 26.285714285714285)","(17.0, 34.0, 31.666666666666664)","(1.7, 1.74, 1.73475)","(21.0, 38.0, 36.857142857142854)","(5.5, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:58.002555,"(5.0, 7.6, 7.3)","(19.0, 28.0, 25.485714285714288)","(18.0, 34.0, 31.666666666666664)","(1.65, 1.74, 1.7341666666666666)","(21.0, 38.0, 36.857142857142854)","(6.0, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:39:59.541283,"(5.0, 7.6, 7.3)","(19.0, 28.0, 25.8)","(18.0, 34.0, 31.666666666666664)","(1.65, 1.74, 1.7341666666666666)","(21.0, 38.0, 36.857142857142854)","(6.0, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:40:01.522754,"(5.0, 7.6, 7.138461538461538)","(19.0, 28.0, 25.44)","(18.0, 34.0, 31.666666666666664)","(1.65, 1.74, 1.74)","(21.0, 38.0, 36.857142857142854)","(6.0, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:40:03.010198,"(5.0, 7.6, 7.0)","(19.0, 28.0, 25.44)","(18.0, 34.0, 31.666666666666664)","(1.65, 1.77, 1.7355882352941177)","(21.0, 38.0, 36.857142857142854)","(6.0, 11.0, 10.434782608695652)","(20.0, 36.0, 31.0)","(11.0, 20.0, 18.88888888888889)"
11-01-2023 12:40:04.175344,"(5.0, 7.6, 7.3)","(19.0, 28.0, 25.44)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.74, 1.7341666666666666)","(21.0, 38.0, 36.857142857142854)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 20.0, 18.88888888888889)"
11-01-2023 12:40:05.568078,"(5.0, 7.6, 7.3)","(19.0, 28.0, 25.62962962962963)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.74, 1.7341666666666666)","(21.0, 38.0, 36.857142857142854)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 20.0, 18.88888888888889)"
11-01-2023 12:40:06.778163,"(5.0, 7.6, 7.3)","(19.0, 28.0, 25.62962962962963)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.74, 1.7341666666666666)","(21.0, 38.0, 36.857142857142854)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 20.0, 19.263157894736842)"
11-01-2023 12:40:08.070982,"(5.0, 7.6, 7.3)","(19.0, 28.0, 25.62962962962963)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.74, 1.7341666666666666)","(21.0, 38.0, 36.857142857142854)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 19.263157894736842)"
11-01-2023 12:40:09.225240,"(5.0, 7.6, 7.3)","(19.0, 28.0, 25.62962962962963)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.74, 1.7341666666666666)","(21.0, 38.0, 36.857142857142854)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 19.263157894736842)"
11-01-2023 12:40:10.466271,"(5.5, 7.6, 7.3)","(19.0, 28.0, 25.62962962962963)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.74, 1.7416363636363636)","(21.0, 38.0, 36.857142857142854)","(6.5, 11.0, 10.434782608695652)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.82758620689655)"
11-01-2023 12:40:11.854231,"(5.5, 7.6, 7.3)","(19.0, 28.0, 25.62962962962963)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.77, 1.7554545454545454)","(21.0, 38.0, 36.857142857142854)","(6.5, 11.0, 10.434782608695652)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.82758620689655)"
11-01-2023 12:40:13.170068,"(5.5, 7.6, 7.3)","(19.0, 28.0, 25.62962962962963)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.76, 1.7542857142857142)","(21.0, 38.0, 36.857142857142854)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.615384615384617)"
11-01-2023 12:40:14.453448,"(5.5, 7.6, 7.3)","(19.0, 28.0, 25.62962962962963)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.76, 1.7472727272727273)","(21.0, 38.0, 40.0)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.6375)"
11-01-2023 12:40:15.676031,"(5.5, 7.6, 7.3)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.75, 1.745)","(21.0, 46.0, 35.92307692307692)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.6375)"
11-01-2023 12:40:16.945751,"(5.5, 7.6, 7.3)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.76, 1.7457142857142858)","(21.0, 44.0, 38.75)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.6375)"
11-01-2023 12:40:18.186188,"(5.5, 7.6, 6.933333333333334)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.75, 1.7266666666666666)","(21.0, 44.0, 40.76923076923077)","(6.5, 11.0, 10.384615384615385)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.6375)"
11-01-2023 12:40:19.426171,"(5.5, 7.6, 7.138461538461538)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.76, 1.7558333333333334)","(21.0, 44.0, 42.173913043478265)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.6375)"
