,Bobby Rissole,Asteroid Evee,Gothika,His Keen,Karinya Trombone
05-01-2023 16:58:31.365403,"(2.6, 3.4, 3.3846153846153846)","(51.0, 160.0, 110.0)","(21.0, 50.0, 37.625)","(1.4, 1.66, 1.6144354838709678)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:32.168153,"(2.6, 3.35, 3.2785714285714285)","(51.0, 160.0, 110.0)","(21.0, 50.0, 37.625)","(1.4, 1.65, 1.643076923076923)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:33.066493,"(2.6, 3.35, 3.2785714285714285)","(51.0, 160.0, 110.0)","(21.0, 50.0, 37.625)","(1.4, 1.65, 1.643076923076923)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:33.998233,"(2.6, 3.35, 3.2785714285714285)","(51.0, 160.0, 110.0)","(21.0, 50.0, 37.625)","(1.4, 1.65, 1.643076923076923)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:34.783583,"(2.6, 3.35, 3.2785714285714285)","(51.0, 160.0, 110.0)","(21.0, 50.0, 39.0)","(1.4, 1.65, 1.643076923076923)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:35.914462,"(2.6, 3.35, 3.2785714285714285)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.65, 1.6407692307692308)","(13.0, 16.5, 16.0)"
05-01-2023 16:58:36.830247,"(2.6, 3.35, 3.3312500000000003)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.65, 1.6407692307692308)","(13.0, 18.5, 16.75)"
05-01-2023 16:58:37.690820,"(2.6, 3.35, 3.3312500000000003)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6500877192982455)","(13.0, 18.0, 16.75)"
05-01-2023 16:58:38.516676,"(2.6, 3.35, 3.3)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.64, 1.6372727272727272)","(13.0, 18.0, 16.75)"
05-01-2023 16:58:39.492182,"(2.6, 3.4, 3.325)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.64, 1.6376470588235292)","(13.0, 18.0, 15.916666666666666)"
05-01-2023 16:58:40.518481,"(2.6, 3.4, 3.325)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.64, 1.6376470588235292)","(13.0, 18.0, 16.75)"
05-01-2023 16:58:41.423652,"(2.6, 3.4, 3.325)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.64, 1.6376470588235292)","(13.0, 18.0, 16.75)"
05-01-2023 16:58:42.397445,"(2.6, 3.4, 3.3642857142857143)","(51.0, 170.0, 75.71428571428571)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.64, 1.63125)","(13.0, 18.0, 17.25)"
05-01-2023 16:58:43.271516,"(2.6, 3.4, 3.3166666666666664)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.65, 1.63125)","(13.0, 19.0, 16.25)"
05-01-2023 16:58:44.260102,"(2.6, 3.4, 3.3166666666666664)","(51.0, 160.0, 110.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.65, 1.6414285714285715)","(13.0, 17.0, 16.25)"
05-01-2023 16:58:45.141448,"(2.6, 3.4, 3.3166666666666664)","(51.0, 160.0, 136.25)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.65, 1.6414285714285715)","(13.0, 17.0, 16.25)"
05-01-2023 16:58:45.947388,"(2.6, 3.35, 3.2944444444444443)","(51.0, 160.0, 136.25)","(21.0, 50.0, 39.0)","(1.4, 1.65, 1.643076923076923)","(13.0, 17.0, 16.25)"
05-01-2023 16:58:46.779093,"(2.6, 3.35, 3.2944444444444443)","(51.0, 170.0, 107.0)","(21.0, 50.0, 39.0)","(1.4, 1.65, 1.643076923076923)","(13.0, 17.0, 16.25)"
05-01-2023 16:58:47.642174,"(2.6, 3.35, 3.2944444444444443)","(51.0, 160.0, 141.0)","(21.0, 50.0, 39.0)","(1.4, 1.65, 1.643076923076923)","(13.0, 17.0, 16.25)"
05-01-2023 16:58:48.522981,"(2.6, 3.35, 3.2944444444444443)","(51.0, 160.0, 141.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6232520325203252)","(13.0, 17.0, 16.25)"
05-01-2023 16:58:49.344196,"(2.6, 3.35, 3.2944444444444443)","(51.0, 160.0, 141.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6232520325203252)","(13.0, 17.0, 16.25)"
05-01-2023 16:58:50.138270,"(2.6, 3.35, 3.2944444444444443)","(51.0, 150.0, 140.0)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6232520325203252)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:50.982389,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6140650406504067)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:51.874875,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6140650406504067)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:52.729730,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6140650406504067)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:53.694659,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6140650406504067)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:54.587467,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6142372881355933)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:55.499997,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6142372881355933)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:56.481237,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 38.35294117647059)","(1.4, 1.66, 1.6142372881355933)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:58:57.316871,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 41.0)","(1.4, 1.66, 1.6073170731707318)","(13.0, 18.5, 16.0)"
05-01-2023 16:58:58.155402,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 41.0)","(1.4, 1.66, 1.6073170731707318)","(13.0, 18.0, 16.75)"
05-01-2023 16:58:59.093109,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 39.0)","(1.4, 1.66, 1.6073170731707318)","(13.0, 18.0, 15.916666666666666)"
05-01-2023 16:58:59.956922,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 39.0)","(1.4, 1.66, 1.6122123893805311)","(13.0, 18.0, 15.916666666666666)"
05-01-2023 16:59:00.796078,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 143.0769230769231)","(21.0, 50.0, 39.0)","(1.4, 1.66, 1.6122123893805311)","(13.0, 18.0, 15.916666666666666)"
05-01-2023 16:59:01.765098,"(2.6, 3.4, 3.382142857142857)","(51.0, 150.0, 142.5)","(21.0, 50.0, 39.0)","(1.4, 1.66, 1.6121186440677966)","(13.0, 18.0, 15.777777777777779)"
05-01-2023 16:59:02.707823,"(2.6, 3.4, 3.386842105263158)","(51.0, 150.0, 136.66666666666669)","(21.0, 50.0, 37.14285714285714)","(1.4, 1.66, 1.6394736842105262)","(13.0, 18.0, 15.916666666666666)"
05-01-2023 16:59:03.479734,"(2.6, 3.4, 3.390740740740741)","(51.0, 150.0, 142.0)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.6394736842105262)","(13.0, 18.0, 15.916666666666666)"
05-01-2023 16:59:04.324399,"(2.6, 3.55, 3.534)","(51.0, 150.0, 142.0)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.6125)","(13.0, 18.0, 15.916666666666666)"
05-01-2023 16:59:05.324642,"(2.6, 3.4, 3.390740740740741)","(51.0, 150.0, 142.0)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.6322222222222222)","(13.0, 17.5, 16.25)"
05-01-2023 16:59:06.241745,"(2.6, 3.4, 3.390740740740741)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.6322222222222222)","(13.0, 17.0, 15.875)"
05-01-2023 16:59:07.044489,"(2.6, 3.55, 3.5416666666666665)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.621764705882353)","(13.0, 17.0, 15.875)"
05-01-2023 16:59:07.967688,"(2.6, 3.6, 3.5090909090909093)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.621764705882353)","(13.0, 17.0, 15.8)"
05-01-2023 16:59:08.899047,"(2.6, 3.6, 3.5375)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.621764705882353)","(13.0, 17.0, 15.8)"
05-01-2023 16:59:09.775889,"(2.6, 3.6, 3.5375)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.621764705882353)","(13.0, 17.0, 15.8)"
05-01-2023 16:59:10.880907,"(2.6, 3.55, 3.503125)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.6125)","(13.0, 17.0, 15.8)"
05-01-2023 16:59:11.954007,"(2.6, 3.55, 3.503125)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.621764705882353)","(13.0, 17.0, 15.666666666666666)"
05-01-2023 16:59:12.882748,"(2.6, 3.55, 3.503125)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.621764705882353)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:59:13.838509,"(2.6, 3.55, 3.5058823529411764)","(51.0, 160.0, 151.8181818181818)","(21.0, 50.0, 38.75)","(1.4, 1.61, 1.6165217391304347)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:59:14.853251,"(2.6, 3.55, 3.503125)","(51.0, 150.0, 142.72727272727272)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.6136)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:59:16.077778,"(2.6, 3.55, 3.503125)","(51.0, 150.0, 142.72727272727272)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.5806666666666667)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:59:17.037009,"(2.6, 3.65, 3.5964285714285715)","(51.0, 150.0, 142.72727272727272)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.5806666666666667)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:59:18.068620,"(2.6, 3.5, 3.46875)","(51.0, 150.0, 142.0)","(21.0, 50.0, 38.75)","(1.4, 1.65, 1.6035714285714286)","(13.0, 16.5, 16.666666666666668)"
05-01-2023 16:59:19.144431,"(2.6, 3.5, 3.46875)","(51.0, 150.0, 130.0)","(21.0, 50.0, 40.30769230769231)","(1.4, 1.65, 1.5352941176470587)","(13.0, 19.0, 16.5)"
05-01-2023 16:59:20.259857,"(2.6, 4.0, 3.95)","(51.0, 170.0, 130.0)","(21.0, 50.0, 42.125)","(1.4, 1.65, 1.608204081632653)","(13.0, 17.5, 17.25)"
05-01-2023 16:59:21.196494,"(2.6, 4.1, 3.672222222222222)","(51.0, 170.0, 150.0)","(21.0, 50.0, 45.625)","(1.4, 1.61, 1.608204081632653)","(13.0, 17.5, 18.5)"
05-01-2023 16:59:22.177889,"(2.6, 4.0, 3.902173913043478)","(51.0, 170.0, 150.0)","(21.0, 50.0, 46.44444444444444)","(1.4, 1.6, 1.591731448763251)","(13.0, 19.0, 17.75)"
05-01-2023 16:59:23.214512,"(2.6, 3.95, 3.86304347826087)","(51.0, 170.0, 150.0)","(21.0, 50.0, 46.44444444444444)","(1.4, 1.6, 1.590814814814815)","(13.0, 19.0, 17.75)"
05-01-2023 16:59:24.310436,"(2.6, 3.95, 3.907446808510638)","(51.0, 170.0, 150.0)","(21.0, 50.0, 44.10526315789474)","(1.4, 1.6, 1.5931983805668017)","(13.0, 19.0, 16.833333333333332)"
05-01-2023 16:59:25.176351,"(2.6, 3.95, 3.8480392156862746)","(51.0, 180.0, 174.54545454545453)","(21.0, 50.0, 44.10526315789474)","(1.4, 1.6, 1.5931983805668017)","(13.0, 18.5, 16.7)"
05-01-2023 16:59:26.051551,"(2.6, 3.95, 3.8480392156862746)","(51.0, 180.0, 174.54545454545453)","(21.0, 50.0, 44.10526315789474)","(1.4, 1.59, 1.589732142857143)","(13.0, 18.5, 16.7)"
05-01-2023 16:59:27.048563,"(2.6, 3.95, 3.8480392156862746)","(51.0, 160.0, 156.36363636363637)","(21.0, 50.0, 44.10526315789474)","(1.4, 1.59, 1.5876724137931035)","(13.0, 18.0, 17.25)"
05-01-2023 16:59:28.098384,"(2.6, 3.95, 3.8480392156862746)","(51.0, 160.0, 157.33333333333331)","(21.0, 50.0, 44.10526315789474)","(1.4, 1.59, 1.549561403508772)","(13.0, 18.0, 17.833333333333332)"
05-01-2023 16:59:28.996517,"(2.6, 3.9, 3.664705882352941)","(51.0, 160.0, 156.0)","(21.0, 50.0, 47.05263157894737)","(1.4, 1.55, 1.549561403508772)","(13.0, 18.0, 17.833333333333332)"
05-01-2023 16:59:29.959395,"(2.6, 3.85, 3.827272727272727)","(51.0, 160.0, 156.66666666666666)","(21.0, 48.0, 44.0)","(1.4, 1.58, 1.5625)","(13.0, 18.5, 17.75)"
05-01-2023 16:59:30.989315,"(2.6, 3.85, 3.8361111111111112)","(51.0, 160.0, 156.66666666666666)","(21.0, 48.0, 46.4)","(1.4, 1.59, 1.5833333333333335)","(13.0, 19.0, 17.705882352941178)"
05-01-2023 16:59:31.915342,"(2.6, 3.9, 3.7636363636363637)","(51.0, 160.0, 156.66666666666666)","(21.0, 48.0, 37.76)","(1.4, 1.59, 1.5653846153846154)","(13.0, 18.5, 17.75)"
05-01-2023 16:59:32.943405,"(2.6, 3.9, 3.80625)","(51.0, 160.0, 158.75)","(21.0, 48.0, 37.76)","(1.4, 1.59, 1.5653846153846154)","(13.0, 18.5, 17.25)"
05-01-2023 16:59:34.064593,"(2.6, 3.9, 3.80625)","(51.0, 160.0, 158.1818181818182)","(21.0, 48.0, 36.114285714285714)","(1.4, 1.59, 1.5605263157894738)","(13.0, 18.5, 17.0)"
05-01-2023 16:59:35.122539,"(2.6, 3.9, 3.80625)","(51.0, 160.0, 158.1818181818182)","(21.0, 48.0, 36.8)","(1.4, 1.59, 1.5864556962025318)","(13.0, 18.5, 16.69047619047619)"
05-01-2023 16:59:36.071607,"(2.6, 4.0, 3.9)","(51.0, 180.0, 168.57142857142858)","(21.0, 48.0, 36.8)","(1.4, 1.59, 1.5864556962025318)","(13.0, 18.5, 17.166666666666668)"
05-01-2023 16:59:37.011398,"(2.6, 3.95, 3.8666666666666667)","(51.0, 180.0, 168.57142857142858)","(21.0, 48.0, 36.8)","(1.4, 1.59, 1.5785964912280703)","(13.0, 17.5, 15.5)"
05-01-2023 16:59:38.036164,"(2.7, 3.95, 3.8029411764705885)","(51.0, 230.0, 215.0)","(21.0, 48.0, 38.90909090909091)","(1.4, 1.56, 1.5576)","(13.0, 17.5, 16.5)"
05-01-2023 16:59:38.918188,"(2.7, 3.9, 3.8125)","(51.0, 230.0, 200.0)","(21.0, 48.0, 40.72727272727273)","(1.4, 1.56, 1.5576)","(13.0, 17.0, 16.5)"
05-01-2023 16:59:39.771153,"(2.7, 3.9, 3.8027777777777776)","(51.0, 220.0, 206.66666666666669)","(21.0, 48.0, 40.72727272727273)","(1.4, 1.56, 1.556)","(13.0, 17.5, 16.75)"
05-01-2023 16:59:40.739376,"(2.7, 3.95, 3.8923076923076927)","(51.0, 210.0, 203.63636363636363)","(21.0, 48.0, 40.72727272727273)","(1.4, 1.56, 1.5378947368421052)","(13.0, 17.5, 16.75)"
05-01-2023 16:59:41.653313,"(2.7, 3.9, 3.85)","(51.0, 210.0, 203.63636363636363)","(21.0, 48.0, 40.72727272727273)","(1.4, 1.56, 1.5378947368421052)","(13.0, 17.5, 16.75)"
05-01-2023 16:59:42.491888,"(2.7, 3.9, 3.8076923076923075)","(51.0, 210.0, 190.0)","(21.0, 48.0, 40.72727272727273)","(1.4, 1.56, 1.5378947368421052)","(13.0, 17.5, 16.75)"
05-01-2023 16:59:43.360202,"(2.7, 3.9, 3.85)","(51.0, 200.0, 195.45454545454547)","(21.0, 46.0, 35.23076923076923)","(1.4, 1.56, 1.5466666666666666)","(13.0, 17.5, 16.25)"
05-01-2023 16:59:44.244216,"(2.7, 3.9, 3.85)","(51.0, 200.0, 183.33333333333334)","(21.0, 46.0, 37.78947368421053)","(1.4, 1.56, 1.5407142857142857)","(13.0, 17.5, 15.333333333333334)"
05-01-2023 16:59:45.094861,"(2.7, 3.9, 3.85)","(51.0, 200.0, 183.33333333333334)","(21.0, 46.0, 37.0)","(1.4, 1.56, 1.5466666666666666)","(13.0, 17.0, 16.0)"
05-01-2023 16:59:45.911996,"(2.7, 3.9, 3.8499999999999996)","(51.0, 200.0, 183.33333333333334)","(21.0, 46.0, 36.32258064516129)","(1.4, 1.56, 1.54)","(13.0, 17.0, 15.857142857142858)"
05-01-2023 16:59:46.860068,"(2.7, 3.9, 3.8777777777777778)","(51.0, 200.0, 196.66666666666669)","(21.0, 46.0, 37.0)","(1.4, 1.55, 1.5466666666666666)","(13.0, 17.0, 16.0)"
05-01-2023 16:59:48.019216,"(2.7, 4.0, 3.966666666666667)","(51.0, 200.0, 180.0)","(21.0, 46.0, 37.0)","(1.4, 1.55, 1.534)","(13.0, 17.0, 15.964285714285714)"
05-01-2023 16:59:48.986143,"(2.7, 3.95, 3.85)","(51.0, 200.0, 195.45454545454547)","(21.0, 46.0, 37.111111111111114)","(1.4, 1.54, 1.5271428571428571)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:59:49.994864,"(2.7, 4.0, 3.9555555555555557)","(51.0, 200.0, 195.45454545454547)","(21.0, 46.0, 37.111111111111114)","(1.4, 1.54, 1.5271428571428571)","(13.0, 16.5, 15.666666666666666)"
05-01-2023 16:59:50.963080,"(2.7, 4.0, 3.975)","(51.0, 200.0, 195.45454545454547)","(21.0, 46.0, 37.111111111111114)","(1.4, 1.54, 1.5185714285714287)","(13.0, 16.5, 15.195652173913043)"
05-01-2023 16:59:51.803560,"(2.7, 4.1, 3.94)","(51.0, 200.0, 180.0)","(21.0, 46.0, 37.111111111111114)","(1.4, 1.53, 1.5185714285714287)","(13.0, 16.5, 15.195652173913043)"
05-01-2023 16:59:52.717993,"(2.7, 4.1, 4.0)","(51.0, 200.0, 195.45454545454547)","(21.0, 46.0, 37.111111111111114)","(1.4, 1.53, 1.5261904761904763)","(13.0, 16.0, 15.6)"
05-01-2023 16:59:53.637754,"(2.7, 4.0, 3.9583333333333335)","(51.0, 200.0, 195.45454545454547)","(21.0, 46.0, 36.45454545454545)","(1.4, 1.53, 1.5271428571428571)","(13.0, 15.5, 15.0)"
05-01-2023 16:59:54.595829,"(2.7, 4.0, 3.9615384615384617)","(51.0, 200.0, 191.66666666666669)","(21.0, 46.0, 37.310344827586206)","(1.4, 1.53, 1.5266666666666666)","(13.0, 16.0, 14.8)"
05-01-2023 16:59:55.883471,"(2.7, 4.0, 3.9838709677419355)","(51.0, 200.0, 195.45454545454547)","(21.0, 46.0, 37.310344827586206)","(1.4, 1.53, 1.5242857142857142)","(13.0, 16.0, 14.75)"
05-01-2023 16:59:56.882203,"(2.7, 4.0, 3.9838709677419355)","(51.0, 200.0, 195.45454545454547)","(21.0, 46.0, 37.310344827586206)","(1.4, 1.53, 1.5270000000000001)","(13.0, 16.0, 15.166666666666666)"
05-01-2023 16:59:57.725048,"(2.7, 4.1, 4.08235294117647)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.54545454545455)","(1.4, 1.53, 1.5255)","(13.0, 16.0, 15.166666666666666)"
05-01-2023 16:59:58.696065,"(2.7, 4.1, 4.025)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 37.294117647058826)","(1.4, 1.52, 1.5052380952380953)","(13.0, 16.0, 15.090909090909092)"
05-01-2023 16:59:59.645924,"(2.7, 4.2, 4.125)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 37.294117647058826)","(1.4, 1.51, 1.5052380952380953)","(13.0, 16.0, 15.090909090909092)"
05-01-2023 17:00:00.691152,"(2.7, 4.3, 4.136363636363637)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.24)","(1.4, 1.52, 1.505)","(13.0, 15.5, 14.75)"
05-01-2023 17:00:01.699262,"(2.7, 4.3, 4.1)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.24)","(1.4, 1.52, 1.505)","(13.0, 15.5, 14.75)"
05-01-2023 17:00:02.594062,"(2.7, 4.2, 4.153846153846154)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.0)","(1.4, 1.54, 1.5114285714285713)","(13.0, 15.5, 14.642857142857142)"
05-01-2023 17:00:03.411565,"(2.7, 4.2, 4.172727272727273)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.0)","(1.4, 1.52, 1.5092)","(13.0, 15.5, 15.055555555555555)"
05-01-2023 17:00:04.324609,"(2.7, 4.2, 4.180645161290323)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.0)","(1.4, 1.52, 1.51)","(13.0, 15.5, 14.928571428571429)"
05-01-2023 17:00:05.227629,"(2.7, 4.2, 4.180645161290323)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.0)","(1.4, 1.52, 1.51)","(13.0, 15.5, 14.928571428571429)"
05-01-2023 17:00:06.171908,"(2.7, 4.2, 4.182352941176471)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.0)","(1.4, 1.52, 1.5006896551724138)","(13.0, 15.5, 15.333333333333334)"
05-01-2023 17:00:07.204006,"(2.7, 4.2, 4.18125)","(51.0, 190.0, 187.14285714285714)","(21.0, 42.0, 36.0)","(1.4, 1.51, 1.5016)","(13.0, 17.5, 16.25)"
05-01-2023 17:00:08.253217,"(2.7, 4.2, 4.180645161290323)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.206896551724135)","(1.4, 1.51, 1.5016)","(13.0, 17.5, 16.428571428571427)"
05-01-2023 17:00:09.288598,"(2.7, 4.2, 4.177777777777778)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.206896551724135)","(1.4, 1.51, 1.5016)","(13.0, 17.5, 16.53846153846154)"
05-01-2023 17:00:10.267680,"(2.7, 4.2, 4.175)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.206896551724135)","(1.4, 1.51, 1.5016)","(13.0, 17.5, 16.428571428571427)"
05-01-2023 17:00:11.118109,"(2.7, 4.2, 4.177777777777778)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 36.206896551724135)","(1.4, 1.51, 1.5016)","(13.0, 17.5, 15.625)"
05-01-2023 17:00:12.054708,"(2.8, 4.2, 4.177777777777778)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 38.18181818181818)","(1.4, 1.51, 1.501764705882353)","(13.0, 17.5, 16.11111111111111)"
05-01-2023 17:00:13.052506,"(2.8, 4.2, 4.177777777777778)","(51.0, 190.0, 187.33333333333331)","(21.0, 42.0, 35.285714285714285)","(1.4, 1.51, 1.501764705882353)","(13.0, 16.5, 15.545454545454545)"
05-01-2023 17:00:14.568717,"(2.8, 4.2, 4.184210526315789)","(51.0, 190.0, 187.33333333333331)","(21.0, 40.0, 34.666666666666664)","(1.4, 1.51, 1.509090909090909)","(13.0, 16.5, 15.875)"
05-01-2023 17:00:15.715794,"(2.8, 4.2, 4.183783783783784)","(51.0, 190.0, 187.33333333333331)","(21.0, 38.0, 34.666666666666664)","(1.4, 1.51, 1.509090909090909)","(13.0, 16.0, 14.5)"
05-01-2023 17:00:16.888478,"(2.8, 4.2, 4.184210526315789)","(51.0, 190.0, 187.33333333333331)","(21.0, 38.0, 33.333333333333336)","(1.4, 1.51, 1.508888888888889)","(13.0, 16.0, 15.181818181818182)"
05-01-2023 17:00:18.001374,"(2.8, 4.2, 4.183333333333334)","(51.0, 190.0, 187.33333333333331)","(21.0, 38.0, 34.0)","(1.4, 1.51, 1.5238461538461539)","(13.0, 16.0, 14.9)"
05-01-2023 17:00:19.181996,"(2.8, 4.3, 4.253846153846154)","(51.0, 190.0, 187.33333333333331)","(21.0, 38.0, 35.0)","(1.4, 1.53, 1.52)","(13.0, 15.0, 14.038461538461538)"
05-01-2023 17:00:20.246167,"(2.8, 4.2, 4.188888888888889)","(51.0, 190.0, 187.33333333333331)","(21.0, 38.0, 35.0)","(1.4, 1.53, 1.5227272727272727)","(13.0, 14.5, 13.833333333333334)"
05-01-2023 17:00:21.440722,"(2.8, 4.2, 4.188571428571429)","(51.0, 190.0, 187.33333333333331)","(21.0, 38.0, 34.0)","(1.4, 1.53, 1.5227272727272727)","(13.0, 14.5, 14.125)"
05-01-2023 17:00:22.466401,"(2.8, 4.2, 4.190243902439025)","(51.0, 190.0, 187.33333333333331)","(21.0, 36.0, 34.0)","(1.4, 1.53, 1.52)","(13.0, 14.5, 14.147058823529411)"
05-01-2023 17:00:23.569099,"(2.8, 4.1, 4.087179487179487)","(51.0, 190.0, 187.33333333333331)","(21.0, 38.0, 34.0)","(1.4, 1.53, 1.5227272727272727)","(13.0, 14.5, 14.0)"
05-01-2023 17:00:24.491416,"(2.8, 4.2, 4.18974358974359)","(51.0, 190.0, 187.33333333333331)","(21.0, 36.0, 34.0)","(1.4, 1.53, 1.52)","(13.0, 14.5, 14.653846153846153)"
05-01-2023 17:00:25.335899,"(2.8, 4.2, 4.188888888888889)","(51.0, 190.0, 187.33333333333331)","(21.0, 36.0, 34.0)","(1.4, 1.53, 1.52)","(13.0, 15.0, 14.653846153846153)"
05-01-2023 17:00:26.218226,"(2.8, 4.2, 4.188571428571429)","(51.0, 190.0, 187.14285714285714)","(21.0, 36.0, 34.0)","(1.4, 1.53, 1.5227272727272727)","(13.0, 15.0, 15.25)"
05-01-2023 17:00:27.095645,"(2.8, 4.2, 4.187878787878788)","(51.0, 190.0, 186.36363636363637)","(21.0, 36.0, 34.0)","(1.4, 1.53, 1.5204545454545455)","(13.0, 16.0, 15.375)"
05-01-2023 17:00:28.032007,"(2.8, 4.2, 4.187878787878788)","(51.0, 190.0, 186.36363636363637)","(21.0, 36.0, 34.0)","(1.4, 1.53, 1.5204545454545455)","(13.0, 16.0, 15.25)"
05-01-2023 17:00:28.977121,"(2.8, 4.2, 4.188888888888889)","(51.0, 190.0, 186.36363636363637)","(21.0, 36.0, 34.0)","(1.4, 1.53, 1.5236842105263158)","(13.0, 15.5, 15.115384615384615)"
