,Court Jester,Sayua,Lost Cause,Levente,Cold Pursuit,Quokka Two
04-01-2023 13:47:34.980438,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 15.0, 11.25)","(8.5, 18.5, 14.0)","(2.05, 2.64, 2.4066666666666667)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:35.953745,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 15.0, 11.25)","(8.5, 18.5, 14.0)","(2.05, 2.64, 2.4066666666666667)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:36.931562,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 15.0, 11.25)","(8.5, 18.5, 14.0)","(2.05, 2.64, 2.4066666666666667)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:37.846363,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 15.0, 11.25)","(8.5, 18.5, 14.0)","(2.05, 2.64, 2.4066666666666667)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:38.740650,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 15.0, 11.25)","(8.5, 18.5, 14.0)","(2.05, 2.64, 2.4066666666666667)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:39.675584,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 15.0, 11.25)","(8.5, 18.5, 11.545454545454545)","(2.05, 2.64, 2.4033333333333333)","(6.5, 10.5, 8.083333333333334)"
04-01-2023 13:47:40.695097,"(9.0, 17.0, 10.600000000000001)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.5, 11.416666666666666)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.62, 2.4033333333333333)","(6.5, 11.5, 7.7)"
04-01-2023 13:47:41.793719,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.0, 11.416666666666666)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.62, 2.4033333333333333)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:42.796075,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.0, 11.416666666666666)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.62, 2.4033333333333333)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:43.704580,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.0, 11.416666666666666)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.62, 2.4033333333333333)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:44.591496,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 3.966666666666667)","(10.0, 16.0, 11.416666666666666)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.62, 2.4033333333333333)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:45.490639,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.0, 11.416666666666666)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.62, 2.4033333333333333)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:46.421376,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.0, 11.416666666666666)","(8.5, 18.5, 11.545454545454545)","(2.05, 2.62, 2.51)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:47.435815,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 3.585714285714286)","(10.0, 16.0, 11.416666666666666)","(8.5, 18.5, 11.545454545454545)","(2.05, 2.66, 2.4)","(6.5, 11.0, 8.266666666666667)"
04-01-2023 13:47:48.520711,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 3.966666666666667)","(10.0, 17.5, 12.833333333333334)","(8.5, 18.5, 13.307692307692307)","(2.05, 2.6, 2.4)","(6.5, 10.0, 7.916666666666667)"
04-01-2023 13:47:49.428453,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 3.966666666666667)","(10.0, 17.5, 12.833333333333334)","(8.5, 18.5, 13.307692307692307)","(2.05, 2.6, 2.4)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:50.350454,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.1)","(10.0, 17.5, 12.833333333333334)","(8.5, 18.5, 13.25)","(2.05, 2.6, 2.4)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:51.274390,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.033333333333333)","(10.0, 17.5, 12.833333333333334)","(8.5, 18.5, 13.25)","(2.05, 2.6, 2.4)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:52.166200,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.033333333333333)","(10.0, 17.5, 12.833333333333334)","(8.5, 18.5, 13.25)","(2.05, 2.6, 2.4)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:53.166537,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.1)","(10.0, 17.5, 12.833333333333334)","(8.5, 18.5, 13.25)","(2.05, 2.6, 2.4)","(6.5, 10.5, 7.916666666666667)"
04-01-2023 13:47:54.183210,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 3.966666666666667)","(10.0, 17.5, 11.222222222222221)","(8.5, 18.5, 14.0)","(2.05, 2.6, 2.518095238095238)","(6.5, 10.5, 7.7)"
04-01-2023 13:47:55.230579,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 17.0, 11.222222222222221)","(8.5, 18.5, 14.0)","(2.05, 2.58, 2.518095238095238)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:56.178476,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 17.0, 11.222222222222221)","(8.5, 18.5, 14.0)","(2.05, 2.58, 2.518095238095238)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:57.101164,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 17.0, 11.222222222222221)","(8.5, 18.5, 14.0)","(2.05, 2.58, 2.518095238095238)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:57.988778,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 17.0, 11.222222222222221)","(8.5, 18.5, 14.0)","(2.05, 2.58, 2.38)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:58.952142,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 17.0, 11.222222222222221)","(8.5, 18.5, 14.0)","(2.05, 2.58, 2.38)","(6.5, 11.0, 7.7)"
04-01-2023 13:47:59.899359,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 17.0, 11.222222222222221)","(8.5, 18.5, 14.0)","(2.05, 2.58, 2.38)","(6.5, 11.0, 7.7)"
04-01-2023 13:48:00.865218,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.181818181818182)","(10.0, 17.0, 11.583333333333334)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.58, 2.3766666666666665)","(6.5, 11.0, 7.916666666666667)"
04-01-2023 13:48:01.861604,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.5, 11.5)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.56, 2.4753846153846153)","(6.5, 10.5, 8.266666666666667)"
04-01-2023 13:48:02.756800,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.5, 11.5)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.56, 2.4753846153846153)","(6.5, 10.0, 7.916666666666667)"
04-01-2023 13:48:03.663883,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.5, 11.5)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.56, 2.4753846153846153)","(6.5, 10.5, 8.333333333333332)"
04-01-2023 13:48:04.614021,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.5, 11.5)","(8.5, 18.5, 14.964285714285714)","(2.05, 2.56, 2.4753846153846153)","(6.5, 10.5, 8.333333333333332)"
04-01-2023 13:48:05.566506,"(9.0, 17.0, 12.692307692307692)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.5, 11.5)","(8.5, 18.5, 16.52)","(2.05, 2.56, 2.4753846153846153)","(6.5, 10.5, 8.3)"
04-01-2023 13:48:06.534518,"(9.0, 17.0, 12.333333333333334)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.0, 12.333333333333334)","(8.5, 18.5, 16.52)","(2.05, 2.56, 2.4753846153846153)","(6.5, 10.0, 8.11111111111111)"
04-01-2023 13:48:07.502332,"(9.0, 16.5, 15.571428571428571)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.0, 11.875)","(8.5, 18.5, 16.52)","(2.05, 2.56, 2.373333333333333)","(6.5, 10.0, 8.11111111111111)"
04-01-2023 13:48:08.567008,"(9.0, 16.5, 15.055555555555555)","(3.2, 5.0, 4.127272727272727)","(10.0, 16.0, 12.0)","(8.5, 18.5, 15.285714285714286)","(2.05, 2.54, 2.373333333333333)","(6.5, 10.0, 7.925000000000001)"
04-01-2023 13:48:09.504654,"(9.0, 16.5, 14.785714285714285)","(3.2, 5.0, 4.127272727272727)","(10.0, 15.0, 12.0)","(8.5, 18.5, 15.285714285714286)","(2.05, 2.54, 2.5300000000000002)","(6.5, 9.8, 8.1)"
04-01-2023 13:48:10.410807,"(9.0, 16.0, 13.25)","(3.2, 5.0, 4.127272727272727)","(10.0, 15.0, 12.0)","(8.5, 18.5, 15.285714285714286)","(2.05, 2.72, 2.5300000000000002)","(6.5, 9.6, 8.1)"
04-01-2023 13:48:11.403432,"(9.0, 16.0, 13.25)","(3.2, 5.0, 3.966666666666667)","(10.0, 15.0, 12.0)","(8.5, 18.5, 15.285714285714286)","(2.05, 2.74, 2.54)","(6.5, 9.6, 7.333333333333333)"
04-01-2023 13:48:12.412812,"(9.0, 16.0, 13.25)","(3.2, 5.0, 4.127272727272727)","(10.0, 15.0, 10.6875)","(8.5, 18.5, 16.543478260869566)","(2.05, 2.74, 2.54)","(6.5, 9.6, 7.800000000000001)"
04-01-2023 13:48:13.449504,"(9.0, 16.0, 12.21875)","(3.2, 5.0, 4.127272727272727)","(10.0, 15.0, 10.6875)","(8.5, 18.5, 16.543478260869566)","(2.05, 2.74, 2.4033333333333333)","(6.5, 9.4, 7.6)"
04-01-2023 13:48:14.430528,"(9.0, 16.0, 12.21875)","(3.2, 5.0, 3.966666666666667)","(10.0, 14.5, 12.5)","(8.5, 18.5, 15.607142857142858)","(2.05, 2.72, 2.4033333333333333)","(6.5, 9.0, 7.571428571428571)"
04-01-2023 13:48:15.355484,"(9.0, 16.0, 11.518518518518519)","(3.2, 5.0, 4.181818181818182)","(10.0, 14.5, 12.5)","(8.5, 18.5, 15.607142857142858)","(2.05, 2.72, 2.4033333333333333)","(6.5, 9.4, 7.916666666666667)"
04-01-2023 13:48:16.193793,"(9.0, 16.0, 11.925925925925926)","(3.2, 5.0, 4.181818181818182)","(10.0, 13.5, 11.5)","(8.5, 18.5, 16.045454545454547)","(2.05, 2.72, 2.4033333333333333)","(6.5, 9.0, 7.916666666666667)"
04-01-2023 13:48:17.066894,"(9.0, 16.0, 11.925925925925926)","(3.2, 5.0, 4.181818181818182)","(10.0, 13.5, 11.5)","(8.5, 18.5, 16.045454545454547)","(2.05, 2.72, 2.4033333333333333)","(6.5, 9.0, 6.386666666666667)"
04-01-2023 13:48:18.029033,"(9.0, 16.0, 12.04)","(3.2, 5.0, 4.181818181818182)","(10.0, 13.5, 11.5)","(8.5, 18.5, 17.07894736842105)","(2.05, 2.72, 2.4033333333333333)","(6.5, 9.0, 6.386666666666667)"
04-01-2023 13:48:19.101199,"(9.0, 16.0, 12.04)","(3.2, 5.0, 4.181818181818182)","(10.0, 14.0, 10.620689655172415)","(8.5, 18.5, 17.07894736842105)","(2.05, 2.72, 2.4033333333333333)","(6.5, 9.0, 6.386666666666667)"
04-01-2023 13:48:20.077353,"(9.0, 16.0, 12.04)","(3.2, 5.0, 4.181818181818182)","(10.0, 14.0, 10.620689655172415)","(8.5, 18.5, 17.07894736842105)","(2.05, 2.72, 2.4033333333333333)","(6.5, 9.0, 7.377777777777778)"
04-01-2023 13:48:21.014219,"(9.0, 16.0, 12.04)","(3.2, 5.0, 4.033333333333333)","(10.0, 13.5, 10.875)","(8.5, 18.5, 17.07894736842105)","(2.05, 2.72, 2.4033333333333333)","(6.5, 8.6, 7.377777777777778)"
04-01-2023 13:48:21.848354,"(9.0, 16.0, 12.04)","(3.2, 5.0, 3.585714285714286)","(10.0, 13.0, 11.333333333333334)","(8.5, 18.5, 16.571428571428573)","(2.05, 2.72, 2.4033333333333333)","(6.5, 8.6, 6.9714285714285715)"
04-01-2023 13:48:22.768208,"(9.0, 16.0, 12.74074074074074)","(3.2, 5.0, 4.127272727272727)","(10.0, 12.5, 10.833333333333334)","(8.5, 18.5, 16.5)","(2.05, 2.72, 2.4033333333333333)","(6.5, 8.4, 7.6000000000000005)"
04-01-2023 13:48:23.689924,"(9.0, 16.0, 12.8)","(3.2, 5.0, 4.127272727272727)","(10.0, 12.5, 10.833333333333334)","(8.5, 18.5, 16.5)","(2.05, 2.72, 2.4033333333333333)","(6.5, 8.4, 7.6000000000000005)"
04-01-2023 13:48:24.690237,"(9.0, 16.0, 12.8)","(3.2, 5.0, 3.966666666666667)","(10.0, 12.5, 10.58695652173913)","(8.5, 18.5, 17.25)","(2.05, 2.72, 2.4033333333333333)","(6.5, 8.4, 6.444444444444445)"
04-01-2023 13:48:25.658089,"(9.0, 16.0, 12.8)","(3.2, 5.0, 4.1)","(10.0, 12.5, 10.58695652173913)","(8.5, 18.5, 17.25)","(2.05, 2.72, 2.4033333333333333)","(6.5, 8.4, 6.705882352941177)"
04-01-2023 13:48:26.611218,"(9.0, 16.0, 12.8)","(3.2, 5.0, 4.13)","(10.0, 12.5, 10.58695652173913)","(8.5, 18.5, 17.25)","(2.05, 2.72, 2.5300000000000002)","(6.5, 8.4, 6.6967741935483875)"
04-01-2023 13:48:27.526433,"(9.0, 16.0, 12.8)","(3.2, 5.0, 4.13)","(10.0, 12.5, 10.58695652173913)","(8.5, 18.5, 17.25)","(2.05, 2.74, 2.4066666666666667)","(6.5, 8.4, 6.6967741935483875)"
04-01-2023 13:48:28.380888,"(9.0, 16.0, 12.8)","(3.2, 5.0, 4.127272727272727)","(10.0, 12.5, 10.58695652173913)","(8.5, 18.5, 17.25)","(2.05, 2.72, 2.573846153846154)","(6.5, 8.4, 7.366666666666666)"
04-01-2023 13:48:29.273227,"(9.0, 16.0, 11.2)","(3.2, 5.0, 4.127272727272727)","(10.0, 12.0, 10.75)","(8.5, 18.5, 16.75)","(2.05, 2.72, 2.573846153846154)","(6.5, 8.2, 7.075)"
04-01-2023 13:48:30.213179,"(9.0, 15.5, 13.928571428571429)","(3.2, 5.0, 4.127272727272727)","(10.0, 12.0, 10.75)","(8.5, 18.5, 16.75)","(2.05, 2.72, 2.573846153846154)","(6.5, 8.2, 6.6160000000000005)"
04-01-2023 13:48:31.190837,"(9.0, 15.5, 13.0)","(3.2, 5.0, 4.335714285714285)","(10.0, 12.0, 10.575)","(8.5, 18.5, 17.333333333333332)","(2.05, 2.72, 2.573846153846154)","(6.5, 8.2, 6.4714285714285715)"
04-01-2023 13:48:32.034977,"(9.0, 15.5, 13.0)","(3.2, 5.0, 4.335714285714285)","(10.0, 12.0, 10.575)","(8.5, 18.5, 17.333333333333332)","(2.05, 2.72, 2.573846153846154)","(6.5, 8.2, 6.4714285714285715)"
04-01-2023 13:48:32.962736,"(9.0, 15.5, 13.0)","(3.2, 5.0, 4.0)","(10.0, 12.0, 10.575)","(8.5, 18.5, 17.333333333333332)","(2.05, 2.72, 2.573846153846154)","(6.5, 8.2, 6.407407407407407)"
04-01-2023 13:48:34.162693,"(9.0, 15.0, 13.875)","(3.2, 5.0, 3.8)","(10.0, 12.0, 9.68695652173913)","(8.5, 18.5, 17.333333333333332)","(2.05, 2.72, 2.5615384615384618)","(6.5, 8.2, 6.733333333333333)"
04-01-2023 13:48:35.062416,"(9.0, 15.0, 13.392857142857142)","(3.2, 5.0, 3.8)","(10.0, 12.0, 9.68695652173913)","(8.5, 18.5, 17.333333333333332)","(2.05, 2.7, 2.5615384615384618)","(6.5, 8.2, 6.733333333333333)"
04-01-2023 13:48:36.071915,"(9.0, 15.0, 13.392857142857142)","(3.2, 5.0, 3.7600000000000002)","(10.0, 12.0, 9.822222222222221)","(8.5, 18.5, 17.0)","(2.05, 2.7, 2.5615384615384618)","(6.5, 8.2, 7.565217391304348)"
04-01-2023 13:48:37.076932,"(9.0, 15.0, 11.833333333333334)","(3.2, 5.0, 3.5403508771929824)","(10.0, 11.5, 10.12)","(8.5, 18.5, 17.0)","(2.05, 2.7, 2.5615384615384618)","(6.5, 8.0, 6.5)"
04-01-2023 13:48:38.049292,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.9, 4.5375000000000005)","(10.0, 11.5, 9.528571428571428)","(8.5, 18.5, 17.0)","(2.05, 2.7, 2.4571428571428573)","(6.5, 8.0, 6.5)"
04-01-2023 13:48:39.117034,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.366666666666666)","(10.0, 11.5, 9.321052631578947)","(8.5, 18.5, 17.428571428571427)","(2.05, 2.7, 2.4571428571428573)","(6.5, 8.0, 6.285714285714286)"
04-01-2023 13:48:40.216705,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.366666666666666)","(10.0, 11.5, 9.625)","(8.5, 18.5, 17.428571428571427)","(2.05, 2.7, 2.4571428571428573)","(6.5, 8.0, 6.285714285714286)"
04-01-2023 13:48:41.254719,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.366666666666666)","(10.0, 11.5, 9.625)","(8.5, 18.5, 17.428571428571427)","(2.05, 2.7, 2.4571428571428573)","(6.5, 8.0, 6.285714285714286)"
04-01-2023 13:48:42.181487,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.242857142857143)","(10.0, 11.5, 9.625)","(8.5, 18.5, 17.428571428571427)","(2.05, 2.7, 2.4571428571428573)","(6.5, 8.0, 6.3125)"
04-01-2023 13:48:43.145800,"(9.0, 15.0, 10.06)","(3.2, 4.8, 4.242857142857143)","(10.0, 11.5, 9.789473684210526)","(8.5, 18.5, 17.25)","(2.05, 2.7, 2.5692307692307694)","(6.5, 8.0, 6.911111111111111)"
04-01-2023 13:48:44.165255,"(9.0, 15.0, 11.041666666666666)","(3.2, 4.8, 4.459090909090909)","(10.0, 11.0, 10.0)","(8.5, 18.5, 17.25)","(2.05, 2.7, 2.5692307692307694)","(6.5, 7.8, 6.911111111111111)"
04-01-2023 13:48:45.128629,"(9.0, 15.0, 11.041666666666666)","(3.2, 4.8, 4.33125)","(10.0, 11.0, 10.0)","(8.5, 18.5, 17.25)","(2.05, 2.7, 2.5692307692307694)","(6.5, 7.8, 6.466666666666667)"
04-01-2023 13:48:46.065260,"(9.0, 15.0, 11.041666666666666)","(3.2, 4.8, 4.33125)","(10.0, 11.0, 9.571428571428571)","(8.5, 18.5, 17.25)","(2.05, 2.7, 2.5692307692307694)","(6.5, 7.8, 6.28421052631579)"
04-01-2023 13:48:47.015218,"(9.0, 15.0, 11.935483870967742)","(3.2, 4.8, 4.33125)","(10.0, 11.0, 9.25)","(8.5, 18.5, 17.53846153846154)","(2.05, 2.7, 2.5692307692307694)","(6.5, 7.8, 6.9)"
04-01-2023 13:48:47.939018,"(9.0, 15.0, 11.935483870967742)","(3.2, 4.8, 4.33125)","(10.0, 11.0, 9.25)","(8.5, 18.5, 17.53846153846154)","(2.05, 2.7, 2.5692307692307694)","(6.5, 7.6, 6.9)"
04-01-2023 13:48:48.865427,"(9.0, 15.0, 11.935483870967742)","(3.2, 4.8, 4.33125)","(10.0, 11.0, 9.25)","(8.5, 18.5, 17.53846153846154)","(2.05, 2.7, 2.433333333333333)","(6.5, 7.6, 6.9)"
04-01-2023 13:48:49.800779,"(9.0, 15.0, 11.346153846153847)","(3.2, 4.8, 4.125)","(10.0, 11.0, 9.363636363636363)","(8.5, 18.5, 16.9375)","(2.05, 2.7, 2.433333333333333)","(6.5, 7.6, 6.9)"
04-01-2023 13:48:50.900670,"(9.0, 15.0, 11.4375)","(3.2, 4.8, 4.459090909090909)","(10.0, 10.5, 9.428571428571429)","(8.5, 18.5, 17.5)","(2.05, 2.7, 2.433333333333333)","(6.5, 7.4, 6.4)"
04-01-2023 13:48:51.937064,"(9.0, 15.0, 11.4375)","(3.2, 4.8, 4.459090909090909)","(10.0, 10.5, 9.23076923076923)","(8.5, 18.5, 17.5)","(2.05, 2.7, 2.5)","(6.5, 7.4, 6.466666666666667)"
04-01-2023 13:48:52.947370,"(9.0, 15.0, 12.051724137931034)","(3.2, 4.8, 4.459090909090909)","(10.0, 10.5, 9.23076923076923)","(8.5, 18.5, 17.5)","(2.05, 2.7, 2.5)","(6.5, 7.4, 6.28)"
04-01-2023 13:48:53.905590,"(9.0, 15.0, 12.051724137931034)","(3.2, 4.8, 4.459090909090909)","(10.0, 10.5, 9.23076923076923)","(8.5, 18.5, 17.5)","(2.05, 2.7, 2.5)","(6.5, 7.4, 6.466666666666667)"
04-01-2023 13:48:54.869461,"(9.0, 15.0, 12.051724137931034)","(3.2, 4.8, 4.459090909090909)","(10.0, 10.5, 9.46875)","(8.5, 18.5, 17.5)","(2.05, 2.7, 2.5476190476190474)","(6.5, 7.4, 6.466666666666667)"
04-01-2023 13:48:55.747142,"(9.0, 15.0, 12.051724137931034)","(3.2, 4.8, 4.2)","(10.0, 10.5, 9.23076923076923)","(8.5, 18.5, 17.5)","(2.05, 2.68, 2.591764705882353)","(6.5, 7.4, 6.28)"
04-01-2023 13:48:56.764278,"(9.0, 15.0, 12.051724137931034)","(3.2, 4.8, 4.2)","(10.0, 10.5, 9.46875)","(8.5, 18.5, 14.833333333333334)","(2.05, 2.68, 2.5966666666666667)","(6.5, 7.4, 6.644444444444445)"
04-01-2023 13:48:57.767640,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.275)","(10.0, 10.0, 9.375)","(8.5, 18.0, 16.714285714285715)","(2.05, 2.68, 2.5966666666666667)","(6.5, 7.2, 6.366666666666667)"
04-01-2023 13:48:58.740674,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.275)","(10.0, 10.0, 9.936170212765958)","(8.5, 18.0, 16.714285714285715)","(2.05, 2.68, 2.5966666666666667)","(6.5, 7.2, 6.366666666666667)"
04-01-2023 13:48:59.631714,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.275)","(10.0, 10.0, 9.375)","(8.5, 18.0, 16.714285714285715)","(2.05, 2.68, 2.5966666666666667)","(6.5, 7.2, 6.366666666666667)"
04-01-2023 13:49:00.540468,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.275)","(10.0, 10.0, 9.936170212765958)","(8.5, 18.0, 17.4375)","(2.05, 2.68, 2.5966666666666667)","(6.5, 7.2, 6.276923076923077)"
04-01-2023 13:49:01.557804,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.275)","(10.0, 10.0, 9.936170212765958)","(8.5, 18.0, 17.4375)","(2.05, 2.68, 2.5966666666666667)","(6.5, 7.2, 6.45)"
04-01-2023 13:49:02.496814,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 4.328571428571428)","(10.0, 10.0, 9.375)","(8.5, 18.0, 17.4375)","(2.05, 2.7, 2.611111111111111)","(6.5, 7.2, 6.276923076923077)"
04-01-2023 13:49:03.488263,"(9.0, 15.0, 11.833333333333334)","(3.2, 4.8, 3.8516129032258064)","(10.0, 10.0, 9.936170212765958)","(8.5, 18.0, 16.857142857142858)","(2.05, 2.68, 2.5966666666666667)","(6.5, 7.2, 6.333333333333334)"
04-01-2023 13:49:04.497572,"(9.0, 15.0, 11.041666666666666)","(3.2, 4.8, 3.88)","(10.0, 11.0, 10.882978723404255)","(8.5, 18.0, 16.857142857142858)","(2.05, 2.68, 2.5966666666666667)","(6.5, 7.0, 6.555555555555555)"
04-01-2023 13:49:05.417491,"(9.0, 15.0, 11.041666666666666)","(3.2, 4.8, 3.761290322580645)","(10.0, 11.0, 9.88888888888889)","(8.5, 18.5, 16.25)","(2.05, 2.68, 2.4299999999999997)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:06.295936,"(9.0, 15.0, 11.041666666666666)","(3.2, 4.8, 3.761290322580645)","(10.0, 11.0, 9.88888888888889)","(8.5, 18.5, 16.25)","(2.05, 2.68, 2.4466666666666668)","(6.5, 7.0, 6.555555555555555)"
04-01-2023 13:49:07.321422,"(9.0, 15.0, 11.935483870967742)","(3.2, 4.8, 3.761290322580645)","(10.0, 11.0, 9.444444444444445)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.4466666666666668)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:08.303360,"(9.0, 15.0, 11.935483870967742)","(3.2, 4.9, 4.4)","(10.0, 11.0, 9.444444444444445)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.4857142857142858)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:09.328763,"(9.0, 15.0, 11.935483870967742)","(3.2, 5.1, 4.457142857142857)","(10.0, 11.0, 9.444444444444445)","(8.5, 18.5, 17.25)","(2.05, 2.7, 2.4633333333333334)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:10.228680,"(9.0, 15.0, 11.935483870967742)","(3.2, 5.1, 4.130769230769231)","(10.0, 11.0, 9.444444444444445)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.4633333333333334)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:11.227911,"(9.0, 15.0, 11.346153846153847)","(3.2, 5.1, 4.130769230769231)","(10.0, 11.0, 9.2)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.4633333333333334)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:12.096857,"(9.0, 15.0, 11.4375)","(3.2, 5.1, 3.84375)","(10.0, 10.5, 9.25)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.4633333333333334)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:12.973959,"(9.0, 15.0, 11.4375)","(3.2, 5.1, 3.84375)","(10.0, 10.5, 9.25)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.4633333333333334)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:14.018326,"(9.0, 15.0, 11.4375)","(3.2, 5.0, 4.791666666666667)","(10.0, 10.5, 9.25)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.4633333333333334)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:15.037015,"(9.0, 15.0, 11.4375)","(3.2, 5.0, 4.791666666666667)","(10.0, 10.5, 9.125)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.4633333333333334)","(6.5, 7.0, 6.333333333333334)"
04-01-2023 13:49:16.071896,"(9.0, 15.0, 12.051724137931034)","(3.2, 5.0, 4.791666666666667)","(10.0, 10.5, 9.125)","(8.5, 18.5, 17.25)","(2.05, 2.68, 2.466666666666667)","(6.5, 7.0, 6.333333333333334)"
