,Rahela Bale,Big Beaver,Destini Saxon,Silver Brute,Westerns Bear,Aston Salma,Zella Bale
07-12-2022 20:26:14.022320,"(61.0, 670.0, 170.0)","(21.0, 85.0, 39.90909090909091)","(10.0, 23.0, 17.0)","(1.55, 1.94, 1.7066666666666668)","(5.5, 9.0, 7.833333333333334)","(6.0, 11.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:15.268058,"(61.0, 670.0, 170.0)","(21.0, 85.0, 39.90909090909091)","(10.0, 23.0, 17.0)","(1.55, 1.94, 1.7066666666666668)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:16.525401,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.94, 1.7066666666666668)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:17.756654,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.94, 1.7071428571428573)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:18.988307,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 2.0, 1.6871428571428573)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:20.147557,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.93, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:21.355107,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:22.596413,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:23.956378,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:25.284098,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:26.578469,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:27.829633,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:29.043395,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:30.263871,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:31.458613,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:32.701513,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:33.939772,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:35.248479,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:36.471200,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:37.761150,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:39.057885,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:40.350019,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:41.637689,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 17.0)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:42.952367,"(61.0, 670.0, 170.0)","(21.0, 85.0, 56.294117647058826)","(10.0, 23.0, 14.375)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:44.275123,"(61.0, 670.0, 170.0)","(21.0, 85.0, 48.07692307692307)","(10.0, 23.0, 14.375)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:45.555192,"(61.0, 670.0, 170.0)","(21.0, 85.0, 42.09090909090909)","(10.0, 23.0, 14.375)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:46.908785,"(61.0, 670.0, 370.0)","(21.0, 85.0, 55.0)","(10.0, 23.0, 14.375)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:48.257564,"(61.0, 670.0, 370.0)","(21.0, 85.0, 55.0)","(10.0, 23.0, 14.375)","(1.55, 1.91, 1.6357142857142857)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:50.053823,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.33333333333333)","(10.0, 23.0, 14.375)","(1.55, 1.91, 1.6785714285714286)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:51.593796,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.9, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:53.422544,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:55.171883,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:56.688311,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:58.208499,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:26:59.751672,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:01.210427,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:02.618502,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:04.026033,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:05.351443,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:06.717499,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:07.989950,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 14.375)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:09.266487,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:10.510655,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:11.754476,"(61.0, 670.0, 370.0)","(21.0, 85.0, 44.0625)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:13.041358,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:14.312889,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:15.607948,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:16.878098,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:18.132966,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.857142857142857)"
07-12-2022 20:27:19.328395,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.5200000000000005)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:20.518255,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6300000000000001)","(5.5, 9.0, 7.833333333333334)","(6.0, 12.0, 7.199999999999999)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:21.780150,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.88, 1.6833333333333333)","(5.5, 9.0, 8.416666666666668)","(6.0, 12.0, 7.199999999999999)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:23.034245,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.87, 1.6833333333333333)","(5.5, 9.0, 8.416666666666668)","(6.0, 12.0, 7.199999999999999)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:24.288861,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.87, 1.6833333333333333)","(5.5, 9.0, 8.416666666666668)","(6.0, 12.0, 7.199999999999999)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:25.603734,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.87, 1.6833333333333333)","(5.5, 9.0, 8.416666666666668)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:26.886390,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.87, 1.6833333333333333)","(5.5, 9.0, 8.416666666666668)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:28.114370,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.87, 1.6833333333333333)","(5.5, 9.0, 8.416666666666668)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:29.577894,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.87, 1.6833333333333333)","(5.5, 9.0, 8.416666666666668)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:30.930503,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.87, 1.6833333333333333)","(5.5, 9.0, 8.66)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:32.367625,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.87, 1.6588235294117648)","(5.5, 9.0, 8.45)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.0, 7.5)"
07-12-2022 20:27:33.596611,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 12.777777777777779)","(1.55, 1.85, 1.6408695652173915)","(5.5, 9.0, 7.2)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.0, 7.416666666666666)"
07-12-2022 20:27:34.731977,"(61.0, 670.0, 370.0)","(21.0, 85.0, 48.611111111111114)","(10.0, 23.0, 19.8125)","(1.55, 1.85, 1.7483516483516484)","(5.5, 9.0, 7.8)","(6.0, 12.0, 8.533333333333333)","(6.0, 10.5, 7.023809523809524)"
07-12-2022 20:27:35.811670,"(61.0, 670.0, 145.0)","(21.0, 85.0, 49.0)","(10.0, 21.0, 19.75)","(1.55, 1.85, 1.718421052631579)","(5.5, 9.0, 7.8)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.5, 8.735294117647058)"
07-12-2022 20:27:36.937932,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 20.09090909090909)","(1.55, 1.85, 1.6284615384615386)","(5.5, 9.0, 7.8)","(6.0, 12.0, 8.533333333333333)","(6.0, 11.5, 8.725806451612904)"
07-12-2022 20:27:38.170392,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 20.09090909090909)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 9.5)","(6.0, 11.5, 8.725806451612904)"
07-12-2022 20:27:39.403315,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 20.09090909090909)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 8.8)","(6.0, 11.5, 9.256521739130434)"
07-12-2022 20:27:40.809730,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 20.09090909090909)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 9.6)","(6.0, 11.5, 9.040000000000001)"
07-12-2022 20:27:42.171402,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 20.09090909090909)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 9.6)","(6.0, 11.5, 9.628)"
07-12-2022 20:27:43.470588,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 9.6)","(6.0, 11.5, 9.033333333333333)"
07-12-2022 20:27:44.715579,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 9.6)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:46.020917,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 9.6)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:47.255071,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 9.6)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:48.459640,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.85, 1.7532954545454547)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 9.6)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:49.652919,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.85, 1.6561904761904762)","(5.5, 9.0, 8.657142857142857)","(6.0, 12.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:50.811142,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.85, 1.6852631578947368)","(5.5, 9.0, 8.657142857142857)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:52.085368,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.84, 1.706923076923077)","(5.5, 9.0, 8.657142857142857)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:53.299327,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.83, 1.68)","(5.5, 9.0, 8.657142857142857)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:54.501935,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.83, 1.68)","(5.5, 9.0, 8.657142857142857)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:55.673887,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.83, 1.68)","(5.5, 9.0, 8.657142857142857)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:56.737736,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.83, 1.68)","(5.5, 9.0, 8.657142857142857)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:57.747269,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.83, 1.68)","(5.5, 9.0, 8.7)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:58.816099,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.83, 1.68)","(5.5, 9.0, 8.816666666666666)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.26923076923077)"
07-12-2022 20:27:59.997461,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.83, 1.68)","(5.5, 9.0, 8.816666666666666)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.205882352941176)"
07-12-2022 20:28:01.459015,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.83, 1.6764285714285714)","(5.5, 9.0, 8.816666666666666)","(6.0, 13.0, 10.1)","(6.0, 11.5, 8.205882352941176)"
07-12-2022 20:28:02.617782,"(61.0, 670.0, 145.0)","(21.0, 85.0, 47.2)","(10.0, 21.0, 16.25)","(1.55, 1.76, 1.6764285714285714)","(5.5, 9.0, 8.528571428571428)","(6.0, 13.0, 11.911111111111111)","(6.0, 11.5, 9.5)"
07-12-2022 20:28:03.831415,"(61.0, 670.0, 145.0)","(21.0, 80.0, 68.6)","(10.0, 20.0, 13.625)","(1.55, 1.76, 1.6764285714285714)","(5.5, 9.0, 8.528571428571428)","(6.0, 12.5, 11.911111111111111)","(6.0, 11.0, 9.5)"
07-12-2022 20:28:04.800814,"(61.0, 670.0, 145.0)","(21.0, 80.0, 68.6)","(10.0, 20.0, 13.625)","(1.55, 1.76, 1.6764285714285714)","(5.5, 9.0, 8.842857142857143)","(6.0, 12.5, 11.65)","(6.0, 11.0, 10.745454545454546)"
07-12-2022 20:28:05.952231,"(61.0, 670.0, 145.0)","(21.0, 80.0, 72.14285714285714)","(10.0, 20.0, 13.625)","(1.55, 1.76, 1.7405882352941175)","(5.5, 9.4, 8.8)","(6.0, 12.5, 11.65)","(6.0, 11.0, 10.745454545454546)"
07-12-2022 20:28:07.047930,"(61.0, 670.0, 145.0)","(21.0, 80.0, 72.14285714285714)","(10.0, 20.0, 13.625)","(1.55, 1.83, 1.7405882352941175)","(5.5, 9.4, 8.8)","(6.0, 12.5, 11.65)","(6.0, 11.0, 10.745454545454546)"
07-12-2022 20:28:08.196213,"(61.0, 670.0, 145.0)","(21.0, 80.0, 72.14285714285714)","(10.0, 20.0, 13.625)","(1.55, 1.83, 1.7405882352941175)","(5.5, 9.4, 8.8)","(6.0, 12.5, 11.65)","(6.0, 11.0, 10.745454545454546)"
07-12-2022 20:28:09.402690,"(61.0, 670.0, 145.0)","(21.0, 80.0, 72.14285714285714)","(10.0, 20.0, 13.625)","(1.55, 1.83, 1.7033333333333334)","(5.5, 9.4, 8.371428571428572)","(6.0, 12.5, 11.955555555555556)","(6.0, 11.0, 10.745454545454546)"
07-12-2022 20:28:10.489842,"(61.0, 670.0, 145.0)","(21.0, 80.0, 72.28571428571428)","(10.0, 20.0, 15.75)","(1.55, 1.83, 1.7204347826086956)","(5.5, 9.4, 9.511111111111113)","(6.0, 12.5, 13.92)","(6.0, 11.0, 10.745454545454546)"
07-12-2022 20:28:11.494884,"(61.0, 670.0, 145.0)","(21.0, 80.0, 73.375)","(10.0, 20.0, 15.75)","(1.55, 1.83, 1.7204347826086956)","(5.5, 9.8, 9.511111111111113)","(6.0, 15.5, 13.92)","(6.0, 11.0, 10.745454545454546)"
