,Trittrittbangbang,Miss Vung Tau,Our Star Watch Nz,Pontevivo,Lil Happy Fella,Leosabi,Justlike Turbo,Naval Aviator,Whoswhointhezoo,Blue Blazer Nz,Valentines Brook,Wall Street Girl
10-01-2023 20:23:44.283688,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.333333333333336)","(61.0, 150.0, 142.5)","(61.0, 160.0, 117.5)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:45.725333,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 117.5)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:47.138052,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 117.5)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:48.602451,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 117.5)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:49.926514,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 117.5)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:51.232450,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 117.5)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:52.535726,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:53.932226,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:55.295629,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.68)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.16, 2.124)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:56.711988,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.333333333333333)","(26.0, 40.0, 32.8)","(3.7, 5.4, 5.0)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.16, 2.1153846153846154)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:58.125025,"(51.0, 140.0, 121.2)","(81.0, 200.0, 113.33333333333334)","(21.0, 99999, 99990)","(4.8, 7.4, 6.550000000000001)","(26.0, 40.0, 32.8)","(3.7, 5.4, 5.0)","(26.0, 44.0, 38.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.18, 2.1153846153846154)","(14.0, 23.0, 17.666666666666668)"
10-01-2023 20:23:59.558975,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.7)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.942857142857143)","(26.0, 44.0, 44.75)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.18, 2.0771428571428574)","(14.0, 23.0, 15.583333333333334)"
10-01-2023 20:24:00.960512,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.7)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.942857142857143)","(26.0, 50.0, 44.75)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.18, 2.0771428571428574)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:02.303502,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.68)","(26.0, 40.0, 32.8)","(3.7, 5.4, 4.955555555555556)","(26.0, 50.0, 44.75)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.18, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:03.741201,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.266666666666667)","(26.0, 40.0, 32.8)","(3.7, 5.4, 5.042857142857143)","(26.0, 50.0, 44.75)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:05.082694,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.022222222222222)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 44.75)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:06.423565,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 44.75)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:07.794828,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 44.75)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:09.165995,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 46.66666666666667)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:10.531374,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 46.66666666666667)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:11.903994,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 46.66666666666667)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:13.364741,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 46.66666666666667)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:14.761799,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 46.66666666666667)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:16.135050,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 46.66666666666667)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:17.484017,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:18.911768,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:20.286518,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:21.646714,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:22.998384,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:24.446808,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:25.846675,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:27.176370,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:28.618562,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:29.962490,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:31.307556,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:32.619508,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:33.986873,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:35.493790,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 47.8)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:36.937237,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.1875)","(26.0, 40.0, 32.8)","(3.7, 5.3, 5.075)","(26.0, 50.0, 45.6)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:38.282127,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 32.8)","(3.7, 5.3, 4.9)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:39.625100,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 32.8)","(3.7, 5.3, 4.9799999999999995)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:40.999614,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.65)","(26.0, 40.0, 32.8)","(3.7, 5.3, 4.766666666666667)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.187826086956522)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:42.287704,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.933333333333334)","(26.0, 40.0, 32.8)","(3.7, 5.3, 4.9799999999999995)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.195555555555556)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:43.648471,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.933333333333334)","(26.0, 40.0, 32.8)","(3.7, 5.3, 4.9799999999999995)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.195555555555556)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:44.960367,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.3, 4.636363636363637)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.195555555555556)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:46.351443,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.636363636363637)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.195555555555556)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:47.793648,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.636363636363637)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.195555555555556)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:49.253079,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.636363636363637)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.195555555555556)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:50.713324,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.636363636363637)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.195555555555556)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:52.225912,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.636363636363637)","(26.0, 50.0, 46.5)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.195555555555556)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:53.702650,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.205217391304348)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:55.093191,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:56.546301,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.233333333333333)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:57.973394,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:24:59.471599,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:00.913602,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:02.441176,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:03.882087,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:05.380609,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:06.771094,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 34.0)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 47.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:08.210584,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 6.9)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2103703703703705)","(14.0, 18.5, 15.583333333333334)"
10-01-2023 20:25:09.673797,"(51.0, 140.0, 121.2)","(81.0, 200.0, 175.45454545454547)","(21.0, 99999, 99990)","(4.8, 7.4, 7.266666666666667)","(26.0, 40.0, 28.666666666666668)","(3.7, 5.0, 4.666666666666667)","(26.0, 50.0, 40.0)","(61.0, 150.0, 142.5)","(61.0, 160.0, 140.0)","(11.0, 99999, 99990)","(2.0, 2.24, 2.2036363636363636)","(14.0, 18.5, 15.583333333333334)"
