,Donut Spolly,Piper Spolly,Millaras Money,Senorita Cruz,Marionvale Gal,Pheasant Wood
09-01-2023 14:02:14.787819,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 25.0)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 308.33333333333337)","(6.0, 10.0, 6.266666666666667)","(2.3, 3.3, 2.4122222222222223)"
09-01-2023 14:02:15.821719,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 25.0)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 308.33333333333337)","(6.0, 10.0, 6.266666666666667)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:16.780883,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 25.0)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 308.33333333333337)","(6.0, 10.0, 6.266666666666667)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:17.746118,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 25.0)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 308.33333333333337)","(6.0, 10.0, 6.266666666666667)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:18.689715,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 25.0)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 308.33333333333337)","(6.0, 10.0, 6.266666666666667)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:19.604915,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 25.0)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 308.33333333333337)","(6.0, 10.0, 6.266666666666667)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:20.633949,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 43.333333333333336)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 308.33333333333337)","(6.0, 10.0, 6.266666666666667)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:21.676529,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 43.333333333333336)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 308.33333333333337)","(6.0, 10.0, 6.266666666666667)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:22.903740,"(7.5, 13.5, 8.229166666666666)","(21.0, 80.0, 43.333333333333336)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 288.0)","(6.0, 10.0, 6.137931034482759)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:24.057163,"(7.5, 13.0, 10.5)","(21.0, 80.0, 25.0)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 206.66666666666669)","(6.0, 10.0, 6.253333333333333)","(2.3, 3.25, 3.174166666666667)"
09-01-2023 14:02:25.126776,"(7.5, 13.0, 10.5)","(21.0, 80.0, 25.916666666666668)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 260.0)","(6.0, 9.8, 6.253333333333333)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:26.214565,"(7.5, 13.0, 10.5)","(21.0, 80.0, 25.916666666666668)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 292.0)","(6.0, 9.8, 6.1085714285714285)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:27.123550,"(7.5, 13.0, 10.5)","(21.0, 80.0, 25.916666666666668)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 292.0)","(6.0, 9.8, 6.1085714285714285)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:28.087749,"(7.5, 13.0, 10.5)","(21.0, 80.0, 25.916666666666668)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 292.0)","(6.0, 9.8, 6.1085714285714285)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:29.025870,"(7.5, 13.0, 10.5)","(21.0, 80.0, 26.833333333333332)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 292.0)","(6.0, 9.8, 6.1085714285714285)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:29.920137,"(7.5, 13.0, 10.5)","(21.0, 80.0, 26.833333333333332)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 292.0)","(6.0, 9.8, 6.1085714285714285)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:30.852509,"(7.5, 13.0, 10.5)","(21.0, 80.0, 26.833333333333332)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 292.0)","(6.0, 9.8, 6.45)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:31.790070,"(7.5, 13.0, 10.5)","(21.0, 80.0, 26.833333333333332)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 292.0)","(6.0, 9.6, 6.45)","(2.3, 3.25, 2.8049999999999997)"
09-01-2023 14:02:32.806219,"(7.5, 13.0, 10.5)","(21.0, 80.0, 26.833333333333332)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 303.6363636363636)","(6.0, 9.6, 6.45)","(2.3, 3.25, 3.2322)"
09-01-2023 14:02:33.801022,"(7.5, 13.0, 10.5)","(21.0, 80.0, 26.833333333333332)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 303.6363636363636)","(6.0, 9.6, 6.276923076923077)","(2.3, 3.25, 2.815)"
09-01-2023 14:02:34.811024,"(7.5, 13.0, 8.416666666666666)","(21.0, 80.0, 34.42857142857143)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 303.6363636363636)","(6.0, 9.6, 6.276923076923077)","(2.3, 3.25, 3.163)"
09-01-2023 14:02:35.919847,"(7.5, 13.0, 8.416666666666666)","(21.0, 80.0, 42.470588235294116)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 303.6363636363636)","(6.0, 9.6, 6.276923076923077)","(2.3, 3.25, 2.825)"
09-01-2023 14:02:36.896797,"(7.5, 13.0, 8.416666666666666)","(21.0, 80.0, 42.470588235294116)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 303.6363636363636)","(6.0, 9.6, 6.276923076923077)","(2.3, 3.25, 2.825)"
09-01-2023 14:02:37.884945,"(7.5, 13.0, 8.15625)","(21.0, 80.0, 58.0)","(2.1, 3.2, 2.3877777777777776)","(51.0, 420.0, 270.0)","(6.0, 9.6, 8.59047619047619)","(2.3, 3.25, 2.4653846153846155)"
09-01-2023 14:02:38.814243,"(7.5, 12.5, 8.75)","(21.0, 80.0, 58.0)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 270.0)","(6.0, 9.4, 6.446153846153846)","(2.3, 3.25, 2.4607142857142854)"
09-01-2023 14:02:39.790860,"(7.5, 12.5, 8.75)","(21.0, 80.0, 58.0)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 270.0)","(6.0, 9.4, 6.446153846153846)","(2.3, 3.25, 2.4607142857142854)"
09-01-2023 14:02:40.703208,"(7.5, 12.5, 8.75)","(21.0, 80.0, 58.0)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 270.0)","(6.0, 9.4, 6.446153846153846)","(2.3, 3.25, 2.4607142857142854)"
09-01-2023 14:02:41.694392,"(7.5, 12.5, 8.118421052631579)","(21.0, 80.0, 58.0)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.446153846153846)","(2.3, 3.25, 2.4607142857142854)"
09-01-2023 14:02:42.635441,"(7.5, 12.0, 10.0)","(21.0, 80.0, 58.0)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.446153846153846)","(2.3, 3.25, 2.4607142857142854)"
09-01-2023 14:02:43.622872,"(7.5, 12.0, 8.444444444444445)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 8.028571428571428)","(2.3, 3.25, 2.4607142857142854)"
09-01-2023 14:02:44.546381,"(7.5, 12.0, 8.444444444444445)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 8.028571428571428)","(2.3, 3.25, 3.1083333333333334)"
09-01-2023 14:02:45.502153,"(7.5, 12.0, 8.444444444444445)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 8.028571428571428)","(2.3, 3.25, 3.1083333333333334)"
09-01-2023 14:02:46.506318,"(7.5, 12.0, 8.235294117647058)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 8.647058823529413)","(2.3, 3.25, 2.7105)"
09-01-2023 14:02:47.413867,"(7.5, 12.0, 8.102564102564102)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 8.647058823529413)","(2.3, 3.25, 2.7105)"
09-01-2023 14:02:48.382470,"(7.5, 11.5, 9.75)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.630769230769231)","(2.3, 3.25, 2.7105)"
09-01-2023 14:02:49.392546,"(7.5, 11.5, 9.75)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.630769230769231)","(2.3, 3.25, 2.7105)"
09-01-2023 14:02:50.386900,"(7.5, 11.5, 8.35)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.630769230769231)","(2.3, 3.25, 2.7105)"
09-01-2023 14:02:51.458097,"(7.5, 11.5, 8.35)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.630769230769231)","(2.3, 3.25, 2.7105)"
09-01-2023 14:02:52.409304,"(7.5, 11.5, 8.35)","(21.0, 80.0, 55.677419354838705)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.630769230769231)","(2.3, 3.25, 2.7105)"
09-01-2023 14:02:53.333721,"(7.5, 11.5, 8.109375)","(21.0, 80.0, 47.78260869565217)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.630769230769231)","(2.3, 3.25, 2.7105)"
09-01-2023 14:02:54.272957,"(7.5, 11.5, 8.109375)","(21.0, 80.0, 47.78260869565217)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.6000000000000005)","(2.3, 3.25, 2.98675)"
09-01-2023 14:02:55.206422,"(7.5, 11.5, 8.109375)","(21.0, 80.0, 28.928571428571427)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 6.6000000000000005)","(2.3, 3.25, 2.783181818181818)"
09-01-2023 14:02:56.144545,"(7.5, 11.5, 8.109375)","(21.0, 80.0, 28.928571428571427)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 300.0)","(6.0, 9.4, 7.951724137931035)","(2.3, 3.25, 2.9048275862068964)"
09-01-2023 14:02:57.166362,"(7.5, 11.5, 8.109375)","(21.0, 80.0, 28.928571428571427)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 275.0)","(6.0, 9.4, 8.542857142857143)","(2.3, 3.25, 2.9048275862068964)"
09-01-2023 14:02:58.130471,"(7.5, 11.5, 8.109375)","(21.0, 80.0, 28.928571428571427)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 275.0)","(6.0, 9.4, 8.542857142857143)","(2.3, 3.25, 2.736842105263158)"
09-01-2023 14:02:59.183945,"(7.5, 11.0, 8.375)","(21.0, 80.0, 28.928571428571427)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 275.0)","(6.0, 9.4, 8.542857142857143)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:00.167899,"(7.5, 11.0, 8.375)","(21.0, 80.0, 28.666666666666668)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 275.0)","(6.0, 9.4, 8.542857142857143)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:01.093160,"(7.5, 11.0, 8.375)","(21.0, 80.0, 29.583333333333332)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 226.66666666666669)","(6.0, 9.4, 8.542857142857143)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:01.999858,"(7.5, 11.0, 8.157894736842104)","(21.0, 70.0, 31.42857142857143)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 280.0)","(6.0, 9.4, 8.542857142857143)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:02.920874,"(7.5, 10.5, 9.25)","(21.0, 70.0, 30.625)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 280.0)","(6.0, 9.4, 8.542857142857143)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:03.985232,"(7.5, 10.5, 9.25)","(21.0, 70.0, 30.625)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 227.14285714285714)","(6.0, 9.4, 7.948148148148148)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:04.974518,"(7.5, 10.5, 9.25)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 240.0)","(6.0, 9.4, 7.948148148148148)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:05.941719,"(7.5, 10.5, 9.25)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 285.0)","(6.0, 9.4, 7.948148148148148)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:06.865260,"(7.5, 10.5, 9.25)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 285.0)","(6.0, 9.4, 7.948148148148148)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:07.767796,"(7.5, 10.5, 9.25)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 285.0)","(6.0, 9.4, 8.52888888888889)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:08.765203,"(7.5, 10.5, 9.25)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 212.0)","(6.0, 9.4, 8.52888888888889)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:09.779236,"(7.5, 10.5, 8.95)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 246.66666666666669)","(6.0, 9.4, 8.52888888888889)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:10.840168,"(7.5, 10.5, 10.258333333333333)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.52888888888889)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:11.906667,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.52888888888889)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:12.958486,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.52888888888889)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:14.019573,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.4557142857142855)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:14.963993,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:16.023035,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:17.363227,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:18.480377,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:19.612095,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:20.576010,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:21.501316,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:22.562569,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:23.639825,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:24.696980,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:25.735489,"(7.5, 10.5, 10.355)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:26.785096,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:27.770178,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.547826086956523)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:28.753167,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:29.698641,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:30.687540,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:31.671156,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 220.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:32.764124,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 234.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:33.743572,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 490.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:34.699843,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:35.686284,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:36.624676,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:37.591204,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.7857142857142856)"
09-01-2023 14:03:38.515598,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.875)"
09-01-2023 14:03:39.451892,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.875)"
09-01-2023 14:03:40.392901,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.875)"
09-01-2023 14:03:41.321018,"(7.5, 10.5, 10.36190476190476)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.565957446808511)","(2.3, 3.25, 2.875)"
09-01-2023 14:03:42.345329,"(7.5, 10.5, 10.368181818181817)","(21.0, 70.0, 29.09090909090909)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 9.4, 8.370731707317074)","(2.3, 3.25, 2.693103448275862)"
09-01-2023 14:03:43.293855,"(7.5, 9.4, 8.6)","(21.0, 70.0, 28.0)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 8.8, 8.370731707317074)","(2.35, 3.2, 2.6866666666666665)"
09-01-2023 14:03:44.280826,"(7.5, 10.5, 9.96)","(21.0, 70.0, 28.0)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 8.8, 8.380952380952381)","(2.35, 3.2, 2.6866666666666665)"
09-01-2023 14:03:45.250282,"(7.5, 10.5, 9.96)","(21.0, 70.0, 27.8125)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 8.8, 8.380952380952381)","(2.35, 3.2, 2.6866666666666665)"
09-01-2023 14:03:46.183777,"(7.5, 10.5, 10.254545454545454)","(21.0, 65.0, 35.0)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 8.8, 8.380952380952381)","(2.35, 3.2, 2.6435897435897435)"
09-01-2023 14:03:47.106972,"(7.5, 10.5, 10.254545454545454)","(21.0, 60.0, 33.75)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 8.8, 8.380952380952381)","(2.35, 3.2, 2.6435897435897435)"
09-01-2023 14:03:48.075973,"(7.5, 10.5, 10.254545454545454)","(21.0, 60.0, 33.75)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 8.8, 8.380952380952381)","(2.35, 3.2, 2.6435897435897435)"
09-01-2023 14:03:49.051869,"(7.5, 10.5, 10.254545454545454)","(21.0, 60.0, 30.833333333333332)","(2.1, 3.15, 2.5575)","(51.0, 420.0, 295.0)","(6.0, 8.8, 8.380952380952381)","(2.35, 3.2, 2.6435897435897435)"
09-01-2023 14:03:50.033142,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.5575)","(51.0, 470.0, 320.0)","(6.0, 8.8, 8.126530612244899)","(2.35, 3.2, 2.6435897435897435)"
09-01-2023 14:03:50.990756,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.5575)","(51.0, 470.0, 320.0)","(6.0, 8.8, 8.126530612244899)","(2.35, 3.2, 2.6435897435897435)"
09-01-2023 14:03:52.017127,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.992)","(51.0, 470.0, 320.0)","(6.0, 8.6, 8.437837837837838)","(2.35, 3.1, 2.988888888888889)"
09-01-2023 14:03:52.967237,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.992)","(51.0, 470.0, 320.0)","(6.0, 8.6, 8.437837837837838)","(2.35, 3.05, 2.988888888888889)"
09-01-2023 14:03:53.859488,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.992)","(51.0, 470.0, 320.0)","(6.0, 8.6, 8.437837837837838)","(2.35, 3.05, 2.988888888888889)"
09-01-2023 14:03:54.805007,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.992)","(51.0, 470.0, 320.0)","(6.0, 8.6, 8.437837837837838)","(2.35, 3.05, 2.94)"
09-01-2023 14:03:55.658118,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.992)","(51.0, 470.0, 320.0)","(6.0, 8.6, 8.437837837837838)","(2.35, 3.05, 2.94)"
09-01-2023 14:03:56.590289,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.992)","(51.0, 470.0, 320.0)","(6.0, 8.6, 8.437837837837838)","(2.35, 3.05, 2.94)"
09-01-2023 14:03:57.532721,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.992)","(51.0, 470.0, 320.0)","(6.0, 8.6, 8.437837837837838)","(2.35, 3.05, 2.94)"
09-01-2023 14:03:58.521747,"(7.5, 10.5, 10.222222222222221)","(21.0, 60.0, 28.18181818181818)","(2.1, 3.15, 2.992)","(51.0, 480.0, 320.0)","(6.0, 8.6, 8.437837837837838)","(2.35, 3.05, 2.564705882352941)"
