,True Treat,Stir The Pot,Tudor Fisk,Major Ando,Black Book,Slingshot Cooper,Copperhead,Mrs Chop
11-01-2023 14:42:00.070076,"(6.0, 21.0, 18.338709677419356)","(7.0, 99999, 99990)","(14.0, 20.0, 15.714285714285714)","(2.6, 2.64, 2.566666666666667)","(8.0, 12.0, 10.98)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.978260869565217)"
11-01-2023 14:42:01.255642,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 20.0, 15.714285714285714)","(2.6, 2.64, 2.566666666666667)","(8.0, 12.0, 11.071428571428571)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:02.562743,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 20.0, 15.714285714285714)","(2.6, 2.64, 2.5384615384615383)","(8.0, 12.0, 11.071428571428571)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:03.846042,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 20.0, 15.714285714285714)","(2.6, 2.64, 2.566666666666667)","(8.0, 12.0, 11.071428571428571)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:05.119980,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 20.0, 15.714285714285714)","(2.6, 2.64, 2.566666666666667)","(8.0, 12.0, 10.98)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:06.420942,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 20.0, 15.714285714285714)","(2.6, 2.64, 2.5384615384615383)","(8.0, 12.0, 10.98)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:07.657338,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 20.0, 15.25)","(2.6, 2.64, 2.5384615384615383)","(8.0, 12.0, 11.222222222222221)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:08.822017,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 20.0, 15.25)","(2.6, 2.64, 2.5384615384615383)","(8.0, 12.0, 11.526315789473685)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:10.021795,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 19.5, 16.125)","(2.6, 2.64, 2.58)","(8.0, 12.0, 11.526315789473685)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:11.250777,"(6.0, 20.0, 19.69047619047619)","(7.0, 99999, 99990)","(14.0, 19.5, 16.125)","(2.6, 2.62, 2.5766666666666667)","(8.0, 12.0, 11.307692307692308)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:12.430097,"(6.0, 20.0, 18.314814814814817)","(7.0, 99999, 99990)","(14.0, 19.5, 15.214285714285714)","(2.6, 2.62, 2.58)","(8.0, 12.0, 10.846153846153847)","(8.5, 21.0, 20.476190476190474)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.992307692307692)"
11-01-2023 14:42:13.743043,"(6.0, 19.5, 18.3)","(7.0, 99999, 99990)","(14.0, 19.5, 15.214285714285714)","(2.6, 2.62, 2.58)","(8.0, 12.0, 10.846153846153847)","(8.5, 21.0, 20.5)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 5.0)"
11-01-2023 14:42:14.974800,"(6.0, 19.5, 14.916666666666666)","(7.0, 99999, 99990)","(14.0, 19.5, 15.214285714285714)","(2.6, 2.62, 2.58)","(8.0, 12.0, 10.846153846153847)","(8.5, 21.0, 20.5)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 5.0)"
11-01-2023 14:42:16.217592,"(6.0, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(14.0, 19.0, 17.0)","(2.6, 2.62, 2.616238244514107)","(8.0, 12.0, 10.846153846153847)","(8.5, 21.0, 20.5)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:17.484921,"(6.5, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(15.0, 19.0, 17.0)","(2.4, 2.62, 2.616238244514107)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.5)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:18.848738,"(6.5, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(15.0, 19.0, 17.0)","(2.4, 2.62, 2.58)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.5)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:20.198935,"(6.5, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(15.0, 19.0, 17.0)","(2.4, 2.62, 2.58)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.5)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:21.634885,"(6.5, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(15.0, 19.0, 17.0)","(2.4, 2.62, 2.58)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.5)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:23.073768,"(6.5, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(15.0, 19.0, 17.0)","(2.4, 2.62, 2.58)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.5)","(26.0, 55.0, 48.66666666666667)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:24.701550,"(6.5, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(15.0, 19.0, 15.307692307692308)","(2.4, 2.62, 2.548)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.476190476190474)","(26.0, 55.0, 52.285714285714285)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:26.064045,"(6.5, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(15.0, 19.0, 15.307692307692308)","(2.4, 2.66, 2.548)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.476190476190474)","(26.0, 55.0, 53.27272727272727)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:27.399800,"(6.5, 19.5, 14.458333333333334)","(7.0, 99999, 99990)","(15.0, 19.0, 14.857142857142858)","(2.4, 2.66, 2.561176470588235)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.476190476190474)","(26.0, 55.0, 53.416666666666664)","(4.2, 5.1, 4.983333333333333)"
11-01-2023 14:42:28.654252,"(6.5, 19.5, 14.087301587301587)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.4, 2.66, 2.5588888888888888)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.476190476190474)","(26.0, 55.0, 52.57142857142857)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:29.922780,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.4, 2.66, 2.63)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.476190476190474)","(26.0, 55.0, 53.69230769230769)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:31.150515,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.4, 2.66, 2.63)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.476190476190474)","(26.0, 55.0, 53.69230769230769)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:32.421300,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.4, 2.66, 2.612)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 20.476190476190474)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:33.615671,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.4, 2.66, 2.612)","(8.0, 12.0, 10.846153846153847)","(9.0, 21.0, 21.113636363636363)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:34.768456,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.4, 2.66, 2.612)","(8.0, 12.0, 10.846153846153847)","(9.0, 22.0, 21.113636363636363)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:35.929545,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.4, 2.66, 2.628)","(8.0, 12.0, 10.846153846153847)","(9.0, 22.0, 21.113636363636363)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:37.142754,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.4, 2.66, 2.6371428571428575)","(8.0, 12.0, 10.846153846153847)","(9.0, 22.0, 21.113636363636363)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:38.396192,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.35, 2.66, 2.6371428571428575)","(8.0, 12.0, 10.846153846153847)","(9.0, 22.0, 21.113636363636363)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:39.657273,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.35, 2.66, 2.6371428571428575)","(8.0, 12.0, 10.846153846153847)","(9.0, 22.0, 21.113636363636363)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:41.037515,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.35, 2.66, 2.63)","(8.0, 12.0, 10.846153846153847)","(9.0, 22.0, 21.113636363636363)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.9719999999999995)"
11-01-2023 14:42:42.490751,"(6.5, 19.0, 16.5)","(7.0, 99999, 99990)","(15.0, 19.0, 14.972222222222221)","(2.35, 2.66, 2.622666666666667)","(8.0, 12.0, 10.846153846153847)","(9.0, 22.0, 23.19047619047619)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 5.003030303030303)"
11-01-2023 14:42:43.876450,"(6.5, 19.0, 18.65625)","(7.0, 99999, 99990)","(15.0, 19.0, 16.423076923076923)","(2.35, 2.66, 2.622666666666667)","(8.0, 12.0, 10.846153846153847)","(9.0, 24.0, 21.695652173913043)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.926666666666667)"
11-01-2023 14:42:45.355200,"(6.5, 19.0, 18.694444444444443)","(7.0, 99999, 99990)","(15.0, 18.5, 15.96875)","(2.35, 2.66, 2.622666666666667)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 17.4)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.926666666666667)"
11-01-2023 14:42:46.829689,"(6.5, 19.0, 18.694444444444443)","(7.0, 99999, 99990)","(15.0, 18.5, 14.818181818181818)","(2.35, 2.66, 2.5620000000000003)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 17.4)","(26.0, 55.0, 53.86666666666667)","(4.2, 5.1, 4.951851851851852)"
11-01-2023 14:42:48.119763,"(6.5, 19.0, 16.724137931034484)","(7.0, 99999, 99990)","(15.0, 18.5, 16.666666666666668)","(2.35, 2.66, 2.5389473684210526)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 17.4)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.036)"
11-01-2023 14:42:49.324021,"(6.5, 19.0, 16.724137931034484)","(7.0, 99999, 99990)","(15.0, 18.0, 16.25)","(2.35, 2.64, 2.536)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 17.4)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:42:50.505263,"(6.5, 19.0, 16.516129032258064)","(7.0, 99999, 99990)","(15.0, 18.0, 16.25)","(2.35, 2.64, 2.536)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 17.4)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:42:51.759832,"(6.5, 19.0, 16.516129032258064)","(7.0, 99999, 99990)","(15.0, 18.0, 15.058823529411764)","(2.35, 2.64, 2.5685714285714285)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 17.4)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:42:52.993480,"(6.5, 19.0, 16.333333333333332)","(7.0, 99999, 99990)","(15.0, 18.0, 15.058823529411764)","(2.35, 2.62, 2.562222222222222)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 17.4)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:42:54.130966,"(6.5, 19.0, 16.333333333333332)","(7.0, 99999, 99990)","(15.0, 18.0, 14.774193548387096)","(2.35, 2.62, 2.562222222222222)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 16.875)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:42:55.291552,"(6.5, 19.0, 16.333333333333332)","(7.0, 99999, 99990)","(15.0, 18.0, 14.774193548387096)","(2.35, 2.62, 2.562222222222222)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 16.875)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:42:56.499882,"(6.5, 19.0, 16.333333333333332)","(7.0, 99999, 99990)","(15.0, 18.0, 14.774193548387096)","(2.35, 2.62, 2.562222222222222)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 16.875)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:42:57.792284,"(6.5, 19.0, 16.333333333333332)","(7.0, 99999, 99990)","(15.0, 18.0, 14.774193548387096)","(2.35, 2.62, 2.562222222222222)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 16.875)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:42:59.043553,"(6.5, 19.0, 16.333333333333332)","(7.0, 99999, 99990)","(15.0, 18.0, 14.774193548387096)","(2.35, 2.62, 2.5477777777777777)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 16.875)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:43:00.229529,"(6.5, 19.0, 16.333333333333332)","(7.0, 99999, 99990)","(15.0, 18.0, 14.774193548387096)","(2.35, 2.62, 2.5477777777777777)","(8.0, 12.0, 10.764705882352942)","(9.0, 23.0, 16.875)","(26.0, 55.0, 53.9375)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:43:01.482442,"(6.5, 19.0, 16.333333333333332)","(7.0, 99999, 99990)","(15.0, 18.0, 15.5)","(2.35, 2.62, 2.5634782608695654)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 51.75)","(4.2, 5.1, 4.983870967741935)"
11-01-2023 14:43:02.654430,"(6.5, 19.0, 15.136363636363637)","(7.0, 99999, 99990)","(15.0, 17.5, 15.5)","(2.35, 2.62, 2.545)","(8.0, 12.0, 10.764705882352942)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.038461538461538)"
11-01-2023 14:43:03.903311,"(6.5, 19.0, 14.952380952380953)","(7.0, 99999, 99990)","(15.0, 17.5, 14.596774193548388)","(2.35, 2.56, 2.545)","(8.0, 12.0, 10.764705882352942)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.01304347826087)"
11-01-2023 14:43:05.091822,"(6.5, 19.0, 14.909090909090908)","(7.0, 99999, 99990)","(15.0, 17.5, 14.596774193548388)","(2.35, 2.56, 2.52)","(8.0, 12.0, 10.764705882352942)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 4.97)"
11-01-2023 14:43:06.222108,"(6.5, 19.0, 16.352941176470587)","(7.0, 99999, 99990)","(15.0, 17.5, 14.596774193548388)","(2.35, 2.56, 2.5507692307692307)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.0, 4.966666666666667)"
11-01-2023 14:43:07.430823,"(6.5, 19.0, 16.352941176470587)","(7.0, 99999, 99990)","(15.0, 17.5, 14.5)","(2.35, 2.56, 2.545)","(8.0, 12.0, 10.764705882352942)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.027272727272727)"
11-01-2023 14:43:08.550175,"(6.5, 18.5, 18.235294117647058)","(7.0, 99999, 99990)","(15.0, 17.5, 14.411764705882353)","(2.35, 2.56, 2.545)","(8.0, 12.0, 10.764705882352942)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.027272727272727)"
11-01-2023 14:43:09.628911,"(6.5, 18.5, 18.235294117647058)","(7.0, 99999, 99990)","(15.0, 17.5, 14.411764705882353)","(2.35, 2.56, 2.545)","(8.0, 12.0, 10.764705882352942)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.0)"
11-01-2023 14:43:11.010348,"(6.5, 18.5, 18.235294117647058)","(7.0, 99999, 99990)","(15.0, 17.5, 14.411764705882353)","(2.35, 2.56, 2.5507692307692307)","(8.0, 12.0, 10.764705882352942)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.078947368421052)"
11-01-2023 14:43:12.188872,"(6.5, 18.5, 18.235294117647058)","(7.0, 99999, 99990)","(15.0, 17.5, 14.071428571428571)","(2.35, 2.56, 2.545)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.014285714285714)"
11-01-2023 14:43:13.276494,"(6.5, 18.5, 18.235294117647058)","(7.0, 99999, 99990)","(15.0, 17.5, 14.071428571428571)","(2.35, 2.56, 2.545)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 20.155172413793103)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 4.957142857142857)"
11-01-2023 14:43:14.306640,"(6.5, 18.5, 18.235294117647058)","(7.0, 99999, 99990)","(15.0, 17.5, 14.342105263157894)","(2.35, 2.64, 2.576)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 20.155172413793103)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 4.957142857142857)"
11-01-2023 14:43:15.372507,"(6.5, 19.0, 16.857142857142858)","(7.0, 99999, 99990)","(15.0, 17.5, 14.423076923076923)","(2.35, 2.64, 2.513333333333333)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.0)"
11-01-2023 14:43:16.525251,"(6.5, 19.0, 16.857142857142858)","(7.0, 99999, 99990)","(15.0, 17.5, 14.423076923076923)","(2.35, 2.64, 2.4836363636363634)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.0)"
11-01-2023 14:43:17.525569,"(6.5, 19.0, 16.857142857142858)","(7.0, 99999, 99990)","(15.0, 17.5, 14.423076923076923)","(2.35, 2.64, 2.4836363636363634)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 16.583333333333332)","(26.0, 55.0, 54.1875)","(4.2, 5.1, 5.0)"
11-01-2023 14:43:18.699384,"(6.5, 19.0, 16.857142857142858)","(7.0, 99999, 99990)","(15.0, 17.5, 14.576923076923077)","(2.35, 2.62, 2.5187096774193547)","(8.0, 12.0, 11.045454545454545)","(9.0, 23.0, 19.652173913043477)","(26.0, 55.0, 54.55172413793103)","(4.2, 5.1, 4.949999999999999)"
11-01-2023 14:43:19.833568,"(6.5, 19.0, 16.6)","(7.0, 99999, 99990)","(15.0, 17.0, 14.576923076923077)","(2.35, 2.6, 2.5187096774193547)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 19.652173913043477)","(26.0, 55.0, 54.55172413793103)","(4.2, 5.1, 4.96)"
11-01-2023 14:43:20.918971,"(6.5, 19.0, 16.923076923076923)","(7.0, 99999, 99990)","(15.0, 17.0, 14.576923076923077)","(2.35, 2.6, 2.5028571428571427)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 20.516129032258064)","(26.0, 55.0, 54.55172413793103)","(4.2, 5.2, 4.933333333333334)"
11-01-2023 14:43:22.101738,"(6.5, 19.0, 17.3125)","(7.0, 99999, 99990)","(15.0, 17.0, 14.108695652173914)","(2.35, 2.58, 2.5028571428571427)","(8.0, 12.0, 11.166666666666666)","(9.0, 23.0, 20.516129032258064)","(26.0, 55.0, 54.55172413793103)","(4.2, 5.2, 4.933333333333334)"
11-01-2023 14:43:23.235066,"(6.5, 18.5, 16.55128205128205)","(7.0, 99999, 99990)","(15.0, 17.0, 14.108695652173914)","(2.35, 2.58, 2.5028571428571427)","(8.0, 12.0, 10.846153846153847)","(9.0, 23.0, 20.516129032258064)","(26.0, 55.0, 54.55172413793103)","(4.2, 5.2, 4.926315789473684)"
11-01-2023 14:43:24.405643,"(6.5, 18.5, 16.55128205128205)","(7.0, 99999, 99990)","(14.0, 16.5, 14.227272727272727)","(2.35, 2.58, 2.54625)","(8.0, 12.0, 11.357142857142858)","(10.0, 23.0, 17.041666666666668)","(26.0, 55.0, 54.55172413793103)","(4.2, 5.2, 5.006451612903226)"
11-01-2023 14:43:25.605471,"(6.5, 18.5, 16.07894736842105)","(7.0, 99999, 99990)","(14.0, 16.5, 14.227272727272727)","(2.35, 2.58, 2.54625)","(8.0, 12.0, 11.526315789473685)","(10.0, 23.0, 16.795454545454547)","(26.0, 55.0, 53.916666666666664)","(4.2, 5.2, 5.065384615384616)"
11-01-2023 14:43:26.731223,"(6.5, 18.5, 16.07894736842105)","(7.0, 99999, 99990)","(14.0, 16.5, 13.970588235294118)","(2.35, 2.58, 2.5023529411764707)","(8.0, 12.0, 11.454545454545455)","(10.0, 23.0, 17.065217391304348)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.2, 4.965217391304348)"
11-01-2023 14:43:27.841905,"(6.5, 18.5, 16.857142857142858)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.494285714285714)","(8.0, 12.0, 11.61111111111111)","(10.0, 23.0, 18.5)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.2, 4.976923076923077)"
11-01-2023 14:43:28.968316,"(6.5, 18.5, 16.6)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.494285714285714)","(8.0, 12.0, 11.631578947368421)","(10.0, 22.0, 17.428571428571427)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 5.025)"
11-01-2023 14:43:30.070253,"(6.5, 18.5, 16.6)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.494285714285714)","(8.0, 12.0, 11.847826086956522)","(10.0, 23.0, 18.542857142857144)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 5.025)"
11-01-2023 14:43:31.142017,"(6.5, 18.5, 16.6)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.494285714285714)","(8.0, 12.5, 11.847826086956522)","(10.0, 23.0, 18.542857142857144)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 4.976923076923077)"
11-01-2023 14:43:32.349368,"(6.5, 18.0, 17.0)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.494285714285714)","(8.0, 12.5, 11.731707317073171)","(10.0, 23.0, 18.542857142857144)","(26.0, 55.0, 54.23529411764706)","(4.2, 5.1, 5.045454545454545)"
11-01-2023 14:43:33.498725,"(6.5, 18.0, 15.8125)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.5023529411764707)","(8.0, 12.5, 11.731707317073171)","(10.0, 23.0, 18.542857142857144)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 5.053846153846154)"
11-01-2023 14:43:34.585142,"(6.5, 18.0, 15.63888888888889)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.5023529411764707)","(8.0, 12.5, 11.731707317073171)","(10.0, 23.0, 18.542857142857144)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 4.9967741935483865)"
11-01-2023 14:43:35.883545,"(6.5, 18.0, 15.63888888888889)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.5023529411764707)","(8.0, 12.5, 11.82258064516129)","(10.0, 23.0, 18.542857142857144)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 4.976923076923077)"
11-01-2023 14:43:37.056757,"(6.5, 18.0, 16.891304347826086)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.5023529411764707)","(8.0, 12.5, 11.692307692307692)","(10.0, 23.0, 18.826923076923077)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 5.025)"
11-01-2023 14:43:38.186020,"(6.5, 18.0, 16.891304347826086)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.5023529411764707)","(8.0, 12.5, 11.692307692307692)","(10.0, 22.0, 18.826923076923077)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.2, 4.955555555555556)"
11-01-2023 14:43:39.491067,"(6.5, 18.0, 16.891304347826086)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.5023529411764707)","(8.0, 12.5, 11.82258064516129)","(10.0, 22.0, 18.826923076923077)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 4.955555555555556)"
11-01-2023 14:43:40.653543,"(6.5, 18.0, 16.891304347826086)","(7.0, 99999, 99990)","(14.0, 16.5, 13.75)","(2.35, 2.52, 2.5023529411764707)","(8.0, 12.5, 11.82258064516129)","(10.0, 22.0, 18.826923076923077)","(26.0, 55.0, 54.40909090909091)","(4.2, 5.1, 4.955555555555556)"
