,Opawa Hugo,Zipping Chassis,Opawa Duchess,Diamond Leaha,Silky Adobe,Goldstar Walker,Nighthawk Jet,Lets Party
10-01-2023 10:28:07.177016,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:08.119125,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:09.070528,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:10.016723,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:10.957679,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:11.907651,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:12.867390,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:13.819444,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:14.803597,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:15.740028,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:16.679188,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:17.611361,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:18.564838,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:19.504423,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:20.469539,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:21.429377,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:22.396688,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:23.359099,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:24.322334,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:25.310827,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:26.265371,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:27.247521,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:28.230652,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:29.220692,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:30.199928,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:31.172196,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:32.122845,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:33.093224,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:34.062444,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:35.016423,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:35.957765,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:36.917605,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:37.868489,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:38.817251,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:39.773748,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:40.742052,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:41.707238,"(1.3, 1.44, 1.3655172413793104)","(9.0, 65.0, 51.1)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 44.18181818181818)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:42.668211,"(1.3, 1.44, 1.3655172413793104)","(9.0, 70.0, 25.78181818181818)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:43.613094,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:44.544969,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:45.502843,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:46.447206,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:47.396848,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:48.348534,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:49.305829,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:50.253811,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:51.227253,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:52.184571,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:53.165822,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:54.113279,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:55.078625,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:56.037997,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:56.993908,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:57.944903,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:58.919644,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:28:59.861079,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:00.812188,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:01.769485,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:02.707489,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 570.0, 495.7142857142858)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:03.652174,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:04.619110,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:05.552263,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:06.520156,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:07.473304,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:08.436079,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:09.393914,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:10.392723,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:11.357073,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:12.351627,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:13.335393,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:14.320250,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.35)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:15.314969,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:16.278907,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:17.282062,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:18.234951,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:19.203877,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:20.164247,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:21.130209,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:22.090390,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:23.074677,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:24.024169,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:25.018022,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
10-01-2023 10:29:25.973592,"(1.3, 1.44, 1.3655172413793104)","(9.0, 60.0, 47.4)","(18.0, 210.0, 85.28571428571429)","(61.0, 560.0, 328.1818181818182)","(12.0, 130.0, 41.125)","(13.0, 130.0, 41.5)","(31.0, 340.0, 311.72727272727275)","(5.5, 5.9, 5.453191489361703)"
