,Hooked On Henry,Rosdue Tyson,Fine And Fabio,Rebel Prince,Specified,Tuta Yankee,Alvey,Kelso Queen
09-01-2023 12:44:21.467050,"(2.35, 3.7, 3.632)","(3.2, 5.9, 5.050000000000001)","(26.0, 110.0, 60.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 87.125)","(17.0, 48.0, 19.666666666666668)","(7.0, 14.0, 8.4)"
09-01-2023 12:44:22.657922,"(2.35, 3.7, 3.632)","(3.2, 5.9, 5.050000000000001)","(26.0, 110.0, 68.4090909090909)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 87.125)","(17.0, 48.0, 19.666666666666668)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:23.865764,"(2.35, 3.7, 3.632)","(3.2, 5.9, 5.050000000000001)","(26.0, 110.0, 59.44444444444444)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 81.0)","(17.0, 48.0, 31.25)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:24.943129,"(2.35, 3.7, 3.632)","(3.2, 5.9, 5.050000000000001)","(26.0, 110.0, 59.44444444444444)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 81.0)","(17.0, 48.0, 31.25)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:26.007205,"(2.35, 3.7, 3.58)","(3.2, 5.9, 5.050000000000001)","(26.0, 110.0, 59.44444444444444)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 81.0)","(17.0, 48.0, 31.25)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:27.089270,"(2.35, 3.7, 3.58)","(3.2, 5.9, 5.050000000000001)","(26.0, 110.0, 59.44444444444444)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 81.0)","(17.0, 48.0, 31.25)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:28.232735,"(2.35, 3.7, 3.58)","(3.2, 5.9, 5.050000000000001)","(26.0, 110.0, 59.44444444444444)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 52.84615384615385)","(17.0, 48.0, 31.25)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:29.326284,"(2.35, 3.7, 3.58)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 52.84615384615385)","(17.0, 48.0, 31.25)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:30.483169,"(2.35, 3.7, 3.58)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 52.84615384615385)","(17.0, 48.0, 31.25)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:31.600359,"(2.35, 3.7, 3.607142857142857)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 52.84615384615385)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:32.648967,"(2.35, 3.7, 3.607142857142857)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 52.84615384615385)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:33.727491,"(2.35, 3.7, 3.607142857142857)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:34.824778,"(2.35, 3.7, 3.607142857142857)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:35.927884,"(2.35, 3.7, 3.1347826086956525)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:37.041529,"(2.35, 3.65, 2.9803571428571427)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:38.179626,"(2.35, 3.65, 2.9803571428571427)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:39.277232,"(2.35, 3.65, 2.9803571428571427)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:40.315772,"(2.35, 3.65, 2.9803571428571427)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 73.0)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:41.332890,"(2.35, 3.65, 2.9803571428571427)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 79.625)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 7.955555555555556)"
09-01-2023 12:44:42.304759,"(2.35, 3.55, 2.9749999999999996)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 76.71428571428571)","(13.0, 29.0, 20.75)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 62.400000000000006)","(17.0, 48.0, 39.18421052631579)","(7.0, 14.0, 8.133333333333333)"
09-01-2023 12:44:43.304259,"(2.35, 3.55, 2.9339285714285714)","(3.2, 5.9, 5.050000000000001)","(26.0, 100.0, 79.625)","(13.0, 29.0, 24.9)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 88.5)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:44.367540,"(2.35, 3.55, 2.9339285714285714)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 88.5)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.2)"
09-01-2023 12:44:45.432713,"(2.35, 3.55, 2.9339285714285714)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 88.5)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.2)"
09-01-2023 12:44:46.507044,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 88.5)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:47.575446,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 88.5)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:48.624762,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 88.5)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:49.641617,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 88.5)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:50.734496,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 88.5)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:51.806806,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 110.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:52.940453,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:54.071266,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 50.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:55.236966,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:56.380982,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:57.515797,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:58.633336,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:44:59.765846,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:00.852252,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:01.926610,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:02.943252,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:04.005473,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:05.003291,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:06.107889,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:07.285271,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:08.438338,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.109375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 24.0)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:09.577083,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 95.0, 47.0)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.19375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 24.0)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:10.669760,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 85.0, 43.66666666666667)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.19375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 24.0)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:11.759994,"(2.35, 3.45, 3.375)","(3.2, 5.9, 5.050000000000001)","(26.0, 85.0, 43.66666666666667)","(13.0, 28.0, 20.5)","(4.2, 6.6, 5.19375)","(31.0, 120.0, 56.0)","(17.0, 48.0, 24.0)","(7.0, 14.0, 9.345454545454546)"
09-01-2023 12:45:12.800351,"(2.35, 3.45, 2.9055555555555554)","(3.2, 5.9, 5.050000000000001)","(26.0, 85.0, 43.66666666666667)","(13.0, 28.0, 18.75)","(4.2, 6.6, 4.938461538461539)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.866666666666667)"
09-01-2023 12:45:13.855743,"(2.35, 3.45, 3.008571428571429)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 15.416666666666666)","(4.2, 6.6, 4.875)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.866666666666667)"
09-01-2023 12:45:14.878699,"(2.35, 3.35, 3.04)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.25)","(4.2, 6.6, 4.875)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 8.844444444444443)"
09-01-2023 12:45:15.931701,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.25)","(4.2, 6.6, 4.8)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.781818181818181)"
09-01-2023 12:45:17.003475,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.25)","(4.2, 6.6, 5.007692307692308)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:18.081693,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.25)","(4.2, 6.6, 4.95)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:19.150371,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.25)","(4.2, 6.6, 4.95)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:20.155425,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.25)","(4.2, 6.6, 4.95)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:21.143353,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.25)","(4.2, 6.6, 5.146153846153846)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:22.141126,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.25)","(4.2, 6.6, 5.1)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:23.191912,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 19.0625)","(4.2, 6.6, 4.8)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:24.327598,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 85.0, 44.33333333333333)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.007692307692308)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:25.392791,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 62.0)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 4.95)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:26.444518,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 4.95)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:27.464970,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 4.8)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:28.497423,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:29.535031,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:30.649716,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:31.780567,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:32.919544,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:34.053986,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:35.179358,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:36.285675,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:37.330667,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:38.386634,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 44.0)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:39.488038,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 53.64705882352941)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:40.528312,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 53.64705882352941)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:41.565920,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 52.5)","(13.0, 30.0, 16.666666666666668)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 53.64705882352941)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.022222222222222)"
09-01-2023 12:45:42.649058,"(2.35, 3.4, 2.6505882352941175)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 19.0625)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 53.64705882352941)","(17.0, 48.0, 35.81818181818181)","(7.0, 14.0, 9.054545454545455)"
09-01-2023 12:45:43.718346,"(2.35, 3.3, 3.0066666666666664)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 19.0625)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 53.64705882352941)","(17.0, 48.0, 37.44444444444444)","(7.0, 14.0, 8.133333333333333)"
09-01-2023 12:45:44.885412,"(2.35, 3.25, 2.6966666666666668)","(3.2, 5.9, 5.066666666666666)","(26.0, 100.0, 49.333333333333336)","(13.0, 30.0, 20.27777777777778)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 53.64705882352941)","(17.0, 44.0, 42.03333333333333)","(7.0, 14.0, 8.133333333333333)"
09-01-2023 12:45:46.015286,"(2.35, 3.25, 2.6966666666666668)","(3.2, 5.9, 5.066666666666666)","(26.0, 95.0, 43.36363636363636)","(13.0, 28.0, 24.9)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 53.64705882352941)","(17.0, 44.0, 42.03333333333333)","(7.0, 14.0, 8.133333333333333)"
09-01-2023 12:45:47.137770,"(2.35, 3.2, 2.8657142857142857)","(3.2, 5.9, 5.066666666666666)","(26.0, 90.0, 63.599999999999994)","(13.0, 28.0, 24.9)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 59.57142857142857)","(17.0, 44.0, 42.03333333333333)","(7.0, 14.0, 8.133333333333333)"
09-01-2023 12:45:48.297606,"(2.35, 3.15, 2.582222222222222)","(3.2, 5.9, 5.066666666666666)","(26.0, 90.0, 63.599999999999994)","(13.0, 28.0, 24.9)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 59.57142857142857)","(17.0, 44.0, 42.03333333333333)","(7.0, 14.0, 8.133333333333333)"
09-01-2023 12:45:49.368929,"(2.35, 3.15, 2.582222222222222)","(3.2, 5.9, 5.066666666666666)","(26.0, 90.0, 63.599999999999994)","(13.0, 28.0, 24.9)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 59.57142857142857)","(17.0, 44.0, 42.03333333333333)","(7.0, 14.0, 8.133333333333333)"
09-01-2023 12:45:50.501242,"(2.35, 3.15, 2.582222222222222)","(3.2, 5.9, 5.066666666666666)","(26.0, 90.0, 63.599999999999994)","(13.0, 28.0, 24.9)","(4.2, 6.6, 5.463157894736842)","(31.0, 120.0, 59.57142857142857)","(17.0, 44.0, 42.03333333333333)","(7.0, 14.0, 8.133333333333333)"
