,Kamendable Feeling,Safe Jewels,Little Wednesday,Isabella Princess,Double Happiness,I Want It All Nz,Calypso Mistress
14-12-2022 13:00:34.249528,"(4.6, 7.4, 7.0)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 4.1000000000000005)"
14-12-2022 13:00:35.529080,"(4.6, 7.4, 6.35)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:36.766573,"(4.6, 7.2, 6.736363636363636)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:37.920015,"(4.6, 7.2, 6.736363636363636)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:38.989193,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:40.066797,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:41.233711,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:42.477727,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:43.529839,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:44.721695,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:45.902271,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:47.082163,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:48.196255,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:49.433308,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:50.743419,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:51.945205,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:53.167269,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.757142857142857)"
14-12-2022 13:00:54.396223,"(4.6, 7.2, 6.3)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:00:55.619623,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:00:56.837344,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:00:57.791246,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:00:58.799297,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:00:59.877940,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:01.010026,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.638888888888889)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:02.141643,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:03.498311,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:04.631917,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:05.786796,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:06.986164,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:08.176820,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:09.394300,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:10.511207,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:11.632571,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:12.656620,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:13.756955,"(4.6, 7.6, 6.966666666666667)","(15.0, 29.0, 19.8)","(21.0, 85.0, 84.75)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:14.854746,"(4.6, 7.6, 7.5)","(15.0, 29.0, 19.8)","(21.0, 85.0, 155.29411764705884)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:15.862674,"(4.6, 7.6, 7.5)","(15.0, 29.0, 19.8)","(21.0, 160.0, 155.29411764705884)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:16.926558,"(4.6, 7.6, 7.433333333333333)","(15.0, 29.0, 19.8)","(21.0, 160.0, 155.29411764705884)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:18.028483,"(4.6, 7.6, 7.433333333333333)","(15.0, 29.0, 19.8)","(21.0, 160.0, 154.66666666666666)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:19.152812,"(4.6, 7.6, 7.433333333333333)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:20.245730,"(4.6, 7.6, 7.433333333333333)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:21.319180,"(4.6, 7.6, 7.433333333333333)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.8166666666666664)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:22.386064,"(4.6, 7.6, 7.16)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.65)"
14-12-2022 13:01:23.446443,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.4, 3.7)"
14-12-2022 13:01:24.605683,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.3, 3.7)"
14-12-2022 13:01:25.731814,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.3, 3.7)"
14-12-2022 13:01:26.785720,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.3, 3.7)"
14-12-2022 13:01:27.799533,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.3, 3.7)"
14-12-2022 13:01:28.871242,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.3, 3.7)"
14-12-2022 13:01:29.933354,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.3, 3.7)"
14-12-2022 13:01:31.074498,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.3, 3.8666666666666667)"
14-12-2022 13:01:32.318841,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:33.494085,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.7630434782608693)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:34.629801,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.9, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:35.732390,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:36.822311,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:37.876100,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:38.977003,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:40.006585,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:41.090207,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:42.109959,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:43.211286,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.75)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:44.780956,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.7653846153846153)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:46.323338,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.95, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:48.259700,"(4.6, 7.4, 7.054545454545455)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.7285714285714286)","(2.9, 3.9, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:50.045649,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:51.837991,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:53.386566,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.7653846153846153)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:54.742707,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.95, 3.7653846153846153)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:56.015973,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.95, 3.7653846153846153)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8666666666666667)"
14-12-2022 13:01:57.278732,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.95, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.6, 3.6142857142857143)"
14-12-2022 13:01:58.560893,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.4, 3.6142857142857143)"
14-12-2022 13:01:59.684337,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.4, 3.6142857142857143)"
14-12-2022 13:02:00.660936,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.4, 3.6142857142857143)"
14-12-2022 13:02:01.634453,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.4, 3.6142857142857143)"
14-12-2022 13:02:02.666364,"(4.6, 7.4, 6.68)","(15.0, 29.0, 19.8)","(21.0, 160.0, 153.33333333333334)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8562499999999997)","(26.0, 99999, 99990)","(3.5, 4.4, 3.6142857142857143)"
14-12-2022 13:02:04.185443,"(4.6, 7.4, 6.68)","(15.0, 29.0, 21.0)","(21.0, 160.0, 142.85714285714286)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8382352941176467)","(26.0, 99999, 99990)","(3.5, 4.4, 4.15)"
14-12-2022 13:02:05.408879,"(4.6, 7.4, 6.68)","(15.0, 28.0, 21.0)","(21.0, 160.0, 144.16666666666666)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8382352941176467)","(26.0, 99999, 99990)","(3.5, 4.3, 4.257142857142857)"
14-12-2022 13:02:06.578649,"(4.6, 7.4, 6.833333333333334)","(15.0, 27.0, 20.666666666666668)","(21.0, 150.0, 144.16666666666666)","(3.4, 3.9, 3.775)","(2.9, 3.9, 3.8382352941176467)","(26.0, 99999, 99990)","(3.5, 4.6, 4.119999999999999)"
14-12-2022 13:02:07.751654,"(4.6, 7.6, 7.22)","(15.0, 32.0, 22.333333333333332)","(21.0, 150.0, 144.16666666666666)","(3.4, 3.9, 3.6)","(2.9, 3.9, 3.8382352941176467)","(26.0, 99999, 99990)","(3.5, 4.6, 4.119999999999999)"
14-12-2022 13:02:08.757298,"(4.6, 7.6, 7.22)","(15.0, 30.0, 21.666666666666668)","(21.0, 150.0, 144.16666666666666)","(3.4, 3.9, 3.6)","(2.9, 3.9, 3.8382352941176467)","(26.0, 99999, 99990)","(3.5, 4.6, 4.119999999999999)"
14-12-2022 13:02:09.891463,"(4.6, 7.6, 7.22)","(15.0, 30.0, 20.625)","(21.0, 150.0, 130.76923076923077)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.9, 3.8382352941176467)","(26.0, 99999, 99990)","(3.5, 4.6, 4.119999999999999)"
14-12-2022 13:02:10.934145,"(4.6, 7.6, 7.0)","(15.0, 30.0, 20.625)","(21.0, 140.0, 130.76923076923077)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.9, 3.8766666666666665)","(26.0, 99999, 99990)","(3.5, 4.6, 4.119999999999999)"
14-12-2022 13:02:12.064402,"(4.6, 7.6, 7.0)","(15.0, 30.0, 20.625)","(21.0, 140.0, 130.76923076923077)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.9, 3.8766666666666665)","(26.0, 99999, 99990)","(3.5, 4.6, 4.119999999999999)"
14-12-2022 13:02:13.115895,"(4.6, 7.6, 7.0)","(15.0, 30.0, 20.625)","(21.0, 140.0, 130.76923076923077)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.9, 3.8766666666666665)","(26.0, 99999, 99990)","(3.5, 4.6, 4.3)"
14-12-2022 13:02:14.094338,"(4.6, 7.6, 7.0)","(15.0, 30.0, 20.625)","(21.0, 140.0, 130.76923076923077)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.9, 3.85)","(26.0, 99999, 99990)","(3.5, 4.6, 4.119999999999999)"
14-12-2022 13:02:15.093471,"(4.6, 7.6, 7.0)","(15.0, 30.0, 20.625)","(21.0, 140.0, 130.76923076923077)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.9, 3.7423076923076923)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8)"
14-12-2022 13:02:16.197378,"(4.6, 7.6, 7.0)","(15.0, 30.0, 20.625)","(21.0, 140.0, 144.16666666666666)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.95, 3.7423076923076923)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8)"
14-12-2022 13:02:17.318626,"(4.6, 7.6, 7.199999999999999)","(15.0, 30.0, 20.625)","(21.0, 150.0, 139.23076923076923)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.95, 3.7423076923076923)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8)"
14-12-2022 13:02:18.508759,"(4.6, 7.6, 6.966666666666667)","(15.0, 30.0, 20.625)","(21.0, 140.0, 130.76923076923077)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.95, 3.7423076923076923)","(26.0, 99999, 99990)","(3.5, 4.6, 3.8)"
14-12-2022 13:02:19.646427,"(4.6, 7.6, 6.966666666666667)","(15.0, 30.0, 20.625)","(21.0, 140.0, 130.76923076923077)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.95, 3.7423076923076923)","(26.0, 99999, 99990)","(3.5, 4.6, 4.333333333333333)"
14-12-2022 13:02:20.698392,"(4.6, 7.6, 7.388888888888888)","(15.0, 30.0, 20.625)","(21.0, 140.0, 114.375)","(3.4, 3.9, 3.7249999999999996)","(2.9, 3.95, 3.7423076923076923)","(26.0, 99999, 99990)","(3.5, 4.6, 4.333333333333333)"
14-12-2022 13:02:21.784559,"(4.6, 7.6, 7.24)","(16.0, 30.0, 20.625)","(26.0, 130.0, 114.375)","(3.5, 3.9, 3.7249999999999996)","(2.8, 3.95, 3.7423076923076923)","(31.0, 99999, 99990)","(3.4, 4.6, 4.333333333333333)"
14-12-2022 13:02:22.793191,"(4.8, 7.6, 7.24)","(16.0, 30.0, 20.625)","(26.0, 120.0, 116.66666666666667)","(3.5, 3.9, 3.7249999999999996)","(2.8, 3.95, 3.7423076923076923)","(31.0, 99999, 99990)","(3.4, 4.6, 4.333333333333333)"
14-12-2022 13:02:23.858971,"(4.8, 7.6, 7.24)","(16.0, 30.0, 20.625)","(26.0, 120.0, 116.66666666666667)","(3.5, 3.9, 3.7249999999999996)","(2.8, 3.95, 3.7423076923076923)","(31.0, 99999, 99990)","(3.4, 4.6, 4.333333333333333)"
14-12-2022 13:02:24.959367,"(4.8, 7.6, 7.24)","(16.0, 30.0, 20.625)","(26.0, 120.0, 116.66666666666667)","(3.5, 3.9, 3.7249999999999996)","(2.8, 3.95, 3.7423076923076923)","(31.0, 99999, 99990)","(3.4, 4.6, 4.333333333333333)"
14-12-2022 13:02:26.014920,"(4.8, 7.6, 7.24)","(16.0, 30.0, 20.625)","(26.0, 120.0, 116.66666666666667)","(3.5, 3.9, 3.7249999999999996)","(2.8, 3.95, 3.7423076923076923)","(31.0, 99999, 99990)","(3.4, 4.6, 4.333333333333333)"
