,Big Option,Deminaur,Dennis Choux,Goats On Oats,Greenhill Prince,Gungho,King Of Hampton,One Star Dream,Belthil,Lord Porchester,Mirroring,Scarlet Desire,Dollar Bucks
16-12-2022 13:07:27.830730,"(15.0, 19.5, 19.0)","(8.5, 15.5, 13.9)","(12.0, 29.0, 27.727272727272727)","(19.0, 38.0, 33.714285714285715)","(51.0, 100.0, 76.66666666666667)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.96, 1.9406779661016949)","(18.0, 42.0, 36.46153846153846)","(4.6, 5.9, 5.515384615384615)","(12.0, 23.0, 22.1)","(101.0, 600.0, 538.4615384615385)"
16-12-2022 13:07:29.354686,"(15.0, 19.5, 19.0)","(8.5, 15.5, 13.9)","(12.0, 29.0, 27.727272727272727)","(19.0, 38.0, 33.714285714285715)","(51.0, 100.0, 76.66666666666667)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.96, 1.9406779661016949)","(18.0, 42.0, 36.46153846153846)","(4.6, 5.9, 5.515384615384615)","(12.0, 23.0, 22.1)","(101.0, 600.0, 538.4615384615385)"
16-12-2022 13:07:30.955025,"(15.0, 19.5, 19.0)","(8.5, 15.5, 13.9)","(12.0, 29.0, 27.727272727272727)","(19.0, 38.0, 33.714285714285715)","(51.0, 100.0, 76.66666666666667)","(101.0, 790.0, 505.0)","(91.0, 200.0, 156.66666666666666)","(101.0, 790.0, 505.0)","(1.8, 1.96, 1.9406779661016949)","(18.0, 42.0, 36.46153846153846)","(4.6, 5.9, 5.515384615384615)","(12.0, 23.0, 22.1)","(101.0, 600.0, 538.4615384615385)"
16-12-2022 13:07:32.566563,"(15.0, 19.5, 19.0)","(8.5, 15.5, 13.9)","(12.0, 29.0, 27.727272727272727)","(19.0, 38.0, 33.714285714285715)","(51.0, 100.0, 76.66666666666667)","(101.0, 830.0, 505.0)","(91.0, 250.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.96, 1.9142857142857141)","(18.0, 42.0, 36.46153846153846)","(4.6, 5.9, 5.515384615384615)","(12.0, 23.0, 22.1)","(101.0, 600.0, 538.4615384615385)"
16-12-2022 13:07:34.194468,"(15.0, 19.5, 19.25)","(8.5, 15.5, 13.75)","(12.0, 29.0, 23.3)","(19.0, 38.0, 32.888888888888886)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.9142857142857141)","(18.0, 42.0, 38.8421052631579)","(4.6, 5.9, 5.515384615384615)","(12.0, 23.0, 20.823529411764707)","(101.0, 600.0, 538.4615384615385)"
16-12-2022 13:07:35.745334,"(15.0, 20.0, 19.25)","(8.5, 15.5, 13.545454545454545)","(12.0, 26.0, 23.3)","(19.0, 36.0, 33.0)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.9142857142857141)","(18.0, 42.0, 38.8421052631579)","(4.6, 5.9, 5.515384615384615)","(12.0, 22.0, 20.823529411764707)","(101.0, 600.0, 333.33333333333337)"
16-12-2022 13:07:37.656916,"(15.0, 20.0, 20.0)","(8.5, 15.0, 13.545454545454545)","(12.0, 26.0, 24.2)","(19.0, 36.0, 33.666666666666664)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.95, 1.8715873015873017)","(18.0, 42.0, 39.14285714285714)","(4.6, 5.9, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 320.0)"
16-12-2022 13:07:39.428448,"(15.0, 21.0, 20.0)","(8.5, 15.0, 13.545454545454545)","(12.0, 26.0, 24.2)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.9, 1.8715873015873017)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 293.33333333333337)"
16-12-2022 13:07:41.150451,"(15.0, 21.0, 20.0)","(8.5, 15.0, 13.545454545454545)","(12.0, 26.0, 24.2)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.9, 1.8715873015873017)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.604347826086957)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 293.33333333333337)"
16-12-2022 13:07:43.163146,"(15.0, 21.0, 20.0)","(8.5, 15.0, 13.545454545454545)","(12.0, 26.0, 24.57894736842105)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.9, 1.8715873015873017)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.604347826086957)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 293.33333333333337)"
16-12-2022 13:07:44.822468,"(15.0, 21.0, 20.0)","(8.5, 15.0, 13.545454545454545)","(12.0, 26.0, 24.57894736842105)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.9, 1.8715873015873017)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.684615384615385)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 293.33333333333337)"
16-12-2022 13:07:46.503601,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.57894736842105)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.9, 1.8709771986970685)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 293.33333333333337)"
16-12-2022 13:07:48.372415,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.9, 1.8709771986970685)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 293.33333333333337)"
16-12-2022 13:07:50.045429,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.9, 1.8709771986970685)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 293.33333333333337)"
16-12-2022 13:07:52.177716,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.9, 1.8709771986970685)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 293.33333333333337)"
16-12-2022 13:07:54.277689,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 830.0, 393.33333333333337)","(91.0, 240.0, 150.0)","(101.0, 820.0, 393.33333333333337)","(1.8, 1.9, 1.8354347826086956)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:07:55.922756,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 820.0, 337.5)","(91.0, 230.0, 146.66666666666666)","(101.0, 820.0, 337.5)","(1.8, 1.9, 1.8438095238095238)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:07:57.451902,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 810.0, 386.66666666666663)","(91.0, 220.0, 146.66666666666666)","(101.0, 810.0, 386.66666666666663)","(1.8, 1.9, 1.8438095238095238)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:07:59.006739,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 800.0, 332.5)","(91.0, 220.0, 146.66666666666666)","(101.0, 800.0, 332.5)","(1.8, 1.9, 1.8446875)","(18.0, 42.0, 40.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:01.131544,"(15.0, 21.0, 20.5)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 790.0, 332.5)","(91.0, 220.0, 146.66666666666666)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.83546875)","(18.0, 42.0, 38.0)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:03.228605,"(15.0, 21.0, 20.77777777777778)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 790.0, 332.5)","(91.0, 220.0, 160.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8369465648854963)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:05.106778,"(15.0, 21.0, 20.77777777777778)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 790.0, 332.5)","(91.0, 210.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8369465648854963)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:06.954731,"(15.0, 21.0, 20.77777777777778)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8369465648854963)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.74)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:08.680972,"(15.0, 21.0, 20.77777777777778)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8369465648854963)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:10.284139,"(15.0, 21.0, 20.77777777777778)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8365942028985507)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:11.839444,"(15.0, 21.0, 20.77777777777778)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8351851851851853)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 22.0, 21.294117647058822)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:13.573935,"(15.0, 21.0, 20.77777777777778)","(8.5, 15.0, 13.857142857142858)","(12.0, 26.0, 24.5)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 86.0)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8365942028985507)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 22.0, 21.571428571428573)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:15.254407,"(15.0, 21.0, 19.88888888888889)","(8.5, 15.0, 14.058823529411764)","(12.0, 26.0, 25.0)","(19.0, 36.0, 34.22222222222222)","(51.0, 100.0, 80.0)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8365942028985507)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 26.0, 25.2)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:17.222162,"(15.0, 21.0, 19.181818181818183)","(8.5, 15.0, 13.933333333333334)","(12.0, 26.0, 29.0)","(19.0, 36.0, 35.0)","(51.0, 100.0, 77.5)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8351851851851853)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 26.0, 25.2)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:19.051183,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 29.0)","(19.0, 38.0, 35.0)","(51.0, 90.0, 82.5)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8444444444444446)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 26.0, 25.2)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:20.929627,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 29.0)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.9, 1.8663157894736842)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 26.0, 25.2)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:22.552678,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 29.0)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 790.0, 332.5)","(91.0, 200.0, 140.0)","(101.0, 790.0, 332.5)","(1.8, 1.89, 1.8585185185185185)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 26.0, 25.2)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:24.392344,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 29.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 790.0, 505.0)","(91.0, 200.0, 153.33333333333334)","(101.0, 790.0, 505.0)","(1.8, 1.89, 1.8585185185185185)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 26.0, 25.2)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:26.165782,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8663157894736842)","(18.0, 42.0, 36.666666666666664)","(4.6, 5.8, 5.66)","(12.0, 26.0, 24.23076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:27.965569,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.883478260869565)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 24.23076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:29.609095,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.883478260869565)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 24.23076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:31.107411,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.883478260869565)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 24.23076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:32.618868,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.883478260869565)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 24.23076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:34.092561,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 81.11111111111111)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.883478260869565)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 24.23076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:35.675021,"(15.0, 21.0, 19.4)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 23.333333333333332)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:37.210538,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 35.0)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 22.923076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:38.788758,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 37.0)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 22.923076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:40.300404,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 22.923076923076923)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:41.796454,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 25.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:43.378397,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:44.927846,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:46.393784,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 28.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:47.801987,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 29.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:49.199371,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 30.0, 31.0)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:50.546136,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 32.0, 30.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 505.0)","(91.0, 240.0, 153.33333333333334)","(101.0, 830.0, 505.0)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:51.976241,"(15.0, 21.0, 20.2)","(8.5, 15.0, 13.933333333333334)","(12.0, 32.0, 30.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 830.0, 393.33333333333337)","(91.0, 240.0, 150.0)","(101.0, 830.0, 393.33333333333337)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:53.427725,"(15.0, 21.0, 20.2)","(8.5, 14.5, 13.7)","(12.0, 32.0, 30.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 820.0, 386.66666666666663)","(91.0, 230.0, 146.66666666666666)","(101.0, 820.0, 386.66666666666663)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 38.36363636363636)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:54.875656,"(15.0, 21.0, 20.2)","(8.5, 14.5, 13.7)","(12.0, 32.0, 30.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 800.0, 386.66666666666663)","(91.0, 220.0, 146.66666666666666)","(101.0, 800.0, 386.66666666666663)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 38.36363636363636)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
16-12-2022 13:08:56.323945,"(15.0, 21.0, 20.2)","(8.5, 14.5, 13.7)","(12.0, 32.0, 30.333333333333332)","(19.0, 38.0, 36.666666666666664)","(51.0, 90.0, 73.33333333333333)","(101.0, 800.0, 332.5)","(91.0, 220.0, 146.66666666666666)","(101.0, 800.0, 332.5)","(1.8, 1.89, 1.8710526315789473)","(18.0, 42.0, 39.333333333333336)","(4.6, 5.8, 5.66)","(12.0, 24.0, 22.88888888888889)","(101.0, 600.0, 313.33333333333337)"
