,Magic Avenue,Slingshot Yo Yo,Optimus Bruce,Fleeting Fury,Urana Blazer,Club Man,Sister One,Shining Silver
08-01-2023 16:44:03.828600,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.125)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:05.122096,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.075)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:06.438756,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.075)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:07.764936,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.657142857142857)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:09.042733,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.628571428571428)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:10.305996,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 11.975)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:11.491428,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.075)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:12.655060,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.657142857142857)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:13.849367,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.628571428571428)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:15.085987,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.075)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:16.265062,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.657142857142857)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:17.435219,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.628571428571428)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:18.612671,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:19.795038,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:20.915523,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:21.990366,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:23.130078,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:24.219183,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:25.254116,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:26.293699,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:27.451950,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:28.579621,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:29.642538,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:30.706192,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:31.819744,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:32.964012,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:34.124768,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:35.264094,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:36.402976,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:37.581749,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:38.719602,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:39.842987,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:40.970945,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:42.097199,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 45.55555555555556)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:43.250484,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:44.441539,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 10.333333333333334)","(8.0, 14.0, 12.875)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:45.594535,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.75)","(8.0, 14.5, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:46.687229,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.75)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.93)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:47.794255,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 13.5, 12.45)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:49.079738,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:50.365382,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.1, 2.743333333333333)"
08-01-2023 16:44:51.624431,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.1, 2.7569230769230773)"
08-01-2023 16:44:52.983295,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:44:54.293972,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:44:55.477636,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:44:56.600736,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:44:57.637249,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:44:58.726533,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:44:59.819862,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:00.806561,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:01.914174,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:03.041106,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:04.227354,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:05.365151,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:06.495555,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:07.641775,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:08.825365,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:10.001124,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:11.137234,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:12.235316,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:13.396289,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:14.538595,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:15.740155,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:16.916696,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 9.166666666666666)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:18.061268,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 15.0, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:19.218409,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:20.335827,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.7569230769230773)"
08-01-2023 16:45:21.485565,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.4, 2.772727272727273)"
08-01-2023 16:45:22.615331,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:23.774318,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:24.926541,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:26.051616,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:27.187202,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:28.306885,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:29.418710,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:30.526371,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:31.680860,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:32.865580,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:34.034116,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:35.097384,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:36.173433,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
08-01-2023 16:45:37.248560,"(3.1, 5.9, 4.007142857142857)","(31.0, 70.0, 40.666666666666664)","(11.0, 23.0, 15.333333333333334)","(8.0, 14.5, 11.25)","(8.0, 14.0, 12.5)","(8.0, 16.0, 8.727272727272727)","(8.0, 14.0, 12.45)","(2.7, 4.3, 2.772727272727273)"
