,Sudoku Cobra,Pot Luck Chuck,Sunnyside Jo,Lektra Teddy,Lektra Rhino,Wedding Or Baby,Aston Tango
14-12-2022 12:36:39.683216,"(3.8, 5.4, 5.206451612903226)","(26.0, 95.0, 72.5)","(5.5, 9.4, 8.309090909090909)","(5.5, 10.5, 8.76923076923077)","(8.0, 16.0, 13.285714285714286)","(21.0, 65.0, 41.25)","(2.1, 2.36, 2.3499999999999996)"
14-12-2022 12:36:41.218164,"(3.8, 5.4, 5.1000000000000005)","(26.0, 95.0, 72.5)","(5.5, 9.4, 8.309090909090909)","(5.5, 10.5, 9.09375)","(8.0, 16.5, 12.75)","(21.0, 65.0, 45.0)","(2.1, 2.36, 2.3466666666666667)"
14-12-2022 12:36:42.536511,"(3.8, 5.4, 5.1000000000000005)","(26.0, 95.0, 72.5)","(5.5, 9.4, 8.309090909090909)","(5.5, 10.5, 9.09375)","(8.0, 16.5, 12.75)","(21.0, 65.0, 45.0)","(2.1, 2.36, 2.3466666666666667)"
14-12-2022 12:36:43.929656,"(3.8, 5.4, 5.306896551724138)","(26.0, 95.0, 72.5)","(5.5, 9.4, 8.309090909090909)","(5.5, 10.5, 8.76923076923077)","(8.0, 16.5, 12.45)","(21.0, 65.0, 46.0)","(2.1, 2.36, 2.3466666666666667)"
14-12-2022 12:36:45.209528,"(3.8, 5.4, 4.92)","(26.0, 95.0, 72.5)","(5.5, 9.4, 7.75)","(5.5, 10.5, 8.76923076923077)","(8.0, 16.5, 12.45)","(21.0, 65.0, 46.0)","(2.1, 2.36, 2.3529999999999998)"
14-12-2022 12:36:46.412768,"(3.8, 5.4, 4.92)","(26.0, 95.0, 72.5)","(6.0, 9.4, 7.933333333333334)","(5.5, 10.5, 8.838888888888889)","(8.0, 16.5, 13.115384615384615)","(21.0, 65.0, 49.66666666666667)","(2.1, 2.36, 2.3054545454545456)"
14-12-2022 12:36:47.648845,"(3.8, 5.4, 4.866666666666666)","(26.0, 95.0, 74.54545454545455)","(6.0, 9.4, 7.6000000000000005)","(5.5, 10.5, 9.866666666666667)","(8.0, 16.5, 15.5)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.36, 2.3054545454545456)"
14-12-2022 12:36:48.782721,"(3.8, 5.4, 4.866666666666666)","(26.0, 80.0, 63.84615384615385)","(6.0, 9.2, 7.72)","(5.5, 10.0, 9.9)","(8.0, 16.0, 14.1)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.36, 2.3054545454545456)"
14-12-2022 12:36:49.943152,"(3.8, 5.4, 4.866666666666666)","(26.0, 70.0, 60.0)","(6.0, 8.8, 7.72)","(5.5, 10.0, 9.911111111111111)","(8.0, 15.5, 14.681818181818182)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.36, 2.257142857142857)"
14-12-2022 12:36:51.015847,"(3.8, 5.4, 5.0)","(26.0, 65.0, 59.0)","(6.0, 8.8, 8.028571428571428)","(5.5, 10.0, 9.876923076923077)","(8.0, 15.5, 14.681818181818182)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.36, 2.24375)"
14-12-2022 12:36:52.093190,"(3.8, 5.4, 5.0)","(26.0, 65.0, 59.0)","(6.0, 8.8, 8.157142857142857)","(5.5, 10.0, 9.876923076923077)","(8.0, 15.5, 14.681818181818182)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.34, 2.238888888888889)"
14-12-2022 12:36:53.157438,"(3.8, 5.4, 5.0)","(26.0, 65.0, 59.0)","(6.0, 8.8, 8.157142857142857)","(5.5, 10.0, 9.876923076923077)","(8.0, 15.5, 15.61111111111111)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.34, 2.226086956521739)"
14-12-2022 12:36:54.273135,"(3.8, 5.4, 5.0)","(26.0, 65.0, 59.0)","(6.0, 9.2, 8.577777777777778)","(5.5, 10.0, 9.892307692307693)","(8.0, 16.0, 14.653846153846153)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.32, 2.226086956521739)"
14-12-2022 12:36:55.674004,"(3.8, 5.4, 5.0)","(26.0, 65.0, 59.0)","(6.0, 9.2, 7.777777777777778)","(5.5, 10.0, 9.892307692307693)","(8.0, 16.0, 14.653846153846153)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.32, 2.1873684210526316)"
14-12-2022 12:36:56.933326,"(3.8, 5.4, 5.0)","(26.0, 65.0, 59.0)","(6.0, 9.2, 8.577777777777778)","(5.5, 10.0, 9.76)","(8.0, 16.0, 14.653846153846153)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.32, 2.226086956521739)"
14-12-2022 12:36:58.079273,"(3.8, 5.4, 5.0)","(26.0, 65.0, 59.0)","(6.0, 9.2, 8.577777777777778)","(5.5, 10.0, 9.88888888888889)","(8.0, 16.0, 14.653846153846153)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.32, 2.23)"
14-12-2022 12:36:59.304001,"(3.8, 5.4, 5.0)","(26.0, 65.0, 59.0)","(6.0, 9.2, 8.577777777777778)","(5.5, 10.0, 9.916666666666666)","(8.0, 16.0, 13.884615384615385)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.32, 2.226086956521739)"
14-12-2022 12:37:00.468872,"(3.8, 5.4, 5.0)","(26.0, 65.0, 53.0)","(6.0, 9.2, 7.777777777777778)","(5.5, 10.0, 9.916666666666666)","(8.0, 15.5, 15.5)","(21.0, 60.0, 43.333333333333336)","(2.1, 2.32, 2.2133333333333334)"
14-12-2022 12:37:01.553093,"(3.8, 5.4, 4.942857142857143)","(26.0, 65.0, 53.0)","(6.0, 9.2, 8.674999999999999)","(5.5, 10.0, 9.52)","(8.0, 16.0, 15.176470588235293)","(21.0, 60.0, 40.0)","(2.1, 2.32, 2.2214285714285715)"
14-12-2022 12:37:02.699339,"(3.8, 5.4, 5.088888888888889)","(26.0, 60.0, 52.0)","(6.0, 9.2, 8.9375)","(5.5, 10.0, 8.975)","(8.0, 16.0, 13.1)","(21.0, 55.0, 33.57142857142857)","(2.1, 2.32, 2.22)"
14-12-2022 12:37:03.867815,"(3.8, 5.4, 5.088888888888889)","(26.0, 60.0, 56.666666666666664)","(6.0, 9.2, 8.9375)","(5.5, 9.6, 9.333333333333334)","(8.0, 14.0, 12.961538461538462)","(21.0, 55.0, 33.63636363636363)","(2.1, 2.26, 2.23)"
14-12-2022 12:37:04.945218,"(3.8, 5.4, 5.088888888888889)","(26.0, 60.0, 51.111111111111114)","(6.0, 9.2, 8.9375)","(5.5, 9.6, 9.333333333333334)","(8.0, 14.0, 12.961538461538462)","(21.0, 50.0, 33.63636363636363)","(2.1, 2.26, 2.21)"
14-12-2022 12:37:05.986849,"(3.8, 5.4, 5.088888888888889)","(26.0, 60.0, 51.111111111111114)","(6.0, 9.2, 8.818181818181818)","(5.5, 10.5, 9.326086956521738)","(8.0, 14.0, 12.875)","(21.0, 50.0, 33.63636363636363)","(2.1, 2.26, 2.21)"
14-12-2022 12:37:06.988963,"(3.8, 5.4, 5.088888888888889)","(26.0, 60.0, 57.473684210526315)","(6.0, 9.2, 8.613333333333333)","(5.5, 11.0, 10.25)","(8.0, 14.0, 13.25)","(21.0, 50.0, 35.714285714285715)","(2.1, 2.26, 2.1814285714285715)"
14-12-2022 12:37:08.051633,"(3.8, 5.4, 5.088888888888889)","(26.0, 60.0, 57.473684210526315)","(6.0, 9.2, 8.45)","(5.5, 11.0, 10.0)","(8.0, 14.0, 12.961538461538462)","(21.0, 50.0, 33.63636363636363)","(2.1, 2.24, 2.2014285714285715)"
14-12-2022 12:37:09.100030,"(3.8, 5.4, 5.088888888888889)","(26.0, 60.0, 57.473684210526315)","(6.0, 9.2, 8.45)","(5.5, 11.0, 10.0)","(8.0, 14.0, 12.961538461538462)","(21.0, 50.0, 33.63636363636363)","(2.1, 2.24, 2.1957894736842105)"
14-12-2022 12:37:10.183460,"(3.8, 5.4, 5.070588235294117)","(26.0, 60.0, 57.81818181818182)","(6.0, 9.2, 8.45)","(5.5, 10.0, 9.435294117647059)","(8.0, 16.5, 15.75)","(21.0, 50.0, 33.63636363636363)","(2.1, 2.24, 2.146666666666667)"
14-12-2022 12:37:11.315068,"(3.8, 5.4, 5.070588235294117)","(26.0, 60.0, 57.81818181818182)","(6.0, 9.2, 8.45)","(5.5, 10.0, 9.435294117647059)","(8.0, 16.5, 13.083333333333334)","(21.0, 50.0, 36.666666666666664)","(2.1, 2.24, 2.1247058823529414)"
14-12-2022 12:37:12.389919,"(3.8, 5.4, 5.235294117647059)","(26.0, 60.0, 57.81818181818182)","(6.0, 9.4, 8.56)","(5.5, 10.0, 9.494736842105263)","(8.0, 13.5, 12.642857142857142)","(21.0, 50.0, 33.63636363636363)","(2.1, 2.24, 2.156923076923077)"
14-12-2022 12:37:13.437587,"(3.8, 5.4, 5.166666666666667)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 9.16842105263158)","(5.5, 10.0, 9.600000000000001)","(8.0, 13.5, 12.642857142857142)","(21.0, 50.0, 36.666666666666664)","(2.1, 2.24, 2.146086956521739)"
14-12-2022 12:37:14.492883,"(3.8, 5.4, 5.235294117647059)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 9.445833333333333)","(5.5, 9.8, 9.2)","(8.0, 13.5, 12.763157894736842)","(21.0, 50.0, 33.63636363636363)","(2.1, 2.24, 2.132)"
14-12-2022 12:37:15.514855,"(3.8, 5.4, 5.166666666666667)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 9.773684210526316)","(5.5, 9.8, 9.338461538461539)","(8.0, 13.5, 12.763157894736842)","(21.0, 50.0, 33.63636363636363)","(2.1, 2.24, 2.132)"
14-12-2022 12:37:16.525940,"(3.8, 5.4, 5.166666666666667)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 8.966666666666667)","(5.5, 9.8, 9.666666666666668)","(8.0, 13.5, 12.772727272727273)","(21.0, 50.0, 38.888888888888886)","(2.1, 2.24, 2.130434782608696)"
14-12-2022 12:37:17.517853,"(3.8, 5.4, 5.166666666666667)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 8.700000000000001)","(5.5, 9.8, 9.05)","(8.0, 13.5, 12.772727272727273)","(21.0, 50.0, 36.15384615384615)","(2.1, 2.24, 2.130434782608696)"
14-12-2022 12:37:18.494941,"(3.8, 5.4, 5.070588235294117)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 9.55)","(5.5, 9.8, 9.05)","(8.0, 13.5, 12.7)","(21.0, 50.0, 38.888888888888886)","(2.1, 2.24, 2.130434782608696)"
14-12-2022 12:37:19.542813,"(3.8, 5.4, 5.206896551724138)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 9.8)","(5.5, 10.0, 9.280000000000001)","(8.0, 13.5, 11.583333333333334)","(21.0, 50.0, 36.15384615384615)","(2.1, 2.24, 2.130434782608696)"
14-12-2022 12:37:20.546193,"(3.8, 5.4, 5.166666666666667)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 9.8)","(5.5, 10.0, 9.280000000000001)","(8.0, 12.0, 11.5)","(21.0, 50.0, 38.888888888888886)","(2.1, 2.24, 2.096)"
14-12-2022 12:37:21.605172,"(3.8, 5.4, 5.25)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 9.4)","(5.5, 10.0, 9.44)","(8.0, 12.0, 11.25)","(21.0, 50.0, 38.888888888888886)","(2.1, 2.24, 2.213)"
14-12-2022 12:37:22.646578,"(3.8, 5.4, 5.307692307692308)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.5, 8.575000000000001)","(5.5, 10.0, 9.100000000000001)","(8.0, 12.0, 11.066666666666666)","(21.0, 50.0, 36.15384615384615)","(2.1, 2.22, 2.214166666666667)"
14-12-2022 12:37:23.744781,"(3.8, 5.4, 5.353846153846154)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.0, 9.377777777777778)","(5.5, 10.0, 9.296296296296296)","(8.0, 12.0, 11.3)","(21.0, 50.0, 38.888888888888886)","(2.1, 2.22, 2.214166666666667)"
14-12-2022 12:37:24.808264,"(3.8, 5.4, 5.345454545454546)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.0, 9.138461538461538)","(5.5, 10.0, 9.296296296296296)","(8.0, 12.0, 11.8)","(21.0, 50.0, 35.53846153846154)","(2.1, 2.22, 2.214166666666667)"
14-12-2022 12:37:25.854026,"(3.8, 5.4, 5.325)","(26.0, 60.0, 57.81818181818182)","(6.0, 10.0, 9.377777777777778)","(5.5, 10.0, 9.208333333333334)","(8.0, 12.0, 11.8)","(21.0, 48.0, 35.53846153846154)","(2.1, 2.22, 2.214166666666667)"
14-12-2022 12:37:26.955787,"(3.8, 5.4, 5.325)","(26.0, 60.0, 57.94285714285714)","(6.0, 10.0, 8.933333333333334)","(5.5, 10.0, 9.333333333333334)","(8.0, 12.0, 12.25)","(21.0, 48.0, 37.04347826086956)","(2.1, 2.22, 2.2126315789473687)"
14-12-2022 12:37:27.985423,"(3.8, 5.4, 5.325)","(26.0, 60.0, 57.94285714285714)","(6.0, 10.0, 8.933333333333334)","(5.5, 10.0, 9.333333333333334)","(8.0, 12.5, 12.25)","(21.0, 48.0, 37.04347826086956)","(2.1, 2.22, 2.2126315789473687)"
14-12-2022 12:37:29.110633,"(3.8, 5.4, 5.325)","(26.0, 60.0, 57.94285714285714)","(6.0, 10.0, 8.933333333333334)","(5.5, 10.0, 9.333333333333334)","(8.0, 12.5, 12.25)","(21.0, 48.0, 37.04347826086956)","(2.1, 2.22, 2.2126315789473687)"
14-12-2022 12:37:30.246443,"(3.9, 5.5, 5.29375)","(31.0, 60.0, 52.94117647058823)","(6.0, 10.0, 9.4)","(6.0, 10.0, 8.649999999999999)","(8.5, 11.0, 10.75)","(21.0, 48.0, 37.5)","(1.95, 2.2, 2.1733333333333333)"
14-12-2022 12:37:31.247206,"(3.9, 5.5, 5.472727272727273)","(31.0, 60.0, 52.94117647058823)","(6.0, 10.0, 9.4)","(6.0, 10.0, 9.047058823529412)","(8.5, 11.0, 10.615384615384615)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.2, 2.1714285714285717)"
14-12-2022 12:37:32.650365,"(3.9, 5.5, 5.472727272727273)","(31.0, 60.0, 52.94117647058823)","(6.0, 10.0, 9.384615384615385)","(6.0, 10.0, 9.047058823529412)","(8.5, 11.0, 10.736842105263158)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.2, 2.158823529411765)"
14-12-2022 12:37:33.942396,"(3.9, 5.5, 5.48125)","(31.0, 60.0, 52.94117647058823)","(6.0, 10.0, 9.384615384615385)","(6.0, 10.0, 9.047058823529412)","(8.5, 11.0, 11.619047619047619)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.2, 2.234074074074074)"
14-12-2022 12:37:34.971245,"(3.9, 5.5, 5.45)","(31.0, 55.0, 53.125)","(6.0, 10.0, 9.5)","(6.0, 10.0, 8.585714285714285)","(8.5, 12.0, 11.619047619047619)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.24, 2.2114285714285717)"
14-12-2022 12:37:36.059305,"(3.9, 5.5, 5.472727272727273)","(31.0, 60.0, 58.70769230769231)","(6.0, 10.0, 9.384615384615385)","(6.0, 10.0, 8.957894736842105)","(8.5, 12.0, 10.85)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.22, 2.2114285714285717)"
14-12-2022 12:37:37.255515,"(3.9, 5.7, 5.435294117647059)","(31.0, 60.0, 58.70769230769231)","(6.0, 10.0, 10.466666666666667)","(6.0, 10.0, 9.1)","(8.5, 11.0, 10.80952380952381)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.22, 2.152)"
14-12-2022 12:37:38.409906,"(3.9, 5.7, 5.576470588235295)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.5, 10.466666666666667)","(6.0, 10.0, 8.585714285714285)","(8.5, 11.0, 10.80952380952381)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.24, 2.152)"
14-12-2022 12:37:39.575964,"(3.9, 5.7, 5.608695652173913)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.127272727272727)","(6.0, 10.0, 8.957894736842105)","(8.5, 11.0, 10.80952380952381)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.24, 2.152)"
14-12-2022 12:37:40.778623,"(3.9, 5.7, 5.608695652173913)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.957894736842105)","(8.5, 11.0, 10.25)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.24, 2.136)"
14-12-2022 12:37:41.806984,"(3.9, 5.7, 5.583333333333334)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.7625)","(8.5, 10.5, 11.48235294117647)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.2, 2.112)"
14-12-2022 12:37:42.853933,"(3.9, 5.7, 5.576470588235295)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.7625)","(8.5, 12.0, 11.371428571428572)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.2, 2.086666666666667)"
14-12-2022 12:37:43.900898,"(3.9, 5.7, 5.5)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.957894736842105)","(8.5, 12.0, 11.371428571428572)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.18, 2.086666666666667)"
14-12-2022 12:37:45.003009,"(3.9, 5.7, 5.525)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.957894736842105)","(8.5, 12.0, 10.033333333333333)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.18, 2.065714285714286)"
14-12-2022 12:37:46.146110,"(3.9, 5.7, 5.583333333333333)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.585714285714285)","(8.5, 10.5, 10.033333333333333)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.18, 2.065714285714286)"
14-12-2022 12:37:47.231827,"(3.9, 5.8, 5.7)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.957894736842105)","(8.5, 10.5, 10.325)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.18, 2.0614814814814815)"
14-12-2022 12:37:48.342898,"(3.9, 5.8, 5.7)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.957894736842105)","(8.5, 10.5, 10.325)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.18, 2.0457894736842106)"
14-12-2022 12:37:49.504748,"(3.9, 5.8, 5.716666666666667)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 8.7625)","(8.5, 10.5, 10.3)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.16, 2.0504347826086957)"
14-12-2022 12:37:50.575439,"(3.9, 5.8, 5.725)","(31.0, 60.0, 58.70769230769231)","(6.0, 11.0, 10.413333333333334)","(6.0, 10.0, 9.018181818181818)","(8.5, 10.5, 10.915151515151514)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.16, 2.0700000000000003)"
14-12-2022 12:37:51.618403,"(4.0, 5.8, 5.65)","(31.0, 60.0, 58.70769230769231)","(6.5, 11.0, 10.413333333333334)","(6.0, 10.0, 9.018181818181818)","(8.0, 11.0, 10.915151515151514)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.14, 2.0820689655172413)"
14-12-2022 12:37:52.598908,"(4.0, 5.8, 5.7)","(31.0, 60.0, 58.70769230769231)","(6.5, 11.0, 10.413333333333334)","(6.0, 10.0, 9.325)","(8.0, 11.0, 10.805555555555555)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.14, 2.0820689655172413)"
14-12-2022 12:37:53.593925,"(4.0, 5.8, 5.65)","(31.0, 60.0, 59.79661016949153)","(6.5, 11.0, 10.413333333333334)","(6.0, 11.0, 8.66)","(8.0, 11.0, 9.9875)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.14, 2.0860000000000003)"
14-12-2022 12:37:54.623307,"(4.0, 5.8, 5.675)","(31.0, 60.0, 57.5)","(6.5, 11.0, 10.413333333333334)","(6.0, 10.5, 9.916666666666666)","(8.0, 10.0, 9.984)","(21.0, 48.0, 36.857142857142854)","(1.95, 2.14, 2.068)"
14-12-2022 12:37:55.676645,"(4.0, 5.8, 5.723076923076923)","(31.0, 60.0, 57.5)","(6.5, 11.0, 10.413333333333334)","(6.0, 10.5, 9.916666666666666)","(8.0, 10.0, 9.984)","(21.0, 48.0, 36.0)","(1.95, 2.14, 2.0820689655172413)"
14-12-2022 12:37:56.745915,"(4.0, 5.9, 5.728571428571429)","(31.0, 60.0, 57.5)","(6.5, 11.0, 10.413333333333334)","(6.0, 10.5, 9.142857142857142)","(8.0, 10.0, 9.971428571428572)","(21.0, 48.0, 30.8)","(1.95, 2.14, 2.0488461538461538)"
14-12-2022 12:37:57.837858,"(4.0, 6.0, 5.858823529411764)","(31.0, 60.0, 57.5)","(6.5, 11.0, 10.413333333333334)","(6.0, 10.5, 9.142857142857142)","(8.0, 10.0, 9.88888888888889)","(21.0, 46.0, 30.571428571428573)","(1.95, 2.12, 2.024)"
14-12-2022 12:37:58.985803,"(4.0, 6.2, 5.984)","(31.0, 60.0, 57.5)","(6.5, 11.0, 10.413333333333334)","(6.0, 10.5, 9.708333333333332)","(8.0, 10.5, 10.25)","(21.0, 46.0, 30.571428571428573)","(1.95, 2.04, 2.0228571428571427)"
14-12-2022 12:38:00.066598,"(4.0, 6.0, 5.85)","(31.0, 60.0, 57.5)","(6.5, 11.0, 10.0)","(6.0, 10.5, 9.555555555555555)","(8.0, 11.0, 10.280000000000001)","(21.0, 46.0, 30.571428571428573)","(1.95, 2.08, 2.055)"
14-12-2022 12:38:01.205731,"(4.0, 6.0, 5.85)","(31.0, 60.0, 57.5)","(6.5, 10.5, 10.066666666666666)","(6.0, 10.0, 9.357142857142858)","(8.0, 11.0, 10.733333333333333)","(21.0, 46.0, 30.307692307692307)","(1.95, 2.1, 2.055)"
14-12-2022 12:38:02.294744,"(4.0, 6.2, 6.066666666666666)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.741666666666667)","(6.0, 10.0, 9.4375)","(8.0, 11.0, 10.785714285714286)","(21.0, 46.0, 30.307692307692307)","(1.95, 2.1, 2.055)"
14-12-2022 12:38:03.342565,"(4.0, 6.2, 6.0)","(31.0, 60.0, 58.0)","(6.5, 10.5, 9.964705882352941)","(6.0, 10.0, 9.4375)","(8.0, 10.5, 10.392857142857142)","(21.0, 46.0, 30.307692307692307)","(1.95, 2.1, 2.055)"
14-12-2022 12:38:04.362893,"(4.0, 6.2, 6.050000000000001)","(31.0, 60.0, 58.0)","(6.5, 10.5, 9.741666666666667)","(6.0, 10.0, 9.4375)","(8.0, 10.5, 10.392857142857142)","(21.0, 46.0, 30.307692307692307)","(1.95, 2.1, 2.055)"
14-12-2022 12:38:05.322795,"(4.0, 6.2, 6.089473684210526)","(31.0, 60.0, 58.0)","(6.5, 10.5, 9.741666666666667)","(6.0, 10.0, 9.4375)","(8.0, 10.5, 10.392857142857142)","(21.0, 46.0, 30.307692307692307)","(1.95, 2.1, 2.055)"
14-12-2022 12:38:06.296517,"(4.0, 6.2, 6.089473684210526)","(31.0, 60.0, 58.0)","(6.5, 10.5, 9.964705882352941)","(6.0, 10.0, 9.4375)","(8.0, 10.5, 10.392857142857142)","(21.0, 46.0, 29.944444444444443)","(1.95, 2.1, 2.055)"
14-12-2022 12:38:07.295676,"(4.0, 6.2, 6.089473684210526)","(31.0, 60.0, 58.0)","(6.5, 10.5, 9.542105263157895)","(6.0, 10.0, 9.181818181818182)","(8.0, 12.5, 11.59090909090909)","(21.0, 46.0, 29.944444444444443)","(1.95, 2.08, 2.038666666666667)"
14-12-2022 12:38:08.346293,"(4.0, 6.2, 5.908333333333333)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.85)","(6.0, 10.0, 9.181818181818182)","(8.0, 12.5, 12.083333333333334)","(21.0, 46.0, 29.944444444444443)","(1.95, 2.08, 2.01)"
14-12-2022 12:38:09.489869,"(4.0, 6.2, 5.966666666666667)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.633333333333333)","(6.0, 10.0, 9.181818181818182)","(8.0, 12.5, 11.954545454545455)","(21.0, 46.0, 29.944444444444443)","(1.95, 2.06, 2.01)"
14-12-2022 12:38:10.818362,"(4.0, 6.2, 5.733333333333333)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.85)","(6.0, 10.0, 9.16923076923077)","(8.0, 12.5, 12.0)","(21.0, 46.0, 29.944444444444443)","(1.95, 2.06, 2.0300000000000002)"
14-12-2022 12:38:12.117464,"(4.0, 6.2, 5.631428571428572)","(31.0, 60.0, 57.5)","(6.5, 10.5, 10.0125)","(6.0, 10.0, 9.16923076923077)","(8.0, 12.5, 12.078947368421053)","(21.0, 46.0, 35.42857142857143)","(1.95, 2.06, 2.0300000000000002)"
14-12-2022 12:38:13.314497,"(4.0, 5.7, 5.409090909090909)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.85)","(6.0, 10.0, 9.066666666666666)","(8.0, 12.5, 11.6)","(21.0, 44.0, 34.4)","(1.95, 2.06, 2.1364179104477614)"
14-12-2022 12:38:14.312797,"(4.0, 5.6, 5.4799999999999995)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.85)","(6.0, 10.0, 9.066666666666666)","(8.0, 12.5, 12.235294117647058)","(21.0, 44.0, 32.857142857142854)","(1.95, 2.14, 2.178716577540107)"
14-12-2022 12:38:15.489799,"(4.0, 5.6, 5.42)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.886111111111111)","(6.0, 10.0, 9.0)","(8.0, 12.5, 12.235294117647058)","(21.0, 44.0, 41.13333333333333)","(1.95, 2.18, 2.176969696969697)"
14-12-2022 12:38:16.527364,"(4.0, 5.6, 5.4799999999999995)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.886111111111111)","(6.0, 9.8, 9.0)","(8.0, 12.5, 12.235294117647058)","(21.0, 42.0, 41.13333333333333)","(1.95, 2.18, 2.176969696969697)"
14-12-2022 12:38:17.537449,"(4.0, 5.6, 5.4799999999999995)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.825925925925926)","(6.0, 9.8, 9.3)","(8.0, 12.5, 11.75)","(21.0, 42.0, 39.0)","(1.95, 2.18, 2.194418604651163)"
14-12-2022 12:38:18.562052,"(4.0, 5.6, 5.4799999999999995)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.825925925925926)","(6.0, 9.4, 9.3)","(8.0, 12.0, 11.75)","(21.0, 42.0, 39.0)","(1.95, 2.2, 2.194418604651163)"
14-12-2022 12:38:19.567219,"(4.0, 5.6, 5.2)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.825925925925926)","(6.0, 9.4, 8.957894736842105)","(8.0, 12.0, 11.363636363636363)","(21.0, 42.0, 39.6)","(1.95, 2.22, 2.2130232558139538)"
14-12-2022 12:38:20.599261,"(4.0, 5.6, 5.2)","(31.0, 60.0, 57.5)","(6.5, 10.5, 9.825925925925926)","(6.0, 9.4, 8.957894736842105)","(8.0, 12.0, 11.363636363636363)","(21.0, 42.0, 39.6)","(1.95, 2.22, 2.209247311827957)"
14-12-2022 12:38:21.695251,"(4.0, 5.6, 5.26)","(31.0, 60.0, 58.75)","(6.5, 10.5, 9.803571428571429)","(6.0, 9.4, 8.63)","(8.0, 12.0, 11.5625)","(21.0, 42.0, 39.6)","(1.95, 2.22, 2.2014814814814816)"
