,Me And Pop,Rolling Cole,Sweet Chana,Emma Dutton,Fabizio,Sudden Impulse,Integrity Son,Blueberry Danish
12-01-2023 09:49:31.289030,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:32.381279,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:33.453484,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:34.493915,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:35.624217,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:36.806465,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:37.895483,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:38.997386,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:40.037472,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:41.113616,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:42.201762,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:43.273652,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:44.313661,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:45.392876,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:46.469389,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:47.673417,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:48.798389,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:49.923578,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:50.918700,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:51.960958,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:53.041633,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:54.129101,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:55.235345,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:56.298358,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:57.429905,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:58.490602,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:49:59.637107,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:00.775708,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:01.869634,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:02.922436,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:04.002168,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:05.185510,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:06.342873,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:07.517072,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:08.655717,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:09.758706,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:10.890276,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:12.043881,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:13.156626,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:14.198328,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:15.243293,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:16.236498,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:17.360061,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:18.413174,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:19.533264,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:20.604317,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:21.740991,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:22.909815,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:24.053759,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:25.156380,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:26.272796,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:27.358371,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:28.558604,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:29.722678,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:30.932813,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:32.094336,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:33.226354,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:34.342776,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:35.443234,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:36.562626,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:37.640866,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:38.695808,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:39.678605,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:40.714538,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:41.830027,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:42.978080,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:44.132160,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:45.275238,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:46.323950,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:47.410712,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:48.526018,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:49.657969,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:50.802216,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:51.832557,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:52.916581,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:54.077078,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:55.204777,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:56.324350,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:57.441999,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:58.533585,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
12-01-2023 09:50:59.645864,"(3.4, 6.2, 5.366923076923078)","(13.0, 29.0, 27.229166666666668)","(41.0, 230.0, 145.4)","(1.9, 2.3, 2.2884615384615383)","(3.7, 7.4, 4.288888888888889)","(21.0, 100.0, 61.0)","(19.0, 70.0, 47.04545454545455)","(17.0, 60.0, 40.45454545454545)"
