,Spirit Of Bart,Wallys Boy,Magic Madness,Big Wednesday,Mia Grace,Princess Bride,Wildash Venus,Emerald Ability
08-01-2023 16:43:52.913148,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:43:54.319396,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:43:55.800597,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:43:57.035774,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:43:58.227448,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:43:59.420460,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:44:00.622975,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:44:02.036704,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.15)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:44:03.348300,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 16.0, 13.775)","(9.0, 16.5, 15.763636363636364)"
08-01-2023 16:44:04.682260,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.55)","(9.0, 17.0, 15.763636363636364)","(9.0, 16.5, 17.127272727272725)"
08-01-2023 16:44:06.062903,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 518.3333333333334)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.08)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:07.398028,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 610.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 17.08)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:08.590147,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:09.735738,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:10.912665,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 720.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:12.087093,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:13.175220,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:14.298134,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:15.488600,"(2.9, 4.8, 4.690625)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:16.695794,"(2.9, 4.8, 4.58125)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:17.815755,"(2.9, 4.8, 4.58125)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:18.935213,"(2.9, 4.8, 4.58125)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:20.137396,"(2.9, 4.8, 4.58125)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:21.341729,"(2.9, 4.8, 4.58125)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:22.549162,"(2.9, 4.8, 4.58125)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:23.673342,"(2.9, 4.8, 4.58125)","(3.9, 6.0, 5.25)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:24.791272,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.7444444444444445)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:25.952956,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.7444444444444445)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:27.046829,"(2.9, 4.8, 2.8689655172413793)","(3.9, 6.0, 5.233333333333333)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:28.148127,"(2.9, 4.8, 2.8689655172413793)","(3.9, 6.0, 5.233333333333333)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:29.261371,"(2.9, 4.8, 2.8689655172413793)","(3.9, 6.0, 5.233333333333333)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:30.423197,"(2.9, 4.8, 2.8689655172413793)","(3.9, 6.0, 5.233333333333333)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:31.618080,"(2.9, 4.8, 2.8689655172413793)","(3.9, 6.0, 5.233333333333333)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 618.3333333333334)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:32.747600,"(2.9, 4.8, 2.8689655172413793)","(3.9, 6.0, 5.233333333333333)","(101.0, 730.0, 432.22222222222223)","(3.5, 5.1, 4.175)","(101.0, 730.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:33.809562,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.233333333333333)","(101.0, 720.0, 304.375)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:34.943364,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.233333333333333)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:36.077235,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.233333333333333)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:37.244966,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.233333333333333)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:38.383378,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.233333333333333)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:39.482104,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.233333333333333)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.44705882352941)"
08-01-2023 16:44:40.619298,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.233333333333333)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:41.676841,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.233333333333333)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:42.761737,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:43.807209,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:44.842313,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:45.946171,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:47.062212,"(2.9, 4.8, 3.8)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:48.256461,"(2.9, 4.8, 4.14)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:49.381187,"(2.9, 4.8, 4.14)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:50.635955,"(2.9, 4.8, 4.14)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 15.763636363636364)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:51.958831,"(2.9, 4.8, 4.14)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.5, 13.15)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:53.180918,"(2.9, 4.8, 4.1866666666666665)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:54.496318,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 18.0, 17.127272727272725)"
08-01-2023 16:44:55.734687,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 18.0, 14.133333333333333)"
08-01-2023 16:44:56.948985,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:44:58.106223,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:44:59.221374,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:00.346516,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:01.529230,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:02.752329,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:03.957729,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:05.132976,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:06.251371,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:07.428684,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:08.660045,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.214285714285715)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:09.861357,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 15.533333333333333)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:11.000675,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:12.096761,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:13.242595,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:14.411862,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:15.616110,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:16.832674,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:17.968874,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:19.143209,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:20.267275,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 304.375)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:21.430048,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 300.625)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:22.583931,"(2.9, 4.8, 3.9)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:23.740803,"(2.9, 4.8, 4.62)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:24.879715,"(2.9, 4.8, 4.661538461538461)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:26.018902,"(2.9, 4.8, 4.661538461538461)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:27.152204,"(2.9, 4.8, 4.661538461538461)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:28.286884,"(2.9, 4.8, 4.661538461538461)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:29.401697,"(2.9, 4.8, 4.661538461538461)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:30.534889,"(2.9, 4.8, 4.661538461538461)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:31.721045,"(2.9, 4.8, 4.661538461538461)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:32.922585,"(2.9, 4.8, 4.661538461538461)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
08-01-2023 16:45:34.099220,"(2.9, 4.8, 4.7142857142857135)","(3.9, 6.0, 5.2)","(101.0, 710.0, 385.0)","(3.5, 5.1, 4.175)","(101.0, 720.0, 390.0)","(4.8, 19.5, 16.157142857142855)","(9.0, 16.0, 13.15)","(9.0, 17.0, 14.133333333333333)"
