,Anemos,Chihuly,Gronkowski,Lallegro,Rebillyous,Tolpuddle,Box Of Crackers,Lily Luella,Might Just Happen,Penelope Jane,Temple Of Gold,Penny Bazaar,Livstar
16-12-2022 12:44:52.499056,"(101.0, 260.0, 257.14285714285717)","(9.0, 11.5, 11.312096774193549)","(41.0, 95.0, 91.5)","(91.0, 240.0, 206.66666666666666)","(13.0, 17.0, 16.89160839160839)","(1.75, 1.99, 1.9808606557377049)","(8.0, 10.5, 10.334158415841584)","(61.0, 65.0, 59.04761904761905)","(14.0, 16.0, 15.85)","(8.5, 11.0, 10.905133928571429)","(17.0, 22.0, 21.197802197802197)","(61.0, 95.0, 94.58333333333333)","(101.0, 220.0, 201.42857142857142)"
16-12-2022 12:44:53.938115,"(101.0, 260.0, 257.14285714285717)","(9.0, 11.5, 11.312096774193549)","(41.0, 95.0, 91.5)","(91.0, 240.0, 206.66666666666666)","(13.0, 17.0, 16.8943661971831)","(1.75, 1.99, 1.9761871750433275)","(8.0, 10.5, 10.341121495327103)","(61.0, 60.0, 59.04761904761905)","(14.0, 16.0, 15.875)","(8.5, 11.0, 10.905555555555555)","(17.0, 22.0, 21.197802197802197)","(61.0, 95.0, 94.58333333333333)","(101.0, 220.0, 201.42857142857142)"
16-12-2022 12:44:55.261933,"(101.0, 260.0, 257.14285714285717)","(9.0, 11.5, 11.312096774193549)","(41.0, 95.0, 91.5)","(91.0, 240.0, 206.66666666666666)","(13.0, 17.0, 16.90875912408759)","(1.75, 1.98, 1.9733261802575106)","(8.0, 10.5, 10.441988950276244)","(61.0, 60.0, 58.8235294117647)","(14.0, 16.0, 15.827586206896552)","(8.5, 11.0, 10.908993576017131)","(17.0, 22.0, 21.238938053097346)","(61.0, 95.0, 94.61538461538461)","(101.0, 220.0, 201.66666666666666)"
16-12-2022 12:44:56.641854,"(101.0, 260.0, 257.14285714285717)","(9.0, 11.5, 11.314785373608903)","(41.0, 95.0, 91.66666666666667)","(91.0, 240.0, 211.42857142857142)","(13.0, 17.0, 16.82608695652174)","(1.75, 1.98, 1.9732596685082873)","(8.0, 10.5, 10.46927374301676)","(61.0, 60.0, 58.75)","(14.0, 16.0, 15.955)","(8.5, 11.0, 10.909937888198758)","(17.0, 22.0, 21.277310924369747)","(61.0, 95.0, 94.66666666666667)","(101.0, 210.0, 201.66666666666666)"
16-12-2022 12:44:57.970581,"(101.0, 260.0, 257.14285714285717)","(9.0, 11.5, 11.31853582554517)","(41.0, 95.0, 91.95652173913044)","(91.0, 240.0, 211.42857142857142)","(13.0, 17.0, 16.82608695652174)","(1.75, 1.98, 1.972535816618911)","(8.0, 10.5, 10.47429906542056)","(61.0, 60.0, 59.285714285714285)","(14.0, 16.0, 16.310606060606062)","(8.5, 11.0, 10.913861386138613)","(17.0, 22.0, 21.044444444444444)","(61.0, 95.0, 94.72222222222223)","(101.0, 210.0, 201.66666666666666)"
16-12-2022 12:44:59.383996,"(101.0, 260.0, 257.5)","(9.0, 11.5, 11.322962962962963)","(41.0, 95.0, 91.5)","(91.0, 240.0, 210.0)","(13.0, 17.0, 16.844827586206897)","(1.75, 1.98, 1.9719122257053292)","(8.0, 10.5, 10.4739336492891)","(61.0, 65.0, 59.78260869565217)","(14.0, 16.5, 16.32638888888889)","(8.5, 11.0, 10.915204678362572)","(17.0, 22.0, 21.314606741573034)","(61.0, 95.0, 94.73684210526315)","(101.0, 210.0, 201.66666666666666)"
16-12-2022 12:45:00.737509,"(101.0, 260.0, 257.5)","(9.0, 11.5, 11.325036603221083)","(41.0, 95.0, 91.81818181818181)","(91.0, 230.0, 217.5)","(13.0, 17.0, 16.844827586206897)","(1.75, 1.98, 1.9719122257053292)","(8.0, 10.5, 9.922916666666667)","(61.0, 65.0, 61.785714285714285)","(14.0, 16.5, 15.339285714285714)","(8.5, 11.0, 10.953535353535354)","(17.0, 22.0, 21.392156862745097)","(61.0, 95.0, 96.875)","(101.0, 210.0, 204.28571428571428)"
16-12-2022 12:45:02.095137,"(101.0, 320.0, 303.1578947368421)","(9.0, 11.5, 11.35625)","(41.0, 95.0, 93.42105263157895)","(91.0, 230.0, 221.42857142857142)","(13.0, 17.5, 17.281690140845072)","(1.75, 1.99, 1.9886831275720165)","(8.0, 10.0, 9.935555555555556)","(61.0, 65.0, 61.666666666666664)","(14.0, 15.5, 14.601449275362318)","(8.5, 11.0, 11.200520833333334)","(17.0, 22.0, 21.48314606741573)","(61.0, 100.0, 98.07692307692308)","(101.0, 210.0, 204.28571428571428)"
16-12-2022 12:45:03.509779,"(101.0, 320.0, 297.6)","(9.0, 11.5, 11.356025039123631)","(41.0, 95.0, 93.5)","(91.0, 230.0, 221.42857142857142)","(13.0, 17.5, 17.093167701863354)","(1.75, 1.99, 1.9886831275720165)","(8.0, 10.0, 9.92962962962963)","(61.0, 65.0, 60.333333333333336)","(14.0, 15.0, 14.579365079365079)","(8.5, 11.5, 11.200520833333334)","(17.0, 22.0, 21.48314606741573)","(61.0, 100.0, 98.07692307692308)","(101.0, 210.0, 204.28571428571428)"
16-12-2022 12:45:04.948711,"(101.0, 320.0, 297.6)","(9.0, 11.5, 11.35557299843014)","(41.0, 95.0, 92.91666666666667)","(91.0, 230.0, 222.5)","(13.0, 17.5, 17.051369863013697)","(1.75, 1.99, 1.987915057915058)","(8.0, 10.0, 9.93011152416357)","(61.0, 65.0, 60.333333333333336)","(14.0, 15.0, 14.583333333333334)","(8.5, 11.5, 11.183823529411764)","(17.0, 22.0, 21.48314606741573)","(61.0, 100.0, 96.06060606060606)","(101.0, 210.0, 204.28571428571428)"
16-12-2022 12:45:06.397497,"(101.0, 320.0, 305.45454545454544)","(9.0, 11.5, 11.369426751592357)","(41.0, 95.0, 93.0)","(91.0, 230.0, 222.5)","(13.0, 17.5, 17.074675324675326)","(1.75, 1.99, 1.9966666666666666)","(8.0, 10.0, 9.933333333333334)","(61.0, 65.0, 60.88235294117647)","(14.0, 15.0, 14.81)","(8.5, 11.5, 11.036297640653357)","(17.0, 22.0, 21.583333333333332)","(61.0, 100.0, 96.0)","(101.0, 210.0, 205.0)"
16-12-2022 12:45:07.795667,"(101.0, 320.0, 308.57142857142856)","(9.0, 11.5, 11.371473354231975)","(41.0, 95.0, 93.38709677419355)","(91.0, 230.0, 222.5)","(13.0, 17.5, 17.0828025477707)","(1.75, 2.0, 1.9983125)","(8.0, 10.0, 9.953424657534248)","(61.0, 65.0, 61.111111111111114)","(14.0, 15.0, 14.783783783783784)","(8.5, 11.5, 11.040106951871659)","(17.0, 22.0, 21.593023255813954)","(61.0, 100.0, 96.58536585365853)","(101.0, 210.0, 205.0)"
16-12-2022 12:45:09.185345,"(101.0, 320.0, 308.57142857142856)","(9.0, 11.5, 11.371473354231975)","(41.0, 95.0, 93.0)","(91.0, 230.0, 230.0)","(13.0, 17.5, 17.18069306930693)","(1.75, 2.0, 1.9977033492822966)","(8.0, 10.0, 10.182692307692308)","(61.0, 65.0, 62.083333333333336)","(14.0, 15.0, 14.76595744680851)","(8.5, 11.5, 10.945330296127562)","(17.0, 22.0, 21.60674157303371)","(61.0, 100.0, 96.58536585365853)","(101.0, 210.0, 206.66666666666666)"
16-12-2022 12:45:10.552809,"(101.0, 330.0, 314.48275862068965)","(9.0, 11.5, 11.341654778887303)","(41.0, 95.0, 92.5)","(91.0, 240.0, 223.33333333333334)","(13.0, 17.5, 17.18069306930693)","(1.75, 2.0, 2.0026315789473683)","(8.0, 10.5, 10.179245283018869)","(61.0, 65.0, 62.083333333333336)","(13.0, 15.0, 14.76595744680851)","(8.5, 11.0, 10.944827586206896)","(17.0, 22.0, 21.60674157303371)","(61.0, 100.0, 96.58536585365853)","(101.0, 210.0, 206.66666666666666)"
16-12-2022 12:45:11.936168,"(101.0, 320.0, 285.0)","(9.0, 11.5, 11.341654778887303)","(41.0, 95.0, 93.38709677419355)","(91.0, 240.0, 223.33333333333334)","(13.0, 17.5, 17.18069306930693)","(1.75, 2.02, 2.0026315789473683)","(8.0, 10.5, 10.179245283018869)","(61.0, 65.0, 61.31578947368421)","(13.0, 15.0, 14.76595744680851)","(8.5, 11.0, 10.944827586206896)","(17.0, 22.0, 21.60674157303371)","(61.0, 100.0, 96.88888888888889)","(101.0, 210.0, 206.66666666666666)"
16-12-2022 12:45:13.248723,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.343251088534107)","(51.0, 95.0, 91.7741935483871)","(101.0, 240.0, 223.33333333333334)","(14.0, 17.5, 17.20277777777778)","(1.8, 2.02, 2.0032128514056224)","(8.5, 10.5, 10.179245283018869)","(61.0, 65.0, 61.05263157894737)","(13.0, 15.0, 14.76595744680851)","(9.0, 11.0, 10.955294117647059)","(17.0, 22.0, 21.619565217391305)","(71.0, 100.0, 96.88888888888889)","(101.0, 210.0, 205.0)"
16-12-2022 12:45:14.655574,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.343251088534107)","(51.0, 95.0, 91.38888888888889)","(101.0, 240.0, 195.0)","(14.0, 17.5, 17.20277777777778)","(1.8, 2.02, 2.0031451612903224)","(8.5, 10.5, 10.179245283018869)","(61.0, 65.0, 61.76470588235294)","(13.0, 15.0, 15.380165289256198)","(9.0, 11.0, 10.955294117647059)","(17.0, 22.0, 21.619565217391305)","(71.0, 100.0, 96.88888888888889)","(101.0, 210.0, 205.0)"
16-12-2022 12:45:16.000481,"(101.0, 320.0, 316.8)","(10.0, 11.5, 11.353061224489796)","(51.0, 95.0, 90.4054054054054)","(101.0, 240.0, 195.0)","(14.0, 17.5, 17.20923913043478)","(1.8, 2.02, 2.00239651416122)","(8.5, 10.5, 10.19277108433735)","(61.0, 65.0, 62.14285714285714)","(13.0, 15.5, 15.368)","(9.0, 11.0, 10.956521739130435)","(17.0, 22.0, 21.63157894736842)","(71.0, 100.0, 96.53061224489795)","(101.0, 210.0, 205.55555555555554)"
16-12-2022 12:45:17.385213,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.346)","(51.0, 95.0, 90.95238095238095)","(101.0, 240.0, 195.0)","(14.0, 17.5, 17.227906976744187)","(1.8, 2.02, 1.998392857142857)","(8.5, 10.5, 10.193181818181818)","(61.0, 65.0, 59.905660377358494)","(13.0, 15.5, 15.373076923076923)","(9.0, 11.0, 10.957207207207206)","(17.0, 22.0, 21.642857142857142)","(71.0, 100.0, 96.6)","(101.0, 210.0, 205.55555555555554)"
16-12-2022 12:45:18.761400,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.347424042272127)","(51.0, 95.0, 90.85365853658537)","(101.0, 240.0, 195.0)","(14.0, 17.5, 17.227906976744187)","(1.8, 2.0, 1.99734375)","(8.5, 10.5, 10.2)","(61.0, 65.0, 59.48979591836735)","(13.0, 15.5, 15.420673076923077)","(9.0, 11.0, 10.957207207207206)","(17.0, 22.0, 21.642857142857142)","(71.0, 100.0, 96.6)","(101.0, 210.0, 205.55555555555554)"
16-12-2022 12:45:20.047541,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.347424042272127)","(51.0, 95.0, 90.85365853658537)","(101.0, 240.0, 195.0)","(14.0, 17.5, 17.36111111111111)","(1.8, 2.0, 1.99734375)","(8.5, 10.5, 9.900348432055749)","(61.0, 65.0, 59.48979591836735)","(13.0, 15.5, 15.465425531914894)","(9.0, 11.0, 10.957207207207206)","(17.0, 22.0, 21.642857142857142)","(71.0, 100.0, 96.6)","(101.0, 210.0, 209.0)"
16-12-2022 12:45:21.319245,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.346409574468085)","(51.0, 95.0, 90.4054054054054)","(101.0, 240.0, 195.0)","(14.0, 17.5, 17.424242424242426)","(1.8, 2.0, 1.9898366013071895)","(8.5, 10.0, 9.907741935483871)","(61.0, 65.0, 59.905660377358494)","(13.0, 15.5, 15.66304347826087)","(9.0, 11.0, 10.965631929046562)","(17.0, 22.0, 21.61111111111111)","(71.0, 100.0, 96.6)","(101.0, 210.0, 209.0)"
16-12-2022 12:45:22.684515,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.392138939670932)","(51.0, 95.0, 89.84848484848484)","(101.0, 240.0, 199.0909090909091)","(14.0, 17.5, 17.88953488372093)","(1.8, 1.99, 1.9884575835475577)","(8.5, 10.0, 9.907120743034056)","(61.0, 65.0, 60.09090909090909)","(13.0, 16.0, 15.931034482758621)","(9.0, 11.0, 10.958963282937365)","(17.0, 22.0, 21.623655913978496)","(71.0, 100.0, 95.75)","(101.0, 210.0, 209.0)"
16-12-2022 12:45:24.035741,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.349445324881142)","(51.0, 95.0, 88.94736842105263)","(101.0, 240.0, 199.0909090909091)","(14.0, 18.0, 17.88953488372093)","(1.8, 1.99, 1.9883050847457626)","(8.5, 10.0, 9.907120743034056)","(61.0, 65.0, 60.42372881355932)","(13.0, 16.5, 16.096938775510203)","(9.0, 11.0, 10.958963282937365)","(17.0, 22.0, 21.623655913978496)","(71.0, 100.0, 95.13513513513513)","(101.0, 210.0, 209.0)"
16-12-2022 12:45:25.377129,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.342391304347826)","(51.0, 90.0, 88.94736842105263)","(101.0, 240.0, 199.0909090909091)","(14.0, 18.0, 17.971830985915492)","(1.8, 1.99, 1.988281690140845)","(8.5, 10.0, 9.907120743034056)","(61.0, 65.0, 60.42372881355932)","(13.0, 16.5, 16.094059405940595)","(9.0, 11.0, 10.97991967871486)","(17.0, 22.0, 21.623655913978496)","(71.0, 100.0, 95.13513513513513)","(101.0, 210.0, 209.0)"
16-12-2022 12:45:26.734974,"(101.0, 310.0, 280.0)","(10.0, 11.5, 11.350556438791733)","(51.0, 90.0, 89.0)","(101.0, 240.0, 199.0909090909091)","(14.0, 18.0, 17.967532467532468)","(1.8, 1.99, 1.9764968152866242)","(8.5, 10.0, 9.92013201320132)","(61.0, 65.0, 60.5)","(13.0, 16.5, 16.126315789473683)","(9.0, 11.0, 11.005940594059405)","(17.0, 22.0, 21.63917525773196)","(71.0, 100.0, 95.26315789473684)","(101.0, 210.0, 210.0)"
16-12-2022 12:45:28.106208,"(101.0, 310.0, 280.0)","(10.0, 11.5, 11.352664576802507)","(51.0, 90.0, 89.0)","(101.0, 240.0, 199.0909090909091)","(14.0, 18.0, 17.967532467532468)","(1.8, 1.98, 1.977429906542056)","(8.5, 10.0, 9.92013201320132)","(61.0, 65.0, 60.5)","(13.0, 16.5, 16.126315789473683)","(9.0, 11.5, 11.01830443159923)","(17.0, 22.0, 21.556962025316455)","(71.0, 100.0, 95.26315789473684)","(101.0, 220.0, 210.0)"
16-12-2022 12:45:29.448523,"(101.0, 310.0, 280.0)","(10.0, 11.5, 11.34548611111111)","(51.0, 90.0, 89.0)","(101.0, 240.0, 202.5)","(14.0, 18.0, 17.974489795918366)","(1.8, 1.98, 1.977843137254902)","(8.5, 10.0, 9.922186495176849)","(61.0, 65.0, 60.64516129032258)","(13.0, 16.5, 16.13063063063063)","(9.0, 11.5, 11.02561669829222)","(17.0, 22.0, 21.444444444444443)","(71.0, 100.0, 95.38461538461539)","(101.0, 220.0, 210.0)"
16-12-2022 12:45:30.736793,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.34548611111111)","(51.0, 90.0, 89.0)","(101.0, 240.0, 210.0)","(14.0, 18.0, 17.642857142857142)","(1.8, 1.98, 1.9750502512562813)","(8.5, 10.0, 9.922186495176849)","(61.0, 65.0, 58.18181818181818)","(13.0, 16.5, 16.111538461538462)","(9.0, 11.5, 11.048736462093864)","(17.0, 22.0, 21.185185185185187)","(71.0, 100.0, 95.38461538461539)","(101.0, 220.0, 210.0)"
16-12-2022 12:45:32.023420,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.34548611111111)","(51.0, 90.0, 89.0)","(101.0, 240.0, 210.0)","(14.0, 18.0, 17.307692307692307)","(1.8, 1.98, 1.9761971830985916)","(8.5, 10.0, 9.924137931034483)","(51.0, 60.0, 58.214285714285715)","(13.0, 16.5, 16.125925925925927)","(9.0, 11.5, 11.052491103202847)","(17.0, 22.0, 21.317073170731707)","(71.0, 100.0, 95.81395348837209)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:33.277311,"(101.0, 320.0, 285.0)","(10.0, 11.5, 11.410321489001692)","(51.0, 90.0, 89.04761904761905)","(101.0, 240.0, 210.0)","(14.0, 17.0, 16.864406779661017)","(1.8, 1.98, 1.9738351254480286)","(8.5, 10.0, 9.924137931034483)","(51.0, 60.0, 58.0)","(13.0, 16.5, 16.65714285714286)","(9.0, 11.5, 11.052491103202847)","(17.0, 22.0, 21.317073170731707)","(71.0, 100.0, 95.81395348837209)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:34.832140,"(101.0, 320.0, 290.0)","(10.0, 11.5, 11.566326530612244)","(51.0, 90.0, 89.04761904761905)","(101.0, 240.0, 210.0)","(14.0, 17.5, 17.197916666666668)","(1.8, 1.98, 1.9716964285714285)","(8.5, 10.0, 9.909511568123394)","(51.0, 60.0, 57.81818181818182)","(13.0, 17.0, 16.65068493150685)","(9.0, 11.5, 11.052491103202847)","(17.0, 22.0, 21.317073170731707)","(71.0, 100.0, 95.5)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:36.152920,"(101.0, 330.0, 290.0)","(10.0, 12.0, 11.566326530612244)","(51.0, 90.0, 89.04761904761905)","(101.0, 240.0, 210.0)","(14.0, 17.5, 17.197916666666668)","(1.8, 1.98, 1.9766027397260273)","(8.5, 10.0, 9.909511568123394)","(51.0, 60.0, 57.81818181818182)","(13.0, 17.0, 16.65068493150685)","(9.0, 11.5, 11.052491103202847)","(17.0, 22.0, 21.3)","(71.0, 100.0, 95.5)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:37.584022,"(101.0, 330.0, 290.0)","(10.0, 11.0, 11.289473684210526)","(51.0, 90.0, 89.0909090909091)","(101.0, 240.0, 204.0)","(14.0, 17.5, 17.177419354838708)","(1.8, 1.98, 1.9777205882352942)","(8.5, 10.0, 9.916010498687664)","(51.0, 60.0, 58.113207547169814)","(13.0, 17.0, 16.770833333333332)","(9.0, 11.5, 11.103937007874016)","(17.0, 22.0, 20.753694581280786)","(71.0, 100.0, 96.08695652173913)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:38.939270,"(101.0, 330.0, 290.0)","(10.0, 11.5, 11.088709677419354)","(51.0, 90.0, 89.0909090909091)","(101.0, 240.0, 204.0)","(14.0, 17.5, 17.177419354838708)","(1.8, 1.98, 1.9817010309278351)","(8.5, 10.0, 9.913917525773197)","(51.0, 60.0, 58.113207547169814)","(13.0, 17.0, 16.685714285714287)","(9.0, 11.5, 11.103937007874016)","(17.0, 21.0, 20.753694581280786)","(71.0, 100.0, 96.08695652173913)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:40.472736,"(101.0, 330.0, 290.0)","(10.0, 11.5, 11.304222648752399)","(51.0, 90.0, 89.13043478260869)","(101.0, 240.0, 204.0)","(14.0, 17.5, 17.22222222222222)","(1.8, 1.99, 1.9848407643312103)","(8.5, 10.0, 9.915656565656565)","(51.0, 60.0, 58.148148148148145)","(13.0, 17.0, 16.725)","(9.0, 11.5, 11.06412478336222)","(17.0, 21.0, 20.859154929577464)","(71.0, 100.0, 96.17021276595744)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:41.909462,"(101.0, 330.0, 293.6363636363636)","(10.0, 11.5, 11.3097609561753)","(51.0, 90.0, 89.13043478260869)","(101.0, 240.0, 206.66666666666666)","(14.0, 17.5, 17.4)","(1.8, 1.99, 1.9833777777777777)","(8.5, 10.0, 9.915656565656565)","(51.0, 60.0, 59.72222222222222)","(14.0, 17.0, 16.915384615384614)","(9.0, 11.5, 11.050279329608939)","(17.0, 21.0, 20.859154929577464)","(71.0, 100.0, 96.17021276595744)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:43.182384,"(101.0, 330.0, 293.6363636363636)","(10.0, 11.5, 11.3097609561753)","(51.0, 90.0, 89.16666666666667)","(101.0, 240.0, 204.0)","(14.0, 17.5, 17.275)","(1.8, 1.99, 1.9848620689655172)","(8.5, 10.0, 9.797948717948719)","(51.0, 60.0, 63.84615384615385)","(14.0, 17.0, 16.92948717948718)","(9.0, 11.5, 11.09499263622975)","(17.0, 21.0, 21.826666666666668)","(71.0, 100.0, 95.81395348837209)","(101.0, 220.0, 210.9090909090909)"
16-12-2022 12:45:44.447608,"(101.0, 330.0, 293.6363636363636)","(10.0, 11.5, 11.313111545988258)","(51.0, 90.0, 89.16666666666667)","(101.0, 240.0, 206.66666666666666)","(14.0, 17.5, 17.326923076923077)","(1.8, 1.99, 1.9850498338870433)","(8.5, 9.8, 9.7981220657277)","(51.0, 65.0, 58.372093023255815)","(14.0, 17.0, 16.92948717948718)","(9.0, 11.5, 11.09499263622975)","(17.0, 22.0, 21.77922077922078)","(71.0, 100.0, 95.81395348837209)","(101.0, 220.0, 210.9090909090909)"
16-12-2022 12:45:45.742534,"(101.0, 330.0, 293.6363636363636)","(10.0, 11.5, 11.313111545988258)","(51.0, 90.0, 89.16666666666667)","(101.0, 240.0, 206.66666666666666)","(14.0, 17.5, 17.295454545454547)","(1.8, 1.99, 1.985643274853801)","(8.5, 9.8, 9.7981220657277)","(51.0, 60.0, 58.372093023255815)","(14.0, 17.0, 16.92948717948718)","(9.0, 11.5, 11.09499263622975)","(17.0, 22.0, 21.77922077922078)","(71.0, 100.0, 95.81395348837209)","(101.0, 220.0, 210.9090909090909)"
16-12-2022 12:45:47.041329,"(101.0, 330.0, 293.6363636363636)","(10.0, 11.5, 11.313111545988258)","(51.0, 90.0, 89.16666666666667)","(101.0, 240.0, 215.0)","(14.0, 17.5, 17.32)","(1.8, 1.99, 1.986058201058201)","(8.5, 9.8, 9.798181818181819)","(41.0, 60.0, 58.229166666666664)","(14.0, 17.0, 16.93888888888889)","(9.0, 11.5, 11.056451612903226)","(17.0, 22.0, 21.26086956521739)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:48.334374,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.316346153846155)","(51.0, 90.0, 88.66666666666667)","(101.0, 240.0, 213.0)","(14.0, 17.5, 17.32)","(1.8, 1.99, 1.9879807692307692)","(8.5, 9.8, 9.798214285714286)","(41.0, 60.0, 63.125)","(14.0, 17.0, 16.885416666666668)","(9.0, 11.5, 11.056451612903226)","(17.0, 22.0, 21.37037037037037)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 210.47619047619048)"
16-12-2022 12:45:49.633985,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.316346153846155)","(51.0, 90.0, 88.66666666666667)","(101.0, 240.0, 215.0)","(14.0, 17.5, 17.444444444444443)","(1.8, 1.99, 1.9777319587628865)","(8.5, 9.8, 9.793805309734514)","(41.0, 65.0, 61.5)","(14.0, 17.0, 16.935294117647057)","(9.0, 11.5, 11.056451612903226)","(17.0, 22.0, 21.4)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 211.42857142857142)"
16-12-2022 12:45:50.957831,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.317567567567568)","(51.0, 90.0, 88.66666666666667)","(101.0, 240.0, 215.0)","(14.0, 17.5, 17.444444444444443)","(1.8, 1.98, 1.9777319587628865)","(8.5, 9.8, 9.793805309734514)","(41.0, 65.0, 61.5)","(14.0, 17.0, 16.935294117647057)","(9.0, 11.5, 11.056451612903226)","(17.0, 22.0, 21.4)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 211.42857142857142)"
16-12-2022 12:45:52.282401,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.317567567567568)","(51.0, 90.0, 88.66666666666667)","(101.0, 240.0, 215.0)","(14.0, 17.5, 17.434782608695652)","(1.8, 1.98, 1.985531914893617)","(8.5, 9.8, 9.793805309734514)","(41.0, 65.0, 56.96969696969697)","(14.0, 17.0, 16.935294117647057)","(9.0, 11.5, 11.056451612903226)","(17.0, 22.0, 21.303030303030305)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 211.42857142857142)"
16-12-2022 12:45:53.619102,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.317567567567568)","(51.0, 90.0, 88.66666666666667)","(101.0, 240.0, 215.0)","(14.0, 17.5, 17.434782608695652)","(1.8, 1.99, 1.985531914893617)","(8.5, 9.8, 9.788793103448276)","(41.0, 60.0, 56.75675675675676)","(14.0, 17.0, 16.935294117647057)","(9.0, 11.5, 11.056451612903226)","(17.0, 22.0, 21.303030303030305)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 211.42857142857142)"
16-12-2022 12:45:55.072586,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.330321285140561)","(51.0, 90.0, 88.66666666666667)","(101.0, 240.0, 213.0)","(14.0, 17.5, 17.434782608695652)","(1.8, 1.99, 1.9773469387755103)","(8.5, 9.8, 9.788793103448276)","(41.0, 60.0, 56.75675675675676)","(14.0, 17.0, 17.205128205128204)","(9.0, 11.5, 11.056451612903226)","(17.0, 22.0, 21.303030303030305)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 211.42857142857142)"
16-12-2022 12:45:56.423361,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.330321285140561)","(51.0, 90.0, 88.66666666666667)","(101.0, 240.0, 213.0)","(14.0, 17.5, 17.468354430379748)","(1.8, 1.98, 1.9760204081632653)","(8.5, 9.8, 9.788793103448276)","(41.0, 60.0, 56.75675675675676)","(14.0, 17.5, 17.205128205128204)","(9.0, 11.5, 11.05591054313099)","(17.0, 22.0, 21.303030303030305)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 211.42857142857142)"
16-12-2022 12:45:57.774897,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.214527027027026)","(51.0, 90.0, 89.23076923076923)","(101.0, 240.0, 213.0)","(14.0, 18.0, 17.44578313253012)","(1.8, 1.98, 1.9772297297297297)","(8.5, 9.8, 9.75357142857143)","(41.0, 60.0, 56.857142857142854)","(14.0, 17.5, 17.3)","(9.0, 11.5, 11.05591054313099)","(17.0, 22.0, 21.25)","(71.0, 100.0, 96.04651162790698)","(101.0, 220.0, 212.94117647058823)"
16-12-2022 12:45:59.202861,"(101.0, 330.0, 288.3333333333333)","(10.0, 11.5, 11.214527027027026)","(51.0, 90.0, 89.23076923076923)","(101.0, 240.0, 234.73684210526315)","(14.0, 18.0, 17.468354430379748)","(1.8, 1.98, 1.9712745098039215)","(8.5, 9.8, 9.745454545454546)","(41.0, 60.0, 57.03125)","(14.0, 17.5, 17.29646017699115)","(9.0, 11.5, 11.055379746835444)","(17.0, 22.0, 21.25)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 212.94117647058823)"
16-12-2022 12:46:00.559478,"(101.0, 330.0, 290.0)","(10.0, 11.5, 11.206168831168831)","(51.0, 90.0, 89.23076923076923)","(101.0, 260.0, 234.73684210526315)","(14.0, 18.0, 17.50588235294118)","(1.8, 1.98, 1.9721153846153845)","(8.5, 9.8, 9.745454545454546)","(41.0, 60.0, 54.92063492063492)","(14.0, 17.5, 17.29646017699115)","(9.0, 11.5, 11.05591054313099)","(17.0, 22.0, 21.25)","(71.0, 100.0, 95.9090909090909)","(101.0, 220.0, 212.94117647058823)"
