,Ammoudi Bay,Cinnamon Missile,Fratellino,Leadership Spill,Wit,Such A Whit,Sogni
06-01-2023 15:53:48.192141,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.75)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:49.349224,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:50.540513,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:51.572798,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:52.700661,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:54.002988,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:55.231715,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:56.336087,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:57.436622,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:58.617633,"(4.6, 5.9, 5.75)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:53:59.856463,"(4.6, 5.9, 5.675)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:54:01.555869,"(4.6, 5.9, 5.675)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:54:03.306059,"(4.6, 5.9, 5.675)","(18.0, 42.0, 40.30769230769231)","(7.5, 15.0, 12.5)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.133333333333333)","(26.0, 50.0, 32.75)","(81.0, 230.0, 165.0)"
06-01-2023 15:54:04.956731,"(4.6, 5.9, 5.675)","(18.0, 42.0, 37.5)","(7.5, 15.0, 12.666666666666666)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.2)","(26.0, 50.0, 34.0)","(81.0, 230.0, 160.0)"
06-01-2023 15:54:06.641131,"(4.6, 5.9, 5.675)","(18.0, 40.0, 37.5)","(7.5, 14.0, 12.666666666666666)","(1.6, 1.78, 1.764)","(6.0, 8.6, 8.085714285714285)","(26.0, 48.0, 34.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:08.179147,"(4.6, 5.9, 5.675)","(18.0, 40.0, 37.5)","(7.5, 14.0, 12.666666666666666)","(1.6, 1.78, 1.764)","(6.0, 8.8, 8.085714285714285)","(26.0, 48.0, 34.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:09.515009,"(4.6, 5.9, 5.675)","(18.0, 40.0, 26.666666666666668)","(7.5, 14.0, 12.0)","(1.6, 1.78, 1.7650000000000001)","(6.0, 8.8, 7.644444444444444)","(26.0, 48.0, 34.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:10.853636,"(4.6, 5.9, 5.675)","(18.0, 38.0, 26.666666666666668)","(7.5, 14.0, 12.0)","(1.6, 1.78, 1.7650000000000001)","(6.0, 7.8, 7.644444444444444)","(26.0, 48.0, 34.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:12.138635,"(4.6, 5.9, 5.75)","(18.0, 38.0, 28.5)","(7.5, 14.0, 11.619047619047619)","(1.6, 1.78, 1.764)","(6.0, 7.8, 7.644444444444444)","(26.0, 48.0, 41.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:13.568537,"(4.6, 5.9, 5.75)","(18.0, 36.0, 26.0)","(7.5, 14.0, 11.619047619047619)","(1.6, 1.78, 1.764)","(6.0, 7.8, 7.644444444444444)","(26.0, 48.0, 41.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:14.862980,"(4.6, 5.9, 5.75)","(19.0, 36.0, 26.0)","(8.0, 14.0, 11.619047619047619)","(1.6, 1.78, 1.764)","(6.5, 7.8, 7.644444444444444)","(31.0, 48.0, 41.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:16.203240,"(4.6, 5.9, 5.75)","(19.0, 34.0, 27.5)","(8.0, 14.0, 11.619047619047619)","(1.6, 1.78, 1.764)","(6.5, 7.8, 7.644444444444444)","(31.0, 48.0, 41.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:17.502695,"(4.6, 5.9, 5.75)","(19.0, 34.0, 25.333333333333332)","(8.0, 14.0, 11.619047619047619)","(1.6, 1.78, 1.764)","(6.5, 7.8, 7.644444444444444)","(31.0, 48.0, 41.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:18.856188,"(4.6, 5.9, 5.75)","(19.0, 34.0, 25.333333333333332)","(8.0, 14.0, 11.619047619047619)","(1.6, 1.78, 1.77)","(6.5, 7.8, 7.266666666666667)","(31.0, 48.0, 41.0)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:20.134910,"(4.6, 5.9, 5.72)","(19.0, 34.0, 25.333333333333332)","(8.0, 14.0, 10.521739130434783)","(1.6, 1.78, 1.77)","(6.5, 7.4, 7.266666666666667)","(31.0, 48.0, 42.2)","(81.0, 190.0, 160.0)"
06-01-2023 15:54:21.407614,"(4.6, 5.9, 5.84)","(19.0, 34.0, 25.333333333333332)","(8.0, 13.0, 12.0)","(1.6, 1.78, 1.8450000000000002)","(6.5, 7.4, 7.377142857142857)","(31.0, 46.0, 42.0)","(81.0, 190.0, 165.0)"
06-01-2023 15:54:22.639257,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 32.35294117647059)","(8.0, 13.0, 12.0)","(1.6, 1.86, 1.8533333333333335)","(6.5, 7.4, 7.377142857142857)","(31.0, 46.0, 40.666666666666664)","(81.0, 230.0, 165.0)"
06-01-2023 15:54:23.868993,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 13.0, 12.0)","(1.6, 1.87, 1.8616666666666666)","(6.5, 7.4, 7.352941176470589)","(31.0, 46.0, 42.8)","(81.0, 230.0, 165.0)"
06-01-2023 15:54:25.119454,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 13.0, 10.6)","(1.6, 1.88, 1.8599999999999999)","(6.5, 7.4, 7.733333333333333)","(31.0, 46.0, 42.8)","(81.0, 230.0, 165.0)"
06-01-2023 15:54:26.392853,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 13.0, 11.25)","(1.6, 1.88, 1.8599999999999999)","(6.5, 8.8, 8.0)","(31.0, 46.0, 44.4)","(81.0, 230.0, 148.0)"
06-01-2023 15:54:27.637443,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.5, 11.25)","(1.6, 1.88, 1.871)","(6.5, 8.6, 8.0)","(31.0, 48.0, 44.4)","(81.0, 220.0, 148.0)"
06-01-2023 15:54:29.015626,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.5, 11.0)","(1.6, 1.88, 1.871)","(6.5, 8.6, 7.9)","(31.0, 48.0, 44.4)","(81.0, 220.0, 148.0)"
06-01-2023 15:54:30.324778,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.8)","(1.6, 1.88, 1.871)","(6.5, 8.4, 7.8)","(31.0, 48.0, 44.4)","(81.0, 220.0, 148.0)"
06-01-2023 15:54:31.682187,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.8)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 44.4)","(81.0, 220.0, 148.0)"
06-01-2023 15:54:33.019020,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.210526315789474)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 44.4)","(81.0, 220.0, 148.0)"
06-01-2023 15:54:34.228051,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.210526315789474)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 44.4)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:35.400405,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.210526315789474)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 44.4)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:36.646779,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.210526315789474)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 44.4)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:37.989356,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.210526315789474)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:39.355692,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.2, 8.0)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:40.607370,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.4, 8.0)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:41.857846,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.4, 7.8)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:43.187068,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:44.598553,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:46.015840,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:47.390571,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:48.847760,"(4.6, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.2, 7.8)","(31.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:50.236528,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.2, 8.066666666666666)","(26.0, 48.0, 45.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:51.489805,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 25.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.4, 8.066666666666666)","(26.0, 48.0, 39.0)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:52.779845,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 32.7)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.4, 8.100000000000001)","(26.0, 48.0, 47.111111111111114)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:54.040835,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 30.0)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.8, 8.100000000000001)","(26.0, 48.0, 43.333333333333336)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:55.340395,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.0)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.8, 8.100000000000001)","(26.0, 48.0, 45.2)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:56.671239,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.0)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.871)","(6.5, 8.8, 8.100000000000001)","(26.0, 48.0, 45.2)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:57.921783,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.0)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.8639999999999999)","(6.5, 8.8, 8.0)","(26.0, 48.0, 45.2)","(81.0, 220.0, 180.0)"
06-01-2023 15:54:59.179855,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.0)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.8639999999999999)","(6.5, 8.6, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 190.0)"
06-01-2023 15:55:00.459740,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.0)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.8599999999999999)","(6.5, 8.4, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 190.0)"
06-01-2023 15:55:02.113096,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.873)","(6.5, 8.4, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 190.0)"
06-01-2023 15:55:04.596176,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.873)","(6.5, 8.4, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 190.0)"
06-01-2023 15:55:06.187807,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.8199999999999998)","(6.5, 8.4, 7.933333333333333)","(26.0, 48.0, 41.0)","(81.0, 220.0, 157.5)"
06-01-2023 15:55:07.652318,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 31.333333333333332)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.2, 7.9)","(26.0, 48.0, 41.0)","(81.0, 220.0, 157.5)"
06-01-2023 15:55:09.102603,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 26.666666666666668)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.9)","(26.0, 48.0, 41.0)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:10.581601,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 26.666666666666668)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.9)","(26.0, 48.0, 41.0)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:12.021703,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 26.666666666666668)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:13.433342,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 26.666666666666668)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:14.742883,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 26.666666666666668)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:15.999327,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 26.666666666666668)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:17.564530,"(4.8, 5.9, 5.833333333333334)","(19.0, 34.0, 29.6)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.9)","(26.0, 48.0, 45.2)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:19.273765,"(4.8, 6.4, 6.0)","(19.0, 34.0, 31.555555555555557)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.800000000000001)","(26.0, 48.0, 45.2)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:20.976050,"(4.8, 6.2, 6.0)","(19.0, 34.0, 31.8)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.800000000000001)","(26.0, 48.0, 45.2)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:22.329451,"(4.8, 6.2, 6.08)","(19.0, 34.0, 31.8)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 7.800000000000001)","(26.0, 48.0, 45.333333333333336)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:23.865424,"(4.8, 6.2, 6.08)","(19.0, 34.0, 31.8)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 8.298181818181819)","(26.0, 48.0, 45.333333333333336)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:25.348362,"(4.8, 6.2, 6.08)","(19.0, 34.0, 31.8)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.7685714285714287)","(6.5, 8.4, 8.318840579710145)","(26.0, 48.0, 45.333333333333336)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:26.773582,"(4.8, 6.2, 6.08)","(19.0, 34.0, 31.8)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.8057142857142856)","(6.0, 8.4, 8.24)","(26.0, 48.0, 46.0)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:28.099946,"(4.8, 6.2, 6.08)","(19.0, 34.0, 31.8)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.802)","(6.0, 8.4, 8.156521739130435)","(26.0, 48.0, 46.0)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:29.758727,"(4.8, 6.2, 6.08)","(19.0, 34.0, 31.8)","(8.0, 12.0, 10.235294117647058)","(1.6, 1.88, 1.802)","(6.0, 8.4, 8.156521739130435)","(26.0, 48.0, 46.0)","(81.0, 220.0, 160.0)"
06-01-2023 15:55:31.075113,"(4.8, 6.2, 6.08)","(19.0, 34.0, 32.0)","(8.0, 12.0, 10.833333333333334)","(1.6, 1.88, 1.731153846153846)","(6.0, 8.4, 8.044444444444444)","(26.0, 48.0, 46.0)","(81.0, 220.0, 143.33333333333334)"
06-01-2023 15:55:32.652036,"(4.8, 6.6, 6.042857142857143)","(20.0, 34.0, 32.0)","(8.0, 11.5, 10.642857142857142)","(1.6, 1.74, 1.7325)","(6.0, 8.4, 7.866666666666666)","(26.0, 48.0, 46.0)","(81.0, 230.0, 143.33333333333334)"
06-01-2023 15:55:34.234560,"(4.8, 6.6, 6.2)","(20.0, 34.0, 32.888888888888886)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.74, 1.808)","(6.0, 8.4, 7.933333333333334)","(26.0, 48.0, 46.0)","(81.0, 230.0, 143.33333333333334)"
06-01-2023 15:55:35.670882,"(4.8, 6.4, 6.114285714285715)","(20.0, 34.0, 32.888888888888886)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.83, 1.8266666666666667)","(6.0, 8.4, 7.763636363636364)","(26.0, 48.0, 46.0)","(81.0, 230.0, 143.33333333333334)"
06-01-2023 15:55:37.474213,"(4.8, 6.4, 6.114285714285715)","(20.0, 34.0, 32.888888888888886)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8266666666666667)","(6.0, 8.4, 7.763636363636364)","(26.0, 48.0, 46.0)","(81.0, 230.0, 143.33333333333334)"
06-01-2023 15:55:39.202000,"(4.8, 6.4, 6.254545454545455)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8315384615384616)","(6.0, 8.4, 7.763636363636364)","(26.0, 48.0, 46.0)","(81.0, 230.0, 143.33333333333334)"
06-01-2023 15:55:40.834830,"(4.8, 6.4, 6.254545454545455)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8315384615384616)","(6.0, 8.4, 7.763636363636364)","(26.0, 48.0, 46.0)","(81.0, 230.0, 143.33333333333334)"
06-01-2023 15:55:42.608286,"(4.8, 6.4, 6.254545454545455)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8315384615384616)","(6.0, 8.4, 7.763636363636364)","(26.0, 48.0, 46.0)","(81.0, 230.0, 143.33333333333334)"
06-01-2023 15:55:44.118873,"(4.8, 6.4, 6.254545454545455)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8315384615384616)","(6.0, 8.4, 7.6)","(26.0, 48.0, 47.666666666666664)","(81.0, 230.0, 192.85714285714286)"
06-01-2023 15:55:45.595782,"(4.8, 6.4, 6.254545454545455)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8315384615384616)","(6.0, 8.4, 7.6461538461538465)","(26.0, 48.0, 47.666666666666664)","(81.0, 230.0, 192.85714285714286)"
06-01-2023 15:55:47.297784,"(4.8, 6.6, 5.9714285714285715)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8321428571428573)","(6.0, 8.4, 7.6461538461538465)","(26.0, 48.0, 43.888888888888886)","(81.0, 230.0, 197.5)"
06-01-2023 15:55:49.072693,"(4.8, 6.6, 5.9714285714285715)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8321428571428573)","(6.0, 8.4, 7.6461538461538465)","(26.0, 44.0, 43.888888888888886)","(81.0, 230.0, 197.5)"
06-01-2023 15:55:50.436050,"(4.8, 6.6, 5.9714285714285715)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8321428571428573)","(6.0, 8.4, 7.6461538461538465)","(26.0, 44.0, 43.888888888888886)","(81.0, 230.0, 197.5)"
06-01-2023 15:55:52.052892,"(4.8, 6.6, 5.9714285714285715)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.166666666666666)","(1.6, 1.84, 1.8321428571428573)","(6.0, 8.4, 7.6461538461538465)","(26.0, 44.0, 43.888888888888886)","(81.0, 230.0, 197.5)"
06-01-2023 15:55:53.514430,"(4.8, 6.6, 6.342857142857143)","(20.0, 34.0, 29.5)","(8.0, 11.5, 10.176470588235293)","(1.6, 1.84, 1.8290000000000002)","(6.0, 8.4, 7.866666666666666)","(26.0, 44.0, 43.888888888888886)","(81.0, 230.0, 197.5)"
06-01-2023 15:55:55.211424,"(4.8, 6.4, 6.033333333333333)","(20.0, 34.0, 33.5)","(8.0, 11.5, 10.272727272727273)","(1.6, 1.84, 1.8306666666666667)","(6.0, 8.4, 7.885714285714286)","(31.0, 48.0, 47.666666666666664)","(81.0, 230.0, 197.5)"
06-01-2023 15:55:56.584497,"(4.8, 6.6, 6.033333333333333)","(20.0, 42.0, 33.5)","(8.0, 11.5, 10.272727272727273)","(1.6, 1.84, 1.8306666666666667)","(6.0, 8.4, 7.885714285714286)","(31.0, 48.0, 47.666666666666664)","(81.0, 230.0, 197.5)"
06-01-2023 15:55:57.939548,"(4.8, 6.6, 6.0)","(20.0, 42.0, 33.5)","(8.0, 11.5, 10.272727272727273)","(1.6, 1.84, 1.8262500000000002)","(6.0, 8.4, 7.885714285714286)","(31.0, 48.0, 47.666666666666664)","(81.0, 230.0, 197.5)"
06-01-2023 15:55:59.264359,"(4.8, 6.2, 6.0)","(20.0, 42.0, 33.5)","(8.0, 11.5, 10.272727272727273)","(1.6, 1.84, 1.8262500000000002)","(6.0, 8.4, 7.885714285714286)","(31.0, 48.0, 47.666666666666664)","(81.0, 230.0, 197.5)"
06-01-2023 15:56:00.624406,"(4.8, 6.2, 6.0)","(20.0, 42.0, 33.5)","(8.0, 11.5, 10.272727272727273)","(1.6, 1.84, 1.8262500000000002)","(6.0, 8.4, 7.885714285714286)","(31.0, 48.0, 47.666666666666664)","(81.0, 230.0, 197.5)"
06-01-2023 15:56:02.071796,"(4.8, 6.2, 6.0)","(20.0, 42.0, 33.5)","(8.0, 11.5, 10.272727272727273)","(1.6, 1.84, 1.8250000000000002)","(6.0, 8.4, 7.9)","(31.0, 48.0, 47.666666666666664)","(81.0, 230.0, 197.5)"
06-01-2023 15:56:03.442357,"(4.8, 6.2, 6.12)","(20.0, 42.0, 33.5)","(8.0, 11.5, 10.272727272727273)","(1.6, 1.84, 1.8250000000000002)","(6.0, 8.6, 7.9)","(31.0, 48.0, 47.666666666666664)","(81.0, 230.0, 197.5)"
