,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 14:48:38.551775,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:40.027943,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:41.550752,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:43.088325,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:44.579140,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:46.133595,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:47.675509,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:49.231211,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:50.752325,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:52.288828,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:53.842198,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:55.433274,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:56.998723,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:58.517192,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:48:59.958459,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:01.447759,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:02.929144,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:04.483419,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:06.073035,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:07.566805,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:09.084280,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:10.654213,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:12.185605,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:13.700585,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:15.243499,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:16.729387,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:18.241792,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:19.769820,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:21.294309,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:22.846907,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:24.373929,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:25.859936,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:27.362121,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:28.897039,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:30.435264,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:31.962154,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:33.527812,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:35.027005,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:36.523732,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:37.990031,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:39.509620,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:41.044328,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:42.722422,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:44.335107,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:46.003082,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:47.521000,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:49.133869,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:50.735095,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:52.353422,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:53.967492,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:55.606951,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:57.165095,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
08-01-2023 14:49:58.797144,"(3.1, 3.95, 3.7750000000000004)","(101.0, 230.0, 180.0)","(2.35, 2.72, 2.718)","(6.0, 7.8, 7.64516129032258)","(10.0, 13.5, 12.585365853658537)","(31.0, 36.0, 33.6)","(101.0, 220.0, 183.33333333333331)","(8.0, 15.5, 13.25)","(51.0, 190.0, 142.0)","(101.0, 230.0, 170.0)","(20.0, 36.0, 24.75)","(101.0, 210.0, 160.0)","(101.0, 220.0, 165.0)","(101.0, 210.0, 152.5)"
