,Captain Kenny,Gojira,Governor,Governor Phillip,One Lucky Kid,Registry,Square Cut,No Rain No Flowers,Royal Lane,Fridays Songs
10-01-2023 12:46:28.465804,"(6.5, 11.0, 10.875)","(7.5, 9.6, 9.466666666666667)","(2.7, 2.96, 2.951395348837209)","(10.0, 15.0, 14.777777777777779)","(7.5, 8.4, 8.35)","(91.0, 210.0, 150.0)","(7.0, 14.5, 13.5)","(19.0, 36.0, 34.92307692307692)","(5.0, 6.6, 6.49090909090909)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:29.767511,"(6.5, 11.0, 10.875)","(7.5, 9.6, 9.466666666666667)","(2.7, 2.96, 2.95225)","(10.0, 15.0, 14.777777777777779)","(7.5, 8.4, 8.35)","(91.0, 210.0, 150.0)","(7.0, 14.5, 13.7)","(19.0, 36.0, 32.15384615384615)","(5.0, 6.6, 6.49090909090909)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:31.005837,"(6.5, 11.0, 10.875)","(7.5, 9.6, 9.466666666666667)","(2.7, 2.96, 2.951264367816092)","(10.0, 15.0, 14.777777777777779)","(7.5, 8.4, 8.35)","(91.0, 210.0, 146.66666666666666)","(7.0, 14.5, 13.7)","(19.0, 34.0, 32.11764705882353)","(5.0, 6.6, 6.49090909090909)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:32.312568,"(6.5, 11.0, 10.875)","(7.5, 9.6, 9.466666666666667)","(2.7, 2.96, 2.9443835616438356)","(10.0, 15.0, 14.777777777777779)","(7.5, 8.4, 8.35)","(91.0, 200.0, 146.66666666666666)","(7.0, 14.5, 13.7)","(19.0, 34.0, 32.11764705882353)","(5.0, 6.6, 6.49090909090909)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:33.527983,"(6.5, 11.0, 10.875)","(7.5, 9.6, 9.466666666666667)","(2.7, 2.96, 2.9443835616438356)","(10.0, 15.0, 14.777777777777779)","(7.5, 8.4, 8.35)","(91.0, 200.0, 128.75)","(7.0, 14.5, 13.7)","(19.0, 34.0, 32.1)","(5.0, 6.6, 6.49090909090909)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:34.762436,"(6.5, 11.0, 10.875)","(7.5, 9.6, 9.466666666666667)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.4, 8.35)","(91.0, 190.0, 128.75)","(7.0, 14.5, 13.7)","(19.0, 34.0, 32.1)","(5.0, 6.6, 6.49090909090909)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:36.026614,"(6.5, 11.0, 10.875)","(7.5, 9.6, 9.466666666666667)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.4, 8.375)","(91.0, 190.0, 128.75)","(7.0, 14.5, 13.166666666666666)","(19.0, 34.0, 32.1)","(5.0, 6.6, 6.5)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:37.267221,"(6.5, 11.0, 10.902439024390244)","(7.5, 9.6, 9.466666666666667)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.4, 8.375)","(91.0, 190.0, 128.75)","(7.0, 14.0, 13.157894736842106)","(19.0, 34.0, 32.1)","(5.0, 6.6, 6.5)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:38.595952,"(6.5, 11.5, 11.2)","(7.5, 9.6, 9.435294117647059)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.4, 8.310526315789474)","(91.0, 190.0, 128.75)","(7.0, 14.0, 13.157894736842106)","(19.0, 34.0, 32.1)","(5.0, 6.6, 6.514285714285714)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:39.921030,"(6.5, 11.5, 11.2)","(7.5, 9.6, 9.435294117647059)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.4, 8.33125)","(91.0, 190.0, 128.75)","(7.0, 14.0, 13.157894736842106)","(19.0, 34.0, 32.1)","(5.0, 6.6, 6.545454545454545)","(101.0, 570.0, 375.0)"
10-01-2023 12:46:41.359536,"(6.5, 11.5, 11.2)","(7.5, 9.6, 9.435294117647059)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.4, 8.33125)","(91.0, 190.0, 128.75)","(7.0, 14.0, 13.157894736842106)","(19.0, 34.0, 32.1)","(5.0, 6.6, 6.545454545454545)","(101.0, 570.0, 426.66666666666663)"
10-01-2023 12:46:42.767593,"(6.5, 11.5, 11.2)","(7.5, 9.6, 9.435294117647059)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.4, 8.33125)","(91.0, 190.0, 128.75)","(7.0, 14.0, 13.157894736842106)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 550.0, 360.0)"
10-01-2023 12:46:44.148220,"(6.5, 11.5, 11.2)","(7.5, 9.6, 9.223809523809523)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.4, 8.293333333333333)","(91.0, 190.0, 128.75)","(7.0, 14.0, 12.916666666666666)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 540.0, 360.0)"
10-01-2023 12:46:45.464175,"(6.5, 11.5, 11.2)","(7.5, 9.4, 9.223809523809523)","(2.7, 2.94, 2.928)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.6, 8.303225806451612)","(91.0, 190.0, 128.75)","(7.0, 14.0, 12.916666666666666)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 540.0, 360.0)"
10-01-2023 12:46:46.843919,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.075)","(2.7, 2.94, 2.936)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.6, 8.303225806451612)","(91.0, 190.0, 128.75)","(7.0, 14.0, 12.916666666666666)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 540.0, 360.0)"
10-01-2023 12:46:48.052575,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.075)","(2.7, 2.94, 2.936)","(10.0, 15.0, 14.615384615384615)","(7.5, 8.6, 8.303225806451612)","(91.0, 190.0, 128.75)","(7.0, 14.0, 12.916666666666666)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 540.0, 360.0)"
10-01-2023 12:46:49.312513,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.075)","(2.7, 2.94, 2.936)","(10.0, 15.0, 14.380952380952381)","(7.5, 8.6, 8.303225806451612)","(91.0, 190.0, 128.75)","(7.0, 14.0, 13.133333333333333)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 530.0, 355.0)"
10-01-2023 12:46:50.522646,"(6.5, 11.5, 11.2)","(7.5, 9.2, 8.977777777777778)","(2.7, 2.94, 2.936)","(10.0, 15.0, 14.380952380952381)","(7.5, 8.6, 8.303225806451612)","(91.0, 190.0, 128.75)","(7.0, 14.0, 13.23076923076923)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 530.0, 350.0)"
10-01-2023 12:46:51.776316,"(6.5, 11.5, 11.2)","(7.5, 9.2, 8.977777777777778)","(2.7, 2.94, 2.9272727272727272)","(10.0, 15.0, 14.282608695652174)","(7.5, 8.6, 8.303225806451612)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.10344827586207)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 520.0, 350.0)"
10-01-2023 12:46:53.082246,"(6.5, 11.5, 11.2)","(7.5, 9.2, 8.977777777777778)","(2.7, 2.96, 2.9272727272727272)","(10.0, 14.5, 14.307692307692308)","(7.5, 8.6, 8.35135135135135)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.10344827586207)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 520.0, 350.0)"
10-01-2023 12:46:54.418974,"(6.5, 11.5, 11.2)","(7.5, 9.2, 8.977777777777778)","(2.7, 3.0, 2.9582608695652173)","(10.0, 14.5, 14.307692307692308)","(7.5, 8.4, 8.35135135135135)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 520.0, 393.33333333333337)"
10-01-2023 12:46:55.782952,"(6.5, 11.5, 11.2)","(7.5, 9.2, 8.977777777777778)","(2.7, 3.0, 2.9582608695652173)","(10.0, 14.5, 14.236842105263158)","(7.5, 8.4, 8.35135135135135)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 500.0, 393.33333333333337)"
10-01-2023 12:46:57.112574,"(6.5, 11.5, 11.2)","(7.5, 9.2, 8.977777777777778)","(2.7, 3.0, 2.9582608695652173)","(10.0, 14.5, 14.236842105263158)","(7.5, 8.4, 8.35135135135135)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 500.0, 335.0)"
10-01-2023 12:46:58.619291,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.12)","(2.7, 3.0, 2.9582608695652173)","(10.0, 14.5, 14.236842105263158)","(7.5, 8.4, 8.35135135135135)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 490.0, 335.0)"
10-01-2023 12:47:00.160124,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.155555555555555)","(2.7, 3.0, 2.9709090909090907)","(10.0, 14.5, 14.236842105263158)","(7.5, 8.4, 8.345454545454546)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.545454545454545)","(101.0, 490.0, 335.0)"
10-01-2023 12:47:01.549028,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.155555555555555)","(2.7, 3.0, 3.022)","(10.0, 14.5, 13.892857142857142)","(7.5, 8.4, 8.3)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 490.0, 335.0)"
10-01-2023 12:47:03.005047,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.155555555555555)","(2.7, 3.05, 3.022)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.3)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 490.0, 335.0)"
10-01-2023 12:47:04.416091,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.155555555555555)","(2.7, 3.05, 3.022)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.333333333333334)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 490.0, 335.0)"
10-01-2023 12:47:05.877405,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.155555555555555)","(2.7, 3.05, 3.022)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.341176470588236)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 490.0, 335.0)"
10-01-2023 12:47:07.241610,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.155555555555555)","(2.7, 3.05, 3.022)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.341176470588236)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 490.0, 335.0)"
10-01-2023 12:47:08.641493,"(6.5, 11.5, 11.2)","(7.5, 9.2, 9.155555555555555)","(2.7, 3.05, 3.022)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.341176470588236)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 490.0, 373.33333333333337)"
10-01-2023 12:47:10.095824,"(6.5, 11.5, 11.26)","(7.5, 9.2, 9.142857142857142)","(2.7, 3.05, 3.022)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.341176470588236)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 470.0, 320.0)"
10-01-2023 12:47:11.474699,"(6.5, 11.5, 11.26)","(7.5, 9.2, 9.163636363636362)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.341176470588236)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 320.0)"
10-01-2023 12:47:12.897556,"(6.5, 11.5, 11.26)","(7.5, 9.2, 9.163636363636362)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.341176470588236)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 320.0)"
10-01-2023 12:47:14.254242,"(6.5, 11.5, 11.26)","(7.5, 9.2, 9.163636363636362)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.341176470588236)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 320.0)"
10-01-2023 12:47:15.620155,"(6.5, 11.5, 11.26)","(7.5, 9.2, 8.875)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 320.0)"
10-01-2023 12:47:16.966049,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.875)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 320.0)"
10-01-2023 12:47:18.278738,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.875)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 320.0)"
10-01-2023 12:47:19.633803,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.875)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 320.0)"
10-01-2023 12:47:21.009851,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.95)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.852941176470589)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 320.0)"
10-01-2023 12:47:22.354312,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.9)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.7)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 460.0, 305.0)"
10-01-2023 12:47:23.679535,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.9)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.852941176470589)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 430.0, 300.0)"
10-01-2023 12:47:24.949679,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.9)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.852941176470589)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:26.273624,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.9)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.852941176470589)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:27.585080,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.9)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.5, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.823529411764707)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:28.930553,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.965217391304348)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.0, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:30.261587,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.965217391304348)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.0, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:31.542911,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.965217391304348)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.0, 8.4, 8.337931034482759)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:32.801608,"(6.5, 11.5, 11.26)","(7.5, 9.0, 8.965217391304348)","(2.7, 3.1, 3.041176470588235)","(10.0, 14.0, 13.833333333333334)","(7.0, 8.4, 8.345454545454546)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 12.869565217391305)","(19.0, 34.0, 32.25)","(5.0, 6.6, 6.492307692307692)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:34.098685,"(6.5, 11.5, 11.6875)","(7.5, 9.0, 9.073684210526315)","(2.7, 3.1, 2.9886301369863015)","(10.0, 14.0, 14.34)","(7.0, 8.4, 8.233333333333333)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.594594594594595)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:35.542357,"(6.5, 12.0, 11.6875)","(7.5, 9.2, 9.073684210526315)","(2.7, 3.05, 2.9886301369863015)","(10.0, 14.5, 14.34)","(7.0, 8.4, 8.233333333333333)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.594594594594595)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 420.0, 300.0)"
10-01-2023 12:47:36.957104,"(6.5, 12.0, 11.871794871794872)","(7.5, 9.2, 9.13191489361702)","(2.7, 3.05, 2.9886301369863015)","(10.0, 14.5, 14.34)","(7.0, 8.4, 8.233333333333333)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.594594594594595)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 420.0, 326.66666666666663)"
10-01-2023 12:47:38.438828,"(6.5, 12.0, 11.871794871794872)","(7.5, 9.2, 8.867961165048545)","(2.7, 3.05, 2.9886301369863015)","(10.0, 14.5, 14.566666666666666)","(7.0, 8.4, 8.233333333333333)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.765625)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 400.0, 285.0)"
10-01-2023 12:47:39.771218,"(6.5, 12.0, 11.871794871794872)","(7.5, 9.0, 8.867961165048545)","(2.7, 3.05, 2.9886301369863015)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.4, 8.233333333333333)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.765625)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 390.0, 285.0)"
10-01-2023 12:47:41.113791,"(6.5, 12.0, 11.871794871794872)","(7.5, 9.6, 9.257142857142856)","(2.7, 3.05, 2.9784615384615383)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.4, 8.233333333333333)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.657142857142857)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 390.0, 285.0)"
10-01-2023 12:47:42.587076,"(6.5, 12.0, 11.871794871794872)","(7.5, 9.2, 9.24)","(2.7, 3.0, 2.9784615384615383)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.4, 8.127272727272727)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.765625)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 390.0, 285.0)"
10-01-2023 12:47:43.957572,"(6.5, 12.0, 11.871794871794872)","(7.5, 9.4, 9.24)","(2.7, 3.0, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.127272727272727)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.765625)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 390.0, 285.0)"
10-01-2023 12:47:45.319788,"(6.5, 12.0, 11.307692307692308)","(7.5, 9.4, 9.24)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.127272727272727)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.765625)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.462068965517242)","(101.0, 390.0, 285.0)"
10-01-2023 12:47:46.611735,"(6.5, 12.0, 11.307692307692308)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9672)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.2)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.765625)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 390.0, 285.0)"
10-01-2023 12:47:47.903934,"(6.5, 12.0, 11.307692307692308)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.4, 8.17142857142857)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.765625)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 390.0, 285.0)"
10-01-2023 12:47:49.191761,"(6.5, 12.0, 11.307692307692308)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.092307692307692)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.765625)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 390.0, 285.0)"
10-01-2023 12:47:50.507098,"(6.5, 12.0, 11.428571428571429)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.089108910891088)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.791666666666666)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 390.0, 306.6666666666667)"
10-01-2023 12:47:51.775516,"(6.5, 12.0, 11.5)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.089108910891088)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.791666666666666)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 370.0, 270.0)"
10-01-2023 12:47:53.110838,"(6.5, 12.0, 11.5)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.118421052631579)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.791666666666666)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 360.0, 270.0)"
10-01-2023 12:47:54.361982,"(6.5, 12.0, 11.5)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.118421052631579)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.791666666666666)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 360.0, 270.0)"
10-01-2023 12:47:55.670256,"(6.5, 12.0, 11.5)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.118421052631579)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.791666666666666)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 360.0, 270.0)"
10-01-2023 12:47:56.958405,"(6.5, 12.0, 11.5)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.118421052631579)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.791666666666666)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.492307692307692)","(101.0, 360.0, 270.0)"
10-01-2023 12:47:58.256655,"(6.5, 12.0, 11.5)","(7.5, 9.4, 9.17142857142857)","(2.7, 3.05, 2.9677142857142855)","(10.0, 15.0, 14.566666666666666)","(7.0, 8.2, 8.118421052631579)","(91.0, 190.0, 143.33333333333334)","(7.0, 14.0, 13.791666666666666)","(19.0, 34.0, 32.833333333333336)","(5.0, 6.6, 6.4375)","(101.0, 360.0, 270.0)"
