,Wagner Bale,Thank You Jill,Highway Man,Adonis Sands,Floppy Roo,Orson Franky,Dr Esther,Dr Lysandra
07-01-2023 09:24:03.904976,"(10.0, 34.0, 14.833333333333334)","(3.8, 5.8, 5.1875)","(21.0, 110.0, 71.36363636363637)","(10.0, 22.0, 17.8)","(51.0, 400.0, 85.33333333333334)","(26.0, 260.0, 56.6)","(5.0, 8.8, 7.466666666666667)","(1.8, 2.16, 2.2075)"
07-01-2023 09:24:05.063520,"(10.0, 34.0, 12.642857142857142)","(3.8, 5.7, 5.1875)","(21.0, 110.0, 90.68181818181819)","(10.0, 22.0, 11.08)","(51.0, 280.0, 222.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.090909090909092)","(1.8, 2.36, 2.337037037037037)"
07-01-2023 09:24:06.183986,"(10.0, 34.0, 16.794117647058822)","(3.8, 5.7, 5.1875)","(21.0, 110.0, 90.68181818181819)","(10.0, 22.0, 15.2)","(51.0, 280.0, 222.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.200000000000001)","(1.8, 2.36, 2.337037037037037)"
07-01-2023 09:24:07.348717,"(10.0, 34.0, 13.571428571428571)","(3.8, 5.7, 5.1875)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 15.2)","(51.0, 280.0, 222.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.200000000000001)","(1.8, 2.36, 2.238)"
07-01-2023 09:24:08.524783,"(10.0, 34.0, 13.571428571428571)","(3.8, 5.7, 5.1875)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 222.5)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.626666666666667)","(1.8, 2.36, 2.2075)"
07-01-2023 09:24:09.662441,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.9, 5.3375)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 222.5)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.626666666666667)","(1.8, 2.36, 2.2075)"
07-01-2023 09:24:10.803129,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.7, 5.458823529411765)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 241.66666666666669)","(26.0, 180.0, 88.75)","(5.0, 8.8, 7.955555555555556)","(1.8, 2.36, 2.337037037037037)"
07-01-2023 09:24:12.008567,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.8, 5.547058823529412)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 247.1428571428571)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.040000000000001)","(1.8, 2.36, 2.3378571428571426)"
07-01-2023 09:24:13.122551,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.8, 5.573684210526316)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 247.1428571428571)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.040000000000001)","(1.8, 2.36, 2.313076923076923)"
07-01-2023 09:24:14.215868,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.8, 5.573684210526316)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 242.5)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.337407407407407)"
07-01-2023 09:24:15.311618,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.8, 5.573684210526316)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 242.5)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.337407407407407)"
07-01-2023 09:24:16.349073,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.8, 5.573684210526316)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 225.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.3381481481481483)"
07-01-2023 09:24:17.452767,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.7, 5.234090909090909)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.07)"
07-01-2023 09:24:18.530387,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.7, 5.234090909090909)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.065)"
07-01-2023 09:24:19.567451,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.7, 5.234090909090909)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:20.661109,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.7, 5.234090909090909)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:21.736825,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.7, 5.32037037037037)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:22.827195,"(10.0, 34.0, 14.933333333333334)","(3.8, 5.7, 4.033333333333333)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.610000000000001)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:23.892394,"(10.0, 34.0, 13.571428571428571)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.85)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.61904761904762)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:24.925497,"(10.0, 34.0, 17.558823529411764)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.61904761904762)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:25.905485,"(10.0, 34.0, 17.558823529411764)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.61904761904762)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:26.945516,"(10.0, 34.0, 17.558823529411764)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.61904761904762)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:27.952134,"(10.0, 34.0, 18.833333333333336)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 8.61904761904762)","(1.8, 2.36, 2.3389285714285712)"
07-01-2023 09:24:28.958909,"(10.0, 34.0, 18.833333333333336)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 6.333333333333333)","(1.8, 2.36, 2.215)"
07-01-2023 09:24:30.072960,"(10.0, 34.0, 18.833333333333336)","(3.8, 6.0, 4.275)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 88.75)","(5.0, 8.8, 6.333333333333333)","(1.8, 2.36, 2.215)"
07-01-2023 09:24:31.150817,"(10.0, 34.0, 17.34375)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.333333333333333)","(1.8, 2.36, 2.065)"
07-01-2023 09:24:32.250381,"(10.0, 34.0, 17.34375)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.333333333333333)","(1.8, 2.36, 2.06)"
07-01-2023 09:24:33.323305,"(10.0, 30.0, 28.565217391304348)","(3.8, 5.9, 5.114285714285715)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.333333333333333)","(1.8, 2.36, 2.06)"
07-01-2023 09:24:34.394145,"(10.0, 30.0, 28.565217391304348)","(3.8, 5.9, 5.114285714285715)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.333333333333333)","(1.8, 2.36, 2.3213333333333335)"
07-01-2023 09:24:35.449423,"(10.0, 30.0, 28.565217391304348)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.333333333333333)","(1.8, 2.36, 2.3388888888888886)"
07-01-2023 09:24:36.483291,"(10.0, 30.0, 25.05)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.333333333333333)","(1.8, 2.36, 2.075)"
07-01-2023 09:24:37.503566,"(10.0, 30.0, 25.05)","(3.8, 5.9, 4.066666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 21.0, 10.68888888888889)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.073333333333333)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:38.530198,"(10.0, 30.0, 18.923076923076923)","(3.8, 5.9, 4.58)","(21.0, 110.0, 90.68181818181819)","(10.0, 20.0, 12.933333333333334)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.95)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:39.527538,"(10.0, 30.0, 19.714285714285715)","(3.8, 5.9, 4.58)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 14.45)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.92)","(1.8, 2.36, 2.3449999999999998)"
07-01-2023 09:24:40.556957,"(10.0, 30.0, 19.714285714285715)","(3.8, 5.9, 4.58)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.680000000000001)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:41.601355,"(10.0, 30.0, 18.375)","(3.8, 5.9, 3.9030769230769233)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.680000000000001)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:42.700981,"(10.0, 30.0, 18.375)","(3.8, 5.8, 4.96)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.680000000000001)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:43.745112,"(10.0, 30.0, 18.375)","(3.8, 5.8, 4.96)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.680000000000001)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:44.789775,"(10.0, 30.0, 18.75)","(3.8, 5.7, 4.790909090909091)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.680000000000001)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:45.832802,"(10.0, 30.0, 18.75)","(3.8, 5.6, 5.125)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.731818181818182)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:46.849190,"(10.0, 30.0, 18.75)","(3.8, 5.6, 5.125)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.957407407407407)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:47.821503,"(10.0, 30.0, 23.863636363636363)","(3.8, 5.6, 5.125)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.642857142857143)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:48.802470,"(10.0, 30.0, 23.863636363636363)","(3.8, 5.6, 5.125)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.642857142857143)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:49.774888,"(10.0, 30.0, 23.863636363636363)","(3.8, 5.6, 5.125)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.642857142857143)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:50.786604,"(10.0, 30.0, 23.863636363636363)","(3.8, 5.6, 5.125)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.642857142857143)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:51.814813,"(10.0, 30.0, 23.863636363636363)","(3.8, 5.5, 4.681818181818182)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.642857142857143)","(1.8, 2.36, 2.3449999999999998)"
07-01-2023 09:24:52.882806,"(10.0, 30.0, 19.125)","(3.8, 5.5, 4.681818181818182)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.642857142857143)","(1.8, 2.36, 2.3453846153846154)"
07-01-2023 09:24:53.900491,"(10.0, 30.0, 19.125)","(3.8, 5.5, 4.681818181818182)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.642857142857143)","(1.8, 2.36, 2.3449999999999998)"
07-01-2023 09:24:54.892836,"(10.0, 30.0, 19.125)","(3.8, 5.5, 4.681818181818182)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.642857142857143)","(1.8, 2.36, 2.3226666666666667)"
07-01-2023 09:24:55.865011,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.681818181818182)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.695238095238095)","(1.8, 2.36, 2.3477777777777775)"
07-01-2023 09:24:56.854857,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.0)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.588235294117647)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.695238095238095)","(1.8, 2.36, 2.3477777777777775)"
07-01-2023 09:24:57.872209,"(10.0, 30.0, 24.78)","(3.8, 5.6, 4.333333333333333)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 13.043478260869565)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.695238095238095)","(1.8, 2.36, 2.3477777777777775)"
07-01-2023 09:24:58.855433,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.0)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.933333333333334)","(1.8, 2.36, 2.352763157894737)"
07-01-2023 09:24:59.858499,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.0)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.933333333333334)","(1.8, 2.36, 2.352763157894737)"
07-01-2023 09:25:00.832817,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.472222222222222)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.933333333333334)","(1.8, 2.36, 2.352763157894737)"
07-01-2023 09:25:01.834593,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.472222222222222)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.933333333333334)","(1.8, 2.36, 2.339615384615384)"
07-01-2023 09:25:02.799911,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.472222222222222)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.950000000000001)","(1.8, 2.36, 2.1)"
07-01-2023 09:25:03.811468,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.472222222222222)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.950000000000001)","(1.8, 2.36, 2.1)"
07-01-2023 09:25:04.790976,"(10.0, 30.0, 24.78)","(3.8, 5.7, 4.821428571428571)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.950000000000001)","(1.8, 2.36, 2.1)"
07-01-2023 09:25:05.831601,"(10.0, 30.0, 24.78)","(3.8, 5.4, 4.816666666666666)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.950000000000001)","(1.8, 2.36, 2.1)"
07-01-2023 09:25:06.829455,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.883333333333333)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.950000000000001)","(1.8, 2.36, 2.1)"
07-01-2023 09:25:07.839841,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.883333333333333)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.950000000000001)","(1.8, 2.36, 2.256)"
07-01-2023 09:25:08.829760,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.883333333333333)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.950000000000001)","(1.8, 2.36, 2.256)"
07-01-2023 09:25:09.810701,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.883333333333333)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.9018867924528315)","(1.8, 2.36, 2.256)"
07-01-2023 09:25:10.832157,"(10.0, 30.0, 24.78)","(3.8, 5.5, 4.883333333333333)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.9018867924528315)","(1.8, 2.36, 2.0949999999999998)"
07-01-2023 09:25:11.829090,"(10.0, 30.0, 24.78)","(3.8, 5.7, 5.29)","(21.0, 110.0, 90.68181818181819)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.9018867924528315)","(1.8, 2.36, 2.0949999999999998)"
07-01-2023 09:25:12.854239,"(10.0, 30.0, 24.78)","(3.8, 5.4, 4.427777777777778)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 10.40625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 7.9018867924528315)","(1.8, 2.36, 2.0949999999999998)"
07-01-2023 09:25:13.886454,"(10.0, 30.0, 24.78)","(3.8, 5.4, 4.427777777777778)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.416666666666668)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 5.72)","(1.8, 2.36, 2.34037037037037)"
07-01-2023 09:25:14.918299,"(10.0, 30.0, 24.78)","(3.8, 5.4, 4.427777777777778)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.583333333333334)","(51.0, 280.0, 235.0)","(26.0, 180.0, 108.0)","(5.0, 8.8, 6.12)","(1.8, 2.36, 2.34037037037037)"
07-01-2023 09:25:15.933854,"(10.0, 30.0, 24.78)","(3.8, 5.4, 4.800000000000001)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 91.25)","(5.0, 8.6, 6.466666666666667)","(1.8, 2.36, 2.34037037037037)"
07-01-2023 09:25:16.946968,"(10.0, 30.0, 24.78)","(3.8, 5.4, 4.800000000000001)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.4, 6.466666666666667)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:17.929240,"(10.0, 30.0, 24.78)","(3.8, 5.3, 4.811111111111111)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.4, 6.466666666666667)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:18.913760,"(10.0, 30.0, 24.78)","(3.8, 5.2, 4.7)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.4, 6.466666666666667)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:19.894373,"(10.0, 30.0, 24.78)","(3.8, 5.2, 4.7)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.4, 6.466666666666667)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:20.913244,"(10.0, 30.0, 24.78)","(3.8, 5.2, 4.7)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.4, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:21.992170,"(10.0, 30.0, 24.78)","(3.8, 5.2, 4.0928571428571425)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:23.101360,"(10.0, 30.0, 24.78)","(3.8, 5.2, 4.8125)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:24.158883,"(10.0, 30.0, 24.78)","(3.8, 5.2, 4.8125)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:25.209921,"(10.0, 30.0, 24.78)","(3.8, 5.2, 4.8125)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:26.215623,"(10.0, 30.0, 24.78)","(3.8, 5.3, 4.887499999999999)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:27.184772,"(10.0, 30.0, 24.78)","(3.8, 5.3, 4.887499999999999)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:28.163116,"(10.0, 30.0, 24.78)","(3.8, 5.3, 4.887499999999999)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:29.209541,"(10.0, 30.0, 24.78)","(3.8, 5.3, 4.887499999999999)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.04)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:30.192420,"(10.0, 30.0, 24.78)","(3.8, 5.3, 4.887499999999999)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 101.11111111111111)","(5.0, 8.2, 6.333333333333333)","(1.8, 2.36, 2.105)"
07-01-2023 09:25:31.263466,"(10.0, 30.0, 24.78)","(3.8, 5.3, 4.887499999999999)","(21.0, 85.0, 81.66666666666667)","(10.0, 19.5, 11.0625)","(51.0, 280.0, 235.0)","(26.0, 180.0, 94.8)","(5.0, 8.0, 6.333333333333333)","(1.8, 2.36, 2.105)"
