,Thrax,Stac Pollaidh,Centrestone,Little Jill,Toptimistic,Tiger For Life,Carlie Eksplodes,Gold Invest
15-12-2022 14:22:49.019012,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.3076923076923)","(1.4, 1.59, 1.5806101190476192)","(8.0, 12.5, 11.924050632911392)","(101.0, 330.0, 290.0)","(5.0, 6.2, 6.03359375)","(8.0, 11.0, 10.540983606557377)","(51.0, 110.0, 106.25)"
15-12-2022 14:22:50.105927,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.3076923076923)","(1.4, 1.59, 1.5852830188679246)","(8.0, 12.0, 11.868131868131869)","(101.0, 320.0, 301.8181818181818)","(5.0, 6.2, 5.974757281553398)","(8.0, 11.0, 10.53968253968254)","(51.0, 110.0, 104.0)"
15-12-2022 14:22:51.232519,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.5)","(1.4, 1.6, 1.5901562500000002)","(8.0, 12.0, 11.879310344827585)","(101.0, 320.0, 280.0)","(5.0, 6.0, 5.9365853658536585)","(8.0, 11.0, 10.53968253968254)","(51.0, 110.0, 104.0)"
15-12-2022 14:22:52.369768,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.3076923076923)","(1.4, 1.6, 1.590059347181009)","(8.0, 12.0, 11.866666666666667)","(101.0, 320.0, 280.0)","(5.0, 6.0, 5.9411764705882355)","(8.0, 11.0, 10.53968253968254)","(51.0, 110.0, 104.0)"
15-12-2022 14:22:53.494688,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.3076923076923)","(1.4, 1.6, 1.5878402903811253)","(8.0, 12.0, 11.903614457831326)","(101.0, 320.0, 280.0)","(5.0, 6.0, 5.915384615384616)","(8.0, 11.0, 10.540983606557377)","(51.0, 110.0, 105.0)"
15-12-2022 14:22:54.594310,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.3076923076923)","(1.4, 1.6, 1.5878402903811253)","(8.0, 12.0, 11.775)","(101.0, 320.0, 280.0)","(5.0, 6.2, 5.912605042016807)","(8.0, 11.0, 10.540983606557377)","(51.0, 110.0, 105.0)"
15-12-2022 14:22:55.672167,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.3076923076923)","(1.4, 1.6, 1.5878402903811253)","(8.0, 12.0, 11.775)","(101.0, 320.0, 280.0)","(5.0, 6.2, 5.885294117647059)","(8.0, 11.0, 10.391129032258064)","(51.0, 110.0, 105.0)"
15-12-2022 14:22:56.770515,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.3076923076923)","(1.35, 1.61, 1.6087644787644788)","(8.0, 12.0, 11.893333333333333)","(101.0, 320.0, 280.0)","(5.0, 5.9, 5.9262195121951216)","(8.0, 10.5, 10.406542056074766)","(51.0, 110.0, 107.0)"
15-12-2022 14:22:57.902377,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.5)","(1.35, 1.62, 1.6168195718654435)","(8.0, 12.0, 11.495)","(101.0, 320.0, 280.0)","(5.0, 6.0, 5.922186495176849)","(8.0, 10.5, 10.406542056074766)","(51.0, 110.0, 107.0)"
15-12-2022 14:22:59.045306,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.5)","(1.35, 1.62, 1.6184097859327218)","(8.0, 11.5, 11.495)","(101.0, 320.0, 280.0)","(5.0, 6.0, 5.922186495176849)","(8.0, 10.5, 10.406542056074766)","(51.0, 110.0, 107.0)"
15-12-2022 14:23:00.188538,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.5)","(1.35, 1.62, 1.6184097859327218)","(8.0, 11.5, 11.646153846153846)","(101.0, 320.0, 280.0)","(5.0, 6.0, 5.772072072072072)","(8.0, 10.5, 10.391304347826086)","(51.0, 110.0, 107.0)"
15-12-2022 14:23:01.304508,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.5)","(1.35, 1.62, 1.6199056603773585)","(8.0, 12.0, 11.646153846153846)","(101.0, 320.0, 297.5)","(5.0, 5.8, 5.772072072072072)","(8.0, 10.5, 10.391304347826086)","(51.0, 110.0, 108.57142857142857)"
15-12-2022 14:23:02.489058,"(91.0, 180.0, 176.66666666666666)","(61.0, 120.0, 112.5)","(1.35, 1.62, 1.619908536585366)","(8.0, 12.0, 11.646153846153846)","(101.0, 320.0, 297.5)","(5.0, 5.8, 5.772072072072072)","(8.0, 10.5, 10.391304347826086)","(51.0, 110.0, 104.54545454545455)"
15-12-2022 14:23:03.667161,"(91.0, 180.0, 160.0)","(61.0, 120.0, 112.3076923076923)","(1.35, 1.63, 1.6181621621621622)","(8.0, 12.0, 11.7)","(101.0, 320.0, 308.75)","(5.0, 5.8, 5.772549019607843)","(8.0, 10.5, 10.487951807228916)","(51.0, 110.0, 106.0)"
15-12-2022 14:23:04.773477,"(91.0, 180.0, 157.5)","(61.0, 120.0, 113.18181818181819)","(1.35, 1.62, 1.6181621621621622)","(8.0, 12.0, 11.7)","(101.0, 320.0, 308.75)","(5.0, 5.8, 5.772549019607843)","(8.0, 10.5, 10.4875)","(51.0, 110.0, 106.0)"
15-12-2022 14:23:05.915140,"(91.0, 180.0, 154.28571428571428)","(61.0, 110.0, 102.5)","(1.35, 1.63, 1.6238850574712642)","(8.0, 12.0, 11.63125)","(101.0, 320.0, 308.75)","(5.0, 5.8, 5.778301886792453)","(8.0, 10.5, 10.488636363636363)","(51.0, 110.0, 106.0)"
15-12-2022 14:23:06.954202,"(71.0, 160.0, 153.33333333333334)","(61.0, 110.0, 107.91666666666667)","(1.35, 1.63, 1.6238850574712642)","(8.0, 12.0, 11.63125)","(101.0, 320.0, 308.75)","(5.0, 5.8, 5.778301886792453)","(8.0, 10.5, 10.488636363636363)","(51.0, 110.0, 106.0)"
15-12-2022 14:23:08.122431,"(71.0, 160.0, 153.33333333333334)","(61.0, 110.0, 103.33333333333333)","(1.35, 1.63, 1.6369138276553106)","(8.0, 12.0, 11.436170212765957)","(101.0, 320.0, 308.75)","(5.0, 5.9, 5.686428571428571)","(8.0, 10.5, 10.402061855670103)","(51.0, 110.0, 98.23529411764706)"
15-12-2022 14:23:09.453640,"(71.0, 160.0, 153.33333333333334)","(61.0, 110.0, 106.66666666666667)","(1.35, 1.64, 1.635420054200542)","(8.0, 11.5, 11.425)","(101.0, 320.0, 307.1428571428571)","(5.0, 5.7, 5.689784946236559)","(8.0, 10.5, 10.40952380952381)","(51.0, 110.0, 98.23529411764706)"
15-12-2022 14:23:10.561615,"(71.0, 160.0, 153.33333333333334)","(61.0, 110.0, 106.66666666666667)","(1.35, 1.64, 1.635420054200542)","(8.0, 11.5, 11.425)","(101.0, 320.0, 307.1428571428571)","(5.0, 5.7, 5.68950276243094)","(8.0, 10.5, 10.405)","(51.0, 110.0, 91.35593220338983)"
15-12-2022 14:23:11.639221,"(71.0, 160.0, 153.33333333333334)","(61.0, 110.0, 107.5)","(1.35, 1.64, 1.635420054200542)","(8.0, 11.5, 11.420353982300885)","(101.0, 320.0, 290.0)","(5.0, 5.7, 5.695294117647059)","(8.0, 10.5, 10.408653846153847)","(51.0, 110.0, 91.35593220338983)"
15-12-2022 14:23:12.671253,"(71.0, 160.0, 153.33333333333334)","(61.0, 110.0, 107.5)","(1.35, 1.64, 1.635420054200542)","(8.0, 11.5, 11.420353982300885)","(101.0, 320.0, 290.0)","(5.0, 5.7, 5.730612244897959)","(8.0, 10.5, 10.405)","(51.0, 110.0, 91.17647058823529)"
15-12-2022 14:23:13.772821,"(71.0, 150.0, 146.66666666666669)","(61.0, 110.0, 107.5)","(1.35, 1.64, 1.6339759036144577)","(8.0, 11.5, 11.47979797979798)","(101.0, 320.0, 290.0)","(5.0, 5.8, 5.827722772277228)","(8.0, 10.5, 10.512345679012345)","(51.0, 100.0, 95.16666666666667)"
15-12-2022 14:23:14.910897,"(71.0, 150.0, 135.0)","(61.0, 110.0, 105.0)","(1.35, 1.64, 1.63)","(8.0, 11.5, 11.416666666666666)","(101.0, 320.0, 290.0)","(5.0, 5.9, 5.821212121212121)","(8.0, 11.0, 10.553571428571429)","(51.0, 100.0, 91.25)"
15-12-2022 14:23:16.101061,"(71.0, 150.0, 145.0)","(61.0, 110.0, 101.0)","(1.35, 1.63, 1.6245)","(8.0, 11.5, 11.408653846153847)","(101.0, 320.0, 275.0)","(5.0, 5.9, 5.838095238095238)","(8.0, 11.0, 10.571428571428571)","(51.0, 100.0, 91.25)"
15-12-2022 14:23:17.266537,"(71.0, 150.0, 145.0)","(61.0, 110.0, 105.0)","(1.35, 1.63, 1.621197007481297)","(8.0, 11.5, 11.408653846153847)","(101.0, 320.0, 240.0)","(5.0, 5.9, 5.830967741935484)","(8.0, 11.0, 10.571428571428571)","(51.0, 100.0, 91.25)"
15-12-2022 14:23:18.394151,"(71.0, 150.0, 145.0)","(61.0, 110.0, 107.5)","(1.35, 1.63, 1.6423622047244093)","(8.0, 11.5, 11.662162162162161)","(101.0, 320.0, 285.7142857142857)","(5.0, 5.9, 5.63313953488372)","(8.0, 11.0, 10.543478260869565)","(51.0, 100.0, 91.2)"
15-12-2022 14:23:19.584016,"(71.0, 150.0, 146.66666666666666)","(61.0, 120.0, 101.62162162162163)","(1.35, 1.65, 1.6412087912087912)","(8.0, 12.0, 11.662162162162161)","(101.0, 320.0, 285.7142857142857)","(5.0, 5.7, 5.661612903225806)","(8.0, 11.0, 10.43859649122807)","(51.0, 100.0, 91.2)"
15-12-2022 14:23:20.759765,"(71.0, 150.0, 145.0)","(61.0, 120.0, 102.10526315789474)","(1.35, 1.65, 1.6444339622641508)","(8.0, 12.0, 11.66083916083916)","(101.0, 320.0, 285.7142857142857)","(5.0, 5.7, 5.67843137254902)","(8.0, 10.5, 10.434579439252337)","(51.0, 100.0, 91.2)"
15-12-2022 14:23:21.902662,"(71.0, 150.0, 145.0)","(61.0, 110.0, 94.375)","(1.35, 1.64, 1.6373423423423423)","(8.0, 12.0, 11.66083916083916)","(91.0, 320.0, 285.7142857142857)","(5.0, 5.7, 5.738157894736842)","(8.0, 10.5, 10.439130434782609)","(51.0, 100.0, 91.2)"
15-12-2022 14:23:22.926037,"(71.0, 150.0, 145.0)","(61.0, 110.0, 95.41666666666667)","(1.35, 1.64, 1.6373423423423423)","(8.0, 12.0, 11.66083916083916)","(91.0, 320.0, 285.7142857142857)","(5.0, 5.8, 5.738157894736842)","(8.0, 10.5, 10.439130434782609)","(51.0, 100.0, 91.2)"
15-12-2022 14:23:24.061870,"(71.0, 170.0, 147.5)","(61.0, 110.0, 92.5)","(1.35, 1.64, 1.6378545454545455)","(8.0, 12.0, 11.657534246575343)","(91.0, 320.0, 285.7142857142857)","(5.0, 5.8, 5.7287128712871285)","(8.0, 10.5, 10.369047619047619)","(51.0, 100.0, 91.2)"
15-12-2022 14:23:25.071273,"(71.0, 160.0, 156.66666666666666)","(61.0, 110.0, 92.5)","(1.35, 1.64, 1.6378545454545455)","(8.0, 12.0, 11.657534246575343)","(91.0, 320.0, 285.7142857142857)","(5.0, 5.8, 5.7287128712871285)","(8.0, 10.5, 10.369047619047619)","(51.0, 100.0, 91.2)"
15-12-2022 14:23:26.086862,"(71.0, 160.0, 156.66666666666666)","(61.0, 110.0, 92.5)","(1.35, 1.64, 1.6394323144104803)","(8.0, 12.0, 11.657534246575343)","(91.0, 320.0, 285.7142857142857)","(5.0, 5.8, 5.744186046511628)","(8.0, 10.5, 10.369047619047619)","(51.0, 100.0, 91.2)"
15-12-2022 14:23:27.097577,"(71.0, 170.0, 155.0)","(61.0, 110.0, 92.5)","(1.35, 1.64, 1.63875)","(8.0, 12.0, 11.66083916083916)","(91.0, 320.0, 285.7142857142857)","(5.0, 5.8, 5.736538461538462)","(8.0, 10.5, 10.369047619047619)","(51.0, 100.0, 91.53846153846153)"
15-12-2022 14:23:28.205505,"(71.0, 170.0, 155.0)","(61.0, 110.0, 92.5)","(1.35, 1.64, 1.638724832214765)","(8.0, 12.0, 11.591093117408906)","(101.0, 320.0, 285.7142857142857)","(5.0, 5.8, 5.767875647668394)","(8.0, 10.5, 10.369047619047619)","(51.0, 100.0, 91.53846153846153)"
15-12-2022 14:23:29.280884,"(91.0, 180.0, 168.57142857142858)","(61.0, 110.0, 92.5)","(1.35, 1.64, 1.638724832214765)","(8.0, 12.0, 11.442424242424243)","(101.0, 320.0, 285.7142857142857)","(5.0, 5.8, 5.846774193548387)","(8.0, 10.5, 10.534391534391535)","(51.0, 100.0, 91.53846153846153)"
15-12-2022 14:23:30.413588,"(91.0, 180.0, 168.57142857142858)","(61.0, 110.0, 96.0)","(1.35, 1.63, 1.6297229916897507)","(8.0, 11.5, 11.438311688311689)","(101.0, 320.0, 285.7142857142857)","(5.0, 5.9, 5.813157894736842)","(8.0, 11.0, 10.287564766839377)","(51.0, 100.0, 94.5)"
15-12-2022 14:23:31.507386,"(91.0, 180.0, 175.55555555555554)","(61.0, 110.0, 101.25)","(1.35, 1.63, 1.6297229916897507)","(8.0, 11.5, 11.438311688311689)","(101.0, 320.0, 285.7142857142857)","(5.0, 5.9, 5.805681818181818)","(8.0, 10.5, 10.295)","(51.0, 100.0, 94.5)"
15-12-2022 14:23:32.637065,"(91.0, 180.0, 176.92307692307693)","(61.0, 110.0, 102.22222222222223)","(1.35, 1.63, 1.628819095477387)","(8.0, 11.5, 11.581896551724139)","(101.0, 320.0, 285.7142857142857)","(5.0, 5.9, 5.818226600985222)","(8.0, 10.5, 10.287564766839377)","(51.0, 100.0, 93.86363636363636)"
15-12-2022 14:23:33.826148,"(91.0, 180.0, 176.92307692307693)","(61.0, 110.0, 102.22222222222223)","(1.35, 1.63, 1.6288049450549449)","(8.0, 12.0, 11.574468085106384)","(101.0, 320.0, 265.0)","(5.0, 5.9, 5.817289719626168)","(8.0, 10.5, 10.269662921348315)","(51.0, 95.0, 93.86363636363636)"
15-12-2022 14:23:34.884346,"(81.0, 180.0, 176.92307692307693)","(61.0, 110.0, 101.25)","(1.45, 1.64, 1.6330158730158728)","(8.5, 12.0, 11.574468085106384)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.827459016393442)","(8.5, 10.5, 10.269662921348315)","(61.0, 95.0, 93.86363636363636)"
15-12-2022 14:23:35.949226,"(81.0, 180.0, 176.92307692307693)","(61.0, 110.0, 101.25)","(1.45, 1.64, 1.6320284697508896)","(8.5, 12.0, 11.59016393442623)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.827459016393442)","(8.5, 10.5, 10.269662921348315)","(61.0, 95.0, 93.69565217391305)"
15-12-2022 14:23:37.229529,"(81.0, 180.0, 176.92307692307693)","(61.0, 110.0, 101.25)","(1.45, 1.64, 1.6320284697508896)","(8.5, 12.0, 11.375)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.8348)","(8.5, 10.5, 10.21236559139785)","(61.0, 95.0, 93.69565217391305)"
15-12-2022 14:23:38.257303,"(91.0, 180.0, 174.28571428571428)","(61.0, 110.0, 101.25)","(1.45, 1.65, 1.6456600361663651)","(8.5, 11.5, 11.375)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.8348)","(8.5, 10.5, 10.21236559139785)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:39.331023,"(91.0, 180.0, 174.28571428571428)","(61.0, 110.0, 101.25)","(1.45, 1.65, 1.645621181262729)","(8.5, 11.5, 11.3475)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.7686015831134565)","(8.5, 10.5, 10.152941176470588)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:40.583585,"(91.0, 180.0, 174.28571428571428)","(61.0, 110.0, 96.92307692307692)","(1.45, 1.66, 1.6505293276108726)","(8.5, 11.5, 11.352791878172589)","(101.0, 320.0, 292.5)","(5.5, 5.8, 5.844273504273505)","(8.5, 10.5, 10.152941176470588)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:41.697215,"(91.0, 180.0, 174.28571428571428)","(61.0, 100.0, 96.92307692307692)","(1.45, 1.66, 1.6505293276108726)","(8.5, 11.5, 11.352791878172589)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.844273504273505)","(8.5, 10.5, 10.152941176470588)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:42.828783,"(91.0, 180.0, 174.28571428571428)","(61.0, 110.0, 102.85714285714286)","(1.45, 1.66, 1.6527559055118108)","(8.5, 11.5, 11.337988826815643)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.793346379647749)","(8.5, 10.5, 10.14080459770115)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:44.043304,"(91.0, 180.0, 174.28571428571428)","(61.0, 85.0, 81.66666666666667)","(1.45, 1.66, 1.6525354969574035)","(8.5, 11.5, 11.330357142857142)","(101.0, 320.0, 292.5)","(5.5, 5.8, 5.7934990439770555)","(8.5, 10.5, 10.14080459770115)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:45.175063,"(91.0, 180.0, 174.28571428571428)","(61.0, 95.0, 81.66666666666667)","(1.45, 1.66, 1.6546283783783784)","(8.5, 11.5, 11.330357142857142)","(101.0, 320.0, 292.5)","(5.5, 5.8, 5.7934990439770555)","(8.5, 10.5, 10.14080459770115)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:46.187393,"(91.0, 180.0, 174.28571428571428)","(61.0, 95.0, 81.66666666666667)","(1.45, 1.66, 1.6514444444444443)","(8.5, 11.5, 11.330357142857142)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.850829562594269)","(8.5, 10.5, 10.14080459770115)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:47.198535,"(91.0, 180.0, 174.28571428571428)","(61.0, 95.0, 81.66666666666667)","(1.45, 1.66, 1.6523737373737373)","(8.5, 11.5, 11.367924528301886)","(101.0, 320.0, 292.5)","(5.5, 5.9, 5.593089430894309)","(8.5, 10.5, 10.193627450980392)","(61.0, 95.0, 93.26923076923077)"
15-12-2022 14:23:48.153154,"(91.0, 180.0, 174.28571428571428)","(61.0, 95.0, 87.5)","(1.45, 1.66, 1.6577894736842105)","(8.5, 11.5, 11.429054054054054)","(101.0, 320.0, 292.5)","(5.5, 5.6, 5.597236180904522)","(8.5, 10.5, 10.205188679245284)","(61.0, 95.0, 84.61538461538461)"
15-12-2022 14:23:49.183255,"(91.0, 180.0, 175.0)","(61.0, 100.0, 87.14285714285714)","(1.45, 1.65, 1.6489285714285713)","(8.5, 12.0, 11.714705882352941)","(101.0, 320.0, 270.0)","(5.5, 5.8, 5.728205128205128)","(8.5, 10.5, 10.278846153846153)","(61.0, 95.0, 88.84615384615384)"
15-12-2022 14:23:50.310177,"(91.0, 180.0, 175.0)","(61.0, 100.0, 98.125)","(1.45, 1.65, 1.6485342789598108)","(8.5, 12.0, 11.73876404494382)","(101.0, 320.0, 303.33333333333337)","(5.5, 5.8, 5.719047619047619)","(8.5, 10.5, 10.272908366533864)","(61.0, 95.0, 87.94117647058823)"
15-12-2022 14:23:51.446690,"(91.0, 180.0, 174.28571428571428)","(61.0, 100.0, 93.33333333333333)","(1.45, 1.65, 1.6488607594936708)","(8.5, 12.0, 12.20979020979021)","(101.0, 320.0, 303.33333333333337)","(5.5, 5.8, 5.677089783281734)","(8.5, 10.5, 10.228310502283104)","(61.0, 95.0, 88.125)"
15-12-2022 14:23:52.813172,"(91.0, 180.0, 174.28571428571428)","(61.0, 95.0, 90.55555555555556)","(1.45, 1.65, 1.6472131147540983)","(8.5, 12.5, 12.06701030927835)","(101.0, 320.0, 303.33333333333337)","(5.5, 5.7, 5.677439024390244)","(8.5, 10.5, 10.27027027027027)","(61.0, 90.0, 88.57142857142857)"
15-12-2022 14:23:54.167063,"(91.0, 180.0, 172.0)","(61.0, 95.0, 90.55555555555556)","(1.45, 1.65, 1.6472131147540983)","(9.0, 12.5, 12.063106796116505)","(101.0, 320.0, 303.33333333333337)","(5.5, 5.7, 5.677439024390244)","(8.5, 10.5, 10.27027027027027)","(61.0, 95.0, 88.57142857142857)"
15-12-2022 14:23:55.515598,"(91.0, 210.0, 201.66666666666669)","(61.0, 95.0, 90.55555555555556)","(1.45, 1.65, 1.6468711656441717)","(9.0, 12.5, 12.063106796116505)","(101.0, 320.0, 303.33333333333337)","(5.5, 5.7, 5.6973509933774835)","(8.5, 10.5, 10.27027027027027)","(61.0, 95.0, 87.94117647058823)"
15-12-2022 14:23:56.762750,"(91.0, 210.0, 201.66666666666669)","(61.0, 95.0, 91.0)","(1.45, 1.65, 1.6468711656441717)","(9.0, 12.5, 12.063106796116505)","(101.0, 320.0, 303.33333333333337)","(5.5, 5.7, 5.677911646586345)","(8.5, 10.5, 10.27027027027027)","(61.0, 95.0, 87.94117647058823)"
15-12-2022 14:23:58.225123,"(91.0, 210.0, 201.66666666666669)","(61.0, 95.0, 91.0)","(1.45, 1.65, 1.6467377398720682)","(9.0, 12.5, 12.063106796116505)","(101.0, 320.0, 298.57142857142856)","(5.5, 5.7, 5.677911646586345)","(8.5, 10.5, 10.316810344827585)","(61.0, 95.0, 87.5)"
15-12-2022 14:23:59.521514,"(91.0, 210.0, 201.66666666666669)","(61.0, 95.0, 91.0)","(1.45, 1.65, 1.6488858695652173)","(9.0, 12.5, 12.1484375)","(101.0, 330.0, 298.57142857142856)","(5.5, 5.7, 5.681651376146789)","(8.5, 10.5, 10.303827751196172)","(61.0, 95.0, 87.6923076923077)"
15-12-2022 14:24:00.803686,"(91.0, 210.0, 201.66666666666669)","(61.0, 95.0, 91.0)","(1.45, 1.65, 1.650705882352941)","(9.0, 12.5, 12.205882352941176)","(101.0, 330.0, 298.57142857142856)","(5.5, 5.7, 5.538578680203045)","(8.5, 10.5, 10.291284403669724)","(61.0, 90.0, 83.33333333333333)"
15-12-2022 14:24:02.180048,"(91.0, 210.0, 201.66666666666669)","(61.0, 95.0, 88.0)","(1.45, 1.66, 1.6536342592592592)","(9.0, 12.5, 12.127659574468085)","(101.0, 330.0, 298.57142857142856)","(5.5, 5.6, 5.575428571428571)","(8.5, 10.5, 10.272532188841202)","(61.0, 85.0, 82.5)"
15-12-2022 14:24:03.897561,"(91.0, 210.0, 165.0)","(61.0, 90.0, 87.14285714285714)","(1.45, 1.66, 1.6565859030837005)","(9.0, 12.5, 11.928571428571429)","(101.0, 330.0, 270.0)","(5.5, 5.6, 5.635087719298245)","(8.5, 10.5, 10.272532188841202)","(61.0, 85.0, 77.3529411764706)"
15-12-2022 14:24:05.255038,"(91.0, 190.0, 165.0)","(61.0, 90.0, 87.14285714285714)","(1.45, 1.66, 1.6565859030837005)","(9.0, 12.0, 11.928571428571429)","(101.0, 330.0, 244.28571428571428)","(5.5, 5.7, 5.6411392405063285)","(8.5, 10.5, 10.271367521367521)","(61.0, 85.0, 77.3529411764706)"
15-12-2022 14:24:06.632763,"(91.0, 190.0, 165.0)","(61.0, 90.0, 86.0)","(1.45, 1.66, 1.6509981167608285)","(9.0, 12.0, 11.925806451612903)","(101.0, 330.0, 220.0)","(5.5, 5.7, 5.666)","(8.5, 10.5, 10.271367521367521)","(61.0, 85.0, 79.26470588235294)"
15-12-2022 14:24:07.741208,"(91.0, 190.0, 165.0)","(61.0, 90.0, 86.0)","(1.45, 1.66, 1.6509981167608285)","(9.0, 12.0, 11.925806451612903)","(101.0, 320.0, 220.0)","(5.5, 5.7, 5.666)","(8.5, 10.5, 10.271367521367521)","(61.0, 85.0, 79.26470588235294)"
15-12-2022 14:24:08.857536,"(91.0, 190.0, 165.0)","(61.0, 90.0, 86.0)","(1.45, 1.66, 1.6509981167608285)","(9.0, 12.0, 11.925806451612903)","(101.0, 320.0, 220.0)","(5.5, 5.7, 5.666)","(8.5, 10.5, 10.271367521367521)","(61.0, 85.0, 79.26470588235294)"
15-12-2022 14:24:10.121144,"(91.0, 190.0, 165.0)","(61.0, 90.0, 86.25)","(1.45, 1.63, 1.6286858316221766)","(9.0, 12.0, 12.116822429906541)","(101.0, 320.0, 220.0)","(5.5, 5.7, 5.753846153846154)","(8.5, 10.5, 10.428994082840237)","(61.0, 85.0, 75.45454545454545)"
15-12-2022 14:24:11.392739,"(91.0, 190.0, 165.0)","(61.0, 90.0, 85.5)","(1.45, 1.63, 1.630508474576271)","(9.0, 12.5, 12.19767441860465)","(101.0, 320.0, 212.0)","(5.5, 5.8, 5.768468468468469)","(8.5, 10.5, 10.462162162162162)","(61.0, 85.0, 77.5)"
15-12-2022 14:24:12.704258,"(91.0, 190.0, 173.33333333333334)","(61.0, 90.0, 86.25)","(1.45, 1.64, 1.6304511278195488)","(9.0, 12.5, 12.204)","(101.0, 320.0, 212.0)","(5.5, 5.8, 5.768468468468469)","(8.5, 10.5, 10.44632768361582)","(61.0, 85.0, 77.75862068965517)"
15-12-2022 14:24:14.004489,"(91.0, 190.0, 173.33333333333334)","(61.0, 90.0, 85.38461538461539)","(1.45, 1.64, 1.6304511278195488)","(9.0, 12.5, 12.204)","(101.0, 320.0, 212.0)","(5.5, 5.8, 5.768468468468469)","(8.5, 10.5, 10.44632768361582)","(61.0, 85.0, 77.75862068965517)"
15-12-2022 14:24:15.524649,"(91.0, 190.0, 163.33333333333334)","(61.0, 110.0, 94.0909090909091)","(1.45, 1.63, 1.612633744855967)","(9.0, 12.5, 12.363013698630137)","(101.0, 320.0, 215.0)","(5.0, 5.9, 5.727722772277228)","(8.5, 10.5, 10.44047619047619)","(61.0, 85.0, 82.85714285714286)"
15-12-2022 14:24:16.745832,"(91.0, 210.0, 163.33333333333334)","(61.0, 110.0, 94.0909090909091)","(1.45, 1.63, 1.612633744855967)","(9.0, 12.5, 12.363013698630137)","(101.0, 320.0, 256.0)","(5.0, 5.9, 6.219636363636364)","(8.5, 10.5, 11.71830985915493)","(61.0, 85.0, 81.0)"
15-12-2022 14:24:17.940543,"(91.0, 250.0, 234.28571428571428)","(61.0, 110.0, 98.46153846153847)","(1.45, 1.55, 1.5466785714285716)","(9.0, 13.5, 13.31081081081081)","(101.0, 320.0, 234.28571428571428)","(5.0, 6.4, 6.178807947019868)","(8.5, 12.0, 12.073275862068966)","(61.0, 85.0, 78.88888888888889)"
15-12-2022 14:24:19.136515,"(91.0, 250.0, 234.28571428571428)","(61.0, 110.0, 98.0)","(1.45, 1.55, 1.5486627906976744)","(9.0, 14.0, 13.64655172413793)","(101.0, 320.0, 222.0)","(5.0, 6.2, 5.955882352941177)","(8.5, 12.5, 12.253731343283581)","(61.0, 85.0, 77.66666666666667)"
15-12-2022 14:24:20.288828,"(91.0, 250.0, 238.88888888888889)","(61.0, 100.0, 87.5)","(1.45, 1.54, 1.5387571701720841)","(9.0, 14.0, 13.64655172413793)","(101.0, 300.0, 238.8235294117647)","(5.0, 6.2, 5.7732758620689655)","(8.5, 12.5, 12.761904761904763)","(61.0, 85.0, 79.44444444444444)"
15-12-2022 14:24:21.589989,"(91.0, 410.0, 390.0)","(61.0, 100.0, 90.0)","(1.45, 1.55, 1.5440714285714285)","(9.0, 14.5, 14.085227272727273)","(101.0, 300.0, 238.8235294117647)","(5.0, 5.8, 5.826605504587156)","(8.5, 13.0, 12.805825242718447)","(61.0, 85.0, 79.44444444444444)"
15-12-2022 14:24:22.802972,"(91.0, 410.0, 390.0)","(61.0, 100.0, 90.0)","(1.4, 1.55, 1.5454807692307693)","(9.0, 14.5, 13.911016949152543)","(101.0, 300.0, 238.8235294117647)","(5.5, 5.9, 5.834782608695652)","(9.0, 13.0, 12.68939393939394)","(61.0, 85.0, 79.44444444444444)"
