,Humbling,Opawa Anita,Goldstar Toby,Diamond Warrior,Grande Vue Ace,Zipping Ontario,Adobe Kid,Mrs Chinn
08-12-2022 15:57:21.046547,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 16.0, 14.311111111111112)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 11.5, 9.594444444444445)","(9.0, 16.0, 13.942857142857143)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:22.352091,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 16.0, 14.311111111111112)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 11.5, 9.594444444444445)","(9.0, 16.0, 13.942857142857143)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:23.679706,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 16.0, 14.311111111111112)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 11.5, 9.594444444444445)","(9.0, 16.0, 13.942857142857143)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:25.013033,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 16.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 11.5, 9.664285714285715)","(9.0, 16.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:26.240493,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.664285714285715)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:27.834813,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.664285714285715)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:29.268521,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.664285714285715)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:30.490785,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.664285714285715)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:31.643826,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.664285714285715)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:32.889536,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.664285714285715)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:34.269590,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.664285714285715)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:35.530471,"(3.6, 5.8, 4.05)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.646153846153846)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:36.765582,"(3.6, 5.8, 4.431818181818182)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.646153846153846)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:37.906282,"(3.6, 5.8, 4.935294117647059)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.2)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:39.095583,"(3.6, 5.8, 5.2555555555555555)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.2)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:40.406000,"(3.6, 5.8, 4.935294117647059)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.646153846153846)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:41.631440,"(3.6, 5.8, 4.431818181818182)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.77142857142857)","(6.5, 10.5, 9.646153846153846)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:42.922650,"(3.6, 5.8, 4.431818181818182)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 16.0, 13.414285714285715)","(6.5, 10.5, 9.2)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:44.443467,"(3.6, 5.8, 4.431818181818182)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 10.5, 9.2)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:45.699912,"(3.6, 5.8, 4.935294117647059)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 10.5, 9.646153846153846)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:47.043283,"(3.6, 5.8, 4.431818181818182)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 10.5, 10.017391304347825)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:48.281939,"(3.6, 5.8, 4.431818181818182)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 10.5, 9.646153846153846)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:49.516941,"(3.6, 5.8, 4.431818181818182)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 10.5, 9.646153846153846)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:50.870787,"(3.6, 5.8, 4.935294117647059)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 10.5, 9.2)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:52.109941,"(3.6, 5.8, 5.2555555555555555)","(6.5, 10.5, 9.923076923076923)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 10.5, 9.646153846153846)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:53.271575,"(3.6, 5.8, 4.935294117647059)","(6.5, 11.0, 9.578947368421053)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 10.5, 10.88695652173913)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:54.458648,"(3.6, 5.8, 4.431818181818182)","(6.5, 11.5, 10.692307692307692)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 11.5, 10.88695652173913)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:55.710421,"(3.6, 5.8, 4.431818181818182)","(6.5, 11.5, 10.692307692307692)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 11.5, 10.415384615384616)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:57.032552,"(3.6, 5.8, 4.431818181818182)","(6.5, 11.5, 10.692307692307692)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 11.5, 9.866666666666667)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:58.408162,"(3.6, 5.8, 5.2555555555555555)","(6.5, 11.5, 10.058823529411764)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 11.5, 8.861538461538462)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:57:59.705721,"(3.6, 5.8, 5.2555555555555555)","(6.5, 11.5, 10.058823529411764)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 11.5, 8.861538461538462)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:58:00.968300,"(3.6, 5.8, 4.935294117647059)","(6.5, 11.5, 10.058823529411764)","(9.0, 17.0, 15.088888888888889)","(5.0, 9.0, 7.1)","(8.5, 15.5, 13.414285714285715)","(6.5, 11.5, 8.861538461538462)","(9.0, 17.0, 14.657142857142857)","(5.0, 11.5, 9.3)"
08-12-2022 15:58:02.163611,"(3.6, 5.8, 4.431818181818182)","(6.5, 11.5, 10.058823529411764)","(9.0, 17.0, 13.416666666666668)","(5.0, 9.0, 6.754545454545455)","(8.5, 15.5, 12.66)","(6.5, 11.5, 9.694736842105263)","(9.0, 17.0, 17.78333333333333)","(5.0, 11.5, 8.42)"
08-12-2022 15:58:03.358918,"(3.6, 5.8, 4.431818181818182)","(6.5, 11.5, 11.181818181818182)","(9.0, 17.0, 15.72857142857143)","(5.0, 9.0, 6.754545454545455)","(8.5, 15.5, 11.875)","(6.5, 11.5, 9.694736842105263)","(9.0, 19.5, 16.95)","(5.0, 11.5, 8.42)"
08-12-2022 15:58:04.545812,"(3.5, 5.8, 4.431818181818182)","(6.5, 11.5, 11.846153846153847)","(9.0, 18.5, 15.72857142857143)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 11.875)","(6.5, 11.5, 9.15)","(9.0, 18.5, 16.95)","(5.0, 11.5, 8.42)"
08-12-2022 15:58:05.714305,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.0, 11.846153846153847)","(9.0, 18.5, 15.72857142857143)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 11.875)","(6.5, 11.5, 9.15)","(9.0, 18.5, 16.95)","(5.0, 11.5, 8.42)"
08-12-2022 15:58:07.005127,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.0, 12.166666666666668)","(9.0, 18.5, 15.72857142857143)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 11.875)","(6.5, 11.5, 8.4375)","(9.0, 18.5, 16.95)","(5.0, 11.5, 8.42)"
08-12-2022 15:58:08.102981,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.0, 12.166666666666668)","(9.0, 18.5, 13.209090909090909)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 12.399999999999999)","(6.5, 11.5, 9.272727272727273)","(9.0, 18.5, 16.95)","(5.0, 11.5, 8.42)"
08-12-2022 15:58:09.169067,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.5, 10.75)","(9.0, 18.5, 13.209090909090909)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 11.88888888888889)","(6.5, 11.5, 9.272727272727273)","(9.0, 18.5, 16.95)","(5.0, 11.5, 8.42)"
08-12-2022 15:58:10.156162,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.5, 10.75)","(9.0, 18.5, 13.209090909090909)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 11.88888888888889)","(6.5, 11.5, 9.272727272727273)","(9.0, 18.5, 16.95)","(5.0, 11.5, 6.218181818181819)"
08-12-2022 15:58:11.231681,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.292307692307691)","(6.5, 11.5, 10.52)","(9.0, 18.5, 16.95)","(5.0, 7.4, 6.1)"
08-12-2022 15:58:12.432209,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 10.52)","(9.0, 18.5, 16.95)","(5.0, 7.4, 6.566666666666666)"
08-12-2022 15:58:13.556233,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 10.415384615384616)","(9.0, 18.5, 16.95)","(5.0, 7.4, 6.566666666666666)"
08-12-2022 15:58:15.061068,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 10.415384615384616)","(9.0, 18.5, 16.95)","(5.0, 7.4, 6.566666666666666)"
08-12-2022 15:58:16.224518,"(3.5, 5.8, 4.431818181818182)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 10.716666666666667)","(9.0, 18.5, 16.95)","(5.0, 7.4, 6.1)"
08-12-2022 15:58:17.464574,"(3.5, 5.8, 4.935294117647059)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 9.7375)","(9.0, 18.5, 16.95)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:18.575719,"(3.5, 5.8, 4.935294117647059)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 9.7375)","(9.0, 18.5, 16.95)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:19.595037,"(3.5, 5.7, 5.033333333333333)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 9.7375)","(9.0, 18.5, 16.95)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:20.754290,"(3.5, 5.7, 5.033333333333333)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 9.7375)","(9.0, 18.5, 16.95)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:21.948212,"(3.5, 5.7, 4.561111111111111)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 9.7375)","(9.0, 18.5, 16.95)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:23.017981,"(3.6, 5.7, 3.8602564102564103)","(6.5, 13.5, 11.055555555555555)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.485714285714286)","(6.5, 11.5, 9.7375)","(9.0, 18.5, 16.95)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:24.130615,"(3.6, 5.5, 5.163157894736842)","(6.5, 13.5, 9.447368421052632)","(9.0, 18.5, 13.65)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 14.96923076923077)","(6.5, 11.5, 9.7375)","(9.0, 18.5, 16.95)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:25.206128,"(3.6, 5.5, 5.171794871794871)","(6.5, 13.0, 11.846153846153847)","(9.0, 18.5, 16.125)","(5.0, 9.0, 6.754545454545455)","(8.5, 17.0, 15.533333333333333)","(6.5, 11.5, 9.7375)","(9.0, 18.5, 12.836363636363636)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:26.257066,"(3.5, 5.5, 5.171794871794871)","(6.5, 13.0, 11.4)","(9.0, 21.0, 15.755555555555555)","(5.0, 9.0, 7.823809523809524)","(8.5, 17.0, 15.533333333333333)","(6.5, 11.5, 9.7375)","(9.0, 22.0, 12.836363636363636)","(5.0, 7.4, 5.564705882352941)"
08-12-2022 15:58:27.291039,"(3.5, 5.5, 5.171794871794871)","(6.5, 13.0, 11.4)","(9.0, 21.0, 17.369230769230768)","(5.0, 9.0, 8.05)","(8.5, 17.0, 14.657142857142857)","(6.5, 11.5, 10.0)","(9.0, 22.0, 12.428571428571429)","(5.0, 7.4, 5.151351351351352)"
08-12-2022 15:58:28.303643,"(3.5, 5.5, 5.171794871794871)","(6.5, 13.0, 11.4)","(9.0, 21.0, 15.3)","(5.0, 9.0, 8.05)","(8.5, 17.0, 14.657142857142857)","(6.5, 11.5, 10.0)","(9.0, 19.5, 12.428571428571429)","(5.0, 7.4, 5.4487804878048784)"
08-12-2022 15:58:29.336194,"(3.5, 5.5, 5.171794871794871)","(6.5, 13.0, 11.4)","(9.0, 21.0, 15.3)","(5.0, 9.0, 8.05)","(8.5, 15.5, 12.528571428571428)","(6.5, 10.5, 8.85)","(9.0, 19.5, 15.866666666666667)","(5.0, 7.4, 6.1)"
08-12-2022 15:58:30.397018,"(3.5, 5.4, 4.916666666666667)","(6.5, 13.0, 10.12)","(9.0, 20.0, 18.7)","(5.0, 8.8, 6.175)","(8.5, 17.5, 12.642857142857142)","(6.5, 10.5, 8.85)","(9.0, 19.0, 14.3)","(5.0, 7.2, 5.59)"
08-12-2022 15:58:31.720440,"(3.5, 5.5, 5.4)","(6.5, 13.0, 10.12)","(9.0, 20.0, 17.4)","(5.0, 8.8, 6.175)","(8.5, 17.0, 15.7)","(6.5, 10.5, 9.983333333333334)","(9.0, 19.0, 14.3)","(5.0, 7.2, 6.294117647058823)"
08-12-2022 15:58:33.002756,"(3.5, 5.5, 5.163157894736842)","(6.5, 13.0, 10.12)","(9.0, 20.0, 18.75)","(5.0, 8.8, 6.175)","(8.5, 17.0, 15.7)","(6.5, 10.5, 9.983333333333334)","(9.0, 19.0, 14.3)","(5.0, 7.2, 6.2375)"
08-12-2022 15:58:34.699114,"(3.5, 5.5, 5.337777777777778)","(6.5, 11.5, 10.942857142857143)","(9.0, 20.0, 17.857142857142858)","(5.0, 8.8, 6.175)","(8.5, 17.0, 15.7)","(6.5, 10.5, 9.3375)","(9.0, 19.0, 14.3)","(5.0, 7.2, 6.2375)"
08-12-2022 15:58:36.024500,"(3.5, 5.4, 5.337777777777778)","(6.5, 13.0, 10.12)","(9.0, 20.0, 21.0)","(5.0, 8.8, 6.175)","(8.5, 17.0, 16.133333333333333)","(6.5, 10.5, 10.0375)","(9.0, 19.0, 14.3)","(5.0, 7.2, 6.2375)"
08-12-2022 15:58:37.154666,"(3.5, 5.4, 5.3133333333333335)","(6.5, 13.0, 10.12)","(9.0, 23.0, 21.0)","(5.0, 8.8, 6.175)","(8.5, 17.0, 16.133333333333333)","(6.5, 11.5, 10.678947368421053)","(9.0, 19.0, 14.3)","(5.0, 7.2, 6.2375)"
08-12-2022 15:58:38.367664,"(3.5, 5.4, 5.325714285714286)","(6.5, 13.0, 8.84)","(9.0, 23.0, 18.2)","(5.0, 8.8, 6.175)","(8.5, 17.0, 15.914285714285715)","(6.5, 11.5, 10.678947368421053)","(9.0, 19.0, 14.3)","(5.0, 7.2, 6.2375)"
08-12-2022 15:58:39.622360,"(3.5, 5.4, 5.342222222222222)","(6.5, 13.0, 8.84)","(9.0, 23.0, 20.0)","(5.0, 8.8, 8.05)","(8.5, 17.0, 16.075)","(6.5, 11.5, 9.766666666666666)","(9.0, 19.0, 14.3)","(5.0, 7.2, 5.9)"
08-12-2022 15:58:41.137578,"(3.5, 5.4, 5.216666666666667)","(6.5, 13.0, 9.633333333333333)","(9.0, 23.0, 21.4)","(5.0, 8.8, 8.05)","(8.5, 17.0, 12.366666666666667)","(6.5, 11.5, 9.372727272727273)","(9.0, 19.0, 14.3)","(5.0, 7.2, 5.9)"
08-12-2022 15:58:42.431596,"(3.5, 5.4, 5.216666666666667)","(6.5, 12.5, 10.84)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 7.342857142857143)","(8.5, 17.5, 17.083333333333336)","(6.5, 11.5, 9.372727272727273)","(9.0, 19.0, 14.3)","(5.0, 7.2, 5.9)"
08-12-2022 15:58:43.750813,"(3.5, 5.4, 5.216666666666667)","(6.5, 11.5, 10.84)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 7.342857142857143)","(8.5, 18.5, 15.833333333333332)","(6.5, 11.5, 9.82857142857143)","(9.0, 19.0, 11.811764705882354)","(5.0, 7.2, 5.9)"
08-12-2022 15:58:45.057541,"(3.5, 5.4, 5.228571428571429)","(6.5, 11.5, 10.84)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 7.342857142857143)","(8.5, 18.5, 16.72222222222222)","(6.5, 11.5, 9.82857142857143)","(9.0, 19.0, 14.399999999999999)","(5.0, 7.2, 5.4714285714285715)"
08-12-2022 15:58:46.219634,"(3.5, 5.4, 5.228571428571429)","(6.5, 11.5, 10.84)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 7.342857142857143)","(8.5, 18.5, 16.166666666666668)","(6.5, 11.5, 9.82857142857143)","(9.0, 18.0, 16.62222222222222)","(5.0, 7.2, 5.4714285714285715)"
08-12-2022 15:58:47.413836,"(3.5, 5.4, 5.228571428571429)","(6.5, 11.5, 11.181818181818182)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 7.385714285714286)","(8.5, 18.5, 17.055555555555557)","(6.5, 11.5, 9.65)","(9.0, 17.5, 16.62222222222222)","(5.0, 7.2, 6.472727272727273)"
08-12-2022 15:58:48.681367,"(3.5, 5.4, 5.228571428571429)","(6.5, 11.5, 9.85)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 6.4)","(8.5, 18.5, 17.5)","(6.5, 11.5, 10.1125)","(9.0, 17.5, 13.227272727272727)","(5.0, 6.8, 6.0125)"
08-12-2022 15:58:49.947846,"(3.5, 5.5, 5.314285714285714)","(6.5, 11.5, 9.85)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 6.4)","(8.5, 18.5, 17.5)","(6.5, 11.5, 10.1125)","(9.0, 18.0, 14.25)","(5.0, 6.8, 6.0125)"
08-12-2022 15:58:51.184878,"(3.5, 5.5, 5.314285714285714)","(6.5, 11.5, 9.85)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 6.4)","(8.5, 18.5, 16.3)","(6.5, 11.5, 10.1125)","(9.0, 18.0, 14.214285714285715)","(5.0, 6.8, 6.0125)"
08-12-2022 15:58:52.492325,"(3.5, 5.5, 5.390909090909091)","(6.5, 11.5, 9.85)","(9.0, 23.0, 20.444444444444443)","(5.0, 8.8, 6.4)","(8.5, 18.5, 17.583333333333332)","(6.5, 11.5, 10.1125)","(9.0, 17.0, 15.7)","(5.0, 6.8, 6.0125)"
08-12-2022 15:58:53.774374,"(3.5, 5.5, 5.390909090909091)","(6.5, 11.5, 10.066666666666666)","(9.0, 23.0, 22.20689655172414)","(5.0, 8.8, 7.428571428571429)","(8.5, 18.5, 17.583333333333332)","(6.5, 11.5, 10.1125)","(9.0, 17.0, 13.1)","(5.0, 6.8, 5.818181818181818)"
08-12-2022 15:58:55.093219,"(3.5, 5.5, 5.26)","(6.5, 11.0, 10.066666666666666)","(9.0, 23.0, 22.20689655172414)","(5.0, 8.8, 7.428571428571429)","(8.5, 18.5, 17.583333333333332)","(6.5, 11.5, 10.1125)","(9.0, 17.0, 13.1)","(5.0, 6.8, 5.818181818181818)"
08-12-2022 15:58:56.341588,"(3.5, 5.5, 5.26)","(6.5, 11.5, 8.48695652173913)","(9.0, 23.0, 21.53333333333333)","(5.0, 8.8, 6.4750000000000005)","(8.5, 18.5, 17.666666666666668)","(6.5, 11.5, 10.1125)","(9.0, 17.0, 13.1)","(5.0, 6.8, 5.818181818181818)"
08-12-2022 15:58:57.603542,"(3.5, 5.5, 5.26)","(6.5, 11.5, 8.48695652173913)","(9.0, 23.0, 21.53333333333333)","(5.0, 8.8, 6.4750000000000005)","(8.5, 18.5, 17.785714285714285)","(6.5, 11.5, 10.883333333333333)","(9.0, 17.0, 13.0)","(5.0, 6.8, 5.818181818181818)"
08-12-2022 15:58:58.793573,"(3.5, 5.5, 5.328571428571428)","(6.5, 11.5, 8.48695652173913)","(9.0, 23.0, 18.8)","(5.0, 8.8, 6.216666666666667)","(8.5, 18.5, 18.192307692307693)","(6.5, 11.5, 10.709090909090909)","(9.0, 17.0, 15.777777777777779)","(5.0, 6.8, 5.782608695652174)"
08-12-2022 15:58:59.942410,"(3.5, 5.5, 5.076923076923077)","(6.5, 11.5, 8.48695652173913)","(9.0, 23.0, 20.9)","(5.0, 8.8, 6.32)","(8.5, 18.5, 17.75)","(6.5, 11.0, 10.307692307692308)","(9.0, 17.0, 15.777777777777779)","(5.0, 6.8, 5.4186046511627906)"
08-12-2022 15:59:01.093152,"(3.5, 5.5, 5.076923076923077)","(6.5, 10.5, 9.35)","(9.0, 23.0, 21.333333333333336)","(5.0, 8.8, 6.32)","(8.5, 18.5, 17.75)","(6.5, 11.0, 10.307692307692308)","(9.0, 17.0, 15.777777777777779)","(5.0, 6.8, 5.4186046511627906)"
08-12-2022 15:59:02.332378,"(3.5, 5.5, 5.076923076923077)","(6.5, 10.5, 9.35)","(9.0, 23.0, 21.57142857142857)","(5.0, 8.8, 6.32)","(8.5, 19.0, 15.1)","(6.5, 11.0, 10.470588235294118)","(9.0, 17.0, 16.153846153846153)","(5.0, 6.8, 6.166666666666667)"
