,Homebush Leah,Homebush Bun,Homebush Classy,Brendon Baxter,Smash Jagger,Wandering Star,Lucky Luciano
44,"[datetime.datetime(2022, 11, 28, 10, 11, 58, 636020), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 11, 58, 636020), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 11, 58, 636020), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 11, 58, 636020), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 11, 58, 636020), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 11, 58, 636020), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 11, 58, 636020), 21.0, 240.0]"
45,"[datetime.datetime(2022, 11, 28, 10, 11, 59, 756206), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 11, 59, 756206), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 11, 59, 756206), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 11, 59, 756206), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 11, 59, 756206), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 11, 59, 756206), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 11, 59, 756206), 21.0, 240.0]"
46,"[datetime.datetime(2022, 11, 28, 10, 12, 0, 872879), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 0, 872879), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 0, 872879), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 0, 872879), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 0, 872879), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 0, 872879), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 0, 872879), 21.0, 240.0]"
47,"[datetime.datetime(2022, 11, 28, 10, 12, 1, 988853), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 1, 988853), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 1, 988853), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 1, 988853), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 1, 988853), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 1, 988853), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 1, 988853), 21.0, 240.0]"
48,"[datetime.datetime(2022, 11, 28, 10, 12, 3, 98630), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 3, 98630), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 3, 98630), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 3, 98630), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 3, 98630), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 3, 98630), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 3, 98630), 21.0, 240.0]"
49,"[datetime.datetime(2022, 11, 28, 10, 12, 4, 220611), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 4, 220611), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 4, 220611), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 4, 220611), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 4, 220611), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 4, 220611), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 4, 220611), 21.0, 240.0]"
50,"[datetime.datetime(2022, 11, 28, 10, 12, 5, 340656), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 5, 340656), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 5, 340656), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 5, 340656), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 5, 340656), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 5, 340656), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 5, 340656), 21.0, 240.0]"
51,"[datetime.datetime(2022, 11, 28, 10, 12, 6, 463024), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 6, 463024), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 6, 463024), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 6, 463024), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 6, 463024), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 6, 463024), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 6, 463024), 21.0, 240.0]"
52,"[datetime.datetime(2022, 11, 28, 10, 12, 7, 585742), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 7, 585742), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 7, 585742), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 7, 585742), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 7, 585742), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 7, 585742), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 7, 585742), 21.0, 240.0]"
53,"[datetime.datetime(2022, 11, 28, 10, 12, 8, 701277), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 8, 701277), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 8, 701277), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 8, 701277), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 8, 701277), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 8, 701277), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 8, 701277), 21.0, 240.0]"
54,"[datetime.datetime(2022, 11, 28, 10, 12, 9, 812913), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 9, 812913), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 9, 812913), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 9, 812913), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 9, 812913), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 9, 812913), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 9, 812913), 21.0, 240.0]"
55,"[datetime.datetime(2022, 11, 28, 10, 12, 10, 935545), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 10, 935545), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 10, 935545), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 10, 935545), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 10, 935545), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 10, 935545), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 10, 935545), 21.0, 240.0]"
56,"[datetime.datetime(2022, 11, 28, 10, 12, 12, 51016), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 12, 51016), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 12, 51016), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 12, 51016), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 12, 51016), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 12, 51016), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 12, 51016), 21.0, 240.0]"
57,"[datetime.datetime(2022, 11, 28, 10, 12, 13, 161647), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 13, 161647), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 13, 161647), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 13, 161647), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 13, 161647), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 13, 161647), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 13, 161647), 21.0, 240.0]"
58,"[datetime.datetime(2022, 11, 28, 10, 12, 14, 326971), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 14, 326971), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 14, 326971), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 14, 326971), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 14, 326971), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 14, 326971), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 14, 326971), 21.0, 240.0]"
59,"[datetime.datetime(2022, 11, 28, 10, 12, 15, 447593), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 15, 447593), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 15, 447593), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 15, 447593), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 15, 447593), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 15, 447593), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 15, 447593), 21.0, 240.0]"
60,"[datetime.datetime(2022, 11, 28, 10, 12, 16, 560174), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 16, 560174), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 16, 560174), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 16, 560174), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 16, 560174), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 16, 560174), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 16, 560174), 21.0, 240.0]"
61,"[datetime.datetime(2022, 11, 28, 10, 12, 17, 679348), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 17, 679348), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 17, 679348), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 17, 679348), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 17, 679348), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 17, 679348), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 17, 679348), 21.0, 240.0]"
62,"[datetime.datetime(2022, 11, 28, 10, 12, 18, 784736), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 18, 784736), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 18, 784736), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 18, 784736), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 18, 784736), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 18, 784736), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 18, 784736), 21.0, 240.0]"
63,"[datetime.datetime(2022, 11, 28, 10, 12, 19, 899734), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 19, 899734), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 19, 899734), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 19, 899734), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 19, 899734), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 19, 899734), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 19, 899734), 21.0, 240.0]"
64,"[datetime.datetime(2022, 11, 28, 10, 12, 21, 12888), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 21, 12888), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 21, 12888), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 21, 12888), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 21, 12888), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 21, 12888), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 21, 12888), 21.0, 240.0]"
65,"[datetime.datetime(2022, 11, 28, 10, 12, 22, 127136), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 22, 127136), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 22, 127136), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 22, 127136), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 22, 127136), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 22, 127136), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 22, 127136), 21.0, 240.0]"
66,"[datetime.datetime(2022, 11, 28, 10, 12, 23, 241308), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 23, 241308), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 23, 241308), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 23, 241308), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 23, 241308), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 23, 241308), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 23, 241308), 21.0, 240.0]"
67,"[datetime.datetime(2022, 11, 28, 10, 12, 24, 355996), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 24, 355996), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 24, 355996), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 24, 355996), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 24, 355996), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 24, 355996), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 24, 355996), 21.0, 240.0]"
68,"[datetime.datetime(2022, 11, 28, 10, 12, 25, 480433), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 25, 480433), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 25, 480433), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 25, 480433), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 25, 480433), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 25, 480433), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 25, 480433), 21.0, 240.0]"
69,"[datetime.datetime(2022, 11, 28, 10, 12, 26, 591398), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 26, 591398), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 26, 591398), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 26, 591398), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 26, 591398), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 26, 591398), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 26, 591398), 21.0, 240.0]"
70,"[datetime.datetime(2022, 11, 28, 10, 12, 27, 704673), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 27, 704673), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 27, 704673), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 27, 704673), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 27, 704673), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 27, 704673), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 27, 704673), 21.0, 240.0]"
71,"[datetime.datetime(2022, 11, 28, 10, 12, 28, 855897), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 28, 855897), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 28, 855897), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 28, 855897), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 28, 855897), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 28, 855897), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 28, 855897), 21.0, 240.0]"
72,"[datetime.datetime(2022, 11, 28, 10, 12, 29, 973745), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 29, 973745), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 29, 973745), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 29, 973745), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 29, 973745), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 29, 973745), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 29, 973745), 21.0, 240.0]"
73,"[datetime.datetime(2022, 11, 28, 10, 12, 31, 89203), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 31, 89203), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 31, 89203), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 31, 89203), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 31, 89203), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 31, 89203), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 31, 89203), 21.0, 240.0]"
74,"[datetime.datetime(2022, 11, 28, 10, 12, 32, 229495), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 32, 229495), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 32, 229495), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 32, 229495), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 32, 229495), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 32, 229495), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 32, 229495), 21.0, 240.0]"
75,"[datetime.datetime(2022, 11, 28, 10, 12, 33, 359472), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 33, 359472), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 33, 359472), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 33, 359472), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 33, 359472), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 33, 359472), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 33, 359472), 21.0, 240.0]"
76,"[datetime.datetime(2022, 11, 28, 10, 12, 34, 489525), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 34, 489525), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 34, 489525), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 34, 489525), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 34, 489525), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 34, 489525), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 34, 489525), 21.0, 240.0]"
77,"[datetime.datetime(2022, 11, 28, 10, 12, 35, 610244), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 35, 610244), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 35, 610244), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 35, 610244), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 35, 610244), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 35, 610244), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 35, 610244), 21.0, 240.0]"
78,"[datetime.datetime(2022, 11, 28, 10, 12, 36, 724844), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 36, 729385), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 36, 729385), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 36, 729385), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 36, 729385), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 36, 729385), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 36, 729385), 21.0, 240.0]"
79,"[datetime.datetime(2022, 11, 28, 10, 12, 37, 839478), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 37, 839478), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 37, 839478), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 37, 839478), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 37, 839478), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 37, 839478), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 37, 839478), 21.0, 240.0]"
80,"[datetime.datetime(2022, 11, 28, 10, 12, 38, 959378), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 38, 959378), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 38, 959378), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 38, 959378), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 38, 959378), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 38, 959378), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 38, 959378), 21.0, 240.0]"
81,"[datetime.datetime(2022, 11, 28, 10, 12, 40, 70593), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 40, 70593), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 40, 70593), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 40, 70593), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 40, 70593), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 40, 70593), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 40, 70593), 21.0, 240.0]"
82,"[datetime.datetime(2022, 11, 28, 10, 12, 41, 169600), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 41, 169600), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 41, 169600), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 41, 169600), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 41, 169600), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 41, 169600), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 41, 169600), 21.0, 240.0]"
83,"[datetime.datetime(2022, 11, 28, 10, 12, 42, 299519), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 42, 299519), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 42, 299519), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 42, 299519), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 42, 299519), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 42, 299519), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 42, 299519), 21.0, 240.0]"
84,"[datetime.datetime(2022, 11, 28, 10, 12, 43, 435001), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 43, 435001), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 43, 435001), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 43, 435001), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 43, 435001), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 43, 435001), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 43, 435001), 21.0, 240.0]"
85,"[datetime.datetime(2022, 11, 28, 10, 12, 44, 557931), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 557931), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 557931), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 557931), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 557931), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 557931), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 44, 557931), 21.0, 240.0]"
86,"[datetime.datetime(2022, 11, 28, 10, 12, 45, 666721), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 666721), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 666721), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 666721), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 666721), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 666721), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 45, 666721), 21.0, 240.0]"
87,"[datetime.datetime(2022, 11, 28, 10, 12, 46, 786191), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 786191), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 786191), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 786191), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 786191), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 786191), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 46, 786191), 21.0, 240.0]"
88,"[datetime.datetime(2022, 11, 28, 10, 12, 47, 896892), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 896892), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 896892), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 896892), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 896892), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 896892), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 47, 896892), 21.0, 240.0]"
89,"[datetime.datetime(2022, 11, 28, 10, 12, 49, 11617), 3.3, 10.0]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 11617), 9.0, 27.0]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 11617), 15.0, 170.0]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 11617), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 11617), 5.0, 15.5]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 11617), 2.6, 4.2]","[datetime.datetime(2022, 11, 28, 10, 12, 49, 11617), 21.0, 240.0]"
