,Covalent,Lady Chartwell,I Prefer Soul,Bush,Elusive Mission,Gold Celebration,Allikah,Bella Tarouga,Keys To Love,Lake Mac Lily,Loniesha
29,"[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 43, 122930), 18.0, 95.0]"
30,"[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 44, 355628), 18.0, 95.0]"
31,"[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 45, 559712), 18.0, 95.0]"
32,"[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 46, 749510), 18.0, 95.0]"
33,"[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 47, 940230), 18.0, 95.0]"
34,"[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 49, 140410), 18.0, 95.0]"
35,"[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 50, 343019), 18.0, 95.0]"
36,"[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 51, 517077), 18.0, 95.0]"
37,"[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 52, 695954), 18.0, 95.0]"
38,"[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 53, 874332), 18.0, 95.0]"
39,"[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 55, 45765), 18.0, 95.0]"
40,"[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 56, 226397), 18.0, 95.0]"
41,"[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 57, 421494), 18.0, 95.0]"
42,"[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 58, 607526), 18.0, 95.0]"
43,"[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 52, 59, 781729), 18.0, 95.0]"
44,"[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 0, 970360), 18.0, 95.0]"
45,"[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 2, 141774), 18.0, 95.0]"
46,"[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 3, 326206), 18.0, 95.0]"
47,"[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 4, 517996), 18.0, 95.0]"
48,"[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 5, 681108), 18.0, 95.0]"
49,"[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 6, 879538), 18.0, 95.0]"
50,"[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 8, 68772), 18.0, 95.0]"
51,"[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 9, 234459), 18.0, 95.0]"
52,"[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 10, 420910), 18.0, 95.0]"
53,"[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 11, 598582), 18.0, 95.0]"
54,"[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 12, 793180), 18.0, 95.0]"
55,"[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 13, 968714), 18.0, 95.0]"
56,"[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 15, 148175), 18.0, 95.0]"
57,"[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 1.95, 2.24]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 3.0, 3.6]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 31.0, 220.0]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 101.0, 630.0]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 101.0, 430.0]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 31.0, 250.0]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 81.0, 450.0]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 13.0, 27.0]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 21.0, 150.0]","[datetime.datetime(2022, 11, 28, 14, 53, 16, 340304), 18.0, 95.0]"
