,Homebush Sparkle,Goldstar Ange,Goldstar Harper,Mine Hunter,Romina Bale,Mehira,Caithness
08-12-2022 14:19:48.651592,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:49.758795,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:50.739694,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:51.799446,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:52.853929,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:53.934957,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:55.017004,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:56.102196,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:57.088006,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:58.073272,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:19:59.236190,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:00.415439,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:01.529513,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:02.625967,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:03.631755,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:04.706515,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:05.827745,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:06.947693,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:08.005748,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:09.021290,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:10.021452,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:11.081545,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:12.133564,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:13.152604,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:14.136503,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:15.172626,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:16.273025,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:17.406305,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:18.451430,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:19.426669,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:20:20.441712,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:21.506820,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:22.575111,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:23.652556,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:24.668916,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:25.668595,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:26.786021,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:27.938612,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:29.130469,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:30.269859,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:31.359264,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:32.456524,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:33.657510,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:34.849104,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:36.064485,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:37.205492,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:38.278036,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:39.329591,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:40.433362,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:41.585746,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:42.764326,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:43.904745,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:44.960798,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:46.000362,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:47.075653,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:48.165384,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:49.255157,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:50.339741,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:51.405482,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:52.510147,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:53.623021,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:54.751308,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:55.727659,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:56.817714,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:57.902683,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:20:59.178313,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:00.454380,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:01.555159,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:02.764507,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:04.039592,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:05.305945,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:06.494438,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:07.552192,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:08.592788,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:09.711578,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:10.832193,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:11.937050,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:12.999842,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:14.077926,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:15.187436,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:16.343158,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:17.475407,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:18.621679,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:19.792116,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.75)","(11.0, 26.0, 24.2)","(1.95, 2.04, 2.02)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 9.875)"
08-12-2022 14:21:20.965402,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:22.103541,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:23.293499,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:24.436628,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:25.506425,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:26.592892,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:27.710361,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:28.909627,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:30.101425,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:31.178232,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
08-12-2022 14:21:32.262319,"(10.0, 20.0, 18.822222222222223)","(4.8, 8.0, 5.285714285714286)","(9.0, 18.5, 16.78333333333333)","(11.0, 26.0, 24.545454545454547)","(1.95, 2.04, 2.0020000000000002)","(10.0, 23.0, 21.984615384615385)","(5.0, 11.5, 10.023076923076923)"
