,Buckle Up Tahlia,Buckle Up Avery,Aston Paisley,Bedrock Cruiser,Zurhaar
10-01-2023 13:19:32.120630,"(18.0, 29.0, 26.22222222222222)","(1.22, 1.36, 1.356607142857143)","(4.8, 5.9, 5.72972972972973)","(21.0, 46.0, 41.55555555555556)","(13.0, 34.0, 31.846153846153847)"
10-01-2023 13:19:33.181373,"(18.0, 29.0, 26.22222222222222)","(1.22, 1.36, 1.356607142857143)","(4.8, 5.9, 5.914285714285715)","(21.0, 46.0, 41.878787878787875)","(13.0, 34.0, 34.2)"
10-01-2023 13:19:34.265509,"(18.0, 29.0, 26.75)","(1.22, 1.35, 1.348032786885246)","(4.8, 6.2, 5.88)","(21.0, 46.0, 41.878787878787875)","(13.0, 36.0, 30.666666666666668)"
10-01-2023 13:19:35.397239,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.35, 1.345492957746479)","(4.8, 6.2, 6.129411764705883)","(21.0, 46.0, 41.142857142857146)","(13.0, 36.0, 31.2)"
10-01-2023 13:19:36.596358,"(18.0, 29.0, 26.26086956521739)","(1.22, 1.35, 1.345492957746479)","(4.8, 6.2, 6.129411764705883)","(21.0, 46.0, 41.142857142857146)","(13.0, 36.0, 31.2)"
10-01-2023 13:19:37.655332,"(18.0, 29.0, 26.75)","(1.22, 1.35, 1.345492957746479)","(4.8, 6.2, 6.129411764705883)","(21.0, 46.0, 41.142857142857146)","(13.0, 36.0, 31.2)"
10-01-2023 13:19:38.818626,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.35, 1.3459420289855073)","(4.8, 6.2, 6.111111111111111)","(21.0, 46.0, 49.85714285714286)","(13.0, 36.0, 31.2)"
10-01-2023 13:19:39.940625,"(18.0, 29.0, 26.75)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.2, 6.111111111111111)","(21.0, 55.0, 48.7)","(13.0, 36.0, 32.5)"
10-01-2023 13:19:40.982274,"(18.0, 29.0, 26.6)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.2, 6.130434782608695)","(21.0, 55.0, 50.8)","(14.0, 36.0, 31.5)"
10-01-2023 13:19:41.981981,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.2, 6.130434782608695)","(21.0, 55.0, 48.7)","(14.0, 34.0, 30.53846153846154)"
10-01-2023 13:19:43.016046,"(18.0, 29.0, 26.75)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.2, 6.130434782608695)","(21.0, 55.0, 48.7)","(14.0, 34.0, 30.53846153846154)"
10-01-2023 13:19:44.093626,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.2, 6.130434782608695)","(21.0, 55.0, 50.8)","(14.0, 34.0, 31.5)"
10-01-2023 13:19:45.124428,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.2, 6.130434782608695)","(21.0, 55.0, 48.7)","(14.0, 34.0, 30.53846153846154)"
10-01-2023 13:19:46.204192,"(18.0, 29.0, 26.75)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.2, 6.130434782608695)","(21.0, 55.0, 50.8)","(14.0, 34.0, 31.5)"
10-01-2023 13:19:47.315733,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.35, 1.3391666666666668)","(4.8, 6.2, 6.11578947368421)","(21.0, 55.0, 50.8)","(14.0, 34.0, 31.5)"
10-01-2023 13:19:48.590366,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3452777777777778)","(4.8, 6.2, 6.0625)","(21.0, 55.0, 48.7)","(14.0, 34.0, 31.0)"
10-01-2023 13:19:49.662596,"(18.0, 29.0, 26.75)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.4, 6.0625)","(21.0, 55.0, 48.7)","(14.0, 34.0, 31.375)"
10-01-2023 13:19:50.784599,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.4, 6.027027027027027)","(21.0, 55.0, 49.78947368421053)","(14.0, 34.0, 30.4)"
10-01-2023 13:19:51.834735,"(18.0, 29.0, 26.26086956521739)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.4, 6.027027027027027)","(21.0, 55.0, 47.92857142857143)","(14.0, 34.0, 30.4)"
10-01-2023 13:19:52.857813,"(18.0, 29.0, 26.75)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.4, 6.027027027027027)","(21.0, 55.0, 49.78947368421053)","(14.0, 34.0, 30.666666666666668)"
10-01-2023 13:19:53.908507,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.35, 1.3452777777777778)","(4.8, 6.4, 5.825)","(21.0, 55.0, 47.92857142857143)","(14.0, 34.0, 30.4)"
10-01-2023 13:19:54.907752,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.216326530612245)","(21.0, 55.0, 48.25)","(14.0, 34.0, 30.4)"
10-01-2023 13:19:55.929822,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.179591836734694)","(21.0, 55.0, 53.2)","(14.0, 34.0, 30.4)"
10-01-2023 13:19:56.867990,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.179591836734694)","(21.0, 55.0, 53.2)","(14.0, 34.0, 30.4)"
10-01-2023 13:19:57.846969,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.179591836734694)","(21.0, 55.0, 53.2)","(14.0, 34.0, 31.75)"
10-01-2023 13:19:58.863753,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.154545454545454)","(21.0, 55.0, 53.2)","(14.0, 34.0, 31.5)"
10-01-2023 13:19:59.862953,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.154545454545454)","(21.0, 55.0, 53.2)","(14.0, 34.0, 29.833333333333332)"
10-01-2023 13:20:00.855009,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.171428571428572)","(21.0, 55.0, 53.2)","(14.0, 34.0, 30.4)"
10-01-2023 13:20:01.845490,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.171428571428572)","(21.0, 55.0, 53.2)","(14.0, 34.0, 30.4)"
10-01-2023 13:20:02.870051,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.34, 1.3353398058252428)","(4.8, 6.4, 6.171428571428572)","(26.0, 55.0, 53.2)","(14.0, 34.0, 30.4)"
10-01-2023 13:20:03.844616,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.35, 1.3457142857142859)","(4.8, 6.4, 6.171428571428572)","(26.0, 55.0, 53.2)","(14.0, 34.0, 30.4)"
10-01-2023 13:20:04.779053,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3387301587301588)","(4.8, 6.4, 6.063157894736842)","(26.0, 55.0, 53.2)","(14.0, 34.0, 30.4)"
10-01-2023 13:20:05.816591,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3394827586206897)","(4.8, 6.4, 6.118518518518519)","(26.0, 55.0, 53.2)","(14.0, 34.0, 30.4)"
10-01-2023 13:20:06.825873,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3387301587301588)","(4.8, 6.4, 6.128)","(26.0, 55.0, 53.2)","(14.0, 34.0, 31.3)"
10-01-2023 13:20:07.778893,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3304761904761906)","(4.8, 6.4, 6.0600000000000005)","(26.0, 55.0, 53.2)","(14.0, 34.0, 31.3)"
10-01-2023 13:20:08.731182,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3284615384615386)","(4.8, 6.4, 6.128)","(26.0, 55.0, 53.2)","(14.0, 34.0, 29.90909090909091)"
10-01-2023 13:20:09.647387,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.34, 1.3357142857142859)","(4.8, 6.4, 6.128)","(26.0, 55.0, 53.2)","(14.0, 34.0, 30.875)"
10-01-2023 13:20:10.647008,"(18.0, 29.0, 26.26086956521739)","(1.22, 1.34, 1.3315789473684212)","(4.8, 6.4, 6.0600000000000005)","(26.0, 55.0, 52.75)","(14.0, 34.0, 30.875)"
10-01-2023 13:20:11.609672,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3357142857142859)","(4.8, 6.4, 6.0600000000000005)","(26.0, 55.0, 52.75)","(14.0, 34.0, 30.875)"
10-01-2023 13:20:12.550802,"(18.0, 29.0, 26.26086956521739)","(1.22, 1.34, 1.3357142857142859)","(4.8, 6.4, 6.173333333333334)","(26.0, 55.0, 52.75)","(14.0, 34.0, 32.07692307692308)"
10-01-2023 13:20:13.506238,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3315789473684212)","(4.8, 6.4, 6.173333333333334)","(26.0, 55.0, 52.75)","(14.0, 34.0, 30.875)"
10-01-2023 13:20:14.406406,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3357142857142859)","(4.8, 6.4, 6.173333333333334)","(26.0, 55.0, 52.75)","(14.0, 34.0, 32.07692307692308)"
10-01-2023 13:20:15.282900,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3315789473684212)","(4.8, 6.4, 6.173333333333334)","(26.0, 55.0, 52.75)","(14.0, 34.0, 30.875)"
10-01-2023 13:20:16.187500,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3385)","(4.8, 6.4, 6.173333333333334)","(26.0, 55.0, 52.75)","(14.0, 34.0, 32.07692307692308)"
10-01-2023 13:20:17.166162,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3339622641509434)","(4.8, 6.4, 6.173333333333334)","(26.0, 55.0, 52.75)","(14.0, 34.0, 30.875)"
10-01-2023 13:20:18.144302,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3364444444444445)","(4.8, 6.4, 6.173333333333334)","(26.0, 55.0, 52.75)","(14.0, 34.0, 32.07692307692308)"
10-01-2023 13:20:18.970975,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3385)","(4.8, 6.4, 6.0600000000000005)","(26.0, 55.0, 52.75)","(14.0, 34.0, 32.07692307692308)"
10-01-2023 13:20:19.875747,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.34, 1.3385)","(4.8, 6.4, 6.152380952380953)","(26.0, 55.0, 52.75)","(14.0, 34.0, 32.07692307692308)"
10-01-2023 13:20:20.809538,"(18.0, 29.0, 26.26086956521739)","(1.22, 1.34, 1.3364444444444445)","(4.8, 6.4, 6.03888888888889)","(26.0, 55.0, 52.75)","(14.0, 34.0, 30.875)"
10-01-2023 13:20:21.700960,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.34, 1.3385)","(4.8, 6.4, 6.076923076923077)","(26.0, 55.0, 52.75)","(14.0, 34.0, 30.875)"
10-01-2023 13:20:22.603986,"(18.0, 29.0, 26.136363636363637)","(1.22, 1.34, 1.3364444444444445)","(4.8, 6.4, 6.0181818181818185)","(26.0, 55.0, 51.72727272727273)","(14.0, 34.0, 32.07692307692308)"
10-01-2023 13:20:23.519129,"(18.0, 29.0, 26.75)","(1.22, 1.34, 1.3385)","(4.8, 6.4, 6.064)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 31.5)"
10-01-2023 13:20:24.456962,"(18.0, 29.0, 26.157894736842106)","(1.22, 1.34, 1.3288372093023257)","(4.8, 6.4, 6.233333333333333)","(26.0, 55.0, 53.2)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:25.381408,"(18.0, 29.0, 26.84)","(1.22, 1.34, 1.3257894736842106)","(4.8, 6.4, 6.142857142857143)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:26.202916,"(18.0, 29.0, 26.1)","(1.22, 1.34, 1.3274418604651164)","(4.8, 6.4, 6.236363636363636)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:27.127824,"(18.0, 29.0, 26.583333333333332)","(1.22, 1.34, 1.3261538461538462)","(4.8, 6.4, 6.247619047619048)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:28.016706,"(18.0, 29.0, 26.1)","(1.22, 1.34, 1.3261538461538462)","(4.8, 6.4, 6.247619047619048)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:28.952633,"(18.0, 29.0, 26.583333333333332)","(1.22, 1.33, 1.3262666666666667)","(4.8, 6.4, 6.272)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:29.887669,"(18.0, 29.0, 26.193548387096776)","(1.22, 1.33, 1.321764705882353)","(4.8, 6.6, 6.4)","(26.0, 55.0, 53.2)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:30.809191,"(18.0, 29.0, 26.193548387096776)","(1.22, 1.33, 1.3206666666666667)","(4.8, 6.6, 6.40952380952381)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:31.775410,"(18.0, 29.0, 26.193548387096776)","(1.22, 1.33, 1.3245098039215686)","(4.8, 6.4, 6.3304347826086955)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:32.688092,"(18.0, 29.0, 26.193548387096776)","(1.22, 1.33, 1.324909090909091)","(4.8, 6.4, 6.32)","(26.0, 55.0, 53.2)","(14.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:33.657006,"(18.0, 29.0, 26.583333333333332)","(1.22, 1.33, 1.324909090909091)","(4.8, 6.4, 6.32)","(26.0, 55.0, 53.714285714285715)","(14.0, 34.0, 31.857142857142858)"
10-01-2023 13:20:34.739410,"(18.0, 29.0, 26.193548387096776)","(1.22, 1.33, 1.321764705882353)","(4.8, 6.6, 6.24)","(26.0, 55.0, 53.2)","(14.0, 34.0, 30.666666666666668)"
10-01-2023 13:20:35.647302,"(18.0, 29.0, 26.583333333333332)","(1.22, 1.33, 1.321764705882353)","(4.8, 6.6, 6.24)","(26.0, 55.0, 54.30769230769231)","(14.0, 34.0, 30.666666666666668)"
10-01-2023 13:20:36.704873,"(18.0, 29.0, 26.103448275862068)","(1.22, 1.33, 1.326)","(5.0, 6.4, 6.2)","(26.0, 55.0, 54.5)","(16.0, 34.0, 32.92857142857143)"
10-01-2023 13:20:37.601318,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.33, 1.324)","(5.0, 6.4, 6.266666666666667)","(26.0, 55.0, 54.06666666666666)","(16.0, 34.0, 31.5)"
10-01-2023 13:20:38.580210,"(18.0, 29.0, 26.29032258064516)","(1.22, 1.33, 1.3263076923076924)","(5.0, 6.4, 6.382608695652174)","(26.0, 55.0, 54.5)","(16.0, 34.0, 31.857142857142858)"
10-01-2023 13:20:39.429145,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.34, 1.3276923076923077)","(5.0, 6.4, 6.382608695652174)","(26.0, 55.0, 54.5)","(16.0, 34.0, 31.857142857142858)"
10-01-2023 13:20:40.338263,"(18.0, 29.0, 26.29032258064516)","(1.22, 1.34, 1.3263414634146342)","(5.0, 6.4, 6.378947368421053)","(26.0, 55.0, 54.06666666666666)","(16.0, 34.0, 30.25)"
10-01-2023 13:20:41.258339,"(18.0, 29.0, 26.666666666666668)","(1.22, 1.34, 1.3263414634146342)","(5.0, 6.4, 6.378947368421053)","(26.0, 55.0, 54.06666666666666)","(16.0, 34.0, 31.0)"
10-01-2023 13:20:42.140003,"(18.0, 29.0, 26.29032258064516)","(1.22, 1.34, 1.3263414634146342)","(5.0, 6.4, 6.378947368421053)","(26.0, 55.0, 54.06666666666666)","(16.0, 34.0, 32.4375)"
10-01-2023 13:20:43.021599,"(18.0, 29.0, 26.6)","(1.22, 1.33, 1.3265)","(5.0, 6.6, 6.2727272727272725)","(26.0, 55.0, 54.5)","(16.0, 34.0, 32.23529411764706)"
10-01-2023 13:20:43.932690,"(18.0, 29.0, 26.128205128205128)","(1.22, 1.33, 1.3247826086956522)","(5.0, 6.6, 6.265116279069767)","(26.0, 55.0, 51.53846153846154)","(16.0, 34.0, 29.5)"
10-01-2023 13:20:44.900014,"(18.0, 29.0, 26.454545454545453)","(1.22, 1.33, 1.3225)","(5.0, 6.6, 6.233333333333333)","(26.0, 55.0, 51.4)","(16.0, 34.0, 30.0)"
10-01-2023 13:20:45.833602,"(18.0, 29.0, 25.606060606060606)","(1.22, 1.34, 1.328)","(5.0, 6.4, 6.233333333333333)","(26.0, 55.0, 54.0)","(16.0, 34.0, 30.0)"
10-01-2023 13:20:46.682435,"(18.0, 29.0, 26.05263157894737)","(1.22, 1.34, 1.326829268292683)","(5.0, 6.4, 6.181818181818182)","(26.0, 55.0, 54.22222222222222)","(16.0, 34.0, 31.333333333333332)"
10-01-2023 13:20:47.568498,"(18.0, 29.0, 25.606060606060606)","(1.22, 1.34, 1.326829268292683)","(5.0, 6.4, 6.181818181818182)","(26.0, 55.0, 52.2)","(16.0, 34.0, 33.375)"
10-01-2023 13:20:48.438056,"(18.0, 29.0, 26.333333333333332)","(1.22, 1.33, 1.3178571428571428)","(5.0, 6.8, 6.38)","(26.0, 60.0, 58.90909090909091)","(16.0, 38.0, 36.714285714285715)"
10-01-2023 13:20:49.328238,"(18.0, 29.0, 26.333333333333332)","(1.22, 1.33, 1.3143478260869565)","(5.0, 6.8, 6.435714285714286)","(26.0, 60.0, 58.90909090909091)","(16.0, 38.0, 36.78787878787879)"
10-01-2023 13:20:50.298504,"(18.0, 29.0, 26.037037037037038)","(1.22, 1.32, 1.3055555555555556)","(5.0, 6.8, 6.29375)","(26.0, 60.0, 57.42857142857143)","(16.0, 40.0, 32.72727272727273)"
10-01-2023 13:20:51.248408,"(18.0, 29.0, 26.454545454545453)","(1.22, 1.32, 1.3160563380281691)","(5.0, 6.8, 6.629411764705882)","(26.0, 60.0, 58.15384615384615)","(16.0, 40.0, 32.8)"
10-01-2023 13:20:52.140843,"(18.0, 29.0, 26.5)","(1.22, 1.32, 1.3178333333333334)","(5.0, 6.8, 6.421739130434783)","(26.0, 60.0, 58.15384615384615)","(16.0, 40.0, 32.8)"
10-01-2023 13:20:53.041598,"(18.0, 29.0, 26.5)","(1.22, 1.32, 1.3182456140350878)","(5.0, 6.6, 6.557894736842105)","(26.0, 60.0, 58.15384615384615)","(16.0, 40.0, 35.368421052631575)"
10-01-2023 13:20:53.913946,"(18.0, 29.0, 26.5)","(1.22, 1.32, 1.31921568627451)","(5.0, 6.6, 6.3545454545454545)","(26.0, 60.0, 58.666666666666664)","(16.0, 40.0, 34.75)"
10-01-2023 13:20:54.806259,"(18.0, 29.0, 26.5)","(1.22, 1.32, 1.3183928571428571)","(5.0, 6.6, 6.348387096774193)","(26.0, 60.0, 58.666666666666664)","(16.0, 40.0, 38.0)"
10-01-2023 13:20:55.660131,"(18.0, 29.0, 26.5)","(1.22, 1.32, 1.31921568627451)","(5.0, 6.6, 6.309090909090909)","(26.0, 60.0, 58.10526315789474)","(16.0, 40.0, 39.14285714285714)"
10-01-2023 13:20:56.605276,"(18.0, 26.0, 25.52173913043478)","(1.22, 1.32, 1.3183928571428571)","(5.0, 6.6, 6.317647058823529)","(26.0, 60.0, 58.10526315789474)","(16.0, 40.0, 38.714285714285715)"
10-01-2023 13:20:57.524322,"(18.0, 26.0, 25.555555555555557)","(1.22, 1.33, 1.3235064935064935)","(5.0, 6.6, 6.094736842105263)","(26.0, 60.0, 58.666666666666664)","(16.0, 40.0, 38.5)"
10-01-2023 13:20:58.357883,"(18.0, 26.0, 24.78787878787879)","(1.22, 1.33, 1.3235064935064935)","(5.0, 6.4, 6.273684210526316)","(26.0, 60.0, 58.333333333333336)","(16.0, 40.0, 37.0)"
10-01-2023 13:20:59.270591,"(18.0, 26.0, 24.78787878787879)","(1.22, 1.33, 1.3235064935064935)","(5.0, 6.4, 6.166666666666667)","(26.0, 60.0, 58.23529411764706)","(16.0, 40.0, 37.2)"
10-01-2023 13:21:00.162444,"(18.0, 26.0, 24.838709677419356)","(1.22, 1.33, 1.3298054474708172)","(5.0, 6.4, 6.133333333333334)","(26.0, 60.0, 58.75)","(16.0, 40.0, 37.23076923076923)"
10-01-2023 13:21:01.000385,"(18.0, 26.0, 24.285714285714285)","(1.22, 1.34, 1.3393006993006993)","(5.0, 6.4, 6.109090909090909)","(26.0, 60.0, 58.23529411764706)","(16.0, 40.0, 35.84615384615385)"
10-01-2023 13:21:01.910788,"(18.0, 26.0, 24.615384615384617)","(1.22, 1.34, 1.3377205882352943)","(5.0, 6.4, 6.164102564102564)","(26.0, 60.0, 58.75)","(16.0, 40.0, 37.54545454545455)"
10-01-2023 13:21:02.721381,"(18.0, 26.0, 24.75862068965517)","(1.22, 1.34, 1.3369077306733168)","(5.0, 6.2, 6.177777777777778)","(26.0, 60.0, 58.23529411764706)","(16.0, 40.0, 37.54545454545455)"
10-01-2023 13:21:03.618067,"(18.0, 26.0, 24.875)","(1.22, 1.34, 1.3350611246943767)","(5.0, 6.2, 6.177777777777778)","(26.0, 60.0, 58.125)","(16.0, 42.0, 40.5)"
10-01-2023 13:21:04.522632,"(18.0, 26.0, 24.875)","(1.22, 1.34, 1.3351674641148326)","(5.0, 6.2, 6.15)","(26.0, 60.0, 58.666666666666664)","(17.0, 42.0, 39.75)"
10-01-2023 13:21:05.404938,"(18.0, 26.0, 24.875)","(1.22, 1.34, 1.3351674641148326)","(5.0, 6.2, 6.15)","(26.0, 60.0, 58.666666666666664)","(17.0, 42.0, 40.0)"
10-01-2023 13:21:06.282528,"(18.0, 26.0, 23.375)","(1.22, 1.34, 1.3351674641148326)","(5.0, 6.2, 6.075)","(26.0, 60.0, 58.125)","(17.0, 42.0, 39.6)"
10-01-2023 13:21:07.123789,"(18.0, 25.0, 24.529411764705884)","(1.22, 1.34, 1.3357383966244727)","(5.0, 6.2, 6.103225806451613)","(26.0, 60.0, 58.666666666666664)","(17.0, 40.0, 39.0)"
10-01-2023 13:21:07.939755,"(18.0, 26.0, 24.5)","(1.22, 1.31, 1.308679245283019)","(5.0, 6.6, 6.21)","(26.0, 65.0, 61.470588235294116)","(17.0, 44.0, 41.333333333333336)"
10-01-2023 13:21:08.819677,"(18.0, 27.0, 26.6)","(1.22, 1.31, 1.3028985507246378)","(5.0, 6.6, 6.393939393939394)","(26.0, 65.0, 53.0)","(17.0, 44.0, 42.0)"
10-01-2023 13:21:09.633347,"(18.0, 27.0, 26.846153846153847)","(1.22, 1.31, 1.3022666666666667)","(5.0, 6.6, 6.521739130434782)","(26.0, 60.0, 58.0)","(17.0, 44.0, 42.0)"
10-01-2023 13:21:10.525230,"(18.0, 27.0, 26.846153846153847)","(1.22, 1.32, 1.3093939393939396)","(5.0, 6.6, 6.512195121951219)","(26.0, 60.0, 58.0)","(17.0, 44.0, 42.4)"
10-01-2023 13:21:11.465086,"(18.0, 29.0, 28.22)","(1.2, 1.31, 1.3087323943661973)","(5.0, 6.6, 6.512195121951219)","(26.0, 60.0, 58.0)","(19.0, 44.0, 42.5)"
10-01-2023 13:21:12.342546,"(18.0, 29.0, 28.32758620689655)","(1.2, 1.31, 1.30275)","(5.0, 6.6, 6.548387096774193)","(26.0, 60.0, 58.0)","(19.0, 44.0, 40.0)"
10-01-2023 13:21:13.146445,"(18.0, 29.0, 28.32758620689655)","(1.2, 1.31, 1.2981)","(5.0, 6.6, 6.5935483870967735)","(26.0, 60.0, 58.0)","(19.0, 44.0, 40.0)"
10-01-2023 13:21:13.962426,"(18.0, 29.0, 28.109375)","(1.2, 1.31, 1.2981)","(5.0, 6.6, 6.5935483870967735)","(26.0, 60.0, 58.0)","(19.0, 44.0, 37.333333333333336)"
10-01-2023 13:21:14.829160,"(18.0, 29.0, 28.065573770491802)","(1.2, 1.31, 1.2981)","(5.0, 6.6, 6.5935483870967735)","(26.0, 60.0, 58.0)","(19.0, 44.0, 38.375)"
10-01-2023 13:21:15.717287,"(18.0, 29.0, 28.065573770491802)","(1.2, 1.32, 1.3045229681978798)","(5.0, 6.4, 6.30952380952381)","(26.0, 60.0, 54.44444444444444)","(19.0, 44.0, 37.45454545454545)"
10-01-2023 13:21:16.546335,"(18.0, 29.0, 28.109375)","(1.2, 1.32, 1.3037536656891495)","(5.0, 6.4, 6.317391304347827)","(26.0, 60.0, 54.44444444444444)","(19.0, 44.0, 37.45454545454545)"
10-01-2023 13:21:17.457809,"(18.0, 29.0, 28.109375)","(1.2, 1.32, 1.3037536656891495)","(5.0, 6.4, 6.311627906976744)","(26.0, 60.0, 54.44444444444444)","(19.0, 44.0, 39.0)"
10-01-2023 13:21:18.401784,"(18.0, 29.0, 28.109375)","(1.2, 1.32, 1.3049044585987262)","(5.0, 6.4, 6.179775280898877)","(26.0, 60.0, 55.55555555555556)","(19.0, 44.0, 39.0)"
10-01-2023 13:21:19.192842,"(18.0, 29.0, 28.065573770491802)","(1.2, 1.31, 1.307938144329897)","(5.0, 6.4, 6.204000000000001)","(26.0, 60.0, 55.55555555555556)","(19.0, 44.0, 39.0)"
10-01-2023 13:21:20.013843,"(18.0, 29.0, 28.065573770491802)","(1.2, 1.31, 1.3075490196078432)","(5.0, 6.4, 6.205940594059406)","(26.0, 60.0, 55.0)","(19.0, 44.0, 39.0)"
10-01-2023 13:21:20.834193,"(18.0, 29.0, 28.109375)","(1.2, 1.31, 1.3075490196078432)","(5.0, 6.4, 6.221818181818182)","(26.0, 60.0, 55.0)","(19.0, 44.0, 39.294117647058826)"
10-01-2023 13:21:21.766590,"(18.0, 29.0, 28.109375)","(1.2, 1.31, 1.3075490196078432)","(5.0, 6.4, 6.223076923076923)","(26.0, 60.0, 55.0)","(19.0, 44.0, 39.294117647058826)"
10-01-2023 13:21:22.709729,"(18.0, 29.0, 28.109375)","(1.2, 1.31, 1.3088073394495414)","(5.0, 6.4, 6.2250000000000005)","(26.0, 60.0, 55.0)","(19.0, 44.0, 40.44444444444444)"
10-01-2023 13:21:23.502641,"(18.0, 29.0, 28.065573770491802)","(1.2, 1.32, 1.3150943396226416)","(5.0, 6.4, 6.2250000000000005)","(26.0, 60.0, 55.0)","(19.0, 44.0, 40.44444444444444)"
10-01-2023 13:21:24.328698,"(18.0, 29.0, 28.210526315789473)","(1.2, 1.32, 1.3120979020979022)","(5.0, 6.4, 6.20952380952381)","(26.0, 60.0, 55.0)","(19.0, 44.0, 40.44444444444444)"
10-01-2023 13:21:25.187056,"(18.0, 29.0, 27.695652173913043)","(1.2, 1.32, 1.313954802259887)","(5.0, 6.4, 6.110144927536232)","(26.0, 60.0, 55.0)","(19.0, 44.0, 40.142857142857146)"
10-01-2023 13:21:26.064057,"(18.0, 29.0, 28.032258064516128)","(1.2, 1.32, 1.313954802259887)","(5.0, 6.4, 6.082539682539682)","(26.0, 60.0, 55.0)","(19.0, 44.0, 40.4)"
10-01-2023 13:21:26.916784,"(18.0, 29.0, 28.032258064516128)","(1.2, 1.32, 1.3116374269005848)","(5.0, 6.0, 5.990625)","(26.0, 60.0, 56.0)","(19.0, 44.0, 39.875)"
10-01-2023 13:21:27.797092,"(18.0, 29.0, 28.0)","(1.2, 1.32, 1.3139705882352941)","(5.0, 6.4, 6.042105263157895)","(26.0, 60.0, 55.55555555555556)","(19.0, 44.0, 39.875)"
