,Zaras Princess,Miss Faberge,Crackerjack King,Laroza Bale,Alicah,Bahrose
10-01-2023 15:35:30.082484,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.15)"
10-01-2023 15:35:31.231063,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.036363636363636)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.657894736842104)"
10-01-2023 15:35:32.389218,"(8.0, 13.0, 12.475)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.4875)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.891304347826086)"
10-01-2023 15:35:33.519307,"(8.0, 13.0, 12.176470588235293)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.441666666666667)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:34.605407,"(8.0, 13.0, 12.481481481481481)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.45, 3.442105263157895)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:35.784117,"(8.0, 13.0, 12.621621621621621)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.45, 3.442105263157895)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:37.121163,"(8.0, 13.0, 12.621621621621621)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.45, 3.442105263157895)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:38.388606,"(8.0, 13.0, 12.392857142857142)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.45, 3.4551724137931035)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:39.613292,"(8.0, 13.0, 12.392857142857142)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.45)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.657894736842104)"
10-01-2023 15:35:40.907798,"(8.0, 13.0, 12.44)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.45)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.545454545454546)","(6.5, 12.0, 10.891304347826086)"
10-01-2023 15:35:42.086897,"(8.0, 13.0, 12.44)","(11.0, 18.0, 14.659090909090908)","(2.7, 3.55, 3.492857142857143)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:43.246758,"(8.0, 13.0, 12.44)","(11.0, 17.5, 14.9)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.536082474226804)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:44.493518,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.693548387096774)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:45.662860,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.693548387096774)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:46.839418,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.60909090909091)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:47.961294,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.60909090909091)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:49.117353,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.60909090909091)","(2.7, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(6.5, 12.0, 11.105263157894736)"
10-01-2023 15:35:50.260511,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.60909090909091)","(2.8, 3.55, 3.4794117647058824)","(2.8, 3.15, 3.0428571428571427)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:35:51.421131,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.60909090909091)","(2.8, 3.55, 3.4388888888888887)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:35:52.607283,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4499999999999997)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:35:53.785437,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.425)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:35:54.965588,"(8.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.454761904761905)","(2.8, 3.15, 3.0416666666666665)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:35:56.146023,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4657894736842105)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.055555555555555)"
10-01-2023 15:35:57.330262,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4911764705882353)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.055555555555555)"
10-01-2023 15:35:58.660807,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4749999999999996)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.055555555555555)"
10-01-2023 15:35:59.874427,"(8.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.45)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:36:01.025441,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4857142857142858)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:36:02.232261,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.45)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:36:03.607219,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.45)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:36:05.013305,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.5)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.055555555555555)"
10-01-2023 15:36:06.590329,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.5)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.055555555555555)"
10-01-2023 15:36:07.832350,"(8.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4375)","(2.8, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:36:09.042437,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4375)","(2.7, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:36:10.225815,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.469230769230769)","(2.7, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.0, 12.0, 11.105263157894736)"
10-01-2023 15:36:11.543907,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.507142857142857)","(2.7, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:12.788863,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.633333333333333)","(2.8, 3.55, 3.507142857142857)","(2.7, 3.15, 3.046875)","(5.5, 7.0, 6.536082474226804)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:13.971771,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.507142857142857)","(2.7, 3.15, 3.037037037037037)","(5.5, 7.0, 6.536082474226804)","(7.5, 12.0, 11.055555555555555)"
10-01-2023 15:36:15.160916,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.507142857142857)","(2.7, 3.1, 3.037037037037037)","(5.5, 7.0, 6.534693877551021)","(7.5, 12.0, 11.055555555555555)"
10-01-2023 15:36:16.350331,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4722222222222223)","(2.7, 3.1, 3.037037037037037)","(5.5, 7.0, 6.766666666666667)","(7.5, 12.0, 11.15)"
10-01-2023 15:36:17.540381,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4722222222222223)","(2.7, 3.1, 3.037037037037037)","(5.5, 6.8, 6.766666666666667)","(7.5, 12.0, 11.15)"
10-01-2023 15:36:18.812087,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.507142857142857)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.766666666666667)","(7.5, 12.0, 11.15)"
10-01-2023 15:36:20.193794,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.507142857142857)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.644444444444445)","(7.5, 12.0, 11.15)"
10-01-2023 15:36:21.910871,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.507142857142857)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.15)"
10-01-2023 15:36:23.044867,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.5227272727272725)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.055555555555555)"
10-01-2023 15:36:24.214813,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.5227272727272725)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:25.494048,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.55, 3.4081632653061225)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:26.827777,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.3875)","(2.7, 3.1, 3.037037037037037)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:28.068138,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4076923076923076)","(2.7, 3.1, 3.037037037037037)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:29.366277,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.41)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:30.630345,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.41)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:31.731946,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4080645161290324)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:32.829549,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4282608695652175)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:34.019248,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.435714285714286)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:35.326507,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.435714285714286)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:36.596067,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.435714285714286)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:37.715902,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.435714285714286)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:38.897317,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.435714285714286)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:40.030488,"(9.0, 13.0, 12.392857142857142)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4282608695652175)","(2.7, 3.1, 3.05)","(5.5, 6.8, 6.591304347826087)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:41.222143,"(9.0, 13.0, 12.44)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4282608695652175)","(2.7, 3.1, 3.0454545454545454)","(5.5, 6.8, 6.595744680851064)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:42.442084,"(9.0, 13.5, 13.4)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4282608695652175)","(2.7, 3.1, 3.0454545454545454)","(5.5, 6.8, 6.595744680851064)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:43.635191,"(9.0, 14.0, 13.545454545454545)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4282608695652175)","(2.7, 3.1, 3.0454545454545454)","(5.5, 6.8, 6.595744680851064)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:44.830128,"(9.0, 13.5, 13.4)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4282608695652175)","(2.7, 3.1, 3.0454545454545454)","(5.5, 6.8, 6.595744680851064)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:45.969001,"(9.0, 14.0, 12.928571428571429)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.4282608695652175)","(2.7, 3.1, 3.0454545454545454)","(5.5, 6.8, 6.595744680851064)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:47.141175,"(9.0, 11.0, 10.57843137254902)","(11.0, 17.5, 14.62)","(2.8, 3.5, 3.414285714285714)","(2.7, 3.1, 3.0785714285714287)","(5.5, 6.8, 6.604444444444445)","(7.5, 12.0, 11.105263157894736)"
10-01-2023 15:36:48.418910,"(9.0, 11.0, 10.57920792079208)","(11.0, 17.5, 14.633333333333333)","(2.8, 3.5, 3.414285714285714)","(2.7, 3.1, 3.0785714285714287)","(5.5, 6.8, 6.644444444444444)","(7.5, 12.0, 11.19047619047619)"
10-01-2023 15:36:49.587484,"(9.0, 10.0, 9.804494382022472)","(11.0, 17.5, 16.03409090909091)","(2.8, 3.5, 3.533333333333333)","(2.7, 3.1, 3.0555555555555554)","(5.5, 6.8, 6.683333333333333)","(7.5, 12.0, 11.125)"
10-01-2023 15:36:50.743130,"(9.0, 11.0, 10.363636363636363)","(11.0, 17.5, 14.633333333333333)","(2.8, 3.55, 3.533333333333333)","(2.7, 3.1, 3.071428571428571)","(5.5, 6.8, 6.714285714285714)","(7.5, 12.0, 11.125)"
10-01-2023 15:36:51.839491,"(9.0, 11.0, 10.421052631578947)","(11.0, 17.5, 14.881818181818181)","(2.8, 3.55, 3.522727272727273)","(2.7, 3.15, 3.104166666666667)","(5.5, 6.8, 6.7106382978723405)","(7.5, 12.0, 11.125)"
10-01-2023 15:36:52.969902,"(9.0, 11.0, 10.533333333333333)","(11.0, 17.5, 14.881818181818181)","(2.8, 3.6, 3.555)","(2.7, 3.15, 3.125)","(5.5, 6.8, 6.7106382978723405)","(7.5, 12.0, 10.6875)"
10-01-2023 15:36:54.074835,"(8.5, 11.0, 10.533333333333333)","(11.0, 17.5, 14.881818181818181)","(2.8, 3.6, 3.555)","(2.7, 3.15, 3.107142857142857)","(5.5, 6.8, 6.708695652173913)","(7.5, 12.0, 11.25)"
10-01-2023 15:36:55.434627,"(8.5, 11.0, 10.64)","(11.0, 17.5, 15.653846153846153)","(2.8, 3.6, 3.5700000000000003)","(2.7, 3.15, 3.125)","(5.5, 6.8, 6.702325581395349)","(7.5, 11.5, 10.65)"
10-01-2023 15:36:56.537259,"(8.5, 11.0, 10.678571428571429)","(11.0, 17.5, 15.653846153846153)","(2.8, 3.6, 3.5700000000000003)","(2.7, 3.15, 3.125)","(5.5, 6.8, 6.702325581395349)","(7.5, 11.5, 10.465217391304348)"
10-01-2023 15:36:57.919757,"(8.5, 11.0, 10.678571428571429)","(11.0, 17.5, 15.640350877192983)","(2.8, 3.6, 3.623913043478261)","(2.7, 3.15, 3.107142857142857)","(5.5, 6.8, 6.7124999999999995)","(7.5, 11.5, 10.566666666666666)"
10-01-2023 15:36:59.092391,"(8.5, 11.0, 10.893617021276595)","(11.0, 17.5, 15.637931034482758)","(2.8, 3.65, 3.576)","(2.7, 3.15, 3.107142857142857)","(5.5, 6.8, 6.710204081632653)","(7.5, 11.5, 10.566666666666666)"
10-01-2023 15:37:00.259428,"(8.5, 11.0, 10.893617021276595)","(11.0, 17.5, 15.650943396226415)","(2.8, 3.6, 3.5954545454545452)","(2.7, 3.15, 3.107142857142857)","(5.5, 6.8, 6.710204081632653)","(7.5, 11.5, 10.75)"
10-01-2023 15:37:01.851437,"(8.5, 11.0, 10.893617021276595)","(11.0, 17.5, 15.18867924528302)","(2.8, 3.65, 3.603846153846154)","(2.7, 3.15, 3.107142857142857)","(5.5, 6.8, 6.710204081632653)","(7.5, 11.5, 10.552631578947368)"
10-01-2023 15:37:03.210581,"(8.5, 11.0, 10.763636363636364)","(11.0, 17.5, 15.571428571428571)","(2.8, 3.65, 3.631818181818182)","(2.7, 3.15, 3.0999999999999996)","(5.5, 6.8, 6.710204081632653)","(7.5, 11.5, 10.789473684210526)"
10-01-2023 15:37:04.488637,"(8.5, 11.0, 10.763636363636364)","(11.0, 17.0, 15.228571428571428)","(2.8, 3.65, 3.58125)","(2.7, 3.15, 3.11)","(5.5, 6.8, 6.712)","(7.5, 11.5, 10.705882352941176)"
10-01-2023 15:37:05.670980,"(8.5, 11.0, 10.758620689655173)","(11.0, 17.0, 15.148148148148149)","(2.8, 3.65, 3.5777777777777775)","(2.7, 3.15, 3.113157894736842)","(5.5, 6.8, 6.714285714285714)","(7.5, 11.5, 10.728571428571428)"
10-01-2023 15:37:06.840034,"(8.5, 11.0, 10.784615384615385)","(11.0, 17.0, 15.148148148148149)","(2.8, 3.65, 3.5789473684210527)","(2.7, 3.15, 3.123333333333333)","(5.5, 6.8, 6.7176470588235295)","(7.5, 11.5, 10.552631578947368)"
10-01-2023 15:37:07.941695,"(8.5, 11.0, 10.784615384615385)","(11.0, 17.0, 15.148148148148149)","(2.8, 3.65, 3.5125)","(2.7, 3.15, 3.1083333333333334)","(5.5, 6.8, 6.7176470588235295)","(7.5, 11.5, 10.76923076923077)"
10-01-2023 15:37:09.012348,"(8.5, 11.0, 10.784615384615385)","(11.0, 16.5, 15.428571428571429)","(2.8, 3.55, 3.5125)","(2.7, 3.15, 3.085714285714286)","(5.5, 6.8, 6.722222222222222)","(7.5, 11.5, 10.777777777777779)"
10-01-2023 15:37:10.181673,"(8.5, 11.0, 10.78125)","(11.0, 16.5, 15.17142857142857)","(2.8, 3.55, 3.5323529411764705)","(2.7, 3.1, 3.0760869565217392)","(5.5, 6.8, 6.722222222222222)","(7.5, 11.5, 10.934782608695652)"
10-01-2023 15:37:11.303048,"(8.5, 11.0, 10.846153846153847)","(11.0, 16.5, 15.17142857142857)","(2.8, 3.55, 3.4924242424242427)","(2.7, 3.1, 3.0760869565217392)","(5.5, 6.8, 6.722222222222222)","(7.5, 11.5, 10.934782608695652)"
10-01-2023 15:37:12.294053,"(8.5, 11.0, 10.871428571428572)","(11.0, 16.5, 15.11111111111111)","(2.8, 3.55, 3.470833333333333)","(2.7, 3.1, 3.0760869565217392)","(5.5, 6.8, 6.722222222222222)","(7.5, 11.5, 10.777777777777779)"
10-01-2023 15:37:13.470882,"(8.5, 11.0, 10.878787878787879)","(12.0, 16.5, 15.117647058823529)","(2.9, 3.55, 3.514705882352941)","(2.7, 3.1, 3.0760869565217392)","(5.5, 6.8, 6.722222222222222)","(7.5, 11.5, 10.934782608695652)"
10-01-2023 15:37:14.611087,"(8.5, 11.0, 10.878787878787879)","(12.0, 16.0, 15.112903225806452)","(2.9, 3.55, 3.5234375)","(2.7, 3.1, 3.1307692307692307)","(5.5, 6.8, 6.737313432835821)","(7.5, 11.5, 11.080645161290322)"
10-01-2023 15:37:15.961062,"(8.5, 11.0, 10.904761904761905)","(12.0, 15.5, 15.112903225806452)","(2.9, 3.55, 3.538679245283019)","(2.7, 3.15, 3.1346153846153846)","(5.5, 6.8, 6.737313432835821)","(7.5, 11.5, 11.045454545454545)"
10-01-2023 15:37:17.168859,"(8.5, 11.0, 10.904761904761905)","(12.0, 15.5, 15.326086956521738)","(2.9, 3.55, 3.5125)","(2.7, 3.15, 3.1370689655172415)","(5.5, 6.8, 6.784)","(7.5, 11.5, 11.178571428571429)"
10-01-2023 15:37:18.313028,"(8.5, 11.0, 10.904761904761905)","(12.0, 15.5, 15.25)","(2.9, 3.55, 3.533333333333333)","(2.7, 3.15, 3.076086956521739)","(5.5, 6.8, 6.834920634920635)","(7.5, 11.5, 11.454545454545455)"
10-01-2023 15:37:19.518705,"(8.5, 11.0, 10.9)","(12.0, 16.5, 15.583333333333334)","(2.9, 3.55, 3.538095238095238)","(2.7, 3.15, 3.0760869565217392)","(5.5, 7.0, 6.83125)","(7.5, 11.5, 11.454545454545455)"
10-01-2023 15:37:20.778279,"(8.5, 11.0, 10.893617021276595)","(12.0, 16.5, 15.9)","(2.9, 3.55, 3.538095238095238)","(2.7, 3.1, 3.0541666666666667)","(5.5, 7.0, 6.855555555555555)","(7.5, 11.5, 11.32258064516129)"
10-01-2023 15:37:22.005856,"(8.5, 11.0, 10.893617021276595)","(12.0, 16.0, 15.8)","(2.9, 3.55, 3.538095238095238)","(2.7, 3.1, 3.066666666666667)","(5.5, 7.0, 6.8649350649350644)","(7.5, 12.0, 11.32258064516129)"
10-01-2023 15:37:23.213287,"(8.5, 11.0, 10.911111111111111)","(12.0, 16.0, 15.375)","(2.9, 3.55, 3.5407407407407407)","(2.7, 3.1, 3.0521739130434784)","(5.5, 7.0, 6.8649350649350644)","(7.5, 12.0, 11.303030303030303)"
10-01-2023 15:37:24.641195,"(8.5, 11.0, 10.840909090909092)","(12.0, 16.5, 15.340909090909092)","(2.9, 3.55, 3.5416666666666665)","(2.7, 3.1, 3.057692307692308)","(5.5, 7.0, 6.8649350649350644)","(7.5, 12.0, 11.1)"
10-01-2023 15:37:25.935014,"(8.5, 11.0, 10.840909090909092)","(12.0, 16.5, 15.833333333333334)","(2.9, 3.55, 3.5416666666666665)","(2.7, 3.1, 3.057692307692308)","(5.5, 7.0, 6.8613333333333335)","(7.5, 12.0, 11.115384615384615)"
10-01-2023 15:37:27.129396,"(8.5, 11.0, 10.829268292682928)","(12.0, 16.0, 15.227272727272727)","(2.9, 3.55, 3.5416666666666665)","(2.7, 3.1, 3.057692307692308)","(5.5, 7.0, 6.8613333333333335)","(7.5, 12.0, 11.115384615384615)"
10-01-2023 15:37:28.350480,"(8.5, 11.0, 10.758620689655173)","(12.0, 16.5, 15.8)","(2.9, 3.55, 3.5416666666666665)","(2.7, 3.1, 3.046875)","(5.5, 7.0, 6.8712328767123285)","(7.5, 12.0, 11.258064516129032)"
10-01-2023 15:37:29.717512,"(8.5, 11.0, 10.673076923076923)","(12.0, 16.0, 15.8)","(2.9, 3.55, 3.5416666666666665)","(2.7, 3.1, 3.046153846153846)","(5.5, 7.0, 6.8712328767123285)","(7.5, 12.0, 11.258064516129032)"
10-01-2023 15:37:31.001900,"(8.5, 11.0, 10.673076923076923)","(12.0, 16.0, 15.8)","(2.9, 3.55, 3.5416666666666665)","(2.7, 3.05, 3.022)","(5.5, 7.0, 6.882539682539682)","(7.5, 12.0, 11.382352941176471)"
10-01-2023 15:37:32.590912,"(8.5, 11.0, 10.696428571428571)","(12.0, 16.0, 15.9)","(2.9, 3.55, 3.5416666666666665)","(2.7, 3.05, 3.00258064516129)","(5.5, 7.4, 7.36)","(7.5, 12.0, 11.382352941176471)"
10-01-2023 15:37:34.029360,"(8.5, 11.0, 10.696428571428571)","(12.0, 16.0, 15.675)","(2.9, 3.55, 3.5416666666666665)","(2.7, 3.05, 2.9576470588235293)","(5.5, 7.4, 7.376)","(7.5, 12.0, 11.35135135135135)"
10-01-2023 15:37:35.291551,"(8.5, 11.0, 10.696428571428571)","(12.0, 16.5, 15.8125)","(2.9, 3.55, 3.541935483870968)","(2.7, 3.0, 2.95375)","(5.5, 7.6, 7.391666666666667)","(7.5, 12.0, 11.35135135135135)"
10-01-2023 15:37:36.534272,"(8.5, 11.0, 10.696428571428571)","(12.0, 16.5, 15.8125)","(2.9, 3.55, 3.5165605095541403)","(2.7, 3.05, 2.9505882352941177)","(5.5, 7.4, 7.391666666666667)","(7.5, 12.0, 11.35135135135135)"
10-01-2023 15:37:37.816568,"(8.5, 11.0, 10.696428571428571)","(12.0, 16.5, 15.852941176470589)","(2.9, 3.6, 3.5164556962025317)","(2.7, 3.0, 2.9505882352941177)","(5.5, 7.4, 7.391666666666667)","(7.5, 12.0, 11.35135135135135)"
