,Lieutenant Jack,Hoppers Dream,Mamma Kass,Monsieur Steel,Calculating Dancer,Our Major Jack Nz,Thiswaytothebeach,Trade Whispers
07-01-2023 20:52:27.741195,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.1066666666666665)","(4.4, 5.6, 4.841666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:28.939535,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.1066666666666665)","(4.4, 5.6, 4.841666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:30.079262,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 8.3)","(4.4, 5.6, 4.841666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:31.209610,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 9.6, 7.133333333333334)","(4.4, 5.6, 4.841666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:32.381637,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 9.0, 7.133333333333334)","(4.4, 5.6, 4.841666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:33.475096,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 9.0, 7.133333333333334)","(4.4, 5.6, 4.841666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:34.525827,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 9.0, 7.133333333333334)","(4.4, 5.6, 4.841666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:35.616373,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 9.0, 7.133333333333334)","(4.4, 5.6, 4.841666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:36.650480,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 9.0, 7.666666666666667)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:37.743663,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:38.824266,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:39.885772,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:40.934107,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:41.973200,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:43.036639,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:44.044874,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.8)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:45.042160,"(6.0, 7.2, 6.8)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.0, 4.987500000000001)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:46.080922,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:47.113603,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.9)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:48.168983,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.9)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:49.404831,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.9)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:50.590932,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:51.726354,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:52.833021,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:53.929420,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:55.087469,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:56.171476,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:57.288493,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:58.441054,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:52:59.595142,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:00.784205,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:01.934209,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:03.066673,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:04.330381,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:05.531901,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 38.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.836363636363637)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:06.882719,"(6.0, 7.2, 6.666666666666667)","(26.0, 60.0, 42.333333333333336)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:08.124882,"(6.0, 7.2, 6.7)","(26.0, 55.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:09.376886,"(6.0, 7.2, 6.7)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:10.610192,"(6.0, 7.2, 6.7)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:11.836731,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:13.032499,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:14.277442,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:15.517115,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:16.741971,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:17.974876,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:19.185726,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.666666666666667)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:20.452979,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.9)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:21.689400,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.9)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:22.831572,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.9)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:23.962334,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.9)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:25.085532,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:26.233925,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:27.405762,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:28.546207,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:29.686276,"(6.0, 7.2, 6.6)","(26.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.25, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:30.858337,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:31.996712,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:33.138708,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:34.311326,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:35.413496,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:36.578872,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:37.735425,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:38.877062,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:39.948805,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:40.970911,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:42.094649,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:43.213854,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:44.337417,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:45.517280,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:46.627112,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:47.773706,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:48.953184,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.6000000000000005)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:50.120909,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.45)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:51.357311,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.533333333333333)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:52.479019,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.533333333333333)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:53.679088,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.533333333333333)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:54.870954,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.533333333333333)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:56.007463,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.699999999999999)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:57.131276,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.699999999999999)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:58.252058,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.699999999999999)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:53:59.418151,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 7.699999999999999)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:54:00.588878,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.6, 8.133333333333333)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
07-01-2023 20:54:01.691575,"(6.0, 7.2, 6.6)","(31.0, 50.0, 40.666666666666664)","(11.0, 15.5, 14.625)","(4.2, 8.8, 7.035294117647059)","(4.4, 5.6, 4.7444444444444445)","(2.4, 99999, 99990)","(10.0, 20.0, 14.333333333333334)","(101.0, 200.0, 146.66666666666666)"
