,Breakaway Mae,Stonewashed,Flashback Jack,Bunt And Run,Crab,More Crackers,Ballina,Precious Honey
08-01-2023 18:40:18.037803,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 292.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 500.0, 292.5)","(61.0, 310.0, 267.0)","(21.0, 34.0, 32.166666666666664)","(7.5, 11.5, 10.036363636363635)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:19.328930,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 292.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 500.0, 170.0)","(61.0, 310.0, 193.33333333333331)","(21.0, 34.0, 28.625)","(7.5, 11.5, 10.64)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:20.664842,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 292.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 510.0, 292.5)","(61.0, 310.0, 193.33333333333331)","(21.0, 32.0, 28.625)","(7.5, 11.0, 10.64)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:21.885002,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 292.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 500.0, 131.11111111111111)","(61.0, 310.0, 260.0)","(21.0, 32.0, 26.214285714285715)","(7.5, 11.0, 10.228571428571428)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:23.047165,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 292.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 500.0, 131.11111111111111)","(61.0, 300.0, 260.0)","(21.0, 32.0, 26.214285714285715)","(7.5, 11.0, 10.228571428571428)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:24.161322,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 292.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 490.0, 445.0)","(61.0, 300.0, 260.0)","(21.0, 30.0, 26.5)","(7.5, 11.0, 10.228571428571428)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:25.299856,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 292.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 490.0, 445.0)","(61.0, 300.0, 260.0)","(21.0, 30.0, 26.5)","(7.5, 11.0, 10.228571428571428)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:26.517534,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 292.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 490.0, 355.0)","(61.0, 300.0, 147.05882352941177)","(21.0, 29.0, 26.0)","(7.5, 11.0, 9.527272727272727)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:27.792168,"(3.2, 4.6, 4.5458333333333325)","(81.0, 500.0, 119.58333333333334)","(6.0, 8.2, 7.799999999999999)","(81.0, 480.0, 348.3333333333333)","(61.0, 300.0, 252.0)","(21.0, 29.0, 23.545454545454547)","(7.5, 11.0, 9.527272727272727)","(1.65, 2.28, 2.223529411764706)"
08-01-2023 18:40:29.031273,"(3.2, 4.6, 4.5458333333333325)","(81.0, 470.0, 109.0625)","(6.0, 8.2, 7.799999999999999)","(81.0, 470.0, 231.0)","(61.0, 290.0, 252.0)","(21.0, 29.0, 25.5)","(7.5, 11.0, 9.527272727272727)","(1.65, 2.28, 2.206086956521739)"
08-01-2023 18:40:30.251007,"(3.2, 4.6, 4.5458333333333325)","(81.0, 470.0, 109.0625)","(6.0, 8.2, 7.799999999999999)","(81.0, 450.0, 278.8461538461538)","(61.0, 290.0, 252.0)","(21.0, 28.0, 25.5)","(7.5, 11.0, 9.527272727272727)","(1.65, 2.28, 2.164)"
08-01-2023 18:40:31.304534,"(3.2, 4.6, 4.5458333333333325)","(81.0, 470.0, 109.0625)","(6.0, 8.2, 7.799999999999999)","(81.0, 400.0, 190.0)","(61.0, 290.0, 235.71428571428572)","(21.0, 28.0, 23.416666666666668)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.26, 2.16)"
08-01-2023 18:40:32.779346,"(3.2, 4.6, 4.5458333333333325)","(81.0, 460.0, 272.5)","(6.0, 8.2, 7.799999999999999)","(81.0, 400.0, 190.0)","(61.0, 290.0, 195.0)","(21.0, 28.0, 23.416666666666668)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.26, 2.17)"
08-01-2023 18:40:34.632152,"(3.2, 4.6, 4.5458333333333325)","(81.0, 460.0, 145.83333333333334)","(6.0, 8.2, 7.799999999999999)","(81.0, 400.0, 190.0)","(61.0, 290.0, 228.57142857142858)","(21.0, 28.0, 23.416666666666668)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.168)"
08-01-2023 18:40:35.971071,"(3.2, 4.6, 4.5)","(81.0, 450.0, 113.07692307692308)","(6.0, 8.2, 7.799999999999999)","(81.0, 400.0, 356.1111111111111)","(61.0, 280.0, 203.33333333333334)","(21.0, 28.0, 23.416666666666668)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:37.263855,"(3.2, 4.6, 4.507142857142857)","(81.0, 450.0, 113.07692307692308)","(6.0, 8.2, 7.290909090909091)","(81.0, 390.0, 356.1111111111111)","(61.0, 270.0, 203.33333333333334)","(21.0, 28.0, 23.416666666666668)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:38.418349,"(3.2, 4.6, 4.507142857142857)","(81.0, 450.0, 113.07692307692308)","(6.0, 7.8, 7.290909090909091)","(81.0, 390.0, 356.1111111111111)","(61.0, 270.0, 203.33333333333334)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:39.613236,"(3.2, 4.6, 4.507142857142857)","(81.0, 450.0, 131.42857142857144)","(6.0, 7.8, 7.153846153846154)","(81.0, 390.0, 250.0)","(61.0, 270.0, 232.5)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:40.799197,"(3.2, 4.6, 4.507142857142857)","(81.0, 410.0, 131.42857142857144)","(6.0, 7.8, 7.1)","(81.0, 360.0, 255.35714285714283)","(61.0, 250.0, 171.25)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:42.047404,"(3.2, 4.6, 4.507142857142857)","(81.0, 400.0, 137.5)","(6.0, 7.8, 7.1)","(81.0, 350.0, 255.35714285714283)","(61.0, 250.0, 215.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:43.232696,"(3.2, 4.6, 4.507142857142857)","(81.0, 400.0, 120.0)","(6.0, 7.8, 6.699999999999999)","(81.0, 350.0, 217.5)","(61.0, 230.0, 215.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:44.424592,"(3.2, 4.6, 4.507142857142857)","(81.0, 400.0, 120.0)","(6.0, 7.8, 7.163636363636363)","(81.0, 350.0, 217.5)","(61.0, 230.0, 215.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:45.641079,"(3.2, 4.6, 4.507142857142857)","(81.0, 400.0, 156.25)","(6.0, 7.8, 7.177777777777778)","(81.0, 350.0, 261.25)","(61.0, 230.0, 203.33333333333334)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:46.925122,"(3.2, 4.6, 4.507142857142857)","(81.0, 370.0, 130.83333333333334)","(6.0, 7.8, 7.24)","(81.0, 320.0, 229.64285714285717)","(61.0, 230.0, 183.33333333333331)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:48.214470,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 140.0)","(6.0, 7.8, 7.24)","(81.0, 310.0, 240.76923076923077)","(61.0, 220.0, 198.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:49.401927,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 140.0)","(6.0, 7.8, 7.24)","(81.0, 310.0, 229.64285714285717)","(61.0, 220.0, 145.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.1073684210526316)"
08-01-2023 18:40:50.513917,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.24)","(81.0, 310.0, 229.64285714285717)","(61.0, 220.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.104)"
08-01-2023 18:40:51.803985,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.24)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.649999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:40:52.977722,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.24)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:40:54.138139,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.266666666666667)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:40:55.339105,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.3428571428571425)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:40:56.436067,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.3428571428571425)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:40:57.552487,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.285714285714286)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:40:58.631512,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.285714285714286)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:40:59.748835,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.285714285714286)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:41:00.850481,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.285714285714286)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 165.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:41:01.958543,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.285714285714286)","(81.0, 310.0, 240.76923076923077)","(61.0, 210.0, 197.5)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:41:03.066061,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.285714285714286)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 138.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:41:04.188056,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.35)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 138.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.101176470588235)"
08-01-2023 18:41:05.324663,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.35)","(81.0, 310.0, 229.64285714285717)","(61.0, 210.0, 138.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.098888888888889)"
08-01-2023 18:41:06.621276,"(3.2, 4.6, 4.507142857142857)","(81.0, 360.0, 130.83333333333334)","(6.0, 7.8, 7.35)","(81.0, 310.0, 278.5)","(61.0, 210.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.098888888888889)"
08-01-2023 18:41:07.806205,"(3.2, 4.6, 4.507142857142857)","(81.0, 350.0, 217.5)","(6.0, 7.8, 7.35)","(81.0, 300.0, 278.5)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.098888888888889)"
08-01-2023 18:41:09.000740,"(3.2, 4.6, 4.507142857142857)","(81.0, 350.0, 217.5)","(6.0, 7.8, 7.35)","(81.0, 300.0, 278.5)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.098888888888889)"
08-01-2023 18:41:10.351723,"(3.2, 4.6, 4.507142857142857)","(81.0, 350.0, 217.5)","(6.0, 7.8, 7.35)","(81.0, 300.0, 278.5)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.098888888888889)"
08-01-2023 18:41:11.532898,"(3.2, 4.6, 4.507142857142857)","(81.0, 350.0, 217.5)","(6.0, 7.8, 7.35)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.1837500000000003)"
08-01-2023 18:41:12.875113,"(3.2, 4.6, 4.4375)","(81.0, 350.0, 217.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.2, 2.16)"
08-01-2023 18:41:13.955914,"(3.2, 4.6, 4.507142857142857)","(81.0, 350.0, 101.5625)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:15.019836,"(3.2, 4.6, 4.507142857142857)","(81.0, 340.0, 212.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:16.100130,"(3.2, 4.6, 4.507142857142857)","(81.0, 340.0, 212.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:17.284595,"(3.2, 4.6, 4.507142857142857)","(81.0, 340.0, 212.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.703999999999999)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:18.447771,"(3.2, 4.6, 4.507142857142857)","(81.0, 330.0, 202.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:19.553071,"(3.2, 4.6, 4.507142857142857)","(81.0, 320.0, 202.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:20.618802,"(3.2, 4.6, 4.507142857142857)","(81.0, 320.0, 202.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:21.747642,"(3.2, 4.6, 4.507142857142857)","(81.0, 320.0, 124.16666666666666)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:22.854181,"(3.2, 4.6, 4.507142857142857)","(81.0, 320.0, 124.16666666666666)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:24.009418,"(3.2, 4.6, 4.507142857142857)","(81.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:25.056881,"(3.2, 4.6, 4.507142857142857)","(81.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:26.191030,"(3.2, 4.6, 4.507142857142857)","(81.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:27.310897,"(3.2, 4.6, 4.507142857142857)","(81.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:28.441488,"(3.2, 4.6, 4.507142857142857)","(81.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:29.527667,"(3.2, 4.6, 4.507142857142857)","(81.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:30.593037,"(3.2, 4.6, 4.507142857142857)","(81.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 280.4545454545455)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:31.609551,"(3.2, 4.6, 4.507142857142857)","(81.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 178.47826086956522)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.16)"
08-01-2023 18:41:32.685572,"(3.2, 4.6, 4.507142857142857)","(91.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 300.0, 271.3636363636364)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.62)","(1.65, 2.18, 2.124)"
08-01-2023 18:41:33.830663,"(3.2, 4.6, 4.507142857142857)","(91.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 290.0, 198.88888888888889)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 11.0, 9.85)","(1.65, 2.18, 2.106153846153846)"
08-01-2023 18:41:35.014639,"(3.2, 4.6, 4.391304347826087)","(91.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 290.0, 187.5)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.85)","(1.65, 2.18, 2.106153846153846)"
08-01-2023 18:41:36.119617,"(3.2, 4.6, 4.391304347826087)","(91.0, 310.0, 197.5)","(6.0, 7.8, 7.4)","(81.0, 290.0, 182.61904761904762)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.447619047619048)","(1.65, 2.18, 2.106153846153846)"
08-01-2023 18:41:37.129518,"(3.2, 4.6, 4.202564102564102)","(91.0, 320.0, 132.0)","(6.0, 7.8, 7.4)","(81.0, 290.0, 182.61904761904762)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.447619047619048)","(1.65, 2.18, 2.106153846153846)"
08-01-2023 18:41:38.131212,"(3.2, 4.5, 4.263636363636364)","(91.0, 310.0, 130.0)","(6.0, 7.8, 7.4)","(81.0, 270.0, 173.0952380952381)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.447619047619048)","(1.65, 2.18, 2.106153846153846)"
08-01-2023 18:41:39.199014,"(3.2, 4.5, 4.256521739130434)","(91.0, 300.0, 192.5)","(6.0, 7.8, 7.4)","(81.0, 270.0, 173.0952380952381)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.447619047619048)","(1.65, 2.18, 2.011111111111111)"
08-01-2023 18:41:40.257100,"(3.2, 4.5, 4.263636363636364)","(91.0, 300.0, 192.5)","(6.0, 7.8, 7.4)","(81.0, 270.0, 173.0952380952381)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.447619047619048)","(1.65, 2.18, 2.046666666666667)"
08-01-2023 18:41:41.367618,"(3.2, 4.5, 4.183720930232558)","(91.0, 280.0, 182.5)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 1.9994444444444444)"
08-01-2023 18:41:42.448718,"(3.2, 4.5, 4.183720930232558)","(91.0, 280.0, 182.5)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 1.9970833333333333)"
08-01-2023 18:41:43.531969,"(3.2, 4.5, 4.183720930232558)","(91.0, 280.0, 180.0)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 2.0203571428571427)"
08-01-2023 18:41:44.544100,"(3.2, 4.5, 4.183720930232558)","(91.0, 280.0, 113.33333333333334)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 2.0203571428571427)"
08-01-2023 18:41:45.546234,"(3.2, 4.5, 4.183720930232558)","(91.0, 280.0, 113.33333333333334)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 2.0203571428571427)"
08-01-2023 18:41:46.565545,"(3.2, 4.5, 4.183720930232558)","(91.0, 280.0, 113.33333333333334)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 2.0203571428571427)"
08-01-2023 18:41:47.581908,"(3.2, 4.5, 4.183720930232558)","(91.0, 270.0, 111.66666666666667)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 2.0203571428571427)"
08-01-2023 18:41:48.615766,"(3.2, 4.5, 4.183720930232558)","(91.0, 260.0, 172.5)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 2.0203571428571427)"
08-01-2023 18:41:49.678696,"(3.2, 4.5, 4.183720930232558)","(91.0, 260.0, 172.5)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 188.75)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 2.0203571428571427)"
08-01-2023 18:41:50.782661,"(3.2, 4.5, 4.183720930232558)","(91.0, 260.0, 172.5)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.539130434782608)","(1.65, 2.16, 2.0096153846153846)"
08-01-2023 18:41:51.810250,"(3.2, 4.5, 4.183720930232558)","(91.0, 260.0, 114.16666666666667)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.610526315789473)","(1.65, 2.16, 2.04)"
08-01-2023 18:41:52.799115,"(3.2, 4.5, 4.183720930232558)","(91.0, 260.0, 114.16666666666667)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.610526315789473)","(1.65, 2.12, 2.04)"
08-01-2023 18:41:53.768676,"(3.2, 4.5, 4.183720930232558)","(91.0, 260.0, 114.16666666666667)","(6.0, 7.8, 7.4)","(81.0, 260.0, 244.0909090909091)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.610526315789473)","(1.65, 2.12, 2.04)"
08-01-2023 18:41:54.800269,"(3.2, 4.5, 4.183720930232558)","(91.0, 250.0, 167.5)","(6.0, 7.8, 7.4)","(81.0, 250.0, 235.0)","(61.0, 200.0, 160.0)","(21.0, 28.0, 24.5625)","(7.5, 10.5, 9.610526315789473)","(1.65, 2.12, 2.04)"
