,Acapulco,Why Not Emily,Talent Show,Barts Girl,Cindys Pride,Chi Foose
08-12-2022 13:42:19.050328,"(4.2, 7.6, 6.973913043478261)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.6, 3.4)","(10.0, 17.5, 13.136363636363637)","(1.95, 2.14, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:20.106621,"(4.2, 7.6, 6.699999999999999)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.6, 3.4)","(10.0, 17.5, 13.136363636363637)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:21.185718,"(4.2, 7.6, 6.742857142857143)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.6, 3.396875)","(10.0, 17.5, 13.136363636363637)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:22.183247,"(4.2, 7.4, 7.0)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.6, 3.396875)","(10.0, 17.5, 13.362068965517242)","(1.95, 2.12, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:23.214361,"(4.2, 7.4, 6.7846153846153845)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.6, 3.5)","(10.0, 17.5, 13.362068965517242)","(1.95, 2.14, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:24.160866,"(4.2, 7.4, 6.733333333333333)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.6, 3.5)","(10.0, 17.5, 13.362068965517242)","(1.95, 2.14, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:25.039871,"(4.2, 7.4, 6.733333333333333)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.55, 3.38)","(10.0, 17.5, 13.362068965517242)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:26.004832,"(4.2, 7.6, 6.742857142857143)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.55, 3.38)","(10.0, 17.5, 13.362068965517242)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:27.026314,"(4.2, 7.4, 6.733333333333333)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.55, 3.4166666666666665)","(10.0, 17.5, 13.362068965517242)","(1.95, 2.12, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:28.101489,"(4.2, 7.4, 6.733333333333333)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.55, 3.4166666666666665)","(10.0, 17.5, 13.362068965517242)","(1.95, 2.14, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:29.128587,"(4.2, 7.4, 6.733333333333333)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.55, 3.4166666666666665)","(10.0, 17.5, 13.362068965517242)","(1.95, 2.14, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:30.105836,"(4.2, 7.4, 6.733333333333333)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.55, 3.4166666666666665)","(10.0, 17.5, 13.75)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:31.109440,"(4.2, 7.6, 6.333333333333333)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.6, 3.5375)","(10.0, 17.5, 13.75)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:32.017639,"(4.2, 7.6, 6.333333333333333)","(31.0, 150.0, 120.13333333333334)","(2.7, 3.65, 3.3781250000000003)","(10.0, 17.5, 13.75)","(1.95, 2.12, 2.016)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:33.020937,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 65.2)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.16, 2.016)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:33.951919,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 65.2)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.16, 2.016)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:34.855344,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 79.33333333333334)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.16, 2.016)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:35.791372,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 125.05882352941177)","(2.7, 3.65, 3.3781250000000003)","(10.0, 17.5, 13.75)","(1.95, 2.14, 1.995)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:36.780124,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 112.18181818181819)","(2.7, 3.65, 3.3781250000000003)","(10.0, 17.5, 13.75)","(1.95, 2.14, 1.995)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:37.767248,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.14, 1.995)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:38.718910,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.14, 2.01)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:39.622779,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.12, 2.01)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:40.492239,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.65, 3.3781250000000003)","(10.0, 17.5, 13.75)","(1.95, 2.12, 2.01)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:41.437462,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.65, 3.414285714285714)","(10.0, 17.5, 13.75)","(1.95, 2.1, 1.9956521739130435)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:42.440255,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.1, 1.9956521739130435)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:43.445407,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.1, 1.9956521739130435)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:44.435626,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.1, 1.9956521739130435)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:45.395831,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.4035714285714285)","(10.0, 17.5, 13.75)","(1.95, 2.12, 2.01)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:46.336938,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.38)","(10.0, 17.5, 13.75)","(1.95, 2.1, 1.9956521739130435)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:47.225557,"(4.2, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.38)","(10.0, 17.5, 13.75)","(1.95, 2.1, 1.9956521739130435)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:48.139050,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 91.71428571428572)","(2.7, 3.6, 3.3777777777777778)","(10.0, 17.5, 13.75)","(1.95, 2.1, 1.9883720930232558)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:49.117384,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.3777777777777778)","(10.0, 17.5, 13.75)","(1.95, 2.1, 1.9956521739130435)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:50.023528,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.3777777777777778)","(10.0, 17.5, 13.75)","(1.95, 2.1, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:50.935313,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.3777777777777778)","(10.0, 17.5, 13.75)","(1.95, 2.14, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:51.917659,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.3777777777777778)","(10.0, 17.5, 13.75)","(1.95, 2.14, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:52.857942,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.3777777777777778)","(10.0, 17.5, 13.75)","(1.95, 2.14, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:53.837375,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.75)","(1.95, 2.14, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:54.676888,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.75)","(1.95, 2.14, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:55.579981,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.75)","(1.95, 2.14, 2.02)","(61.0, 380.0, 252.0)"
08-12-2022 13:42:56.591618,"(4.4, 7.6, 6.05625)","(31.0, 150.0, 99.0)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.375)","(1.95, 2.14, 2.02)","(61.0, 380.0, 154.54545454545456)"
08-12-2022 13:42:57.579880,"(4.4, 7.6, 6.3)","(31.0, 150.0, 120.0)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.375)","(1.95, 2.14, 2.02)","(61.0, 380.0, 217.33333333333331)"
08-12-2022 13:42:58.576683,"(4.4, 7.6, 6.3)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.375)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:42:59.472143,"(4.4, 7.6, 6.3)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.375)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:00.353571,"(4.4, 7.6, 6.3)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.375)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:01.261929,"(4.4, 7.6, 6.3)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:02.369470,"(4.4, 7.6, 6.3)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:03.280881,"(4.4, 7.6, 6.3)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:04.137498,"(4.4, 7.6, 6.3)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:04.986617,"(4.4, 7.6, 6.3)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:05.897137,"(4.4, 7.6, 6.4862068965517246)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:06.960031,"(4.4, 7.6, 6.4862068965517246)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:07.975128,"(4.4, 7.6, 6.4862068965517246)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:08.971193,"(4.4, 7.6, 6.830952380952381)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:09.987563,"(4.4, 7.6, 6.3759999999999994)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:11.018124,"(4.4, 7.6, 6.3759999999999994)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:12.017585,"(4.4, 7.6, 6.815384615384615)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:12.992182,"(4.4, 7.6, 6.4884615384615385)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:13.827959,"(4.4, 7.6, 6.24)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:14.794863,"(4.4, 7.6, 6.24)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:15.874452,"(4.4, 7.6, 6.24)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:16.840404,"(4.4, 7.6, 6.24)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:17.819172,"(4.4, 7.6, 6.24)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:18.862790,"(4.4, 7.6, 6.553846153846154)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:19.805804,"(4.4, 7.6, 6.553846153846154)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:20.759477,"(4.4, 7.6, 6.88421052631579)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:21.909010,"(4.4, 7.6, 6.88421052631579)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:22.747855,"(4.4, 7.6, 6.88421052631579)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:23.704618,"(4.4, 7.6, 6.88421052631579)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.44375)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:24.813911,"(4.4, 7.6, 6.88421052631579)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:25.797892,"(4.4, 7.6, 6.72258064516129)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:26.716699,"(4.4, 7.6, 6.72258064516129)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:27.580859,"(4.4, 7.6, 6.72258064516129)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:28.610644,"(4.4, 7.6, 6.72258064516129)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:29.609184,"(4.4, 7.6, 6.72258064516129)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:30.541702,"(4.4, 7.6, 6.72258064516129)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:31.449967,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:32.332939,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:33.266493,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:34.210241,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:35.132153,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:36.035501,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:36.871816,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:37.730652,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.12, 1.9982608695652173)","(61.0, 380.0, 244.44444444444443)"
08-12-2022 13:43:38.715196,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.12, 2.02)","(61.0, 380.0, 211.42857142857144)"
08-12-2022 13:43:39.702865,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 241.17647058823528)"
08-12-2022 13:43:40.579854,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 241.17647058823528)"
08-12-2022 13:43:41.572392,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 248.88888888888889)"
08-12-2022 13:43:42.585838,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 222.66666666666669)"
08-12-2022 13:43:43.526304,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 114.375)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:44.501879,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.503846153846154)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:45.555981,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:46.433648,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:47.432558,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:48.443798,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:49.486291,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:50.513024,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:51.373687,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:52.297695,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:53.268216,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:54.242730,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:55.154903,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:56.138707,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:57.135247,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:58.081944,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:59.010042,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 13.928571428571429)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:43:59.901934,"(4.4, 7.4, 7.088888888888889)","(31.0, 150.0, 93.0)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 16.443661971830984)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:44:00.867319,"(4.4, 7.4, 7.088888888888889)","(31.0, 140.0, 73.88888888888889)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 14.125)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:44:01.846074,"(4.4, 7.4, 7.088888888888889)","(31.0, 140.0, 70.45454545454545)","(2.7, 3.6, 3.5107142857142857)","(10.0, 17.5, 14.125)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
08-12-2022 13:44:02.783916,"(4.4, 7.4, 7.030769230769231)","(31.0, 140.0, 70.45454545454545)","(2.7, 3.55, 3.425)","(10.0, 17.5, 14.8)","(1.95, 2.14, 2.02)","(61.0, 380.0, 214.28571428571428)"
