,Smart Houdini,Gold Fillings,Any Given Sunday,Baccarat Boy,Wheres The Pub,Brockie Magic,Samsons Delilah
46,"[datetime.datetime(2022, 11, 28, 20, 27, 11, 931639), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 11, 931639), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 11, 931639), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 11, 931639), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 11, 931639), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 11, 931639), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 11, 931639), 5.0, 16.5]"
47,"[datetime.datetime(2022, 11, 28, 20, 27, 13, 66616), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 13, 66616), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 13, 66616), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 13, 66616), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 13, 66616), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 13, 66616), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 13, 66616), 5.0, 16.5]"
48,"[datetime.datetime(2022, 11, 28, 20, 27, 14, 325754), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 14, 325754), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 14, 325754), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 14, 325754), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 14, 325754), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 14, 325754), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 14, 325754), 5.0, 16.5]"
49,"[datetime.datetime(2022, 11, 28, 20, 27, 15, 543718), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 15, 543718), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 15, 543718), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 15, 543718), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 15, 543718), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 15, 543718), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 15, 543718), 5.0, 16.5]"
50,"[datetime.datetime(2022, 11, 28, 20, 27, 16, 688653), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 16, 688653), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 16, 688653), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 16, 688653), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 16, 688653), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 16, 688653), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 16, 688653), 5.0, 16.5]"
51,"[datetime.datetime(2022, 11, 28, 20, 27, 17, 833990), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 17, 833990), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 17, 833990), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 17, 833990), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 17, 833990), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 17, 833990), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 17, 833990), 5.0, 16.5]"
52,"[datetime.datetime(2022, 11, 28, 20, 27, 18, 988951), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 18, 988951), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 18, 988951), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 18, 988951), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 18, 988951), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 18, 988951), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 18, 988951), 5.0, 16.5]"
53,"[datetime.datetime(2022, 11, 28, 20, 27, 20, 203166), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 20, 203166), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 20, 203166), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 20, 203166), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 20, 203166), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 20, 203166), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 20, 203166), 5.0, 16.5]"
54,"[datetime.datetime(2022, 11, 28, 20, 27, 21, 357531), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 21, 357531), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 21, 357531), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 21, 357531), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 21, 357531), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 21, 357531), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 21, 357531), 5.0, 16.5]"
55,"[datetime.datetime(2022, 11, 28, 20, 27, 22, 532806), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 22, 532806), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 22, 532806), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 22, 532806), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 22, 532806), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 22, 532806), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 22, 532806), 5.0, 16.5]"
56,"[datetime.datetime(2022, 11, 28, 20, 27, 23, 702033), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 23, 702033), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 23, 702033), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 23, 702033), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 23, 702033), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 23, 702033), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 23, 702033), 5.0, 16.5]"
57,"[datetime.datetime(2022, 11, 28, 20, 27, 24, 843927), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 24, 843927), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 24, 843927), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 24, 843927), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 24, 843927), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 24, 843927), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 24, 843927), 5.0, 16.5]"
58,"[datetime.datetime(2022, 11, 28, 20, 27, 25, 972827), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 25, 972827), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 25, 972827), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 25, 972827), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 25, 972827), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 25, 972827), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 25, 972827), 5.0, 16.5]"
59,"[datetime.datetime(2022, 11, 28, 20, 27, 27, 105802), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 27, 105802), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 27, 105802), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 27, 105802), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 27, 105802), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 27, 105802), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 27, 105802), 5.0, 16.5]"
60,"[datetime.datetime(2022, 11, 28, 20, 27, 28, 280605), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 28, 280605), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 28, 280605), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 28, 280605), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 28, 280605), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 28, 280605), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 28, 280605), 5.0, 16.5]"
61,"[datetime.datetime(2022, 11, 28, 20, 27, 29, 448679), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 29, 448679), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 29, 448679), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 29, 448679), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 29, 448679), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 29, 448679), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 29, 448679), 5.0, 16.5]"
62,"[datetime.datetime(2022, 11, 28, 20, 27, 30, 607722), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 30, 607722), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 30, 607722), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 30, 607722), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 30, 607722), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 30, 607722), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 30, 607722), 5.0, 16.5]"
63,"[datetime.datetime(2022, 11, 28, 20, 27, 31, 736133), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 31, 736133), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 31, 736133), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 31, 736133), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 31, 736133), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 31, 736133), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 31, 736133), 5.0, 16.5]"
64,"[datetime.datetime(2022, 11, 28, 20, 27, 32, 897736), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 32, 897736), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 32, 897736), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 32, 897736), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 32, 897736), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 32, 897736), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 32, 897736), 5.0, 16.5]"
65,"[datetime.datetime(2022, 11, 28, 20, 27, 34, 95669), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 34, 95669), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 34, 95669), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 34, 95669), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 34, 95669), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 34, 95669), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 34, 95669), 5.0, 16.5]"
66,"[datetime.datetime(2022, 11, 28, 20, 27, 35, 231412), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 35, 231412), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 35, 231412), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 35, 231412), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 35, 231412), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 35, 231412), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 35, 231412), 5.0, 16.5]"
67,"[datetime.datetime(2022, 11, 28, 20, 27, 36, 369730), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 36, 369730), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 36, 369730), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 36, 369730), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 36, 369730), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 36, 369730), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 36, 369730), 5.0, 16.5]"
68,"[datetime.datetime(2022, 11, 28, 20, 27, 37, 509428), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 37, 509428), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 37, 509428), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 37, 509428), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 37, 509428), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 37, 509428), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 37, 509428), 5.0, 16.5]"
69,"[datetime.datetime(2022, 11, 28, 20, 27, 38, 662955), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 38, 662955), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 38, 662955), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 38, 662955), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 38, 662955), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 38, 662955), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 38, 662955), 5.0, 16.5]"
70,"[datetime.datetime(2022, 11, 28, 20, 27, 39, 798492), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 39, 798492), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 39, 798492), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 39, 798492), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 39, 798492), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 39, 798492), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 39, 798492), 5.0, 16.5]"
71,"[datetime.datetime(2022, 11, 28, 20, 27, 40, 950300), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 40, 950300), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 40, 950300), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 40, 950300), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 40, 950300), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 40, 950300), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 40, 950300), 5.0, 16.5]"
72,"[datetime.datetime(2022, 11, 28, 20, 27, 42, 91958), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 42, 91958), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 42, 91958), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 42, 91958), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 42, 91958), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 42, 91958), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 42, 91958), 5.0, 16.5]"
73,"[datetime.datetime(2022, 11, 28, 20, 27, 43, 249614), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 43, 249614), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 43, 249614), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 43, 249614), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 43, 249614), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 43, 249614), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 43, 249614), 5.0, 16.5]"
74,"[datetime.datetime(2022, 11, 28, 20, 27, 44, 394124), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 44, 394124), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 44, 394124), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 44, 394124), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 44, 394124), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 44, 394124), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 44, 394124), 5.0, 16.5]"
75,"[datetime.datetime(2022, 11, 28, 20, 27, 45, 547537), 4.0, 6.8]","[datetime.datetime(2022, 11, 28, 20, 27, 45, 547537), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 45, 547537), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 45, 547537), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 45, 547537), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 45, 547537), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 45, 547537), 5.0, 16.5]"
76,"[datetime.datetime(2022, 11, 28, 20, 27, 46, 688360), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 46, 688360), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 46, 688360), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 46, 688360), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 46, 688360), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 46, 688360), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 46, 688360), 5.0, 16.5]"
77,"[datetime.datetime(2022, 11, 28, 20, 27, 47, 834244), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 47, 834244), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 47, 834244), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 47, 834244), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 47, 834244), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 47, 834244), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 47, 834244), 5.0, 16.5]"
78,"[datetime.datetime(2022, 11, 28, 20, 27, 48, 962641), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 48, 962641), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 48, 962641), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 48, 962641), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 48, 962641), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 48, 962641), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 48, 962641), 5.0, 16.5]"
79,"[datetime.datetime(2022, 11, 28, 20, 27, 50, 99276), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 50, 99276), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 50, 99276), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 50, 99276), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 50, 99276), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 50, 99276), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 50, 99276), 5.0, 16.5]"
80,"[datetime.datetime(2022, 11, 28, 20, 27, 51, 214866), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 51, 214866), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 51, 214866), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 51, 214866), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 51, 214866), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 51, 214866), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 51, 214866), 5.0, 16.5]"
81,"[datetime.datetime(2022, 11, 28, 20, 27, 52, 335919), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 52, 335919), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 52, 335919), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 52, 335919), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 52, 335919), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 52, 335919), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 52, 335919), 5.0, 16.5]"
82,"[datetime.datetime(2022, 11, 28, 20, 27, 53, 455602), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 455602), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 455602), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 455602), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 455602), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 455602), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 53, 455602), 5.0, 16.5]"
83,"[datetime.datetime(2022, 11, 28, 20, 27, 54, 574195), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 574195), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 574195), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 574195), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 574195), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 574195), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 54, 574195), 5.0, 16.5]"
84,"[datetime.datetime(2022, 11, 28, 20, 27, 55, 691002), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 691002), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 691002), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 691002), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 691002), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 691002), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 55, 691002), 5.0, 16.5]"
85,"[datetime.datetime(2022, 11, 28, 20, 27, 56, 817403), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 817403), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 817403), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 817403), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 817403), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 817403), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 56, 817403), 5.0, 16.5]"
86,"[datetime.datetime(2022, 11, 28, 20, 27, 57, 941679), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 941679), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 941679), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 941679), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 941679), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 941679), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 57, 941679), 5.0, 16.5]"
87,"[datetime.datetime(2022, 11, 28, 20, 27, 59, 77336), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 77336), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 77336), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 77336), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 77336), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 77336), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 27, 59, 77336), 5.0, 16.5]"
88,"[datetime.datetime(2022, 11, 28, 20, 28, 0, 200368), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 200368), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 200368), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 200368), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 200368), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 200368), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 28, 0, 200368), 5.0, 16.5]"
89,"[datetime.datetime(2022, 11, 28, 20, 28, 1, 330848), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 330848), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 330848), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 330848), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 330848), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 330848), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 28, 1, 330848), 5.0, 16.5]"
90,"[datetime.datetime(2022, 11, 28, 20, 28, 2, 465481), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 465481), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 465481), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 465481), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 465481), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 465481), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 28, 2, 465481), 5.0, 16.5]"
91,"[datetime.datetime(2022, 11, 28, 20, 28, 3, 601012), 4.0, 7.0]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 601012), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 601012), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 601012), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 601012), 26.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 601012), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 28, 3, 601012), 5.0, 16.5]"
