,Northern Regie,Tutu To Tutu,Meehan Boston,Beauty On Fire,Wild Storms,Laceby Girl,Hello Lynda,Diablo Bale
12-01-2023 08:21:35.310627,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:36.668310,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:38.145385,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:39.305093,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:40.450977,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:41.552387,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:42.683980,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:43.890653,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:45.081733,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:46.300275,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:47.488736,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.666666666666664)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:48.682253,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 27.375)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:49.890381,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 27.375)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:51.116531,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 27.375)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:52.322176,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 27.375)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:53.637556,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 27.375)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:54.843039,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 27.375)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:56.063649,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:57.262943,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:58.432615,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:21:59.587199,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:22:00.746124,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:22:01.907312,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:22:03.107936,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:22:04.291053,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.538)"
12-01-2023 08:22:05.523777,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.25, 2.623333333333333)"
12-01-2023 08:22:06.610260,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.15, 2.518)"
12-01-2023 08:22:07.658559,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.15, 2.518)"
12-01-2023 08:22:08.752942,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.15, 2.3989473684210525)"
12-01-2023 08:22:09.873343,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.1, 2.4979999999999998)"
12-01-2023 08:22:10.979811,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 5.2)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.05, 2.977368421052631)"
12-01-2023 08:22:12.129698,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.4, 4.88)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 66.94444444444444)","(2.0, 3.05, 2.977368421052631)"
12-01-2023 08:22:13.240565,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.11111111111111)","(4.0, 6.2, 4.88)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 59.375)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:14.378855,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.38888888888889)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 59.375)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:15.516484,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 22.6875)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 59.375)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:16.648286,"(5.0, 8.2, 5.633333333333334)","(15.0, 38.0, 24.38888888888889)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 59.375)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:17.811183,"(5.0, 8.0, 5.785714285714286)","(15.0, 38.0, 24.38888888888889)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 59.375)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:19.006018,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.38888888888889)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 59.375)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:20.242374,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.38888888888889)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 78.86363636363636)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:21.451432,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 78.86363636363636)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:22.578989,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 3.05, 2.8266666666666667)"
12-01-2023 08:22:23.667987,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 3.05, 2.6555555555555554)"
12-01-2023 08:22:24.807427,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 3.0, 2.9147368421052633)"
12-01-2023 08:22:25.923908,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 2.98, 2.748)"
12-01-2023 08:22:27.010848,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 2.98, 2.748)"
12-01-2023 08:22:28.207130,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 2.98, 2.748)"
12-01-2023 08:22:29.388343,"(5.0, 7.8, 6.0600000000000005)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 2.98, 2.748)"
12-01-2023 08:22:30.667467,"(5.0, 7.8, 5.625)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 2.98, 2.748)"
12-01-2023 08:22:32.015569,"(5.0, 7.8, 6.775)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 2.98, 2.76)"
12-01-2023 08:22:33.112685,"(5.0, 7.4, 6.775)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 3.0, 2.6266666666666665)"
12-01-2023 08:22:34.256093,"(5.0, 7.4, 6.775)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 3.0, 2.6266666666666665)"
12-01-2023 08:22:35.339816,"(5.0, 7.4, 6.775)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 60.0)","(2.0, 3.0, 2.6266666666666665)"
12-01-2023 08:22:36.455977,"(5.0, 7.4, 6.775)","(15.0, 38.0, 24.944444444444443)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 105.0)","(20.0, 75.0, 43.888888888888886)","(16.0, 130.0, 63.1)","(2.0, 3.0, 2.6266666666666665)"
12-01-2023 08:22:37.546526,"(5.0, 7.4, 6.775)","(15.0, 38.0, 22.333333333333332)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 70.4)","(20.0, 75.0, 40.3125)","(16.0, 130.0, 94.625)","(2.0, 3.0, 2.6266666666666665)"
12-01-2023 08:22:38.690359,"(5.0, 7.4, 6.775)","(15.0, 38.0, 21.272727272727273)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 70.4)","(20.0, 75.0, 40.3125)","(16.0, 120.0, 94.625)","(2.0, 3.0, 2.6266666666666665)"
12-01-2023 08:22:39.763832,"(5.0, 7.8, 5.728571428571429)","(15.0, 38.0, 21.272727272727273)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 70.4)","(20.0, 75.0, 40.3125)","(16.0, 120.0, 79.6)","(2.0, 3.0, 2.6266666666666665)"
12-01-2023 08:22:40.934762,"(5.0, 7.6, 6.925)","(15.0, 38.0, 21.272727272727273)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 70.4)","(20.0, 75.0, 40.3125)","(16.0, 120.0, 79.6)","(2.0, 3.0, 2.6266666666666665)"
12-01-2023 08:22:42.044512,"(5.0, 7.4, 6.0538461538461545)","(15.0, 38.0, 21.272727272727273)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 120.0, 79.6)","(2.0, 3.0, 2.3715384615384614)"
12-01-2023 08:22:43.141019,"(5.0, 7.2, 6.625)","(15.0, 38.0, 25.733333333333334)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 120.0, 79.6)","(2.0, 2.38, 2.3715384615384614)"
12-01-2023 08:22:44.286042,"(5.0, 7.2, 6.625)","(15.0, 38.0, 25.733333333333334)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 120.0, 79.6)","(2.0, 2.38, 2.3715384615384614)"
12-01-2023 08:22:45.425812,"(5.0, 7.2, 6.625)","(15.0, 38.0, 25.733333333333334)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.066666666666666)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 120.0, 79.6)","(2.0, 2.38, 2.3715384615384614)"
12-01-2023 08:22:46.565067,"(5.0, 7.2, 6.625)","(15.0, 38.0, 21.272727272727273)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 120.0, 86.33333333333333)","(2.0, 2.38, 2.372142857142857)"
12-01-2023 08:22:47.672382,"(5.0, 7.2, 6.781818181818182)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.2, 4.195454545454545)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 120.0, 46.75)","(2.0, 2.38, 2.372142857142857)"
12-01-2023 08:22:48.817347,"(5.0, 7.2, 6.871428571428572)","(15.0, 36.0, 29.0)","(4.0, 6.2, 4.503846153846154)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 46.75)","(2.0, 2.38, 2.372142857142857)"
12-01-2023 08:22:49.886443,"(5.0, 7.4, 7.042857142857143)","(15.0, 36.0, 29.0)","(4.0, 6.2, 4.503846153846154)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 46.75)","(2.0, 2.38, 2.372142857142857)"
12-01-2023 08:22:50.990069,"(5.0, 7.4, 7.042857142857143)","(15.0, 36.0, 29.0)","(4.0, 6.2, 4.503846153846154)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 46.75)","(2.0, 2.38, 2.372142857142857)"
12-01-2023 08:22:52.045449,"(5.0, 7.4, 7.042857142857143)","(15.0, 36.0, 29.0)","(4.0, 6.2, 4.503846153846154)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 60.526315789473685)","(2.0, 2.38, 2.372142857142857)"
12-01-2023 08:22:53.103246,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.2, 4.503846153846154)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 47.5)","(2.0, 2.38, 2.9266666666666667)"
12-01-2023 08:22:54.199932,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.2, 4.191304347826087)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 42.8)","(2.0, 2.96, 2.66)"
12-01-2023 08:22:55.300601,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.0, 4.535714285714286)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 42.8)","(2.0, 2.96, 2.66)"
12-01-2023 08:22:56.398767,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.0, 4.535714285714286)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 42.8)","(2.0, 2.96, 2.66)"
12-01-2023 08:22:57.462086,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.0, 4.535714285714286)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 42.8)","(2.0, 2.96, 2.3905263157894736)"
12-01-2023 08:22:58.528916,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.0, 4.535714285714286)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 42.8)","(2.0, 2.94, 2.5466666666666664)"
12-01-2023 08:22:59.537617,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.0, 4.107692307692308)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.92, 2.5466666666666664)"
12-01-2023 08:23:00.607125,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.0, 4.0476190476190474)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.92, 2.62)"
12-01-2023 08:23:01.586818,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 6.0, 4.0476190476190474)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.88, 2.62)"
12-01-2023 08:23:02.656175,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 5.8, 4.32)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.88, 2.5266666666666664)"
12-01-2023 08:23:03.680767,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 5.7, 4.3)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.86, 2.5266666666666664)"
12-01-2023 08:23:04.704100,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 5.6, 4.825)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.86, 2.5266666666666664)"
12-01-2023 08:23:05.855879,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 5.7, 4.825)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.86, 2.5266666666666664)"
12-01-2023 08:23:06.975444,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 5.7, 4.825)","(5.5, 10.0, 7.8)","(31.0, 240.0, 70.4)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.86, 2.5266666666666664)"
12-01-2023 08:23:08.018968,"(5.0, 7.4, 7.042857142857143)","(15.0, 38.0, 22.666666666666668)","(4.0, 5.7, 4.825)","(5.5, 10.0, 7.8)","(31.0, 240.0, 91.05882352941177)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.86, 2.5266666666666664)"
12-01-2023 08:23:09.099068,"(5.0, 7.2, 6.433333333333334)","(15.0, 38.0, 22.666666666666668)","(4.0, 5.7, 4.825)","(5.5, 10.0, 7.8)","(31.0, 240.0, 91.05882352941177)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.86, 2.5266666666666664)"
12-01-2023 08:23:10.175906,"(5.0, 7.0, 6.7)","(15.0, 38.0, 22.666666666666668)","(4.0, 5.7, 4.825)","(5.5, 10.0, 7.8)","(31.0, 240.0, 91.05882352941177)","(20.0, 75.0, 51.875)","(16.0, 130.0, 58.0)","(2.0, 2.86, 2.5266666666666664)"
