,Toxic Impurities,Missouri Belle,Springvale Coco,Roger Rose,Calaiss Wohling,Steel Harbour
11-01-2023 13:46:09.253361,"(1.95, 2.14, 2.0545)","(16.0, 21.0, 18.428571428571427)","(2.15, 3.95, 3.8214285714285716)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 38.0, 19.6)"
11-01-2023 13:46:10.280235,"(1.95, 2.14, 2.0545)","(16.0, 21.0, 18.428571428571427)","(2.15, 3.95, 3.8214285714285716)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 38.0, 18.5)"
11-01-2023 13:46:11.291206,"(1.95, 2.14, 2.0545)","(16.0, 21.0, 18.428571428571427)","(2.15, 3.95, 3.8214285714285716)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 36.0, 18.8)"
11-01-2023 13:46:12.309463,"(1.95, 2.14, 2.0545)","(16.0, 21.0, 18.428571428571427)","(2.15, 3.95, 3.8214285714285716)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 34.0, 28.666666666666664)"
11-01-2023 13:46:13.248697,"(1.95, 2.14, 2.0694117647058823)","(16.0, 21.0, 18.428571428571427)","(2.15, 3.95, 3.7892857142857146)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:14.122463,"(1.95, 2.12, 2.020952380952381)","(16.0, 21.0, 18.6)","(2.15, 3.95, 3.7892857142857146)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:15.114410,"(1.95, 2.12, 2.0317857142857143)","(16.0, 21.0, 18.0)","(2.15, 3.95, 3.7892857142857146)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:16.174395,"(1.95, 2.12, 2.0317857142857143)","(16.0, 21.0, 18.0)","(2.15, 3.95, 3.7892857142857146)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:17.202423,"(1.95, 2.12, 2.0116666666666667)","(16.0, 21.0, 18.0)","(2.15, 3.95, 3.7892857142857146)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:18.147855,"(1.95, 2.12, 2.012608695652174)","(16.0, 21.0, 18.0)","(2.15, 3.95, 3.7892857142857146)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:19.208811,"(1.95, 2.1, 2.0538)","(16.0, 21.0, 18.0)","(2.15, 3.95, 3.7892857142857146)","(9.0, 14.5, 13.333333333333334)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.166666666666668)"
11-01-2023 13:46:20.222558,"(1.95, 2.1, 2.049074074074074)","(16.0, 20.0, 18.333333333333332)","(2.15, 3.95, 3.78125)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:21.250287,"(1.95, 2.1, 2.049074074074074)","(16.0, 20.0, 18.333333333333332)","(2.15, 3.95, 3.78125)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:22.389057,"(1.95, 2.1, 2.0215686274509803)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:23.523375,"(1.95, 2.1, 2.0215686274509803)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:24.526583,"(1.95, 2.1, 2.0215686274509803)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:25.581377,"(1.95, 2.1, 2.0215686274509803)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:26.707602,"(1.95, 2.1, 2.0215686274509803)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:27.639662,"(1.95, 2.1, 2.0215686274509803)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:28.631827,"(1.95, 2.08, 2.0142857142857142)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:29.619223,"(1.95, 2.08, 1.9961290322580645)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.875)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:30.885908,"(1.95, 2.06, 2.005)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.875)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:31.923326,"(1.95, 2.06, 2.005)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.875)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:32.890053,"(1.95, 2.06, 1.9975)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.875)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:33.788233,"(1.95, 2.06, 1.9849999999999999)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.875)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:34.822691,"(1.95, 2.06, 1.9516666666666667)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.8607142857142858)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:35.933409,"(1.95, 2.06, 1.9516666666666667)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.8607142857142858)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:37.023688,"(1.95, 2.06, 1.9516666666666667)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:38.142262,"(1.95, 2.06, 1.9516666666666667)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 26.0)"
11-01-2023 13:46:39.203074,"(1.95, 2.06, 1.9516666666666667)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.825)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:40.095514,"(1.95, 2.06, 1.9516666666666667)","(16.0, 20.0, 17.5)","(2.15, 3.95, 3.8875)","(9.0, 14.5, 13.45)","(19.0, 38.0, 30.0)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:41.120984,"(1.95, 2.06, 2.0210655737704917)","(16.0, 20.0, 17.692307692307693)","(2.15, 3.95, 3.8875)","(9.0, 14.5, 13.45)","(19.0, 38.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:42.151595,"(1.95, 2.06, 1.935)","(16.0, 20.0, 17.692307692307693)","(2.15, 3.95, 3.8875)","(9.0, 14.5, 12.75)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:43.200712,"(1.95, 2.06, 1.9824137931034482)","(16.0, 20.0, 17.692307692307693)","(2.15, 3.95, 3.8458333333333337)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:44.184409,"(1.95, 2.04, 1.983921568627451)","(16.0, 19.5, 18.375)","(2.15, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:45.260450,"(1.95, 2.02, 1.9962162162162163)","(16.0, 19.5, 18.375)","(2.15, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:46.264638,"(1.95, 2.02, 1.9751020408163265)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:47.305758,"(1.95, 2.02, 1.985952380952381)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:48.309584,"(1.95, 2.02, 1.9813513513513514)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:49.363662,"(1.95, 2.02, 1.955)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:50.641420,"(1.95, 2.02, 1.955)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:51.858626,"(1.95, 2.02, 1.9364285714285714)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:53.125749,"(1.95, 2.02, 1.9364285714285714)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:54.252407,"(1.95, 2.02, 1.9364285714285714)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:55.341372,"(1.95, 2.02, 1.9813513513513514)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:56.565668,"(1.95, 2.02, 1.9364285714285714)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:57.717563,"(1.95, 2.02, 1.9364285714285714)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 23.6)","(15.0, 34.0, 18.8)"
11-01-2023 13:46:58.803914,"(1.95, 2.0, 1.9336842105263157)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 31.25)","(15.0, 34.0, 27.090909090909093)"
11-01-2023 13:46:59.898608,"(1.95, 2.0, 1.9702083333333333)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.9142857142857146)","(9.0, 14.5, 13.45)","(19.0, 44.0, 27.363636363636363)","(15.0, 34.0, 26.884615384615387)"
11-01-2023 13:47:01.065150,"(1.95, 1.99, 1.9436363636363636)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.8833333333333333)","(9.0, 14.5, 13.45)","(19.0, 42.0, 30.5)","(15.0, 34.0, 26.884615384615387)"
11-01-2023 13:47:02.073472,"(1.95, 1.99, 1.9436363636363636)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.8833333333333333)","(9.0, 14.5, 13.45)","(19.0, 42.0, 30.5)","(15.0, 34.0, 26.884615384615387)"
11-01-2023 13:47:03.308249,"(1.95, 1.99, 1.9327272727272726)","(16.0, 19.5, 18.176470588235293)","(2.15, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.45)","(19.0, 42.0, 28.583333333333336)","(15.0, 34.0, 26.884615384615387)"
11-01-2023 13:47:04.582523,"(1.95, 1.99, 1.9327272727272726)","(16.0, 19.5, 18.176470588235293)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 14.043478260869566)","(18.0, 42.0, 37.375)","(15.0, 34.0, 21.4)"
11-01-2023 13:47:05.720040,"(1.95, 1.99, 1.9275675675675674)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8833333333333333)","(9.0, 14.5, 14.043478260869566)","(18.0, 40.0, 35.44444444444444)","(15.0, 34.0, 23.5)"
11-01-2023 13:47:06.794317,"(1.95, 1.99, 1.9394594594594594)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.0)","(18.0, 40.0, 35.078947368421055)","(15.0, 34.0, 24.18181818181818)"
11-01-2023 13:47:07.850091,"(1.95, 1.99, 1.9336585365853658)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.0)","(18.0, 38.0, 35.078947368421055)","(15.0, 34.0, 24.18181818181818)"
11-01-2023 13:47:08.963915,"(1.95, 1.99, 1.9336585365853658)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.0)","(18.0, 38.0, 35.078947368421055)","(15.0, 34.0, 24.18181818181818)"
11-01-2023 13:47:10.087252,"(1.95, 1.99, 1.9336585365853658)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.0)","(18.0, 38.0, 35.078947368421055)","(15.0, 34.0, 24.18181818181818)"
11-01-2023 13:47:11.229085,"(1.95, 1.99, 1.934736842105263)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 38.0, 30.884615384615387)","(15.0, 34.0, 24.18181818181818)"
11-01-2023 13:47:12.349783,"(1.95, 1.99, 1.934736842105263)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 38.0, 30.884615384615387)","(15.0, 34.0, 24.18181818181818)"
11-01-2023 13:47:13.516935,"(1.95, 1.99, 1.934736842105263)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 38.0, 30.884615384615387)","(15.0, 34.0, 24.18181818181818)"
11-01-2023 13:47:14.547211,"(1.95, 1.98, 1.92825)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 38.0, 30.884615384615387)","(15.0, 34.0, 24.18181818181818)"
11-01-2023 13:47:15.551912,"(1.95, 1.98, 1.9247727272727273)","(16.0, 19.5, 18.724137931034484)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 38.0, 29.956521739130437)","(15.0, 34.0, 23.0)"
11-01-2023 13:47:16.681194,"(1.95, 1.98, 1.9247727272727273)","(16.0, 19.5, 18.634615384615383)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 38.0, 22.76923076923077)","(15.0, 34.0, 19.0)"
11-01-2023 13:47:17.790367,"(1.95, 1.98, 1.9247727272727273)","(16.0, 19.5, 18.634615384615383)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 38.0, 25.625)","(15.0, 34.0, 20.875)"
11-01-2023 13:47:18.879638,"(1.95, 1.98, 1.91925)","(16.0, 19.5, 18.634615384615383)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 38.0, 30.4)","(15.0, 34.0, 20.875)"
11-01-2023 13:47:20.153901,"(1.95, 1.98, 1.91925)","(16.0, 19.5, 18.634615384615383)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 30.4)","(15.0, 34.0, 20.875)"
11-01-2023 13:47:21.366575,"(1.95, 1.98, 1.91925)","(16.0, 19.5, 18.634615384615383)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 30.4)","(15.0, 34.0, 20.875)"
11-01-2023 13:47:22.502768,"(1.95, 1.98, 1.91925)","(16.0, 19.5, 18.634615384615383)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 30.4)","(15.0, 34.0, 20.875)"
11-01-2023 13:47:23.495030,"(1.95, 1.98, 1.91925)","(16.0, 19.5, 18.634615384615383)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 30.4)","(15.0, 34.0, 20.875)"
11-01-2023 13:47:24.553760,"(1.95, 1.98, 1.91925)","(16.0, 19.5, 18.634615384615383)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 30.4)","(15.0, 34.0, 23.38888888888889)"
11-01-2023 13:47:25.636839,"(1.95, 1.97, 1.8829032258064515)","(16.0, 19.5, 17.3125)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 30.4)","(15.0, 32.0, 23.38888888888889)"
11-01-2023 13:47:26.890650,"(1.95, 1.96, 1.928)","(16.0, 19.5, 17.90909090909091)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 30.4)","(15.0, 32.0, 18.884615384615383)"
11-01-2023 13:47:28.040194,"(1.95, 1.93, 1.9294117647058824)","(16.0, 19.5, 18.94736842105263)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 27.25)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:29.063896,"(1.95, 1.93, 1.9294117647058824)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 27.25)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:30.123422,"(1.95, 1.93, 1.9294059405940593)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.46875)","(18.0, 36.0, 30.473684210526315)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:31.358661,"(1.95, 1.93, 1.9282524271844659)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.5, 13.375)","(18.0, 36.0, 31.0)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:32.418572,"(1.95, 1.93, 1.9266037735849055)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.0, 13.375)","(18.0, 36.0, 31.0)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:33.540059,"(1.95, 1.93, 1.926504854368932)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.0, 13.375)","(18.0, 36.0, 31.0)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:34.720382,"(1.95, 1.93, 1.9264)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.0, 13.375)","(18.0, 36.0, 31.0)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:35.872597,"(1.95, 1.93, 1.9264)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.0, 13.375)","(18.0, 36.0, 31.0)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:37.135895,"(1.95, 1.93, 1.9264356435643564)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8875)","(9.0, 14.0, 13.375)","(18.0, 36.0, 31.0)","(15.0, 32.0, 21.6875)"
11-01-2023 13:47:38.465705,"(1.95, 1.93, 1.9263265306122448)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.9000000000000004)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 31.0)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:47:39.514630,"(1.95, 1.93, 1.9262105263157894)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.9000000000000004)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 31.0)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:47:40.667416,"(1.95, 1.93, 1.9262105263157894)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.9000000000000004)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 31.0)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:47:41.879205,"(1.95, 1.93, 1.926043956043956)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.9000000000000004)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 31.0)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:47:43.010393,"(1.95, 1.93, 1.926043956043956)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.9000000000000004)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 31.0)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:47:44.171470,"(1.95, 1.92, 1.9066666666666665)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.9000000000000004)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 31.0)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:47:45.280362,"(1.95, 1.92, 1.9058333333333333)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.9000000000000004)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 31.0)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:47:46.640344,"(1.95, 1.92, 1.9058333333333333)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.9000000000000004)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 23.75)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:47.874027,"(1.95, 1.92, 1.9058333333333333)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8875)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 29.0)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:49.021386,"(1.95, 1.92, 1.9058333333333333)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8875)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 29.0)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:50.165944,"(1.95, 1.92, 1.9058333333333333)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8875)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 29.0)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:51.486274,"(1.95, 1.92, 1.9045454545454545)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8875)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 28.416666666666664)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:52.728054,"(1.95, 1.92, 1.9045454545454545)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.91969696969697)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 28.416666666666664)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:53.807368,"(1.95, 1.92, 1.9034146341463414)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.91969696969697)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 30.3125)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:54.793497,"(1.95, 1.92, 1.882222222222222)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.91969696969697)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 30.3125)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:55.937372,"(1.95, 1.92, 1.882222222222222)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.91969696969697)","(9.0, 14.0, 13.166666666666666)","(18.0, 36.0, 30.3125)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:57.144494,"(1.95, 1.92, 1.882222222222222)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.838888888888889)","(9.0, 14.0, 13.166666666666666)","(18.0, 36.0, 30.3125)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:58.282695,"(1.95, 1.92, 1.882222222222222)","(16.0, 19.5, 19.0)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.0, 13.39655172413793)","(18.0, 36.0, 30.3125)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:47:59.349607,"(1.9, 1.92, 1.7954166666666667)","(16.0, 19.5, 19.08)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.0, 13.39655172413793)","(19.0, 36.0, 30.3125)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:48:00.580881,"(1.9, 1.91, 1.82)","(16.0, 19.5, 19.08)","(2.2, 3.95, 3.8666666666666667)","(9.0, 14.0, 13.39655172413793)","(19.0, 36.0, 30.3125)","(15.0, 32.0, 18.708333333333332)"
11-01-2023 13:48:01.636959,"(1.9, 1.91, 1.82)","(16.0, 19.5, 19.08)","(2.2, 3.95, 3.9083333333333337)","(9.0, 14.0, 13.39655172413793)","(19.0, 36.0, 30.8)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:48:02.774088,"(1.9, 1.91, 1.9029411764705881)","(16.0, 19.5, 19.08)","(2.2, 3.95, 3.9875)","(9.0, 14.0, 13.39655172413793)","(19.0, 36.0, 30.8)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:48:03.907825,"(1.9, 1.91, 1.906842105263158)","(16.0, 19.5, 19.08)","(2.2, 4.0, 3.95)","(9.0, 14.0, 13.166666666666666)","(19.0, 36.0, 30.8)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:48:05.051969,"(1.9, 1.91, 1.9083561643835616)","(16.0, 19.5, 19.08)","(2.2, 4.0, 3.95)","(9.0, 14.0, 13.166666666666666)","(19.0, 36.0, 30.8)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:48:06.199484,"(1.9, 1.91, 1.9082608695652172)","(16.0, 19.5, 19.0)","(2.2, 4.0, 3.977777777777778)","(9.0, 14.0, 13.166666666666666)","(19.0, 36.0, 30.8)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:48:07.316107,"(1.9, 1.91, 1.9081818181818182)","(16.0, 19.5, 19.0)","(2.2, 4.0, 3.977777777777778)","(9.0, 14.0, 13.166666666666666)","(19.0, 36.0, 30.8)","(15.0, 32.0, 18.130434782608695)"
11-01-2023 13:48:08.422198,"(1.9, 1.91, 1.9081818181818182)","(16.0, 19.5, 19.0)","(2.2, 4.0, 3.9833333333333334)","(9.0, 14.0, 13.166666666666666)","(19.0, 36.0, 30.8)","(15.0, 32.0, 18.608695652173914)"
