,Mystical Charm,Magic Nitro,Bahamas Miss,Feel Your Way,Montana One,Atomic Pete,Financially Stable,Just Call Me Harry,Batman Jujon
11-01-2023 21:12:19.957226,"(8.0, 13.5, 11.76923076923077)","(14.0, 23.0, 20.0)","(3.8, 4.9, 4.825)","(15.0, 24.0, 23.375)","(91.0, 110.0, 105.0)","(71.0, 150.0, 125.0)","(1.45, 1.95, 1.9487864077669903)","(41.0, 100.0, 84.0)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:21.409595,"(8.0, 13.5, 11.76923076923077)","(14.0, 23.0, 21.4)","(3.8, 4.9, 4.7375)","(15.0, 24.0, 23.375)","(91.0, 110.0, 82.0)","(71.0, 150.0, 125.0)","(1.45, 1.95, 1.9435483870967742)","(41.0, 100.0, 86.66666666666667)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:22.874236,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.51875)","(15.0, 24.0, 23.375)","(91.0, 110.0, 97.5)","(71.0, 150.0, 125.0)","(1.45, 1.95, 1.9435483870967742)","(41.0, 100.0, 86.66666666666667)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:24.283255,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.7375)","(15.0, 24.0, 23.375)","(91.0, 120.0, 101.25)","(71.0, 150.0, 104.0)","(1.45, 1.95, 1.9435483870967742)","(41.0, 100.0, 86.66666666666667)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:25.715548,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.76)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 104.0)","(1.45, 1.95, 1.9435483870967742)","(41.0, 100.0, 86.66666666666667)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:27.044510,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.76)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 104.0)","(1.45, 1.95, 1.9435483870967742)","(41.0, 100.0, 86.66666666666667)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:28.268346,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.76)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 104.0)","(1.45, 1.95, 1.9435483870967742)","(41.0, 100.0, 86.66666666666667)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:29.652477,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.76)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 95.0)","(1.45, 1.95, 1.9487864077669903)","(41.0, 100.0, 80.0)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:30.999452,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.76)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 95.0)","(1.45, 1.95, 1.909757281553398)","(41.0, 100.0, 80.0)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:32.351513,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.769230769230769)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 93.0)","(1.45, 1.91, 1.909757281553398)","(41.0, 100.0, 80.0)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:33.701773,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.769230769230769)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 93.0)","(1.45, 1.91, 1.909757281553398)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:34.986354,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.769230769230769)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 93.0)","(1.45, 1.91, 1.909757281553398)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:36.261526,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.769230769230769)","(15.0, 24.0, 23.375)","(91.0, 110.0, 101.25)","(71.0, 140.0, 93.0)","(1.45, 1.91, 1.909757281553398)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:37.541072,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.769230769230769)","(15.0, 24.0, 23.375)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.91, 1.9097596153846153)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:38.756636,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.769230769230769)","(15.0, 24.0, 23.166666666666668)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.91, 1.9097596153846153)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:39.900168,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.769230769230769)","(15.0, 24.0, 23.166666666666668)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.91, 1.9097596153846153)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:41.113495,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.8, 4.769230769230769)","(15.0, 24.0, 23.166666666666668)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.91, 1.855)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:42.271865,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 21.4)","(3.8, 4.9, 4.715789473684211)","(15.0, 24.0, 23.166666666666668)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.858)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:43.495142,"(8.0, 13.0, 11.727272727272727)","(14.0, 24.0, 23.285714285714285)","(3.8, 4.9, 4.816666666666667)","(15.0, 24.0, 23.166666666666668)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.858)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:44.737168,"(8.0, 13.0, 11.727272727272727)","(14.0, 24.0, 23.285714285714285)","(3.8, 4.9, 4.816666666666667)","(15.0, 24.0, 23.166666666666668)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.855)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:45.960975,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 22.0)","(3.8, 4.9, 4.800000000000001)","(15.0, 24.0, 23.166666666666668)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.855)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:47.334336,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 22.0)","(3.8, 4.9, 4.800000000000001)","(15.0, 24.0, 23.166666666666668)","(91.0, 120.0, 113.57142857142857)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.8692682926829267)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:48.574169,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 22.0)","(3.8, 4.9, 4.816666666666667)","(15.0, 24.0, 23.166666666666668)","(91.0, 110.0, 101.25)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.8692682926829267)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:49.769883,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 22.0)","(3.8, 4.9, 4.816666666666667)","(15.0, 24.0, 23.166666666666668)","(91.0, 110.0, 101.25)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.8692682926829267)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:50.984370,"(8.0, 13.0, 11.727272727272727)","(14.0, 23.0, 22.0)","(3.8, 4.9, 4.816666666666667)","(15.0, 24.0, 23.166666666666668)","(91.0, 200.0, 188.63636363636363)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.8692682926829267)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:52.207458,"(8.0, 13.0, 11.727272727272727)","(14.0, 24.0, 23.285714285714285)","(3.8, 4.9, 4.816666666666667)","(15.0, 24.0, 23.166666666666668)","(91.0, 190.0, 146.0)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.8692682926829267)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:53.538452,"(8.0, 13.0, 11.727272727272727)","(14.0, 24.0, 23.285714285714285)","(3.8, 4.9, 4.800000000000001)","(15.0, 24.0, 23.166666666666668)","(91.0, 190.0, 131.66666666666666)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.8692682926829267)","(41.0, 100.0, 73.33333333333333)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:54.850345,"(8.0, 13.0, 11.727272727272727)","(14.0, 24.0, 23.285714285714285)","(3.8, 4.9, 4.800000000000001)","(15.0, 24.0, 23.166666666666668)","(91.0, 190.0, 131.66666666666666)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.8692682926829267)","(41.0, 100.0, 66.66666666666667)","(31.0, 80.0, 54.8)"
11-01-2023 21:12:56.204929,"(8.0, 15.5, 13.9)","(14.0, 24.0, 23.285714285714285)","(3.8, 5.4, 4.68)","(15.0, 24.0, 21.5)","(91.0, 190.0, 104.28571428571429)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.8626829268292682)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 46.22222222222222)"
11-01-2023 21:12:57.612705,"(8.0, 15.0, 13.25)","(14.0, 24.0, 21.4)","(3.8, 5.4, 4.766666666666667)","(15.0, 24.0, 21.5)","(91.0, 190.0, 108.0)","(71.0, 140.0, 108.66666666666666)","(1.45, 1.9, 1.8626829268292682)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 54.0)"
11-01-2023 21:12:58.946235,"(8.0, 15.0, 13.09090909090909)","(14.0, 23.0, 20.09090909090909)","(3.8, 5.3, 4.66)","(15.0, 24.0, 21.5)","(91.0, 180.0, 110.0)","(71.0, 140.0, 108.66666666666666)","(1.45, 1.9, 1.8626829268292682)","(41.0, 100.0, 66.66666666666667)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:00.148362,"(8.0, 15.0, 13.09090909090909)","(14.0, 23.0, 20.09090909090909)","(3.8, 5.3, 4.66)","(15.0, 24.0, 21.5)","(91.0, 170.0, 100.0)","(71.0, 140.0, 108.66666666666666)","(1.45, 1.9, 1.8626829268292682)","(41.0, 100.0, 66.66666666666667)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:01.407713,"(8.0, 15.0, 13.09090909090909)","(14.0, 23.0, 20.09090909090909)","(3.8, 5.3, 4.633333333333333)","(15.0, 24.0, 21.5)","(91.0, 160.0, 100.0)","(71.0, 140.0, 108.66666666666666)","(1.45, 1.9, 1.8599999999999999)","(41.0, 100.0, 66.66666666666667)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:02.747021,"(8.0, 15.0, 13.09090909090909)","(14.0, 23.0, 19.88888888888889)","(3.8, 5.3, 4.8076923076923075)","(15.0, 24.0, 21.5)","(91.0, 160.0, 102.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.8599999999999999)","(41.0, 100.0, 80.71428571428572)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:04.051203,"(8.0, 15.0, 12.55)","(14.0, 23.0, 19.88888888888889)","(3.8, 5.3, 4.766666666666667)","(15.0, 24.0, 21.5)","(91.0, 150.0, 120.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.8599999999999999)","(41.0, 100.0, 80.71428571428572)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:05.389489,"(8.0, 15.0, 12.55)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.766666666666667)","(15.0, 24.0, 21.5)","(91.0, 150.0, 110.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.8599999999999999)","(41.0, 100.0, 80.71428571428572)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:06.829220,"(8.0, 15.0, 12.55)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.766666666666667)","(15.0, 24.0, 21.0)","(91.0, 140.0, 97.14285714285714)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.8599999999999999)","(41.0, 100.0, 80.71428571428572)","(31.0, 70.0, 46.0)"
11-01-2023 21:13:08.328831,"(8.0, 15.0, 12.55)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.766666666666667)","(15.0, 27.0, 21.0)","(91.0, 140.0, 106.66666666666667)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.8599999999999999)","(41.0, 100.0, 83.33333333333333)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:09.849652,"(8.0, 15.0, 12.55)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.82)","(15.0, 27.0, 23.0)","(91.0, 140.0, 102.5)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.8635714285714284)","(41.0, 100.0, 83.33333333333333)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:11.243122,"(8.0, 15.0, 12.55)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.833333333333333)","(15.0, 27.0, 23.0)","(91.0, 140.0, 97.14285714285714)","(71.0, 140.0, 103.19999999999999)","(1.45, 1.9, 1.8905263157894736)","(41.0, 100.0, 83.33333333333333)","(31.0, 70.0, 54.0)"
11-01-2023 21:13:12.659811,"(8.0, 14.5, 12.5)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.8545454545454545)","(15.0, 27.0, 23.0)","(91.0, 140.0, 102.5)","(71.0, 140.0, 103.19999999999999)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 83.33333333333333)","(31.0, 70.0, 46.0)"
11-01-2023 21:13:14.257685,"(8.0, 14.0, 12.4)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.81)","(15.0, 27.0, 23.0)","(91.0, 140.0, 102.5)","(71.0, 140.0, 103.19999999999999)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 83.33333333333333)","(31.0, 70.0, 46.0)"
11-01-2023 21:13:15.760572,"(8.0, 14.0, 12.4)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.81)","(15.0, 32.0, 24.0)","(91.0, 140.0, 102.5)","(71.0, 140.0, 103.19999999999999)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 83.33333333333333)","(31.0, 70.0, 46.0)"
11-01-2023 21:13:17.182068,"(8.0, 14.0, 12.4)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.81)","(15.0, 29.0, 24.0)","(91.0, 140.0, 97.14285714285714)","(71.0, 140.0, 103.19999999999999)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 70.0, 48.8)"
11-01-2023 21:13:18.456167,"(8.0, 13.5, 12.772727272727273)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.81)","(15.0, 28.0, 22.0)","(91.0, 140.0, 120.0)","(71.0, 140.0, 103.19999999999999)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 65.0, 50.333333333333336)"
11-01-2023 21:13:19.635096,"(8.0, 13.5, 12.5)","(14.0, 23.0, 20.2)","(3.8, 5.3, 4.655555555555556)","(15.0, 28.0, 22.0)","(91.0, 150.0, 120.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:20.850135,"(8.0, 13.5, 12.5)","(14.0, 23.0, 20.2)","(3.8, 5.2, 4.607692307692307)","(15.0, 28.0, 22.0)","(91.0, 150.0, 120.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:22.229390,"(8.0, 13.5, 12.5)","(14.0, 23.0, 20.2)","(3.8, 5.2, 4.607692307692307)","(15.0, 28.0, 22.0)","(91.0, 150.0, 120.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:23.583953,"(8.0, 13.5, 12.5)","(14.0, 23.0, 20.2)","(3.8, 5.2, 4.607692307692307)","(15.0, 28.0, 22.0)","(91.0, 150.0, 120.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:24.840735,"(8.0, 13.5, 12.6)","(14.0, 23.0, 20.2)","(3.8, 5.2, 4.607692307692307)","(15.0, 28.0, 22.0)","(91.0, 150.0, 115.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:26.084776,"(8.0, 13.5, 12.666666666666666)","(14.0, 23.0, 20.2)","(3.8, 5.1, 4.7176470588235295)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:27.412966,"(8.0, 13.5, 12.666666666666666)","(14.0, 23.0, 20.2)","(3.8, 5.0, 4.7176470588235295)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:28.916054,"(8.0, 13.5, 12.666666666666666)","(14.0, 23.0, 20.625)","(3.8, 5.0, 4.6571428571428575)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:30.217361,"(8.0, 13.5, 12.666666666666666)","(14.0, 24.0, 20.666666666666668)","(3.8, 5.0, 4.8090909090909095)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 87.5)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:31.528113,"(8.0, 13.0, 12.666666666666666)","(14.0, 23.0, 20.666666666666668)","(3.8, 4.9, 4.8090909090909095)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 94.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:32.721078,"(8.0, 13.0, 12.666666666666666)","(14.0, 23.0, 20.666666666666668)","(3.8, 4.9, 4.8090909090909095)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 93.0)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:34.026096,"(8.0, 13.0, 12.666666666666666)","(14.0, 23.0, 20.666666666666668)","(3.8, 4.9, 4.828571428571429)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:35.245181,"(8.0, 13.0, 12.666666666666666)","(14.0, 23.0, 20.666666666666668)","(3.8, 4.9, 4.828571428571429)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:36.594042,"(8.0, 13.0, 12.666666666666666)","(14.0, 23.0, 20.666666666666668)","(3.8, 4.9, 4.828571428571429)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:37.957073,"(8.0, 13.5, 13.0)","(14.0, 26.0, 20.583333333333332)","(3.8, 4.9, 4.828571428571429)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.880851063829787)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:39.220969,"(8.0, 13.5, 12.6)","(14.0, 26.0, 20.22222222222222)","(3.8, 4.9, 4.828571428571429)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.880851063829787)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:40.456802,"(8.0, 13.5, 12.6)","(14.0, 26.0, 20.22222222222222)","(3.8, 4.9, 4.828571428571429)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.880851063829787)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:41.751456,"(8.0, 13.5, 12.6)","(14.0, 26.0, 20.22222222222222)","(3.8, 4.9, 4.828571428571429)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.880851063829787)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:42.956214,"(8.0, 13.5, 12.6)","(14.0, 26.0, 20.6)","(3.8, 4.9, 4.828571428571429)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.880851063829787)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:44.173593,"(8.0, 13.0, 12.5)","(14.0, 25.0, 20.11111111111111)","(3.8, 4.9, 4.752941176470588)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:45.322288,"(8.0, 13.0, 12.5)","(14.0, 25.0, 20.11111111111111)","(3.8, 4.9, 4.752941176470588)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:46.515369,"(8.0, 13.0, 12.5)","(14.0, 25.0, 20.11111111111111)","(3.8, 4.9, 4.752941176470588)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 66.66666666666667)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:47.686370,"(8.0, 13.0, 12.5)","(14.0, 25.0, 20.11111111111111)","(3.8, 4.9, 4.752941176470588)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 85.0)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:48.875051,"(8.0, 13.0, 12.5)","(14.0, 25.0, 20.11111111111111)","(3.8, 4.9, 4.752941176470588)","(15.0, 28.0, 22.0)","(91.0, 140.0, 115.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 85.0)","(31.0, 75.0, 50.333333333333336)"
11-01-2023 21:13:50.115419,"(8.0, 13.0, 12.333333333333334)","(14.0, 24.0, 20.625)","(3.8, 4.9, 4.685714285714286)","(15.0, 28.0, 22.0)","(91.0, 140.0, 129.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 85.0)","(31.0, 75.0, 48.666666666666664)"
11-01-2023 21:13:51.228514,"(8.0, 13.5, 12.166666666666666)","(14.0, 24.0, 20.0625)","(3.8, 4.9, 4.685714285714286)","(15.0, 28.0, 22.0)","(91.0, 140.0, 129.0)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.885681818181818)","(41.0, 100.0, 85.0)","(31.0, 70.0, 48.666666666666664)"
11-01-2023 21:13:52.343964,"(8.0, 13.5, 12.166666666666666)","(14.0, 24.0, 20.625)","(3.8, 4.9, 4.685714285714286)","(15.0, 28.0, 22.0)","(91.0, 140.0, 130.83333333333331)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.886)","(41.0, 100.0, 85.0)","(31.0, 70.0, 45.111111111111114)"
11-01-2023 21:13:53.648039,"(8.0, 13.5, 12.166666666666666)","(14.0, 24.0, 20.0625)","(3.8, 4.9, 4.752941176470588)","(15.0, 28.0, 22.0)","(91.0, 140.0, 130.83333333333331)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.8974545454545453)","(41.0, 100.0, 85.0)","(31.0, 70.0, 45.111111111111114)"
11-01-2023 21:13:55.015568,"(8.0, 13.5, 12.166666666666666)","(14.0, 24.0, 20.0625)","(3.8, 4.9, 4.685714285714286)","(15.0, 28.0, 22.0)","(91.0, 140.0, 112.5)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.8974545454545453)","(41.0, 100.0, 85.0)","(31.0, 70.0, 45.111111111111114)"
11-01-2023 21:13:56.357297,"(8.0, 13.5, 12.166666666666666)","(14.0, 24.0, 20.0625)","(3.8, 4.9, 4.685714285714286)","(15.0, 28.0, 22.0)","(91.0, 140.0, 112.5)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.886)","(41.0, 100.0, 85.0)","(31.0, 70.0, 47.0)"
11-01-2023 21:13:57.542389,"(8.0, 13.0, 12.142857142857142)","(14.0, 24.0, 20.0625)","(3.8, 4.9, 4.685714285714286)","(15.0, 28.0, 22.0)","(91.0, 140.0, 112.5)","(71.0, 140.0, 113.71428571428571)","(1.45, 1.9, 1.8708)","(41.0, 100.0, 85.0)","(31.0, 65.0, 44.285714285714285)"
