,Just Too Fancy,New To Me,Tails Up,Fancy Kelly,Daisy Moments,Balts Agenda
07-12-2022 21:09:06.041643,"(8.5, 15.5, 13.25)","(17.0, 36.0, 25.916666666666668)","(19.0, 29.0, 24.384615384615383)","(13.0, 25.0, 19.892857142857142)","(8.0, 15.5, 15.291666666666668)","(1.22, 1.32, 1.3034920634920635)"
07-12-2022 21:09:06.932865,"(8.5, 15.5, 13.25)","(17.0, 36.0, 25.916666666666668)","(19.0, 29.0, 25.470588235294116)","(13.0, 25.0, 19.892857142857142)","(8.0, 15.5, 15.291666666666668)","(1.22, 1.32, 1.3034920634920635)"
07-12-2022 21:09:07.820031,"(8.5, 15.5, 13.25)","(17.0, 36.0, 25.916666666666668)","(19.0, 29.0, 25.470588235294116)","(13.0, 25.0, 19.892857142857142)","(8.0, 15.5, 15.291666666666668)","(1.22, 1.32, 1.3034920634920635)"
07-12-2022 21:09:08.709758,"(8.5, 15.5, 13.25)","(17.0, 36.0, 25.916666666666668)","(19.0, 29.0, 25.470588235294116)","(13.0, 25.0, 19.892857142857142)","(8.0, 15.5, 15.291666666666668)","(1.22, 1.32, 1.3034920634920635)"
07-12-2022 21:09:09.583374,"(8.5, 15.5, 13.25)","(17.0, 36.0, 25.916666666666668)","(19.0, 29.0, 25.470588235294116)","(13.0, 25.0, 19.892857142857142)","(8.0, 15.5, 15.291666666666668)","(1.22, 1.32, 1.3034920634920635)"
07-12-2022 21:09:10.467791,"(8.5, 15.5, 13.25)","(17.0, 36.0, 25.916666666666668)","(19.0, 29.0, 25.470588235294116)","(13.0, 25.0, 19.892857142857142)","(8.0, 15.5, 15.291666666666668)","(1.22, 1.32, 1.3034920634920635)"
07-12-2022 21:09:11.412155,"(8.5, 15.5, 13.25)","(17.0, 36.0, 25.916666666666668)","(19.0, 29.0, 25.470588235294116)","(13.0, 25.0, 19.892857142857142)","(8.0, 15.5, 15.5)","(1.22, 1.32, 1.3021145374449339)"
07-12-2022 21:09:12.297407,"(8.5, 15.5, 14.357142857142858)","(17.0, 36.0, 27.357142857142858)","(19.0, 29.0, 25.470588235294116)","(13.0, 25.0, 19.71875)","(8.0, 16.0, 15.5)","(1.22, 1.32, 1.3021145374449339)"
07-12-2022 21:09:13.222977,"(8.5, 15.5, 13.714285714285714)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 25.0, 19.71875)","(8.0, 16.0, 15.25)","(1.22, 1.32, 1.3052898550724639)"
07-12-2022 21:09:14.118669,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 30.5)","(19.0, 29.0, 25.470588235294116)","(13.0, 24.0, 20.5625)","(8.0, 16.0, 15.25)","(1.22, 1.32, 1.3052898550724639)"
07-12-2022 21:09:14.983723,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 20.75)","(8.0, 16.0, 15.25)","(1.22, 1.32, 1.3052898550724639)"
07-12-2022 21:09:16.005540,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 20.75)","(8.0, 16.0, 15.423076923076923)","(1.22, 1.32, 1.3064601769911506)"
07-12-2022 21:09:16.933031,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.306606334841629)"
07-12-2022 21:09:17.858663,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.306606334841629)"
07-12-2022 21:09:18.804437,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.306606334841629)"
07-12-2022 21:09:19.721812,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.306606334841629)"
07-12-2022 21:09:20.652522,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.306606334841629)"
07-12-2022 21:09:21.563880,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.306606334841629)"
07-12-2022 21:09:22.484269,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.306606334841629)"
07-12-2022 21:09:23.467415,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.3067592592592594)"
07-12-2022 21:09:24.433699,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.3067592592592594)"
07-12-2022 21:09:25.413789,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.3067592592592594)"
07-12-2022 21:09:26.322607,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.3067592592592594)"
07-12-2022 21:09:27.222815,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.3067592592592594)"
07-12-2022 21:09:28.247245,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.558823529411764)","(1.22, 1.32, 1.3067592592592594)"
07-12-2022 21:09:29.275405,"(8.5, 15.5, 14.805555555555555)","(17.0, 36.0, 27.53846153846154)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 19.210526315789473)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.32, 1.3608333333333333)"
07-12-2022 21:09:30.327998,"(8.5, 15.5, 14.538461538461538)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3464583333333333)"
07-12-2022 21:09:31.334280,"(8.5, 15.5, 14.538461538461538)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3544444444444443)"
07-12-2022 21:09:32.324910,"(8.5, 15.5, 14.538461538461538)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3544444444444443)"
07-12-2022 21:09:33.256950,"(8.5, 15.5, 14.538461538461538)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3544444444444443)"
07-12-2022 21:09:34.244833,"(8.5, 15.5, 14.538461538461538)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3544444444444443)"
07-12-2022 21:09:35.185398,"(8.5, 15.5, 14.538461538461538)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3572)"
07-12-2022 21:09:36.143169,"(8.5, 15.5, 14.538461538461538)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3572)"
07-12-2022 21:09:37.111539,"(8.5, 15.5, 14.538461538461538)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3572)"
07-12-2022 21:09:38.138659,"(8.5, 18.5, 17.125)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3544444444444443)"
07-12-2022 21:09:39.018786,"(8.5, 18.0, 17.285714285714285)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3544444444444443)"
07-12-2022 21:09:39.911039,"(8.5, 18.0, 15.727272727272727)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:40.905113,"(8.5, 18.0, 15.727272727272727)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:41.902557,"(8.5, 18.0, 14.578947368421053)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.409090909090908)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:42.916124,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:43.923706,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:44.868372,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:45.738223,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:46.681760,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:47.622623,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:48.528189,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:49.471136,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:50.380261,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:51.319149,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:52.343279,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:53.329694,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:54.362178,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:55.350331,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:56.324225,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:57.254709,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:58.161184,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:09:59.082581,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:10:00.104346,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:10:01.056663,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:10:02.112243,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:10:03.091124,"(8.5, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(19.0, 29.0, 25.470588235294116)","(13.0, 23.0, 16.88235294117647)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:10:04.036253,"(8.0, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(20.0, 29.0, 25.470588235294116)","(14.0, 23.0, 18.130434782608695)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:10:04.999736,"(8.0, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(20.0, 29.0, 25.470588235294116)","(14.0, 23.0, 18.130434782608695)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.3586046511627907)"
07-12-2022 21:10:05.960834,"(8.0, 18.0, 14.363636363636363)","(17.0, 36.0, 29.95)","(20.0, 29.0, 25.470588235294116)","(14.0, 23.0, 18.130434782608695)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.38, 1.383157894736842)"
07-12-2022 21:10:06.943755,"(8.0, 17.5, 15.076923076923077)","(17.0, 36.0, 29.95)","(20.0, 29.0, 25.470588235294116)","(14.0, 23.0, 18.130434782608695)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.39, 1.366923076923077)"
07-12-2022 21:10:07.967190,"(8.0, 17.0, 16.428571428571427)","(17.0, 36.0, 29.95)","(20.0, 29.0, 25.0)","(14.0, 23.0, 18.130434782608695)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.39, 1.366923076923077)"
07-12-2022 21:10:08.948851,"(8.0, 17.0, 15.666666666666666)","(17.0, 36.0, 29.95)","(20.0, 29.0, 25.0)","(14.0, 23.0, 18.130434782608695)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.39, 1.366923076923077)"
07-12-2022 21:10:09.907722,"(8.0, 17.0, 14.846153846153847)","(17.0, 36.0, 29.95)","(20.0, 29.0, 25.470588235294116)","(14.0, 23.0, 18.130434782608695)","(8.0, 16.0, 14.833333333333334)","(1.22, 1.39, 1.366923076923077)"
07-12-2022 21:10:10.802003,"(8.0, 16.0, 14.384615384615385)","(17.0, 36.0, 28.96)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 17.75)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.39, 1.3725)"
07-12-2022 21:10:11.691664,"(8.0, 16.0, 14.285714285714285)","(17.0, 36.0, 30.666666666666668)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 17.75)","(8.0, 16.0, 14.333333333333334)","(1.22, 1.39, 1.338421052631579)"
07-12-2022 21:10:12.693119,"(8.0, 16.5, 15.1)","(17.0, 36.0, 30.666666666666668)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.333333333333332)","(8.0, 16.0, 14.928571428571429)","(1.22, 1.34, 1.3017241379310345)"
07-12-2022 21:10:13.893549,"(8.0, 16.0, 15.4375)","(17.0, 36.0, 32.63157894736842)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.923076923076923)","(8.0, 16.0, 14.333333333333334)","(1.22, 1.34, 1.3017241379310345)"
07-12-2022 21:10:15.184206,"(8.0, 16.0, 15.75)","(17.0, 36.0, 32.75)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.96)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.34, 1.3017241379310345)"
07-12-2022 21:10:16.246490,"(8.0, 16.5, 15.75)","(17.0, 36.0, 32.75)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.96)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.34, 1.3017241379310345)"
07-12-2022 21:10:17.356733,"(8.0, 16.0, 15.75)","(17.0, 36.0, 26.466666666666665)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.96)","(8.0, 16.0, 14.333333333333334)","(1.22, 1.34, 1.3519718309859154)"
07-12-2022 21:10:18.419572,"(8.0, 16.0, 15.181818181818182)","(17.0, 32.0, 30.833333333333336)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.96)","(8.0, 16.0, 14.409090909090908)","(1.22, 1.39, 1.3233333333333333)"
07-12-2022 21:10:19.534237,"(8.0, 16.0, 15.75)","(17.0, 32.0, 30.833333333333336)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.545454545454547)","(8.0, 16.0, 14.333333333333334)","(1.22, 1.39, 1.3203225806451613)"
07-12-2022 21:10:20.637823,"(8.0, 16.0, 15.5)","(17.0, 32.0, 29.0)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.545454545454547)","(8.0, 16.0, 14.75)","(1.22, 1.33, 1.3267391304347826)"
07-12-2022 21:10:21.714902,"(8.0, 16.0, 15.142857142857142)","(17.0, 32.0, 28.615384615384617)","(20.0, 29.0, 25.842105263157894)","(14.0, 23.0, 19.545454545454547)","(8.0, 16.0, 15.318181818181818)","(1.22, 1.33, 1.3248275862068966)"
07-12-2022 21:10:22.774127,"(8.5, 16.0, 15.045454545454545)","(17.0, 32.0, 28.444444444444443)","(19.0, 29.0, 27.775510204081634)","(13.0, 23.0, 21.09090909090909)","(8.0, 16.0, 14.75)","(1.22, 1.33, 1.3274789915966387)"
07-12-2022 21:10:23.789024,"(8.5, 16.0, 15.037037037037036)","(17.0, 32.0, 28.210526315789473)","(19.0, 29.0, 27.775510204081634)","(13.0, 22.0, 21.09090909090909)","(8.0, 16.0, 15.523809523809524)","(1.22, 1.33, 1.3274789915966387)"
07-12-2022 21:10:24.794452,"(8.5, 16.0, 15.037037037037036)","(17.0, 32.0, 28.210526315789473)","(19.0, 29.0, 27.775510204081634)","(13.0, 22.0, 21.022727272727273)","(8.0, 16.0, 15.523809523809524)","(1.22, 1.33, 1.3274789915966387)"
07-12-2022 21:10:25.827693,"(8.5, 16.0, 14.741935483870968)","(17.0, 32.0, 25.333333333333332)","(19.0, 29.0, 27.775510204081634)","(13.0, 22.0, 21.022727272727273)","(8.0, 16.0, 15.523809523809524)","(1.22, 1.33, 1.3258064516129033)"
07-12-2022 21:10:26.844112,"(8.5, 16.0, 14.741935483870968)","(17.0, 32.0, 25.77777777777778)","(19.0, 29.0, 27.0)","(13.0, 22.0, 19.2)","(9.0, 16.0, 15.523809523809524)","(1.22, 1.38, 1.3786614173228346)"
07-12-2022 21:10:27.878259,"(8.5, 16.0, 13.903225806451612)","(17.0, 30.0, 23.933333333333334)","(19.0, 29.0, 27.333333333333332)","(13.0, 22.0, 19.2)","(9.0, 16.0, 15.523809523809524)","(1.22, 1.39, 1.355)"
07-12-2022 21:10:28.899752,"(8.5, 15.5, 14.166666666666666)","(17.0, 29.0, 27.2)","(19.0, 29.0, 27.333333333333332)","(13.0, 22.0, 19.2)","(9.0, 16.0, 15.797297297297298)","(1.22, 1.39, 1.3608333333333333)"
07-12-2022 21:10:29.910189,"(8.5, 15.5, 14.5)","(17.0, 29.0, 26.6)","(19.0, 29.0, 27.0)","(13.0, 22.0, 19.2)","(9.0, 16.0, 17.666666666666668)","(1.22, 1.39, 1.3007407407407408)"
07-12-2022 21:10:30.855108,"(8.5, 15.5, 15.25)","(17.0, 29.0, 26.28125)","(19.0, 29.0, 28.46808510638298)","(13.0, 22.0, 20.10810810810811)","(9.0, 19.0, 17.444444444444443)","(1.22, 1.31, 1.3017901234567901)"
07-12-2022 21:10:31.873056,"(8.5, 16.0, 15.521739130434783)","(17.0, 29.0, 26.243243243243242)","(19.0, 29.0, 25.666666666666668)","(13.0, 21.0, 20.2)","(9.0, 19.0, 15.2)","(1.22, 1.31, 1.2911347517730496)"
07-12-2022 21:10:32.836291,"(8.5, 16.0, 14.73076923076923)","(17.0, 29.0, 26.45)","(19.0, 50.0, 38.5)","(13.0, 21.0, 17.4)","(9.0, 18.0, 14.9375)","(1.22, 1.31, 1.2904411764705883)"
07-12-2022 21:10:33.850616,"(8.5, 16.0, 14.74)","(17.0, 29.0, 26.243243243243242)","(19.0, 48.0, 39.0)","(13.0, 21.0, 19.3)","(9.0, 18.0, 16.055555555555557)","(1.22, 1.31, 1.2988702928870293)"
07-12-2022 21:10:34.883663,"(8.5, 16.0, 14.74)","(17.0, 29.0, 26.23076923076923)","(19.0, 40.0, 32.5)","(13.0, 19.5, 18.115384615384617)","(9.0, 18.0, 16.90625)","(1.22, 1.31, 1.2991428571428572)"
07-12-2022 21:10:35.887852,"(8.5, 16.0, 14.6)","(17.0, 29.0, 26.23076923076923)","(19.0, 40.0, 32.10526315789474)","(13.0, 19.5, 17.735294117647058)","(9.0, 18.0, 18.2)","(1.22, 1.31, 1.301038961038961)"
07-12-2022 21:10:36.870298,"(8.5, 15.5, 14.3)","(17.0, 29.0, 27.166666666666668)","(19.0, 40.0, 36.89655172413793)","(13.0, 20.0, 17.735294117647058)","(9.0, 19.0, 18.428571428571427)","(1.22, 1.38, 1.3262500000000002)"
07-12-2022 21:10:37.904158,"(8.5, 15.5, 14.166666666666666)","(17.0, 29.0, 27.166666666666668)","(19.0, 40.0, 34.285714285714285)","(13.0, 19.5, 16.887096774193548)","(9.0, 19.0, 16.125)","(1.22, 1.37, 1.3138372093023256)"
07-12-2022 21:10:38.912730,"(8.5, 15.5, 15.166666666666666)","(17.0, 29.0, 27.216216216216218)","(19.0, 40.0, 32.5)","(13.0, 19.5, 16.81578947368421)","(9.0, 18.0, 17.02777777777778)","(1.22, 1.37, 1.349076923076923)"
07-12-2022 21:10:39.916259,"(8.5, 16.0, 14.068181818181818)","(17.0, 29.0, 27.216216216216218)","(19.0, 40.0, 35.0)","(13.0, 19.5, 17.333333333333332)","(9.0, 18.0, 17.02777777777778)","(1.22, 1.35, 1.3439568345323742)"
07-12-2022 21:10:40.913344,"(8.5, 16.0, 14.068181818181818)","(17.0, 29.0, 27.114285714285714)","(19.0, 40.0, 35.6)","(13.0, 19.0, 17.157894736842106)","(9.0, 18.0, 17.02777777777778)","(1.22, 1.35, 1.3427083333333334)"
07-12-2022 21:10:41.975628,"(8.5, 16.0, 14.840909090909092)","(17.0, 28.0, 24.25)","(19.0, 40.0, 37.06666666666666)","(13.0, 19.0, 17.157894736842106)","(9.0, 18.0, 17.23913043478261)","(1.22, 1.35, 1.344878048780488)"
07-12-2022 21:10:42.978861,"(8.5, 16.0, 14.875)","(17.0, 29.0, 24.147058823529413)","(19.0, 40.0, 37.06666666666666)","(13.0, 19.0, 18.583333333333332)","(9.0, 18.0, 17.23913043478261)","(1.22, 1.35, 1.343913043478261)"
07-12-2022 21:10:43.957483,"(8.5, 16.0, 14.875)","(17.0, 27.0, 25.928571428571427)","(19.0, 40.0, 37.06666666666666)","(13.0, 19.0, 18.583333333333332)","(9.0, 18.0, 17.23913043478261)","(1.22, 1.35, 1.343913043478261)"
07-12-2022 21:10:44.835461,"(8.5, 16.0, 14.875)","(17.0, 27.0, 25.6875)","(19.0, 40.0, 38.24)","(13.0, 19.0, 16.98076923076923)","(9.0, 18.0, 17.23913043478261)","(1.22, 1.35, 1.343913043478261)"
07-12-2022 21:10:45.768815,"(8.5, 16.0, 15.166666666666666)","(17.0, 27.0, 25.304347826086957)","(19.0, 40.0, 38.24)","(13.0, 19.0, 16.903225806451612)","(9.0, 18.0, 17.642857142857142)","(1.22, 1.35, 1.34375)"
07-12-2022 21:10:46.799461,"(8.5, 16.0, 15.166666666666666)","(17.0, 27.0, 25.304347826086957)","(19.0, 40.0, 38.24)","(13.0, 19.0, 16.833333333333332)","(9.0, 18.0, 17.642857142857142)","(1.22, 1.35, 1.34375)"
