,Mi Gusto Es,Sweet T,Runaway Road,Tricky Strong,Ridunculous,Astral Ride,My Slick Nick,Brotherfromanother,A Thousand Idols
16-12-2022 12:02:04.761082,"(2.15, 2.64, 2.6184615384615384)","(15.0, 75.0, 41.0)","(2.9, 3.35, 3.236486486486487)","(16.0, 46.0, 36.0)","(31.0, 140.0, 106.66666666666667)","(3.1, 6.0, 5.8352941176470585)","(14.0, 38.0, 33.75)","(21.0, 46.0, 44.0)","(18.0, 28.0, 19.94736842105263)"
16-12-2022 12:02:06.557603,"(2.15, 2.62, 2.6184615384615384)","(15.0, 75.0, 41.0)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 106.66666666666667)","(3.1, 6.0, 5.8352941176470585)","(14.0, 38.0, 30.0)","(21.0, 46.0, 44.0)","(21.0, 28.0, 19.473684210526315)"
16-12-2022 12:02:08.096331,"(2.15, 2.62, 2.6184615384615384)","(16.0, 75.0, 41.0)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 106.66666666666667)","(3.1, 6.0, 5.8352941176470585)","(14.0, 38.0, 30.0)","(21.0, 46.0, 44.0)","(18.0, 28.0, 19.94736842105263)"
16-12-2022 12:02:09.545436,"(2.15, 2.62, 2.6184615384615384)","(16.0, 75.0, 41.0)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 133.875)","(3.1, 6.0, 5.797499999999999)","(14.0, 38.0, 34.0)","(21.0, 46.0, 44.0)","(18.0, 28.0, 22.0)"
16-12-2022 12:02:10.972104,"(2.15, 2.62, 2.6184615384615384)","(15.0, 75.0, 41.0)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 93.0)","(3.1, 5.8, 5.8068965517241375)","(14.0, 38.0, 34.0)","(21.0, 46.0, 44.0)","(18.0, 27.0, 22.0)"
16-12-2022 12:02:12.349491,"(2.15, 2.62, 2.6173333333333333)","(15.0, 75.0, 38.33333333333333)","(2.9, 3.35, 3.236486486486487)","(16.0, 46.0, 36.0)","(31.0, 140.0, 109.33333333333334)","(3.1, 6.0, 5.8068965517241375)","(14.0, 38.0, 30.5)","(21.0, 46.0, 44.0)","(18.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:13.786415,"(2.15, 2.7, 2.6325000000000003)","(15.0, 75.0, 38.33333333333333)","(2.9, 3.35, 3.247560975609756)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 6.0, 5.8133333333333335)","(14.0, 38.0, 33.0)","(21.0, 46.0, 44.0)","(18.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:15.200887,"(2.15, 2.7, 2.6413953488372095)","(15.0, 75.0, 38.33333333333333)","(2.9, 3.35, 3.236486486486487)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 6.0, 5.8133333333333335)","(14.0, 38.0, 33.0)","(21.0, 46.0, 44.0)","(18.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:16.563229,"(2.15, 2.7, 2.6413953488372095)","(15.0, 75.0, 38.33333333333333)","(2.9, 3.35, 3.236486486486487)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 6.0, 5.8133333333333335)","(14.0, 38.0, 33.0)","(21.0, 46.0, 43.6)","(18.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:17.893135,"(2.15, 2.7, 2.6413953488372095)","(15.0, 75.0, 38.33333333333333)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 6.0, 5.8133333333333335)","(14.0, 38.0, 33.0)","(21.0, 46.0, 43.6)","(21.0, 27.0, 22.0)"
16-12-2022 12:02:19.196852,"(2.15, 2.7, 2.6413953488372095)","(15.0, 75.0, 38.33333333333333)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 6.0, 5.8068965517241375)","(14.0, 38.0, 33.0)","(21.0, 46.0, 43.6)","(21.0, 27.0, 22.0)"
16-12-2022 12:02:20.442301,"(2.15, 2.7, 2.6413953488372095)","(16.0, 75.0, 38.33333333333333)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 6.0, 5.8068965517241375)","(14.0, 38.0, 33.0)","(21.0, 46.0, 43.6)","(18.0, 27.0, 22.0)"
16-12-2022 12:02:21.630385,"(2.15, 2.7, 2.6413953488372095)","(16.0, 75.0, 38.33333333333333)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 6.0, 5.816666666666666)","(14.0, 38.0, 33.0)","(21.0, 46.0, 43.6)","(18.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:22.796467,"(2.15, 2.7, 2.6413953488372095)","(16.0, 75.0, 53.0)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.816666666666666)","(14.0, 38.0, 33.0)","(21.0, 46.0, 43.6)","(18.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:23.995912,"(2.15, 2.7, 2.6413953488372095)","(15.0, 75.0, 59.285714285714285)","(2.9, 3.35, 3.2134146341463414)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.816666666666666)","(15.0, 38.0, 34.25)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:25.211876,"(2.15, 2.7, 2.6413953488372095)","(15.0, 75.0, 53.0)","(2.9, 3.35, 3.236486486486487)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.816666666666666)","(15.0, 38.0, 33.333333333333336)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 22.0)"
16-12-2022 12:02:26.412575,"(2.15, 2.7, 2.6413953488372095)","(15.0, 75.0, 47.5)","(2.9, 3.35, 3.236486486486487)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.816666666666666)","(15.0, 38.0, 33.333333333333336)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:27.582939,"(2.25, 2.7, 2.6413953488372095)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2134146341463414)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.816666666666666)","(15.0, 38.0, 33.333333333333336)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 22.0)"
16-12-2022 12:02:28.672408,"(2.25, 2.7, 2.6413953488372095)","(17.0, 75.0, 47.5)","(3.2, 3.35, 3.236486486486487)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.816666666666666)","(15.0, 38.0, 33.333333333333336)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 22.0)"
16-12-2022 12:02:29.793697,"(2.15, 2.7, 2.6413953488372095)","(17.0, 75.0, 53.0)","(2.9, 3.35, 3.236486486486487)","(17.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.816666666666666)","(14.0, 38.0, 31.5)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:30.919988,"(2.25, 2.7, 2.6413953488372095)","(17.0, 75.0, 53.0)","(3.2, 3.35, 3.2134146341463414)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.816666666666666)","(14.0, 38.0, 33.666666666666664)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 22.0)"
16-12-2022 12:02:32.085832,"(2.25, 2.7, 2.6413953488372095)","(17.0, 75.0, 53.0)","(3.2, 3.35, 3.240909090909091)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.816666666666666)","(14.0, 38.0, 33.666666666666664)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 22.0)"
16-12-2022 12:02:33.266775,"(2.25, 2.7, 2.6413953488372095)","(17.0, 75.0, 53.0)","(3.2, 3.35, 3.240909090909091)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.816666666666666)","(14.0, 38.0, 33.666666666666664)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:34.390875,"(2.15, 2.7, 2.6413953488372095)","(17.0, 75.0, 53.0)","(2.9, 3.35, 3.2202702702702704)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.816666666666666)","(14.0, 38.0, 33.666666666666664)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:35.531570,"(2.15, 2.7, 2.6131034482758624)","(17.0, 75.0, 53.0)","(2.9, 3.35, 3.2202702702702704)","(16.0, 46.0, 36.0)","(31.0, 140.0, 110.0)","(3.1, 5.9, 5.825)","(14.0, 38.0, 33.666666666666664)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:36.724846,"(2.15, 2.7, 2.6131034482758624)","(17.0, 75.0, 53.0)","(2.9, 3.35, 3.240909090909091)","(16.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.825)","(14.0, 38.0, 33.666666666666664)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 22.0)"
16-12-2022 12:02:37.916278,"(2.15, 2.7, 2.6131034482758624)","(15.0, 75.0, 53.0)","(2.9, 3.35, 3.2045454545454546)","(17.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.825)","(16.0, 38.0, 33.666666666666664)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:39.218758,"(2.15, 2.7, 2.6131034482758624)","(15.0, 75.0, 59.285714285714285)","(2.9, 3.35, 3.2202702702702704)","(17.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(3.1, 5.9, 5.825)","(16.0, 38.0, 33.666666666666664)","(15.0, 46.0, 43.333333333333336)","(21.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:40.397285,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 59.285714285714285)","(3.2, 3.35, 3.2202702702702704)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.7846153846153845)","(15.0, 38.0, 33.666666666666664)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 22.0)"
16-12-2022 12:02:41.557319,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2202702702702704)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.7846153846153845)","(15.0, 38.0, 35.4)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:42.804750,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2456521739130433)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.7846153846153845)","(15.0, 38.0, 34.0)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:44.064850,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2456521739130433)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.7846153846153845)","(15.0, 38.0, 34.0)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:45.140091,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2456521739130433)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.7846153846153845)","(15.0, 38.0, 32.5)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 22.333333333333332)"
16-12-2022 12:02:46.262440,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2456521739130433)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.7846153846153845)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 22.0)"
16-12-2022 12:02:47.454991,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2456521739130433)","(15.0, 46.0, 36.0)","(31.0, 140.0, 110.0)","(2.5, 5.9, 5.66)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 43.333333333333336)","(26.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:48.739603,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2456521739130433)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.695744680851064)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 39.0)","(26.0, 27.0, 21.666666666666668)"
16-12-2022 12:02:49.954258,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2456521739130433)","(15.0, 46.0, 36.0)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.695744680851064)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 22.0)"
16-12-2022 12:02:51.251411,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.27258064516129)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.66)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 19.666666666666668)"
16-12-2022 12:02:52.569376,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2441176470588236)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.66)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 19.666666666666668)"
16-12-2022 12:02:53.831836,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2441176470588236)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.66)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 19.666666666666668)"
16-12-2022 12:02:54.964057,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2441176470588236)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.66)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 19.666666666666668)"
16-12-2022 12:02:56.104110,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 39.0)","(3.2, 3.35, 3.2441176470588236)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.66)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 19.666666666666668)"
16-12-2022 12:02:57.229214,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 31.8)","(3.2, 3.35, 3.2441176470588236)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.66)","(15.0, 38.0, 34.333333333333336)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 19.666666666666668)"
16-12-2022 12:02:58.720143,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 34.5)","(3.2, 3.35, 3.2441176470588236)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.627659574468085)","(15.0, 38.0, 33.0)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 20.125)"
16-12-2022 12:02:59.999738,"(2.25, 2.7, 2.6131034482758624)","(17.0, 75.0, 34.5)","(3.2, 3.35, 3.2441176470588236)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.6257142857142854)","(15.0, 38.0, 34.666666666666664)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 20.125)"
16-12-2022 12:03:01.409457,"(2.25, 2.7, 2.64)","(17.0, 70.0, 45.5)","(3.2, 3.35, 3.3363636363636364)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.534285714285715)","(15.0, 38.0, 34.666666666666664)","(19.0, 46.0, 39.142857142857146)","(26.0, 27.0, 19.666666666666668)"
16-12-2022 12:03:02.561409,"(2.25, 2.7, 2.64)","(17.0, 70.0, 45.5)","(3.2, 3.35, 3.3363636363636364)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.534285714285715)","(15.0, 38.0, 35.5)","(19.0, 46.0, 40.0)","(26.0, 27.0, 19.807692307692307)"
16-12-2022 12:03:03.761861,"(2.25, 2.7, 2.64)","(17.0, 70.0, 44.75)","(3.2, 3.35, 3.3363636363636364)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.534285714285715)","(15.0, 38.0, 33.5)","(19.0, 46.0, 40.0)","(26.0, 27.0, 19.807692307692307)"
16-12-2022 12:03:05.062569,"(2.25, 2.7, 2.64)","(17.0, 70.0, 53.333333333333336)","(3.2, 3.35, 3.3363636363636364)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.534285714285715)","(15.0, 38.0, 35.0)","(19.0, 46.0, 40.0)","(26.0, 27.0, 19.807692307692307)"
16-12-2022 12:03:06.408551,"(2.25, 2.7, 2.648421052631579)","(17.0, 70.0, 57.375)","(3.2, 3.35, 3.3363636363636364)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.534285714285715)","(15.0, 38.0, 35.0)","(19.0, 46.0, 40.0)","(26.0, 27.0, 19.807692307692307)"
16-12-2022 12:03:07.598756,"(2.25, 2.7, 2.648421052631579)","(17.0, 70.0, 57.375)","(3.2, 3.35, 3.3363636363636364)","(15.0, 46.0, 40.75)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.534285714285715)","(15.0, 38.0, 33.5)","(19.0, 46.0, 38.5)","(26.0, 27.0, 19.807692307692307)"
16-12-2022 12:03:08.757517,"(2.25, 2.7, 2.648421052631579)","(17.0, 70.0, 57.375)","(3.2, 3.35, 3.3363636363636364)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.442857142857143)","(15.0, 38.0, 33.0)","(19.0, 46.0, 37.42857142857143)","(26.0, 27.0, 19.807692307692307)"
16-12-2022 12:03:09.872052,"(2.25, 2.7, 2.648421052631579)","(17.0, 70.0, 46.5)","(3.2, 3.3, 3.21)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.442857142857143)","(15.0, 38.0, 33.0)","(19.0, 46.0, 37.42857142857143)","(26.0, 27.0, 19.807692307692307)"
16-12-2022 12:03:11.090383,"(2.25, 2.7, 2.648421052631579)","(17.0, 70.0, 46.5)","(3.2, 3.3, 3.21)","(15.0, 46.0, 41.8)","(31.0, 140.0, 95.0)","(2.5, 5.9, 5.442857142857143)","(15.0, 38.0, 33.5)","(19.0, 46.0, 37.666666666666664)","(26.0, 27.0, 19.807692307692307)"
16-12-2022 12:03:12.296101,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 47.0)","(2.9, 3.3, 3.21)","(17.0, 46.0, 36.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.444117647058824)","(17.0, 38.0, 35.0)","(18.0, 46.0, 37.666666666666664)","(21.0, 27.0, 20.766666666666666)"
16-12-2022 12:03:13.435627,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 46.5)","(2.9, 3.3, 3.21)","(17.0, 46.0, 36.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.444117647058824)","(17.0, 38.0, 35.0)","(18.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:14.606355,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 47.0)","(2.9, 3.3, 3.21)","(17.0, 46.0, 36.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.444117647058824)","(14.0, 38.0, 35.0)","(18.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:15.813290,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 46.5)","(2.9, 3.3, 3.21)","(17.0, 46.0, 36.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.555555555555556)","(14.0, 38.0, 35.0)","(18.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:16.976810,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 47.0)","(2.9, 3.3, 3.21)","(17.0, 46.0, 36.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 38.0, 35.0)","(18.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:18.151884,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 47.0)","(2.9, 3.3, 3.216666666666667)","(17.0, 46.0, 36.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 38.0, 34.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:19.598938,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 46.5)","(2.9, 3.3, 3.175)","(17.0, 46.0, 40.0)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 38.0, 35.333333333333336)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:20.840865,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 46.5)","(2.9, 3.3, 3.175)","(17.0, 46.0, 40.0)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 38.0, 35.333333333333336)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:22.153468,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 47.0)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 38.0, 35.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:23.575356,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 47.0)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 38.0, 36.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:24.902781,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 47.0)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 38.0, 36.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:26.156965,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 46.5)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 38.0, 37.333333333333336)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:27.464745,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 46.5)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.535294117647059)","(14.0, 40.0, 37.333333333333336)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:28.655300,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 46.5)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.542857142857143)","(14.0, 40.0, 37.333333333333336)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:29.843135,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 46.5)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.553333333333334)","(14.0, 40.0, 37.333333333333336)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:31.095242,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 46.5)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.557142857142857)","(14.0, 40.0, 37.333333333333336)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:32.386075,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 47.0)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.557142857142857)","(14.0, 40.0, 37.333333333333336)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:33.662144,"(2.15, 2.7, 2.648421052631579)","(15.0, 70.0, 48.0)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.9, 5.542105263157895)","(14.0, 40.0, 38.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:34.924304,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 48.0)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.7, 5.45)","(14.0, 40.0, 38.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:36.140915,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 48.5)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.7, 5.463157894736843)","(14.0, 40.0, 38.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:37.714255,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 48.0)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 95.0)","(3.0, 5.7, 5.463157894736843)","(14.0, 40.0, 38.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
16-12-2022 12:03:39.159574,"(2.15, 2.7, 2.648421052631579)","(16.0, 70.0, 48.0)","(2.9, 3.3, 3.175)","(17.0, 46.0, 37.5)","(31.0, 140.0, 110.0)","(3.0, 5.7, 5.45)","(14.0, 40.0, 38.0)","(21.0, 46.0, 37.666666666666664)","(21.0, 27.0, 21.115384615384617)"
