,Apollo One,Salience,Ria,Nullify,Still Waiting,Ms Lucky Leaves,Dewana Success,Dark Krystal
05-01-2023 13:54:18.978699,"(2.5, 3.05, 3.0142857142857142)","(5.5, 6.8, 6.704761904761905)","(21.0, 25.0, 24.57894736842105)","(4.0, 6.0, 5.885714285714285)","(8.5, 10.0, 9.58)","(11.0, 18.5, 15.357142857142858)","(16.0, 30.0, 26.666666666666668)","(8.0, 10.0, 9.214285714285714)"
05-01-2023 13:54:20.112352,"(2.5, 3.05, 3.0083333333333333)","(5.5, 6.8, 6.545454545454546)","(21.0, 28.0, 28.0)","(4.0, 6.0, 5.672727272727273)","(8.5, 10.0, 9.58)","(11.0, 18.5, 15.423076923076923)","(16.0, 30.0, 27.6)","(8.0, 10.0, 9.083333333333334)"
05-01-2023 13:54:21.292454,"(2.5, 3.05, 3.01875)","(5.5, 7.2, 6.690909090909091)","(20.0, 32.0, 28.0)","(4.2, 6.0, 5.672727272727273)","(8.0, 10.0, 9.066666666666666)","(11.0, 18.5, 14.875)","(18.0, 30.0, 25.363636363636363)","(8.0, 10.0, 9.5)"
05-01-2023 13:54:22.440634,"(2.5, 3.05, 3.0055555555555555)","(5.5, 6.6, 6.552380952380952)","(20.0, 32.0, 26.4)","(4.2, 6.0, 5.957142857142857)","(8.0, 9.2, 9.58)","(11.0, 15.5, 14.875)","(18.0, 29.0, 26.083333333333332)","(8.0, 10.0, 9.625)"
05-01-2023 13:54:23.589962,"(2.5, 3.05, 2.972857142857143)","(5.5, 6.6, 6.552380952380952)","(20.0, 32.0, 26.4)","(4.2, 6.0, 5.892307692307693)","(8.0, 10.0, 9.100000000000001)","(11.0, 15.5, 15.166666666666666)","(18.0, 29.0, 26.5)","(8.0, 10.0, 10.0)"
05-01-2023 13:54:24.711441,"(2.5, 3.1, 2.995)","(5.5, 6.6, 6.5777777777777775)","(20.0, 32.0, 28.25)","(4.2, 6.0, 5.892307692307693)","(8.0, 10.0, 9.6)","(11.0, 16.5, 14.75)","(18.0, 29.0, 25.875)","(8.0, 10.5, 9.879310344827585)"
05-01-2023 13:54:25.780025,"(2.5, 3.1, 3.044)","(5.5, 6.6, 6.571428571428571)","(20.0, 32.0, 28.25)","(4.2, 6.0, 5.752941176470588)","(8.0, 11.0, 10.685714285714285)","(11.0, 16.0, 14.75)","(18.0, 29.0, 25.875)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:26.893433,"(2.5, 3.1, 3.026315789473684)","(5.5, 6.6, 6.571428571428571)","(20.0, 32.0, 28.25)","(4.2, 6.0, 5.752941176470588)","(8.0, 11.0, 10.8)","(11.0, 16.0, 15.142857142857142)","(18.0, 29.0, 26.272727272727273)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:28.015325,"(2.5, 3.1, 3.0285714285714285)","(5.5, 7.0, 6.76)","(20.0, 32.0, 30.5)","(4.2, 6.0, 5.752941176470588)","(8.0, 11.0, 10.178947368421053)","(11.0, 19.0, 18.0)","(18.0, 29.0, 25.333333333333332)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:29.150093,"(2.5, 3.05, 3.0104166666666665)","(5.5, 6.8, 6.7)","(20.0, 32.0, 30.285714285714285)","(4.2, 6.0, 5.6000000000000005)","(8.0, 11.0, 9.7)","(11.0, 18.5, 18.0)","(18.0, 29.0, 26.272727272727273)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:30.242319,"(2.5, 3.05, 3.0104166666666665)","(5.5, 7.2, 7.174358974358975)","(20.0, 32.0, 30.285714285714285)","(4.2, 6.0, 5.67)","(8.0, 10.5, 9.809090909090909)","(11.0, 18.5, 16.147058823529413)","(18.0, 29.0, 26.272727272727273)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:31.316048,"(2.5, 3.05, 2.926190476190476)","(5.5, 7.2, 7.186301369863014)","(20.0, 32.0, 30.285714285714285)","(4.2, 5.7, 5.67)","(8.0, 10.5, 9.839130434782609)","(11.0, 18.5, 16.833333333333332)","(18.0, 29.0, 26.272727272727273)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:32.401459,"(2.5, 3.05, 2.9318181818181817)","(5.5, 7.8, 7.730201342281879)","(20.0, 32.0, 31.0)","(4.2, 5.7, 5.67)","(8.0, 10.5, 9.839130434782609)","(11.0, 18.5, 16.833333333333332)","(18.0, 29.0, 26.272727272727273)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:33.481564,"(2.5, 3.05, 2.9318181818181817)","(5.5, 7.6, 7.292307692307692)","(21.0, 32.0, 31.0)","(4.2, 5.7, 5.67)","(8.0, 10.5, 9.74)","(11.0, 18.5, 16.147058823529413)","(18.0, 29.0, 26.9)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:34.569419,"(2.5, 3.05, 2.9254166666666666)","(5.5, 7.6, 6.9411764705882355)","(21.0, 32.0, 31.0)","(4.2, 5.7, 5.625)","(8.0, 10.5, 9.74)","(11.0, 18.5, 17.045454545454547)","(18.0, 29.0, 26.5)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:35.768509,"(2.5, 3.0, 2.888)","(5.5, 7.6, 7.090909090909091)","(21.0, 32.0, 29.0)","(4.2, 5.7, 5.5)","(7.5, 10.5, 9.74)","(11.0, 18.5, 15.25)","(18.0, 29.0, 26.545454545454547)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:36.929261,"(2.5, 3.0, 2.925333333333333)","(5.5, 7.6, 7.090909090909091)","(21.0, 32.0, 29.0)","(4.2, 5.7, 5.5)","(7.5, 10.5, 9.852380952380953)","(11.0, 18.0, 15.25)","(18.0, 29.0, 27.125)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:38.098075,"(2.5, 3.0, 2.925333333333333)","(5.5, 7.6, 6.9411764705882355)","(21.0, 32.0, 29.0)","(4.2, 5.7, 5.721052631578948)","(7.5, 10.5, 9.5)","(11.0, 18.0, 15.2)","(18.0, 29.0, 26.375)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:39.239454,"(2.5, 3.0, 2.944)","(5.5, 7.6, 6.9411764705882355)","(21.0, 32.0, 29.0)","(4.2, 5.8, 5.779999999999999)","(7.5, 9.6, 9.45)","(11.0, 18.0, 15.2)","(18.0, 29.0, 26.5)","(8.0, 10.5, 9.6)"
05-01-2023 13:54:40.407237,"(2.5, 3.0, 2.944)","(5.5, 7.6, 6.625)","(21.0, 32.0, 29.0)","(4.2, 5.8, 5.779999999999999)","(7.5, 9.6, 9.533333333333333)","(11.0, 18.0, 15.2)","(18.0, 29.0, 27.2)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:41.606073,"(2.5, 3.0, 2.944)","(5.5, 7.4, 6.99375)","(21.0, 32.0, 29.0)","(4.2, 5.8, 5.779999999999999)","(7.5, 9.6, 9.4)","(11.0, 18.0, 14.76923076923077)","(18.0, 29.0, 26.545454545454547)","(8.0, 10.5, 9.789473684210526)"
05-01-2023 13:54:42.721898,"(2.5, 3.0, 2.9386666666666668)","(5.5, 7.4, 6.99375)","(21.0, 32.0, 29.0)","(4.2, 5.8, 5.779999999999999)","(7.5, 9.6, 9.4)","(11.0, 18.0, 14.76923076923077)","(18.0, 29.0, 26.545454545454547)","(8.0, 10.5, 9.6)"
05-01-2023 13:54:43.893257,"(2.5, 3.0, 2.9323529411764704)","(5.5, 7.4, 6.99375)","(21.0, 32.0, 29.0)","(4.2, 5.8, 5.779999999999999)","(7.5, 9.6, 9.4)","(11.0, 18.0, 14.791666666666666)","(18.0, 29.0, 27.125)","(8.0, 10.5, 9.6)"
05-01-2023 13:54:45.073103,"(2.5, 3.0, 2.934285714285714)","(5.5, 7.4, 6.99375)","(21.0, 32.0, 31.076923076923077)","(4.2, 5.9, 5.814285714285715)","(7.5, 10.0, 9.615384615384615)","(11.0, 18.0, 14.75)","(18.0, 29.0, 27.2)","(8.0, 10.5, 9.775862068965518)"
05-01-2023 13:54:46.195481,"(2.5, 3.0, 2.931578947368421)","(5.5, 7.4, 6.913513513513514)","(21.0, 32.0, 31.076923076923077)","(4.2, 5.9, 5.862500000000001)","(7.5, 10.0, 9.615384615384615)","(11.0, 16.0, 14.615384615384615)","(18.0, 29.0, 27.3125)","(8.0, 10.5, 9.775862068965518)"
05-01-2023 13:54:47.372071,"(2.5, 3.0, 2.8651851851851853)","(5.5, 7.4, 6.99375)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.880000000000001)","(7.5, 10.0, 9.615384615384615)","(11.0, 16.0, 14.615384615384615)","(18.0, 29.0, 27.125)","(8.0, 10.5, 9.672727272727272)"
05-01-2023 13:54:48.522787,"(2.5, 2.98, 2.8646153846153846)","(5.5, 7.2, 6.875)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.880000000000001)","(7.5, 10.0, 9.722222222222221)","(11.0, 16.0, 14.615384615384615)","(18.0, 29.0, 27.714285714285715)","(8.0, 10.5, 9.825925925925926)"
05-01-2023 13:54:49.629129,"(2.5, 2.98, 2.933488372093023)","(5.5, 7.2, 6.875)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.880000000000001)","(7.5, 10.0, 9.722222222222221)","(11.0, 16.0, 14.588235294117647)","(18.0, 29.0, 27.714285714285715)","(8.0, 10.5, 9.825925925925926)"
05-01-2023 13:54:50.787229,"(2.5, 2.98, 2.933488372093023)","(5.5, 7.2, 6.875)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.880000000000001)","(7.5, 10.0, 9.722222222222221)","(11.0, 16.0, 14.588235294117647)","(18.0, 29.0, 27.714285714285715)","(8.0, 10.5, 9.825925925925926)"
05-01-2023 13:54:51.900544,"(2.5, 2.98, 2.938787878787879)","(5.5, 7.2, 6.875)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.86)","(7.5, 10.0, 9.722222222222221)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.714285714285715)","(8.0, 10.5, 9.825925925925926)"
05-01-2023 13:54:52.983538,"(2.5, 2.98, 2.938787878787879)","(5.5, 7.2, 6.828571428571428)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.838461538461539)","(7.5, 10.0, 9.722222222222221)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.714285714285715)","(8.0, 10.5, 9.825925925925926)"
05-01-2023 13:54:54.026729,"(2.5, 2.98, 2.938787878787879)","(5.5, 7.2, 6.96)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.838461538461539)","(7.5, 10.0, 9.8125)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.714285714285715)","(8.0, 10.5, 9.594117647058823)"
05-01-2023 13:54:55.042380,"(2.5, 2.98, 2.938787878787879)","(5.5, 7.0, 6.866666666666666)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.838461538461539)","(7.5, 10.0, 9.8125)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.714285714285715)","(8.0, 10.5, 9.594117647058823)"
05-01-2023 13:54:56.075845,"(2.5, 3.0, 2.961176470588235)","(5.5, 7.0, 6.77391304347826)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.880952380952381)","(7.5, 10.0, 9.8125)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 26.3)","(8.0, 10.5, 9.6)"
05-01-2023 13:54:57.131166,"(2.5, 3.0, 2.9371428571428573)","(5.5, 7.0, 6.77391304347826)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.653846153846154)","(7.5, 10.0, 9.8125)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.2)","(8.0, 10.5, 9.6)"
05-01-2023 13:54:58.183159,"(2.5, 3.0, 2.9466666666666668)","(5.5, 7.0, 6.77391304347826)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.5)","(7.5, 10.0, 9.399999999999999)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.2)","(8.0, 10.5, 9.681818181818182)"
05-01-2023 13:54:59.184999,"(2.5, 3.0, 2.9614285714285713)","(5.5, 7.0, 6.77391304347826)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.9, 5.3)","(7.5, 10.0, 9.49090909090909)","(11.0, 16.0, 15.357142857142858)","(18.0, 29.0, 27.2)","(8.0, 10.5, 9.446153846153846)"
05-01-2023 13:55:00.278617,"(2.5, 3.1, 3.0042105263157897)","(5.5, 7.0, 6.763636363636364)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.7, 5.5)","(7.5, 10.0, 9.766666666666667)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.2)","(8.0, 10.0, 9.6)"
05-01-2023 13:55:01.384213,"(2.5, 3.0, 2.968)","(5.5, 6.8, 6.747368421052632)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.7, 5.571428571428572)","(7.5, 10.0, 9.742857142857144)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.181818181818183)","(8.0, 10.0, 9.377777777777776)"
05-01-2023 13:55:02.438924,"(2.5, 3.05, 3.00875)","(5.5, 7.2, 7.0181818181818185)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.7, 5.61)","(7.5, 10.0, 9.742857142857144)","(11.0, 16.0, 14.607142857142858)","(18.0, 29.0, 27.2)","(8.0, 10.0, 9.377777777777776)"
05-01-2023 13:55:03.454793,"(2.5, 3.05, 2.9681818181818183)","(5.5, 7.2, 6.914285714285715)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.5, 5.384615384615385)","(7.5, 10.5, 9.871428571428572)","(11.0, 16.0, 14.75)","(18.0, 29.0, 27.2)","(8.0, 10.0, 9.377777777777776)"
05-01-2023 13:55:04.448466,"(2.5, 3.05, 2.9853846153846155)","(5.5, 7.2, 7.025)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.3, 5.023300970873787)","(7.5, 10.0, 9.88)","(11.0, 16.0, 15.846153846153847)","(18.0, 29.0, 27.2)","(8.0, 10.0, 9.377777777777776)"
05-01-2023 13:55:05.409792,"(2.5, 3.05, 2.9853846153846155)","(5.5, 7.2, 7.1454545454545455)","(21.0, 34.0, 33.54545454545455)","(4.2, 5.2, 5.107692307692308)","(7.5, 10.0, 9.88)","(11.0, 18.0, 15.846153846153847)","(18.0, 29.0, 27.2)","(8.0, 10.0, 9.446153846153846)"
05-01-2023 13:55:06.407835,"(2.5, 3.05, 2.972857142857143)","(5.5, 7.0, 6.92)","(21.0, 34.0, 33.44444444444444)","(4.2, 5.2, 5.1)","(7.5, 10.0, 9.9)","(11.0, 18.0, 15.846153846153847)","(18.0, 29.0, 27.2)","(8.0, 10.0, 9.714285714285715)"
05-01-2023 13:55:07.591990,"(2.5, 3.0, 2.966666666666667)","(5.5, 7.0, 6.870967741935484)","(21.0, 34.0, 33.13636363636364)","(4.2, 5.2, 5.055172413793104)","(7.5, 10.0, 9.945454545454545)","(11.0, 18.0, 15.6)","(18.0, 29.0, 27.2)","(8.0, 10.5, 10.076923076923077)"
05-01-2023 13:55:08.726820,"(2.5, 3.0, 2.964)","(5.5, 7.0, 6.875862068965517)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.2, 5.055172413793104)","(7.5, 10.0, 9.95)","(11.0, 18.0, 15.052631578947368)","(18.0, 29.0, 27.2)","(8.0, 10.5, 9.9)"
05-01-2023 13:55:09.877082,"(2.5, 3.0, 2.9823529411764707)","(5.5, 7.0, 6.8352941176470585)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.2, 5.025)","(7.5, 10.5, 10.1)","(11.0, 18.0, 15.846153846153847)","(18.0, 29.0, 27.2)","(8.0, 10.5, 10.242857142857142)"
05-01-2023 13:55:11.048255,"(2.5, 3.0, 2.9633333333333334)","(5.5, 7.0, 6.822222222222222)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.2, 5.085714285714285)","(7.5, 10.5, 9.7)","(11.0, 18.0, 15.846153846153847)","(18.0, 29.0, 27.2)","(8.0, 10.5, 9.95)"
05-01-2023 13:55:12.215190,"(2.5, 2.98, 2.976470588235294)","(5.5, 7.0, 6.779310344827586)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.2, 5.15)","(7.5, 10.5, 9.985714285714286)","(11.0, 18.0, 15.846153846153847)","(18.0, 29.0, 27.2)","(8.0, 11.0, 9.904347826086957)"
05-01-2023 13:55:13.440439,"(2.5, 2.96, 2.9575)","(5.5, 7.0, 6.836363636363636)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.2, 5.108)","(7.5, 10.5, 10.121052631578948)","(11.0, 18.0, 15.846153846153847)","(18.0, 29.0, 27.2)","(8.0, 11.0, 9.904347826086957)"
05-01-2023 13:55:14.640507,"(2.5, 2.96, 2.9555555555555557)","(5.5, 6.8, 6.713043478260869)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.3, 5.108080808080808)","(7.5, 10.5, 10.251724137931035)","(11.0, 18.0, 15.454545454545455)","(18.0, 29.0, 27.2)","(8.0, 11.0, 9.904347826086957)"
05-01-2023 13:55:15.781780,"(2.5, 2.96, 2.9555555555555557)","(5.5, 6.8, 6.7444444444444445)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.3, 5.117307692307692)","(7.5, 10.5, 10.251724137931035)","(11.0, 18.0, 15.454545454545455)","(18.0, 29.0, 27.2)","(8.0, 11.0, 10.16)"
05-01-2023 13:55:16.917572,"(2.5, 2.96, 2.9555555555555557)","(5.5, 6.8, 6.7444444444444445)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.3, 5.202173913043478)","(7.5, 10.5, 10.251724137931035)","(11.0, 18.0, 15.282608695652174)","(18.0, 29.0, 27.2)","(8.0, 11.0, 10.242857142857142)"
05-01-2023 13:55:17.938249,"(2.5, 2.96, 2.9555555555555557)","(5.5, 6.8, 6.713043478260869)","(21.0, 36.0, 33.13636363636364)","(4.2, 5.3, 5.202173913043478)","(7.5, 10.5, 10.251724137931035)","(11.0, 17.5, 15.555555555555555)","(18.0, 29.0, 28.142857142857142)","(8.0, 10.5, 9.857142857142858)"
05-01-2023 13:55:18.957345,"(2.5, 2.96, 2.9555555555555557)","(5.5, 6.8, 6.713043478260869)","(21.0, 36.0, 32.142857142857146)","(4.2, 5.3, 5.202173913043478)","(7.5, 10.5, 10.251724137931035)","(11.0, 17.5, 15.555555555555555)","(18.0, 29.0, 28.142857142857142)","(8.0, 11.0, 9.896)"
05-01-2023 13:55:19.939669,"(2.5, 2.96, 2.9555555555555557)","(5.5, 6.8, 6.718181818181818)","(21.0, 36.0, 33.42857142857143)","(4.2, 5.3, 5.124561403508771)","(7.5, 10.5, 10.26)","(11.0, 17.5, 15.555555555555555)","(18.0, 29.0, 28.142857142857142)","(8.0, 11.0, 9.896)"
05-01-2023 13:55:20.957135,"(2.5, 2.96, 2.9555555555555557)","(5.5, 6.8, 6.691891891891892)","(21.0, 36.0, 33.42857142857143)","(4.2, 5.3, 5.201923076923077)","(7.5, 10.5, 10.26)","(11.0, 17.5, 15.555555555555555)","(18.0, 29.0, 28.142857142857142)","(8.0, 11.0, 10.08)"
05-01-2023 13:55:21.995310,"(2.5, 2.96, 2.9555555555555557)","(5.5, 6.8, 6.725925925925926)","(21.0, 36.0, 33.42857142857143)","(4.2, 5.2, 5.1090909090909085)","(7.5, 10.5, 9.985714285714286)","(11.0, 17.5, 15.625)","(18.0, 29.0, 28.142857142857142)","(8.0, 11.0, 10.131034482758622)"
05-01-2023 13:55:23.210402,"(2.5, 2.98, 2.976)","(5.5, 6.8, 6.670967741935484)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.1090909090909085)","(7.5, 10.5, 10.292592592592593)","(11.0, 17.5, 15.859375)","(18.0, 29.0, 28.142857142857142)","(8.0, 11.0, 10.131034482758622)"
05-01-2023 13:55:24.382164,"(2.5, 2.98, 2.976)","(5.5, 6.8, 6.7)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.1090909090909085)","(7.5, 10.5, 10.071428571428571)","(11.0, 17.5, 15.859375)","(18.0, 29.0, 28.1)","(8.0, 11.0, 10.13846153846154)"
05-01-2023 13:55:25.538022,"(2.5, 2.98, 2.976)","(5.5, 6.8, 6.7)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.126666666666667)","(7.5, 10.5, 10.64)","(11.0, 17.5, 15.590909090909092)","(18.0, 29.0, 28.1)","(8.0, 11.0, 10.177142857142858)"
05-01-2023 13:55:26.694411,"(2.5, 3.0, 2.984)","(5.5, 6.8, 6.644444444444445)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.126666666666667)","(7.5, 11.0, 10.727272727272727)","(11.0, 17.5, 15.590909090909092)","(18.0, 29.0, 28.1)","(8.0, 11.0, 10.177142857142858)"
05-01-2023 13:55:27.943334,"(2.5, 3.0, 2.9633333333333334)","(5.5, 6.8, 6.7384615384615385)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.131034482758621)","(7.5, 11.0, 10.586206896551724)","(11.0, 17.5, 15.590909090909092)","(18.0, 29.0, 28.1)","(8.0, 11.0, 10.24)"
05-01-2023 13:55:29.129855,"(2.5, 3.0, 2.986530612244898)","(5.5, 6.8, 6.7384615384615385)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.131034482758621)","(8.0, 11.0, 10.472222222222221)","(12.0, 17.5, 15.590909090909092)","(18.0, 29.0, 28.047619047619047)","(8.0, 11.0, 10.211428571428572)"
05-01-2023 13:55:30.173364,"(2.5, 3.0, 2.986530612244898)","(5.5, 6.8, 6.7384615384615385)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.131034482758621)","(8.0, 10.5, 10.472222222222221)","(12.0, 17.5, 15.590909090909092)","(18.0, 29.0, 28.047619047619047)","(8.0, 11.0, 10.211428571428572)"
05-01-2023 13:55:31.489291,"(2.5, 3.0, 2.986530612244898)","(5.5, 6.6, 6.542857142857143)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.131034482758621)","(8.0, 10.5, 10.473684210526315)","(12.0, 17.5, 15.590909090909092)","(18.0, 29.0, 28.1)","(8.0, 11.0, 10.526315789473685)"
05-01-2023 13:55:32.577129,"(2.5, 3.0, 2.9868)","(5.5, 6.4, 6.383333333333334)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.142857142857143)","(8.0, 10.5, 10.472222222222221)","(12.0, 17.5, 15.590909090909092)","(18.0, 29.0, 28.1)","(8.0, 11.0, 10.526315789473685)"
05-01-2023 13:55:33.679021,"(2.5, 3.0, 2.9868)","(5.5, 6.4, 6.383333333333334)","(21.0, 36.0, 34.5)","(4.2, 5.2, 5.142857142857143)","(8.0, 10.5, 10.472222222222221)","(12.0, 17.5, 15.673913043478262)","(18.0, 29.0, 28.142857142857142)","(8.0, 11.0, 10.433962264150944)"
05-01-2023 13:55:34.716313,"(2.5, 3.0, 2.9741176470588235)","(5.5, 6.4, 6.3882352941176475)","(21.0, 36.0, 33.6)","(4.2, 5.2, 5.142857142857143)","(8.0, 10.5, 10.472222222222221)","(12.0, 17.5, 15.673913043478262)","(18.0, 29.0, 28.142857142857142)","(8.0, 11.0, 10.433962264150944)"
05-01-2023 13:55:35.707938,"(2.5, 3.0, 2.9741176470588235)","(5.5, 6.6, 6.5874999999999995)","(21.0, 36.0, 31.692307692307693)","(4.2, 5.2, 5.102702702702703)","(8.0, 11.0, 10.448275862068966)","(12.0, 17.5, 15.673913043478262)","(18.0, 29.0, 26.2)","(8.0, 11.0, 10.547619047619047)"
05-01-2023 13:55:36.731016,"(2.5, 3.0, 2.9741176470588235)","(5.5, 6.6, 6.5874999999999995)","(21.0, 36.0, 32.4)","(4.2, 5.2, 5.1)","(8.0, 11.0, 10.448275862068966)","(12.0, 17.5, 15.673913043478262)","(18.0, 29.0, 26.2)","(8.0, 11.0, 10.456140350877194)"
05-01-2023 13:55:37.768678,"(2.5, 3.0, 2.9741176470588235)","(5.5, 6.6, 6.508333333333333)","(21.0, 36.0, 33.23076923076923)","(4.2, 5.2, 5.05)","(8.5, 11.0, 10.448275862068966)","(13.0, 17.5, 15.673913043478262)","(20.0, 29.0, 26.857142857142858)","(8.0, 11.0, 10.456140350877194)"
05-01-2023 13:55:38.847394,"(2.5, 3.0, 2.9741176470588235)","(5.5, 6.6, 6.453333333333333)","(21.0, 36.0, 31.5)","(4.2, 5.2, 5.083720930232558)","(8.5, 11.0, 10.45)","(13.0, 17.5, 16.0)","(20.0, 29.0, 26.2)","(8.0, 11.0, 10.472972972972974)"
05-01-2023 13:55:39.884462,"(2.5, 3.05, 3.0227272727272725)","(5.5, 6.6, 6.5285714285714285)","(21.0, 34.0, 32.72727272727273)","(4.2, 5.2, 5.083720930232558)","(8.5, 11.0, 10.45)","(13.0, 17.0, 16.0)","(20.0, 29.0, 26.2)","(8.0, 11.0, 10.472972972972974)"
05-01-2023 13:55:40.958891,"(2.5, 3.05, 3.0227272727272725)","(5.5, 6.6, 6.5285714285714285)","(21.0, 34.0, 31.5)","(4.2, 5.2, 4.75)","(8.5, 11.0, 10.45)","(13.0, 17.0, 16.045454545454547)","(20.0, 29.0, 27.363636363636363)","(8.0, 11.0, 10.5)"
05-01-2023 13:55:42.079104,"(2.5, 3.1, 3.0424242424242425)","(5.5, 7.0, 6.8068965517241375)","(21.0, 34.0, 30.11111111111111)","(4.2, 4.8, 4.7625)","(8.5, 11.0, 10.526315789473685)","(13.0, 17.0, 16.125)","(20.0, 27.0, 25.705882352941178)","(8.0, 11.0, 10.619047619047619)"
05-01-2023 13:55:43.216503,"(2.5, 3.1, 3.058333333333333)","(5.5, 6.8, 6.74)","(21.0, 34.0, 30.11111111111111)","(4.2, 4.8, 4.71875)","(8.5, 11.0, 10.825)","(13.0, 17.0, 16.125)","(20.0, 29.0, 27.133333333333333)","(8.0, 11.0, 10.609375)"
05-01-2023 13:55:44.291386,"(2.5, 3.1, 3.058333333333333)","(5.5, 6.6, 6.571428571428571)","(21.0, 34.0, 31.75)","(4.2, 4.8, 4.766666666666667)","(8.5, 11.0, 10.796875)","(13.0, 17.0, 16.125)","(18.0, 29.0, 27.181818181818183)","(8.0, 11.0, 10.590909090909092)"
05-01-2023 13:55:45.627605,"(2.5, 3.1, 3.066666666666667)","(5.5, 6.6, 6.488888888888889)","(21.0, 34.0, 31.857142857142858)","(4.2, 4.8, 4.766666666666667)","(8.5, 11.0, 10.796875)","(13.0, 17.0, 16.045454545454547)","(18.0, 29.0, 27.2)","(8.0, 11.0, 10.629032258064516)"
05-01-2023 13:55:46.709538,"(2.5, 3.1, 3.066666666666667)","(5.5, 6.8, 6.488888888888889)","(21.0, 34.0, 31.857142857142858)","(4.2, 4.8, 4.766666666666667)","(8.5, 11.0, 10.41304347826087)","(13.0, 17.0, 16.8)","(18.0, 29.0, 27.2)","(8.0, 11.0, 10.589285714285714)"
05-01-2023 13:55:47.771913,"(2.5, 3.1, 3.089655172413793)","(5.5, 6.8, 6.488888888888889)","(21.0, 34.0, 32.875)","(4.2, 4.8, 4.786666666666666)","(8.5, 10.5, 10.594594594594595)","(13.0, 17.0, 16.771428571428572)","(18.0, 29.0, 27.363636363636363)","(8.0, 11.0, 10.521739130434783)"
05-01-2023 13:55:48.862835,"(2.5, 3.05, 3.01)","(5.5, 6.8, 6.592592592592593)","(21.0, 34.0, 32.63636363636363)","(4.2, 4.8, 4.786206896551724)","(8.5, 11.0, 10.5)","(13.0, 19.0, 16.771428571428572)","(18.0, 29.0, 27.363636363636363)","(8.0, 11.0, 11.022727272727273)"
