,Giuliano,Chloe What,Rowdys Rebel,Homebush Olivia,Opawa Nicky,Mitcham Cam,Princely Asset,Homebush Zip
10-01-2023 09:33:58.960850,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:00.027394,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:01.100405,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:02.157442,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:03.178602,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:04.184366,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:05.190024,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:06.170282,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:07.173872,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:08.139287,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:09.131653,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:10.143662,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:11.122850,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:12.178954,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:13.236724,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:14.273206,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:15.333699,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:16.371338,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:17.440486,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:18.528177,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:19.588062,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.05483870967742)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:20.581408,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.05483870967742)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:21.552766,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.05483870967742)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:22.554046,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.05483870967742)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:23.532713,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.05483870967742)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 20.390476190476193)"
10-01-2023 09:34:24.538518,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.05483870967742)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 21.832)"
10-01-2023 09:34:25.592911,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.05483870967742)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 21.832)"
10-01-2023 09:34:26.655903,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.40909090909091)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 27.772727272727273)"
10-01-2023 09:34:27.717852,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.40909090909091)","(8.5, 40.0, 31.166666666666664)","(7.5, 34.0, 27.772727272727273)"
10-01-2023 09:34:28.799831,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 6.384615384615384)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.05483870967742)","(8.5, 40.0, 31.166666666666664)","(7.5, 34.0, 21.832)"
10-01-2023 09:34:29.831396,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.410526315789475)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 29.0, 23.136363636363633)"
10-01-2023 09:34:30.921253,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.410526315789475)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:31.946250,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.410526315789475)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:32.998248,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.410526315789475)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:34.033704,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.410526315789475)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:35.009438,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.410526315789475)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:35.985778,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.410526315789475)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:36.994709,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.410526315789475)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:37.968250,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 11.0, 9.571621621621622)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:39.053280,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 7.85625)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:40.080323,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 7.85625)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:41.147771,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 7.85625)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:42.245079,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 7.85625)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 12.125)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:43.268853,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 7.85625)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:44.316328,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:45.367341,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:46.410734,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:47.429363,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:48.419758,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:49.409978,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:50.393188,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.6, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:51.386238,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:52.400431,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:53.461467,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:54.570858,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:55.665027,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:56.727357,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:57.781964,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:58.784453,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:34:59.849415,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:00.918188,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:01.895155,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:02.894945,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:03.875617,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:04.849849,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:05.836829,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:06.853191,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:07.880819,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:08.926640,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:09.997016,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:11.069932,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:12.143306,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:13.169733,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 10.5, 5.021739130434783)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:14.195262,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:15.248594,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:16.298878,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:17.326798,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:18.305895,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:19.282998,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:20.256298,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:21.243065,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:22.239659,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:23.240862,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
10-01-2023 09:35:24.275521,"(4.0, 11.0, 6.74)","(7.5, 30.0, 19.0)","(3.7, 9.8, 4.931818181818182)","(19.0, 210.0, 102.5)","(7.0, 27.0, 22.363636363636363)","(4.2, 14.0, 8.059999999999999)","(8.5, 40.0, 31.166666666666664)","(7.5, 28.0, 23.136363636363633)"
