,In Range,Wild Reputation,Elswyk Rocky,Deadly Express,Udellar Bale,Shanlyn Bear,Gunai Prince,Zipping Spencer
11-01-2023 21:23:46.110013,"(5.0, 10.5, 10.0)","(4.2, 5.3, 5.084615384615384)","(31.0, 44.0, 33.95454545454545)","(12.0, 27.0, 26.0)","(26.0, 46.0, 38.06666666666666)","(71.0, 270.0, 245.0)","(1.6, 1.8, 1.7973708920187794)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:47.358946,"(5.0, 10.5, 9.922222222222222)","(4.2, 5.3, 5.084615384615384)","(31.0, 44.0, 33.95454545454545)","(12.0, 27.0, 26.0)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.7973708920187794)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:48.504228,"(5.0, 10.5, 10.066666666666666)","(4.2, 5.3, 5.084615384615384)","(31.0, 44.0, 33.95454545454545)","(12.0, 27.0, 26.0)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.7973708920187794)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:49.983245,"(5.0, 10.5, 10.05)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 27.0, 26.0)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.7973708920187794)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:51.305366,"(5.0, 10.5, 10.05)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 26.0, 25.25)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.7973831775700935)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:52.801447,"(5.0, 10.5, 10.05)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 26.0, 25.25)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.7973831775700935)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:54.316850,"(5.0, 10.5, 10.05)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 26.0, 24.714285714285715)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.7973831775700935)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:55.768042,"(5.0, 10.5, 10.05)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 25.0, 24.5)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.798867924528302)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:57.222801,"(5.0, 10.5, 10.25)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 25.0, 24.5)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.798867924528302)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:23:58.672256,"(5.0, 10.5, 10.25)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 25.0, 24.5)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.798867924528302)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:24:00.088657,"(5.0, 10.5, 10.25)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 25.0, 24.5)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.798867924528302)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:24:01.459838,"(5.0, 10.5, 10.25)","(4.2, 5.3, 5.004347826086957)","(31.0, 44.0, 33.95454545454545)","(12.0, 25.0, 24.5)","(26.0, 46.0, 38.06666666666666)","(71.0, 260.0, 245.0)","(1.6, 1.8, 1.798867924528302)","(20.0, 38.0, 34.42857142857143)"
11-01-2023 21:24:02.758816,"(5.0, 10.5, 10.25)","(4.2, 5.2, 5.038461538461538)","(31.0, 44.0, 35.875)","(12.0, 25.0, 24.333333333333332)","(26.0, 46.0, 40.05)","(71.0, 260.0, 235.0)","(1.6, 1.8, 1.7975115207373273)","(20.0, 38.0, 34.53846153846153)"
11-01-2023 21:24:04.160529,"(5.0, 11.5, 10.86111111111111)","(4.2, 5.2, 5.0687500000000005)","(31.0, 44.0, 35.875)","(12.0, 25.0, 24.333333333333332)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.8, 1.7975115207373273)","(20.0, 38.0, 34.53846153846153)"
11-01-2023 21:24:05.532017,"(5.0, 11.0, 10.571428571428571)","(4.2, 5.2, 5.0687500000000005)","(31.0, 44.0, 35.875)","(12.0, 25.0, 25.0)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.8, 1.798846153846154)","(20.0, 38.0, 34.66666666666667)"
11-01-2023 21:24:06.857898,"(5.0, 11.0, 10.571428571428571)","(4.2, 5.2, 5.0687500000000005)","(31.0, 44.0, 35.875)","(12.0, 26.0, 25.0)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.8, 1.798846153846154)","(20.0, 38.0, 34.66666666666667)"
11-01-2023 21:24:08.183890,"(5.0, 11.0, 10.571428571428571)","(4.2, 5.2, 5.0687500000000005)","(31.0, 44.0, 35.875)","(12.0, 26.0, 24.333333333333332)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.8, 1.798846153846154)","(20.0, 38.0, 34.66666666666667)"
11-01-2023 21:24:09.515235,"(5.0, 11.0, 10.3)","(4.2, 5.2, 5.0687500000000005)","(31.0, 44.0, 35.875)","(12.0, 26.0, 25.0)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.8, 1.7974647887323945)","(20.0, 38.0, 34.66666666666667)"
11-01-2023 21:24:10.819949,"(5.0, 11.0, 10.189473684210526)","(4.2, 5.2, 5.0687500000000005)","(31.0, 44.0, 35.875)","(12.0, 26.0, 25.0)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.8, 1.7974647887323945)","(20.0, 38.0, 34.66666666666667)"
11-01-2023 21:24:12.144876,"(5.0, 11.0, 10.189473684210526)","(4.2, 5.2, 5.0687500000000005)","(31.0, 44.0, 35.875)","(12.0, 26.0, 24.333333333333332)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.8, 1.7990361445783134)","(20.0, 38.0, 34.66666666666667)"
11-01-2023 21:24:13.440235,"(5.0, 11.0, 10.4)","(4.2, 4.5, 4.725)","(31.0, 44.0, 35.875)","(12.0, 26.0, 25.0)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.8, 1.808108108108108)","(20.0, 38.0, 25.75)"
11-01-2023 21:24:14.733115,"(5.0, 11.0, 10.5625)","(4.2, 5.1, 4.693548387096774)","(31.0, 44.0, 35.875)","(12.0, 27.0, 24.454545454545453)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.81, 1.827777777777778)","(20.0, 38.0, 25.75)"
11-01-2023 21:24:16.062500,"(5.0, 11.0, 10.5)","(4.2, 5.1, 4.693548387096774)","(31.0, 44.0, 35.875)","(12.0, 27.0, 24.714285714285715)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.0)","(1.6, 1.83, 1.8367782426778243)","(20.0, 38.0, 25.75)"
11-01-2023 21:24:17.386985,"(5.0, 11.0, 10.615384615384615)","(4.2, 5.1, 4.62)","(31.0, 44.0, 35.875)","(12.0, 26.0, 26.0)","(26.0, 46.0, 40.05)","(71.0, 270.0, 235.71428571428572)","(1.6, 1.84, 1.8367782426778243)","(20.0, 36.0, 34.90909090909091)"
11-01-2023 21:24:18.734674,"(5.0, 11.0, 10.615384615384615)","(4.2, 5.1, 4.62)","(31.0, 44.0, 35.875)","(12.0, 29.0, 25.18181818181818)","(26.0, 46.0, 40.05)","(71.0, 270.0, 234.0)","(1.6, 1.84, 1.8371375464684017)","(20.0, 36.0, 34.90909090909091)"
11-01-2023 21:24:20.082414,"(5.0, 11.0, 10.615384615384615)","(4.2, 5.1, 4.70625)","(31.0, 44.0, 35.875)","(12.0, 29.0, 24.473684210526315)","(26.0, 46.0, 40.05)","(71.0, 270.0, 234.0)","(1.6, 1.84, 1.8371375464684017)","(20.0, 36.0, 35.368421052631575)"
11-01-2023 21:24:21.418469,"(5.0, 11.0, 10.8)","(4.2, 5.1, 4.7594594594594595)","(31.0, 44.0, 35.875)","(12.0, 30.0, 24.473684210526315)","(26.0, 46.0, 40.05)","(71.0, 270.0, 234.0)","(1.6, 1.84, 1.8371375464684017)","(20.0, 36.0, 35.368421052631575)"
11-01-2023 21:24:22.856080,"(5.0, 11.5, 10.465)","(4.2, 5.1, 4.6)","(31.0, 44.0, 38.26470588235294)","(12.0, 30.0, 25.857142857142858)","(26.0, 46.0, 40.05)","(71.0, 270.0, 234.0)","(1.6, 1.84, 1.8371375464684017)","(20.0, 36.0, 30.5)"
11-01-2023 21:24:24.285305,"(5.0, 11.5, 10.465)","(4.2, 5.1, 4.6)","(31.0, 44.0, 38.26470588235294)","(12.0, 28.0, 23.88888888888889)","(26.0, 46.0, 36.12903225806451)","(71.0, 270.0, 234.0)","(1.6, 1.84, 1.8377459016393443)","(20.0, 36.0, 30.5)"
11-01-2023 21:24:25.566922,"(5.0, 11.0, 10.614285714285714)","(4.2, 5.1, 4.886486486486486)","(31.0, 44.0, 38.26470588235294)","(12.0, 27.0, 23.88888888888889)","(26.0, 46.0, 36.12903225806451)","(71.0, 270.0, 234.0)","(1.6, 1.84, 1.8497435897435899)","(20.0, 36.0, 32.714285714285715)"
11-01-2023 21:24:26.826295,"(5.0, 11.5, 10.78125)","(4.2, 5.0, 4.929411764705883)","(31.0, 44.0, 38.26470588235294)","(12.0, 27.0, 23.88888888888889)","(26.0, 46.0, 36.12903225806451)","(71.0, 270.0, 234.0)","(1.6, 1.85, 1.8497235023041476)","(20.0, 34.0, 32.36363636363637)"
11-01-2023 21:24:28.065449,"(5.0, 11.0, 10.8)","(4.2, 5.0, 4.6571428571428575)","(31.0, 44.0, 38.26470588235294)","(12.0, 27.0, 24.09090909090909)","(26.0, 46.0, 36.12903225806451)","(71.0, 270.0, 234.0)","(1.6, 1.85, 1.8497235023041476)","(20.0, 34.0, 32.36363636363637)"
11-01-2023 21:24:29.307089,"(5.0, 11.5, 10.923076923076923)","(4.2, 5.0, 4.6571428571428575)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 24.714285714285715)","(26.0, 46.0, 36.62068965517241)","(71.0, 270.0, 234.0)","(1.6, 1.85, 1.8497235023041476)","(20.0, 34.0, 32.36363636363637)"
11-01-2023 21:24:30.603914,"(5.0, 11.5, 10.923076923076923)","(4.2, 5.0, 4.828571428571428)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 24.09090909090909)","(26.0, 46.0, 36.62068965517241)","(71.0, 270.0, 234.0)","(1.6, 1.85, 1.8497235023041476)","(20.0, 34.0, 32.36363636363637)"
11-01-2023 21:24:31.923850,"(5.0, 11.5, 10.923076923076923)","(4.2, 5.0, 4.5058823529411764)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 46.0, 37.47826086956522)","(71.0, 270.0, 234.0)","(1.6, 1.85, 1.8497235023041476)","(20.0, 34.0, 32.36363636363637)"
11-01-2023 21:24:33.223929,"(5.0, 11.5, 10.705882352941176)","(4.2, 5.0, 4.536363636363637)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 44.0, 39.5625)","(71.0, 270.0, 260.0)","(1.6, 1.85, 1.8497757847533634)","(20.0, 34.0, 30.0625)"
11-01-2023 21:24:34.547996,"(5.0, 11.5, 10.75)","(4.2, 4.9, 4.507142857142857)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 39.5625)","(71.0, 350.0, 238.57142857142858)","(1.6, 1.85, 1.8497757847533634)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:35.888657,"(5.0, 11.5, 10.75)","(4.2, 4.9, 4.507142857142857)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 39.705882352941174)","(71.0, 350.0, 238.57142857142858)","(1.6, 1.85, 1.8574137931034485)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:37.233498,"(5.0, 11.5, 10.75)","(4.2, 4.9, 4.594444444444445)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 39.705882352941174)","(71.0, 350.0, 238.57142857142858)","(1.6, 1.86, 1.8574137931034485)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:38.510023,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.594444444444445)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 39.705882352941174)","(71.0, 350.0, 241.11111111111111)","(1.6, 1.86, 1.8574576271186443)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:39.874141,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.4625)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 30.857142857142858)","(71.0, 330.0, 241.42857142857142)","(1.6, 1.86, 1.8560330578512398)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:41.171061,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.4625)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 35.0)","(71.0, 310.0, 265.0)","(1.6, 1.86, 1.8561904761904764)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:42.484479,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.6)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 40.0, 36.0)","(71.0, 300.0, 265.0)","(1.6, 1.86, 1.8561904761904764)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:43.871773,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.4625)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.2)","(71.0, 300.0, 265.0)","(1.6, 1.86, 1.8561904761904764)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:45.252511,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.54)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.2)","(71.0, 300.0, 265.0)","(1.6, 1.86, 1.8561904761904764)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:46.609121,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.54)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.2)","(71.0, 300.0, 265.0)","(1.6, 1.86, 1.8561904761904764)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:47.955176,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.334615384615385)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.2)","(71.0, 300.0, 265.0)","(1.6, 1.86, 1.8561904761904764)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:49.360843,"(5.0, 11.5, 10.625)","(4.2, 4.9, 4.68)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.2)","(71.0, 300.0, 265.0)","(1.6, 1.86, 1.8587551867219918)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:50.678718,"(5.0, 11.5, 10.75)","(4.2, 4.8, 4.448275862068965)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.2)","(71.0, 300.0, 265.0)","(1.6, 1.86, 1.8575609756097562)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:52.116981,"(5.0, 11.5, 10.391666666666666)","(4.2, 4.8, 4.6000000000000005)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.2)","(71.0, 300.0, 260.0)","(1.6, 1.86, 1.8576635514018693)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:53.501121,"(5.0, 11.5, 10.391666666666666)","(4.2, 4.7, 4.460869565217392)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.2)","(71.0, 290.0, 253.33333333333334)","(1.6, 1.86, 1.8588372093023258)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:54.849230,"(5.0, 11.5, 10.66875)","(4.2, 4.7, 4.460869565217392)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.55555555555556)","(71.0, 300.0, 253.33333333333334)","(1.6, 1.86, 1.84)","(20.0, 34.0, 30.225806451612904)"
11-01-2023 21:24:56.466932,"(5.0, 11.5, 10.66875)","(4.2, 4.7, 4.48)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.55555555555556)","(71.0, 300.0, 253.33333333333334)","(1.6, 1.86, 1.859122807017544)","(20.0, 34.0, 29.666666666666664)"
11-01-2023 21:24:57.888240,"(5.0, 11.5, 10.66875)","(4.2, 4.7, 4.425)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.55555555555556)","(71.0, 300.0, 253.33333333333334)","(1.6, 1.86, 1.8450000000000002)","(20.0, 34.0, 29.666666666666664)"
11-01-2023 21:24:59.386440,"(5.0, 11.5, 10.66875)","(4.2, 4.7, 4.3500000000000005)","(31.0, 44.0, 38.26470588235294)","(12.0, 26.0, 23.571428571428573)","(26.0, 42.0, 37.55555555555556)","(71.0, 300.0, 253.33333333333334)","(1.6, 1.86, 1.858404255319149)","(20.0, 34.0, 29.666666666666664)"
11-01-2023 21:25:00.797402,"(5.5, 11.5, 10.66875)","(3.9, 4.7, 4.28)","(26.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.666666666666668)","(21.0, 42.0, 37.55555555555556)","(81.0, 300.0, 260.0)","(1.6, 1.86, 1.8584848484848486)","(20.0, 34.0, 29.666666666666664)"
11-01-2023 21:25:02.176828,"(5.5, 11.5, 10.391666666666666)","(3.9, 4.7, 4.28)","(26.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.857142857142858)","(21.0, 42.0, 37.55555555555556)","(81.0, 300.0, 256.6666666666667)","(1.6, 1.86, 1.8592227979274611)","(20.0, 34.0, 29.666666666666664)"
11-01-2023 21:25:03.537178,"(5.5, 11.5, 10.391666666666666)","(3.9, 4.7, 4.28)","(26.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.705882352941178)","(21.0, 42.0, 37.55555555555556)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.86, 1.8592227979274611)","(20.0, 34.0, 29.666666666666664)"
11-01-2023 21:25:04.848839,"(5.5, 11.5, 10.66875)","(3.9, 4.7, 4.28)","(26.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.705882352941178)","(21.0, 42.0, 37.55555555555556)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.86, 1.859375)","(20.0, 34.0, 29.96551724137931)"
11-01-2023 21:25:06.168725,"(5.5, 11.5, 10.022222222222222)","(3.9, 4.7, 4.3500000000000005)","(26.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.705882352941178)","(21.0, 42.0, 37.55555555555556)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.86, 1.859047619047619)","(20.0, 34.0, 29.96551724137931)"
11-01-2023 21:25:07.401943,"(6.0, 11.5, 10.391666666666666)","(3.9, 4.7, 4.3500000000000005)","(21.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.705882352941178)","(21.0, 42.0, 37.55555555555556)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.86, 1.8595652173913044)","(20.0, 34.0, 29.96551724137931)"
11-01-2023 21:25:08.697421,"(6.0, 11.5, 10.17)","(3.9, 4.7, 4.28)","(21.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.705882352941178)","(21.0, 42.0, 37.55555555555556)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.86, 1.888342541436464)","(20.0, 34.0, 29.96551724137931)"
11-01-2023 21:25:10.052150,"(6.0, 11.5, 10.45)","(3.9, 4.7, 4.28)","(21.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.705882352941178)","(21.0, 42.0, 37.55555555555556)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.89, 1.889715909090909)","(20.0, 34.0, 29.96551724137931)"
11-01-2023 21:25:11.394728,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.7, 4.316129032258065)","(21.0, 44.0, 38.26470588235294)","(13.0, 26.0, 23.705882352941178)","(21.0, 42.0, 37.55555555555556)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.89, 1.889715909090909)","(20.0, 34.0, 29.96551724137931)"
11-01-2023 21:25:12.735988,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.6, 4.36875)","(21.0, 44.0, 39.56818181818181)","(13.0, 26.0, 23.705882352941178)","(21.0, 42.0, 37.55555555555556)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.89, 1.8897311827956988)","(20.0, 34.0, 29.96551724137931)"
11-01-2023 21:25:14.038205,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.5, 4.219354838709678)","(21.0, 44.0, 39.56818181818181)","(13.0, 26.0, 23.444444444444443)","(21.0, 42.0, 35.513513513513516)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.89, 1.8897448979591835)","(20.0, 34.0, 29.96551724137931)"
11-01-2023 21:25:15.650139,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.5, 4.219354838709678)","(21.0, 44.0, 39.56818181818181)","(13.0, 26.0, 23.444444444444443)","(21.0, 42.0, 35.513513513513516)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.89, 1.8897448979591835)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:17.097795,"(6.0, 11.5, 10.45)","(3.9, 4.5, 4.219354838709678)","(21.0, 44.0, 39.56818181818181)","(13.0, 26.0, 23.444444444444443)","(21.0, 42.0, 35.513513513513516)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.89, 1.8897448979591835)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:18.476341,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.5, 4.24)","(21.0, 44.0, 39.56818181818181)","(13.0, 26.0, 23.444444444444443)","(21.0, 42.0, 35.513513513513516)","(81.0, 290.0, 256.6666666666667)","(1.6, 1.89, 1.8877272727272727)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:19.762840,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.5, 4.24)","(21.0, 44.0, 40.34146341463415)","(13.0, 26.0, 23.444444444444443)","(21.0, 42.0, 35.513513513513516)","(81.0, 290.0, 273.3333333333333)","(1.6, 1.89, 1.8877272727272727)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:21.189888,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.5, 4.211764705882353)","(21.0, 44.0, 31.166666666666668)","(13.0, 26.0, 23.444444444444443)","(21.0, 42.0, 35.513513513513516)","(81.0, 340.0, 256.6666666666667)","(1.6, 1.89, 1.8877272727272727)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:22.576134,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.5, 4.211764705882353)","(21.0, 44.0, 31.166666666666668)","(13.0, 26.0, 23.444444444444443)","(21.0, 42.0, 35.513513513513516)","(81.0, 340.0, 256.6666666666667)","(1.6, 1.89, 1.8877272727272727)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:23.968292,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.5, 4.2327272727272724)","(21.0, 44.0, 31.166666666666668)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.513513513513516)","(81.0, 340.0, 223.33333333333334)","(1.6, 1.89, 1.8877272727272727)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:25.340501,"(6.0, 11.5, 10.635294117647058)","(3.9, 4.5, 4.2327272727272724)","(21.0, 44.0, 37.14285714285714)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.68421052631579)","(81.0, 330.0, 220.0)","(1.6, 1.89, 1.8877272727272727)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:26.714299,"(6.0, 11.5, 10.45)","(4.2, 4.5, 4.211764705882353)","(21.0, 44.0, 40.57142857142857)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.68421052631579)","(81.0, 320.0, 220.0)","(1.6, 1.89, 1.8561538461538463)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:28.011765,"(6.0, 11.5, 10.45)","(4.2, 4.5, 4.211764705882353)","(21.0, 44.0, 41.67741935483871)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.68421052631579)","(81.0, 320.0, 245.0)","(1.6, 1.86, 1.8582608695652174)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:29.220492,"(6.0, 11.5, 10.635294117647058)","(4.2, 4.5, 4.211764705882353)","(21.0, 44.0, 41.67741935483871)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.68421052631579)","(81.0, 320.0, 245.0)","(1.6, 1.86, 1.855)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:30.460669,"(6.0, 11.5, 10.635294117647058)","(4.2, 4.5, 4.2327272727272724)","(21.0, 44.0, 41.67741935483871)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.68421052631579)","(81.0, 320.0, 255.0)","(1.6, 1.86, 1.8425)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:31.757846,"(6.0, 11.5, 10.635294117647058)","(4.2, 4.5, 4.2327272727272724)","(21.0, 44.0, 41.67741935483871)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.68421052631579)","(81.0, 340.0, 255.0)","(1.6, 1.86, 1.83375)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:33.129831,"(6.0, 11.5, 10.635294117647058)","(4.2, 4.4, 4.2250000000000005)","(21.0, 44.0, 42.054054054054056)","(13.0, 26.0, 23.6)","(21.0, 42.0, 35.68421052631579)","(81.0, 340.0, 255.0)","(1.6, 1.86, 1.8466666666666667)","(20.0, 34.0, 28.692307692307693)"
11-01-2023 21:25:34.453941,"(6.0, 11.5, 10.635294117647058)","(4.2, 4.4, 4.2250000000000005)","(21.0, 44.0, 42.054054054054056)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.68421052631579)","(81.0, 340.0, 255.0)","(1.6, 1.86, 1.8466666666666667)","(20.0, 34.0, 28.405405405405407)"
11-01-2023 21:25:35.956652,"(6.0, 11.5, 10.635294117647058)","(4.2, 4.4, 4.24)","(21.0, 44.0, 42.054054054054056)","(13.0, 26.0, 23.535714285714285)","(21.0, 42.0, 35.68421052631579)","(81.0, 340.0, 255.0)","(1.6, 1.86, 1.8345454545454547)","(20.0, 34.0, 28.692307692307693)"
