,Sunset Bling,Bernardo Eight,Time To Reign,Buddy Beauty,Ladies Day,Leading Diva,Press Agent,Beep Bop
07-12-2022 19:41:05.607277,"(18.0, 23.0, 22.078125)","(9.0, 15.0, 14.693181818181818)","(2.45, 2.88, 2.821311475409836)","(31.0, 42.0, 38.69230769230769)","(6.5, 8.4, 8.11111111111111)","(10.0, 13.0, 12.928571428571429)","(19.0, 24.0, 22.444444444444443)","(3.1, 3.8, 3.7217391304347824)"
07-12-2022 19:41:07.140574,"(18.0, 23.0, 22.096774193548388)","(9.0, 15.0, 14.617021276595745)","(2.45, 2.84, 2.821509433962264)","(31.0, 42.0, 38.69230769230769)","(6.5, 8.4, 8.559999999999999)","(10.0, 13.0, 12.81578947368421)","(19.0, 24.0, 22.444444444444443)","(3.1, 3.8, 3.7249999999999996)"
07-12-2022 19:41:08.712818,"(18.0, 23.0, 22.096774193548388)","(9.0, 15.0, 14.485915492957746)","(2.45, 2.84, 2.822285714285714)","(31.0, 42.0, 38.69230769230769)","(6.5, 8.6, 8.254545454545454)","(10.0, 13.0, 12.81578947368421)","(19.0, 24.0, 22.444444444444443)","(3.1, 3.8, 3.7249999999999996)"
07-12-2022 19:41:10.058602,"(18.0, 23.0, 22.09375)","(9.0, 14.5, 14.485915492957746)","(2.45, 2.84, 2.826222222222222)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.6, 8.344)","(10.0, 13.0, 12.81578947368421)","(19.0, 24.0, 23.0)","(3.1, 3.8, 3.69)"
07-12-2022 19:41:11.536242,"(18.0, 23.0, 22.1)","(9.0, 14.5, 14.48)","(2.45, 2.84, 2.7975)","(31.0, 42.0, 38.705882352941174)","(6.5, 8.6, 8.51764705882353)","(10.0, 13.0, 12.944444444444445)","(19.0, 24.0, 22.705882352941178)","(3.1, 3.75, 3.7013513513513514)"
07-12-2022 19:41:12.953925,"(18.0, 23.0, 22.105263157894736)","(9.0, 15.0, 14.666666666666666)","(2.45, 2.8, 2.777647058823529)","(31.0, 42.0, 38.75471698113208)","(6.5, 8.8, 8.714285714285715)","(10.0, 13.0, 12.866666666666667)","(19.0, 25.0, 23.0625)","(3.1, 3.75, 3.735185185185185)"
07-12-2022 19:41:14.208064,"(18.0, 23.0, 22.089285714285715)","(9.0, 15.0, 14.838709677419354)","(2.45, 2.78, 2.756923076923077)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.8, 8.882352941176471)","(10.0, 13.0, 12.923076923076923)","(19.0, 25.0, 24.060606060606062)","(3.1, 3.75, 3.75625)"
07-12-2022 19:41:15.501546,"(18.0, 23.0, 22.112903225806452)","(9.0, 15.0, 15.107142857142858)","(2.45, 2.76, 2.737142857142857)","(31.0, 42.0, 38.76923076923077)","(6.5, 9.0, 7.813207547169811)","(10.0, 13.0, 13.176470588235293)","(19.0, 25.0, 23.3)","(3.1, 3.8, 3.8380952380952382)"
07-12-2022 19:41:16.755048,"(18.0, 23.0, 22.112903225806452)","(9.0, 15.5, 15.107142857142858)","(2.45, 2.76, 2.7466666666666666)","(31.0, 42.0, 38.75471698113208)","(6.5, 8.0, 7.812121212121212)","(10.0, 13.5, 13.288461538461538)","(19.0, 24.0, 23.2)","(3.1, 3.85, 3.8535714285714286)"
07-12-2022 19:41:18.065427,"(18.0, 23.0, 21.76923076923077)","(9.0, 15.5, 14.983870967741936)","(2.45, 2.76, 2.7591304347826084)","(31.0, 42.0, 38.75471698113208)","(6.5, 8.0, 7.812121212121212)","(10.0, 13.5, 11.6)","(19.0, 25.0, 23.228571428571428)","(3.1, 3.9, 3.9013513513513516)"
07-12-2022 19:41:19.368241,"(18.0, 23.0, 21.76923076923077)","(9.0, 15.5, 14.983870967741936)","(2.45, 2.78, 2.769090909090909)","(31.0, 42.0, 38.76923076923077)","(6.5, 8.0, 7.812121212121212)","(10.0, 12.0, 11.535714285714286)","(19.0, 25.0, 23.486486486486488)","(3.1, 3.95, 3.9775)"
07-12-2022 19:41:20.688031,"(18.0, 23.0, 21.86021505376344)","(9.0, 16.0, 15.97)","(2.45, 2.78, 2.748)","(31.0, 42.0, 38.75471698113208)","(6.5, 8.0, 7.8130434782608695)","(10.0, 12.0, 11.42)","(19.0, 25.0, 23.486486486486488)","(3.1, 4.0, 3.95)"
07-12-2022 19:41:21.943806,"(18.0, 23.0, 21.86021505376344)","(9.0, 16.0, 15.685483870967742)","(2.45, 2.78, 2.7969874476987444)","(31.0, 42.0, 38.75471698113208)","(6.5, 8.0, 7.8130434782608695)","(10.0, 11.5, 11.4)","(19.0, 25.0, 23.486486486486488)","(3.1, 4.0, 3.956730769230769)"
07-12-2022 19:41:23.254205,"(18.0, 23.0, 21.833333333333332)","(9.0, 16.5, 15.772727272727273)","(2.45, 2.8, 2.804705882352941)","(31.0, 42.0, 38.64)","(6.5, 8.0, 7.7625)","(10.0, 11.5, 11.461538461538462)","(19.0, 25.0, 23.666666666666668)","(3.1, 4.0, 3.958823529411765)"
07-12-2022 19:41:24.571201,"(18.0, 23.0, 21.833333333333332)","(9.0, 16.0, 15.904761904761905)","(2.45, 2.82, 2.8155555555555556)","(31.0, 42.0, 38.64)","(6.5, 7.8, 7.74)","(10.0, 11.5, 11.456521739130435)","(19.0, 25.0, 23.666666666666668)","(3.2, 4.0, 3.952)"
07-12-2022 19:41:26.077512,"(18.0, 23.0, 21.86021505376344)","(9.0, 16.0, 15.98936170212766)","(2.45, 2.82, 2.8099999999999996)","(31.0, 42.0, 38.75471698113208)","(6.5, 7.8, 7.661538461538462)","(10.0, 11.5, 11.435483870967742)","(19.0, 25.0, 23.666666666666668)","(3.2, 4.0, 3.952)"
07-12-2022 19:41:27.462562,"(18.0, 23.0, 21.824742268041238)","(9.0, 16.5, 15.793103448275861)","(2.45, 2.84, 2.804444444444444)","(31.0, 42.0, 38.76923076923077)","(6.5, 7.8, 7.615384615384616)","(10.0, 11.5, 11.456521739130435)","(19.0, 25.0, 23.133333333333333)","(3.2, 4.0, 4.098518518518518)"
07-12-2022 19:41:28.828389,"(17.0, 23.0, 21.80808080808081)","(10.0, 16.0, 15.88)","(2.4, 2.84, 2.804186046511628)","(31.0, 42.0, 39.0)","(6.5, 7.8, 7.593103448275862)","(9.0, 11.5, 11.224137931034482)","(18.0, 25.0, 23.133333333333333)","(3.2, 4.1, 4.096376811594203)"
07-12-2022 19:41:30.271389,"(17.0, 23.0, 21.80808080808081)","(10.0, 16.0, 15.868421052631579)","(2.4, 2.82, 2.809565217391304)","(31.0, 42.0, 38.98245614035088)","(6.5, 7.8, 7.618181818181818)","(9.0, 11.5, 11.232142857142858)","(18.0, 25.0, 23.133333333333333)","(3.2, 4.1, 4.096376811594203)"
07-12-2022 19:41:31.656847,"(17.0, 23.0, 22.048387096774192)","(10.0, 16.0, 15.868421052631579)","(2.4, 2.82, 2.813061224489796)","(31.0, 42.0, 38.98245614035088)","(6.5, 7.8, 7.555555555555555)","(9.0, 11.5, 11.232142857142858)","(18.0, 25.0, 23.12121212121212)","(3.2, 4.1, 4.096376811594203)"
07-12-2022 19:41:33.057238,"(17.0, 23.0, 22.048387096774192)","(10.0, 16.0, 15.868421052631579)","(2.4, 2.82, 2.8029032258064515)","(31.0, 42.0, 39.0)","(6.5, 7.8, 7.509090909090909)","(9.0, 11.5, 11.241379310344827)","(18.0, 25.0, 23.228571428571428)","(3.2, 4.1, 4.17027027027027)"
07-12-2022 19:41:34.440347,"(17.0, 23.0, 22.047619047619047)","(10.0, 16.0, 15.825)","(2.4, 2.82, 2.8020338983050848)","(31.0, 42.0, 38.98245614035088)","(6.5, 7.6, 7.446153846153846)","(9.0, 11.5, 11.132911392405063)","(18.0, 25.0, 23.228571428571428)","(3.2, 4.3, 4.180952380952381)"
07-12-2022 19:41:35.803480,"(17.0, 23.0, 22.016393442622952)","(10.0, 16.0, 15.825)","(2.4, 2.82, 2.8027642276422764)","(31.0, 42.0, 38.96551724137931)","(6.5, 7.6, 7.50625)","(9.0, 11.5, 11.113333333333333)","(18.0, 25.0, 23.2)","(3.2, 4.2, 4.17906976744186)"
07-12-2022 19:41:37.125511,"(17.0, 23.0, 22.015625)","(10.0, 16.0, 15.752808988764045)","(2.4, 2.82, 2.859111111111111)","(31.0, 42.0, 38.888888888888886)","(6.5, 7.6, 7.588888888888889)","(9.0, 11.5, 11.188524590163935)","(18.0, 25.0, 23.6)","(3.2, 4.2, 4.173529411764706)"
07-12-2022 19:41:38.423498,"(17.0, 23.0, 22.015384615384615)","(10.0, 16.0, 15.744186046511627)","(2.4, 2.86, 2.897692307692308)","(31.0, 42.0, 38.872727272727275)","(6.5, 7.6, 7.527272727272727)","(9.0, 11.5, 10.950980392156863)","(18.0, 24.0, 23.2)","(3.2, 4.2, 4.062135922330097)"
07-12-2022 19:41:39.764381,"(17.0, 23.0, 22.016129032258064)","(10.0, 16.0, 15.408333333333333)","(2.4, 2.9, 2.898095238095238)","(31.0, 42.0, 38.872727272727275)","(6.5, 7.6, 7.523809523809524)","(9.0, 11.0, 10.928571428571429)","(18.0, 24.0, 23.304347826086957)","(3.2, 4.1, 4.0565610859728505)"
07-12-2022 19:41:41.136852,"(17.0, 22.0, 21.58823529411765)","(10.0, 15.5, 15.408333333333333)","(2.4, 2.9, 2.897777777777778)","(31.0, 42.0, 38.888888888888886)","(6.5, 7.6, 7.523809523809524)","(9.0, 11.0, 10.920454545454545)","(18.0, 24.0, 23.304347826086957)","(3.2, 4.1, 4.056164383561644)"
07-12-2022 19:41:42.486692,"(17.0, 22.0, 21.5)","(10.0, 15.5, 15.408333333333333)","(2.4, 2.92, 2.897777777777778)","(31.0, 42.0, 38.888888888888886)","(6.5, 7.6, 7.484210526315789)","(9.0, 11.0, 10.988888888888889)","(18.0, 24.0, 23.0)","(3.2, 4.1, 4.046919431279621)"
07-12-2022 19:41:43.727544,"(17.0, 22.0, 21.903225806451612)","(10.0, 15.5, 15.44047619047619)","(2.45, 2.94, 2.9145454545454546)","(31.0, 42.0, 38.76923076923077)","(6.5, 7.6, 7.484210526315789)","(9.0, 11.5, 10.988888888888889)","(18.0, 24.0, 23.0)","(3.2, 4.1, 4.046919431279621)"
07-12-2022 19:41:45.007241,"(17.0, 22.0, 21.903225806451612)","(10.0, 15.5, 15.321428571428571)","(2.45, 2.94, 2.9353846153846153)","(31.0, 42.0, 38.75471698113208)","(6.5, 7.6, 7.345454545454546)","(9.0, 11.0, 10.886363636363637)","(18.0, 24.0, 22.88888888888889)","(3.2, 4.1, 4.045145631067961)"
07-12-2022 19:41:46.399956,"(17.0, 23.0, 21.691358024691358)","(10.0, 15.0, 14.979166666666666)","(2.45, 2.94, 2.951044776119403)","(31.0, 42.0, 38.76923076923077)","(6.5, 7.6, 7.364705882352941)","(9.0, 11.0, 10.9)","(18.0, 24.0, 22.88888888888889)","(3.2, 4.1, 4.045263157894737)"
07-12-2022 19:41:47.785003,"(17.0, 23.0, 21.653061224489797)","(10.0, 15.0, 14.802631578947368)","(2.45, 2.96, 2.975862068965517)","(31.0, 42.0, 38.75471698113208)","(6.5, 7.6, 7.55)","(9.0, 11.0, 10.75)","(18.0, 24.0, 22.4)","(3.2, 4.1, 4.017699115044247)"
07-12-2022 19:41:49.130415,"(17.0, 23.0, 21.653061224489797)","(10.0, 15.5, 14.948275862068966)","(2.45, 2.98, 2.957272727272727)","(31.0, 42.0, 38.74074074074074)","(6.5, 7.6, 7.4051282051282055)","(9.0, 11.0, 10.625)","(18.0, 23.0, 22.25)","(3.2, 4.1, 4.0179245283018865)"
07-12-2022 19:41:50.642751,"(17.0, 23.0, 21.647058823529413)","(10.0, 15.5, 14.948275862068966)","(2.45, 2.96, 2.9571428571428573)","(31.0, 42.0, 39.22222222222222)","(6.5, 7.6, 7.431111111111111)","(9.0, 11.0, 10.630434782608695)","(18.0, 23.0, 22.88235294117647)","(3.2, 4.1, 4.017117117117117)"
07-12-2022 19:41:52.220045,"(17.0, 23.0, 21.647058823529413)","(10.0, 15.5, 14.948275862068966)","(2.45, 2.98, 2.9571428571428573)","(31.0, 42.0, 39.333333333333336)","(6.5, 7.6, 7.4051282051282055)","(9.0, 11.0, 10.613636363636363)","(18.0, 23.0, 22.74074074074074)","(3.2, 4.1, 3.9875)"
07-12-2022 19:41:53.576668,"(17.0, 23.0, 21.666666666666668)","(10.0, 15.5, 14.879310344827585)","(2.4, 3.0, 2.9699999999999998)","(31.0, 42.0, 39.333333333333336)","(6.5, 7.6, 7.4051282051282055)","(9.0, 11.0, 10.631578947368421)","(18.0, 23.0, 22.677419354838708)","(3.3, 4.1, 3.9956521739130433)"
07-12-2022 19:41:54.862078,"(17.0, 23.0, 21.97674418604651)","(10.0, 15.5, 15.25)","(2.4, 3.0, 2.9752830188679247)","(31.0, 42.0, 38.70967741935484)","(6.5, 7.4, 7.485714285714286)","(9.0, 11.0, 10.946428571428571)","(18.0, 23.0, 22.682539682539684)","(3.3, 4.0, 3.9608695652173913)"
07-12-2022 19:41:56.336250,"(17.0, 23.0, 21.376470588235293)","(10.0, 15.5, 15.209090909090909)","(2.4, 3.05, 3.0458333333333334)","(31.0, 42.0, 39.4)","(6.5, 7.6, 7.485714285714286)","(9.0, 11.0, 10.854166666666666)","(18.0, 23.0, 22.506493506493506)","(3.3, 4.0, 3.9375)"
07-12-2022 19:41:57.807152,"(17.0, 21.0, 20.4)","(10.0, 15.5, 15.129032258064516)","(2.4, 3.05, 3.045814977973568)","(31.0, 40.0, 38.214285714285715)","(6.5, 7.6, 7.466666666666667)","(9.0, 11.0, 10.904761904761905)","(18.0, 23.0, 22.356321839080458)","(3.3, 3.95, 3.9375)"
07-12-2022 19:41:59.182463,"(17.0, 21.0, 20.76923076923077)","(10.0, 15.5, 15.129032258064516)","(2.4, 3.05, 3.0458515283842793)","(31.0, 40.0, 38.23076923076923)","(6.5, 7.6, 7.454545454545454)","(9.0, 11.0, 10.9375)","(18.0, 23.0, 22.356321839080458)","(3.3, 3.95, 3.9384615384615387)"
07-12-2022 19:42:00.541903,"(17.0, 21.0, 20.727272727272727)","(10.0, 15.5, 15.139344262295083)","(2.4, 3.05, 3.045581395348837)","(31.0, 40.0, 38.193548387096776)","(6.5, 7.6, 7.449180327868852)","(9.0, 11.0, 10.934782608695652)","(18.0, 23.0, 21.486486486486488)","(3.3, 3.95, 3.926923076923077)"
07-12-2022 19:42:01.898498,"(17.0, 19.0, 18.821428571428573)","(10.0, 15.5, 15.21875)","(2.4, 3.05, 3.050621118012422)","(31.0, 40.0, 38.15384615384615)","(6.5, 7.6, 7.458461538461538)","(9.0, 11.0, 10.9375)","(18.0, 23.0, 21.666666666666668)","(3.3, 3.95, 3.85703125)"
07-12-2022 19:42:03.225151,"(17.0, 21.0, 19.846153846153847)","(10.0, 15.5, 15.397058823529411)","(2.4, 3.1, 3.0567934782608694)","(31.0, 40.0, 38.107142857142854)","(6.5, 7.6, 7.466666666666667)","(9.0, 11.0, 10.85)","(18.0, 23.0, 21.6)","(3.3, 3.9, 3.832098765432099)"
07-12-2022 19:42:04.568241,"(17.0, 21.0, 20.462264150943398)","(10.0, 15.5, 15.397058823529411)","(2.4, 3.1, 3.056353591160221)","(31.0, 40.0, 38.10909090909091)","(6.5, 7.6, 7.458461538461538)","(9.0, 11.0, 10.934782608695652)","(18.0, 23.0, 21.615384615384617)","(3.3, 3.9, 3.8242990654205604)"
07-12-2022 19:42:05.939011,"(17.0, 22.0, 20.307692307692307)","(10.0, 15.5, 15.397058823529411)","(2.4, 3.1, 3.05515873015873)","(31.0, 40.0, 38.03636363636364)","(6.5, 7.6, 7.4624999999999995)","(9.0, 11.0, 10.934782608695652)","(18.0, 23.0, 21.615384615384617)","(3.3, 3.9, 3.8211009174311923)"
07-12-2022 19:42:07.274263,"(17.0, 22.0, 20.580645161290324)","(10.0, 15.5, 15.397058823529411)","(2.4, 3.1, 3.04163179916318)","(31.0, 40.0, 38.03448275862069)","(6.5, 7.6, 7.470588235294118)","(9.0, 11.0, 10.946428571428571)","(18.0, 23.0, 21.82608695652174)","(3.3, 3.9, 3.8389830508474576)"
07-12-2022 19:42:08.684308,"(17.0, 22.0, 20.580645161290324)","(11.0, 15.5, 15.420454545454545)","(2.4, 3.05, 3.037962962962963)","(26.0, 40.0, 38.03508771929825)","(6.5, 7.6, 7.470588235294118)","(9.0, 11.0, 10.946428571428571)","(18.0, 23.0, 21.82608695652174)","(3.3, 3.9, 3.8616279069767443)"
07-12-2022 19:42:10.041202,"(17.0, 22.0, 20.580645161290324)","(11.0, 15.5, 15.420454545454545)","(2.4, 3.05, 2.9837931034482756)","(26.0, 40.0, 38.035714285714285)","(6.5, 7.6, 7.470588235294118)","(9.0, 11.0, 10.946428571428571)","(18.0, 23.0, 21.82608695652174)","(3.3, 3.9, 3.8785714285714286)"
07-12-2022 19:42:11.313429,"(17.0, 22.0, 20.705882352941178)","(11.0, 15.5, 15.420454545454545)","(2.4, 3.0, 2.9705882352941178)","(26.0, 40.0, 38.03030303030303)","(6.5, 7.6, 7.4243902439024385)","(9.0, 11.0, 11.261904761904763)","(18.0, 23.0, 21.904761904761905)","(3.3, 3.95, 3.9333333333333336)"
07-12-2022 19:42:12.467545,"(17.0, 22.0, 20.705882352941178)","(11.0, 16.0, 15.625)","(2.4, 2.98, 2.9705882352941178)","(26.0, 40.0, 38.03125)","(6.5, 7.6, 7.404444444444445)","(9.0, 11.5, 11.261904761904763)","(18.0, 23.0, 22.041666666666668)","(3.3, 3.95, 3.975862068965517)"
07-12-2022 19:42:13.589814,"(17.0, 22.0, 20.666666666666668)","(11.0, 16.0, 15.625)","(2.4, 2.98, 2.9101123595505616)","(26.0, 40.0, 36.78947368421053)","(6.5, 7.6, 7.404444444444445)","(9.0, 11.5, 11.35)","(18.0, 23.0, 22.571428571428573)","(3.3, 4.0, 3.95)"
07-12-2022 19:42:14.774994,"(17.0, 22.0, 20.533333333333335)","(11.0, 16.0, 15.9375)","(2.4, 2.96, 2.917307692307692)","(26.0, 40.0, 36.935064935064936)","(6.5, 7.6, 7.374358974358974)","(9.0, 11.5, 11.459677419354838)","(18.0, 23.0, 22.571428571428573)","(3.3, 4.0, 3.9364864864864866)"
07-12-2022 19:42:16.045548,"(17.0, 22.0, 20.666666666666668)","(11.0, 16.5, 16.38)","(2.4, 2.96, 2.923157894736842)","(26.0, 40.0, 36.76923076923077)","(6.5, 7.6, 7.374358974358974)","(9.0, 11.5, 11.431818181818182)","(18.0, 23.0, 22.666666666666668)","(3.3, 3.95, 3.908536585365854)"
07-12-2022 19:42:17.309586,"(17.0, 22.0, 20.307692307692307)","(11.0, 16.5, 16.25862068965517)","(2.4, 2.94, 2.9289655172413793)","(26.0, 40.0, 36.8)","(6.5, 7.6, 7.374358974358974)","(9.0, 11.5, 11.22429906542056)","(18.0, 23.0, 22.4)","(3.3, 3.95, 3.908536585365854)"
07-12-2022 19:42:18.606106,"(17.0, 22.0, 20.705882352941178)","(11.0, 16.5, 16.3125)","(2.4, 2.94, 2.9075675675675674)","(26.0, 40.0, 36.810810810810814)","(6.5, 7.6, 7.408695652173913)","(9.0, 12.0, 11.22429906542056)","(18.0, 23.0, 22.307692307692307)","(3.3, 3.95, 3.925)"
07-12-2022 19:42:19.806558,"(17.0, 22.0, 20.926829268292682)","(11.0, 16.5, 16.3125)","(2.4, 2.94, 2.9075675675675674)","(26.0, 40.0, 36.8)","(6.5, 7.6, 7.408695652173913)","(9.0, 12.0, 11.141414141414142)","(18.0, 23.0, 22.25)","(3.3, 3.95, 3.8841463414634148)"
07-12-2022 19:42:21.025038,"(17.0, 22.0, 21.022222222222222)","(11.0, 16.5, 16.3125)","(2.4, 2.96, 2.9325)","(26.0, 40.0, 38.032786885245905)","(6.5, 7.6, 7.408695652173913)","(9.0, 12.0, 11.141414141414142)","(18.0, 23.0, 22.307692307692307)","(3.3, 3.9, 3.8815789473684212)"
07-12-2022 19:42:22.284549,"(17.0, 22.0, 21.022222222222222)","(11.0, 16.5, 16.3125)","(2.4, 2.96, 2.9459999999999997)","(26.0, 40.0, 38.03846153846154)","(6.5, 7.6, 7.408695652173913)","(9.0, 12.0, 11.065934065934066)","(18.0, 23.0, 22.307692307692307)","(3.3, 3.9, 3.8815789473684212)"
07-12-2022 19:42:23.538395,"(17.0, 22.0, 21.38888888888889)","(11.0, 16.5, 16.416666666666668)","(2.4, 2.96, 2.9215384615384616)","(26.0, 40.0, 38.035714285714285)","(6.5, 7.6, 7.408695652173913)","(9.0, 12.0, 11.123711340206185)","(18.0, 23.0, 22.25)","(3.3, 3.9, 3.9375)"
07-12-2022 19:42:24.717362,"(17.0, 22.0, 21.38888888888889)","(11.0, 16.5, 16.416666666666668)","(2.4, 2.96, 2.9106666666666667)","(26.0, 40.0, 38.193548387096776)","(6.5, 7.6, 7.408695652173913)","(9.0, 12.0, 11.123711340206185)","(18.0, 23.0, 22.333333333333332)","(3.3, 3.95, 3.9214285714285713)"
07-12-2022 19:42:25.868745,"(17.0, 22.0, 21.323076923076922)","(11.0, 16.5, 16.416666666666668)","(2.4, 2.94, 2.8885714285714283)","(26.0, 40.0, 38.20338983050848)","(6.5, 7.6, 7.52)","(9.0, 12.0, 11.123711340206185)","(18.0, 23.0, 22.7)","(3.3, 3.95, 3.9055555555555554)"
07-12-2022 19:42:27.081948,"(17.0, 22.0, 21.323076923076922)","(11.0, 16.5, 16.416666666666668)","(2.4, 2.92, 2.8885714285714283)","(26.0, 40.0, 36.76190476190476)","(6.5, 7.6, 7.386666666666667)","(9.0, 12.0, 11.123711340206185)","(18.0, 23.0, 22.875)","(3.3, 3.95, 3.9055555555555554)"
07-12-2022 19:42:28.319971,"(17.0, 22.0, 21.323076923076922)","(11.0, 16.5, 16.555555555555557)","(2.4, 2.92, 2.8881632653061224)","(26.0, 38.0, 36.76190476190476)","(6.5, 7.6, 7.356521739130435)","(9.0, 12.0, 11.123711340206185)","(18.0, 23.0, 22.933333333333334)","(3.3, 3.95, 3.9433333333333334)"
07-12-2022 19:42:29.631882,"(17.0, 22.0, 21.387096774193548)","(11.0, 17.0, 16.678571428571427)","(2.4, 2.92, 2.8881632653061224)","(26.0, 38.0, 36.76190476190476)","(6.5, 7.6, 7.288888888888889)","(9.0, 12.0, 11.182692307692308)","(18.0, 23.0, 22.933333333333334)","(3.3, 3.95, 3.9464285714285716)"
07-12-2022 19:42:30.918850,"(17.0, 22.0, 21.387096774193548)","(11.0, 17.0, 16.678571428571427)","(2.4, 2.92, 2.8888)","(26.0, 38.0, 36.457142857142856)","(6.5, 7.6, 7.182857142857143)","(9.0, 12.0, 11.182692307692308)","(18.0, 23.0, 22.933333333333334)","(3.3, 3.95, 3.9833333333333334)"
07-12-2022 19:42:32.160833,"(17.0, 22.0, 21.40983606557377)","(11.0, 17.0, 17.289473684210527)","(2.4, 2.9, 2.8908571428571426)","(26.0, 40.0, 36.35294117647059)","(6.5, 7.4, 7.164102564102564)","(9.0, 12.0, 11.182692307692308)","(18.0, 23.0, 22.8)","(3.3, 4.0, 3.9714285714285715)"
07-12-2022 19:42:33.467117,"(17.0, 22.0, 21.40983606557377)","(11.0, 17.5, 17.4375)","(2.4, 2.92, 2.8276190476190473)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.164102564102564)","(9.0, 12.0, 11.182692307692308)","(18.0, 23.0, 22.875)","(3.3, 4.0, 4.010344827586207)"
07-12-2022 19:42:34.801797,"(17.0, 22.0, 21.40983606557377)","(11.0, 18.0, 17.166666666666668)","(2.4, 2.84, 2.813846153846154)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.17)","(9.0, 12.0, 11.182692307692308)","(18.0, 23.0, 22.875)","(3.3, 4.1, 4.0181818181818185)"
07-12-2022 19:42:36.070827,"(17.0, 22.0, 21.40983606557377)","(11.0, 18.0, 17.958333333333332)","(2.4, 2.84, 2.8123809523809524)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.17)","(9.0, 12.0, 11.182692307692308)","(18.0, 23.0, 22.875)","(3.3, 4.1, 4.025714285714286)"
07-12-2022 19:42:37.332569,"(17.0, 22.0, 21.40983606557377)","(11.0, 18.0, 17.958333333333332)","(2.4, 2.84, 2.811)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.17)","(9.0, 12.0, 11.182692307692308)","(18.0, 23.0, 22.875)","(3.3, 4.1, 4.179136690647482)"
07-12-2022 19:42:38.588091,"(17.0, 22.0, 21.365079365079364)","(11.0, 18.5, 18.11111111111111)","(2.4, 2.84, 2.8105263157894735)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.17)","(9.0, 12.0, 11.19047619047619)","(18.0, 23.0, 22.02777777777778)","(3.3, 4.2, 4.184027777777778)"
07-12-2022 19:42:39.852139,"(17.0, 22.0, 21.365079365079364)","(11.0, 18.5, 18.208333333333332)","(2.4, 2.82, 2.8105263157894735)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.17)","(9.0, 12.0, 11.19047619047619)","(18.0, 23.0, 22.020408163265305)","(3.3, 4.2, 4.184027777777778)"
07-12-2022 19:42:41.065882,"(17.0, 22.0, 21.322033898305087)","(11.0, 18.5, 18.23076923076923)","(2.4, 2.82, 2.8028985507246373)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.2303030303030305)","(9.0, 12.0, 11.19047619047619)","(18.0, 23.0, 22.020408163265305)","(3.3, 4.2, 4.1425)"
07-12-2022 19:42:42.399320,"(17.0, 22.0, 21.322033898305087)","(11.0, 18.5, 18.23076923076923)","(2.4, 2.82, 2.786285714285714)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.2250000000000005)","(9.0, 12.0, 11.158415841584159)","(18.0, 23.0, 22.020408163265305)","(3.3, 4.2, 4.144736842105263)"
07-12-2022 19:42:43.808181,"(17.0, 22.0, 21.471698113207548)","(11.0, 18.5, 18.272727272727273)","(2.4, 2.8, 2.7806349206349203)","(26.0, 40.0, 36.375)","(6.5, 7.4, 7.2250000000000005)","(9.0, 12.0, 11.196078431372548)","(18.0, 23.0, 22.022222222222222)","(3.3, 4.2, 4.1220779220779225)"
07-12-2022 19:42:45.165691,"(17.0, 22.0, 20.137931034482758)","(12.0, 18.5, 18.025862068965516)","(2.4, 2.8, 2.7657142857142856)","(26.0, 40.0, 36.27906976744186)","(6.5, 7.4, 7.023703703703704)","(9.0, 12.0, 11.493150684931507)","(18.0, 23.0, 22.527272727272727)","(3.3, 4.2, 4.234146341463415)"
07-12-2022 19:42:46.536024,"(17.0, 22.0, 20.137931034482758)","(12.0, 18.5, 18.025862068965516)","(2.4, 2.78, 2.757857142857143)","(26.0, 40.0, 36.27906976744186)","(6.5, 7.4, 6.867153284671533)","(9.0, 11.5, 11.492753623188406)","(18.0, 23.0, 22.551724137931036)","(3.3, 4.4, 4.284745762711864)"
07-12-2022 19:42:47.911021,"(17.0, 22.0, 20.363636363636363)","(12.0, 18.5, 18.025862068965516)","(2.4, 2.78, 2.749)","(26.0, 40.0, 36.27906976744186)","(6.5, 7.0, 6.826666666666666)","(9.0, 11.5, 11.492753623188406)","(18.0, 23.0, 22.551724137931036)","(3.3, 4.4, 4.32)"
07-12-2022 19:42:49.274482,"(17.0, 22.0, 20.457142857142856)","(12.0, 18.5, 18.025862068965516)","(2.4, 2.78, 2.736825396825397)","(26.0, 40.0, 36.27906976744186)","(6.5, 7.0, 6.821621621621621)","(9.0, 11.5, 11.492753623188406)","(18.0, 23.0, 22.551724137931036)","(3.3, 4.4, 4.325714285714286)"
07-12-2022 19:42:50.631635,"(17.0, 22.0, 20.457142857142856)","(12.0, 18.5, 18.025862068965516)","(2.4, 2.74, 2.7643181818181817)","(26.0, 40.0, 36.27906976744186)","(6.5, 7.0, 6.821621621621621)","(9.0, 11.5, 11.612903225806452)","(18.0, 23.0, 22.551724137931036)","(3.3, 4.4, 4.32)"
