,Pentegra,San Marino,Francine,Pill Box,Zouhope,The Superintendent,California Blaze,Tsushima,Adament,Last Zerprise,Simply Sparklez,Arachnattack
06-01-2023 16:20:50.497944,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 16.772727272727273)","(5.0, 6.6, 6.4799999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.0)","(16.0, 16.0, 15.619047619047619)","(26.0, 42.0, 39.333333333333336)","(81.0, 190.0, 150.0)","(2.6, 2.9, 2.881650485436893)","(26.0, 48.0, 40.0)","(10.0, 16.0, 15.333333333333334)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:20:52.125980,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 16.772727272727273)","(5.0, 6.6, 6.4799999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.25)","(16.0, 16.0, 14.8)","(26.0, 42.0, 39.333333333333336)","(81.0, 180.0, 150.0)","(2.6, 2.9, 2.881650485436893)","(26.0, 48.0, 40.0)","(10.0, 16.0, 15.333333333333334)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:20:53.730512,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 16.772727272727273)","(5.0, 6.6, 6.4799999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.25)","(16.0, 16.0, 14.8)","(26.0, 42.0, 39.333333333333336)","(81.0, 180.0, 150.0)","(2.6, 2.9, 2.881650485436893)","(26.0, 48.0, 40.0)","(10.0, 16.0, 15.333333333333334)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:20:55.361933,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 16.772727272727273)","(5.0, 6.6, 6.4799999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.25)","(16.0, 16.0, 15.035714285714286)","(26.0, 42.0, 39.333333333333336)","(81.0, 180.0, 150.0)","(2.6, 2.9, 2.881650485436893)","(26.0, 48.0, 40.0)","(10.0, 16.0, 15.333333333333334)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:20:56.989057,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 16.772727272727273)","(5.0, 6.6, 6.4799999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.5)","(16.0, 17.0, 15.125)","(26.0, 42.0, 39.333333333333336)","(81.0, 180.0, 150.0)","(2.6, 2.9, 2.9366666666666665)","(26.0, 48.0, 44.0)","(10.0, 16.0, 14.125)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:20:58.535856,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 16.642857142857142)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.5)","(16.0, 17.0, 15.125)","(26.0, 42.0, 39.333333333333336)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.921212121212121)","(26.0, 60.0, 40.666666666666664)","(10.0, 16.0, 14.125)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:00.156702,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 16.642857142857142)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.5)","(16.0, 17.0, 15.125)","(26.0, 42.0, 39.333333333333336)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.921212121212121)","(26.0, 50.0, 40.666666666666664)","(10.0, 16.0, 14.125)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:01.815063,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 16.772727272727273)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.5)","(16.0, 17.0, 15.125)","(26.0, 42.0, 39.333333333333336)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.921212121212121)","(26.0, 50.0, 40.0)","(10.0, 16.0, 14.125)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:03.377975,"(4.2, 5.6, 5.5137931034482754)","(10.0, 17.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.5)","(16.0, 17.0, 15.125)","(26.0, 42.0, 41.27272727272727)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.9167567567567567)","(26.0, 55.0, 45.5)","(10.0, 16.0, 14.125)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:04.971130,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.5)","(16.0, 17.0, 15.125)","(26.0, 42.0, 41.27272727272727)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.9167567567567567)","(26.0, 50.0, 45.69230769230769)","(10.0, 16.0, 14.125)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:06.501773,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(10.0, 21.0, 19.5)","(16.0, 17.0, 15.125)","(26.0, 42.0, 41.27272727272727)","(81.0, 180.0, 150.0)","(2.6, 2.96, 2.9167567567567567)","(26.0, 50.0, 43.2)","(10.0, 16.0, 14.125)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:08.089491,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(11.0, 21.0, 18.666666666666668)","(14.0, 17.0, 15.125)","(26.0, 42.0, 41.14285714285714)","(91.0, 180.0, 150.0)","(2.6, 2.96, 2.8982142857142854)","(26.0, 48.0, 46.0)","(10.0, 16.0, 15.666666666666666)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:09.637176,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(11.0, 20.0, 18.666666666666668)","(14.0, 17.0, 15.125)","(26.0, 42.0, 41.14285714285714)","(91.0, 180.0, 150.0)","(2.6, 2.94, 2.8982142857142854)","(26.0, 48.0, 47.5)","(10.0, 16.0, 15.666666666666666)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:11.136881,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(11.0, 20.0, 18.666666666666668)","(14.0, 17.0, 16.071428571428573)","(26.0, 42.0, 41.14285714285714)","(91.0, 180.0, 150.0)","(2.6, 2.94, 2.8982142857142854)","(26.0, 50.0, 47.5)","(10.0, 16.0, 15.666666666666666)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:12.660863,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(11.0, 20.0, 18.666666666666668)","(14.0, 16.5, 16.071428571428573)","(26.0, 42.0, 41.14285714285714)","(91.0, 180.0, 150.0)","(2.6, 2.94, 2.8982142857142854)","(26.0, 50.0, 47.5)","(10.0, 16.0, 15.666666666666666)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:14.245219,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(11.0, 20.0, 18.666666666666668)","(14.0, 16.5, 16.071428571428573)","(26.0, 42.0, 41.14285714285714)","(91.0, 180.0, 150.0)","(2.6, 2.94, 2.8982142857142854)","(26.0, 50.0, 47.5)","(10.0, 16.0, 15.666666666666666)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:15.773279,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(11.0, 20.0, 18.666666666666668)","(14.0, 16.5, 16.071428571428573)","(26.0, 42.0, 41.14285714285714)","(91.0, 180.0, 150.0)","(2.6, 2.94, 2.8982142857142854)","(26.0, 50.0, 52.85714285714286)","(10.0, 16.0, 15.666666666666666)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:17.291607,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(11.0, 20.0, 18.666666666666668)","(14.0, 16.5, 16.071428571428573)","(26.0, 42.0, 41.14285714285714)","(91.0, 180.0, 150.0)","(2.6, 2.94, 2.8965853658536584)","(26.0, 55.0, 52.85714285714286)","(10.0, 16.0, 15.666666666666666)","(101.0, 190.0, 178.33333333333331)"
06-01-2023 16:21:18.683312,"(4.2, 5.6, 5.5137931034482754)","(10.0, 16.0, 15.25)","(5.0, 6.6, 6.3999999999999995)","(61.0, 130.0, 116.66666666666667)","(11.0, 20.0, 18.666666666666668)","(14.0, 16.5, 16.071428571428573)","(26.0, 42.0, 41.14285714285714)","(91.0, 180.0, 150.0)","(2.6, 2.92, 2.8965853658536584)","(26.0, 55.0, 53.75)","(10.0, 16.0, 15.666666666666666)","(101.0, 190.0, 178.33333333333331)"
