,Mt View Bentley,Skys Delight,Dolly Dagger,Urey Bale,Inter Mary
12-01-2023 14:30:18.208562,"(16.0, 34.0, 31.6)","(2.7, 3.15, 3.132608695652174)","(13.0, 18.0, 17.333333333333332)","(6.5, 10.5, 10.035714285714286)","(1.75, 2.06, 2.0416666666666665)"
12-01-2023 14:30:19.249442,"(16.0, 34.0, 32.5)","(2.7, 3.15, 3.1384615384615384)","(13.0, 18.0, 17.333333333333332)","(6.5, 10.5, 10.035714285714286)","(1.75, 2.06, 2.0416666666666665)"
12-01-2023 14:30:20.275720,"(16.0, 34.0, 32.333333333333336)","(2.7, 3.15, 3.123913043478261)","(13.0, 18.0, 17.333333333333332)","(6.5, 10.5, 10.029411764705882)","(1.75, 2.06, 2.0416666666666665)"
12-01-2023 14:30:21.298817,"(16.0, 34.0, 32.333333333333336)","(2.7, 3.2, 3.1512820512820516)","(13.0, 18.0, 17.333333333333332)","(6.5, 10.5, 10.029411764705882)","(1.75, 2.06, 2.0416666666666665)"
12-01-2023 14:30:22.327619,"(16.0, 34.0, 32.333333333333336)","(2.7, 3.2, 3.1512820512820516)","(13.0, 18.0, 17.333333333333332)","(6.5, 10.5, 10.029411764705882)","(1.75, 2.06, 2.0416666666666665)"
12-01-2023 14:30:23.372060,"(16.0, 34.0, 32.333333333333336)","(2.7, 3.2, 3.154054054054054)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.029411764705882)","(1.75, 2.06, 2.0416666666666665)"
12-01-2023 14:30:24.451923,"(16.0, 34.0, 32.333333333333336)","(2.7, 3.2, 3.1571428571428575)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.029411764705882)","(1.75, 2.06, 2.0416666666666665)"
12-01-2023 14:30:25.474077,"(16.0, 32.0, 31.785714285714285)","(2.7, 3.2, 3.1571428571428575)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.029411764705882)","(1.75, 2.06, 2.039047619047619)"
12-01-2023 14:30:26.595881,"(16.0, 32.0, 31.785714285714285)","(2.7, 3.2, 3.1638297872340426)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.029411764705882)","(1.75, 2.06, 2.046666666666667)"
12-01-2023 14:30:27.494843,"(16.0, 24.0, 23.666666666666668)","(2.7, 3.2, 3.169230769230769)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.029411764705882)","(1.75, 2.06, 2.046666666666667)"
12-01-2023 14:30:28.489885,"(16.0, 24.0, 22.727272727272727)","(2.7, 3.2, 3.1775862068965517)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.023809523809524)","(1.75, 2.08, 2.0632)"
12-01-2023 14:30:29.503142,"(16.0, 23.0, 22.166666666666668)","(2.7, 3.2, 3.1738095238095236)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.0677192982456143)"
12-01-2023 14:30:30.584220,"(16.0, 23.0, 21.842105263157894)","(2.7, 3.2, 3.1738095238095236)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.0757142857142856)"
12-01-2023 14:30:31.652606,"(16.0, 23.0, 22.142857142857142)","(2.7, 3.2, 3.1738095238095236)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.0757142857142856)"
12-01-2023 14:30:32.573967,"(16.0, 22.0, 21.75)","(2.7, 3.2, 3.1763157894736844)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.0793939393939396)"
12-01-2023 14:30:33.631889,"(16.0, 22.0, 21.81818181818182)","(2.7, 3.2, 3.1766666666666667)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.0793939393939396)"
12-01-2023 14:30:34.687226,"(16.0, 22.0, 21.25)","(2.7, 3.2, 3.15625)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.08)"
12-01-2023 14:30:35.784498,"(15.0, 22.0, 21.53846153846154)","(2.7, 3.2, 3.15625)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.08)"
12-01-2023 14:30:36.814597,"(15.0, 22.0, 21.153846153846153)","(2.7, 3.2, 3.15625)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.08)"
12-01-2023 14:30:37.747322,"(15.0, 22.0, 21.153846153846153)","(2.7, 3.2, 3.15625)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.0847058823529414)"
12-01-2023 14:30:38.831190,"(15.0, 22.0, 21.153846153846153)","(2.7, 3.2, 3.178571428571429)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.0854545454545454)"
12-01-2023 14:30:39.925520,"(15.0, 23.0, 22.17241379310345)","(2.7, 3.2, 3.1760869565217393)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.0854545454545454)"
12-01-2023 14:30:40.994461,"(15.0, 23.0, 22.272727272727273)","(2.7, 3.2, 3.1710526315789473)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.027777777777779)","(1.75, 2.1, 2.086666666666667)"
12-01-2023 14:30:42.161482,"(15.0, 23.0, 22.5)","(2.7, 3.2, 3.1710526315789473)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.333333333333334)","(1.75, 2.1, 2.086666666666667)"
12-01-2023 14:30:43.200566,"(15.0, 23.0, 22.142857142857142)","(2.7, 3.2, 3.1710526315789473)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.333333333333334)","(1.75, 2.1, 2.0851851851851855)"
12-01-2023 14:30:44.294969,"(15.0, 23.0, 22.5)","(2.7, 3.2, 3.1710526315789473)","(13.0, 18.0, 16.8)","(6.5, 10.5, 10.333333333333334)","(1.75, 2.1, 2.0851851851851855)"
12-01-2023 14:30:45.462051,"(15.0, 23.0, 22.142857142857142)","(2.7, 3.15, 3.144871794871795)","(13.0, 18.0, 17.333333333333332)","(6.5, 10.5, 10.333333333333334)","(1.75, 2.1, 2.104761904761905)"
12-01-2023 14:30:46.765726,"(15.0, 23.0, 22.57142857142857)","(2.7, 3.15, 3.0956521739130434)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.333333333333334)","(1.75, 2.12, 2.114)"
12-01-2023 14:30:47.818236,"(15.0, 23.0, 22.57142857142857)","(2.7, 3.1, 3.0956521739130434)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.340425531914894)","(1.75, 2.12, 2.1175)"
12-01-2023 14:30:48.954138,"(15.0, 23.0, 22.57142857142857)","(2.7, 3.1, 3.0965517241379312)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.340425531914894)","(1.75, 2.12, 2.115555555555556)"
12-01-2023 14:30:50.119862,"(15.0, 23.0, 22.18181818181818)","(2.7, 3.1, 3.0964285714285715)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.340425531914894)","(1.75, 2.14, 2.115555555555556)"
12-01-2023 14:30:51.068111,"(15.0, 23.0, 22.18181818181818)","(2.7, 3.1, 3.0964285714285715)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.340425531914894)","(1.75, 2.14, 2.1175)"
12-01-2023 14:30:52.089367,"(15.0, 23.0, 22.57142857142857)","(2.7, 3.1, 3.0964285714285715)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.340425531914894)","(1.75, 2.14, 2.118181818181818)"
12-01-2023 14:30:53.066039,"(15.0, 23.0, 22.18181818181818)","(2.7, 3.1, 3.0955555555555554)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.340425531914894)","(1.75, 2.14, 2.1270000000000002)"
12-01-2023 14:30:54.309014,"(15.0, 23.0, 22.18181818181818)","(2.7, 3.1, 3.095)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.340425531914894)","(1.75, 2.14, 2.1270000000000002)"
12-01-2023 14:30:55.501979,"(15.0, 23.0, 22.18181818181818)","(2.7, 3.1, 3.0918604651162793)","(13.0, 18.0, 17.25)","(6.5, 10.5, 10.340425531914894)","(1.75, 2.14, 2.1270000000000002)"
12-01-2023 14:30:56.577220,"(15.0, 23.0, 22.57142857142857)","(2.7, 3.1, 3.0920454545454548)","(13.0, 18.0, 17.0)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.14, 2.1284444444444444)"
12-01-2023 14:30:57.660875,"(15.0, 23.0, 22.647058823529413)","(2.7, 3.1, 3.0890909090909093)","(13.0, 18.0, 17.0)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.14, 2.1296)"
12-01-2023 14:30:58.778212,"(15.0, 23.0, 22.289473684210527)","(2.7, 3.1, 3.095744680851064)","(13.0, 18.0, 16.941176470588236)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.14, 2.1336363636363638)"
12-01-2023 14:30:59.890100,"(15.0, 23.0, 22.636363636363637)","(2.7, 3.1, 3.088)","(13.0, 18.0, 16.58823529411765)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.14, 2.1365217391304347)"
12-01-2023 14:31:01.050765,"(15.0, 23.0, 22.636363636363637)","(2.7, 3.1, 3.088)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.14, 2.1352)"
12-01-2023 14:31:02.093667,"(15.0, 23.0, 22.307692307692307)","(2.7, 3.1, 3.081818181818182)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.16, 2.1352)"
12-01-2023 14:31:03.285197,"(15.0, 23.0, 22.333333333333332)","(2.7, 3.1, 3.0426470588235293)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.16, 2.1374545454545455)"
12-01-2023 14:31:04.468216,"(15.0, 23.0, 22.57894736842105)","(2.7, 3.05, 3.0426470588235293)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.16, 2.1394285714285717)"
12-01-2023 14:31:05.487611,"(15.0, 23.0, 22.304347826086957)","(2.7, 3.05, 3.0410714285714286)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.16, 2.1394285714285717)"
12-01-2023 14:31:06.534774,"(15.0, 23.0, 22.666666666666668)","(2.7, 3.05, 3.0412280701754386)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.16, 2.1394285714285717)"
12-01-2023 14:31:07.572513,"(15.0, 23.0, 22.304347826086957)","(2.7, 3.05, 3.0413793103448272)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.16, 2.139718309859155)"
12-01-2023 14:31:08.788174,"(15.0, 23.0, 22.57894736842105)","(2.7, 3.1, 3.0558823529411763)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.16, 2.139718309859155)"
12-01-2023 14:31:09.831396,"(15.0, 23.0, 22.666666666666668)","(2.7, 3.1, 3.0558823529411763)","(13.0, 18.0, 16.7)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.16, 2.135675675675676)"
12-01-2023 14:31:10.827486,"(15.0, 23.0, 22.304347826086957)","(2.7, 3.1, 3.0549999999999997)","(13.0, 18.0, 16.583333333333332)","(6.5, 10.5, 10.307692307692308)","(1.75, 2.14, 2.1344680851063833)"
12-01-2023 14:31:11.839826,"(16.0, 23.0, 22.666666666666668)","(2.6, 3.1, 3.0660377358490565)","(13.0, 17.5, 16.4375)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.1344680851063833)"
12-01-2023 14:31:12.925133,"(16.0, 23.0, 22.666666666666668)","(2.6, 3.1, 3.0689655172413794)","(13.0, 17.5, 16.4375)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.133953488372093)"
12-01-2023 14:31:14.056849,"(16.0, 23.0, 22.304347826086957)","(2.6, 3.1, 3.052631578947368)","(13.0, 17.5, 16.34090909090909)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.133953488372093)"
12-01-2023 14:31:15.083302,"(16.0, 23.0, 22.666666666666668)","(2.6, 3.1, 3.0785714285714287)","(13.0, 17.5, 16.34090909090909)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.133953488372093)"
12-01-2023 14:31:16.060650,"(16.0, 23.0, 22.666666666666668)","(2.6, 3.1, 3.0785714285714287)","(13.0, 17.5, 16.34090909090909)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.133953488372093)"
12-01-2023 14:31:17.048020,"(16.0, 23.0, 22.304347826086957)","(2.6, 3.1, 3.076)","(13.0, 17.5, 16.34090909090909)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.1350000000000002)"
12-01-2023 14:31:18.137862,"(16.0, 24.0, 23.25)","(2.6, 3.1, 3.076)","(13.0, 17.5, 16.34090909090909)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.136969696969697)"
12-01-2023 14:31:19.230564,"(16.0, 24.0, 23.8125)","(2.6, 3.1, 3.076)","(13.0, 17.5, 16.391304347826086)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.143225806451613)"
12-01-2023 14:31:20.365939,"(16.0, 24.0, 23.25)","(2.6, 3.05, 3.0388601036269427)","(13.0, 17.5, 16.391304347826086)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.16, 2.1451428571428575)"
12-01-2023 14:31:21.447426,"(16.0, 24.0, 23.0)","(2.6, 3.05, 3.0378787878787876)","(13.0, 17.5, 16.391304347826086)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.16, 2.1363636363636367)"
12-01-2023 14:31:22.569573,"(16.0, 24.0, 23.0)","(2.6, 3.05, 3.038679245283019)","(13.0, 17.5, 16.391304347826086)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.16, 2.1365333333333334)"
12-01-2023 14:31:23.688377,"(16.0, 24.0, 23.0)","(2.6, 3.05, 3.0389400921658987)","(13.0, 17.5, 16.3)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.16, 2.1365333333333334)"
12-01-2023 14:31:25.153236,"(16.0, 25.0, 24.18181818181818)","(2.6, 3.05, 3.040521327014218)","(13.0, 17.5, 16.3)","(6.5, 10.5, 10.30188679245283)","(1.8, 2.16, 2.1365333333333334)"
12-01-2023 14:31:26.193400,"(16.0, 25.0, 24.18181818181818)","(2.6, 3.05, 3.040521327014218)","(13.0, 17.5, 16.625)","(6.5, 10.5, 10.30188679245283)","(1.8, 2.16, 2.1374647887323945)"
12-01-2023 14:31:27.537934,"(16.0, 25.0, 23.846153846153847)","(2.6, 3.05, 3.038861386138614)","(13.0, 17.0, 15.261904761904763)","(6.5, 10.5, 10.30188679245283)","(1.8, 2.16, 2.138787878787879)"
12-01-2023 14:31:28.606965,"(16.0, 25.0, 23.846153846153847)","(2.6, 3.05, 3.038861386138614)","(13.0, 16.5, 15.40909090909091)","(6.5, 10.5, 10.30188679245283)","(1.8, 2.16, 2.1355223880597016)"
12-01-2023 14:31:29.632498,"(16.0, 25.0, 24.1)","(2.6, 3.1, 3.0808823529411766)","(13.0, 15.5, 15.40909090909091)","(6.5, 10.5, 10.30188679245283)","(1.8, 2.16, 2.1372222222222224)"
12-01-2023 14:31:30.678396,"(16.0, 25.0, 23.666666666666668)","(2.6, 3.1, 3.0907142857142857)","(13.0, 15.0, 14.735294117647058)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.16, 2.1372222222222224)"
12-01-2023 14:31:31.717188,"(16.0, 25.0, 23.666666666666668)","(2.6, 3.1, 3.09)","(13.0, 15.5, 14.978260869565217)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.16, 2.1405555555555558)"
12-01-2023 14:31:32.869161,"(16.0, 25.0, 23.333333333333332)","(2.6, 3.1, 3.0930232558139537)","(13.0, 15.5, 14.978260869565217)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.16, 2.1405555555555558)"
12-01-2023 14:31:33.887927,"(16.0, 25.0, 23.666666666666668)","(2.6, 3.1, 3.0930232558139537)","(12.0, 15.5, 15.078947368421053)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.16, 2.1333333333333333)"
12-01-2023 14:31:34.936596,"(16.0, 25.0, 23.333333333333332)","(2.6, 3.15, 3.1304878048780487)","(12.0, 15.5, 14.892857142857142)","(6.5, 10.5, 10.307692307692308)","(1.8, 2.14, 2.131666666666667)"
12-01-2023 14:31:35.933992,"(16.0, 25.0, 23.333333333333332)","(2.6, 3.15, 3.118333333333333)","(12.0, 15.0, 14.892857142857142)","(6.5, 10.5, 10.307692307692308)","(1.85, 2.14, 2.1321904761904764)"
12-01-2023 14:31:36.970497,"(16.0, 25.0, 23.666666666666668)","(2.6, 3.15, 3.1202702702702703)","(12.0, 15.0, 14.892857142857142)","(6.5, 10.5, 10.296296296296296)","(1.85, 2.16, 2.133233082706767)"
12-01-2023 14:31:38.024722,"(16.0, 25.0, 23.333333333333332)","(2.6, 3.15, 3.127083333333333)","(12.0, 15.0, 14.892857142857142)","(6.5, 10.5, 10.296296296296296)","(1.85, 2.16, 2.1383333333333336)"
12-01-2023 14:31:38.995415,"(16.0, 25.0, 23.285714285714285)","(2.6, 3.15, 3.130701754385965)","(12.0, 15.0, 14.892857142857142)","(6.5, 10.5, 10.296296296296296)","(1.85, 2.14, 2.13375)"
12-01-2023 14:31:40.107642,"(16.0, 25.0, 23.181818181818183)","(2.6, 3.15, 3.133018867924528)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.296296296296296)","(1.85, 2.14, 2.13375)"
12-01-2023 14:31:41.171263,"(16.0, 25.0, 23.181818181818183)","(2.6, 3.15, 3.1384615384615384)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.296296296296296)","(1.85, 2.14, 2.1324528301886794)"
12-01-2023 14:31:42.261512,"(16.0, 25.0, 23.181818181818183)","(2.6, 3.15, 3.1420731707317073)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.29245283018868)","(1.85, 2.14, 2.1303225806451613)"
12-01-2023 14:31:43.340788,"(16.0, 25.0, 23.181818181818183)","(2.6, 3.15, 3.142168674698795)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.29245283018868)","(1.85, 2.14, 2.1310344827586207)"
12-01-2023 14:31:44.626495,"(16.0, 25.0, 23.181818181818183)","(2.6, 3.15, 3.141216216216216)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.29245283018868)","(1.85, 2.14, 2.1310344827586207)"
12-01-2023 14:31:45.684867,"(16.0, 25.0, 23.181818181818183)","(2.6, 3.15, 3.14)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.322916666666666)","(1.85, 2.14, 2.1310344827586207)"
12-01-2023 14:31:46.969206,"(16.0, 25.0, 23.181818181818183)","(2.6, 3.15, 3.1413333333333333)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.303921568627452)","(1.85, 2.14, 2.1313333333333335)"
12-01-2023 14:31:47.968177,"(16.0, 25.0, 23.181818181818183)","(2.6, 3.15, 3.1413333333333333)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.303921568627452)","(1.85, 2.14, 2.1361403508771932)"
12-01-2023 14:31:48.959186,"(16.0, 25.0, 24.25)","(2.6, 3.15, 3.1413333333333333)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.303921568627452)","(1.85, 2.14, 2.1331428571428575)"
12-01-2023 14:31:49.927964,"(16.0, 25.0, 24.25)","(2.6, 3.15, 3.146875)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.287037037037036)","(1.85, 2.14, 2.1288372093023256)"
12-01-2023 14:31:51.028720,"(16.0, 25.0, 24.166666666666668)","(2.6, 3.2, 3.158571428571429)","(12.0, 15.0, 14.911764705882353)","(6.5, 10.5, 10.287037037037036)","(1.85, 2.14, 2.1288372093023256)"
12-01-2023 14:31:51.991964,"(17.0, 25.0, 24.25)","(2.7, 3.2, 3.166129032258065)","(12.0, 15.0, 14.911764705882353)","(7.0, 10.5, 10.287037037037036)","(1.9, 2.14, 2.1290909090909094)"
12-01-2023 14:31:52.992977,"(17.0, 26.0, 25.636363636363637)","(2.7, 3.2, 3.1642857142857146)","(12.0, 15.0, 14.911764705882353)","(7.0, 10.5, 10.287037037037036)","(1.9, 2.14, 2.1302564102564103)"
12-01-2023 14:31:53.929399,"(17.0, 26.0, 25.647058823529413)","(2.7, 3.2, 3.159433962264151)","(12.0, 15.0, 14.911764705882353)","(7.0, 10.5, 10.287037037037036)","(1.9, 2.14, 2.13)"
12-01-2023 14:31:54.953950,"(17.0, 26.0, 25.57142857142857)","(2.7, 3.2, 3.1613861386138615)","(12.0, 15.0, 14.911764705882353)","(7.0, 10.5, 10.303921568627452)","(1.9, 2.14, 2.1194360902255642)"
12-01-2023 14:31:55.926520,"(17.0, 26.0, 25.57142857142857)","(2.7, 3.2, 3.1704545454545454)","(12.0, 15.0, 14.868421052631579)","(7.0, 10.5, 10.29245283018868)","(1.9, 2.12, 2.118603839441536)"
12-01-2023 14:31:56.863070,"(17.0, 26.0, 25.57142857142857)","(2.7, 3.2, 3.1659574468085108)","(12.0, 15.0, 14.868421052631579)","(7.0, 10.5, 10.29245283018868)","(1.9, 2.12, 2.1185507246376813)"
12-01-2023 14:31:57.791389,"(17.0, 26.0, 25.57142857142857)","(2.7, 3.2, 3.1724489795918367)","(12.0, 15.0, 14.84375)","(7.0, 10.5, 10.25)","(1.9, 2.12, 2.1185507246376813)"
12-01-2023 14:31:58.769736,"(17.0, 26.0, 25.57142857142857)","(2.7, 3.2, 3.1798507462686567)","(12.0, 15.0, 14.84375)","(7.0, 10.5, 10.25)","(1.9, 2.12, 2.1193466424682397)"
12-01-2023 14:31:59.787136,"(17.0, 26.0, 25.57142857142857)","(2.7, 3.2, 3.1798507462686567)","(12.0, 15.0, 14.84375)","(7.0, 10.5, 10.25)","(1.9, 2.12, 2.1193466424682397)"
12-01-2023 14:32:00.787247,"(17.0, 26.0, 25.57142857142857)","(2.7, 3.2, 3.1798507462686567)","(12.0, 15.0, 14.875)","(7.0, 10.5, 10.21830985915493)","(1.9, 2.12, 2.1281481481481483)"
12-01-2023 14:32:01.805534,"(17.0, 24.0, 23.863636363636363)","(2.7, 3.2, 3.17)","(12.0, 15.0, 14.7)","(7.0, 10.5, 10.234848484848484)","(1.9, 2.14, 2.1254320987654323)"
12-01-2023 14:32:02.763334,"(17.0, 24.0, 23.842105263157894)","(2.7, 3.2, 3.1663366336633665)","(12.0, 15.0, 14.7)","(7.0, 10.5, 10.258333333333333)","(1.9, 2.14, 2.1266129032258068)"
12-01-2023 14:32:03.777081,"(17.0, 26.0, 25.192307692307693)","(2.7, 3.2, 3.1720238095238096)","(12.0, 14.5, 14.075)","(7.0, 10.5, 10.11864406779661)","(1.9, 2.14, 2.134765751211632)"
12-01-2023 14:32:04.824366,"(17.0, 26.0, 25.22222222222222)","(2.7, 3.2, 3.185)","(12.0, 14.5, 13.76086956521739)","(7.0, 10.5, 10.11864406779661)","(1.9, 2.14, 2.1348407643312104)"
12-01-2023 14:32:05.778151,"(17.0, 26.0, 25.045454545454547)","(2.7, 3.2, 3.185714285714286)","(12.0, 14.5, 13.76086956521739)","(7.0, 10.5, 10.11864406779661)","(1.9, 2.14, 2.1350000000000002)"
12-01-2023 14:32:06.726036,"(17.0, 26.0, 25.045454545454547)","(2.7, 3.2, 3.1876288659793817)","(12.0, 14.5, 13.928571428571429)","(7.0, 10.5, 10.159090909090908)","(1.9, 2.14, 2.131388888888889)"
12-01-2023 14:32:07.734650,"(17.0, 25.0, 24.466666666666665)","(2.7, 3.2, 3.1798076923076923)","(12.0, 14.5, 13.555555555555555)","(7.0, 10.5, 10.127272727272727)","(1.9, 2.14, 2.1296296296296298)"
12-01-2023 14:32:08.696636,"(17.0, 26.0, 25.75)","(2.7, 3.2, 3.1736842105263157)","(12.0, 14.5, 14.027777777777779)","(7.0, 10.5, 10.12962962962963)","(1.9, 2.14, 2.124027777777778)"
12-01-2023 14:32:09.689163,"(17.0, 27.0, 25.75)","(2.7, 3.2, 3.1703703703703705)","(12.0, 14.0, 13.954545454545455)","(7.0, 10.5, 10.11111111111111)","(1.9, 2.14, 2.1224444444444446)"
12-01-2023 14:32:10.656694,"(17.0, 27.0, 25.571428571428573)","(2.7, 3.2, 3.1772277227722774)","(12.0, 14.0, 13.952380952380953)","(7.0, 10.5, 10.11864406779661)","(1.9, 2.14, 2.1315638450502155)"
12-01-2023 14:32:11.612052,"(17.0, 27.0, 25.727272727272727)","(2.7, 3.2, 3.184507042253521)","(12.0, 14.5, 13.973684210526315)","(7.0, 10.5, 10.11864406779661)","(1.9, 2.14, 2.130834512022631)"
12-01-2023 14:32:12.690470,"(17.0, 27.0, 25.923076923076923)","(2.7, 3.2, 3.1755208333333336)","(12.0, 14.5, 13.973684210526315)","(7.0, 10.5, 10.14)","(1.9, 2.14, 2.1303030303030304)"
12-01-2023 14:32:13.711048,"(17.0, 27.0, 25.923076923076923)","(2.7, 3.2, 3.180578512396694)","(12.0, 14.5, 13.95945945945946)","(7.0, 10.5, 10.23404255319149)","(1.9, 2.14, 2.131770045385779)"
12-01-2023 14:32:14.708069,"(17.0, 27.0, 25.833333333333332)","(2.7, 3.2, 3.18)","(12.0, 14.5, 13.95945945945946)","(7.0, 10.5, 10.23404255319149)","(1.9, 2.14, 2.131770045385779)"
12-01-2023 14:32:15.770373,"(17.0, 27.0, 25.833333333333332)","(2.7, 3.2, 3.1791666666666667)","(12.0, 14.5, 14.086206896551724)","(7.0, 10.5, 10.23404255319149)","(1.9, 2.14, 2.1320610687022903)"
12-01-2023 14:32:16.668726,"(17.0, 27.0, 25.833333333333332)","(2.7, 3.2, 3.1779411764705885)","(12.0, 14.0, 13.777777777777779)","(7.0, 10.5, 10.23404255319149)","(1.9, 2.14, 2.1357142857142857)"
12-01-2023 14:32:17.661442,"(17.0, 27.0, 25.923076923076923)","(2.7, 3.2, 3.1813333333333333)","(12.0, 14.0, 13.574468085106384)","(7.0, 10.5, 10.154929577464788)","(1.9, 2.14, 2.1431578947368424)"
12-01-2023 14:32:18.605224,"(17.0, 27.0, 26.125)","(2.7, 3.15, 3.1044444444444443)","(12.0, 14.0, 13.574468085106384)","(7.0, 10.5, 10.16891891891892)","(1.9, 2.16, 2.153684210526316)"
12-01-2023 14:32:19.520389,"(17.0, 27.0, 26.125)","(2.7, 3.1, 3.078977272727273)","(12.0, 14.0, 13.574468085106384)","(7.0, 10.5, 10.16891891891892)","(1.9, 2.16, 2.154017094017094)"
12-01-2023 14:32:20.428039,"(17.0, 27.0, 26.066666666666666)","(2.7, 3.1, 3.087037037037037)","(12.0, 14.0, 13.54)","(7.0, 10.5, 10.204918032786885)","(1.9, 2.16, 2.154017094017094)"
12-01-2023 14:32:21.304270,"(17.0, 27.0, 26.066666666666666)","(2.7, 3.1, 3.087037037037037)","(12.0, 14.0, 13.54)","(7.0, 10.5, 10.211864406779661)","(1.9, 2.16, 2.154017094017094)"
12-01-2023 14:32:22.321140,"(17.0, 27.0, 26.066666666666666)","(2.7, 3.1, 3.0882075471698114)","(12.0, 14.0, 13.54)","(7.0, 10.5, 10.211864406779661)","(1.9, 2.16, 2.155752212389381)"
12-01-2023 14:32:23.271429,"(17.0, 27.0, 26.066666666666666)","(2.7, 3.1, 3.0882075471698114)","(12.0, 14.0, 13.54)","(7.0, 10.5, 10.211864406779661)","(1.9, 2.16, 2.155752212389381)"
