,Ben Stars,Bold Smuggler,Ikigai Star,Mias Dream,Aleaco,Doom Diva,Bettalatethannever,Noise Works,Sweet Jina,Azure De Lago,Readyentime,Rose Alice,Cashway
10-01-2023 16:02:16.121367,"(16.0, 28.0, 27.642857142857142)","(7.0, 11.0, 10.722222222222221)","(15.0, 19.0, 17.666666666666668)","(3.0, 3.1, 3.0387096774193547)","(10.0, 12.5, 11.615384615384615)","(8.5, 15.0, 13.7)","(101.0, 230.0, 196.66666666666666)","(19.0, 30.0, 29.0)","(4.2, 4.8, 4.774468085106383)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 17.4)","(101.0, 200.0, 175.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:17.873744,"(16.0, 28.0, 26.75)","(7.0, 11.0, 10.722222222222221)","(15.0, 19.0, 17.666666666666668)","(3.0, 3.1, 3.0387096774193547)","(10.0, 12.5, 11.615384615384615)","(8.5, 15.0, 13.7)","(101.0, 230.0, 196.66666666666666)","(19.0, 30.0, 29.853658536585364)","(4.2, 4.8, 4.7555555555555555)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 17.4)","(101.0, 200.0, 175.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:19.636459,"(16.0, 28.0, 27.375)","(7.0, 11.0, 12.655172413793103)","(15.0, 19.0, 17.814814814814813)","(3.0, 3.1, 3.031578947368421)","(10.0, 12.5, 11.615384615384615)","(8.5, 15.0, 13.944444444444445)","(101.0, 230.0, 185.71428571428572)","(19.0, 30.0, 29.853658536585364)","(4.2, 4.8, 4.735483870967742)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 17.4)","(101.0, 200.0, 175.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:21.341515,"(16.0, 28.0, 27.375)","(7.0, 13.0, 12.326086956521738)","(15.0, 19.0, 17.814814814814813)","(3.0, 3.05, 3.0634615384615382)","(10.0, 12.5, 11.642857142857142)","(8.5, 14.5, 14.166666666666666)","(101.0, 220.0, 185.71428571428572)","(19.0, 30.0, 29.853658536585364)","(4.2, 4.8, 4.735483870967742)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 17.4)","(101.0, 200.0, 175.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:22.996957,"(16.0, 28.0, 27.375)","(7.0, 12.5, 11.363636363636363)","(15.0, 19.0, 18.178571428571427)","(3.0, 3.1, 3.0712121212121213)","(10.0, 12.0, 11.5)","(8.5, 14.5, 13.961538461538462)","(101.0, 220.0, 190.0)","(19.0, 30.0, 29.853658536585364)","(4.2, 4.8, 4.725925925925925)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 17.4)","(101.0, 200.0, 175.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:24.688815,"(16.0, 28.0, 27.375)","(7.0, 12.0, 11.5)","(15.0, 18.5, 17.916666666666668)","(3.0, 3.1, 3.0712121212121213)","(10.0, 12.0, 11.5)","(8.5, 15.0, 13.852941176470589)","(101.0, 210.0, 190.0)","(19.0, 30.0, 29.853658536585364)","(4.2, 4.8, 4.725925925925925)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 17.4)","(101.0, 200.0, 175.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:26.493829,"(16.0, 28.0, 27.375)","(7.0, 12.0, 11.666666666666666)","(15.0, 18.5, 17.916666666666668)","(3.0, 3.1, 3.0712121212121213)","(10.0, 12.0, 10.8)","(8.5, 15.0, 13.852941176470589)","(101.0, 210.0, 190.0)","(19.0, 30.0, 29.428571428571427)","(4.2, 4.8, 4.716666666666667)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 15.923076923076923)","(101.0, 200.0, 175.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:28.180595,"(16.0, 28.0, 27.375)","(7.0, 12.0, 11.666666666666666)","(15.0, 18.5, 18.0)","(3.0, 3.1, 3.0712121212121213)","(10.0, 12.0, 11.181818181818182)","(9.0, 15.0, 14.071428571428571)","(101.0, 210.0, 190.0)","(19.0, 30.0, 29.6)","(4.2, 4.8, 4.716666666666667)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 15.923076923076923)","(101.0, 200.0, 178.57142857142858)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:29.987927,"(16.0, 28.0, 27.5)","(7.0, 12.0, 12.09090909090909)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0616666666666665)","(10.0, 12.0, 11.181818181818182)","(9.0, 15.0, 14.071428571428571)","(101.0, 210.0, 193.33333333333334)","(19.0, 30.0, 29.428571428571427)","(4.2, 4.8, 4.716666666666667)","(101.0, 230.0, 183.33333333333334)","(10.0, 18.0, 16.5)","(101.0, 200.0, 178.57142857142858)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:31.649736,"(16.0, 28.0, 27.5)","(7.0, 12.5, 12.09090909090909)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0634615384615382)","(10.0, 12.0, 10.875)","(9.0, 15.0, 14.071428571428571)","(101.0, 220.0, 186.66666666666666)","(19.0, 30.0, 29.428571428571427)","(4.2, 4.8, 4.716666666666667)","(101.0, 230.0, 195.0)","(10.0, 18.0, 16.5)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:33.332757,"(16.0, 28.0, 27.5)","(7.0, 12.5, 12.09090909090909)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0634615384615382)","(10.0, 12.0, 10.852941176470589)","(9.0, 15.0, 14.071428571428571)","(101.0, 220.0, 186.66666666666666)","(19.0, 30.0, 29.714285714285715)","(4.2, 4.8, 4.716666666666667)","(101.0, 230.0, 195.0)","(10.0, 18.0, 16.5)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:35.006113,"(16.0, 28.0, 25.76923076923077)","(7.0, 12.5, 12.09090909090909)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0703125)","(10.0, 12.0, 10.852941176470589)","(9.0, 15.0, 14.071428571428571)","(101.0, 220.0, 186.66666666666666)","(19.0, 30.0, 29.714285714285715)","(4.2, 4.8, 4.716666666666667)","(101.0, 230.0, 180.0)","(10.0, 18.0, 16.333333333333332)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:36.723779,"(16.0, 27.0, 25.76923076923077)","(7.0, 12.5, 12.09090909090909)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0703125)","(10.0, 12.0, 10.852941176470589)","(9.0, 15.0, 14.071428571428571)","(101.0, 220.0, 186.66666666666666)","(19.0, 30.0, 32.0)","(4.2, 4.8, 4.747826086956522)","(101.0, 220.0, 185.0)","(10.0, 17.0, 15.875)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:38.390632,"(16.0, 27.0, 25.25)","(7.0, 12.5, 12.09090909090909)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0703125)","(10.0, 12.0, 10.833333333333334)","(9.0, 15.0, 14.25)","(101.0, 220.0, 186.66666666666666)","(19.0, 34.0, 32.10526315789474)","(4.2, 4.8, 4.747826086956522)","(101.0, 210.0, 190.0)","(10.0, 17.0, 15.875)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:40.153237,"(16.0, 27.0, 25.25)","(7.0, 12.5, 12.235294117647058)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0703125)","(10.0, 11.5, 10.833333333333334)","(9.0, 15.0, 13.894736842105264)","(101.0, 220.0, 191.42857142857142)","(19.0, 34.0, 32.434782608695656)","(4.2, 4.8, 4.7894736842105265)","(101.0, 210.0, 174.28571428571428)","(10.0, 17.0, 15.875)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:42.021212,"(17.0, 27.0, 26.0)","(7.0, 12.5, 12.235294117647058)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0875)","(10.0, 11.5, 11.078947368421053)","(9.0, 15.0, 14.192307692307692)","(91.0, 220.0, 191.42857142857142)","(20.0, 34.0, 32.434782608695656)","(4.2, 4.8, 4.7894736842105265)","(101.0, 210.0, 174.28571428571428)","(10.0, 17.0, 16.02777777777778)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:43.777129,"(17.0, 27.0, 26.0)","(7.0, 12.5, 12.235294117647058)","(15.0, 18.5, 18.105263157894736)","(3.0, 3.1, 3.0875)","(10.0, 11.5, 11.078947368421053)","(9.0, 14.5, 14.192307692307692)","(91.0, 220.0, 191.42857142857142)","(20.0, 34.0, 32.434782608695656)","(4.2, 4.8, 4.7894736842105265)","(101.0, 210.0, 174.28571428571428)","(10.0, 17.0, 16.02777777777778)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:45.789672,"(17.0, 27.0, 26.0)","(7.0, 12.5, 12.235294117647058)","(15.0, 18.5, 18.37704918032787)","(3.0, 3.1, 3.0875)","(10.0, 11.5, 11.112903225806452)","(9.0, 14.5, 13.928571428571429)","(91.0, 220.0, 191.42857142857142)","(20.0, 34.0, 32.434782608695656)","(4.2, 4.8, 4.7894736842105265)","(101.0, 210.0, 174.28571428571428)","(10.0, 17.0, 15.80952380952381)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:47.437313,"(17.0, 27.0, 25.714285714285715)","(7.0, 12.5, 12.32)","(15.0, 18.5, 18.37704918032787)","(3.0, 3.1, 3.062)","(10.0, 11.5, 11.136363636363637)","(9.0, 14.5, 13.928571428571429)","(91.0, 220.0, 191.42857142857142)","(20.0, 34.0, 32.434782608695656)","(4.2, 4.8, 4.7894736842105265)","(101.0, 210.0, 174.28571428571428)","(10.0, 16.5, 15.875)","(101.0, 200.0, 185.0)","(101.0, 230.0, 205.0)"
10-01-2023 16:02:49.166130,"(17.0, 27.0, 25.714285714285715)","(7.0, 12.5, 12.32)","(15.0, 18.5, 18.37704918032787)","(3.0, 3.1, 3.060344827586207)","(10.0, 11.5, 10.833333333333334)","(9.0, 14.5, 13.928571428571429)","(91.0, 220.0, 191.42857142857142)","(20.0, 34.0, 32.10526315789474)","(4.2, 4.8, 4.7894736842105265)","(101.0, 210.0, 174.28571428571428)","(10.0, 16.5, 15.833333333333334)","(101.0, 200.0, 185.0)","(101.0, 230.0, 227.0)"
10-01-2023 16:02:50.884934,"(17.0, 27.0, 25.714285714285715)","(7.0, 12.5, 12.32)","(15.0, 18.5, 18.37704918032787)","(3.0, 3.1, 3.062)","(10.0, 11.5, 10.833333333333334)","(9.0, 14.5, 13.928571428571429)","(91.0, 220.0, 145.0)","(20.0, 34.0, 32.434782608695656)","(4.2, 4.8, 4.794736842105263)","(101.0, 210.0, 151.66666666666666)","(10.0, 16.5, 15.833333333333334)","(101.0, 200.0, 180.0)","(101.0, 230.0, 227.27272727272728)"
10-01-2023 16:02:52.588514,"(17.0, 27.0, 25.714285714285715)","(7.0, 12.5, 12.32)","(15.0, 18.5, 18.0)","(3.0, 3.1, 3.062)","(10.0, 11.5, 10.833333333333334)","(9.0, 14.5, 13.928571428571429)","(91.0, 220.0, 153.33333333333334)","(20.0, 34.0, 32.434782608695656)","(4.2, 4.8, 4.794736842105263)","(101.0, 210.0, 160.0)","(10.0, 16.5, 15.833333333333334)","(101.0, 200.0, 180.0)","(101.0, 230.0, 220.0)"
10-01-2023 16:02:54.453199,"(17.0, 27.0, 25.714285714285715)","(7.0, 12.5, 12.32)","(15.0, 18.5, 18.0)","(3.0, 3.1, 3.0863309352517985)","(10.0, 11.5, 10.833333333333334)","(9.0, 14.5, 13.928571428571429)","(91.0, 220.0, 153.33333333333334)","(20.0, 34.0, 32.434782608695656)","(4.2, 4.8, 4.822727272727273)","(101.0, 200.0, 160.0)","(10.0, 16.5, 15.833333333333334)","(101.0, 200.0, 184.44444444444446)","(101.0, 230.0, 220.0)"
10-01-2023 16:02:56.137828,"(17.0, 27.0, 25.714285714285715)","(7.0, 12.5, 13.846153846153847)","(15.0, 18.5, 17.857142857142858)","(3.0, 3.1, 3.0485185185185184)","(10.0, 11.5, 11.029411764705882)","(9.0, 14.5, 13.8)","(91.0, 220.0, 153.33333333333334)","(20.0, 34.0, 32.434782608695656)","(4.2, 4.9, 4.818681318681319)","(101.0, 200.0, 160.0)","(10.0, 16.5, 15.807692307692308)","(101.0, 200.0, 184.44444444444446)","(101.0, 230.0, 220.0)"
10-01-2023 16:02:57.956689,"(17.0, 27.0, 25.714285714285715)","(7.0, 14.0, 12.923076923076923)","(15.0, 18.5, 18.0)","(3.0, 3.05, 3.0485185185185184)","(10.0, 11.5, 10.772727272727273)","(9.0, 14.5, 14.166666666666666)","(91.0, 220.0, 166.66666666666666)","(20.0, 34.0, 31.57894736842105)","(4.2, 4.9, 4.822727272727273)","(101.0, 200.0, 160.0)","(10.0, 16.0, 15.608695652173914)","(101.0, 200.0, 184.44444444444446)","(101.0, 230.0, 220.0)"
10-01-2023 16:02:59.631993,"(17.0, 27.0, 26.0)","(7.0, 13.5, 13.34375)","(15.0, 18.5, 18.115384615384617)","(3.0, 3.05, 3.033333333333333)","(10.0, 11.5, 10.7)","(9.0, 14.5, 14.166666666666666)","(91.0, 220.0, 166.66666666666666)","(20.0, 32.0, 31.636363636363637)","(4.2, 4.9, 4.822727272727273)","(101.0, 200.0, 160.0)","(10.0, 16.0, 15.608695652173914)","(101.0, 200.0, 184.44444444444446)","(101.0, 230.0, 220.0)"
10-01-2023 16:03:01.379674,"(17.0, 27.0, 25.2)","(7.0, 13.5, 13.058823529411764)","(15.0, 18.5, 18.0)","(3.0, 3.05, 3.022)","(10.0, 11.5, 10.7)","(9.0, 14.5, 13.928571428571429)","(91.0, 220.0, 170.0)","(20.0, 32.0, 31.0)","(4.2, 4.9, 4.822727272727273)","(101.0, 200.0, 160.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 184.44444444444446)","(101.0, 230.0, 220.0)"
10-01-2023 16:03:02.967523,"(17.0, 27.0, 25.2)","(7.0, 13.5, 13.058823529411764)","(15.0, 18.5, 17.857142857142858)","(3.0, 3.05, 3.022)","(10.0, 11.5, 10.7)","(9.0, 14.5, 13.928571428571429)","(91.0, 230.0, 170.0)","(20.0, 34.0, 31.692307692307693)","(4.2, 4.9, 4.822727272727273)","(101.0, 200.0, 160.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 184.44444444444446)","(101.0, 230.0, 220.0)"
10-01-2023 16:03:04.636182,"(17.0, 27.0, 26.666666666666668)","(7.0, 14.0, 11.875)","(15.0, 18.5, 17.857142857142858)","(3.0, 3.05, 2.9734680134680134)","(10.0, 11.5, 10.209876543209877)","(9.0, 14.5, 14.807692307692308)","(91.0, 230.0, 160.0)","(20.0, 34.0, 33.69230769230769)","(4.2, 4.9, 4.881437125748503)","(101.0, 200.0, 176.66666666666666)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 220.0)"
10-01-2023 16:03:06.291469,"(17.0, 27.0, 26.5)","(7.0, 13.0, 11.875)","(15.0, 18.5, 17.857142857142858)","(3.0, 3.0, 2.8763636363636365)","(10.0, 11.0, 10.24705882352941)","(9.0, 15.0, 14.91304347826087)","(91.0, 220.0, 142.85714285714286)","(20.0, 34.0, 33.733333333333334)","(4.2, 4.9, 5.018)","(101.0, 190.0, 182.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 220.0)"
10-01-2023 16:03:08.085032,"(17.0, 30.0, 28.235294117647058)","(7.5, 13.0, 11.875)","(15.0, 18.5, 17.857142857142858)","(2.9, 2.92, 2.8744)","(9.0, 11.0, 10.189873417721518)","(9.0, 15.0, 14.91304347826087)","(91.0, 220.0, 193.63636363636363)","(21.0, 34.0, 33.63157894736842)","(4.2, 5.1, 5.042857142857143)","(101.0, 190.0, 182.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 220.0)"
10-01-2023 16:03:10.173207,"(17.0, 30.0, 28.548387096774192)","(7.5, 13.0, 11.928571428571429)","(15.0, 18.5, 17.857142857142858)","(2.9, 2.9, 2.8638596491228068)","(9.0, 11.0, 10.157894736842104)","(9.0, 15.0, 14.91304347826087)","(91.0, 200.0, 137.77777777777777)","(21.0, 36.0, 33.13636363636363)","(4.2, 5.1, 5.042857142857143)","(101.0, 210.0, 198.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:12.102297,"(17.0, 30.0, 28.548387096774192)","(7.5, 13.0, 11.928571428571429)","(15.0, 18.5, 17.857142857142858)","(2.9, 2.88, 2.8905263157894736)","(9.0, 11.0, 10.147058823529411)","(9.0, 15.0, 14.80952380952381)","(91.0, 200.0, 137.77777777777777)","(21.0, 36.0, 34.37837837837838)","(4.2, 5.1, 5.054545454545455)","(101.0, 210.0, 198.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:13.755742,"(17.0, 30.0, 28.548387096774192)","(7.5, 13.0, 11.928571428571429)","(15.0, 18.5, 17.857142857142858)","(2.9, 2.9, 2.8828571428571426)","(9.0, 10.5, 10.147058823529411)","(9.0, 15.0, 14.80952380952381)","(91.0, 200.0, 137.77777777777777)","(21.0, 36.0, 34.37837837837838)","(4.2, 5.2, 5.054545454545455)","(101.0, 230.0, 221.11111111111111)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:15.473671,"(17.0, 30.0, 28.548387096774192)","(7.5, 13.0, 11.928571428571429)","(15.0, 18.5, 17.857142857142858)","(2.9, 2.9, 2.8899999999999997)","(9.0, 10.5, 10.13888888888889)","(9.0, 15.0, 14.80952380952381)","(91.0, 200.0, 144.0)","(21.0, 36.0, 33.77777777777778)","(4.2, 5.2, 4.991803278688525)","(101.0, 230.0, 206.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:17.320536,"(17.0, 30.0, 27.1875)","(7.5, 13.0, 11.791666666666666)","(15.0, 18.5, 17.857142857142858)","(2.9, 2.9, 2.888)","(9.0, 10.5, 10.13888888888889)","(9.0, 15.0, 14.80952380952381)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.857142857142854)","(4.2, 5.1, 5.021428571428571)","(101.0, 220.0, 206.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:18.982647,"(17.0, 30.0, 27.1875)","(7.5, 12.0, 11.791666666666666)","(15.0, 18.5, 17.857142857142858)","(2.9, 2.92, 2.888)","(9.0, 10.5, 10.227272727272727)","(9.0, 15.0, 14.80952380952381)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.705882352941174)","(4.2, 5.1, 5.021428571428571)","(101.0, 220.0, 206.0)","(10.0, 16.0, 15.714285714285714)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:21.054295,"(17.0, 30.0, 27.857142857142858)","(7.5, 12.0, 11.833333333333334)","(15.0, 18.5, 17.857142857142858)","(2.9, 2.92, 2.888)","(9.0, 10.5, 10.085714285714285)","(9.0, 15.0, 14.80952380952381)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.705882352941174)","(4.2, 5.1, 5.021428571428571)","(101.0, 220.0, 206.0)","(10.0, 16.0, 15.555555555555555)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:22.874927,"(17.0, 30.0, 28.125)","(7.5, 12.0, 11.357142857142858)","(15.0, 18.5, 18.0)","(2.9, 2.92, 2.888)","(9.0, 11.0, 10.112676056338028)","(9.0, 15.0, 14.80952380952381)","(91.0, 200.0, 144.0)","(21.0, 36.0, 33.45454545454545)","(4.2, 5.1, 5.019512195121951)","(101.0, 220.0, 206.0)","(10.0, 16.0, 15.666666666666666)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:25.475712,"(17.0, 30.0, 28.125)","(7.5, 11.5, 11.333333333333334)","(15.0, 18.5, 18.1875)","(2.9, 2.92, 2.888)","(9.0, 11.0, 10.14864864864865)","(9.0, 15.0, 14.714285714285714)","(91.0, 200.0, 144.0)","(21.0, 36.0, 33.45454545454545)","(4.2, 5.1, 4.982352941176471)","(101.0, 220.0, 206.0)","(10.0, 16.0, 15.666666666666666)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:28.353350,"(17.0, 30.0, 28.125)","(7.5, 11.5, 11.305555555555555)","(15.0, 18.5, 18.125)","(2.9, 2.92, 2.888)","(9.0, 11.0, 10.2)","(9.0, 15.0, 14.791666666666666)","(91.0, 200.0, 144.0)","(21.0, 36.0, 33.45454545454545)","(4.2, 5.1, 4.982352941176471)","(101.0, 220.0, 200.0)","(10.0, 16.5, 15.8)","(101.0, 200.0, 182.85714285714286)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:30.476765,"(17.0, 30.0, 28.125)","(7.5, 11.5, 11.24074074074074)","(15.0, 18.5, 19.375)","(2.9, 2.92, 2.9463636363636363)","(9.0, 10.5, 10.176470588235293)","(9.0, 15.0, 14.791666666666666)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 5.1, 4.973684210526316)","(101.0, 220.0, 200.0)","(10.0, 16.5, 15.8)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:32.566469,"(17.0, 30.0, 28.26923076923077)","(7.5, 11.5, 11.119047619047619)","(15.0, 19.5, 19.772727272727273)","(2.9, 2.96, 2.9670967741935486)","(9.0, 10.5, 10.07638888888889)","(9.0, 15.0, 14.894736842105264)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 5.0, 4.973684210526316)","(101.0, 220.0, 200.0)","(10.0, 16.5, 15.428571428571429)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:34.701721,"(17.0, 30.0, 28.26923076923077)","(7.5, 11.5, 11.119047619047619)","(15.0, 21.0, 19.714285714285715)","(2.9, 2.98, 2.9673015873015873)","(9.0, 10.5, 10.07638888888889)","(9.0, 15.0, 14.944444444444445)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 5.0, 4.973684210526316)","(101.0, 220.0, 200.0)","(10.0, 16.0, 15.444444444444445)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:36.900578,"(17.0, 30.0, 28.26923076923077)","(7.5, 11.5, 11.119047619047619)","(15.0, 21.0, 19.714285714285715)","(2.9, 2.98, 2.980919540229885)","(9.0, 10.5, 10.015384615384615)","(9.0, 15.5, 14.5625)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 5.0, 4.925806451612903)","(101.0, 220.0, 200.0)","(10.0, 16.0, 15.529411764705882)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:38.859354,"(17.0, 30.0, 28.26923076923077)","(7.5, 11.5, 11.096153846153847)","(15.0, 21.0, 19.941176470588236)","(2.9, 3.0, 2.965148514851485)","(9.0, 10.5, 10.015384615384615)","(9.0, 15.5, 15.083333333333334)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 5.0, 4.923333333333334)","(101.0, 220.0, 200.0)","(10.0, 16.0, 15.529411764705882)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:40.824521,"(17.0, 30.0, 28.26923076923077)","(7.5, 11.5, 11.096153846153847)","(15.0, 21.0, 19.941176470588236)","(2.9, 3.0, 2.981075268817204)","(9.0, 10.5, 10.015384615384615)","(9.0, 15.5, 14.75)","(91.0, 200.0, 144.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 5.0, 4.868181818181818)","(101.0, 220.0, 200.0)","(10.0, 16.0, 15.529411764705882)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:42.494160,"(17.0, 30.0, 26.64516129032258)","(7.5, 11.5, 11.043478260869565)","(15.0, 21.0, 19.941176470588236)","(2.9, 3.0, 2.981075268817204)","(9.0, 10.5, 10.166666666666666)","(9.0, 15.5, 14.75)","(91.0, 200.0, 150.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 4.9, 4.879069767441861)","(101.0, 220.0, 200.0)","(10.0, 16.0, 15.529411764705882)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:44.302844,"(17.0, 28.0, 26.64516129032258)","(7.5, 11.5, 11.043478260869565)","(15.0, 21.0, 19.941176470588236)","(2.9, 3.0, 2.968148148148148)","(9.0, 10.5, 10.19047619047619)","(9.0, 15.5, 14.964285714285714)","(91.0, 170.0, 140.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 4.9, 4.81)","(101.0, 220.0, 196.66666666666666)","(10.0, 16.0, 15.529411764705882)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:46.252433,"(17.0, 28.0, 26.59375)","(7.5, 11.5, 11.043478260869565)","(15.0, 21.0, 19.941176470588236)","(2.9, 2.98, 2.9676470588235295)","(9.0, 10.5, 10.066666666666666)","(9.0, 15.5, 15.75)","(91.0, 170.0, 140.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 4.8, 4.758333333333333)","(101.0, 210.0, 176.66666666666666)","(10.0, 16.0, 15.705882352941176)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:48.099923,"(17.0, 28.0, 26.636363636363637)","(7.5, 11.5, 11.043478260869565)","(15.0, 21.0, 19.615384615384617)","(2.8, 3.0, 2.973684210526316)","(9.0, 10.5, 10.166666666666666)","(9.0, 17.0, 15.423076923076923)","(91.0, 170.0, 140.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 4.8, 4.764285714285714)","(101.0, 210.0, 170.0)","(10.0, 16.0, 15.558823529411764)","(101.0, 200.0, 173.33333333333334)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:49.868202,"(17.0, 28.0, 26.636363636363637)","(7.5, 11.5, 11.043478260869565)","(15.0, 21.0, 19.615384615384617)","(2.8, 2.98, 2.973684210526316)","(9.0, 10.5, 10.095890410958905)","(9.0, 16.5, 15.423076923076923)","(91.0, 170.0, 140.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 4.8, 4.764285714285714)","(101.0, 200.0, 170.0)","(10.0, 16.5, 15.552631578947368)","(101.0, 200.0, 166.66666666666666)","(101.0, 230.0, 227.5)"
10-01-2023 16:03:51.728005,"(17.0, 28.0, 26.636363636363637)","(7.5, 11.5, 11.043478260869565)","(15.0, 21.0, 19.615384615384617)","(2.8, 2.98, 2.973684210526316)","(9.0, 11.0, 10.1125)","(9.0, 16.5, 15.423076923076923)","(91.0, 170.0, 140.0)","(21.0, 36.0, 32.888888888888886)","(4.2, 4.8, 4.764285714285714)","(101.0, 200.0, 165.71428571428572)","(10.0, 16.5, 15.5625)","(101.0, 200.0, 170.0)","(101.0, 230.0, 227.5)"
