,Yoha Nz,Brevity,Smooth Overarm Nz,Reactor Factor,Full Brother,Arabella Star,Atomicstar
10-01-2023 15:21:32.215997,"(61.0, 99999, 99990)","(71.0, 190.0, 174.44444444444446)","(4.6, 99999, 99990)","(2.35, 2.56, 2.5225)","(5.0, 6.8, 6.7555555555555555)","(4.8, 6.8, 6.624)","(6.5, 8.0, 7.604123711340206)"
10-01-2023 15:21:33.217627,"(61.0, 99999, 99990)","(71.0, 150.0, 137.5)","(4.6, 99999, 99990)","(2.3, 2.56, 2.5543661971830987)","(5.0, 6.8, 6.733333333333333)","(4.8, 6.8, 6.624)","(6.5, 8.0, 7.604123711340206)"
10-01-2023 15:21:34.296302,"(61.0, 99999, 99990)","(71.0, 150.0, 137.5)","(4.6, 99999, 99990)","(2.3, 2.56, 2.5543661971830987)","(5.0, 6.8, 6.733333333333333)","(4.8, 6.8, 6.624)","(6.5, 8.0, 7.604123711340206)"
10-01-2023 15:21:35.353657,"(61.0, 99999, 99990)","(71.0, 150.0, 137.5)","(4.6, 99999, 99990)","(2.3, 2.56, 2.608)","(5.0, 6.8, 6.71578947368421)","(4.8, 6.8, 6.624)","(6.5, 8.0, 7.232)"
10-01-2023 15:21:36.326363,"(61.0, 99999, 99990)","(71.0, 150.0, 130.76923076923077)","(4.6, 99999, 99990)","(2.3, 2.68, 2.608)","(5.0, 6.8, 6.71578947368421)","(4.8, 6.8, 6.666666666666666)","(6.5, 8.0, 7.232)"
10-01-2023 15:21:37.318632,"(61.0, 99999, 99990)","(71.0, 150.0, 139.28571428571428)","(4.8, 99999, 99990)","(2.3, 2.68, 2.6474074074074077)","(5.0, 7.0, 6.536363636363637)","(4.8, 6.8, 6.666666666666666)","(6.5, 8.0, 7.235820895522388)"
10-01-2023 15:21:38.316708,"(61.0, 99999, 99990)","(71.0, 150.0, 135.0)","(4.8, 99999, 99990)","(2.3, 2.58, 2.5576)","(5.0, 6.4, 6.236190476190476)","(4.8, 6.8, 6.666666666666666)","(6.5, 8.0, 7.7)"
10-01-2023 15:21:39.353550,"(61.0, 99999, 99990)","(71.0, 150.0, 135.0)","(4.8, 99999, 99990)","(2.25, 2.58, 2.5636363636363635)","(5.0, 6.4, 6.593243243243243)","(4.8, 6.8, 6.697674418604651)","(6.5, 7.8, 7.6)"
10-01-2023 15:21:40.336363,"(61.0, 99999, 99990)","(71.0, 150.0, 135.0)","(4.8, 99999, 99990)","(2.25, 2.58, 2.593846153846154)","(5.0, 6.6, 6.594771241830065)","(4.8, 6.8, 6.74)","(6.5, 7.8, 7.3)"
10-01-2023 15:21:41.426751,"(61.0, 99999, 99990)","(71.0, 150.0, 130.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.584)","(5.0, 6.6, 6.594771241830065)","(4.8, 6.8, 6.870967741935484)","(6.5, 7.8, 7.2)"
10-01-2023 15:21:42.504831,"(61.0, 99999, 99990)","(71.0, 140.0, 125.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.5753846153846154)","(5.0, 6.6, 6.594736842105263)","(4.8, 7.0, 7.03125)","(6.5, 7.8, 7.137931034482759)"
10-01-2023 15:21:43.564105,"(61.0, 99999, 99990)","(71.0, 150.0, 123.33333333333333)","(4.8, 99999, 99990)","(2.25, 2.64, 2.6365384615384615)","(5.0, 6.6, 6.658823529411764)","(4.8, 7.2, 6.983333333333333)","(6.5, 7.8, 7.4967741935483865)"
10-01-2023 15:21:44.574203,"(61.0, 99999, 99990)","(71.0, 150.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.6365384615384615)","(5.0, 6.8, 6.658823529411764)","(4.8, 7.2, 6.983333333333333)","(6.5, 7.6, 7.25)"
10-01-2023 15:21:45.675171,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.6374647887323945)","(5.0, 6.8, 6.699999999999999)","(4.8, 7.2, 6.983333333333333)","(6.5, 7.4, 7.127272727272727)"
10-01-2023 15:21:46.708638,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.6374647887323945)","(5.0, 6.8, 6.699999999999999)","(4.8, 7.2, 6.983333333333333)","(6.5, 7.4, 7.185714285714286)"
10-01-2023 15:21:47.653458,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.6374647887323945)","(5.0, 6.8, 6.6)","(4.8, 7.2, 6.983333333333333)","(6.5, 7.4, 7.185714285714286)"
10-01-2023 15:21:48.640350,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.6374647887323945)","(5.0, 6.6, 6.5935483870967735)","(4.8, 7.2, 6.983333333333333)","(6.5, 7.4, 6.963636363636364)"
10-01-2023 15:21:49.662923,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.74, 2.638)","(5.0, 6.6, 6.594117647058823)","(4.8, 7.2, 7.026666666666666)","(6.5, 7.4, 6.935483870967742)"
10-01-2023 15:21:50.634386,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.638)","(5.0, 6.6, 6.5935483870967735)","(4.8, 7.2, 7.148571428571429)","(6.5, 7.4, 6.909090909090909)"
10-01-2023 15:21:51.625932,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.64, 2.637692307692308)","(5.0, 6.6, 6.52093023255814)","(4.8, 7.2, 7.148571428571429)","(6.5, 7.4, 6.909090909090909)"
10-01-2023 15:21:52.702134,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.68, 2.67622641509434)","(5.0, 6.6, 6.732394366197183)","(4.8, 7.2, 6.430000000000001)","(6.5, 7.4, 6.812903225806451)"
10-01-2023 15:21:53.788656,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.68, 2.713809523809524)","(5.0, 6.8, 6.721311475409836)","(4.8, 6.6, 6.426724137931035)","(6.5, 7.0, 6.629787234042553)"
10-01-2023 15:21:54.866345,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.74, 2.714193548387097)","(5.0, 6.8, 6.721311475409836)","(4.8, 6.6, 6.420535714285714)","(6.5, 7.0, 6.629787234042553)"
10-01-2023 15:21:55.898541,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.74, 2.7183783783783784)","(5.0, 6.8, 6.715625)","(4.8, 6.6, 6.418666666666667)","(6.5, 7.0, 6.806818181818182)"
10-01-2023 15:21:57.004206,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(4.8, 99999, 99990)","(2.25, 2.74, 2.7306250000000003)","(5.0, 6.8, 6.715625)","(4.8, 6.6, 6.417040358744395)","(6.5, 7.0, 6.806818181818182)"
10-01-2023 15:21:58.119965,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.74, 2.7306250000000003)","(5.0, 6.8, 6.869090909090909)","(4.8, 6.6, 6.417040358744395)","(6.5, 7.0, 6.806818181818182)"
10-01-2023 15:21:59.181904,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.74, 2.7303225806451614)","(5.0, 7.0, 6.92)","(4.8, 6.6, 6.417040358744395)","(6.5, 7.0, 6.806818181818182)"
10-01-2023 15:22:00.155554,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.74, 2.7311764705882355)","(5.0, 7.0, 6.92)","(4.8, 6.6, 6.417040358744395)","(6.5, 7.0, 6.644444444444444)"
10-01-2023 15:22:01.200806,"(61.0, 99999, 99990)","(71.0, 140.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.74, 2.769230769230769)","(5.0, 7.0, 6.774074074074074)","(4.8, 6.6, 6.413284132841329)","(6.5, 6.8, 6.637735849056604)"
10-01-2023 15:22:02.166658,"(61.0, 99999, 99990)","(71.0, 140.0, 125.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.769230769230769)","(5.0, 6.8, 6.774074074074074)","(4.8, 6.6, 6.413284132841329)","(6.5, 6.8, 6.6113207547169806)"
10-01-2023 15:22:03.186848,"(61.0, 99999, 99990)","(71.0, 150.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.7888888888888888)","(5.0, 6.8, 6.777777777777778)","(4.8, 6.6, 6.413333333333334)","(6.5, 6.8, 6.531818181818181)"
10-01-2023 15:22:04.212134,"(51.0, 99999, 99990)","(71.0, 140.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.7705263157894735)","(5.0, 6.8, 6.777777777777778)","(4.8, 6.6, 6.452941176470588)","(6.5, 6.6, 6.531818181818181)"
10-01-2023 15:22:05.286071,"(51.0, 99999, 99990)","(71.0, 140.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.7705263157894735)","(5.0, 6.8, 6.777777777777778)","(4.8, 6.6, 6.453731343283582)","(6.5, 6.6, 6.489795918367347)"
10-01-2023 15:22:06.407211,"(51.0, 99999, 99990)","(71.0, 140.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 6.8, 6.777777777777778)","(4.8, 6.6, 6.763999999999999)","(6.5, 6.6, 6.489795918367347)"
10-01-2023 15:22:07.424163,"(51.0, 99999, 99990)","(71.0, 150.0, 120.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 6.8, 6.777777777777778)","(4.8, 6.8, 6.748571428571428)","(6.5, 6.6, 6.489795918367347)"
10-01-2023 15:22:08.493458,"(51.0, 99999, 99990)","(71.0, 140.0, 125.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 6.8, 6.777777777777778)","(4.8, 6.8, 6.698876404494381)","(6.5, 6.6, 6.489795918367347)"
10-01-2023 15:22:09.583950,"(51.0, 99999, 99990)","(71.0, 150.0, 131.25)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 6.8, 6.780645161290322)","(4.8, 6.8, 6.698876404494381)","(6.5, 6.6, 6.461538461538462)"
10-01-2023 15:22:10.608203,"(51.0, 99999, 99990)","(71.0, 150.0, 131.25)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 6.8, 6.780645161290322)","(4.8, 6.8, 6.698876404494381)","(6.5, 6.6, 6.461538461538462)"
10-01-2023 15:22:11.599183,"(51.0, 99999, 99990)","(71.0, 140.0, 130.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.7199999999999998)","(5.0, 6.8, 6.780645161290322)","(4.8, 6.8, 6.698876404494381)","(6.5, 6.6, 6.373333333333334)"
10-01-2023 15:22:12.559382,"(51.0, 99999, 99990)","(71.0, 150.0, 126.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.7439999999999998)","(5.0, 6.8, 6.780645161290322)","(4.8, 6.8, 6.704255319148936)","(6.5, 6.4, 6.363636363636364)"
10-01-2023 15:22:13.568768,"(51.0, 99999, 99990)","(71.0, 150.0, 126.0)","(5.0, 99999, 99990)","(2.25, 2.8, 2.7789473684210524)","(5.0, 6.8, 6.780645161290322)","(4.8, 6.8, 6.704255319148936)","(6.0, 6.4, 6.229268292682927)"
10-01-2023 15:22:14.595573,"(51.0, 99999, 99990)","(71.0, 150.0, 121.42857142857143)","(5.0, 99999, 99990)","(2.25, 2.8, 2.7789473684210524)","(5.0, 6.8, 6.779310344827586)","(4.8, 6.8, 6.698876404494381)","(6.0, 6.4, 6.229268292682927)"
10-01-2023 15:22:15.605403,"(51.0, 99999, 99990)","(71.0, 150.0, 121.42857142857143)","(5.0, 99999, 99990)","(2.25, 2.8, 2.7789473684210524)","(5.0, 6.8, 6.779310344827586)","(4.8, 6.8, 6.698876404494381)","(6.0, 6.4, 6.229268292682927)"
10-01-2023 15:22:16.664233,"(51.0, 99999, 99990)","(71.0, 150.0, 121.42857142857143)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 6.8, 7.112)","(4.8, 6.8, 6.578021978021979)","(6.0, 6.4, 6.05)"
10-01-2023 15:22:17.769082,"(51.0, 99999, 99990)","(71.0, 150.0, 121.42857142857143)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 7.2, 7.375757575757576)","(4.8, 7.0, 6.578021978021979)","(6.0, 6.4, 6.05)"
10-01-2023 15:22:18.825827,"(51.0, 99999, 99990)","(71.0, 150.0, 121.42857142857143)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 7.4, 7.375757575757576)","(4.8, 7.0, 6.612121212121212)","(6.0, 6.4, 6.066666666666666)"
10-01-2023 15:22:19.869850,"(51.0, 99999, 99990)","(71.0, 150.0, 146.66666666666666)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 7.4, 7.1647058823529415)","(4.8, 7.0, 6.612121212121212)","(6.0, 6.4, 5.986666666666666)"
10-01-2023 15:22:20.916030,"(51.0, 99999, 99990)","(71.0, 150.0, 146.66666666666666)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 7.2, 7.1647058823529415)","(4.8, 7.0, 6.6271844660194175)","(6.0, 6.0, 5.975)"
10-01-2023 15:22:21.926481,"(51.0, 99999, 99990)","(71.0, 150.0, 146.66666666666666)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 7.2, 7.226666666666667)","(4.8, 7.0, 6.6271844660194175)","(6.0, 6.0, 5.85)"
10-01-2023 15:22:22.931317,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 7.6, 7.226666666666667)","(4.8, 7.0, 6.6271844660194175)","(6.0, 6.0, 5.85)"
10-01-2023 15:22:23.885953,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 7.6, 7.449999999999999)","(4.8, 7.0, 6.6271844660194175)","(6.0, 6.0, 5.94)"
10-01-2023 15:22:24.882021,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.25, 2.8, 2.749090909090909)","(5.0, 7.6, 7.3999999999999995)","(4.8, 7.0, 6.6271844660194175)","(6.0, 6.0, 5.94)"
10-01-2023 15:22:25.925704,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.8, 2.749090909090909)","(5.5, 7.6, 7.3999999999999995)","(4.8, 7.0, 6.6271844660194175)","(5.5, 6.2, 5.825)"
10-01-2023 15:22:26.862674,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.78, 2.7439999999999998)","(5.5, 7.6, 7.3999999999999995)","(4.8, 7.0, 6.6271844660194175)","(5.5, 6.4, 5.756)"
10-01-2023 15:22:27.997269,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.72, 2.7418181818181817)","(5.5, 7.6, 7.3999999999999995)","(4.8, 7.0, 6.745454545454546)","(5.5, 6.4, 5.848)"
10-01-2023 15:22:29.101259,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.8, 2.7446153846153845)","(5.5, 7.6, 7.3999999999999995)","(4.8, 7.0, 6.745454545454546)","(5.5, 6.4, 5.756)"
10-01-2023 15:22:30.161862,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.8, 2.656)","(5.5, 7.6, 7.562790697674418)","(4.8, 7.0, 6.683018867924528)","(5.5, 6.4, 6.0285714285714285)"
10-01-2023 15:22:31.164800,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.8, 2.716774193548387)","(5.5, 7.6, 7.3)","(4.8, 7.0, 6.683018867924528)","(5.5, 6.2, 5.866666666666667)"
10-01-2023 15:22:32.209416,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.98, 2.7281481481481484)","(5.5, 7.6, 7.3)","(4.8, 7.0, 6.683018867924528)","(5.5, 6.2, 6.0)"
10-01-2023 15:22:33.269416,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.98, 2.676521739130435)","(5.5, 7.6, 7.466666666666667)","(4.8, 7.0, 6.683018867924528)","(5.5, 6.2, 5.933333333333334)"
10-01-2023 15:22:34.268211,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.676521739130435)","(5.5, 7.6, 7.466666666666667)","(4.8, 7.0, 6.683018867924528)","(5.5, 6.2, 5.933333333333334)"
10-01-2023 15:22:35.230785,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.676521739130435)","(5.5, 7.6, 7.52)","(4.8, 7.0, 6.697297297297297)","(5.5, 6.2, 5.836363636363637)"
10-01-2023 15:22:36.309077,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.718974358974359)","(5.5, 7.6, 7.52)","(4.8, 7.0, 6.6909090909090905)","(5.5, 6.0, 5.836363636363637)"
10-01-2023 15:22:37.344691,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.732881355932203)","(5.5, 7.6, 7.28)","(4.8, 6.8, 6.6909090909090905)","(5.5, 6.0, 5.85)"
10-01-2023 15:22:38.363545,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6847058823529415)","(5.5, 7.4, 7.285714285714286)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.857142857142858)"
10-01-2023 15:22:39.413760,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6847058823529415)","(5.5, 7.4, 7.285714285714286)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.857142857142858)"
10-01-2023 15:22:40.440891,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6847058823529415)","(5.5, 7.4, 7.589743589743589)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.942857142857143)"
10-01-2023 15:22:41.493495,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6847058823529415)","(5.5, 7.6, 7.969230769230769)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.942857142857143)"
10-01-2023 15:22:42.504383,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6847058823529415)","(5.5, 8.0, 7.969230769230769)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.818181818181818)"
10-01-2023 15:22:43.484140,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6847058823529415)","(5.5, 8.0, 7.969230769230769)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.818181818181818)"
10-01-2023 15:22:44.521538,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6853333333333333)","(5.5, 8.0, 7.969230769230769)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.862068965517241)"
10-01-2023 15:22:45.607789,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6853333333333333)","(5.5, 8.0, 7.911111111111111)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.862068965517241)"
10-01-2023 15:22:46.583648,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6853333333333333)","(5.5, 8.0, 7.911111111111111)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.862068965517241)"
10-01-2023 15:22:47.644590,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6853333333333333)","(5.5, 8.0, 7.911111111111111)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.862068965517241)"
10-01-2023 15:22:48.726392,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.76, 2.6853333333333333)","(5.5, 8.0, 7.911111111111111)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.862068965517241)"
10-01-2023 15:22:49.720966,"(51.0, 99999, 99990)","(81.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.72, 2.682666666666667)","(5.5, 8.0, 7.911111111111111)","(5.0, 6.8, 6.615384615384615)","(5.5, 6.0, 5.640425531914893)"
10-01-2023 15:22:50.678670,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.72, 2.6984615384615385)","(5.5, 8.0, 7.911111111111111)","(5.0, 6.8, 6.615384615384615)","(5.5, 5.8, 5.640425531914893)"
10-01-2023 15:22:51.737448,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.72, 2.6984615384615385)","(5.5, 8.0, 7.911111111111111)","(5.0, 6.8, 6.615384615384615)","(5.5, 5.8, 5.640425531914893)"
10-01-2023 15:22:52.762749,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.72, 2.6984615384615385)","(5.5, 8.0, 7.955555555555556)","(5.0, 6.8, 6.615384615384615)","(5.5, 5.8, 5.627586206896551)"
10-01-2023 15:22:53.781760,"(51.0, 99999, 99990)","(71.0, 150.0, 142.5)","(5.0, 99999, 99990)","(2.3, 2.72, 2.6984615384615385)","(5.5, 8.0, 7.976470588235294)","(5.0, 6.8, 6.618181818181818)","(5.5, 5.8, 5.628235294117647)"
10-01-2023 15:22:54.793119,"(51.0, 99999, 99990)","(71.0, 110.0, 94.0)","(5.0, 99999, 99990)","(2.3, 2.72, 2.6610526315789476)","(5.5, 8.0, 8.311111111111112)","(5.0, 6.8, 6.618181818181818)","(5.5, 5.8, 5.628235294117647)"
10-01-2023 15:22:55.843317,"(51.0, 99999, 99990)","(71.0, 140.0, 115.0)","(5.0, 99999, 99990)","(2.3, 2.72, 2.6675)","(5.5, 8.4, 8.2)","(5.0, 6.8, 6.68235294117647)","(5.5, 5.8, 5.628235294117647)"
10-01-2023 15:22:56.980699,"(51.0, 99999, 99990)","(71.0, 140.0, 115.0)","(5.0, 99999, 99990)","(2.3, 2.72, 2.6675)","(5.5, 8.4, 8.2)","(5.0, 6.8, 6.68235294117647)","(5.5, 5.8, 5.628235294117647)"
10-01-2023 15:22:57.932330,"(51.0, 99999, 99990)","(71.0, 140.0, 115.0)","(5.0, 99999, 99990)","(2.3, 2.72, 2.6675)","(5.5, 8.4, 8.2)","(5.0, 6.8, 6.68235294117647)","(5.5, 5.8, 5.546153846153846)"
10-01-2023 15:22:58.977304,"(51.0, 99999, 99990)","(71.0, 140.0, 102.5)","(5.0, 99999, 99990)","(2.3, 2.78, 2.6942857142857144)","(5.5, 8.4, 8.266666666666667)","(5.0, 6.8, 6.716666666666667)","(5.5, 5.6, 5.570833333333333)"
10-01-2023 15:23:00.091833,"(51.0, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(5.0, 99999, 99990)","(2.3, 2.78, 2.7607692307692306)","(5.5, 8.4, 8.311111111111112)","(5.0, 6.8, 6.716666666666667)","(5.5, 5.6, 5.570833333333333)"
10-01-2023 15:23:01.125512,"(51.0, 99999, 99990)","(71.0, 140.0, 102.5)","(5.0, 99999, 99990)","(2.3, 2.78, 2.7607692307692306)","(5.5, 8.2, 8.057142857142857)","(5.0, 6.8, 6.716666666666667)","(5.5, 5.6, 5.570833333333333)"
10-01-2023 15:23:02.085314,"(51.0, 99999, 99990)","(71.0, 140.0, 102.5)","(5.0, 99999, 99990)","(2.3, 2.78, 2.7607692307692306)","(5.5, 8.2, 8.057142857142857)","(5.0, 6.8, 6.716666666666667)","(5.5, 5.6, 5.570833333333333)"
10-01-2023 15:23:03.126594,"(51.0, 99999, 99990)","(71.0, 140.0, 102.5)","(5.0, 99999, 99990)","(2.3, 2.78, 2.770243902439024)","(5.5, 8.2, 7.88)","(5.0, 6.8, 6.712820512820513)","(5.5, 5.6, 5.574999999999999)"
10-01-2023 15:23:04.193458,"(51.0, 99999, 99990)","(71.0, 140.0, 102.5)","(5.0, 99999, 99990)","(2.3, 2.78, 2.770243902439024)","(5.5, 8.0, 7.777777777777778)","(5.0, 7.0, 6.712820512820513)","(5.5, 5.6, 5.585714285714285)"
10-01-2023 15:23:05.203202,"(51.0, 99999, 99990)","(71.0, 140.0, 102.5)","(5.0, 99999, 99990)","(2.3, 2.78, 2.770243902439024)","(5.5, 7.8, 7.6)","(5.0, 7.0, 6.712820512820513)","(5.5, 5.6, 5.585714285714285)"
10-01-2023 15:23:06.256661,"(51.0, 99999, 99990)","(71.0, 140.0, 102.5)","(5.0, 99999, 99990)","(2.3, 2.78, 2.7649999999999997)","(5.5, 7.6, 7.6)","(5.0, 7.0, 6.751111111111111)","(5.5, 5.6, 5.331884057971014)"
10-01-2023 15:23:07.312121,"(51.0, 99999, 99990)","(71.0, 130.0, 103.33333333333333)","(5.0, 99999, 99990)","(2.3, 2.78, 2.7466666666666666)","(5.5, 7.8, 7.5)","(5.0, 7.0, 6.803508771929824)","(5.5, 5.4, 5.317543859649123)"
10-01-2023 15:23:08.377923,"(51.0, 99999, 99990)","(71.0, 150.0, 120.0)","(5.0, 99999, 99990)","(2.3, 2.78, 3.0485772357723575)","(6.0, 7.8, 7.68)","(4.8, 7.0, 6.8)","(5.0, 5.4, 5.317543859649123)"
10-01-2023 15:23:09.366365,"(51.0, 99999, 99990)","(71.0, 140.0, 106.66666666666667)","(5.0, 99999, 99990)","(2.3, 3.05, 3.0485772357723575)","(6.0, 7.8, 7.345454545454546)","(4.8, 7.0, 6.783606557377049)","(5.0, 5.4, 5.317241379310345)"
10-01-2023 15:23:10.434000,"(51.0, 99999, 99990)","(71.0, 130.0, 103.33333333333333)","(5.0, 99999, 99990)","(2.3, 3.15, 4.456666666666667)","(6.0, 7.6, 7.960000000000001)","(4.8, 7.0, 7.199999999999999)","(5.0, 5.4, 6.233333333333333)"
10-01-2023 15:23:11.553600,"(51.0, 99999, 99990)","(71.0, 470.0, 265.0)","(5.0, 99999, 99990)","(2.3, 7.0, 4.456666666666667)","(6.0, 9.4, 7.960000000000001)","(4.8, 9.6, 7.199999999999999)","(5.0, 7.2, 6.233333333333333)"
10-01-2023 15:23:12.642112,"(51.0, 99999, 99990)","(71.0, 470.0, 265.0)","(5.0, 99999, 99990)","(2.3, 7.0, 4.456666666666667)","(6.0, 9.4, 8.292307692307693)","(4.8, 9.6, 7.199999999999999)","(5.0, 7.2, 6.233333333333333)"
