,Cincinati Cyndie,Queen Of Cakes,Little Ripper,Special Was It,Desleys Girl,Commands Respect,Ticket To Venus
11-01-2023 15:10:04.082744,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.8030769230769232)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.6259259259259258)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:05.282099,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.8030769230769232)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.6259259259259258)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:06.518456,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.8030769230769232)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.6259259259259258)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:07.782014,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.8030769230769232)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.6259259259259258)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:08.916994,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.8030769230769232)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.6259259259259258)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:10.076815,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.8030769230769232)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.6259259259259258)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:11.387193,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.8030769230769232)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.6259259259259258)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:12.495733,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.4763636363636365)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:13.498054,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.4763636363636365)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:14.514586,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.461818181818182)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:15.685990,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.461818181818182)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:16.799415,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.461818181818182)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:17.942701,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.505454545454546)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:19.161948,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.505454545454546)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:20.347095,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.505454545454546)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:21.549560,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.505454545454546)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:22.789530,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.461818181818182)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:23.942806,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.461818181818182)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:25.019696,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.461818181818182)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:26.047679,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.4472727272727273)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:27.065201,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.4472727272727273)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:28.133507,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.4472727272727273)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:29.113275,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.4472727272727273)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:30.086401,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.4472727272727273)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:31.101573,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.4472727272727273)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:32.193532,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.248)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:33.268584,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.248)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:34.302402,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.248)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:35.358644,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.248)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.9989473684210526)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:36.815186,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.248)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 3.1505102040816326)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:37.985694,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.248)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:39.023424,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 3.248)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:40.191969,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.6, 2.8915254237288135)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:41.467993,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.7)","(2.6, 5.8, 3.542857142857143)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:42.659539,"(3.7, 5.8, 3.875)","(61.0, 550.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.1285714285714286)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:43.837451,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.1285714285714286)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:45.025776,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.0771428571428574)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:46.106657,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.0771428571428574)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:47.223973,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.0771428571428574)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:48.388363,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.0771428571428574)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.5929166666666665)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:49.521569,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.0771428571428574)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.829761904761905)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:50.651858,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.0771428571428574)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:51.732445,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 3.0771428571428574)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:52.774836,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 2.964)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:53.877546,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 2.964)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:54.862339,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.7)","(2.6, 5.7, 2.964)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:55.958382,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.776470588235295)","(2.6, 5.7, 2.964)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:57.109014,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.776470588235295)","(2.6, 5.7, 2.964)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:58.292370,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.776470588235295)","(2.6, 5.7, 2.964)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:10:59.373001,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.776470588235295)","(2.6, 5.7, 2.964)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:00.676744,"(3.7, 5.8, 3.875)","(61.0, 450.0, 248.0)","(9.0, 20.0, 18.776470588235295)","(2.6, 5.7, 3.2290909090909095)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:01.841749,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 18.776470588235295)","(2.6, 5.7, 3.2290909090909095)","(12.0, 28.0, 26.583333333333336)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:03.131712,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 13.066666666666666)","(2.6, 5.7, 3.1285714285714286)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:04.610210,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 13.066666666666666)","(2.6, 5.7, 3.3923076923076927)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:05.634400,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3923076923076927)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.4970833333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:07.034804,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.439583333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:08.164112,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.439583333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:09.291754,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.439583333333333)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:10.406475,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:11.555109,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:12.736306,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:13.830454,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:14.813685,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:15.955845,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.3461538461538463)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:17.160774,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.476)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:18.298247,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.18)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:19.425085,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.18)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:20.574536,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.18)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:21.643451,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.18)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:22.787239,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.18)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:23.773823,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.18)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:24.806607,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.18)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:25.807268,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.18)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:26.798919,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.686666666666667)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:27.790065,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.693333333333333)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:28.828008,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.5)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:29.934837,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.5)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:31.088501,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.5)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:32.166884,"(3.7, 5.8, 3.875)","(61.0, 550.0, 382.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 4.5)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:33.213789,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.6466666666666665)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:34.309019,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.6466666666666665)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:35.359119,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.6466666666666665)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 200.0)"
11-01-2023 15:11:36.314878,"(3.7, 5.8, 3.875)","(61.0, 550.0, 298.0)","(9.0, 20.0, 14.8)","(2.6, 5.7, 3.6466666666666665)","(12.0, 28.0, 19.5)","(2.5, 3.35, 2.557777777777778)","(21.0, 260.0, 68.21428571428571)"
11-01-2023 15:11:37.292775,"(3.7, 5.8, 3.875)","(61.0, 550.0, 466.66666666666663)","(9.0, 20.0, 18.7)","(2.6, 4.3, 2.7822857142857145)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:38.301511,"(3.7, 5.8, 3.875)","(61.0, 550.0, 466.66666666666663)","(9.0, 20.0, 18.7)","(2.6, 4.3, 2.8005714285714287)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:39.342071,"(3.7, 5.8, 3.875)","(61.0, 550.0, 466.66666666666663)","(9.0, 20.0, 18.7)","(2.6, 4.3, 3.122)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:40.368999,"(3.7, 5.8, 3.875)","(61.0, 550.0, 466.66666666666663)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.122)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:41.417293,"(3.7, 5.8, 3.875)","(61.0, 550.0, 466.66666666666663)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.122)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:42.493395,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 2.8525)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:43.517604,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:44.601371,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:45.662936,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:46.646284,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:47.596284,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:48.559189,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:49.484622,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:50.418995,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
11-01-2023 15:11:51.589347,"(3.7, 5.8, 3.875)","(61.0, 550.0, 451.0)","(9.0, 20.0, 18.7)","(2.6, 4.2, 3.017777777777778)","(12.0, 28.0, 25.181818181818183)","(2.5, 3.35, 2.557777777777778)","(21.0, 95.0, 68.21428571428571)"
