,Zulu Rufus,Awesome Orson,Blink You Lose,Teragram Finale,Robell Magic,King Cujo
10-01-2023 20:24:02.474891,"(71.0, 250.0, 226.0)","(31.0, 100.0, 99.0)","(1.95, 2.22, 2.2019047619047623)","(9.0, 13.5, 13.152173913043478)","(1.95, 2.36, 2.358787878787879)","(17.0, 36.0, 34.94736842105263)"
10-01-2023 20:24:03.450815,"(71.0, 250.0, 226.0)","(31.0, 100.0, 99.72972972972973)","(1.95, 2.2, 2.18961038961039)","(9.0, 13.5, 13.26923076923077)","(1.95, 2.38, 2.37)","(17.0, 36.0, 35.111111111111114)"
10-01-2023 20:24:04.358308,"(71.0, 250.0, 226.0)","(31.0, 100.0, 99.7560975609756)","(1.95, 2.2, 2.188780487804878)","(9.0, 13.5, 13.4)","(1.95, 2.38, 2.369507042253521)","(17.0, 36.0, 34.857142857142854)"
10-01-2023 20:24:05.305256,"(71.0, 250.0, 236.66666666666666)","(31.0, 100.0, 99.0909090909091)","(1.95, 2.2, 2.1944000000000004)","(9.0, 13.5, 13.4)","(1.95, 2.38, 2.366371681415929)","(17.0, 36.0, 34.857142857142854)"
10-01-2023 20:24:06.214361,"(71.0, 250.0, 230.0)","(31.0, 100.0, 99.0)","(1.95, 2.2, 2.192857142857143)","(9.0, 13.5, 13.4)","(1.95, 2.38, 2.366371681415929)","(17.0, 36.0, 34.857142857142854)"
10-01-2023 20:24:07.150594,"(71.0, 250.0, 235.45454545454544)","(31.0, 100.0, 99.72972972972973)","(1.95, 2.2, 2.192857142857143)","(9.0, 13.5, 13.4)","(1.95, 2.38, 2.366371681415929)","(17.0, 36.0, 34.666666666666664)"
10-01-2023 20:24:08.101559,"(71.0, 250.0, 232.22222222222223)","(31.0, 100.0, 99.0)","(1.95, 2.2, 2.196744186046512)","(9.0, 13.5, 13.475)","(1.95, 2.38, 2.3660633484162896)","(17.0, 36.0, 34.666666666666664)"
10-01-2023 20:24:09.135994,"(71.0, 250.0, 236.66666666666666)","(31.0, 100.0, 99.0)","(1.95, 2.22, 2.215675675675676)","(9.0, 13.5, 13.895833333333334)","(1.95, 2.38, 2.335)","(17.0, 36.0, 34.666666666666664)"
10-01-2023 20:24:10.087900,"(71.0, 250.0, 235.45454545454544)","(31.0, 100.0, 99.72972972972973)","(1.95, 2.22, 2.215675675675676)","(9.0, 14.0, 13.895833333333334)","(1.95, 2.34, 2.3219354838709676)","(17.0, 36.0, 35.166666666666664)"
10-01-2023 20:24:11.005645,"(71.0, 250.0, 238.0)","(31.0, 100.0, 99.0909090909091)","(1.95, 2.2, 2.1920833333333336)","(9.0, 14.5, 14.065217391304348)","(1.95, 2.34, 2.3231818181818182)","(17.0, 36.0, 34.57142857142857)"
10-01-2023 20:24:12.014851,"(71.0, 250.0, 235.0)","(31.0, 100.0, 99.0)","(1.95, 2.2, 2.188888888888889)","(9.0, 14.5, 14.166666666666666)","(1.95, 2.34, 2.3175999999999997)","(17.0, 36.0, 35.166666666666664)"
10-01-2023 20:24:13.069294,"(71.0, 290.0, 259.2307692307692)","(31.0, 100.0, 99.72222222222223)","(1.95, 2.2, 2.1929032258064516)","(9.0, 14.5, 14.222222222222221)","(1.95, 2.34, 2.316986301369863)","(17.0, 36.0, 34.57142857142857)"
10-01-2023 20:24:13.970660,"(71.0, 290.0, 259.2307692307692)","(31.0, 100.0, 98.97435897435898)","(1.95, 2.2, 2.1929032258064516)","(9.0, 14.5, 14.222222222222221)","(1.95, 2.34, 2.316986301369863)","(17.0, 36.0, 35.333333333333336)"
10-01-2023 20:24:14.839462,"(71.0, 290.0, 245.55555555555554)","(31.0, 100.0, 98.97435897435898)","(1.95, 2.2, 2.1980000000000004)","(9.0, 14.5, 14.1875)","(1.95, 2.34, 2.316986301369863)","(17.0, 36.0, 35.333333333333336)"
10-01-2023 20:24:15.845114,"(71.0, 290.0, 256.6666666666667)","(31.0, 100.0, 99.72222222222223)","(1.95, 2.22, 2.2032258064516133)","(9.0, 14.5, 14.444444444444445)","(1.95, 2.32, 2.3266666666666667)","(17.0, 36.0, 35.333333333333336)"
10-01-2023 20:24:16.851885,"(71.0, 290.0, 250.0)","(31.0, 100.0, 98.97435897435898)","(1.95, 2.22, 2.196179775280899)","(9.0, 14.5, 14.4375)","(1.95, 2.34, 2.3266666666666667)","(17.0, 36.0, 35.0)"
10-01-2023 20:24:17.763963,"(71.0, 290.0, 259.2307692307692)","(31.0, 100.0, 98.97435897435898)","(1.95, 2.22, 2.1935000000000002)","(9.0, 14.5, 14.4375)","(1.95, 2.34, 2.3266666666666667)","(17.0, 36.0, 35.333333333333336)"
10-01-2023 20:24:18.687118,"(71.0, 290.0, 259.2307692307692)","(31.0, 100.0, 99.72222222222223)","(1.95, 2.22, 2.1870588235294117)","(9.0, 14.5, 14.4375)","(1.95, 2.34, 2.3305555555555553)","(17.0, 36.0, 35.0)"
10-01-2023 20:24:19.638226,"(71.0, 290.0, 245.55555555555554)","(31.0, 100.0, 98.97435897435898)","(1.95, 2.18, 2.1763636363636367)","(9.0, 14.5, 14.428571428571429)","(1.95, 2.34, 2.337272727272727)","(17.0, 36.0, 35.333333333333336)"
10-01-2023 20:24:20.576205,"(71.0, 290.0, 256.6666666666667)","(31.0, 100.0, 98.97435897435898)","(1.95, 2.2, 2.187692307692308)","(9.0, 14.5, 14.458333333333334)","(1.95, 2.34, 2.3394285714285714)","(17.0, 36.0, 35.42857142857143)"
10-01-2023 20:24:21.505002,"(71.0, 290.0, 231.66666666666666)","(31.0, 100.0, 98.97435897435898)","(1.95, 2.2, 2.1870270270270273)","(9.0, 14.5, 14.458333333333334)","(1.95, 2.36, 2.3374358974358973)","(17.0, 36.0, 35.111111111111114)"
10-01-2023 20:24:22.349657,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.5)","(1.9, 2.2, 2.1873684210526316)","(10.0, 14.5, 14.458333333333334)","(2.0, 2.36, 2.3374358974358973)","(19.0, 36.0, 35.111111111111114)"
10-01-2023 20:24:23.341709,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.5)","(1.9, 2.2, 2.1873684210526316)","(10.0, 14.5, 14.45)","(2.0, 2.36, 2.3374358974358973)","(19.0, 36.0, 35.0)"
10-01-2023 20:24:24.372869,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.5)","(1.9, 2.2, 2.1831111111111112)","(10.0, 14.5, 14.45)","(2.0, 2.36, 2.340869565217391)","(19.0, 36.0, 34.666666666666664)"
10-01-2023 20:24:25.408103,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.02439024390245)","(1.9, 2.2, 2.1831111111111112)","(10.0, 14.5, 14.458333333333334)","(2.0, 2.36, 2.345333333333333)","(19.0, 36.0, 34.666666666666664)"
10-01-2023 20:24:26.367162,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.02439024390245)","(1.9, 2.2, 2.1831111111111112)","(10.0, 14.5, 14.458333333333334)","(2.0, 2.36, 2.34375)","(19.0, 36.0, 34.15384615384615)"
10-01-2023 20:24:27.313562,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.02439024390245)","(1.9, 2.2, 2.1852873563218393)","(10.0, 14.5, 14.458333333333334)","(2.0, 2.36, 2.342372881355932)","(19.0, 36.0, 33.333333333333336)"
10-01-2023 20:24:28.288334,"(81.0, 290.0, 234.0)","(41.0, 110.0, 109.02439024390245)","(1.9, 2.2, 2.1852873563218393)","(10.0, 14.5, 14.45)","(2.0, 2.36, 2.323225806451613)","(19.0, 36.0, 33.333333333333336)"
10-01-2023 20:24:29.181318,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.02439024390245)","(1.9, 2.2, 2.181714285714286)","(10.0, 14.5, 14.45)","(2.0, 2.34, 2.3228571428571425)","(19.0, 36.0, 34.11764705882353)"
10-01-2023 20:24:30.079006,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.02439024390245)","(1.9, 2.22, 2.1849122807017545)","(10.0, 14.5, 14.456521739130435)","(2.0, 2.34, 2.3253658536585364)","(19.0, 36.0, 34.11764705882353)"
10-01-2023 20:24:31.069515,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.02439024390245)","(1.9, 2.22, 2.189677419354839)","(10.0, 14.5, 14.45)","(2.0, 2.34, 2.319512195121951)","(19.0, 36.0, 34.22222222222222)"
10-01-2023 20:24:32.056955,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 109.02439024390245)","(1.9, 2.2, 2.1942857142857144)","(10.0, 14.5, 14.285714285714286)","(2.0, 2.32, 2.3159509202453985)","(19.0, 36.0, 33.42857142857143)"
10-01-2023 20:24:33.012996,"(81.0, 290.0, 231.66666666666666)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.194017094017094)","(10.0, 14.5, 14.461538461538462)","(2.0, 2.32, 2.3074074074074074)","(19.0, 36.0, 34.0)"
10-01-2023 20:24:34.035911,"(81.0, 280.0, 250.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.197857142857143)","(10.0, 14.5, 14.538461538461538)","(2.0, 2.32, 2.2975757575757574)","(19.0, 36.0, 33.23076923076923)"
10-01-2023 20:24:35.004422,"(81.0, 280.0, 250.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.19344262295082)","(10.0, 15.0, 14.583333333333334)","(2.0, 2.32, 2.3002739726027395)","(19.0, 36.0, 33.23076923076923)"
10-01-2023 20:24:35.825337,"(81.0, 280.0, 272.22222222222223)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.21875)","(10.0, 15.0, 14.534883720930232)","(2.0, 2.32, 2.3002739726027395)","(19.0, 36.0, 33.23076923076923)"
10-01-2023 20:24:36.805058,"(81.0, 270.0, 245.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.24, 2.238275862068966)","(10.0, 14.5, 14.30952380952381)","(2.0, 2.3, 2.276923076923077)","(19.0, 36.0, 32.92307692307692)"
10-01-2023 20:24:37.808597,"(81.0, 270.0, 236.66666666666666)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.24, 2.238095238095238)","(10.0, 14.5, 14.295454545454545)","(2.0, 2.28, 2.2734693877551018)","(19.0, 36.0, 33.77777777777778)"
10-01-2023 20:24:38.774460,"(81.0, 270.0, 232.5)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.26, 2.2437500000000004)","(10.0, 14.5, 14.289473684210526)","(2.0, 2.28, 2.3127272727272725)","(19.0, 36.0, 32.72727272727273)"
10-01-2023 20:24:39.726492,"(81.0, 270.0, 231.8181818181818)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.24, 2.234857142857143)","(10.0, 14.0, 13.944444444444445)","(2.0, 2.32, 2.3046913580246913)","(19.0, 36.0, 33.75)"
10-01-2023 20:24:40.724866,"(81.0, 270.0, 242.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.24, 2.2283870967741937)","(10.0, 14.0, 13.938356164383562)","(2.0, 2.32, 2.326470588235294)","(19.0, 36.0, 33.333333333333336)"
10-01-2023 20:24:41.687196,"(81.0, 270.0, 240.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.2146391752577324)","(10.0, 14.0, 13.928571428571429)","(2.0, 2.34, 2.326470588235294)","(19.0, 34.0, 33.6)"
10-01-2023 20:24:42.625592,"(81.0, 270.0, 231.8181818181818)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.24, 2.226792452830189)","(10.0, 13.5, 13.2)","(2.0, 2.34, 2.335616438356164)","(19.0, 36.0, 33.86666666666667)"
10-01-2023 20:24:43.550469,"(81.0, 270.0, 242.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.217391304347826)","(10.0, 13.0, 12.9375)","(2.0, 2.34, 2.336)","(19.0, 36.0, 35.42857142857143)"
10-01-2023 20:24:44.488038,"(81.0, 270.0, 235.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.24, 2.224806201550388)","(10.0, 13.0, 12.92)","(2.0, 2.34, 2.3325)","(19.0, 36.0, 35.2)"
10-01-2023 20:24:45.482937,"(81.0, 270.0, 242.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.210289855072464)","(10.0, 13.0, 12.875)","(2.0, 2.34, 2.3325)","(19.0, 36.0, 34.666666666666664)"
10-01-2023 20:24:46.501362,"(81.0, 270.0, 240.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.2065185185185188)","(10.0, 13.5, 12.965116279069768)","(2.0, 2.36, 2.344)","(19.0, 36.0, 34.666666666666664)"
10-01-2023 20:24:47.575964,"(81.0, 270.0, 231.8181818181818)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.2063333333333337)","(10.0, 13.5, 13.147058823529411)","(2.0, 2.36, 2.3474285714285714)","(19.0, 36.0, 34.666666666666664)"
10-01-2023 20:24:48.552022,"(81.0, 270.0, 242.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.2063333333333337)","(10.0, 13.5, 13.147058823529411)","(2.0, 2.36, 2.349090909090909)","(19.0, 36.0, 33.86666666666667)"
10-01-2023 20:24:49.453368,"(81.0, 270.0, 242.0)","(41.0, 110.0, 108.91891891891892)","(1.9, 2.22, 2.204320987654321)","(10.0, 13.5, 13.166666666666666)","(2.0, 2.36, 2.3562499999999997)","(19.0, 36.0, 33.09090909090909)"
10-01-2023 20:24:50.414182,"(81.0, 270.0, 240.0)","(41.0, 110.0, 105.71428571428571)","(1.9, 2.2, 2.1911475409836068)","(10.0, 13.5, 13.454545454545455)","(2.0, 2.36, 2.346285714285714)","(19.0, 36.0, 32.8)"
10-01-2023 20:24:51.407101,"(81.0, 270.0, 231.8181818181818)","(41.0, 110.0, 106.25)","(1.9, 2.22, 2.1939682539682543)","(10.0, 13.5, 13.45)","(2.0, 2.36, 2.3523809523809525)","(19.0, 36.0, 32.8)"
10-01-2023 20:24:52.387564,"(81.0, 270.0, 243.75)","(41.0, 110.0, 106.66666666666667)","(1.9, 2.2, 2.193134328358209)","(10.0, 13.5, 13.454545454545455)","(2.0, 2.36, 2.3523809523809525)","(19.0, 36.0, 32.8)"
10-01-2023 20:24:53.361497,"(81.0, 270.0, 245.29411764705884)","(41.0, 110.0, 108.42105263157895)","(1.9, 2.2, 2.193134328358209)","(10.0, 13.5, 13.454545454545455)","(2.0, 2.36, 2.3523809523809525)","(19.0, 36.0, 32.8)"
10-01-2023 20:24:54.372748,"(81.0, 270.0, 245.29411764705884)","(41.0, 110.0, 108.42105263157895)","(1.9, 2.2, 2.1934482758620693)","(10.0, 13.5, 13.166666666666666)","(2.0, 2.36, 2.348108108108108)","(19.0, 36.0, 33.0)"
10-01-2023 20:24:55.344964,"(81.0, 270.0, 243.75)","(41.0, 110.0, 107.85714285714286)","(1.9, 2.2, 2.1873846153846155)","(10.0, 13.5, 13.05)","(2.0, 2.36, 2.360575539568345)","(19.0, 36.0, 33.666666666666664)"
10-01-2023 20:24:56.249790,"(81.0, 270.0, 243.75)","(41.0, 110.0, 107.27272727272727)","(1.9, 2.18, 2.174181818181818)","(10.0, 13.5, 13.136363636363637)","(2.0, 2.38, 2.3606249999999998)","(19.0, 36.0, 33.111111111111114)"
10-01-2023 20:24:57.197782,"(81.0, 270.0, 247.5)","(41.0, 110.0, 107.27272727272727)","(1.9, 2.18, 2.1721212121212123)","(10.0, 13.5, 13.166666666666666)","(2.0, 2.38, 2.412316384180791)","(19.0, 36.0, 33.666666666666664)"
10-01-2023 20:24:58.241397,"(81.0, 270.0, 247.5)","(41.0, 110.0, 107.1875)","(1.9, 2.18, 2.16734375)","(10.0, 13.5, 13.061643835616438)","(2.0, 2.42, 2.4168852459016392)","(19.0, 34.0, 34.32258064516129)"
10-01-2023 20:24:59.352534,"(91.0, 270.0, 225.0)","(41.0, 110.0, 106.25)","(1.9, 2.18, 2.156896551724138)","(10.0, 13.5, 12.946153846153846)","(2.0, 2.42, 2.430632911392405)","(19.0, 36.0, 34.8)"
10-01-2023 20:25:00.394632,"(91.0, 270.0, 217.5)","(41.0, 110.0, 106.25)","(1.9, 2.16, 2.156896551724138)","(10.0, 13.5, 12.923076923076923)","(2.0, 2.44, 2.427659574468085)","(19.0, 36.0, 34.8)"
10-01-2023 20:25:01.391645,"(91.0, 270.0, 228.0)","(41.0, 110.0, 106.25)","(1.9, 2.16, 2.1567307692307693)","(10.0, 13.5, 12.94)","(2.0, 2.44, 2.417979797979798)","(19.0, 36.0, 34.625)"
10-01-2023 20:25:02.438175,"(91.0, 270.0, 223.33333333333334)","(41.0, 110.0, 106.25)","(1.9, 2.16, 2.1547967479674797)","(10.0, 13.5, 12.866666666666667)","(2.0, 2.42, 2.4584)","(19.0, 36.0, 34.30769230769231)"
10-01-2023 20:25:03.393365,"(91.0, 270.0, 231.8181818181818)","(41.0, 110.0, 106.25)","(1.9, 2.16, 2.1547967479674797)","(10.0, 13.5, 12.866666666666667)","(2.0, 2.46, 2.4523076923076923)","(19.0, 36.0, 34.0)"
10-01-2023 20:25:04.269472,"(91.0, 270.0, 217.5)","(41.0, 110.0, 106.25)","(1.9, 2.16, 2.149117647058824)","(10.0, 13.0, 12.828947368421053)","(2.0, 2.46, 2.4505454545454546)","(19.0, 36.0, 34.6)"
10-01-2023 20:25:05.281577,"(91.0, 270.0, 222.0)","(41.0, 110.0, 106.25)","(1.9, 2.16, 2.1561818181818184)","(10.0, 13.0, 12.86111111111111)","(2.0, 2.46, 2.4284931506849317)","(19.0, 36.0, 34.4)"
10-01-2023 20:25:06.273092,"(91.0, 270.0, 222.0)","(41.0, 110.0, 106.25)","(1.9, 2.16, 2.151868131868132)","(10.0, 13.0, 12.86111111111111)","(2.0, 2.44, 2.4284931506849317)","(19.0, 36.0, 34.4)"
10-01-2023 20:25:07.301716,"(91.0, 270.0, 222.0)","(41.0, 110.0, 106.25)","(1.9, 2.16, 2.136857142857143)","(10.0, 13.0, 12.914285714285715)","(2.0, 2.44, 2.4276470588235295)","(19.0, 36.0, 34.4)"
10-01-2023 20:25:08.335646,"(91.0, 270.0, 222.0)","(41.0, 110.0, 106.25)","(1.9, 2.18, 2.154896551724138)","(10.0, 13.0, 12.914285714285715)","(2.0, 2.44, 2.4238709677419354)","(19.0, 36.0, 33.91304347826087)"
10-01-2023 20:25:09.297529,"(91.0, 270.0, 222.0)","(41.0, 110.0, 106.53846153846153)","(1.9, 2.18, 2.154896551724138)","(10.0, 13.0, 12.878048780487806)","(2.0, 2.44, 2.4238709677419354)","(19.0, 34.0, 35.09433962264151)"
10-01-2023 20:25:10.204953,"(91.0, 270.0, 222.0)","(41.0, 110.0, 106.53846153846153)","(1.9, 2.18, 2.154896551724138)","(10.0, 13.0, 12.878048780487806)","(2.0, 2.44, 2.4335714285714287)","(19.0, 36.0, 33.91304347826087)"
10-01-2023 20:25:11.280401,"(91.0, 270.0, 222.0)","(41.0, 110.0, 106.53846153846153)","(1.9, 2.16, 2.1424242424242426)","(10.0, 13.0, 12.878048780487806)","(2.0, 2.44, 2.4274074074074075)","(19.0, 34.0, 33.91304347826087)"
10-01-2023 20:25:12.306645,"(91.0, 270.0, 222.0)","(41.0, 110.0, 106.53846153846153)","(1.9, 2.16, 2.1424242424242426)","(10.0, 13.0, 12.852272727272727)","(2.0, 2.5, 2.433333333333333)","(19.0, 34.0, 33.6)"
10-01-2023 20:25:13.303772,"(91.0, 270.0, 222.0)","(41.0, 130.0, 120.78947368421052)","(1.9, 2.16, 2.143492063492064)","(10.0, 13.0, 12.841463414634147)","(2.0, 2.44, 2.436)","(19.0, 34.0, 32.0)"
10-01-2023 20:25:14.335599,"(91.0, 270.0, 222.0)","(41.0, 130.0, 123.0)","(1.9, 2.16, 2.143492063492064)","(10.0, 13.0, 12.951612903225806)","(2.0, 2.44, 2.466341463414634)","(19.0, 34.0, 25.333333333333332)"
10-01-2023 20:25:15.388192,"(91.0, 270.0, 222.0)","(41.0, 130.0, 121.66666666666667)","(1.9, 2.16, 2.148314606741573)","(10.0, 13.0, 12.960526315789474)","(2.0, 2.5, 2.4757575757575756)","(19.0, 26.0, 24.88)"
10-01-2023 20:25:16.388102,"(91.0, 280.0, 221.66666666666666)","(41.0, 130.0, 121.66666666666667)","(1.9, 2.16, 2.148314606741573)","(10.0, 13.0, 12.796610169491526)","(2.0, 2.5, 2.493846153846154)","(19.0, 25.0, 25.390243902439025)"
10-01-2023 20:25:17.409979,"(91.0, 280.0, 221.66666666666666)","(41.0, 130.0, 124.47368421052632)","(1.9, 2.12, 2.1150943396226416)","(10.0, 13.5, 13.2)","(2.0, 2.52, 2.493846153846154)","(19.0, 27.0, 25.94871794871795)"
10-01-2023 20:25:18.341813,"(91.0, 280.0, 221.66666666666666)","(41.0, 130.0, 124.47368421052632)","(1.9, 2.14, 2.132727272727273)","(10.0, 13.5, 13.157142857142857)","(2.0, 2.54, 2.5148148148148146)","(17.0, 26.0, 25.65)"
10-01-2023 20:25:19.244895,"(91.0, 280.0, 221.66666666666666)","(41.0, 130.0, 124.47368421052632)","(1.9, 2.12, 2.1144827586206896)","(10.0, 13.0, 12.930555555555555)","(2.0, 2.56, 2.545)","(17.0, 26.0, 25.72222222222222)"
10-01-2023 20:25:20.226734,"(91.0, 280.0, 227.5)","(41.0, 130.0, 124.56896551724138)","(1.9, 2.14, 2.138846153846154)","(10.0, 13.5, 13.25)","(2.0, 2.48, 2.46)","(17.0, 26.0, 26.083333333333332)"
10-01-2023 20:25:21.312596,"(91.0, 280.0, 227.5)","(41.0, 130.0, 126.18181818181819)","(1.9, 2.16, 2.1441975308641976)","(10.0, 14.0, 13.65)","(2.05, 2.46, 2.4446153846153846)","(17.0, 27.0, 25.93548387096774)"
10-01-2023 20:25:22.388390,"(91.0, 280.0, 227.5)","(41.0, 130.0, 126.18181818181819)","(1.9, 2.16, 2.117829457364341)","(10.0, 14.0, 13.741379310344827)","(2.05, 2.46, 2.455)","(17.0, 27.0, 25.862068965517242)"
10-01-2023 20:25:23.292783,"(91.0, 280.0, 238.0)","(41.0, 130.0, 126.18181818181819)","(1.9, 2.12, 2.117829457364341)","(10.0, 14.0, 13.741379310344827)","(2.05, 2.48, 2.44)","(17.0, 27.0, 25.85185185185185)"
10-01-2023 20:25:24.264572,"(91.0, 280.0, 259.0)","(41.0, 130.0, 126.75925925925927)","(1.9, 2.16, 2.1464285714285714)","(10.0, 14.5, 14.142857142857142)","(2.05, 2.44, 2.409473684210526)","(17.0, 27.0, 25.85185185185185)"
10-01-2023 20:25:25.339107,"(91.0, 280.0, 259.0)","(41.0, 130.0, 126.75925925925927)","(1.9, 2.16, 2.1481081081081084)","(10.0, 14.5, 14.142857142857142)","(2.05, 2.42, 2.4091428571428573)","(17.0, 27.0, 26.0)"
10-01-2023 20:25:26.227239,"(91.0, 280.0, 259.0)","(41.0, 130.0, 126.75925925925927)","(1.9, 2.18, 2.1614084507042257)","(10.0, 14.5, 14.142857142857142)","(2.05, 2.44, 2.4060377358490563)","(17.0, 27.0, 27.6)"
10-01-2023 20:25:27.227938,"(91.0, 300.0, 264.0)","(41.0, 140.0, 132.0)","(1.9, 2.14, 2.125)","(10.0, 15.5, 15.166666666666666)","(2.05, 2.46, 2.391111111111111)","(17.0, 28.0, 28.25)"
10-01-2023 20:25:28.316157,"(91.0, 300.0, 255.0)","(41.0, 140.0, 136.66666666666666)","(1.9, 2.14, 2.1325000000000003)","(10.0, 15.5, 15.285714285714286)","(2.05, 2.4, 2.3752542372881353)","(17.0, 29.0, 27.833333333333332)"
10-01-2023 20:25:29.410018,"(91.0, 300.0, 249.375)","(41.0, 140.0, 125.45454545454545)","(1.9, 2.14, 2.1265811965811965)","(10.0, 15.5, 14.1375)","(2.05, 2.38, 2.398980891719745)","(17.0, 29.0, 27.384615384615383)"
10-01-2023 20:25:30.343601,"(91.0, 300.0, 249.375)","(41.0, 140.0, 129.33333333333334)","(1.9, 2.14, 2.1265811965811965)","(10.0, 14.5, 14.142857142857142)","(2.05, 2.4, 2.415488721804511)","(17.0, 29.0, 27.727272727272727)"
10-01-2023 20:25:31.311158,"(91.0, 300.0, 246.0)","(41.0, 140.0, 130.0)","(1.9, 2.14, 2.129039548022599)","(10.0, 14.5, 13.776315789473685)","(2.05, 2.42, 2.4098591549295776)","(17.0, 29.0, 27.727272727272727)"
10-01-2023 20:25:32.217848,"(91.0, 300.0, 246.0)","(41.0, 140.0, 130.0)","(1.9, 2.14, 2.1245197740112998)","(10.0, 14.5, 14.39655172413793)","(2.05, 2.42, 2.391157894736842)","(17.0, 29.0, 29.75)"
10-01-2023 20:25:33.197992,"(101.0, 300.0, 248.57142857142856)","(41.0, 140.0, 130.76923076923077)","(1.9, 2.16, 2.148783783783784)","(10.0, 15.0, 13.8125)","(2.05, 2.36, 2.341860465116279)","(17.0, 30.0, 30.875)"
10-01-2023 20:25:34.247351,"(101.0, 300.0, 270.0)","(41.0, 150.0, 135.0)","(1.9, 2.18, 2.1694736842105264)","(10.0, 14.0, 13.738095238095237)","(2.05, 2.36, 2.3368316831683167)","(17.0, 34.0, 33.142857142857146)"
10-01-2023 20:25:35.248253,"(101.0, 300.0, 270.0)","(41.0, 150.0, 135.0)","(1.9, 2.18, 2.1694736842105264)","(10.0, 14.0, 13.738095238095237)","(2.05, 2.36, 2.3382795698924728)","(17.0, 34.0, 32.857142857142854)"
10-01-2023 20:25:36.212026,"(101.0, 300.0, 270.0)","(41.0, 150.0, 135.0)","(1.9, 2.18, 2.1685714285714286)","(10.0, 14.0, 13.833333333333334)","(2.05, 2.36, 2.3382795698924728)","(17.0, 34.0, 32.857142857142854)"
10-01-2023 20:25:37.147516,"(101.0, 300.0, 270.0)","(41.0, 150.0, 135.0)","(1.9, 2.18, 2.1750000000000003)","(10.0, 14.0, 13.86)","(2.05, 2.36, 2.334430379746835)","(17.0, 34.0, 32.857142857142854)"
10-01-2023 20:25:38.075817,"(101.0, 300.0, 270.0)","(41.0, 150.0, 135.0)","(1.9, 2.18, 2.172)","(10.0, 14.5, 13.6875)","(2.05, 2.36, 2.323598615916955)","(17.0, 34.0, 32.857142857142854)"
10-01-2023 20:25:39.018672,"(101.0, 300.0, 270.0)","(41.0, 150.0, 135.0)","(1.9, 2.18, 2.1676)","(10.0, 14.5, 13.677777777777777)","(2.05, 2.36, 2.323598615916955)","(17.0, 34.0, 31.523809523809526)"
10-01-2023 20:25:40.015146,"(101.0, 300.0, 270.0)","(41.0, 150.0, 135.0)","(1.9, 2.18, 2.1777058823529414)","(10.0, 14.5, 13.668539325842696)","(2.05, 2.36, 2.3252173913043475)","(17.0, 34.0, 31.523809523809526)"
10-01-2023 20:25:41.074735,"(101.0, 850.0, 722.0)","(41.0, 180.0, 155.0)","(1.9, 2.18, 5000.5599999999995)","(10.0, 14.5, 9998.5)","(2.05, 2.36, 9998.5)","(17.0, 34.0, 9998.5)"
10-01-2023 20:25:42.108208,"(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.05, 99998, 9998.5)","(17.0, 99998, 9998.5)"
10-01-2023 20:25:43.050744,"(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.05, 99998, 9998.5)","(17.0, 99998, 9998.5)"
10-01-2023 20:25:43.939875,"(101.0, 99998, 9998.5)","(41.0, 99998, 9998.5)","(1.9, 99998, 9998.5)","(10.0, 99998, 9998.5)","(2.05, 99998, 9998.5)","(17.0, 99998, 9998.5)"
