,Wedding Night,Just One Good One Nz,Looks Just Right,Keayang Sponge Bob,Bella Godiva,Todays Hero,Trioli,Chang,Man Of Action Nz,Tulhurst Cuddles
06-01-2023 13:09:23.332603,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 2.68, 2.6100000000000003)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 43.0)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 5.333333333333333)"
06-01-2023 13:09:24.613597,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 2.68, 2.6100000000000003)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 43.0)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 5.333333333333333)"
06-01-2023 13:09:25.928489,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 2.68, 2.6100000000000003)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 43.0)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 5.333333333333333)"
06-01-2023 13:09:27.242841,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 2.68, 3.29)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 40.5)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 6.25)"
06-01-2023 13:09:28.552236,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 3.9, 3.202857142857143)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 48.55555555555556)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 6.25)"
06-01-2023 13:09:29.822640,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 3.9, 3.202857142857143)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 48.55555555555556)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 6.25)"
06-01-2023 13:09:31.112331,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 3.85, 3.265)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 48.55555555555556)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 6.25)"
06-01-2023 13:09:32.393023,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 3.85, 3.265)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 48.55555555555556)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 6.25)"
06-01-2023 13:09:33.626458,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 3.8, 3.24)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 48.55555555555556)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 6.25)"
06-01-2023 13:09:34.930761,"(51.0, 190.0, 106.66666666666666)","(5.5, 99999, 99990)","(2.45, 3.75, 3.2920000000000003)","(5.0, 6.6, 5.475)","(9.0, 17.0, 15.625)","(21.0, 55.0, 48.55555555555556)","(18.0, 38.0, 24.666666666666668)","(61.0, 210.0, 120.0)","(15.0, 99999, 99990)","(4.2, 6.6, 6.25)"
06-01-2023 13:09:36.175756,"(51.0, 180.0, 122.5)","(5.5, 99999, 99990)","(2.45, 3.7, 3.2920000000000003)","(5.0, 6.6, 5.65)","(9.0, 17.0, 16.346153846153847)","(21.0, 55.0, 44.666666666666664)","(18.0, 38.0, 27.6)","(61.0, 210.0, 137.5)","(15.0, 99999, 99990)","(4.2, 6.6, 6.2272727272727275)"
06-01-2023 13:09:37.375858,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.65, 3.232)","(5.0, 6.2, 5.65)","(9.0, 22.0, 16.0)","(21.0, 50.0, 44.666666666666664)","(18.0, 34.0, 26.4)","(61.0, 200.0, 137.5)","(15.0, 99999, 99990)","(4.2, 6.4, 6.2272727272727275)"
06-01-2023 13:09:38.613878,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.6, 3.232)","(5.0, 6.2, 5.65)","(9.0, 17.5, 16.0)","(21.0, 50.0, 43.111111111111114)","(18.0, 32.0, 26.4)","(61.0, 200.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.4, 5.916666666666667)"
06-01-2023 13:09:39.862376,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.6, 3.14)","(5.0, 6.2, 5.65)","(9.0, 17.5, 16.0)","(21.0, 48.0, 43.111111111111114)","(18.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.916666666666667)"
06-01-2023 13:09:41.105087,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.55, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(18.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.916666666666667)"
06-01-2023 13:09:42.369644,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(18.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.916666666666667)"
06-01-2023 13:09:43.547248,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(18.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:44.680664,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(18.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:45.847433,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(18.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:47.175519,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(18.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:48.468503,"(51.0, 170.0, 100.0)","(5.5, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:49.699833,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:50.999640,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:52.263684,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:53.533897,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:54.763749,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:56.050724,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:57.357678,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:58.599800,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:09:59.858103,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:01.082330,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:02.269241,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.111111111111114)","(17.0, 32.0, 26.4)","(61.0, 190.0, 113.33333333333334)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:03.508230,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 32.0, 25.2)","(61.0, 190.0, 127.5)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:04.731792,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 30.0, 27.6)","(61.0, 180.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:05.921765,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:07.177288,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.5, 3.172)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:08.465703,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.5, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:09.763766,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:10.983124,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:12.313296,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:13.570141,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:14.827703,"(51.0, 170.0, 117.5)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 30.333333333333332)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:16.125029,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 30.333333333333332)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:17.354103,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 30.333333333333332)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:18.607797,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 30.333333333333332)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:19.874510,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 30.333333333333332)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:21.105698,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 30.333333333333332)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:22.342609,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 30.333333333333332)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:23.587805,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 30.333333333333332)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:24.854532,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:26.018628,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:27.201758,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:28.443911,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:29.627974,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:30.882223,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:32.127313,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:33.376848,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 116.66666666666666)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:34.685351,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 176.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:35.963004,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:37.236231,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:38.476910,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:39.690603,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:41.018163,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:42.270702,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.8)"
06-01-2023 13:10:43.570839,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.45)"
06-01-2023 13:10:44.940349,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.733333333333333)"
06-01-2023 13:10:46.225976,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.2, 5.9)"
06-01-2023 13:10:47.549621,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 5.9)"
06-01-2023 13:10:48.812568,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.3325)","(5.0, 6.2, 5.65)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 6.08)"
06-01-2023 13:10:50.062592,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.115)","(5.0, 6.2, 6.083333333333334)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 6.2125)"
06-01-2023 13:10:51.296002,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.115)","(5.0, 6.2, 6.083333333333334)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 6.2125)"
06-01-2023 13:10:52.579145,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.115)","(5.0, 6.2, 6.083333333333334)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 6.2125)"
06-01-2023 13:10:53.921145,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.115)","(5.0, 6.2, 6.083333333333334)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 6.2125)"
06-01-2023 13:10:55.114934,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.115)","(5.0, 6.2, 6.083333333333334)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 6.2125)"
06-01-2023 13:10:56.264425,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.115)","(5.0, 6.2, 6.083333333333334)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 6.2125)"
06-01-2023 13:10:57.510470,"(51.0, 170.0, 100.0)","(6.0, 99999, 99990)","(2.45, 3.55, 3.115)","(5.0, 6.2, 6.083333333333334)","(9.0, 17.5, 14.5)","(21.0, 48.0, 43.6)","(17.0, 34.0, 27.6)","(61.0, 200.0, 180.0)","(15.0, 99999, 99990)","(4.2, 6.4, 6.2125)"
