,Bandit Butch,Turbulence,Star Present,Start Packing,Nangar Molly,Apollos Fire,Rocking Jewel
09-01-2023 18:21:21.721509,"(2.4, 3.05, 2.9124999999999996)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 14.283333333333333)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:22.681114,"(2.4, 3.05, 2.9124999999999996)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 12.66)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:23.672521,"(2.4, 3.05, 2.9124999999999996)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 13.066666666666666)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:24.689452,"(2.4, 3.05, 2.9685714285714284)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 12.42)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:26.556449,"(2.4, 3.05, 2.9685714285714284)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 12.42)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:27.684803,"(2.4, 3.05, 2.9685714285714284)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 9.34)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:28.737981,"(2.4, 3.05, 2.9685714285714284)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 9.34)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:29.916996,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 13.05)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:31.129595,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.0, 13.48)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:32.166285,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.0, 11.273913043478261)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:33.221580,"(2.4, 2.94, 2.7685714285714287)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 11.273913043478261)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:34.498283,"(2.4, 2.94, 2.7025)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 9.575)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:35.582348,"(2.4, 2.94, 2.7025)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 10.064705882352941)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:36.632986,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 10.064705882352941)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:37.676647,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 9.875)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:38.751445,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 9.875)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:39.696481,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 10.889473684210525)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:40.668194,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 10.488235294117647)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:41.646141,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.78)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 10.488235294117647)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:42.633053,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.5, 4.720000000000001)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 10.325)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:43.618263,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.5, 5.4, 4.833333333333334)","(6.5, 15.5, 10.325)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:44.692182,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 15.5, 10.325)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:45.699895,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 15.5, 10.325)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:46.740601,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 15.5, 10.3)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:47.835783,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 15.5, 10.3)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:48.987691,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 15.5, 10.3)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:50.453167,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 15.5, 12.12)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:51.638924,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 16.5, 13.457142857142857)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:52.891762,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 16.5, 15.08)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:54.160891,"(2.4, 2.94, 2.6775)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 16.5, 13.742857142857144)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:55.520941,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 17.0, 13.742857142857144)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:56.777373,"(2.4, 2.94, 2.8443478260869566)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 17.0, 13.742857142857144)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:58.007721,"(2.4, 2.92, 2.629090909090909)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 17.0, 13.742857142857144)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:21:59.218899,"(2.4, 2.92, 2.658181818181818)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 17.0, 13.742857142857144)","(31.0, 230.0, 141.14285714285714)"
09-01-2023 18:22:00.397632,"(2.4, 2.92, 2.6)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 17.0, 13.742857142857144)","(31.0, 220.0, 141.14285714285714)"
09-01-2023 18:22:01.458654,"(2.4, 2.92, 2.790769230769231)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.833333333333334)","(6.5, 17.0, 13.742857142857144)","(31.0, 220.0, 95.6923076923077)"
09-01-2023 18:22:02.482142,"(2.4, 2.92, 2.629090909090909)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.8500000000000005)","(3.6, 5.4, 4.3)","(6.5, 17.0, 13.742857142857144)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:22:03.742064,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.76)","(3.6, 5.4, 4.3)","(6.5, 17.0, 12.8)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:22:04.856944,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.3)","(3.6, 5.4, 4.3)","(6.5, 17.0, 14.2)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:22:06.112515,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.720000000000001)","(3.6, 5.4, 4.3)","(6.5, 17.0, 14.2)","(31.0, 230.0, 95.6923076923077)"
09-01-2023 18:22:07.357679,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.3)","(6.5, 17.0, 14.2)","(31.0, 230.0, 112.4)"
09-01-2023 18:22:08.629641,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.3)","(6.5, 17.0, 14.2)","(31.0, 230.0, 112.4)"
09-01-2023 18:22:10.004442,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.3)","(6.5, 17.0, 14.5)","(31.0, 230.0, 112.4)"
09-01-2023 18:22:11.332444,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.3)","(6.5, 17.5, 15.727272727272727)","(31.0, 230.0, 112.4)"
09-01-2023 18:22:12.703983,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 66.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.3)","(6.5, 17.0, 15.727272727272727)","(31.0, 230.0, 113.5)"
09-01-2023 18:22:14.004215,"(2.4, 2.92, 2.582222222222222)","(21.0, 200.0, 98.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.3)","(6.5, 17.0, 15.727272727272727)","(31.0, 140.0, 127.55555555555556)"
09-01-2023 18:22:15.264226,"(2.4, 2.92, 2.582222222222222)","(21.0, 200.0, 51.6)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.7)","(3.6, 5.4, 4.3)","(6.5, 17.0, 15.727272727272727)","(31.0, 140.0, 127.55555555555556)"
09-01-2023 18:22:16.506481,"(2.4, 2.92, 2.5623529411764707)","(21.0, 210.0, 51.6)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.066666666666666)","(3.6, 5.4, 4.3)","(6.5, 17.0, 15.727272727272727)","(31.0, 140.0, 127.55555555555556)"
09-01-2023 18:22:17.687629,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 50.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.066666666666666)","(3.6, 5.4, 4.3)","(6.5, 17.0, 15.727272727272727)","(31.0, 140.0, 127.55555555555556)"
09-01-2023 18:22:18.855905,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 50.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.066666666666666)","(3.6, 5.4, 4.3)","(6.5, 17.0, 13.75)","(31.0, 140.0, 127.55555555555556)"
09-01-2023 18:22:20.034938,"(2.4, 2.92, 2.582222222222222)","(21.0, 210.0, 50.0)","(10.0, 17.5, 15.15625)","(3.5, 5.4, 4.066666666666666)","(3.6, 5.4, 4.3)","(6.5, 17.0, 13.75)","(31.0, 140.0, 127.55555555555556)"
09-01-2023 18:22:21.262731,"(2.4, 2.92, 2.56375)","(21.0, 210.0, 50.0)","(10.0, 18.5, 17.192307692307693)","(3.5, 5.4, 4.066666666666666)","(3.6, 5.4, 4.3)","(6.5, 17.0, 13.75)","(31.0, 140.0, 127.55555555555556)"
09-01-2023 18:22:22.577714,"(2.4, 2.92, 2.56375)","(21.0, 210.0, 50.0)","(10.0, 18.5, 17.192307692307693)","(3.5, 5.4, 4.475)","(3.6, 5.4, 4.74)","(6.5, 17.0, 13.75)","(31.0, 140.0, 124.85714285714286)"
09-01-2023 18:22:23.892473,"(2.4, 2.92, 2.56375)","(21.0, 210.0, 50.0)","(10.0, 18.5, 17.192307692307693)","(3.5, 5.4, 5.153333333333333)","(3.6, 5.4, 4.3)","(6.5, 17.0, 13.75)","(31.0, 140.0, 124.85714285714286)"
09-01-2023 18:22:25.157882,"(2.4, 2.88, 2.71)","(21.0, 210.0, 50.0)","(10.0, 18.5, 15.84375)","(3.5, 5.4, 5.153333333333333)","(3.6, 5.4, 4.3)","(6.5, 17.0, 13.75)","(31.0, 140.0, 124.85714285714286)"
09-01-2023 18:22:26.498342,"(2.4, 2.88, 2.71)","(21.0, 210.0, 50.0)","(10.0, 18.5, 15.84375)","(3.5, 5.4, 5.153333333333333)","(3.6, 5.4, 4.74)","(6.5, 17.0, 13.75)","(31.0, 140.0, 124.85714285714286)"
09-01-2023 18:22:27.955202,"(2.4, 2.88, 2.71)","(21.0, 210.0, 50.0)","(10.0, 18.5, 15.84375)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.74)","(6.5, 17.0, 13.75)","(31.0, 140.0, 112.4)"
09-01-2023 18:22:29.209035,"(2.4, 2.88, 2.71)","(21.0, 210.0, 50.0)","(10.0, 18.5, 15.84375)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 13.75)","(31.0, 230.0, 193.42857142857144)"
09-01-2023 18:22:30.425441,"(2.4, 2.88, 2.71)","(21.0, 210.0, 50.0)","(10.0, 18.5, 15.84375)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 13.75)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:31.632066,"(2.4, 2.88, 2.71)","(21.0, 210.0, 50.0)","(10.0, 18.5, 15.84375)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 15.0)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:32.828022,"(2.4, 3.2, 2.87)","(21.0, 210.0, 50.0)","(10.0, 18.5, 15.84375)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 14.833333333333332)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:34.143216,"(2.4, 3.2, 2.87)","(21.0, 210.0, 50.0)","(10.0, 18.5, 13.596153846153847)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 14.833333333333332)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:35.508961,"(2.4, 3.2, 3.035)","(21.0, 210.0, 50.0)","(10.0, 18.5, 13.807692307692307)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 14.833333333333332)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:36.890363,"(2.4, 3.2, 3.045)","(21.0, 210.0, 50.0)","(10.0, 19.0, 13.807692307692307)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 14.833333333333332)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:38.183385,"(2.4, 3.2, 3.045)","(21.0, 210.0, 94.0)","(10.0, 19.0, 14.19047619047619)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 14.833333333333332)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:39.466937,"(2.4, 3.2, 3.045)","(21.0, 210.0, 94.0)","(10.0, 18.0, 14.19047619047619)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 14.833333333333332)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:40.655050,"(2.4, 3.2, 2.87)","(21.0, 210.0, 94.0)","(10.0, 18.0, 14.19047619047619)","(3.5, 5.4, 4.233333333333333)","(3.6, 5.4, 4.866666666666667)","(6.5, 17.0, 14.833333333333332)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:41.881828,"(2.4, 3.2, 2.87)","(21.0, 210.0, 94.0)","(10.0, 18.0, 14.19047619047619)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.833333333333332)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:43.106280,"(2.4, 3.0, 2.632)","(21.0, 210.0, 94.0)","(10.0, 18.0, 14.19047619047619)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:44.355298,"(2.4, 3.0, 2.632)","(21.0, 210.0, 94.0)","(10.0, 18.0, 14.19047619047619)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:45.699860,"(2.4, 3.0, 2.632)","(21.0, 210.0, 94.0)","(10.0, 18.0, 14.19047619047619)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:46.878518,"(2.4, 3.0, 2.632)","(21.0, 210.0, 94.0)","(10.0, 18.0, 14.19047619047619)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:48.206910,"(2.4, 3.2, 2.87)","(21.0, 210.0, 94.0)","(10.0, 18.0, 13.60344827586207)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:49.499452,"(2.4, 3.2, 2.87)","(21.0, 210.0, 94.0)","(10.0, 19.5, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 112.4)"
09-01-2023 18:22:50.743461,"(2.4, 3.2, 2.87)","(21.0, 210.0, 94.0)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 230.0, 112.4)"
09-01-2023 18:22:52.018824,"(2.4, 3.2, 2.87)","(21.0, 210.0, 87.33333333333334)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 230.0, 193.42857142857144)"
09-01-2023 18:22:53.231918,"(2.4, 3.2, 2.87)","(21.0, 190.0, 87.33333333333334)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:54.416004,"(2.4, 3.2, 2.87)","(21.0, 190.0, 87.33333333333334)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:55.543231,"(2.4, 3.2, 2.87)","(21.0, 190.0, 87.33333333333334)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:56.757416,"(2.4, 3.2, 2.87)","(21.0, 190.0, 87.33333333333334)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:58.032874,"(2.4, 3.2, 2.87)","(21.0, 190.0, 87.33333333333334)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:22:59.354463,"(2.4, 3.2, 2.87)","(21.0, 190.0, 71.53846153846155)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:00.775826,"(2.4, 3.2, 2.87)","(21.0, 190.0, 51.81818181818182)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.366666666666667)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:02.164710,"(2.4, 3.2, 2.87)","(21.0, 190.0, 51.81818181818182)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:03.546110,"(2.4, 3.2, 2.591111111111111)","(21.0, 190.0, 51.81818181818182)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:04.928476,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 51.81818181818182)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:06.282198,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 51.81818181818182)","(10.0, 19.0, 17.615384615384613)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:07.660372,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 51.81818181818182)","(10.0, 19.0, 14.452380952380953)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 14.6)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:08.973164,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 51.81818181818182)","(10.0, 18.5, 16.76923076923077)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 15.0)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:10.311714,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 51.81818181818182)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 15.0)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:11.633394,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 51.81818181818182)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 15.0)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:12.975974,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 50.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 15.0)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:14.312281,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 50.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 15.0)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:15.662373,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 50.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 15.0)","(31.0, 220.0, 193.42857142857144)"
09-01-2023 18:23:17.051264,"(2.4, 3.0, 2.591111111111111)","(21.0, 190.0, 50.0)","(10.0, 18.0, 16.76923076923077)","(3.5, 5.4, 4.9)","(3.6, 5.4, 4.071428571428571)","(6.5, 17.0, 15.0)","(31.0, 220.0, 193.42857142857144)"
