,Jungle Warrior,Never Compromise,Uncle Jerome,Sir Rockport,Elvirus,Classy Solution,Positive Phil
06-01-2023 12:41:21.964531,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 56.666666666666664)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 11.903846153846153)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:23.092945,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 56.666666666666664)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 11.903846153846153)","(7.5, 9.6, 9.244444444444445)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:24.194450,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 56.666666666666664)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 11.903846153846153)","(7.5, 9.6, 9.422222222222222)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:25.261444,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 56.666666666666664)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 11.903846153846153)","(7.5, 9.6, 9.454545454545455)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:26.328100,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 56.666666666666664)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 11.903846153846153)","(7.5, 9.6, 9.4)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:27.317810,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 56.666666666666664)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 11.903846153846153)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:28.432145,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 65.0)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 11.903846153846153)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:29.551472,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 12.0)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:30.591212,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 12.0)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:31.742509,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.533333333333333)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 12.0)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:32.806238,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.533333333333333)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.1, 4.00625)","(8.5, 13.0, 12.0)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:33.908615,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.533333333333333)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.1, 4.057142857142857)","(8.5, 13.0, 12.0)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:35.106462,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.533333333333333)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.2, 4.057142857142857)","(8.5, 13.0, 12.0)","(7.5, 9.6, 9.466666666666667)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:36.276003,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.533333333333333)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.2, 4.06)","(8.5, 13.0, 11.833333333333334)","(7.5, 9.6, 9.48)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:37.284756,"(13.0, 18.0, 17.142857142857142)","(5.0, 6.6, 6.545454545454545)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.3, 4.06)","(8.5, 13.0, 11.833333333333334)","(7.5, 9.6, 9.48)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:38.372068,"(13.0, 18.0, 17.142857142857142)","(5.0, 6.6, 6.5)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.3, 4.06)","(8.5, 13.0, 11.833333333333334)","(7.5, 9.6, 9.48)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:39.439031,"(13.0, 18.0, 17.142857142857142)","(5.0, 6.6, 6.5)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.3, 4.06)","(8.5, 13.0, 11.73076923076923)","(7.5, 9.6, 9.48)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:40.551247,"(13.0, 18.0, 17.142857142857142)","(5.0, 6.6, 6.5)","(31.0, 70.0, 69.04761904761905)","(3.4, 4.3, 4.06)","(8.5, 13.0, 11.625)","(7.5, 9.6, 9.48)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:41.672957,"(13.0, 18.0, 17.142857142857142)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 69.04761904761905)","(3.4, 4.3, 4.066666666666666)","(8.5, 13.0, 11.625)","(7.5, 9.6, 9.48)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:42.689316,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 69.04761904761905)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.625)","(7.5, 9.6, 9.48)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:43.826781,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 68.94736842105263)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.625)","(7.5, 9.6, 9.48)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:44.963696,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 68.94736842105263)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.625)","(7.5, 9.6, 9.511111111111111)","(2.7, 3.2, 3.117391304347826)"
06-01-2023 12:41:46.137958,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 68.94736842105263)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.625)","(7.5, 9.6, 9.511111111111111)","(2.7, 3.2, 3.1366666666666667)"
06-01-2023 12:41:47.251433,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 68.94736842105263)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.625)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.1366666666666667)"
06-01-2023 12:41:48.329036,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 68.94736842105263)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.625)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.1366666666666667)"
06-01-2023 12:41:49.275624,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 68.94736842105263)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.1366666666666667)"
06-01-2023 12:41:50.347863,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.541935483870967)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.1366666666666667)"
06-01-2023 12:41:51.488369,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.678787878787879)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.1366666666666667)"
06-01-2023 12:41:52.496750,"(13.0, 17.0, 16.75)","(5.0, 6.8, 6.678787878787879)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.066666666666666)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.1366666666666667)"
06-01-2023 12:41:53.556953,"(13.0, 17.0, 16.75)","(5.0, 6.8, 6.678787878787879)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.0704545454545453)"
06-01-2023 12:41:54.648478,"(13.0, 17.0, 16.75)","(5.0, 6.6, 6.445714285714286)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.0704545454545453)"
06-01-2023 12:41:55.774476,"(13.0, 16.0, 15.833333333333334)","(5.0, 6.6, 6.445714285714286)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.0704545454545453)"
06-01-2023 12:41:56.867405,"(13.0, 16.0, 15.833333333333334)","(5.0, 6.6, 6.445714285714286)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.0704545454545453)"
06-01-2023 12:41:58.037296,"(13.0, 16.0, 15.833333333333334)","(5.0, 6.6, 6.445714285714286)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.714285714285714)","(7.5, 9.6, 9.504)","(2.7, 3.2, 3.0704545454545453)"
06-01-2023 12:41:59.110952,"(13.0, 16.0, 15.833333333333334)","(5.0, 6.6, 6.445714285714286)","(31.0, 70.0, 67.5)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.928571428571429)","(7.5, 9.6, 9.517241379310345)","(2.7, 3.2, 2.9892307692307694)"
06-01-2023 12:42:00.157246,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.468292682926829)","(31.0, 70.0, 65.0)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.61111111111111)","(7.5, 9.6, 9.609756097560975)","(2.7, 3.1, 2.956)"
06-01-2023 12:42:01.303674,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.3428571428571425)","(31.0, 70.0, 68.82352941176471)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.61111111111111)","(7.5, 10.0, 9.609756097560975)","(2.7, 3.1, 2.942608695652174)"
06-01-2023 12:42:02.431032,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.3428571428571425)","(31.0, 70.0, 68.82352941176471)","(3.4, 4.4, 4.254838709677419)","(8.5, 13.0, 11.61111111111111)","(7.5, 10.0, 9.609756097560975)","(2.7, 3.05, 3.006521739130435)"
06-01-2023 12:42:03.559736,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.3428571428571425)","(31.0, 70.0, 68.82352941176471)","(3.4, 4.4, 4.126315789473685)","(8.5, 13.0, 11.61111111111111)","(7.5, 10.0, 9.609756097560975)","(2.7, 3.05, 3.006521739130435)"
06-01-2023 12:42:04.756780,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.3428571428571425)","(31.0, 70.0, 68.82352941176471)","(3.4, 4.4, 4.126315789473685)","(8.5, 13.0, 11.61111111111111)","(7.5, 10.0, 9.609756097560975)","(2.7, 3.05, 3.006521739130435)"
06-01-2023 12:42:05.838060,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.3428571428571425)","(31.0, 70.0, 68.82352941176471)","(3.4, 4.4, 4.126315789473685)","(8.5, 13.0, 11.61111111111111)","(7.5, 10.0, 9.609756097560975)","(2.7, 3.05, 3.006521739130435)"
06-01-2023 12:42:06.915811,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.3428571428571425)","(31.0, 70.0, 68.82352941176471)","(3.4, 4.4, 4.126315789473685)","(8.5, 13.0, 11.61111111111111)","(7.5, 10.0, 9.609756097560975)","(2.7, 3.05, 3.006521739130435)"
06-01-2023 12:42:08.095586,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.3428571428571425)","(31.0, 70.0, 68.82352941176471)","(3.4, 4.4, 4.151063829787234)","(8.5, 13.0, 11.61111111111111)","(7.5, 10.0, 9.666666666666666)","(2.7, 3.05, 3.006521739130435)"
06-01-2023 12:42:09.210410,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.468292682926829)","(31.0, 70.0, 68.82352941176471)","(3.4, 4.4, 4.151063829787234)","(8.5, 13.0, 11.928571428571429)","(7.5, 10.0, 9.609756097560975)","(2.7, 3.05, 2.9416666666666664)"
06-01-2023 12:42:10.313957,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.468292682926829)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.4, 4.151063829787234)","(8.5, 13.0, 11.714285714285714)","(7.5, 10.0, 9.609756097560975)","(2.7, 3.05, 2.9416666666666664)"
06-01-2023 12:42:11.412078,"(13.0, 16.0, 15.866666666666667)","(5.0, 6.6, 6.468292682926829)","(31.0, 70.0, 68.66666666666666)","(3.4, 4.4, 4.126315789473685)","(8.5, 13.0, 11.714285714285714)","(7.5, 10.0, 9.567567567567568)","(2.7, 3.05, 3.024)"
06-01-2023 12:42:12.417611,"(13.0, 16.0, 15.833333333333334)","(5.0, 6.6, 6.323076923076923)","(31.0, 70.0, 68.57142857142857)","(3.4, 4.4, 4.126315789473685)","(8.5, 13.0, 11.941176470588236)","(7.5, 10.0, 9.567567567567568)","(2.7, 3.05, 3.0324999999999998)"
06-01-2023 12:42:13.471011,"(13.0, 16.0, 15.833333333333334)","(5.0, 6.6, 6.323076923076923)","(31.0, 70.0, 68.57142857142857)","(3.4, 4.4, 4.126315789473685)","(8.5, 13.0, 11.941176470588236)","(7.5, 10.0, 9.567567567567568)","(2.7, 3.05, 3.0324999999999998)"
06-01-2023 12:42:14.628486,"(13.0, 16.0, 15.833333333333334)","(5.0, 6.6, 6.503225806451613)","(31.0, 70.0, 68.57142857142857)","(3.4, 4.4, 3.842857142857143)","(8.5, 13.0, 11.941176470588236)","(7.5, 10.0, 9.567567567567568)","(2.7, 3.05, 2.968)"
06-01-2023 12:42:15.663741,"(13.0, 18.0, 15.375)","(5.0, 6.6, 6.511764705882353)","(31.0, 70.0, 68.57142857142857)","(3.4, 3.9, 3.853846153846154)","(8.5, 13.0, 11.941176470588236)","(7.5, 10.0, 9.609756097560975)","(2.7, 2.98, 2.968)"
06-01-2023 12:42:16.890312,"(13.0, 18.0, 15.375)","(5.0, 6.6, 6.503225806451613)","(31.0, 70.0, 62.5)","(3.5, 3.9, 4.007692307692308)","(8.5, 13.0, 11.941176470588236)","(7.5, 10.0, 9.609756097560975)","(2.7, 2.98, 2.968)"
06-01-2023 12:42:18.046635,"(13.0, 18.0, 15.9)","(5.0, 6.6, 6.503225806451613)","(31.0, 70.0, 62.5)","(3.5, 4.1, 3.9857142857142853)","(8.5, 13.0, 11.941176470588236)","(7.5, 10.0, 9.609756097560975)","(2.7, 2.98, 2.962727272727273)"
06-01-2023 12:42:19.067711,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.503225806451613)","(31.0, 70.0, 62.5)","(3.5, 4.1, 3.9857142857142853)","(8.5, 13.0, 12.333333333333334)","(7.5, 10.0, 9.625)","(2.7, 2.98, 3.170909090909091)"
06-01-2023 12:42:20.191267,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.503225806451613)","(31.0, 70.0, 58.75)","(3.4, 4.1, 3.58)","(8.5, 13.0, 11.941176470588236)","(7.5, 10.0, 9.625)","(2.7, 3.2, 3.1660000000000004)"
06-01-2023 12:42:21.383814,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.503225806451613)","(31.0, 70.0, 64.54545454545455)","(3.4, 4.1, 3.58)","(8.5, 13.0, 11.941176470588236)","(7.5, 10.0, 9.625)","(2.7, 3.2, 3.1660000000000004)"
06-01-2023 12:42:22.481365,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.503225806451613)","(31.0, 70.0, 64.54545454545455)","(3.4, 4.1, 3.9)","(8.5, 13.0, 12.1)","(7.5, 10.0, 9.625)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:23.506053,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 64.54545454545455)","(3.4, 4.1, 3.9)","(8.5, 13.0, 12.1)","(7.5, 10.0, 9.625)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:24.577417,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 64.54545454545455)","(3.4, 4.1, 3.56)","(8.5, 13.0, 12.1)","(7.5, 10.0, 9.625)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:25.596380,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 64.54545454545455)","(3.4, 4.0, 3.56)","(8.5, 13.0, 12.1)","(7.5, 10.0, 9.625)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:26.749766,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 64.54545454545455)","(3.4, 4.0, 3.8636363636363638)","(8.5, 13.0, 12.1)","(7.5, 10.0, 9.625)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:27.891228,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 64.54545454545455)","(3.4, 4.0, 3.8)","(8.5, 13.0, 12.1)","(7.5, 10.0, 9.625)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:29.025364,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 60.0)","(3.4, 4.0, 3.8842105263157896)","(8.5, 13.0, 12.5)","(7.5, 10.0, 9.680851063829786)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:30.084807,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 60.0)","(3.4, 4.0, 3.7078125)","(8.5, 13.0, 11.961538461538462)","(7.5, 10.0, 9.680851063829786)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:31.276093,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 66.84210526315789)","(3.4, 4.0, 3.7078125)","(8.5, 13.0, 11.961538461538462)","(7.5, 10.0, 9.680851063829786)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:32.465900,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 66.84210526315789)","(3.4, 4.0, 3.7078125)","(8.5, 13.0, 11.961538461538462)","(7.5, 10.0, 9.680851063829786)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:33.664251,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 66.84210526315789)","(3.4, 4.0, 3.7078125)","(8.5, 13.0, 11.961538461538462)","(7.5, 10.0, 9.454545454545453)","(2.7, 3.2, 3.1350000000000002)"
06-01-2023 12:42:34.856210,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 66.84210526315789)","(3.4, 4.0, 3.7078125)","(8.5, 13.0, 11.961538461538462)","(7.5, 10.0, 9.454545454545453)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:36.033877,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 66.84210526315789)","(3.4, 4.0, 3.7078125)","(8.5, 13.0, 11.961538461538462)","(7.5, 10.0, 9.615384615384615)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:37.216459,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 66.84210526315789)","(3.4, 4.0, 3.7078125)","(8.5, 13.0, 11.961538461538462)","(7.5, 10.0, 9.615384615384615)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:38.372818,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 66.84210526315789)","(3.4, 4.0, 3.825)","(8.5, 13.0, 11.961538461538462)","(7.5, 10.0, 9.615384615384615)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:39.598706,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.615384615384615)","(2.7, 3.2, 3.18)"
06-01-2023 12:42:40.820716,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.615384615384615)","(2.7, 3.2, 3.18)"
06-01-2023 12:42:41.990889,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 67.5)","(3.4, 3.95, 3.825)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.615384615384615)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:43.193831,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.615384615384615)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:44.472879,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 67.5)","(3.4, 3.95, 3.825)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.454545454545455)","(2.7, 3.2, 3.18)"
06-01-2023 12:42:45.688570,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 55.0)","(3.4, 3.95, 3.825)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.454545454545455)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:46.984599,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.864864864864865)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:48.240388,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 12.0)","(7.5, 10.0, 9.56)","(2.7, 3.2, 3.18)"
06-01-2023 12:42:49.508013,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 11.887096774193548)","(7.5, 9.8, 9.610526315789475)","(2.7, 3.2, 3.181818181818182)"
06-01-2023 12:42:50.802158,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 11.887096774193548)","(7.5, 9.8, 9.62857142857143)","(2.7, 3.2, 3.18)"
06-01-2023 12:42:52.116259,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 11.887096774193548)","(7.5, 9.8, 9.610526315789475)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:53.422392,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 11.887096774193548)","(7.5, 9.8, 9.610526315789475)","(2.7, 3.2, 3.12)"
06-01-2023 12:42:54.719708,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 11.887096774193548)","(7.5, 9.8, 9.114285714285714)","(2.7, 3.2, 3.18)"
06-01-2023 12:42:55.945153,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.52)","(8.5, 13.0, 11.887096774193548)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.2, 3.181818181818182)"
06-01-2023 12:42:57.146306,"(13.0, 18.0, 15.9)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 58.75)","(3.4, 4.0, 3.6363636363636362)","(8.5, 13.0, 11.887096774193548)","(7.5, 9.6, 9.066666666666666)","(2.7, 3.2, 3.181818181818182)"
06-01-2023 12:42:58.320072,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.377777777777777)","(31.0, 70.0, 66.0)","(3.4, 4.0, 3.52)","(8.5, 13.0, 11.887096774193548)","(7.5, 9.6, 9.142857142857142)","(2.7, 3.2, 3.156)"
06-01-2023 12:42:59.444207,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.516666666666667)","(31.0, 70.0, 66.0)","(3.4, 4.0, 3.52)","(8.5, 13.0, 12.131578947368421)","(7.5, 9.6, 9.57037037037037)","(2.7, 3.2, 3.156)"
06-01-2023 12:43:00.593309,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.516666666666667)","(31.0, 70.0, 66.0)","(3.4, 4.0, 3.52)","(8.5, 13.0, 12.131578947368421)","(7.5, 9.6, 9.742168674698796)","(2.7, 3.2, 3.156)"
06-01-2023 12:43:01.791890,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.516666666666667)","(31.0, 70.0, 66.0)","(3.4, 4.0, 3.5642857142857145)","(8.5, 13.0, 11.821428571428571)","(7.5, 9.8, 9.742168674698796)","(2.7, 3.2, 3.156)"
06-01-2023 12:43:03.009485,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.7785714285714285)","(8.5, 13.0, 11.777777777777779)","(7.5, 9.8, 9.486315789473684)","(2.7, 3.2, 3.181818181818182)"
06-01-2023 12:43:04.227312,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.875)","(8.5, 13.0, 11.777777777777779)","(7.5, 9.6, 9.486315789473684)","(2.7, 3.2, 3.181818181818182)"
06-01-2023 12:43:05.566647,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.5)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.8000000000000003)","(8.5, 13.0, 11.777777777777779)","(7.5, 9.6, 9.486315789473684)","(2.7, 3.2, 3.156)"
06-01-2023 12:43:06.846560,"(13.0, 18.0, 17.294117647058822)","(5.0, 6.6, 6.516666666666667)","(31.0, 70.0, 58.75)","(3.4, 3.95, 3.825)","(8.5, 13.0, 11.777777777777779)","(7.5, 9.6, 9.416)","(2.7, 3.2, 3.1853333333333333)"
