,Mask Up,Magnetism,Sir Maximus,Beauleica,Rojean,Sun Samurai,Millennial Girl,Edgy Era
08-01-2023 14:32:54.604213,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590410958904109)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.666666666666664)"
08-01-2023 14:32:55.716401,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590410958904109)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:32:56.896592,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:32:58.008960,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:32:59.152387,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:00.299921,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:01.435035,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:02.652421,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:03.878592,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:05.138099,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 48.0)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:06.338853,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 46.5)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:07.594344,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 48.5)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:08.772843,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 43.333333333333336)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:09.846329,"(2.7, 3.85, 3.7338709677419355)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.438095238095238)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 44.666666666666664)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:11.020399,"(2.7, 3.85, 3.7272727272727275)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.434782608695652)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 44.666666666666664)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:12.168920,"(2.7, 3.85, 3.7272727272727275)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.434782608695652)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 44.666666666666664)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:13.338971,"(2.7, 3.85, 3.7272727272727275)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.434782608695652)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 44.666666666666664)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:14.467502,"(2.7, 3.85, 3.7315789473684213)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.434782608695652)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 44.666666666666664)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:15.577212,"(2.7, 3.85, 3.7315789473684213)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.434782608695652)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 44.666666666666664)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:16.645711,"(2.7, 3.85, 3.7315789473684213)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.434782608695652)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 44.666666666666664)","(7.5, 8.4, 8.374193548387098)","(21.0, 38.0, 36.54545454545455)"
08-01-2023 14:33:17.724204,"(2.7, 3.85, 3.7315789473684213)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.6, 4.590909090909091)","(3.9, 4.6, 4.571428571428572)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:18.880796,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.614285714285715)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:20.149608,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:21.420556,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:22.648192,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:23.989784,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:25.324618,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:26.565843,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:27.837327,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:29.081575,"(2.7, 3.8, 3.7624999999999997)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:30.358956,"(2.7, 3.8, 3.75)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:31.568692,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:32.709344,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:33.916936,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:35.326347,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.55)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 40.666666666666664)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:36.793548,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.614285714285715)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 45.42857142857143)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:38.098389,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.614285714285715)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 45.42857142857143)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:39.322142,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.614285714285715)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 45.42857142857143)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:40.562128,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.614285714285715)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:41.647998,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.614285714285715)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:42.885523,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.614285714285715)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:44.148769,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.607692307692308)","(3.9, 4.7, 4.614285714285715)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.376470588235295)","(21.0, 38.0, 32.0)"
08-01-2023 14:33:45.343672,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.58)","(3.9, 4.7, 4.401724137931035)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 29.5625)"
08-01-2023 14:33:46.530381,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.62)","(3.9, 4.5, 4.401724137931035)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 29.5625)"
08-01-2023 14:33:47.636702,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.62)","(3.9, 4.5, 4.401724137931035)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 32.23076923076923)"
08-01-2023 14:33:48.801613,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.62)","(3.9, 4.5, 4.4109375)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 30.894736842105264)"
08-01-2023 14:33:49.982409,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.62)","(3.9, 4.5, 4.4109375)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 30.894736842105264)"
08-01-2023 14:33:51.261587,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.62)","(3.9, 4.5, 4.378712871287129)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 30.894736842105264)"
08-01-2023 14:33:52.579118,"(2.7, 3.8, 3.76)","(9.0, 15.5, 14.928571428571429)","(3.9, 4.7, 4.551428571428572)","(3.9, 4.4, 4.378712871287129)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 30.894736842105264)"
08-01-2023 14:33:53.872403,"(2.7, 3.8, 3.76)","(10.0, 15.5, 14.928571428571429)","(3.9, 4.8, 4.551428571428572)","(3.9, 4.4, 4.361261261261261)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 30.894736842105264)"
08-01-2023 14:33:55.133892,"(2.7, 3.8, 3.76)","(10.0, 15.5, 14.928571428571429)","(3.9, 4.8, 4.551428571428572)","(3.9, 4.4, 4.361261261261261)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 30.894736842105264)"
08-01-2023 14:33:56.254153,"(2.7, 3.8, 3.76)","(10.0, 15.5, 14.928571428571429)","(3.9, 4.8, 4.551428571428572)","(3.9, 4.4, 4.361261261261261)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.272340425531915)","(21.0, 38.0, 30.894736842105264)"
08-01-2023 14:33:57.368730,"(2.7, 3.8, 3.76)","(10.0, 15.5, 14.928571428571429)","(3.9, 4.8, 4.551428571428572)","(3.9, 4.4, 4.3635514018691595)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.263636363636364)","(21.0, 38.0, 30.894736842105264)"
08-01-2023 14:33:58.593759,"(2.7, 3.8, 3.76)","(10.0, 15.0, 14.25)","(3.9, 4.8, 4.65)","(3.9, 4.4, 4.574418604651163)","(11.0, 20.0, 19.7)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.251851851851852)","(21.0, 38.0, 31.684210526315788)"
08-01-2023 14:33:59.778077,"(2.7, 3.75, 3.7)","(10.0, 15.0, 14.25)","(3.9, 4.7, 4.65)","(3.9, 4.7, 4.574418604651163)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 8.251851851851852)","(21.0, 38.0, 31.6)"
08-01-2023 14:34:00.931863,"(2.7, 3.75, 3.7)","(10.0, 15.0, 14.25)","(3.9, 4.7, 4.65)","(3.9, 4.7, 4.644827586206897)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 8.4, 7.745454545454545)","(21.0, 38.0, 31.6)"
08-01-2023 14:34:02.152724,"(2.7, 3.75, 3.7)","(10.0, 15.0, 14.25)","(3.9, 4.7, 4.65)","(3.9, 4.8, 4.644827586206897)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 7.8, 7.739130434782608)","(21.0, 38.0, 31.6)"
08-01-2023 14:34:03.370151,"(2.7, 3.75, 3.7)","(10.0, 15.0, 14.25)","(3.9, 4.7, 4.65)","(3.9, 4.8, 4.644827586206897)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 42.0)","(7.5, 7.8, 7.739130434782608)","(21.0, 38.0, 31.6)"
08-01-2023 14:34:04.599181,"(2.7, 3.75, 3.7)","(10.0, 15.0, 14.25)","(3.9, 4.7, 4.65)","(3.9, 4.8, 4.608333333333333)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 46.666666666666664)","(7.5, 7.8, 7.2555555555555555)","(21.0, 38.0, 34.57142857142857)"
08-01-2023 14:34:05.826794,"(2.7, 3.75, 3.727777777777778)","(10.0, 15.0, 14.25)","(3.9, 4.9, 4.875)","(3.9, 4.7, 4.608333333333333)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 47.6)","(7.5, 7.4, 7.214285714285714)","(21.0, 38.0, 34.57142857142857)"
08-01-2023 14:34:06.987084,"(2.7, 3.8, 3.7605263157894737)","(10.0, 15.0, 14.25)","(3.9, 5.0, 4.875)","(3.9, 4.7, 4.608333333333333)","(11.0, 20.0, 19.666666666666668)","(26.0, 50.0, 56.0)","(7.5, 7.4, 7.281818181818182)","(21.0, 38.0, 34.57142857142857)"
08-01-2023 14:34:08.151151,"(2.7, 3.8, 3.7605263157894737)","(10.0, 15.0, 14.25)","(3.9, 5.0, 4.875)","(3.9, 4.7, 4.608333333333333)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 7.4, 7.281818181818182)","(21.0, 38.0, 34.57142857142857)"
08-01-2023 14:34:09.323840,"(2.7, 3.8, 3.7605263157894737)","(10.0, 15.0, 14.25)","(3.9, 5.0, 4.875)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 7.4, 7.281818181818182)","(21.0, 38.0, 34.57142857142857)"
08-01-2023 14:34:10.467566,"(2.7, 3.8, 3.7605263157894737)","(10.0, 15.0, 14.25)","(3.9, 5.0, 4.875)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 7.4, 7.281818181818182)","(21.0, 38.0, 34.57142857142857)"
08-01-2023 14:34:11.653814,"(2.7, 3.8, 3.7605263157894737)","(10.0, 15.0, 14.25)","(3.9, 5.0, 4.826086956521739)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 7.4, 7.281818181818182)","(21.0, 38.0, 34.57142857142857)"
08-01-2023 14:34:12.861082,"(2.7, 3.8, 3.7605263157894737)","(10.0, 15.0, 14.25)","(3.9, 5.0, 4.826086956521739)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 7.4, 7.281818181818182)","(21.0, 38.0, 34.57142857142857)"
08-01-2023 14:34:14.149018,"(2.7, 3.8, 3.7605263157894737)","(10.0, 15.0, 14.25)","(3.9, 5.0, 4.826086956521739)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 7.4, 7.281818181818182)","(21.0, 38.0, 31.11111111111111)"
08-01-2023 14:34:15.347042,"(2.7, 3.8, 3.7375)","(10.0, 15.0, 14.25)","(3.9, 4.8, 4.75)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 56.0)","(7.5, 7.4, 7.281818181818182)","(21.0, 32.0, 31.11111111111111)"
08-01-2023 14:34:16.515399,"(2.7, 3.8, 3.7375)","(10.0, 15.0, 14.25)","(3.9, 4.8, 4.75)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 60.0, 52.111111111111114)","(7.5, 7.4, 7.281818181818182)","(21.0, 32.0, 31.11111111111111)"
08-01-2023 14:34:17.653636,"(2.7, 3.8, 3.7375)","(10.0, 15.0, 14.25)","(3.9, 4.8, 4.75)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 52.111111111111114)","(7.5, 7.4, 7.281818181818182)","(21.0, 32.0, 31.11111111111111)"
08-01-2023 14:34:18.793695,"(2.7, 3.8, 3.7375)","(10.0, 15.0, 14.25)","(3.9, 4.8, 4.75)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 52.111111111111114)","(7.5, 7.4, 7.380000000000001)","(21.0, 32.0, 31.11111111111111)"
08-01-2023 14:34:19.976424,"(2.7, 3.8, 3.7375)","(10.0, 15.0, 14.25)","(3.9, 4.9, 4.800000000000001)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 52.111111111111114)","(7.5, 7.4, 7.328571428571429)","(21.0, 32.0, 31.11111111111111)"
08-01-2023 14:34:21.188663,"(2.7, 3.8, 3.7605263157894737)","(10.0, 16.5, 16.0)","(3.9, 4.9, 4.8375)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 52.111111111111114)","(7.5, 7.4, 7.328571428571429)","(21.0, 32.0, 29.142857142857142)"
08-01-2023 14:34:22.397231,"(2.7, 3.8, 3.7659090909090907)","(10.0, 16.5, 16.125)","(3.9, 4.9, 4.8375)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 52.111111111111114)","(7.5, 7.4, 7.328571428571429)","(21.0, 32.0, 28.25)"
08-01-2023 14:34:23.761743,"(2.7, 3.8, 3.7659090909090907)","(10.0, 16.5, 16.153846153846153)","(3.9, 4.9, 4.8375)","(3.9, 4.7, 4.595238095238095)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 52.111111111111114)","(7.5, 7.4, 7.36875)","(21.0, 30.0, 31.11111111111111)"
08-01-2023 14:34:25.121807,"(2.7, 3.8, 3.7659090909090907)","(10.0, 16.5, 16.153846153846153)","(3.9, 4.9, 4.8375)","(3.9, 4.7, 4.569565217391304)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 51.1)","(7.5, 7.8, 7.698901098901099)","(21.0, 32.0, 31.272727272727273)"
08-01-2023 14:34:26.454095,"(2.7, 3.8, 3.7659090909090907)","(10.0, 17.5, 17.083333333333332)","(3.9, 4.9, 4.8375)","(3.9, 4.6, 4.569565217391304)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 51.1)","(7.5, 7.8, 7.698901098901099)","(21.0, 32.0, 31.11111111111111)"
08-01-2023 14:34:27.842873,"(2.7, 3.8, 3.7659090909090907)","(10.0, 17.5, 17.083333333333332)","(3.9, 4.9, 4.8375)","(3.9, 4.6, 4.569565217391304)","(11.0, 20.0, 19.666666666666668)","(26.0, 55.0, 51.1)","(7.5, 7.8, 7.698901098901099)","(21.0, 32.0, 31.272727272727273)"
08-01-2023 14:34:29.211950,"(2.7, 3.8, 3.7659090909090907)","(10.0, 17.5, 16.666666666666668)","(3.9, 4.9, 4.8375)","(3.9, 4.6, 4.569565217391304)","(11.0, 20.0, 18.833333333333332)","(26.0, 55.0, 51.1)","(7.5, 7.8, 7.644444444444444)","(21.0, 32.0, 31.272727272727273)"
08-01-2023 14:34:30.387030,"(2.7, 3.8, 3.7659090909090907)","(10.0, 17.5, 16.666666666666668)","(3.9, 4.9, 4.8375)","(3.9, 4.6, 4.569565217391304)","(11.0, 19.0, 18.833333333333332)","(26.0, 55.0, 51.1)","(7.5, 7.8, 7.644444444444444)","(21.0, 32.0, 31.272727272727273)"
08-01-2023 14:34:31.564471,"(2.7, 3.8, 3.7659090909090907)","(10.0, 17.5, 16.666666666666668)","(3.9, 4.9, 4.8375)","(3.9, 4.6, 4.569565217391304)","(11.0, 19.0, 18.833333333333332)","(26.0, 55.0, 48.5)","(7.5, 7.8, 7.644444444444444)","(21.0, 32.0, 31.0)"
08-01-2023 14:34:32.722379,"(2.7, 3.8, 3.7659090909090907)","(10.0, 17.5, 16.666666666666668)","(3.9, 4.9, 4.822222222222222)","(3.9, 4.6, 4.3314814814814815)","(11.0, 19.0, 18.833333333333332)","(26.0, 55.0, 48.5)","(7.5, 7.8, 8.1)","(21.0, 32.0, 30.8)"
