,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:05:51.345891,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:52.841086,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:54.250194,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:55.545938,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:56.910892,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:58.362375,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:59.608169,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:01.066743,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:02.388464,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.571428571428571)","(41.0, 99999, 5032.0)","(31.0, 80.0, 68.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:03.863718,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:05.258675,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:06.602816,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:08.041009,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:09.492547,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:10.886815,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:12.493518,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:14.138698,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:15.793267,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:17.419980,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:18.916383,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:20.360170,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:21.783887,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:23.255230,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:24.669533,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:26.121276,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:27.563284,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:29.102332,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:30.433286,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:31.821365,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:33.190983,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:34.614835,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:36.195155,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:37.787074,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:39.727851,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:41.694340,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.3)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:43.174067,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.3)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:44.634623,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(31.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:46.239971,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(31.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:47.875850,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(31.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:49.323769,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 80.0, 69.5)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.65)","(5.0, 8.8, 7.306666666666667)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:50.708909,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 140.0, 69.5)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.65)","(5.0, 8.8, 7.306666666666667)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:52.134778,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.65)","(5.0, 8.8, 7.306666666666667)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:53.569990,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.65)","(5.0, 8.8, 7.306666666666667)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:55.131376,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.65)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:56.654330,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.65)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:57.986753,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 130.0, 74.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.65)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:06:59.341027,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.65)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:00.711891,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 6687.666666666667)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.65)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:02.112696,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 5032.0)","(31.0, 130.0, 87.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.76, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:03.515478,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 137.0)","(2.4, 4.6, 4.569999999999999)","(31.0, 99999, 5032.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:04.920334,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:06.292862,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:07.611501,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:09.057317,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:10.440208,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:11.775151,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:13.082709,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:14.361302,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:15.785442,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:17.212480,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:18.656148,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:20.030055,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:21.470320,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:22.838062,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.255172413793104)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:24.303055,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.8, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:25.736210,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
05-01-2023 14:07:27.204189,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.6, 4.569999999999999)","(31.0, 980.0, 370.0)","(31.0, 130.0, 74.0)","(13.0, 34.0, 23.166666666666668)","(10.0, 32.0, 21.5)","(2.6, 2.78, 2.66)","(5.0, 8.6, 7.3)","(18.0, 65.0, 63.970588235294116)"
