,Azure Pride,Sarsen,Hello Newman,I Am Pearl,Leisure Games,Outa Taormina,Rosato,Whats Up Honey
14-12-2022 13:29:48.213062,"(4.2, 4.8, 4.690322580645161)","(6.5, 8.0, 7.96)","(2.5, 3.0, 2.9870967741935486)","(14.0, 16.5, 15.5625)","(20.0, 36.0, 35.0)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.2, 8.17142857142857)","(9.0, 10.5, 10.236363636363636)"
14-12-2022 13:29:49.550219,"(4.2, 4.7, 4.647457627118643)","(6.5, 8.0, 7.96)","(2.5, 3.0, 2.9870967741935486)","(14.0, 16.5, 15.5625)","(20.0, 36.0, 35.0)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.2, 8.163636363636362)","(9.0, 10.5, 10.236363636363636)"
14-12-2022 13:29:51.022875,"(4.2, 4.8, 4.647457627118643)","(6.5, 8.0, 7.963636363636364)","(2.5, 3.0, 2.9870967741935486)","(14.0, 16.5, 15.482142857142858)","(20.0, 36.0, 35.0)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.2, 8.163636363636362)","(9.0, 10.5, 9.939473684210526)"
14-12-2022 13:29:52.493303,"(4.2, 4.8, 4.647457627118643)","(6.5, 8.0, 7.963636363636364)","(2.5, 3.0, 2.9870967741935486)","(14.0, 16.5, 15.5625)","(20.0, 36.0, 33.42857142857143)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.2, 8.163636363636362)","(9.0, 10.5, 10.24969696969697)"
14-12-2022 13:29:53.999333,"(4.2, 4.8, 4.647457627118643)","(6.5, 8.0, 7.92)","(2.5, 3.0, 2.9870967741935486)","(14.0, 16.5, 15.5625)","(20.0, 36.0, 34.714285714285715)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.2, 8.525)","(9.0, 10.5, 10.23905325443787)"
14-12-2022 13:29:55.408076,"(4.2, 4.8, 4.647457627118643)","(6.5, 8.0, 7.92)","(2.5, 3.0, 2.9870967741935486)","(14.0, 16.5, 15.482142857142858)","(21.0, 36.0, 34.94117647058823)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.6, 8.504)","(8.5, 10.5, 10.194174757281553)"
14-12-2022 13:29:56.939246,"(4.2, 4.8, 4.657142857142857)","(6.5, 8.0, 7.84)","(2.5, 2.98, 2.9699999999999998)","(14.0, 16.5, 15.482142857142858)","(21.0, 36.0, 34.94117647058823)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.6, 8.689655172413794)","(8.5, 10.5, 10.194174757281553)"
14-12-2022 13:29:58.256625,"(4.2, 4.8, 4.657142857142857)","(6.5, 8.0, 7.84)","(2.5, 3.0, 2.976923076923077)","(14.0, 16.5, 15.482142857142858)","(21.0, 36.0, 34.94117647058823)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.8, 8.521739130434783)","(8.5, 10.5, 10.194174757281553)"
14-12-2022 13:29:59.717794,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.84)","(2.5, 3.0, 2.9806896551724136)","(14.0, 16.5, 15.51923076923077)","(21.0, 36.0, 34.94117647058823)","(101.0, 220.0, 193.33333333333334)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.194174757281553)"
14-12-2022 13:30:01.114084,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.857142857142857)","(2.5, 3.0, 2.9699999999999998)","(14.0, 16.5, 15.613636363636363)","(21.0, 36.0, 34.61538461538461)","(101.0, 220.0, 186.66666666666666)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.202020202020202)"
14-12-2022 13:30:02.425992,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.857142857142857)","(2.5, 3.0, 2.9699999999999998)","(14.0, 16.5, 15.613636363636363)","(21.0, 36.0, 34.61538461538461)","(101.0, 220.0, 185.0)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.407523510971787)"
14-12-2022 13:30:03.855994,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.857142857142857)","(2.5, 3.0, 2.9699999999999998)","(14.0, 16.5, 15.613636363636363)","(21.0, 36.0, 33.6)","(101.0, 210.0, 185.0)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.407523510971787)"
14-12-2022 13:30:05.311370,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.857142857142857)","(2.5, 3.0, 2.9699999999999998)","(14.0, 16.5, 14.891304347826086)","(21.0, 36.0, 35.0)","(101.0, 210.0, 195.0)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 9.874193548387098)"
14-12-2022 13:30:06.736335,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.857142857142857)","(2.5, 3.0, 2.9699999999999998)","(14.0, 16.0, 15.0)","(21.0, 36.0, 35.0)","(101.0, 210.0, 200.0)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.0, 9.991071428571429)"
14-12-2022 13:30:08.035412,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.833333333333333)","(2.5, 3.05, 2.9675)","(14.0, 16.0, 15.25)","(21.0, 36.0, 35.0)","(101.0, 240.0, 188.33333333333334)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.0, 10.342087542087542)"
14-12-2022 13:30:09.460689,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.833333333333333)","(2.5, 3.05, 2.9675)","(14.0, 15.5, 15.25)","(21.0, 36.0, 35.0)","(101.0, 230.0, 193.33333333333334)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.120481927710843)"
14-12-2022 13:30:11.036281,"(4.2, 4.8, 4.646315789473684)","(6.5, 8.0, 7.9)","(2.5, 3.05, 2.9645454545454544)","(14.0, 15.5, 15.25)","(21.0, 36.0, 35.0)","(101.0, 220.0, 195.0)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.08)"
14-12-2022 13:30:12.925966,"(4.2, 4.8, 4.684615384615384)","(6.5, 8.0, 8.088888888888889)","(2.5, 3.0, 2.961176470588235)","(14.0, 15.5, 15.0625)","(21.0, 36.0, 35.0)","(101.0, 210.0, 220.0)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.08)"
14-12-2022 13:30:14.451475,"(4.2, 4.8, 4.666666666666666)","(6.5, 8.2, 8.088888888888889)","(2.5, 2.98, 2.961176470588235)","(14.0, 15.5, 15.0625)","(21.0, 36.0, 35.0)","(101.0, 260.0, 220.0)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.08)"
14-12-2022 13:30:15.732023,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.088888888888889)","(2.5, 3.0, 2.9836363636363634)","(14.0, 15.5, 15.0)","(21.0, 36.0, 35.0)","(101.0, 240.0, 210.0)","(6.0, 8.8, 8.423529411764706)","(8.5, 10.5, 10.08)"
14-12-2022 13:30:17.185013,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.1375)","(2.5, 2.98, 2.9836363636363634)","(14.0, 16.0, 15.625)","(21.0, 36.0, 35.0)","(101.0, 220.0, 190.0)","(6.0, 8.8, 8.373333333333333)","(8.5, 10.5, 10.264925373134329)"
14-12-2022 13:30:18.636804,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.1375)","(2.5, 3.0, 2.980714285714286)","(14.0, 16.0, 15.625)","(21.0, 36.0, 35.25)","(101.0, 210.0, 190.0)","(6.0, 8.8, 8.373333333333333)","(8.5, 10.5, 10.056338028169014)"
14-12-2022 13:30:19.987494,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.03157894736842)","(2.5, 3.0, 2.9841176470588233)","(14.0, 16.0, 15.625)","(21.0, 36.0, 35.25)","(101.0, 200.0, 190.0)","(6.0, 8.8, 8.373333333333333)","(8.5, 10.5, 10.047619047619047)"
14-12-2022 13:30:21.426706,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.03157894736842)","(2.5, 3.0, 2.9794736842105265)","(14.0, 16.0, 15.625)","(21.0, 36.0, 35.25)","(101.0, 210.0, 200.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.045977011494253)"
14-12-2022 13:30:22.792074,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.03157894736842)","(2.5, 3.0, 2.9794736842105265)","(14.0, 16.0, 15.625)","(21.0, 36.0, 35.25)","(101.0, 240.0, 205.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.045977011494253)"
14-12-2022 13:30:24.137333,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.03157894736842)","(2.5, 3.0, 2.9794736842105265)","(14.0, 16.0, 15.625)","(21.0, 36.0, 35.25)","(101.0, 230.0, 188.33333333333334)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.01123595505618)"
14-12-2022 13:30:25.544561,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.03157894736842)","(2.5, 3.0, 2.9794736842105265)","(14.0, 16.0, 15.625)","(21.0, 36.0, 35.25)","(101.0, 230.0, 195.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.166666666666666)"
14-12-2022 13:30:26.916999,"(4.2, 4.8, 4.697810218978102)","(6.5, 8.2, 8.03157894736842)","(2.5, 3.0, 2.9707692307692306)","(14.0, 16.0, 15.625)","(21.0, 36.0, 35.25)","(101.0, 210.0, 215.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.127272727272727)"
14-12-2022 13:30:28.325386,"(4.2, 4.8, 4.723076923076923)","(6.5, 8.2, 7.971428571428571)","(2.5, 2.98, 2.9813793103448276)","(14.0, 16.0, 15.755555555555556)","(21.0, 36.0, 35.25)","(101.0, 250.0, 190.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.127272727272727)"
14-12-2022 13:30:29.698488,"(4.2, 4.8, 4.723076923076923)","(6.5, 8.2, 7.933333333333333)","(2.5, 3.0, 2.972)","(14.0, 16.0, 15.775510204081632)","(21.0, 36.0, 35.25)","(101.0, 240.0, 190.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.127272727272727)"
14-12-2022 13:30:31.064514,"(4.2, 4.8, 4.725925925925925)","(6.5, 8.2, 7.933333333333333)","(2.5, 2.98, 2.972)","(14.0, 16.0, 15.755555555555556)","(21.0, 36.0, 35.294117647058826)","(101.0, 240.0, 188.33333333333334)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.169491525423728)"
14-12-2022 13:30:32.431862,"(4.2, 4.8, 4.725925925925925)","(6.5, 8.2, 7.933333333333333)","(2.5, 2.98, 2.9699999999999998)","(14.0, 16.0, 15.755555555555556)","(21.0, 40.0, 35.294117647058826)","(101.0, 230.0, 188.33333333333334)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.169491525423728)"
14-12-2022 13:30:33.724587,"(4.2, 4.8, 4.74601226993865)","(6.5, 8.2, 7.933333333333333)","(2.5, 2.98, 2.965)","(14.0, 16.0, 15.755555555555556)","(21.0, 40.0, 36.148148148148145)","(101.0, 230.0, 200.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.169491525423728)"
14-12-2022 13:30:34.921522,"(4.2, 4.8, 4.74601226993865)","(6.5, 8.2, 7.933333333333333)","(2.5, 2.98, 2.965)","(14.0, 16.0, 15.755555555555556)","(21.0, 40.0, 36.148148148148145)","(101.0, 220.0, 200.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.169491525423728)"
14-12-2022 13:30:36.269043,"(4.2, 4.8, 4.726923076923077)","(6.5, 8.2, 7.9263157894736835)","(2.5, 2.94, 2.939134199134199)","(14.0, 16.0, 15.755555555555556)","(21.0, 40.0, 36.53333333333333)","(101.0, 270.0, 190.0)","(6.0, 8.8, 8.218181818181819)","(8.5, 10.5, 10.218978102189782)"
14-12-2022 13:30:37.723148,"(4.2, 4.9, 4.732)","(6.5, 8.2, 8.133333333333333)","(2.5, 2.94, 2.9375103734439834)","(14.0, 16.0, 15.73469387755102)","(21.0, 40.0, 36.64516129032258)","(101.0, 250.0, 200.0)","(6.0, 8.8, 8.17142857142857)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:39.156377,"(4.2, 4.9, 4.732)","(6.5, 8.2, 7.8999999999999995)","(2.5, 2.94, 2.937457627118644)","(14.0, 16.0, 15.73469387755102)","(21.0, 40.0, 36.64516129032258)","(101.0, 240.0, 192.5)","(6.0, 8.8, 8.209090909090909)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:40.519144,"(4.2, 4.9, 4.732)","(6.5, 8.2, 7.85)","(2.5, 2.94, 2.937457627118644)","(14.0, 16.0, 15.73469387755102)","(21.0, 40.0, 36.88)","(101.0, 230.0, 190.0)","(6.0, 8.8, 8.209090909090909)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:41.814072,"(4.2, 4.9, 4.732)","(6.5, 8.2, 7.85)","(2.5, 2.94, 2.937457627118644)","(14.0, 16.0, 15.73469387755102)","(21.0, 40.0, 36.608695652173914)","(101.0, 220.0, 190.0)","(6.0, 8.8, 8.25)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:43.113240,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.833333333333333)","(2.5, 2.94, 2.9374025974025972)","(14.0, 16.0, 15.8125)","(21.0, 40.0, 37.0)","(101.0, 220.0, 235.0)","(6.0, 8.6, 8.16)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:44.468275,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.9523809523809526)","(2.5, 2.94, 2.9367479674796746)","(14.0, 16.0, 15.8125)","(21.0, 40.0, 37.0)","(101.0, 290.0, 203.33333333333334)","(6.0, 8.6, 8.16)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:45.789699,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.9523809523809526)","(2.5, 2.94, 2.9367479674796746)","(14.0, 16.0, 15.8125)","(21.0, 40.0, 37.0)","(101.0, 250.0, 203.33333333333334)","(6.0, 8.6, 8.16)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:47.111225,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.9523809523809526)","(2.5, 2.94, 2.9367479674796746)","(14.0, 16.0, 16.357142857142858)","(21.0, 40.0, 37.0)","(101.0, 250.0, 180.9090909090909)","(6.0, 8.6, 8.16)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:48.594770,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.7875)","(2.5, 2.94, 2.9367479674796746)","(14.0, 16.5, 16.375)","(21.0, 40.0, 37.0)","(101.0, 190.0, 182.0)","(6.0, 8.6, 8.16)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:49.945157,"(4.2, 4.9, 4.730645161290322)","(6.5, 7.8, 7.9)","(2.5, 2.94, 2.9367479674796746)","(14.0, 16.5, 16.743243243243242)","(21.0, 40.0, 37.0)","(101.0, 190.0, 182.0)","(6.0, 8.6, 8.2)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:51.299629,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.9)","(2.5, 2.94, 2.9367479674796746)","(14.0, 17.0, 16.773809523809526)","(21.0, 40.0, 37.77142857142857)","(101.0, 190.0, 182.0)","(6.0, 8.6, 8.2)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:52.646690,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.975)","(2.5, 2.94, 2.936680497925311)","(14.0, 17.0, 16.773809523809526)","(21.0, 40.0, 36.72727272727273)","(101.0, 190.0, 182.0)","(6.0, 8.6, 8.048275862068966)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:53.961007,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.975)","(2.5, 2.94, 2.936680497925311)","(14.0, 17.0, 16.773809523809526)","(21.0, 40.0, 36.72727272727273)","(101.0, 190.0, 182.0)","(6.0, 8.6, 8.048275862068966)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:55.218919,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.0, 7.975)","(2.5, 2.94, 2.936680497925311)","(14.0, 17.0, 16.773809523809526)","(21.0, 40.0, 36.72727272727273)","(101.0, 190.0, 182.0)","(6.0, 8.6, 8.07)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:56.682616,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.2, 8.092307692307692)","(2.5, 2.92, 2.908888888888889)","(14.0, 17.0, 16.743243243243242)","(21.0, 40.0, 36.53333333333333)","(101.0, 190.0, 182.0)","(6.0, 8.4, 8.016)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:58.445505,"(4.2, 4.9, 4.730645161290322)","(6.5, 8.2, 8.1)","(2.5, 2.92, 2.8762068965517242)","(14.0, 17.0, 16.975)","(21.0, 40.0, 38.0)","(101.0, 190.0, 182.0)","(6.0, 8.4, 7.96875)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:30:59.830625,"(4.2, 4.9, 4.7690909090909095)","(6.5, 8.2, 8.013333333333334)","(2.5, 2.88, 2.876036036036036)","(14.0, 17.0, 17.3)","(21.0, 40.0, 38.0)","(101.0, 190.0, 182.0)","(6.0, 8.4, 7.977777777777777)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:31:01.372178,"(4.2, 4.8, 4.733333333333333)","(6.5, 8.2, 8.013333333333334)","(2.5, 2.88, 2.875769230769231)","(14.0, 17.5, 17.3)","(21.0, 40.0, 38.0)","(101.0, 190.0, 182.0)","(6.0, 8.2, 7.9230769230769225)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:31:02.905202,"(4.2, 4.8, 4.733333333333333)","(6.5, 8.2, 8.013333333333334)","(2.5, 2.88, 2.875769230769231)","(14.0, 17.5, 17.3)","(21.0, 40.0, 38.0)","(101.0, 190.0, 182.0)","(6.0, 8.2, 7.9230769230769225)","(8.5, 10.5, 10.217391304347826)"
14-12-2022 13:31:04.465695,"(4.2, 4.8, 4.753548387096774)","(6.5, 8.2, 7.847368421052631)","(2.5, 2.88, 2.879047619047619)","(14.0, 17.5, 16.10958904109589)","(21.0, 40.0, 40.285714285714285)","(101.0, 190.0, 185.55555555555554)","(6.0, 8.2, 7.9230769230769225)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:06.115457,"(4.2, 4.8, 4.753548387096774)","(6.5, 8.0, 8.047619047619047)","(2.5, 2.9, 2.893653846153846)","(14.0, 17.0, 16.14666666666667)","(21.0, 42.0, 40.95652173913044)","(101.0, 190.0, 185.55555555555554)","(6.0, 8.2, 7.9230769230769225)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:07.676850,"(4.2, 4.8, 4.755828220858896)","(6.5, 8.2, 8.016666666666666)","(2.5, 2.9, 2.893653846153846)","(14.0, 17.0, 15.894736842105264)","(21.0, 42.0, 41.07692307692308)","(101.0, 190.0, 185.55555555555554)","(6.0, 8.2, 7.9230769230769225)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:09.301742,"(4.2, 4.8, 4.755828220858896)","(6.5, 8.2, 8.047619047619047)","(2.5, 2.9, 2.893653846153846)","(14.0, 16.0, 15.909090909090908)","(21.0, 42.0, 41.07692307692308)","(101.0, 190.0, 185.55555555555554)","(6.0, 8.2, 7.9230769230769225)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:10.865163,"(4.2, 4.8, 4.755828220858896)","(6.5, 8.2, 8.11578947368421)","(2.5, 2.9, 2.893653846153846)","(14.0, 16.0, 16.46153846153846)","(21.0, 42.0, 41.07692307692308)","(101.0, 190.0, 185.55555555555554)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:12.359631,"(4.2, 4.8, 4.720670391061453)","(6.5, 8.2, 8.11578947368421)","(2.5, 2.9, 2.893653846153846)","(14.0, 16.5, 16.452380952380953)","(21.0, 42.0, 41.07692307692308)","(101.0, 190.0, 185.55555555555554)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:14.295490,"(4.2, 4.8, 4.720670391061453)","(6.5, 8.2, 8.127272727272727)","(2.5, 2.9, 2.893653846153846)","(14.0, 16.5, 16.26923076923077)","(21.0, 42.0, 41.07692307692308)","(101.0, 190.0, 191.66666666666666)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:15.990310,"(4.2, 4.8, 4.720670391061453)","(6.5, 8.2, 8.138461538461538)","(2.5, 2.9, 2.8918918918918917)","(14.0, 16.5, 16.26923076923077)","(21.0, 42.0, 41.04)","(101.0, 250.0, 208.75)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:17.641490,"(4.2, 4.8, 4.720670391061453)","(6.5, 8.2, 8.127272727272727)","(2.5, 2.9, 2.8948571428571426)","(14.0, 16.5, 16.26923076923077)","(21.0, 42.0, 41.04)","(101.0, 240.0, 218.57142857142858)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:19.081326,"(4.2, 4.8, 4.717441860465116)","(6.5, 8.2, 8.127272727272727)","(2.5, 2.9, 2.8912)","(14.0, 16.5, 15.91304347826087)","(21.0, 42.0, 41.04)","(101.0, 240.0, 218.57142857142858)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:20.500154,"(4.2, 4.8, 4.717441860465116)","(6.5, 8.2, 8.138461538461538)","(2.5, 2.9, 2.8912)","(14.0, 16.0, 15.91304347826087)","(21.0, 42.0, 41.04)","(101.0, 240.0, 218.57142857142858)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.280898876404494)"
14-12-2022 13:31:21.851465,"(4.2, 4.8, 4.717441860465116)","(6.5, 8.2, 8.127272727272727)","(2.5, 2.9, 2.8912)","(14.0, 16.0, 15.88888888888889)","(21.0, 42.0, 41.04)","(101.0, 240.0, 218.57142857142858)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.285714285714286)"
14-12-2022 13:31:23.269125,"(4.2, 4.8, 4.717441860465116)","(6.5, 8.2, 8.127272727272727)","(2.5, 2.9, 2.882153846153846)","(14.0, 16.0, 15.855555555555556)","(21.0, 42.0, 41.04)","(101.0, 240.0, 218.57142857142858)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.285714285714286)"
14-12-2022 13:31:24.891358,"(4.2, 4.8, 4.717441860465116)","(6.5, 8.2, 8.21875)","(2.5, 2.92, 2.882153846153846)","(14.0, 16.5, 15.855555555555556)","(21.0, 42.0, 41.04)","(101.0, 240.0, 218.57142857142858)","(6.0, 8.2, 7.88)","(8.5, 10.5, 10.285714285714286)"
14-12-2022 13:31:26.405857,"(4.2, 4.8, 4.711602209944751)","(6.5, 8.4, 8.229508196721312)","(2.5, 2.92, 2.882153846153846)","(14.0, 16.5, 16.166666666666668)","(21.0, 42.0, 41.04)","(101.0, 240.0, 218.57142857142858)","(6.0, 8.2, 7.490256410256411)","(8.5, 10.5, 10.292134831460674)"
14-12-2022 13:31:27.881824,"(4.2, 4.8, 4.717441860465116)","(6.5, 8.4, 8.333333333333334)","(2.5, 2.92, 2.882153846153846)","(14.0, 16.5, 16.166666666666668)","(21.0, 42.0, 41.04)","(101.0, 240.0, 210.0)","(6.0, 7.8, 7.620238095238095)","(8.5, 10.5, 10.292134831460674)"
14-12-2022 13:31:29.369498,"(4.2, 4.8, 4.717441860465116)","(6.5, 8.4, 8.56)","(2.5, 2.92, 2.8789473684210525)","(14.0, 16.5, 16.34931506849315)","(21.0, 42.0, 41.36363636363637)","(101.0, 240.0, 210.0)","(6.0, 7.8, 7.4625)","(8.5, 10.5, 10.292134831460674)"
14-12-2022 13:31:30.780890,"(4.2, 4.8, 4.717441860465116)","(6.5, 8.6, 8.56)","(2.5, 2.92, 2.9038095238095236)","(14.0, 16.5, 16.33823529411765)","(21.0, 42.0, 41.36363636363637)","(101.0, 240.0, 245.0)","(6.0, 7.6, 7.300000000000001)","(8.5, 10.5, 10.292134831460674)"
14-12-2022 13:31:32.231698,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.56)","(2.5, 2.92, 2.9338888888888888)","(14.0, 16.5, 15.73076923076923)","(21.0, 42.0, 41.36363636363637)","(101.0, 280.0, 255.0)","(6.0, 7.4, 7.300000000000001)","(8.5, 10.5, 10.292134831460674)"
14-12-2022 13:31:33.952233,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.48)","(2.5, 2.94, 2.9331034482758622)","(14.0, 16.0, 15.854166666666666)","(21.0, 42.0, 41.36363636363637)","(101.0, 270.0, 240.0)","(6.0, 7.4, 7.366101694915255)","(8.5, 10.5, 10.292134831460674)"
14-12-2022 13:31:35.380913,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.48)","(2.5, 2.94, 2.9331034482758622)","(14.0, 16.0, 15.851063829787234)","(21.0, 42.0, 41.36363636363637)","(101.0, 270.0, 240.0)","(6.0, 7.4, 7.366101694915255)","(8.5, 10.5, 10.292134831460674)"
14-12-2022 13:31:36.811820,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.48)","(2.5, 2.94, 2.92)","(14.0, 16.0, 15.733333333333333)","(21.0, 42.0, 41.36363636363637)","(101.0, 270.0, 240.0)","(6.0, 7.4, 7.366101694915255)","(8.5, 10.5, 10.776978417266188)"
14-12-2022 13:31:38.193520,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.48)","(2.5, 2.94, 2.92)","(14.0, 16.0, 15.88888888888889)","(21.0, 42.0, 41.36363636363637)","(101.0, 270.0, 240.0)","(6.0, 7.4, 7.392156862745098)","(8.5, 11.0, 10.755244755244755)"
14-12-2022 13:31:39.609698,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.495652173913044)","(2.5, 2.94, 2.92)","(14.0, 16.5, 15.88888888888889)","(21.0, 42.0, 41.36363636363637)","(101.0, 270.0, 240.0)","(6.0, 7.4, 7.445)","(8.5, 11.0, 10.524271844660195)"
14-12-2022 13:31:40.996697,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.342857142857142)","(2.5, 2.94, 2.92)","(14.0, 16.5, 16.09259259259259)","(21.0, 42.0, 41.36363636363637)","(101.0, 270.0, 240.0)","(6.0, 7.6, 7.445)","(8.5, 11.0, 10.532019704433498)"
14-12-2022 13:31:42.458631,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.514285714285714)","(2.5, 2.94, 2.9355555555555557)","(14.0, 16.5, 16.195652173913043)","(21.0, 42.0, 41.26315789473684)","(101.0, 270.0, 240.0)","(6.0, 7.6, 7.445)","(8.5, 11.0, 10.532019704433498)"
14-12-2022 13:31:43.955736,"(4.2, 4.8, 4.714772727272727)","(6.5, 8.6, 8.523076923076923)","(2.5, 2.94, 2.9353398058252425)","(14.0, 16.5, 15.38888888888889)","(26.0, 42.0, 41.26315789473684)","(101.0, 270.0, 240.0)","(6.5, 7.6, 7.445)","(8.5, 11.0, 10.545454545454545)"
14-12-2022 13:31:53.787802,"(4.2, 4.8, 4.711602209944751)","(6.5, 8.6, 8.36)","(2.6, 2.94, 2.9397590361445785)","(14.0, 15.5, 15.38888888888889)","(26.0, 42.0, 41.26315789473684)","(101.0, 270.0, 235.0)","(6.0, 7.6, 7.427777777777778)","(8.5, 11.0, 10.46923076923077)"
