,Yamasaki Bale,Crackerjack Nick,Flash Banner,Denominator,Naughty Shorty,Maximum Gracie
10-01-2023 16:50:40.279336,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:41.391280,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:42.534927,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:43.587947,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:44.601465,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:45.657203,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:46.807598,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:47.906727,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:48.950085,"(2.3, 3.45, 2.925)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.75)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:50.044597,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.542857142857143)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:51.186126,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.542857142857143)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:52.242692,"(2.3, 3.45, 2.7075)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.542857142857143)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:53.335129,"(2.3, 3.45, 2.7075)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.699999999999999)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:54.468617,"(2.3, 3.45, 2.7075)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.542857142857143)","(4.4, 6.8, 5.24)","(31.0, 150.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:55.630459,"(2.3, 3.45, 2.451)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.542857142857143)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:56.800182,"(2.3, 3.45, 2.451)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.85)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:57.968296,"(2.3, 3.45, 2.451)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.657142857142857)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:50:59.066311,"(2.3, 3.45, 2.736428571428571)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.657142857142857)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:00.218231,"(2.3, 3.45, 2.736428571428571)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.43076923076923)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:01.340214,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.485714285714286)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:02.674253,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.43076923076923)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:03.908425,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.6)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:05.144772,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.6)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:06.227957,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.6)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:07.331493,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.6)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:08.469706,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.6)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:09.615568,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.485714285714286)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:10.804202,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.866666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:11.984906,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.485714285714286)","(4.4, 6.8, 5.24)","(31.0, 200.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:13.187502,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.485714285714286)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:14.527360,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.461538461538462)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:15.703008,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.43076923076923)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:16.896262,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.866666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:17.992786,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:19.134614,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:20.309628,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:21.415876,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:22.504302,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:23.575386,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:24.638501,"(2.3, 3.45, 2.832)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:25.767435,"(2.3, 3.45, 2.451)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:26.876659,"(2.3, 3.45, 2.784)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:27.992802,"(2.3, 3.45, 2.6325)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 129.83333333333334)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:29.105054,"(2.3, 3.45, 2.6325)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 150.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:30.140771,"(2.3, 3.45, 2.451)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:31.228340,"(2.3, 3.45, 2.784)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:32.231893,"(2.3, 3.45, 2.6325)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:33.261299,"(2.3, 3.45, 2.451)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:34.362545,"(2.3, 3.45, 2.451)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:35.557406,"(2.3, 3.45, 2.6953846153846155)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:36.625016,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:37.641956,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:38.616448,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:39.668805,"(2.3, 3.45, 2.723076923076923)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:40.748357,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:41.785202,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:43.011358,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 7.366666666666667)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 23.3)"
10-01-2023 16:51:44.208821,"(2.3, 3.45, 2.6325)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.24)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.428571428571427)"
10-01-2023 16:51:45.271814,"(2.3, 3.45, 2.6625)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.133333333333333)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:46.273557,"(2.3, 3.45, 2.6625)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.91764705882353)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:47.429612,"(2.3, 3.45, 2.6625)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.99)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:48.576623,"(2.3, 3.45, 2.6625)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.133333333333333)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:49.578979,"(2.3, 3.45, 2.6072727272727274)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.133333333333333)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:50.602287,"(2.3, 3.45, 2.6072727272727274)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.133333333333333)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:51.645065,"(2.3, 3.45, 2.6072727272727274)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.133333333333333)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:52.714706,"(2.3, 3.45, 2.6072727272727274)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.133333333333333)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:53.750100,"(2.3, 3.45, 2.6072727272727274)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:54.667684,"(2.3, 3.45, 2.6072727272727274)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:55.671674,"(2.3, 3.45, 2.6072727272727274)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:56.756717,"(2.3, 3.45, 2.6625)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:57.858564,"(2.3, 3.45, 2.736428571428571)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:58.932118,"(2.3, 3.45, 2.736428571428571)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:51:59.943070,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:00.946395,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:01.962244,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:02.875322,"(2.3, 3.45, 2.451)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:03.842347,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:04.872435,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:05.884709,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:06.855816,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:07.860452,"(2.3, 3.45, 2.6475)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 6.2)","(4.4, 6.8, 5.36)","(31.0, 200.0, 171.5)","(12.0, 38.0, 17.0)"
10-01-2023 16:52:08.941777,"(2.3, 3.45, 2.723076923076923)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.6, 5.85)","(4.4, 6.8, 5.9375)","(31.0, 200.0, 124.0)","(12.0, 38.0, 20.5)"
10-01-2023 16:52:10.025652,"(2.3, 3.45, 2.723076923076923)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.4, 5.85)","(4.4, 6.8, 5.9375)","(31.0, 200.0, 124.0)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:10.988092,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.4, 5.85)","(4.4, 6.8, 5.9375)","(31.0, 200.0, 124.0)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:11.932316,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.4, 5.85)","(4.4, 6.8, 5.9375)","(31.0, 200.0, 124.0)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:12.956626,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.4, 5.85)","(4.4, 6.8, 5.4799999999999995)","(31.0, 200.0, 124.0)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:14.020827,"(2.3, 3.45, 2.6775)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.4, 5.85)","(4.4, 6.8, 5.254545454545454)","(31.0, 200.0, 124.0)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:15.052578,"(2.3, 3.45, 3.117)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.4, 7.2666666666666675)","(4.4, 6.4, 5.327272727272727)","(31.0, 200.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:15.981077,"(2.3, 3.4, 3.192)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.6, 5.327272727272727)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:16.930862,"(2.3, 3.4, 3.145)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:17.951277,"(2.3, 3.4, 3.145)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:18.931325,"(2.3, 3.4, 3.192)","(3.4, 3.9, 3.533333333333333)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:19.898253,"(2.3, 3.4, 3.192)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:20.948516,"(2.3, 3.4, 3.2333333333333334)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:21.897170,"(2.3, 3.4, 3.2333333333333334)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:22.867933,"(2.3, 3.4, 3.2333333333333334)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:23.905953,"(2.3, 3.4, 3.2333333333333334)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:24.978569,"(2.3, 3.4, 3.2333333333333334)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:26.059071,"(2.3, 3.4, 3.2039999999999997)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:26.995097,"(2.3, 3.4, 3.2039999999999997)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:27.971794,"(2.3, 3.4, 3.208)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:29.123772,"(2.3, 3.4, 3.165)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:30.206272,"(2.3, 3.4, 3.165)","(3.4, 3.9, 3.4540540540540543)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:31.263870,"(2.3, 3.4, 3.0666666666666664)","(3.4, 3.9, 3.5052631578947366)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:32.282215,"(2.3, 3.4, 3.2866666666666666)","(3.4, 3.85, 3.540625)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:33.351442,"(2.3, 3.4, 3.2866666666666666)","(3.4, 3.85, 3.540625)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:34.449731,"(2.3, 3.4, 3.15)","(3.4, 3.85, 3.540625)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:35.450064,"(2.3, 3.4, 3.15)","(3.4, 3.85, 3.540625)","(4.8, 8.2, 7.133333333333333)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:36.427339,"(2.3, 3.4, 3.1959999999999997)","(3.4, 3.85, 3.540625)","(4.8, 8.2, 5.581818181818182)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:37.515972,"(2.3, 3.4, 3.2)","(3.4, 3.85, 3.540625)","(4.8, 8.2, 5.581818181818182)","(4.4, 6.4, 6.04)","(31.0, 190.0, 163.16666666666666)","(12.0, 27.0, 20.5)"
10-01-2023 16:52:38.660408,"(2.3, 3.4, 3.2366666666666664)","(3.4, 3.85, 3.540625)","(4.8, 8.2, 5.581818181818182)","(4.4, 6.4, 6.04)","(31.0, 190.0, 114.5)","(12.0, 27.0, 20.5)"
