,Born To Lead,Bonnie Rico,Velocity Justice,Whether To Fly,Royal Look,Boom Boom Harley,Disney Cool,Social Impact
10-01-2023 17:47:50.533581,"(8.0, 99999, 99990)","(1.85, 1.88, 1.8464)","(81.0, 280.0, 258.57142857142856)","(4.8, 10.5, 8.75)","(5.0, 9.2, 7.625)","(5.0, 9.0, 8.3)","(91.0, 510.0, 172.0)","(41.0, 110.0, 76.25)"
10-01-2023 17:47:51.773553,"(8.0, 99999, 99990)","(1.85, 1.88, 1.8464)","(81.0, 280.0, 258.57142857142856)","(4.8, 10.5, 9.333333333333334)","(5.0, 9.2, 8.100000000000001)","(5.0, 8.8, 8.5)","(91.0, 500.0, 290.0)","(41.0, 110.0, 76.25)"
10-01-2023 17:47:52.919012,"(8.0, 99999, 99990)","(1.85, 1.88, 1.866808510638298)","(81.0, 280.0, 258.57142857142856)","(4.8, 10.5, 9.333333333333334)","(5.0, 8.8, 7.527272727272727)","(5.0, 9.2, 8.5)","(91.0, 490.0, 290.0)","(41.0, 110.0, 76.25)"
10-01-2023 17:47:54.048225,"(8.0, 99999, 99990)","(1.85, 1.87, 1.866808510638298)","(81.0, 280.0, 258.57142857142856)","(4.8, 10.5, 9.333333333333334)","(5.0, 8.8, 7.527272727272727)","(5.0, 9.2, 8.266666666666666)","(91.0, 490.0, 290.0)","(41.0, 110.0, 76.25)"
10-01-2023 17:47:55.176534,"(8.0, 99999, 99990)","(1.85, 1.87, 1.866808510638298)","(81.0, 280.0, 258.57142857142856)","(4.8, 10.5, 9.333333333333334)","(5.0, 8.8, 7.527272727272727)","(5.0, 9.2, 8.2)","(91.0, 490.0, 290.0)","(41.0, 110.0, 78.42105263157895)"
10-01-2023 17:47:56.292522,"(8.0, 99999, 99990)","(1.85, 1.87, 1.866808510638298)","(81.0, 280.0, 211.8181818181818)","(4.8, 10.5, 9.625)","(5.0, 8.8, 7.527272727272727)","(5.0, 9.0, 8.0)","(91.0, 490.0, 290.0)","(41.0, 110.0, 82.72727272727273)"
10-01-2023 17:47:57.385412,"(8.0, 99999, 99990)","(1.75, 1.87, 1.866808510638298)","(101.0, 280.0, 211.8181818181818)","(4.8, 10.5, 9.625)","(5.0, 8.8, 7.527272727272727)","(5.0, 9.0, 8.133333333333333)","(91.0, 490.0, 290.0)","(41.0, 110.0, 82.72727272727273)"
10-01-2023 17:47:58.457357,"(8.0, 99999, 99990)","(1.75, 1.87, 1.8683516483516485)","(101.0, 270.0, 190.0)","(4.8, 10.5, 9.625)","(5.0, 8.8, 7.527272727272727)","(5.0, 8.8, 8.05)","(91.0, 490.0, 290.0)","(41.0, 110.0, 82.72727272727273)"
10-01-2023 17:47:59.509176,"(8.0, 99999, 99990)","(1.75, 1.87, 1.868888888888889)","(101.0, 270.0, 179.41176470588235)","(4.8, 10.5, 9.625)","(5.0, 8.8, 7.527272727272727)","(5.0, 8.8, 8.05)","(91.0, 490.0, 290.0)","(41.0, 110.0, 82.72727272727273)"
10-01-2023 17:48:00.605106,"(8.5, 99999, 99990)","(1.75, 1.87, 1.868888888888889)","(101.0, 270.0, 179.41176470588235)","(4.6, 10.5, 9.692307692307693)","(5.0, 8.8, 7.527272727272727)","(5.0, 8.6, 8.15)","(101.0, 490.0, 290.0)","(51.0, 110.0, 82.72727272727273)"
10-01-2023 17:48:01.640256,"(8.5, 99999, 99990)","(1.75, 1.87, 1.868888888888889)","(101.0, 270.0, 179.41176470588235)","(4.6, 10.5, 9.692307692307693)","(5.0, 8.8, 7.527272727272727)","(5.0, 9.2, 8.933333333333334)","(101.0, 490.0, 290.0)","(51.0, 110.0, 82.72727272727273)"
10-01-2023 17:48:02.681915,"(8.5, 99999, 99990)","(1.75, 1.87, 1.868888888888889)","(101.0, 270.0, 179.41176470588235)","(4.6, 10.5, 9.692307692307693)","(5.0, 8.8, 7.527272727272727)","(5.0, 9.2, 8.933333333333334)","(101.0, 490.0, 290.0)","(51.0, 110.0, 80.0)"
10-01-2023 17:48:03.744742,"(8.5, 99999, 99990)","(1.75, 1.87, 1.868888888888889)","(101.0, 270.0, 150.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 7.633333333333334)","(5.0, 9.2, 8.557894736842105)","(101.0, 480.0, 162.0)","(51.0, 110.0, 80.0)"
10-01-2023 17:48:04.710263,"(8.5, 99999, 99990)","(1.75, 1.87, 1.868888888888889)","(101.0, 270.0, 150.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 7.633333333333334)","(5.0, 9.0, 8.466666666666667)","(101.0, 470.0, 160.66666666666666)","(51.0, 110.0, 80.0)"
10-01-2023 17:48:05.661292,"(8.5, 99999, 99990)","(1.75, 1.87, 1.868888888888889)","(101.0, 270.0, 150.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 7.866666666666667)","(5.0, 8.8, 8.466666666666667)","(101.0, 450.0, 170.0)","(51.0, 110.0, 82.0)"
10-01-2023 17:48:06.632734,"(8.5, 99999, 99990)","(1.75, 1.87, 1.868888888888889)","(101.0, 270.0, 150.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 7.866666666666667)","(5.0, 8.6, 8.466666666666667)","(101.0, 440.0, 158.75)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:07.788251,"(8.5, 99999, 99990)","(1.75, 1.87, 1.8673118279569894)","(101.0, 270.0, 150.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 7.800000000000001)","(5.0, 9.0, 8.825)","(101.0, 440.0, 158.75)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:08.855016,"(8.5, 99999, 99990)","(1.75, 1.87, 1.866808510638298)","(101.0, 270.0, 150.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 7.800000000000001)","(5.0, 9.2, 8.7)","(101.0, 440.0, 285.0)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:09.965139,"(8.5, 99999, 99990)","(1.75, 1.87, 1.866808510638298)","(101.0, 270.0, 150.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 7.771428571428571)","(5.0, 9.2, 8.77142857142857)","(101.0, 430.0, 164.16666666666666)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:11.533691,"(8.5, 99999, 99990)","(1.75, 1.87, 1.8582608695652174)","(101.0, 270.0, 200.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 8.32)","(5.0, 9.0, 8.7)","(101.0, 430.0, 160.0)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:13.137276,"(8.5, 99999, 99990)","(1.75, 1.87, 1.8525925925925928)","(101.0, 260.0, 200.0)","(4.6, 10.5, 8.81111111111111)","(5.0, 8.8, 8.254545454545454)","(5.0, 9.0, 8.914285714285713)","(101.0, 420.0, 177.14285714285714)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:14.389513,"(8.5, 99999, 99990)","(1.75, 1.86, 1.851711711711712)","(101.0, 260.0, 200.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 8.8, 8.666666666666666)","(5.0, 9.2, 8.44)","(101.0, 400.0, 158.57142857142858)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:15.568148,"(8.5, 99999, 99990)","(1.75, 1.86, 1.851711711711712)","(101.0, 260.0, 200.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 9.0, 8.733333333333333)","(5.0, 9.0, 8.5)","(101.0, 400.0, 130.71428571428572)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:16.792982,"(8.5, 99999, 99990)","(1.75, 1.85, 1.784375)","(101.0, 260.0, 200.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 9.0, 8.866666666666665)","(5.0, 9.0, 8.571428571428571)","(101.0, 400.0, 250.0)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:17.903639,"(8.5, 99999, 99990)","(1.75, 1.85, 1.784375)","(101.0, 260.0, 200.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.5)","(101.0, 390.0, 324.0)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:19.182634,"(8.5, 99999, 99990)","(1.7, 1.85, 1.784375)","(101.0, 260.0, 200.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.428571428571429)","(101.0, 380.0, 154.11764705882354)","(51.0, 110.0, 84.54545454545455)"
10-01-2023 17:48:20.348351,"(8.5, 99999, 99990)","(1.7, 1.85, 1.784375)","(101.0, 260.0, 190.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.6, 8.428571428571429)","(101.0, 380.0, 316.0)","(51.0, 110.0, 94.0)"
10-01-2023 17:48:21.419983,"(8.5, 99999, 99990)","(1.7, 1.85, 1.784375)","(101.0, 260.0, 190.0)","(4.6, 10.5, 8.916666666666666)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.6, 7.628571428571429)","(101.0, 370.0, 316.0)","(51.0, 110.0, 94.0)"
10-01-2023 17:48:22.484337,"(8.5, 99999, 99990)","(1.75, 1.85, 1.784375)","(101.0, 260.0, 190.0)","(4.8, 10.5, 8.916666666666666)","(5.0, 9.2, 8.866666666666665)","(5.0, 9.0, 8.5)","(101.0, 370.0, 316.0)","(51.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:23.530886,"(8.5, 99999, 99990)","(1.75, 1.85, 1.784375)","(101.0, 260.0, 190.0)","(4.8, 10.5, 8.916666666666666)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.485714285714286)","(101.0, 370.0, 316.0)","(51.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:24.605676,"(8.5, 99999, 99990)","(1.75, 1.85, 1.784375)","(101.0, 260.0, 230.0)","(4.8, 10.5, 9.821428571428571)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.6, 8.700000000000001)","(101.0, 370.0, 345.4545454545455)","(51.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:25.676001,"(8.5, 99999, 99990)","(1.75, 1.84, 1.7824)","(101.0, 260.0, 190.0)","(4.8, 10.5, 9.821428571428571)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.700000000000001)","(101.0, 370.0, 345.4545454545455)","(51.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:26.747251,"(8.5, 99999, 99990)","(1.75, 1.84, 1.7821428571428573)","(101.0, 260.0, 190.0)","(4.8, 10.5, 9.285714285714286)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.575)","(101.0, 370.0, 345.4545454545455)","(51.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:27.788408,"(8.5, 99999, 99990)","(1.75, 1.84, 1.7821428571428573)","(101.0, 260.0, 190.0)","(4.8, 10.5, 9.285714285714286)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.700000000000001)","(101.0, 370.0, 345.4545454545455)","(51.0, 110.0, 89.0)"
10-01-2023 17:48:28.796446,"(8.5, 99999, 99990)","(1.75, 1.84, 1.7821428571428573)","(101.0, 260.0, 190.0)","(4.8, 10.5, 9.083333333333334)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.633333333333335)","(101.0, 370.0, 245.0)","(51.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:29.812017,"(8.5, 99999, 99990)","(1.75, 1.84, 1.7824)","(101.0, 260.0, 190.0)","(4.8, 10.5, 9.846153846153847)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.633333333333335)","(101.0, 370.0, 245.0)","(51.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:30.795611,"(8.5, 99999, 99990)","(1.75, 1.84, 1.7824)","(101.0, 260.0, 190.0)","(4.8, 10.5, 10.052631578947368)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.633333333333335)","(101.0, 370.0, 245.0)","(51.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:31.768190,"(8.5, 99999, 99990)","(1.75, 1.84, 1.7824)","(101.0, 260.0, 190.0)","(4.8, 10.5, 10.052631578947368)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.633333333333335)","(101.0, 370.0, 245.0)","(61.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:33.158863,"(9.0, 99999, 99990)","(1.7, 1.84, 1.7824)","(101.0, 260.0, 190.0)","(4.8, 10.5, 10.052631578947368)","(5.0, 9.2, 8.866666666666665)","(5.0, 8.8, 8.425)","(101.0, 370.0, 265.0)","(61.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:34.255887,"(9.0, 99999, 99990)","(1.7, 1.84, 1.7824)","(101.0, 260.0, 190.0)","(4.8, 10.5, 10.052631578947368)","(5.0, 9.2, 9.061538461538461)","(5.0, 8.8, 8.425)","(101.0, 370.0, 250.0)","(61.0, 110.0, 88.18181818181819)"
10-01-2023 17:48:35.355289,"(9.0, 99999, 99990)","(1.7, 1.84, 1.7824)","(101.0, 260.0, 190.0)","(4.8, 10.5, 9.571428571428571)","(5.0, 9.6, 8.64)","(5.0, 8.8, 8.55)","(101.0, 370.0, 155.0)","(61.0, 110.0, 100.0)"
10-01-2023 17:48:36.597092,"(9.0, 99999, 99990)","(1.7, 1.84, 1.7824)","(101.0, 260.0, 190.0)","(4.8, 11.0, 10.0)","(5.0, 9.6, 9.0)","(5.0, 8.8, 8.333333333333334)","(101.0, 380.0, 250.0)","(61.0, 110.0, 100.0)"
10-01-2023 17:48:38.104778,"(9.0, 99999, 99990)","(1.7, 1.84, 1.7770000000000001)","(101.0, 260.0, 190.0)","(4.8, 10.5, 10.0)","(5.0, 9.6, 9.0)","(5.0, 8.8, 8.450000000000001)","(101.0, 370.0, 250.0)","(51.0, 110.0, 100.0)"
10-01-2023 17:48:39.311319,"(8.5, 99999, 99990)","(1.7, 1.84, 1.779)","(101.0, 260.0, 190.0)","(4.8, 10.5, 11.35)","(5.0, 9.6, 9.0)","(5.0, 8.8, 8.1)","(101.0, 370.0, 250.0)","(51.0, 110.0, 103.33333333333334)"
10-01-2023 17:48:40.465553,"(8.5, 99999, 99990)","(1.7, 1.83, 1.779)","(101.0, 260.0, 190.0)","(4.8, 13.5, 10.149999999999999)","(5.0, 9.6, 9.1)","(5.0, 8.6, 8.1)","(101.0, 370.0, 250.0)","(51.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:41.568183,"(9.0, 99999, 99990)","(1.7, 1.83, 1.7778260869565217)","(101.0, 260.0, 190.0)","(4.8, 13.0, 10.6)","(5.0, 9.6, 9.1)","(5.0, 8.4, 8.127272727272727)","(101.0, 370.0, 250.0)","(61.0, 110.0, 100.0)"
10-01-2023 17:48:42.596433,"(9.0, 99999, 99990)","(1.7, 1.83, 1.772857142857143)","(101.0, 260.0, 190.0)","(4.8, 12.0, 10.6)","(5.0, 9.6, 9.1)","(5.0, 8.4, 8.085714285714285)","(101.0, 370.0, 328.3333333333333)","(61.0, 110.0, 97.5)"
10-01-2023 17:48:43.638915,"(9.0, 99999, 99990)","(1.7, 1.82, 1.78)","(101.0, 270.0, 161.66666666666666)","(4.8, 11.5, 10.35)","(5.0, 9.6, 9.1)","(5.0, 8.2, 8.692307692307693)","(101.0, 370.0, 255.0)","(61.0, 110.0, 97.5)"
10-01-2023 17:48:44.681759,"(9.0, 99999, 99990)","(1.7, 1.82, 1.78)","(101.0, 260.0, 200.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 8.8, 8.333333333333334)","(101.0, 370.0, 255.0)","(61.0, 110.0, 97.5)"
10-01-2023 17:48:45.833194,"(9.0, 99999, 99990)","(1.7, 1.82, 1.7755555555555556)","(101.0, 260.0, 200.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 8.8, 8.157894736842104)","(101.0, 370.0, 255.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:47.009691,"(9.0, 99999, 99990)","(1.7, 1.82, 1.7666666666666666)","(101.0, 260.0, 200.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 8.6, 8.381818181818181)","(101.0, 370.0, 322.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:48.166227,"(9.0, 99999, 99990)","(1.7, 1.82, 1.772)","(101.0, 250.0, 222.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 8.6, 8.339130434782609)","(101.0, 370.0, 310.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:49.209591,"(9.0, 99999, 99990)","(1.7, 1.82, 1.772)","(101.0, 250.0, 220.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 8.4, 8.25)","(101.0, 370.0, 250.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:50.256684,"(9.0, 99999, 99990)","(1.7, 1.81, 1.7613513513513515)","(101.0, 250.0, 226.66666666666666)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 8.4, 8.25)","(101.0, 370.0, 290.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:51.277851,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7650000000000001)","(101.0, 250.0, 226.66666666666666)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.022222222222222)","(101.0, 370.0, 250.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:52.329552,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7538461538461538)","(101.0, 250.0, 226.66666666666666)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.733333333333333)","(101.0, 370.0, 245.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:53.371469,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7545454545454546)","(101.0, 250.0, 215.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.733333333333333)","(101.0, 370.0, 245.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:54.454999,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7545454545454546)","(101.0, 250.0, 215.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.733333333333333)","(101.0, 370.0, 146.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:55.487068,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7545454545454546)","(101.0, 250.0, 215.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.733333333333333)","(101.0, 380.0, 250.0)","(61.0, 110.0, 93.33333333333333)"
10-01-2023 17:48:56.580887,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7545454545454546)","(101.0, 250.0, 215.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.733333333333333)","(101.0, 370.0, 245.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:48:57.690441,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7538461538461538)","(101.0, 250.0, 215.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.0)","(101.0, 370.0, 245.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:48:58.836418,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7538461538461538)","(101.0, 250.0, 215.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.0)","(101.0, 370.0, 245.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:00.008054,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7538461538461538)","(101.0, 250.0, 215.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 370.0, 161.66666666666666)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:01.203040,"(9.0, 99999, 99990)","(1.7, 1.8, 1.7538461538461538)","(101.0, 250.0, 215.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 370.0, 240.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:02.346662,"(9.0, 99999, 99990)","(1.7, 1.79, 1.76)","(101.0, 250.0, 210.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 360.0, 240.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:03.620357,"(9.0, 99999, 99990)","(1.7, 1.79, 1.76)","(101.0, 240.0, 220.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 360.0, 262.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:04.817528,"(9.0, 99999, 99990)","(1.7, 1.79, 1.76)","(101.0, 240.0, 220.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 350.0, 206.66666666666669)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:06.038564,"(9.0, 99999, 99990)","(1.7, 1.78, 1.7535294117647058)","(101.0, 240.0, 220.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 340.0, 230.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:07.267398,"(9.0, 99999, 99990)","(1.7, 1.78, 1.7535294117647058)","(101.0, 240.0, 220.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 320.0, 230.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:08.402091,"(9.0, 99999, 99990)","(1.7, 1.78, 1.7535294117647058)","(101.0, 240.0, 220.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 320.0, 220.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:09.637363,"(9.0, 99999, 99990)","(1.7, 1.78, 1.7535294117647058)","(101.0, 240.0, 220.0)","(4.8, 11.5, 9.774999999999999)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 300.0, 220.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:10.831709,"(9.0, 99999, 99990)","(1.7, 1.78, 1.7535294117647058)","(101.0, 240.0, 180.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 300.0, 215.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:12.054260,"(9.0, 99999, 99990)","(1.7, 1.78, 1.7535294117647058)","(101.0, 240.0, 197.14285714285714)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 290.0, 215.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:13.242675,"(9.0, 99999, 99990)","(1.7, 1.78, 1.752857142857143)","(101.0, 240.0, 220.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 290.0, 165.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:14.465608,"(9.0, 99999, 99990)","(1.7, 1.78, 1.752857142857143)","(101.0, 240.0, 185.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 290.0, 163.33333333333334)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:15.677113,"(9.0, 99999, 99990)","(1.7, 1.78, 1.752857142857143)","(101.0, 240.0, 185.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 9.1)","(101.0, 280.0, 151.8181818181818)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:16.905441,"(9.0, 99999, 99990)","(1.7, 1.77, 1.7514814814814814)","(101.0, 220.0, 175.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 270.0, 156.25)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:18.135810,"(9.0, 99999, 99990)","(1.7, 1.77, 1.7633333333333334)","(101.0, 220.0, 175.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 270.0, 156.25)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:19.331388,"(9.0, 99999, 99990)","(1.7, 1.76, 1.7566666666666666)","(101.0, 220.0, 175.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 270.0, 200.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:20.632994,"(9.0, 99999, 99990)","(1.7, 1.76, 1.7566666666666666)","(101.0, 220.0, 175.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 260.0, 200.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:21.977530,"(9.0, 99999, 99990)","(1.7, 1.76, 1.7566666666666666)","(101.0, 220.0, 204.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 260.0, 160.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:23.170509,"(9.0, 99999, 99990)","(1.7, 1.76, 1.7566666666666666)","(101.0, 220.0, 204.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 260.0, 160.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:24.326830,"(9.0, 99999, 99990)","(1.7, 1.76, 1.7566666666666666)","(101.0, 220.0, 204.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 260.0, 160.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:25.526051,"(9.0, 99999, 99990)","(1.7, 1.76, 1.7566666666666666)","(101.0, 220.0, 204.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 260.0, 160.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:26.712924,"(9.0, 99999, 99990)","(1.7, 1.76, 1.7566666666666666)","(101.0, 220.0, 204.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 260.0, 160.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:27.897392,"(9.0, 99999, 99990)","(1.7, 1.76, 1.7566666666666666)","(101.0, 220.0, 204.0)","(4.8, 11.5, 9.66)","(5.0, 9.6, 9.1)","(5.0, 9.2, 8.799999999999999)","(101.0, 260.0, 160.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:29.039363,"(10.0, 99999, 99990)","(1.7, 1.76, 1.7511764705882353)","(101.0, 220.0, 175.0)","(4.8, 11.5, 9.66)","(5.5, 9.6, 9.1)","(5.5, 9.2, 8.799999999999999)","(101.0, 260.0, 160.0)","(61.0, 110.0, 91.25)"
10-01-2023 17:49:30.244642,"(10.0, 99999, 99990)","(1.7, 1.76, 1.7511764705882353)","(101.0, 220.0, 175.0)","(4.8, 11.5, 9.66)","(5.5, 9.6, 9.1)","(5.5, 9.2, 8.799999999999999)","(101.0, 260.0, 160.0)","(61.0, 110.0, 91.25)"
