,Studleigh Melise,Logan Reason,Limbo Lilly,Oliveira,Lady Rockabellum,Boldino,Mister Manager,Franco Forza,Tough Talks
14-12-2022 19:46:38.706976,"(2.15, 3.35, 2.876)","(11.0, 15.0, 13.4)","(11.0, 17.5, 14.833333333333334)","(3.9, 5.7, 4.949999999999999)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:39.868666,"(2.15, 3.35, 2.876)","(11.0, 15.0, 13.4)","(11.0, 17.5, 14.666666666666666)","(3.9, 5.6, 5.0)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:41.062263,"(2.15, 3.35, 2.955)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.6, 4.92)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:42.232715,"(2.15, 3.35, 2.7725)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.7, 4.92)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:43.466760,"(2.15, 3.35, 2.7575000000000003)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.7, 4.92)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:44.807716,"(2.15, 3.35, 2.975)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.7, 4.92)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:45.930748,"(2.15, 3.25, 2.99)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.7, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:47.025458,"(2.15, 3.35, 2.9)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:48.164263,"(2.15, 3.35, 2.9)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:49.313895,"(2.15, 3.35, 2.7875)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:50.427345,"(2.15, 3.25, 2.925)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 14.666666666666666)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:51.501394,"(2.15, 3.25, 2.99)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 15.954545454545453)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:52.705128,"(2.15, 3.25, 2.925)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 16.363636363636363)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:53.843436,"(2.15, 3.35, 2.7875)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:55.058676,"(2.15, 3.3, 2.8333333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:56.222453,"(2.15, 3.3, 2.9)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.8, 5.1)","(81.0, 280.0, 241.8181818181818)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:57.382231,"(2.15, 3.3, 2.9)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.8, 5.1)","(81.0, 280.0, 210.0)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:58.597451,"(2.15, 3.3, 2.9)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.8, 5.1)","(81.0, 280.0, 210.0)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:46:59.738430,"(2.15, 3.3, 2.95)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.8, 5.1)","(81.0, 280.0, 200.0)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:00.944068,"(2.15, 3.3, 2.95)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.8, 5.1)","(81.0, 280.0, 213.33333333333334)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:02.111041,"(2.15, 3.3, 2.775)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.8, 4.866666666666667)","(81.0, 280.0, 213.33333333333334)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:03.502497,"(2.15, 3.3, 2.8333333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.363636363636363)","(3.9, 5.6, 4.62)","(81.0, 280.0, 213.33333333333334)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:04.926180,"(2.15, 3.35, 2.7875)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 16.3125)","(3.9, 5.5, 4.627272727272727)","(81.0, 280.0, 213.33333333333334)","(15.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:06.165340,"(2.15, 3.3, 2.8333333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 18.5, 17.59090909090909)","(3.9, 5.5, 4.627272727272727)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:07.426571,"(2.15, 3.3, 2.74)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.5, 4.62)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:08.723481,"(2.15, 3.3, 2.790909090909091)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.5, 4.62)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:09.910431,"(2.15, 3.3, 2.775)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.5, 4.800000000000001)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:11.093710,"(2.15, 3.3, 2.95)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.4, 4.85)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:12.375615,"(2.15, 3.3, 2.95)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.4, 4.85)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:13.492450,"(2.15, 3.3, 2.8333333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.4, 4.85)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:14.655283,"(2.15, 3.3, 2.8333333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.4, 4.85)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:15.774069,"(2.15, 3.2, 2.638709677419355)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.4, 4.9714285714285715)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:16.935800,"(2.15, 3.2, 2.638709677419355)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.4, 4.9714285714285715)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:18.029076,"(2.15, 3.2, 2.638709677419355)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 5.4, 4.9714285714285715)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:19.128650,"(2.15, 3.2, 2.638709677419355)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 6.0, 4.666666666666667)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:20.295692,"(2.15, 3.2, 2.638709677419355)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.772727272727273)","(3.9, 6.0, 4.628571428571429)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:21.500879,"(2.15, 3.15, 2.875)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.72222222222222)","(3.9, 5.9, 5.1)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:22.647414,"(2.15, 3.15, 2.875)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 16.72222222222222)","(3.9, 5.8, 5.1)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 13.357142857142858)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:23.753365,"(2.15, 3.15, 2.875)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.8, 5.24)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:24.938090,"(2.15, 3.15, 2.875)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.8, 5.199999999999999)","(71.0, 280.0, 213.33333333333334)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:26.172762,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.8, 5.199999999999999)","(71.0, 280.0, 224.28571428571428)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:27.468934,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.8, 5.1)","(71.0, 280.0, 224.28571428571428)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:28.769895,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.8, 5.1)","(71.0, 280.0, 224.28571428571428)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:29.960093,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.8, 5.1)","(71.0, 280.0, 224.28571428571428)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.319999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:31.124531,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.8, 5.1)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.239999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:32.301617,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.8, 4.66)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.239999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:33.528983,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.7, 5.08)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.239999999999999)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:34.805199,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.6, 5.08)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.625)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:35.967492,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.9, 5.26)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.625)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:37.105913,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.9, 4.775)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.625)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:38.290800,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.7, 4.92)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.625)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:39.582538,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.7, 4.7250000000000005)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.625)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:40.865487,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.6, 4.627272727272727)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 7.625)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:42.111655,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.5, 4.62)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.2, 6.45)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:43.345709,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.5, 4.62)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 7.0, 7.75)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:44.593777,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.5, 4.62)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:45.848131,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.5)","(3.9, 5.5, 4.627272727272727)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:47.081780,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.333333333333334)","(3.9, 5.5, 4.62)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:48.355922,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 15.166666666666666)","(3.9, 5.5, 4.62)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:49.548149,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 15.166666666666666)","(3.9, 5.5, 4.800000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:50.810417,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 15.166666666666666)","(3.9, 5.4, 4.800000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:51.917573,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 15.166666666666666)","(3.9, 5.4, 4.800000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:53.072109,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.0, 15.333333333333334)","(3.9, 5.4, 4.800000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:54.197561,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.0, 15.333333333333334)","(3.9, 5.4, 4.800000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:55.369313,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 15.25)","(3.9, 5.4, 4.800000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.042857142857143)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:56.608442,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.25)","(3.9, 5.4, 4.800000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.4, 8.075000000000001)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:57.753708,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.25)","(3.9, 5.9, 5.0)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.8, 8.075000000000001)","(61.0, 100.0, 82.5)"
14-12-2022 19:47:59.081042,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.25)","(3.9, 5.8, 4.680000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
14-12-2022 19:48:00.373129,"(2.15, 2.6, 2.575)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.25)","(3.9, 5.8, 4.680000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
14-12-2022 19:48:01.699833,"(2.15, 2.6, 2.5633333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.25)","(3.9, 5.8, 4.680000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
14-12-2022 19:48:03.018026,"(2.15, 2.6, 2.5633333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.25)","(3.9, 5.8, 4.680000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
14-12-2022 19:48:04.368889,"(2.15, 2.6, 2.5633333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.5, 15.666666666666666)","(3.9, 5.8, 5.0)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
14-12-2022 19:48:05.616039,"(2.15, 2.6, 2.5633333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 17.0, 15.5)","(3.9, 5.8, 5.050000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
14-12-2022 19:48:06.720610,"(2.15, 2.6, 2.5633333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 15.5)","(3.9, 5.7, 5.050000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
14-12-2022 19:48:07.852140,"(2.15, 2.6, 2.5633333333333335)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 15.5)","(3.9, 5.7, 5.050000000000001)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
14-12-2022 19:48:09.026814,"(2.15, 2.6, 2.5478947368421054)","(11.0, 15.0, 13.666666666666666)","(11.0, 16.5, 15.5)","(3.9, 5.9, 5.0)","(71.0, 280.0, 241.0)","(14.0, 36.0, 22.666666666666668)","(11.0, 18.0, 14.75)","(5.0, 8.6, 7.925)","(61.0, 100.0, 82.5)"
