,Black Roses,Queens Law,Wynburn Dixie,Buckle Up Kaylee,Bridwood Elle,Lektra Linda,Hardaway Nala,Buckle Up Zion
10-01-2023 13:44:52.390468,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 330.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:44:53.814250,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:44:55.204041,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:44:56.493855,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:44:57.829389,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 72.28571428571428)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:44:59.125149,"(1.5, 2.3, 1.7076923076923078)","(41.0, 290.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:00.403080,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:01.740969,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:03.046065,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:04.276788,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:05.564213,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:06.826355,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:08.128566,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:09.370625,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 19.333333333333332)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.875)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:10.599994,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 21.045454545454547)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:11.899443,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.5)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:13.164662,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 340.0, 126.82352941176471)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 14.5)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:14.422829,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 340.0, 179.0)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:15.744280,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 179.0)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:17.102936,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 179.0)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:18.475941,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 179.0)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:19.808559,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:21.392210,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:22.884547,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:24.241617,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:25.458656,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:26.714092,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:28.042089,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:29.342407,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:30.607981,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:31.875675,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:33.236093,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:34.556727,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:35.865476,"(1.5, 2.3, 1.7076923076923078)","(41.0, 290.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:37.091947,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:38.360438,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:39.642818,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 189.11111111111111)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 15.25)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:40.819101,"(1.5, 2.3, 1.7076923076923078)","(41.0, 280.0, 198.66666666666666)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 310.0, 138.71428571428572)","(11.0, 25.0, 17.77777777777778)","(12.0, 25.0, 13.5)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:42.002184,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 138.71428571428572)","(11.0, 25.0, 17.77777777777778)","(12.0, 26.0, 13.5)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:43.206648,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 24.166666666666664)","(41.0, 320.0, 179.0)","(11.0, 25.0, 17.77777777777778)","(12.0, 26.0, 13.5)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:44.402774,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 24.166666666666664)","(41.0, 320.0, 179.0)","(11.0, 25.0, 17.77777777777778)","(12.0, 26.0, 13.5)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:45.518818,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 132.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 24.166666666666664)","(41.0, 320.0, 179.0)","(11.0, 25.0, 17.77777777777778)","(12.0, 26.0, 13.5)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:46.751471,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 108.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 24.166666666666664)","(41.0, 320.0, 179.0)","(11.0, 25.0, 17.77777777777778)","(12.0, 26.0, 13.5)","(5.5, 10.0, 9.733333333333334)"
10-01-2023 13:45:47.995184,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 17.77777777777778)","(12.0, 26.0, 13.5)","(5.5, 10.0, 7.65)"
10-01-2023 13:45:49.280195,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 10.475)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 13.5)","(5.5, 10.0, 7.65)"
10-01-2023 13:45:50.566262,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 10.425)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:45:51.929236,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.0)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:45:53.267340,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 10.4)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:45:54.583207,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:45:55.854826,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:45:57.184717,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:45:58.787507,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:00.157588,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:01.484933,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:02.810647,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:04.165467,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:05.502844,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 109.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:06.805005,"(1.5, 2.3, 1.7076923076923078)","(41.0, 180.0, 159.0)","(5.5, 12.0, 8.9)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:08.212782,"(1.5, 2.3, 1.7866666666666666)","(41.0, 280.0, 159.0)","(5.5, 12.0, 10.4)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:09.748472,"(1.5, 2.3, 1.7866666666666666)","(41.0, 280.0, 159.0)","(5.5, 12.0, 8.85)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:11.285306,"(1.5, 2.3, 1.7866666666666666)","(41.0, 280.0, 159.0)","(5.5, 12.0, 8.85)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:12.562569,"(1.5, 2.3, 1.7866666666666666)","(41.0, 280.0, 159.0)","(5.5, 12.0, 10.45)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:13.809463,"(1.5, 2.3, 1.7866666666666666)","(41.0, 280.0, 159.0)","(5.5, 12.0, 10.475)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:15.134228,"(1.5, 2.3, 1.7866666666666666)","(41.0, 280.0, 109.0)","(5.5, 12.0, 10.475)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:16.435035,"(1.5, 2.3, 1.7866666666666666)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.966666666666667)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:17.730088,"(1.5, 2.3, 1.7866666666666666)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:18.965809,"(1.5, 2.3, 1.7866666666666666)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:20.196213,"(1.5, 2.3, 1.7866666666666666)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:21.413813,"(1.5, 2.3, 1.7866666666666666)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:22.567052,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:23.788746,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:25.001088,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:26.239401,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:27.492747,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:28.780665,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:30.117507,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:31.350898,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 109.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:32.545615,"(1.5, 2.34, 1.8114285714285714)","(41.0, 180.0, 159.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:33.767849,"(1.5, 2.34, 1.8114285714285714)","(41.0, 280.0, 159.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:35.089996,"(1.5, 2.34, 1.8114285714285714)","(41.0, 280.0, 159.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
10-01-2023 13:46:36.365388,"(1.5, 2.34, 1.8114285714285714)","(41.0, 280.0, 159.0)","(5.5, 12.0, 9.1)","(13.0, 30.0, 18.666666666666668)","(41.0, 320.0, 86.66666666666666)","(11.0, 25.0, 14.583333333333334)","(12.0, 26.0, 15.285714285714285)","(5.5, 10.0, 7.65)"
