,Corporate Box,So Special,Daytona,Hartley Bale,Van Diemen,Conor Pass,Major Lighting,Dark Label
16-12-2022 15:17:12.418778,"(7.0, 10.0, 9.936363636363637)","(7.0, 9.6, 9.206896551724137)","(1.8, 2.08, 2.0784000000000002)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 65.0)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:13.346025,"(7.0, 10.0, 9.936363636363637)","(7.0, 9.4, 9.15)","(1.8, 2.08, 2.079718309859155)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 65.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:14.296067,"(7.0, 10.0, 9.936363636363637)","(7.0, 9.4, 9.120000000000001)","(1.8, 2.08, 2.078421052631579)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 65.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:15.217938,"(7.0, 10.0, 9.93)","(7.0, 9.4, 9.120000000000001)","(1.8, 2.08, 2.0798)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 65.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.463636363636364)"
16-12-2022 15:17:16.157676,"(7.0, 10.0, 9.93)","(7.0, 9.4, 9.120000000000001)","(1.8, 2.08, 2.0788571428571427)","(11.0, 18.0, 17.217391304347824)","(31.0, 70.0, 65.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:17.091290,"(7.0, 10.0, 9.906666666666666)","(7.0, 9.4, 9.120000000000001)","(1.8, 2.1, 2.0996)","(11.0, 17.0, 16.6875)","(31.0, 70.0, 65.0)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:18.016639,"(7.0, 10.0, 9.83529411764706)","(7.0, 9.4, 9.120000000000001)","(1.8, 2.1, 2.0996)","(11.0, 17.0, 16.615384615384617)","(31.0, 70.0, 65.0)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:18.952337,"(7.0, 10.0, 9.83529411764706)","(7.0, 9.4, 9.120000000000001)","(1.8, 2.1, 2.0933333333333333)","(11.0, 17.0, 16.583333333333332)","(31.0, 70.0, 65.0)","(21.0, 38.0, 37.111111111111114)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:19.887483,"(7.0, 10.0, 9.83529411764706)","(7.0, 9.4, 8.304347826086955)","(1.8, 2.14, 2.127586206896552)","(11.0, 17.0, 16.772727272727273)","(31.0, 70.0, 65.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.484615384615385)"
16-12-2022 15:17:20.822620,"(7.0, 10.0, 9.936363636363637)","(7.0, 9.4, 8.304347826086955)","(1.8, 2.14, 2.127865168539326)","(11.0, 16.5, 16.404761904761905)","(31.0, 70.0, 65.0)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.484615384615385)"
16-12-2022 15:17:21.750147,"(7.0, 10.0, 9.936363636363637)","(7.0, 9.4, 8.304347826086955)","(1.8, 2.14, 2.111666666666667)","(11.0, 16.5, 16.404761904761905)","(31.0, 70.0, 64.64285714285714)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:22.686199,"(7.0, 10.0, 9.946153846153846)","(7.0, 9.2, 8.866666666666665)","(1.8, 2.14, 2.1114285714285717)","(11.0, 16.5, 16.404761904761905)","(31.0, 70.0, 60.625)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:23.607391,"(7.0, 10.0, 9.946153846153846)","(7.0, 9.2, 8.290909090909091)","(1.8, 2.14, 2.1350000000000002)","(11.0, 16.5, 16.404761904761905)","(31.0, 70.0, 60.625)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:24.533762,"(7.0, 10.0, 9.946153846153846)","(7.0, 9.2, 8.290909090909091)","(1.8, 2.16, 2.126666666666667)","(11.0, 15.5, 15.166666666666666)","(31.0, 70.0, 64.23076923076923)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:25.463142,"(7.0, 10.5, 10.465)","(7.0, 9.2, 8.290909090909091)","(1.8, 2.16, 2.126666666666667)","(11.0, 15.5, 15.4)","(31.0, 70.0, 60.625)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.48)"
16-12-2022 15:17:26.396773,"(7.0, 11.0, 10.155555555555557)","(7.0, 9.2, 8.290909090909091)","(1.8, 2.16, 2.1314285714285717)","(11.0, 15.5, 15.3)","(31.0, 70.0, 57.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.5285714285714285)"
16-12-2022 15:17:27.326278,"(7.0, 11.0, 10.155555555555557)","(7.0, 9.2, 8.290909090909091)","(1.8, 2.16, 2.1375)","(11.0, 15.5, 15.4)","(31.0, 70.0, 57.5)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.53)"
16-12-2022 15:17:28.270843,"(7.0, 11.0, 10.155555555555557)","(7.0, 9.0, 8.253333333333332)","(1.8, 2.16, 2.1333333333333333)","(11.0, 15.5, 15.3)","(31.0, 70.0, 57.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.53)"
16-12-2022 15:17:29.204825,"(7.0, 10.5, 10.25)","(7.0, 9.0, 8.253333333333332)","(1.8, 2.14, 2.1270588235294117)","(11.0, 15.5, 15.4)","(31.0, 70.0, 57.5)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.53)"
16-12-2022 15:17:30.143152,"(7.0, 10.5, 10.208333333333334)","(7.0, 9.0, 8.253333333333332)","(1.8, 2.14, 2.121176470588235)","(11.0, 15.5, 15.3)","(31.0, 70.0, 57.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.53)"
16-12-2022 15:17:31.074750,"(7.0, 10.5, 10.22)","(7.0, 8.8, 8.4625)","(1.8, 2.14, 2.121176470588235)","(11.0, 15.5, 15.428571428571429)","(31.0, 70.0, 57.5)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.53)"
16-12-2022 15:17:32.010211,"(7.0, 10.5, 10.004166666666666)","(7.0, 8.8, 8.266666666666666)","(1.8, 2.14, 2.126153846153846)","(11.0, 15.5, 15.441176470588236)","(31.0, 70.0, 57.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.53)"
16-12-2022 15:17:32.935324,"(7.0, 10.5, 10.089655172413794)","(7.0, 8.8, 8.4)","(1.8, 2.14, 2.1303030303030304)","(11.0, 15.5, 15.458333333333334)","(31.0, 70.0, 57.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.53)"
16-12-2022 15:17:33.877608,"(7.0, 10.5, 10.089655172413794)","(7.0, 8.6, 8.466666666666667)","(1.8, 2.14, 2.138095238095238)","(11.0, 15.5, 15.458333333333334)","(31.0, 65.0, 56.25)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.294444444444444)"
16-12-2022 15:17:34.801768,"(7.0, 10.5, 10.089655172413794)","(7.0, 8.6, 8.476923076923077)","(1.8, 2.16, 2.12969696969697)","(11.0, 16.0, 15.8)","(31.0, 65.0, 51.15384615384615)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.430769230769231)"
16-12-2022 15:17:35.740790,"(7.0, 10.5, 10.027777777777779)","(7.0, 8.6, 8.373913043478261)","(1.8, 2.16, 2.1301492537313433)","(11.0, 15.5, 15.136363636363637)","(31.0, 65.0, 51.15384615384615)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.5, 5.5)"
16-12-2022 15:17:36.677571,"(7.0, 10.5, 10.027777777777779)","(7.0, 8.6, 8.414285714285715)","(1.8, 2.16, 2.1503030303030304)","(11.0, 15.5, 15.2)","(31.0, 65.0, 51.15384615384615)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.493333333333333)"
16-12-2022 15:17:37.618262,"(7.0, 10.5, 10.315217391304348)","(7.0, 8.6, 8.414285714285715)","(1.8, 2.16, 2.150204081632653)","(11.0, 15.5, 15.195652173913043)","(31.0, 65.0, 51.15384615384615)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.5, 5.512)"
16-12-2022 15:17:38.537360,"(7.0, 10.5, 10.309090909090909)","(7.0, 8.6, 8.414285714285715)","(1.8, 2.16, 2.14990099009901)","(11.0, 15.5, 15.227272727272727)","(31.0, 65.0, 54.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.538888888888889)"
16-12-2022 15:17:39.477716,"(7.0, 11.0, 10.945945945945946)","(7.0, 8.0, 7.925)","(1.8, 2.12, 2.1029166666666668)","(11.0, 16.0, 15.692307692307692)","(31.0, 65.0, 58.0)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.566666666666666)"
16-12-2022 15:17:40.402971,"(7.0, 11.0, 10.945945945945946)","(7.0, 8.0, 7.6499999999999995)","(1.8, 2.12, 2.104230769230769)","(11.0, 16.0, 15.555555555555555)","(31.0, 65.0, 53.333333333333336)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.542857142857143)"
16-12-2022 15:17:41.340883,"(7.0, 11.0, 10.944444444444445)","(7.0, 8.0, 7.733333333333333)","(1.8, 2.12, 2.1056140350877195)","(11.0, 16.0, 15.384615384615385)","(31.0, 65.0, 53.333333333333336)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.566666666666666)"
16-12-2022 15:17:42.286451,"(7.0, 11.5, 11.125)","(7.0, 8.0, 7.6499999999999995)","(1.8, 2.12, 2.0893150684931507)","(11.0, 16.0, 15.6)","(31.0, 65.0, 57.5)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.526086956521739)"
16-12-2022 15:17:43.223143,"(7.0, 11.5, 11.0)","(7.0, 9.0, 8.989928057553957)","(1.8, 2.1, 2.0961290322580646)","(11.0, 15.5, 15.416666666666666)","(31.0, 65.0, 53.333333333333336)","(21.0, 38.0, 37.27272727272727)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.526086956521739)"
16-12-2022 15:17:44.156682,"(7.0, 11.5, 10.990196078431373)","(7.0, 9.0, 8.993296089385474)","(1.8, 2.1, 2.081818181818182)","(11.0, 15.5, 15.454545454545455)","(31.0, 65.0, 57.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.6, 5.24)"
16-12-2022 15:17:45.100927,"(7.0, 11.5, 11.051724137931034)","(7.0, 9.0, 8.452631578947368)","(1.8, 2.12, 2.1100000000000003)","(11.0, 15.5, 15.416666666666666)","(31.0, 65.0, 54.5)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.253125)"
16-12-2022 15:17:46.038858,"(7.0, 11.5, 11.028301886792454)","(7.0, 8.8, 8.7)","(1.8, 2.14, 2.1208)","(11.0, 15.5, 15.416666666666666)","(31.0, 65.0, 55.45454545454545)","(21.0, 38.0, 36.666666666666664)","(31.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.355555555555556)"
16-12-2022 15:17:46.962747,"(7.5, 11.5, 11.0)","(7.0, 9.0, 8.628571428571428)","(1.85, 2.12, 2.1135)","(11.0, 16.0, 15.555555555555555)","(31.0, 65.0, 55.45454545454545)","(21.0, 38.0, 37.27272727272727)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.4, 5.430000000000001)"
16-12-2022 15:17:47.891586,"(7.5, 11.5, 10.991525423728813)","(7.0, 9.0, 8.657142857142857)","(1.85, 2.12, 2.106086956521739)","(11.0, 16.0, 15.555555555555555)","(31.0, 65.0, 58.4375)","(21.0, 38.0, 36.666666666666664)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.5, 5.406666666666666)"
16-12-2022 15:17:48.822821,"(7.5, 11.5, 11.0)","(7.0, 9.0, 8.628571428571428)","(1.85, 2.1, 2.096)","(11.0, 16.0, 15.384615384615385)","(31.0, 65.0, 55.45454545454545)","(21.0, 38.0, 37.27272727272727)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.5, 5.375)"
16-12-2022 15:17:49.753820,"(7.5, 11.5, 10.991525423728813)","(7.0, 9.0, 8.628571428571428)","(1.85, 2.14, 2.135720930232558)","(11.0, 15.5, 15.454545454545455)","(31.0, 65.0, 58.4375)","(21.0, 38.0, 35.0)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.4, 5.388888888888889)"
16-12-2022 15:17:50.697502,"(7.5, 11.5, 10.983333333333333)","(7.0, 9.0, 8.625)","(1.85, 2.16, 2.1473333333333335)","(11.0, 15.5, 15.423076923076923)","(31.0, 65.0, 55.45454545454545)","(21.0, 36.0, 37.27272727272727)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.4, 5.321428571428571)"
16-12-2022 15:17:51.638006,"(7.5, 11.0, 10.871794871794872)","(7.0, 9.0, 8.625)","(1.85, 2.16, 2.152727272727273)","(11.0, 15.5, 15.333333333333334)","(31.0, 65.0, 58.0)","(21.0, 38.0, 36.666666666666664)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.4, 5.294117647058823)"
16-12-2022 15:17:52.556957,"(7.5, 11.0, 10.891891891891891)","(7.0, 9.0, 8.628571428571428)","(1.85, 2.16, 2.1490322580645165)","(11.0, 15.5, 15.40909090909091)","(31.0, 65.0, 54.5)","(21.0, 38.0, 36.666666666666664)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.294117647058823)"
16-12-2022 15:17:53.476401,"(7.5, 11.0, 10.891891891891891)","(7.0, 9.0, 8.628571428571428)","(1.85, 2.16, 2.1490322580645165)","(11.0, 15.5, 15.333333333333334)","(31.0, 65.0, 57.5)","(21.0, 38.0, 37.27272727272727)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.294117647058823)"
16-12-2022 15:17:54.404278,"(7.5, 11.0, 10.906976744186046)","(7.0, 9.0, 8.657142857142857)","(1.85, 2.14, 2.139130434782609)","(11.0, 16.0, 15.166666666666666)","(31.0, 65.0, 54.5)","(21.0, 38.0, 36.666666666666664)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.294117647058823)"
16-12-2022 15:17:55.323217,"(7.5, 11.0, 10.916666666666666)","(7.0, 9.0, 8.628571428571428)","(1.85, 2.14, 2.136)","(11.0, 16.0, 15.166666666666666)","(31.0, 65.0, 54.5)","(21.0, 38.0, 36.666666666666664)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.294117647058823)"
16-12-2022 15:17:56.261615,"(7.5, 11.0, 10.897727272727273)","(7.0, 9.0, 8.628571428571428)","(1.85, 2.16, 2.1566666666666667)","(11.0, 16.0, 15.4)","(31.0, 65.0, 58.0)","(21.0, 38.0, 37.27272727272727)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.294117647058823)"
16-12-2022 15:17:57.198943,"(7.5, 11.0, 10.906976744186046)","(7.0, 9.0, 8.815384615384616)","(1.85, 2.16, 2.1532075471698113)","(11.0, 16.0, 15.7)","(31.0, 65.0, 54.5)","(21.0, 38.0, 37.27272727272727)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.294117647058823)"
16-12-2022 15:17:58.144160,"(7.5, 11.0, 10.906976744186046)","(7.0, 9.0, 8.807407407407407)","(1.85, 2.16, 2.1566666666666667)","(11.0, 16.0, 15.833333333333334)","(31.0, 65.0, 60.0)","(21.0, 38.0, 37.27272727272727)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.294117647058823)"
16-12-2022 15:17:59.073238,"(7.5, 11.0, 10.906976744186046)","(7.0, 9.0, 8.74736842105263)","(1.85, 2.16, 2.1532075471698113)","(11.0, 16.5, 15.652173913043478)","(31.0, 65.0, 56.42857142857143)","(21.0, 38.0, 37.27272727272727)","(41.0, 65.0, 64.66666666666667)","(4.4, 5.3, 5.294117647058823)"
16-12-2022 15:18:00.024320,"(8.0, 11.0, 10.891891891891891)","(7.0, 9.0, 8.74736842105263)","(1.85, 2.16, 2.1566666666666667)","(11.0, 16.5, 15.652173913043478)","(31.0, 65.0, 59.54545454545455)","(21.0, 38.0, 36.666666666666664)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.3, 5.29375)"
16-12-2022 15:18:00.944267,"(8.0, 11.0, 10.902777777777779)","(7.0, 9.0, 8.76774193548387)","(1.85, 2.16, 2.1488524590163935)","(11.0, 16.5, 15.517241379310345)","(31.0, 65.0, 53.333333333333336)","(21.0, 38.0, 36.666666666666664)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.3, 5.183333333333334)"
16-12-2022 15:18:01.881537,"(8.0, 11.0, 10.902777777777779)","(7.0, 9.0, 8.76774193548387)","(1.85, 2.16, 2.1421621621621623)","(11.0, 16.5, 15.517241379310345)","(31.0, 65.0, 53.333333333333336)","(21.0, 38.0, 35.473684210526315)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.2, 5.121052631578947)"
16-12-2022 15:18:02.811561,"(8.0, 11.5, 11.05952380952381)","(7.0, 9.0, 8.76969696969697)","(1.85, 2.16, 2.1365714285714286)","(11.0, 16.5, 15.3)","(31.0, 65.0, 58.4375)","(21.0, 38.0, 31.925925925925927)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.2, 5.142857142857142)"
16-12-2022 15:18:03.744866,"(8.0, 11.0, 10.99367088607595)","(7.0, 9.0, 8.707692307692307)","(1.85, 2.14, 2.1366666666666667)","(11.0, 16.5, 15.5)","(31.0, 65.0, 55.45454545454545)","(21.0, 38.0, 31.5)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.2, 5.105555555555555)"
16-12-2022 15:18:04.674865,"(8.0, 11.0, 10.993243243243244)","(7.0, 9.0, 8.638095238095238)","(1.85, 2.16, 2.1435)","(11.0, 16.5, 15.7)","(31.0, 65.0, 58.4375)","(21.0, 36.0, 31.5)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.2, 5.045217391304348)"
16-12-2022 15:18:05.626420,"(8.0, 11.0, 10.992647058823529)","(7.0, 9.0, 8.856)","(1.85, 2.16, 2.1435)","(11.0, 16.5, 15.6)","(31.0, 65.0, 55.45454545454545)","(21.0, 36.0, 32.25)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.2, 5.0396825396825395)"
16-12-2022 15:18:06.567418,"(8.0, 11.0, 10.992063492063492)","(7.0, 9.0, 8.856)","(1.85, 2.12, 2.1020000000000003)","(12.0, 16.5, 15.3)","(31.0, 65.0, 55.45454545454545)","(21.0, 34.0, 31.666666666666668)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.1, 5.066666666666666)"
16-12-2022 15:18:07.502866,"(8.0, 11.5, 11.094827586206897)","(7.0, 9.0, 8.917241379310346)","(1.85, 2.12, 2.1048333333333336)","(12.0, 16.5, 16.03846153846154)","(31.0, 65.0, 58.82352941176471)","(21.0, 34.0, 32.35294117647059)","(41.0, 65.0, 64.66666666666667)","(4.2, 5.1, 5.066666666666666)"
16-12-2022 15:18:08.440313,"(8.0, 11.5, 11.094827586206897)","(7.0, 9.0, 8.917241379310346)","(1.85, 2.12, 2.103177570093458)","(12.0, 16.5, 16.03846153846154)","(31.0, 65.0, 56.25)","(21.0, 34.0, 32.35294117647059)","(41.0, 65.0, 64.76190476190476)","(4.2, 5.1, 5.066666666666666)"
16-12-2022 15:18:09.369924,"(8.0, 11.5, 11.114754098360656)","(7.0, 9.2, 9.033333333333333)","(1.85, 2.12, 2.1024000000000003)","(12.0, 16.5, 16.03846153846154)","(31.0, 65.0, 58.4375)","(21.0, 34.0, 32.44444444444444)","(41.0, 65.0, 64.76190476190476)","(4.2, 5.1, 4.944)"
16-12-2022 15:18:10.296205,"(8.0, 11.5, 11.114754098360656)","(7.0, 9.0, 8.991666666666667)","(1.85, 2.12, 2.105045045045045)","(12.0, 16.5, 16.03846153846154)","(31.0, 65.0, 55.45454545454545)","(21.0, 34.0, 32.526315789473685)","(41.0, 65.0, 64.76190476190476)","(4.2, 5.0, 4.947368421052632)"
16-12-2022 15:18:11.231801,"(8.0, 11.5, 11.12992125984252)","(7.0, 9.0, 8.992)","(1.85, 2.14, 2.117777777777778)","(12.0, 17.0, 16.75)","(31.0, 65.0, 60.714285714285715)","(21.0, 34.0, 32.35294117647059)","(41.0, 65.0, 64.76190476190476)","(4.2, 5.0, 4.93968253968254)"
16-12-2022 15:18:12.160918,"(8.0, 11.5, 11.114754098360656)","(7.0, 9.0, 8.992)","(1.85, 2.14, 2.1123076923076924)","(12.0, 17.0, 16.88888888888889)","(31.0, 65.0, 58.333333333333336)","(21.0, 34.0, 32.35294117647059)","(41.0, 65.0, 69.0909090909091)","(4.2, 5.0, 4.93968253968254)"
16-12-2022 15:18:13.111228,"(8.0, 11.5, 11.094827586206897)","(7.0, 9.0, 8.992)","(1.85, 2.14, 2.1123076923076924)","(12.0, 17.0, 16.6)","(31.0, 65.0, 60.714285714285715)","(21.0, 34.0, 31.454545454545453)","(41.0, 70.0, 67.6923076923077)","(4.2, 5.0, 4.926666666666667)"
16-12-2022 15:18:14.036674,"(8.0, 11.5, 11.076576576576576)","(7.0, 9.2, 9.026666666666667)","(1.85, 2.16, 2.1315789473684212)","(12.0, 17.0, 16.428571428571427)","(31.0, 65.0, 57.5)","(21.0, 34.0, 32.57142857142857)","(41.0, 70.0, 69.0909090909091)","(4.2, 5.0, 4.934666666666667)"
16-12-2022 15:18:14.970900,"(8.0, 11.5, 11.076576576576576)","(7.0, 8.8, 8.745454545454546)","(1.85, 2.16, 2.1403076923076925)","(12.0, 17.0, 16.571428571428573)","(31.0, 65.0, 57.5)","(21.0, 34.0, 35.53846153846154)","(41.0, 70.0, 67.4074074074074)","(4.2, 5.0, 4.94)"
16-12-2022 15:18:15.900517,"(8.0, 11.5, 11.12992125984252)","(7.0, 8.8, 8.683333333333334)","(1.85, 2.16, 2.1418947368421053)","(12.0, 17.0, 16.571428571428573)","(31.0, 65.0, 58.333333333333336)","(21.0, 36.0, 35.53846153846154)","(41.0, 70.0, 67.4074074074074)","(4.2, 5.0, 4.852631578947368)"
16-12-2022 15:18:16.835795,"(8.0, 11.5, 11.1328125)","(7.0, 8.8, 8.77948717948718)","(1.85, 2.16, 2.1417021276595745)","(12.0, 17.0, 16.571428571428573)","(31.0, 65.0, 60.714285714285715)","(21.0, 36.0, 35.53846153846154)","(41.0, 70.0, 67.4074074074074)","(4.2, 5.0, 4.879069767441861)"
16-12-2022 15:18:17.754428,"(8.0, 11.5, 11.1328125)","(7.0, 8.8, 8.785714285714286)","(1.85, 2.16, 2.153529411764706)","(12.0, 17.0, 16.571428571428573)","(31.0, 65.0, 60.714285714285715)","(21.0, 36.0, 35.53846153846154)","(41.0, 70.0, 67.4074074074074)","(4.2, 4.9, 4.886)"
16-12-2022 15:18:18.685909,"(8.0, 11.5, 11.010416666666666)","(7.0, 9.0, 8.841379310344829)","(1.85, 2.12, 2.1129411764705885)","(12.0, 17.0, 16.272727272727273)","(31.0, 65.0, 57.5)","(21.0, 36.0, 35.45454545454545)","(41.0, 70.0, 69.0909090909091)","(4.2, 5.0, 4.852307692307693)"
16-12-2022 15:18:19.613083,"(8.0, 11.5, 11.012195121951219)","(7.0, 9.0, 8.842857142857143)","(1.85, 2.12, 2.1196721311475413)","(12.0, 17.5, 16.666666666666668)","(31.0, 65.0, 60.38461538461539)","(21.0, 36.0, 33.0)","(41.0, 70.0, 67.6923076923077)","(4.0, 4.9, 4.8307692307692305)"
16-12-2022 15:18:20.544611,"(8.0, 11.5, 11.142857142857142)","(7.0, 9.0, 8.858064516129033)","(1.85, 2.12, 2.1196721311475413)","(12.0, 17.5, 16.847826086956523)","(31.0, 65.0, 58.333333333333336)","(21.0, 36.0, 33.0)","(41.0, 70.0, 66.81818181818181)","(4.0, 4.9, 4.814851485148515)"
16-12-2022 15:18:21.476304,"(8.0, 11.5, 11.150943396226415)","(7.0, 9.0, 8.905263157894737)","(1.85, 2.12, 2.1188936170212767)","(12.0, 17.5, 16.928571428571427)","(31.0, 65.0, 60.714285714285715)","(21.0, 36.0, 33.0)","(41.0, 75.0, 66.66666666666667)","(4.0, 4.9, 4.8254716981132075)"
16-12-2022 15:18:22.422207,"(8.0, 11.5, 11.214285714285714)","(7.0, 9.0, 8.905263157894737)","(1.85, 2.14, 2.135378486055777)","(12.0, 17.5, 16.928571428571427)","(31.0, 65.0, 58.333333333333336)","(21.0, 36.0, 35.4)","(41.0, 75.0, 65.38461538461539)","(4.0, 4.9, 4.815053763440861)"
16-12-2022 15:18:23.357096,"(8.0, 11.5, 11.214285714285714)","(7.0, 9.0, 8.905263157894737)","(1.85, 2.14, 2.1359611650485437)","(12.0, 17.5, 16.928571428571427)","(31.0, 65.0, 57.5)","(21.0, 36.0, 35.0)","(41.0, 75.0, 65.1219512195122)","(4.0, 4.9, 4.701030927835052)"
16-12-2022 15:18:24.297883,"(8.0, 11.5, 11.214285714285714)","(7.0, 9.0, 8.830769230769231)","(1.85, 2.14, 2.1283636363636367)","(12.0, 17.5, 17.3)","(31.0, 65.0, 60.38461538461539)","(21.0, 36.0, 35.714285714285715)","(41.0, 75.0, 65.1219512195122)","(4.0, 4.8, 4.701030927835052)"
16-12-2022 15:18:25.219204,"(8.0, 11.5, 11.214285714285714)","(7.0, 9.0, 8.8625)","(1.85, 2.14, 2.136595744680851)","(12.0, 17.5, 17.275)","(31.0, 65.0, 58.333333333333336)","(21.0, 38.0, 35.714285714285715)","(41.0, 75.0, 65.25)","(4.0, 4.8, 4.694117647058824)"
16-12-2022 15:18:26.148451,"(8.0, 11.5, 11.161538461538461)","(7.0, 9.0, 8.850000000000001)","(1.85, 2.14, 2.1366666666666667)","(12.0, 17.5, 17.40909090909091)","(31.0, 65.0, 60.714285714285715)","(21.0, 38.0, 35.714285714285715)","(41.0, 75.0, 65.25)","(4.0, 4.7, 4.655339805825243)"
16-12-2022 15:18:27.080118,"(8.0, 11.5, 11.1640625)","(7.0, 9.0, 8.851612903225806)","(1.85, 2.16, 2.137857142857143)","(12.0, 18.0, 16.8)","(31.0, 65.0, 58.333333333333336)","(21.0, 38.0, 34.44444444444444)","(41.0, 75.0, 65.25)","(4.0, 4.8, 4.696153846153846)"
