,Moose Ville,Miss Narla,Smile Osti,Slingshot Vinny,Middle Arm,Aussie Sebastian,Fred Flint,Emmas Mate
12-01-2023 18:26:54.899810,"(9.0, 11.0, 10.787878787878787)","(5.5, 7.4, 7.388571428571429)","(5.5, 7.8, 7.7)","(31.0, 34.0, 31.5)","(4.6, 5.7, 5.523529411764706)","(10.0, 12.0, 11.875)","(2.35, 3.2, 3.1333333333333333)","(91.0, 200.0, 193.47826086956522)"
12-01-2023 18:26:56.247550,"(9.0, 11.0, 10.787878787878787)","(5.5, 7.4, 7.3875)","(6.0, 7.8, 7.7)","(31.0, 34.0, 31.5)","(4.6, 5.7, 5.523529411764706)","(10.0, 12.0, 11.875)","(2.4, 3.2, 3.1333333333333333)","(91.0, 200.0, 193.47826086956522)"
12-01-2023 18:26:57.595245,"(9.0, 11.0, 10.787878787878787)","(5.5, 7.4, 7.3875)","(6.0, 7.8, 7.7)","(31.0, 34.0, 31.5)","(4.6, 5.7, 5.523529411764706)","(10.0, 12.0, 11.875)","(2.4, 3.2, 3.1333333333333333)","(91.0, 200.0, 198.42105263157896)"
12-01-2023 18:26:58.850023,"(9.0, 11.0, 10.787878787878787)","(5.5, 7.4, 7.3875)","(6.0, 7.8, 7.7)","(31.0, 34.0, 32.57142857142857)","(4.6, 5.7, 5.53125)","(10.0, 12.0, 11.875)","(2.4, 3.2, 3.071794871794872)","(91.0, 200.0, 193.47826086956522)"
12-01-2023 18:26:59.979870,"(9.0, 11.0, 10.857142857142858)","(5.5, 7.4, 7.180952380952381)","(6.0, 7.8, 7.7)","(31.0, 34.0, 33.166666666666664)","(4.6, 5.7, 5.53125)","(10.0, 12.0, 11.933333333333334)","(2.4, 3.2, 3.0675)","(91.0, 200.0, 198.42105263157896)"
12-01-2023 18:27:01.160826,"(9.0, 11.0, 10.838709677419354)","(5.5, 7.2, 7.147826086956522)","(6.0, 7.8, 7.571428571428571)","(31.0, 34.0, 33.53846153846154)","(4.6, 5.7, 5.515384615384615)","(10.0, 12.0, 11.873239436619718)","(2.4, 3.15, 3.052325581395349)","(91.0, 200.0, 193.47826086956522)"
12-01-2023 18:27:02.350955,"(9.0, 11.0, 10.744186046511627)","(5.5, 7.2, 7.1625000000000005)","(6.0, 7.8, 7.514285714285714)","(31.0, 34.0, 32.0)","(4.6, 5.7, 5.518604651162791)","(10.0, 12.0, 11.86111111111111)","(2.4, 3.15, 3.101219512195122)","(91.0, 200.0, 193.47826086956522)"
12-01-2023 18:27:03.549332,"(9.0, 11.0, 10.744186046511627)","(5.5, 7.2, 7.163636363636364)","(6.0, 7.8, 7.541176470588235)","(31.0, 34.0, 31.428571428571427)","(4.6, 5.7, 5.5181818181818185)","(10.0, 12.0, 11.81578947368421)","(2.4, 3.15, 3.0596774193548386)","(91.0, 200.0, 198.42105263157896)"
12-01-2023 18:27:04.767330,"(9.0, 11.0, 10.942857142857143)","(5.5, 7.4, 7.274418604651163)","(6.0, 7.8, 7.541176470588235)","(31.0, 34.0, 31.428571428571427)","(4.6, 5.7, 5.532558139534884)","(10.0, 12.0, 11.86111111111111)","(2.4, 3.1, 3.0652777777777778)","(91.0, 200.0, 193.47826086956522)"
12-01-2023 18:27:05.965146,"(9.0, 11.0, 10.948717948717949)","(5.5, 7.4, 7.274418604651163)","(6.0, 7.8, 7.541176470588235)","(31.0, 34.0, 31.428571428571427)","(4.6, 5.7, 5.526666666666667)","(10.0, 12.0, 11.86111111111111)","(2.4, 3.1, 3.0325581395348835)","(91.0, 200.0, 160.66666666666666)"
12-01-2023 18:27:07.148546,"(9.0, 11.0, 10.948717948717949)","(5.5, 7.4, 7.243478260869566)","(6.0, 7.8, 7.541176470588235)","(31.0, 34.0, 31.545454545454547)","(4.6, 5.7, 5.535714285714286)","(10.0, 12.0, 11.87012987012987)","(2.4, 3.05, 3.036842105263158)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:08.344616,"(9.0, 11.0, 10.954545454545455)","(5.5, 7.4, 7.142857142857143)","(6.0, 7.8, 7.6461538461538465)","(31.0, 34.0, 31.545454545454547)","(4.6, 5.7, 5.530434782608696)","(10.0, 12.0, 12.346153846153847)","(2.4, 3.1, 3.0059677419354838)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:09.507715,"(9.0, 11.0, 10.954545454545455)","(5.5, 7.4, 7.222222222222222)","(6.0, 7.8, 7.6461538461538465)","(31.0, 34.0, 31.545454545454547)","(4.6, 5.7, 5.481081081081081)","(10.0, 12.5, 12.041666666666666)","(2.4, 3.05, 2.997818181818182)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:10.645775,"(9.0, 11.0, 10.96551724137931)","(5.5, 7.4, 7.327272727272727)","(6.0, 7.8, 7.6461538461538465)","(31.0, 34.0, 31.545454545454547)","(4.6, 5.7, 5.5200000000000005)","(10.0, 12.5, 12.041666666666666)","(2.4, 3.05, 2.997818181818182)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:11.888858,"(9.0, 11.0, 10.913793103448276)","(5.5, 7.4, 7.333333333333334)","(6.0, 7.8, 7.1191489361702125)","(31.0, 34.0, 30.53846153846154)","(4.6, 5.7, 5.62)","(10.0, 12.5, 12.041666666666666)","(2.4, 3.05, 3.0044999999999997)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:13.112403,"(9.0, 11.0, 10.913793103448276)","(5.5, 7.4, 7.333333333333334)","(6.0, 7.4, 7.09438202247191)","(31.0, 34.0, 31.0)","(4.6, 5.7, 5.6230769230769235)","(10.0, 12.5, 12.041666666666666)","(2.4, 3.05, 3.07)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:14.372148,"(9.0, 11.0, 10.9)","(5.5, 7.4, 7.333333333333334)","(6.0, 7.4, 7.09438202247191)","(31.0, 34.0, 31.0)","(4.6, 5.7, 5.594736842105263)","(10.0, 12.5, 12.041666666666666)","(2.4, 3.1, 3.078409090909091)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:15.661729,"(9.0, 11.0, 10.9)","(5.5, 7.4, 7.3999999999999995)","(6.0, 7.4, 7.16)","(31.0, 34.0, 31.0)","(4.6, 5.7, 5.48)","(10.0, 12.5, 12.041666666666666)","(2.4, 3.1, 3.0921487603305784)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:16.838057,"(9.0, 11.0, 10.865384615384615)","(5.5, 7.6, 7.436363636363636)","(6.0, 7.2, 7.16)","(31.0, 34.0, 31.0)","(4.6, 5.5, 5.322222222222222)","(10.0, 12.5, 11.714285714285714)","(2.4, 3.1, 3.1423076923076922)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:17.926920,"(9.0, 11.0, 10.9)","(5.5, 7.6, 7.4799999999999995)","(6.0, 7.4, 7.056410256410256)","(31.0, 34.0, 31.0)","(4.6, 5.5, 5.575)","(10.0, 12.5, 11.571428571428571)","(2.4, 3.15, 3.0625)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:19.061923,"(9.0, 11.0, 10.865384615384615)","(5.5, 7.6, 7.49090909090909)","(6.0, 7.4, 7.056410256410256)","(31.0, 34.0, 31.0)","(4.6, 5.8, 5.56)","(10.0, 12.5, 11.81578947368421)","(2.4, 3.1, 2.9658715596330274)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:20.284863,"(9.0, 11.5, 10.758064516129032)","(5.5, 7.6, 7.566666666666666)","(6.0, 7.4, 7.09113924050633)","(31.0, 34.0, 31.0)","(4.6, 5.8, 5.622727272727273)","(10.0, 12.5, 12.142857142857142)","(2.4, 2.98, 2.923658536585366)","(91.0, 170.0, 165.0)"
12-01-2023 18:27:21.532425,"(9.0, 11.5, 10.764705882352942)","(5.5, 7.8, 7.752)","(6.0, 7.4, 7.1000000000000005)","(31.0, 34.0, 31.0)","(4.6, 5.8, 5.622727272727273)","(10.0, 12.5, 12.142857142857142)","(2.4, 2.98, 2.934285714285714)","(91.0, 170.0, 157.14285714285714)"
12-01-2023 18:27:22.657950,"(9.0, 11.5, 11.033333333333333)","(5.5, 7.8, 7.752)","(6.0, 7.4, 7.0873563218390805)","(31.0, 34.0, 31.0)","(4.6, 5.8, 5.710810810810811)","(10.0, 12.5, 12.142857142857142)","(2.4, 2.96, 2.938181818181818)","(91.0, 170.0, 154.0)"
12-01-2023 18:27:23.812269,"(9.0, 11.5, 11.166666666666666)","(5.5, 7.8, 7.752)","(6.0, 7.4, 7.067469879518073)","(31.0, 34.0, 31.0)","(4.6, 5.8, 5.6625)","(10.0, 12.5, 12.142857142857142)","(2.4, 2.96, 2.9283333333333332)","(91.0, 160.0, 154.0)"
12-01-2023 18:27:25.109386,"(9.0, 11.5, 11.033333333333333)","(5.5, 7.8, 7.763636363636364)","(6.0, 7.4, 7.065116279069768)","(31.0, 34.0, 31.0)","(4.6, 5.8, 5.754545454545455)","(10.0, 12.5, 12.142857142857142)","(2.4, 2.96, 2.8666666666666667)","(91.0, 160.0, 188.0)"
12-01-2023 18:27:26.398118,"(9.0, 11.5, 11.033333333333333)","(5.5, 8.0, 7.906666666666666)","(6.0, 7.4, 7.065116279069768)","(31.0, 34.0, 31.0)","(4.6, 5.9, 5.74)","(10.0, 12.5, 12.142857142857142)","(2.4, 2.88, 2.849411764705882)","(91.0, 200.0, 168.23529411764707)"
12-01-2023 18:27:27.697542,"(9.0, 11.5, 11.033333333333333)","(5.5, 8.0, 7.906666666666666)","(6.0, 7.4, 7.067469879518073)","(31.0, 34.0, 31.0)","(4.6, 5.9, 5.800000000000001)","(10.0, 12.5, 12.142857142857142)","(2.4, 2.86, 2.821428571428571)","(91.0, 200.0, 168.23529411764707)"
12-01-2023 18:27:28.898557,"(9.0, 11.5, 11.033333333333333)","(5.5, 8.2, 8.075862068965517)","(6.0, 7.4, 7.041558441558442)","(31.0, 34.0, 31.0)","(4.6, 5.9, 5.793333333333334)","(10.0, 12.5, 12.142857142857142)","(2.4, 2.86, 2.835384615384615)","(91.0, 200.0, 185.0)"
12-01-2023 18:27:30.235574,"(9.0, 11.5, 11.08974358974359)","(5.5, 8.2, 8.075862068965517)","(6.0, 7.4, 7.066666666666666)","(31.0, 34.0, 31.0)","(4.6, 5.9, 5.793333333333334)","(10.0, 12.5, 12.083333333333334)","(2.4, 2.86, 2.8563636363636364)","(91.0, 200.0, 188.46153846153845)"
12-01-2023 18:27:31.837724,"(9.0, 11.5, 11.119047619047619)","(5.5, 8.2, 8.1)","(6.0, 7.2, 6.956521739130435)","(31.0, 34.0, 31.0)","(4.6, 5.9, 5.7875000000000005)","(10.0, 12.5, 12.083333333333334)","(2.4, 2.86, 2.866153846153846)","(91.0, 200.0, 188.46153846153845)"
12-01-2023 18:27:33.010364,"(9.0, 11.5, 11.119047619047619)","(5.5, 8.2, 8.1)","(6.0, 7.2, 7.025)","(31.0, 34.0, 31.0)","(4.6, 5.9, 5.794117647058823)","(10.0, 12.5, 12.083333333333334)","(2.4, 2.88, 2.874890510948905)","(91.0, 200.0, 188.46153846153845)"
12-01-2023 18:27:34.217214,"(9.0, 11.5, 10.983870967741936)","(5.5, 8.2, 8.149999999999999)","(6.0, 7.0, 6.91764705882353)","(31.0, 34.0, 31.0)","(4.6, 5.9, 5.720000000000001)","(10.0, 12.5, 12.083333333333334)","(2.35, 2.88, 2.8796330275229356)","(91.0, 200.0, 188.46153846153845)"
12-01-2023 18:27:35.431393,"(9.0, 11.5, 11.108695652173914)","(5.5, 8.2, 8.17142857142857)","(6.0, 7.0, 6.91764705882353)","(31.0, 34.0, 30.666666666666668)","(4.6, 5.9, 5.720000000000001)","(10.0, 12.5, 12.083333333333334)","(2.35, 2.88, 2.8839080459770114)","(91.0, 200.0, 163.33333333333334)"
12-01-2023 18:27:36.638191,"(9.0, 11.5, 11.166666666666666)","(5.5, 8.2, 8.188888888888888)","(6.0, 7.0, 6.93)","(31.0, 34.0, 30.666666666666668)","(4.6, 5.9, 5.720000000000001)","(10.0, 12.5, 12.083333333333334)","(2.35, 2.9, 2.8846984126984125)","(91.0, 210.0, 180.0)"
12-01-2023 18:27:37.889581,"(9.0, 11.5, 11.166666666666666)","(5.5, 8.2, 8.188888888888888)","(6.0, 7.0, 7.128205128205128)","(31.0, 34.0, 29.75)","(4.6, 5.9, 5.714285714285714)","(10.0, 12.5, 11.8125)","(2.35, 2.9, 2.88219696969697)","(91.0, 200.0, 183.63636363636363)"
12-01-2023 18:27:39.006177,"(9.0, 11.5, 11.1)","(5.5, 8.2, 8.186666666666666)","(6.0, 7.6, 7.246153846153846)","(31.0, 30.0, 29.75)","(4.6, 5.9, 5.714285714285714)","(10.0, 12.5, 11.8125)","(2.35, 2.9, 2.8813061224489793)","(91.0, 200.0, 183.63636363636363)"
12-01-2023 18:27:40.105186,"(9.0, 11.5, 11.142857142857142)","(5.5, 8.2, 8.17142857142857)","(6.0, 7.6, 7.216666666666667)","(31.0, 30.0, 29.75)","(4.6, 5.9, 5.739130434782608)","(10.0, 12.5, 11.8125)","(2.35, 2.9, 2.785806451612903)","(91.0, 200.0, 182.0)"
12-01-2023 18:27:41.237511,"(9.0, 11.5, 11.142857142857142)","(5.5, 8.2, 8.189473684210526)","(6.0, 7.6, 7.385714285714285)","(31.0, 30.0, 32.333333333333336)","(4.6, 5.8, 5.7749999999999995)","(10.0, 12.5, 12.142857142857142)","(2.35, 2.8, 2.7826785714285713)","(91.0, 200.0, 183.63636363636363)"
12-01-2023 18:27:42.365967,"(9.0, 11.5, 11.30952380952381)","(5.5, 8.2, 8.189473684210526)","(6.0, 7.6, 7.385714285714285)","(31.0, 34.0, 31.22222222222222)","(4.6, 5.8, 5.7749999999999995)","(10.0, 12.5, 12.222222222222221)","(2.35, 2.8, 2.7801694915254234)","(91.0, 200.0, 183.63636363636363)"
12-01-2023 18:27:43.456392,"(9.0, 11.5, 11.3)","(5.5, 8.4, 8.415384615384616)","(6.0, 7.6, 7.377777777777777)","(31.0, 34.0, 32.333333333333336)","(4.6, 5.8, 5.752941176470588)","(10.0, 12.5, 12.205882352941176)","(2.35, 2.8, 2.7621052631578946)","(91.0, 200.0, 183.63636363636363)"
12-01-2023 18:27:44.697540,"(9.0, 11.5, 11.22)","(5.5, 8.6, 8.333333333333334)","(6.0, 7.6, 7.324137931034483)","(31.0, 34.0, 31.22222222222222)","(4.6, 5.8, 5.736)","(10.0, 12.5, 12.222222222222221)","(2.35, 2.8, 2.7706666666666666)","(91.0, 200.0, 183.63636363636363)"
12-01-2023 18:27:45.929154,"(9.0, 11.5, 11.22)","(5.5, 8.4, 8.333333333333334)","(6.0, 7.6, 7.171428571428572)","(31.0, 34.0, 29.571428571428573)","(4.6, 5.8, 5.788888888888889)","(10.0, 12.5, 11.90625)","(2.35, 2.8, 2.7816666666666663)","(91.0, 200.0, 180.0)"
12-01-2023 18:27:47.229720,"(9.0, 11.5, 11.305555555555555)","(5.5, 8.4, 8.342857142857143)","(6.0, 7.6, 7.233333333333333)","(31.0, 30.0, 29.428571428571427)","(4.6, 5.8, 5.766666666666667)","(10.0, 12.0, 12.365384615384615)","(2.35, 2.82, 2.778620689655172)","(91.0, 200.0, 240.43478260869566)"
12-01-2023 18:27:48.490782,"(9.0, 11.5, 11.305555555555555)","(5.5, 8.4, 8.342857142857143)","(6.0, 7.6, 7.166666666666667)","(31.0, 30.0, 29.428571428571427)","(4.6, 5.8, 5.71578947368421)","(10.0, 12.5, 12.431818181818182)","(2.35, 2.82, 2.7757142857142854)","(91.0, 250.0, 236.15384615384616)"
12-01-2023 18:27:49.677598,"(9.0, 11.5, 11.409090909090908)","(5.5, 8.6, 8.488888888888889)","(6.0, 7.4, 7.066666666666666)","(31.0, 30.0, 29.5)","(4.6, 5.8, 5.730434782608695)","(10.0, 12.5, 12.431818181818182)","(2.35, 2.8, 2.7674074074074073)","(91.0, 250.0, 235.2)"
12-01-2023 18:27:50.817780,"(9.0, 12.0, 11.571428571428571)","(5.5, 8.6, 8.488888888888889)","(6.0, 7.2, 7.0285714285714285)","(31.0, 30.0, 29.5)","(4.6, 5.8, 5.848148148148148)","(10.0, 12.5, 12.61111111111111)","(2.35, 2.8, 2.702896551724138)","(91.0, 240.0, 235.2)"
12-01-2023 18:27:52.084699,"(9.0, 12.0, 11.592592592592592)","(6.0, 8.6, 8.533333333333333)","(6.0, 7.2, 7.381818181818182)","(26.0, 30.0, 30.5)","(4.6, 5.9, 5.961111111111111)","(10.0, 13.0, 11.589285714285714)","(2.35, 2.74, 2.716)","(101.0, 240.0, 203.33333333333334)"
12-01-2023 18:27:53.382085,"(9.0, 12.0, 11.852941176470589)","(6.0, 8.6, 8.485714285714286)","(6.0, 7.4, 7.364705882352941)","(26.0, 34.0, 29.692307692307693)","(4.6, 6.2, 5.988235294117647)","(10.0, 12.0, 11.511111111111111)","(2.35, 2.72, 2.6875510204081636)","(101.0, 240.0, 211.66666666666666)"
12-01-2023 18:27:54.556578,"(9.0, 12.0, 11.852941176470589)","(6.0, 8.6, 8.55)","(6.0, 7.6, 7.477551020408163)","(26.0, 32.0, 29.529411764705884)","(4.6, 6.2, 5.847368421052631)","(10.0, 12.0, 11.622641509433961)","(2.35, 2.74, 2.733846153846154)","(101.0, 230.0, 211.42857142857142)"
12-01-2023 18:27:55.589833,"(9.0, 12.0, 11.86111111111111)","(6.0, 8.6, 8.55)","(6.0, 7.6, 7.477551020408163)","(26.0, 32.0, 31.785714285714285)","(4.6, 5.9, 5.828571428571429)","(10.0, 12.0, 11.553719008264462)","(2.35, 2.78, 2.724)","(101.0, 230.0, 211.8181818181818)"
12-01-2023 18:27:56.838986,"(9.0, 12.0, 11.785714285714286)","(6.0, 8.6, 8.55)","(6.0, 7.6, 7.457777777777777)","(26.0, 32.0, 31.428571428571427)","(4.6, 5.9, 5.63421052631579)","(10.0, 12.0, 11.553719008264462)","(2.3, 2.76, 2.781276595744681)","(101.0, 230.0, 206.0)"
12-01-2023 18:27:58.023977,"(9.0, 12.0, 11.785714285714286)","(6.0, 8.6, 8.55)","(6.0, 7.6, 7.457777777777777)","(26.0, 32.0, 29.925925925925927)","(4.6, 5.8, 6.181132075471698)","(10.0, 12.0, 11.407894736842104)","(2.3, 2.8, 2.758095238095238)","(101.0, 230.0, 202.85714285714286)"
12-01-2023 18:27:59.149484,"(9.0, 12.5, 11.98076923076923)","(6.0, 8.6, 8.46046511627907)","(6.0, 7.6, 7.5948717948717945)","(31.0, 32.0, 29.555555555555557)","(4.8, 6.2, 6.178451178451178)","(10.0, 11.5, 11.373417721518987)","(2.3, 2.8, 2.7314285714285713)","(101.0, 220.0, 217.42857142857142)"
12-01-2023 18:28:00.203719,"(9.0, 12.0, 11.8125)","(6.0, 8.6, 8.472340425531915)","(6.0, 7.6, 7.5948717948717945)","(31.0, 32.0, 29.75)","(4.8, 6.2, 6.184879725085911)","(10.0, 11.5, 11.387640449438202)","(2.3, 2.76, 2.72)","(101.0, 220.0, 217.95454545454547)"
12-01-2023 18:28:01.373290,"(9.0, 12.0, 11.833333333333334)","(6.0, 8.4, 8.058666666666667)","(6.0, 7.8, 7.728571428571429)","(31.0, 30.0, 29.714285714285715)","(4.8, 6.2, 6.189510489510489)","(10.0, 11.5, 11.35204081632653)","(2.3, 2.74, 2.752173913043478)","(101.0, 220.0, 218.26923076923077)"
12-01-2023 18:28:02.497660,"(9.0, 11.5, 11.25)","(6.0, 8.4, 8.044444444444444)","(6.0, 7.8, 7.769811320754717)","(31.0, 30.0, 29.333333333333332)","(4.8, 6.2, 6.192413793103449)","(10.0, 11.5, 11.333333333333334)","(2.3, 2.76, 2.7766666666666664)","(101.0, 220.0, 218.4313725490196)"
12-01-2023 18:28:03.632666,"(9.0, 11.5, 11.166666666666666)","(6.0, 8.4, 8.044444444444444)","(6.0, 7.8, 7.748387096774193)","(31.0, 30.0, 29.0)","(4.8, 6.2, 6.337209302325582)","(10.0, 11.5, 11.326086956521738)","(2.3, 2.78, 2.7968831168831167)","(101.0, 220.0, 218.4313725490196)"
12-01-2023 18:28:04.739478,"(9.0, 11.5, 11.166666666666666)","(6.0, 8.2, 8.16701030927835)","(6.0, 7.8, 7.6347826086956525)","(31.0, 30.0, 29.714285714285715)","(4.8, 6.4, 5.800000000000001)","(10.0, 11.5, 11.333333333333334)","(2.3, 2.8, 2.8066666666666666)","(101.0, 220.0, 202.22222222222223)"
12-01-2023 18:28:05.855393,"(9.0, 11.5, 11.166666666666666)","(6.0, 8.2, 8.105263157894736)","(6.0, 8.0, 7.60952380952381)","(31.0, 30.0, 29.714285714285715)","(4.8, 5.9, 5.78421052631579)","(10.0, 11.5, 11.333333333333334)","(2.3, 2.82, 2.8125)","(101.0, 220.0, 207.69230769230768)"
12-01-2023 18:28:07.004678,"(9.0, 11.5, 11.166666666666666)","(6.0, 8.2, 8.133333333333333)","(6.0, 8.0, 7.672727272727273)","(31.0, 30.0, 29.647058823529413)","(4.8, 5.9, 5.795238095238095)","(10.0, 11.5, 11.33157894736842)","(2.3, 2.82, 2.831219512195122)","(101.0, 220.0, 207.69230769230768)"
12-01-2023 18:28:08.101250,"(9.0, 11.5, 11.24074074074074)","(6.0, 8.2, 8.133333333333333)","(6.0, 8.0, 7.672727272727273)","(31.0, 32.0, 29.333333333333332)","(4.8, 5.9, 5.714218009478673)","(10.0, 11.5, 11.33157894736842)","(2.3, 2.84, 2.828888888888889)","(101.0, 220.0, 207.69230769230768)"
12-01-2023 18:28:09.253382,"(9.0, 11.5, 11.24074074074074)","(6.0, 8.0, 7.861538461538461)","(6.0, 8.0, 7.711627906976744)","(31.0, 32.0, 32.5)","(4.8, 6.0, 5.825)","(10.0, 11.5, 11.33157894736842)","(2.3, 2.84, 2.7857142857142856)","(101.0, 220.0, 207.69230769230768)"
12-01-2023 18:28:10.330998,"(9.0, 11.5, 11.24074074074074)","(6.0, 8.0, 7.875862068965517)","(6.0, 8.0, 7.875862068965517)","(31.0, 34.0, 32.4)","(4.8, 5.9, 5.686486486486487)","(10.0, 11.5, 11.33157894736842)","(2.3, 2.82, 2.8128205128205126)","(101.0, 220.0, 207.69230769230768)"
12-01-2023 18:28:11.477856,"(9.0, 11.5, 11.274193548387096)","(6.0, 8.0, 7.880597014925373)","(6.0, 8.0, 7.875862068965517)","(31.0, 34.0, 31.833333333333332)","(4.8, 5.7, 5.747058823529412)","(10.0, 11.5, 11.34)","(2.3, 2.82, 2.7982978723404255)","(101.0, 220.0, 208.57142857142858)"
12-01-2023 18:28:12.734315,"(9.0, 11.5, 11.4375)","(6.0, 8.0, 7.8769230769230765)","(6.0, 8.0, 7.8807017543859645)","(31.0, 32.0, 31.692307692307693)","(4.8, 5.8, 5.742857142857143)","(10.0, 11.5, 11.33838383838384)","(2.3, 2.8, 2.795652173913043)","(101.0, 220.0, 208.57142857142858)"
12-01-2023 18:28:13.931812,"(9.0, 11.5, 11.4375)","(6.0, 8.0, 7.8769230769230765)","(6.0, 8.0, 7.769230769230769)","(31.0, 32.0, 32.75)","(4.8, 5.8, 5.723181818181819)","(10.0, 11.5, 11.345744680851064)","(2.3, 2.8, 2.8383333333333334)","(101.0, 220.0, 208.57142857142858)"
12-01-2023 18:28:14.999091,"(9.0, 12.0, 11.241379310344827)","(6.0, 8.0, 7.868852459016393)","(6.0, 7.8, 7.769230769230769)","(31.0, 34.0, 32.31578947368421)","(4.8, 6.0, 5.732327586206897)","(10.0, 11.5, 11.224137931034482)","(2.3, 2.84, 2.8325)","(101.0, 220.0, 208.57142857142858)"
12-01-2023 18:28:16.035661,"(9.0, 12.0, 11.24)","(6.0, 7.8, 7.741935483870968)","(6.0, 7.8, 7.741935483870968)","(31.0, 34.0, 32.588235294117645)","(4.8, 6.0, 5.847058823529412)","(10.0, 11.5, 11.224137931034482)","(2.3, 2.84, 2.8392)","(101.0, 220.0, 206.66666666666666)"
12-01-2023 18:28:17.135553,"(9.0, 12.0, 11.24)","(6.0, 7.8, 7.605405405405405)","(6.0, 7.8, 7.754545454545454)","(31.0, 34.0, 32.5)","(4.8, 5.9, 5.736051502145923)","(10.0, 11.5, 11.224137931034482)","(2.3, 2.86, 2.804444444444444)","(101.0, 220.0, 203.33333333333334)"
12-01-2023 18:28:18.253846,"(9.0, 12.0, 11.24)","(6.0, 7.8, 7.542857142857143)","(6.0, 7.8, 7.761904761904762)","(31.0, 34.0, 32.4)","(4.8, 6.0, 5.864705882352942)","(10.0, 11.5, 11.387640449438202)","(2.3, 2.82, 2.8167272727272725)","(101.0, 220.0, 210.0)"
12-01-2023 18:28:19.379868,"(9.0, 12.0, 11.448275862068966)","(6.0, 7.8, 7.588235294117647)","(6.0, 7.8, 7.776)","(31.0, 34.0, 32.4)","(4.8, 5.9, 5.802884615384615)","(10.0, 11.5, 11.182926829268293)","(2.3, 2.82, 2.818965517241379)","(101.0, 220.0, 214.0)"
12-01-2023 18:28:20.490255,"(9.0, 12.0, 11.371428571428572)","(6.0, 7.8, 7.637037037037037)","(6.0, 7.8, 7.776)","(31.0, 34.0, 32.4)","(4.8, 6.0, 5.802884615384615)","(10.0, 11.5, 11.106060606060606)","(2.3, 2.82, 2.813333333333333)","(101.0, 220.0, 214.0)"
12-01-2023 18:28:21.627481,"(9.0, 12.0, 11.371428571428572)","(6.0, 7.8, 7.637037037037037)","(6.0, 7.8, 7.765217391304348)","(31.0, 34.0, 32.4)","(4.8, 6.0, 5.802884615384615)","(10.0, 11.5, 11.106060606060606)","(2.3, 2.82, 2.8188888888888886)","(101.0, 220.0, 213.33333333333334)"
12-01-2023 18:28:22.806172,"(9.0, 12.0, 11.34)","(6.0, 7.8, 7.7)","(6.0, 7.8, 7.746153846153846)","(31.0, 34.0, 29.714285714285715)","(4.8, 6.0, 5.642857142857142)","(10.0, 11.5, 11.136363636363637)","(2.3, 2.82, 2.8283636363636364)","(101.0, 220.0, 218.66666666666666)"
12-01-2023 18:28:23.977285,"(9.0, 12.0, 11.377358490566039)","(6.0, 8.0, 7.753846153846154)","(6.0, 7.8, 7.746153846153846)","(31.0, 34.0, 31.0)","(4.8, 6.0, 5.76551724137931)","(10.0, 11.5, 11.214285714285714)","(2.3, 2.84, 2.8223529411764705)","(101.0, 240.0, 228.0)"
12-01-2023 18:28:25.042348,"(9.0, 12.0, 11.38888888888889)","(6.0, 8.0, 7.777777777777778)","(6.0, 7.8, 7.765217391304348)","(31.0, 34.0, 31.0)","(4.8, 5.9, 5.76551724137931)","(10.0, 11.5, 11.214285714285714)","(2.3, 2.84, 2.8223529411764705)","(101.0, 240.0, 231.72413793103448)"
12-01-2023 18:28:26.154708,"(9.0, 12.0, 11.38888888888889)","(6.0, 8.0, 7.7560975609756095)","(6.0, 7.8, 7.6)","(31.0, 34.0, 30.5)","(4.8, 5.8, 5.7681818181818185)","(10.0, 11.5, 11.296610169491526)","(2.3, 2.84, 2.834430379746835)","(101.0, 240.0, 231.72413793103448)"
12-01-2023 18:28:27.336022,"(9.0, 12.0, 11.333333333333334)","(6.0, 8.0, 7.761904761904762)","(6.0, 7.6, 7.57391304347826)","(31.0, 34.0, 31.5)","(4.8, 5.8, 5.788888888888889)","(10.0, 11.5, 11.26)","(2.3, 2.84, 2.8128205128205126)","(101.0, 240.0, 231.72413793103448)"
12-01-2023 18:28:28.546906,"(9.0, 12.0, 11.12)","(6.0, 8.0, 7.761904761904762)","(6.0, 7.6, 7.57391304347826)","(31.0, 34.0, 31.625)","(4.8, 5.9, 5.8031250000000005)","(10.0, 11.5, 11.26)","(2.3, 2.82, 2.8252173913043475)","(101.0, 240.0, 231.72413793103448)"
12-01-2023 18:28:29.736460,"(9.0, 12.0, 11.365384615384615)","(6.0, 8.0, 7.791666666666666)","(6.0, 7.6, 7.564705882352941)","(26.0, 32.0, 31.625)","(4.8, 5.9, 5.791228070175439)","(10.0, 11.5, 11.26)","(2.3, 2.84, 2.8302439024390242)","(101.0, 240.0, 231.72413793103448)"
